Real Sto Return,Itration,Running Forward KL,Running Reverse KL,Running Update Time,Running Env Steps,Real Det Return,Reward Loss
1005.02,795,57.0273,52.8278,795,3975000,1007.61,-11789.98046875
912.36,796,53.5908,27.2369,796,3980000,1006.41,-12345.986328125
930.87,797,55.8054,40.2439,797,3985000,984.72,-11238.849609375
1054.12,798,54.8957,33.395,798,3990000,1038.98,-11290.486328125
1049.85,799,55.1145,43.1777,799,3995000,1048.19,-11755.556640625
150.0,800,54.4626,52.8943,800,4000000,206.21,-14961.9541015625
205.85,801,54.0173,88.2711,801,4005000,109.93,-13411.0068359375
213.67,802,53.3524,64.6234,802,4010000,236.62,-14874.798828125
356.76,803,51.5991,78.8548,803,4015000,294.21,-11028.736328125
353.75,804,54.2532,112.3635,804,4020000,362.36,-10060.607421875
316.18,805,53.804,100.9671,805,4025000,315.05,-10782.271484375
349.82,806,54.8584,68.2572,806,4030000,349.74,-14345.3056640625
1037.1,807,58.1979,55.7863,807,4035000,1036.12,-11949.5048828125
1034.02,808,56.4571,43.9005,808,4040000,1034.24,-11872.1650390625
1032.95,809,56.5946,45.1677,809,4045000,1033.65,-11897.9013671875
1034.64,810,56.6962,45.7008,810,4050000,1034.8,-11911.0400390625
1036.8,811,56.431,46.2669,811,4055000,1035.44,-11934.0986328125
999.66,812,57.3132,49.1256,812,4060000,1003.09,-11969.97265625
1027.7,813,55.0146,37.015,813,4065000,1028.62,-12061.0029296875
1029.5,814,55.7843,38.0976,814,4070000,1029.55,-11688.125
465.49,815,53.7202,45.9005,815,4075000,965.2,-13326.2451171875
1004.75,816,55.7688,39.4201,816,4080000,1008.33,-12081.240234375
1010.68,817,55.5724,37.466,817,4085000,1012.78,-12057.140625
1000.54,818,57.0645,56.0174,818,4090000,1003.03,-12065.1337890625
-2.76,819,55.8522,53.2412,819,4095000,-2.78,-15491.0888671875
10.99,820,57.4285,72.0926,820,4100000,7.41,-15495.369140625
-2.26,821,53.9367,73.433,821,4105000,-3.45,-16572.40234375
524.61,822,56.4549,83.2246,822,4110000,504.45,-14816.583984375
1051.32,823,56.8211,51.796,823,4115000,1040.66,-12071.9111328125
1058.57,824,55.9865,45.0737,824,4120000,1042.71,-12034.9541015625
1050.99,825,55.5442,41.546,825,4125000,1038.53,-12029.5791015625
1001.75,826,54.8135,31.5557,826,4130000,1001.36,-11965.9501953125
1056.01,827,55.1005,40.2095,827,4135000,1023.03,-12038.82421875
84.44,828,52.3861,83.0935,828,4140000,85.42,-15096.189453125
337.41,829,55.1957,80.19,829,4145000,247.59,-16036.052734375
411.49,830,56.2173,76.6552,830,4150000,428.88,-14990.328125
1012.15,831,54.6993,39.0529,831,4155000,1011.0,-12002.5986328125
32.99,832,54.8643,47.5525,832,4160000,41.28,-15294.7333984375
972.15,833,55.0728,35.5766,833,4165000,1015.43,-11627.162109375
893.68,834,52.2266,25.8279,834,4170000,1011.19,-12176.666015625
958.74,835,52.4897,23.6141,835,4175000,1039.25,-11937.0732421875
345.29,836,53.3328,94.3392,836,4180000,273.23,-14194.1123046875
749.74,837,53.0047,51.4594,837,4185000,695.37,-14481.2919921875
829.88,838,53.087,77.2291,838,4190000,565.62,-14458.763671875
1072.68,839,53.5942,25.3593,839,4195000,1028.8,-11860.3369140625
1114.16,840,52.81,19.1725,840,4200000,1037.92,-11538.236328125
406.34,841,56.0366,70.2776,841,4205000,349.02,-14847.109375
1030.42,842,56.2075,41.8615,842,4210000,1036.36,-11782.5126953125
1015.05,843,55.5028,33.1394,843,4215000,1019.98,-12270.1337890625
1035.3,844,54.811,31.1147,844,4220000,1025.32,-12051.0703125
983.74,845,54.3688,31.2056,845,4225000,1023.32,-12232.6513671875
1034.57,846,56.8546,47.2097,846,4230000,1028.53,-12436.3134765625
1042.98,847,56.1569,40.9999,847,4235000,1034.11,-12439.89453125
984.31,848,54.2297,30.6599,848,4240000,1033.96,-11916.1640625
893.79,849,53.6183,35.2381,849,4245000,1036.28,-12543.4794921875
1051.87,850,54.7935,29.6575,850,4250000,1041.81,-12348.83984375
1015.0,851,54.9467,29.5964,851,4255000,1026.01,-11915.5859375
1020.14,852,55.8493,38.8937,852,4260000,1019.87,-12410.5849609375
775.53,853,55.6045,45.0227,853,4265000,775.96,-13647.76953125
-0.93,854,54.5932,27.0117,854,4270000,-2.76,-11080.6845703125
50.55,855,52.4879,42.7007,855,4275000,66.33,-12907.302734375
80.3,856,54.364,43.6673,856,4280000,48.75,-14382.427734375
19.66,857,54.4856,114.7644,857,4285000,19.6,-11821.064453125
1000.0,858,56.6564,49.0291,858,4290000,1000.72,-12500.2919921875
998.0,859,56.16,38.1372,859,4295000,998.93,-12518.52734375
998.71,860,54.5385,28.0617,860,4300000,1003.2,-12537.3994140625
980.21,861,52.9518,18.4228,861,4305000,974.07,-12488.5458984375
983.51,862,53.6319,22.5886,862,4310000,983.99,-13031.71484375
996.39,863,55.091,38.1055,863,4315000,998.59,-12534.5625
996.41,864,54.6081,37.0767,864,4320000,998.99,-12539.3125
1064.38,865,55.1604,38.2816,865,4325000,1049.71,-12638.765625
848.92,866,52.4775,22.0482,866,4330000,873.92,-13628.1845703125
936.93,867,52.6486,29.4605,867,4335000,980.84,-12539.5712890625
1036.86,868,54.8784,41.0963,868,4340000,1037.06,-12773.0029296875
911.64,869,52.8778,44.6138,869,4345000,918.63,-13429.5595703125
256.41,870,51.0742,48.2953,870,4350000,260.91,-12530.2265625
212.78,871,50.632,31.5759,871,4355000,223.86,-14979.5146484375
217.04,872,49.9361,37.9122,872,4360000,222.13,-13784.8720703125
1008.37,873,56.5279,58.3443,873,4365000,1008.83,-12769.125
1029.99,874,55.3221,39.1103,874,4370000,1016.72,-12674.931640625
1007.39,875,53.5636,27.9482,875,4375000,1013.07,-12893.9970703125
1004.54,876,53.3752,27.2899,876,4380000,1014.38,-12882.826171875
1045.44,877,53.5375,29.7926,877,4385000,1021.44,-12743.5546875
1006.24,878,54.56,37.4923,878,4390000,1010.98,-12629.3388671875
822.28,879,53.6119,43.823,879,4395000,812.1,-12938.5517578125
1013.89,880,55.2598,41.6318,880,4400000,1010.88,-12661.234375
1011.83,881,54.1293,31.7891,881,4405000,1016.44,-13026.998046875
943.94,882,54.5685,34.9997,882,4410000,989.25,-12986.1669921875
960.41,883,53.4298,31.6447,883,4415000,1007.71,-12867.6953125
287.66,884,51.9264,58.6241,884,4420000,170.41,-13463.8671875
310.75,885,53.5917,77.5312,885,4425000,282.93,-12363.2412109375
767.25,886,53.2124,55.8912,886,4430000,899.32,-12861.56640625
231.86,887,50.1481,87.8865,887,4435000,233.39,-12376.21875
1005.42,888,55.4159,59.7151,888,4440000,1005.94,-12986.892578125
1017.1,889,54.641,29.8204,889,4445000,1014.79,-13073.8759765625
1023.84,890,56.0009,47.025,890,4450000,1027.32,-12959.529296875
1009.68,891,55.0439,32.7441,891,4455000,1021.16,-12620.30078125
722.87,892,52.1968,34.5804,892,4460000,802.21,-13285.404296875
1003.19,893,56.4716,46.4854,893,4465000,1007.84,-13119.595703125
1012.01,894,53.5696,21.6599,894,4470000,1022.22,-13043.8173828125
1019.49,895,55.2877,39.1829,895,4475000,1024.31,-13205.9208984375
666.07,896,54.3736,44.0319,896,4480000,1006.43,-14315.58984375
245.04,897,50.5509,48.6675,897,4485000,119.36,-11812.9482421875
265.79,898,50.0349,51.5772,898,4490000,300.37,-12074.5
273.68,899,50.8971,55.5004,899,4495000,297.76,-12126.9052734375
279.47,900,50.4325,51.4983,900,4500000,308.84,-11945.4248046875
1002.4,901,56.1367,43.8955,901,4505000,1005.18,-13153.224609375
993.98,902,55.9185,37.2799,902,4510000,996.65,-12980.15625
1081.3,903,54.269,34.8651,903,4515000,1040.2,-13426.55078125
991.24,904,54.9788,39.2541,904,4520000,996.71,-13158.376953125
978.03,905,54.2146,33.4795,905,4525000,1004.77,-13098.974609375
1027.53,906,54.1822,27.7189,906,4530000,1021.31,-12945.974609375
451.55,907,52.616,33.8546,907,4535000,1009.71,-15541.6298828125
668.2,908,54.288,38.0045,908,4540000,1006.68,-15317.193359375
1017.78,909,55.3177,37.0053,909,4545000,1015.99,-13142.6357421875
559.98,910,51.4799,64.458,910,4550000,633.23,-11649.2275390625
315.83,911,51.0155,80.7867,911,4555000,318.82,-10953.681640625
303.74,912,51.5764,76.8252,912,4560000,301.97,-11664.4169921875
300.56,913,52.0631,77.7715,913,4565000,314.69,-11089.103515625
1007.06,914,56.5416,50.9354,914,4570000,1013.09,-13390.8291015625
328.24,915,51.1687,38.2147,915,4575000,201.13,-13874.677734375
996.37,916,55.6825,37.0927,916,4580000,1002.3,-13138.28515625
1026.02,917,54.5906,29.533,917,4585000,1018.22,-12869.0283203125
863.71,918,54.4813,29.9445,918,4590000,870.16,-13602.0478515625
337.43,919,52.6458,32.0537,919,4595000,674.96,-14095.1611328125
957.05,920,55.6997,37.5122,920,4600000,1011.61,-14022.3603515625
297.86,921,51.578,98.6763,921,4605000,303.88,-10103.1025390625
262.62,922,52.0224,74.7953,922,4610000,284.72,-11480.07421875
289.83,923,51.318,44.109,923,4615000,300.58,-13303.9755859375
291.94,924,50.872,55.2536,924,4620000,297.86,-10921.2021484375
295.82,925,51.6275,82.2885,925,4625000,302.68,-10117.7587890625
39.49,926,49.7976,25.964,926,4630000,8.8,-11946.2763671875
812.22,927,54.6013,56.2609,927,4635000,999.16,-14039.7890625
1061.68,928,52.5068,35.6465,928,4640000,1051.25,-13476.0146484375
292.53,929,51.9011,85.5485,929,4645000,300.84,-10090.0224609375
287.17,930,51.2328,85.9628,930,4650000,294.18,-10941.2763671875
288.27,931,49.7616,20.983,931,4655000,295.51,-11823.4990234375
301.2,932,49.0859,27.3628,932,4660000,300.34,-11383.7099609375
282.44,933,50.8265,35.4048,933,4665000,284.04,-10620.27734375
280.18,934,50.473,39.7489,934,4670000,295.94,-11506.009765625
260.04,935,49.2413,26.9623,935,4675000,211.89,-13185.6025390625
253.09,936,50.1059,32.8945,936,4680000,260.15,-13175.12109375
262.15,937,50.1365,64.0616,937,4685000,417.95,-12499.173828125
218.2,938,50.8767,35.4981,938,4690000,236.4,-14624.73828125
309.3,939,50.9487,64.7186,939,4695000,328.85,-13826.970703125
318.53,940,50.6977,69.311,940,4700000,325.82,-13562.658203125
312.82,941,49.9789,59.7433,941,4705000,323.55,-13884.7333984375
292.17,942,50.9793,47.2768,942,4710000,316.75,-13495.732421875
254.87,943,49.6748,20.0773,943,4715000,310.41,-15543.9453125
290.86,944,49.5805,21.4352,944,4720000,304.94,-16316.8583984375
282.63,945,48.3777,32.116,945,4725000,296.56,-13862.060546875
306.44,946,49.3659,41.3655,946,4730000,305.51,-12818.525390625
915.75,947,56.7429,39.7674,947,4735000,995.2,-13675.9091796875
859.33,948,55.1874,34.3624,948,4740000,995.77,-13631.484375
999.58,949,54.9072,28.942,949,4745000,1006.55,-13451.349609375
958.81,950,53.974,34.1303,950,4750000,1000.99,-14097.3095703125
1005.98,951,55.215,59.7759,951,4755000,1006.39,-14335.94140625
1002.45,952,54.8073,32.1323,952,4760000,1004.96,-13507.0302734375
397.2,953,49.3782,36.0638,953,4765000,299.86,-13283.9248046875
713.68,954,55.6636,53.45,954,4770000,823.58,-14182.69140625
283.49,955,51.2728,62.5837,955,4775000,291.63,-17384.796875
268.4,956,49.3059,17.9165,956,4780000,292.78,-12622.095703125
281.52,957,50.5574,45.9172,957,4785000,290.64,-14710.4853515625
250.38,958,49.9311,56.1043,958,4790000,276.11,-15644.9150390625
212.65,959,50.1883,30.3665,959,4795000,217.38,-13090.974609375
230.06,960,50.869,39.8167,960,4800000,225.65,-15808.8115234375
236.2,961,49.5018,20.664,961,4805000,285.54,-12979.216796875
291.14,962,50.5155,45.749,962,4810000,298.11,-14058.0859375
280.73,963,50.0491,46.3269,963,4815000,298.23,-13845.3388671875
276.85,964,50.7498,42.0878,964,4820000,286.97,-15746.1689453125
236.51,965,51.0708,39.9808,965,4825000,227.9,-15512.8291015625
286.27,966,50.0187,31.9498,966,4830000,294.14,-15960.06640625
253.79,967,49.7832,33.0246,967,4835000,213.27,-16451.4765625
300.49,968,50.4902,68.8794,968,4840000,303.67,-14088.8740234375
300.21,969,50.5347,41.0079,969,4845000,313.41,-14050.2490234375
266.0,970,49.9832,40.9951,970,4850000,290.69,-16411.66796875
284.77,971,50.6916,34.9872,971,4855000,295.92,-14991.6435546875
280.02,972,49.8354,49.1105,972,4860000,286.88,-16876.548828125
282.83,973,50.169,40.3207,973,4865000,298.43,-14967.83984375
285.64,974,49.2091,37.8629,974,4870000,312.29,-15231.9775390625
265.76,975,50.6701,39.9488,975,4875000,293.92,-15923.89453125
280.28,976,50.0332,36.6207,976,4880000,302.45,-13079.2578125
261.16,977,49.8089,57.5386,977,4885000,212.72,-15211.8564453125
294.13,978,50.3682,110.6088,978,4890000,320.36,-14755.19140625
221.02,979,49.0294,33.1041,979,4895000,204.78,-15439.296875
249.16,980,49.2955,33.0643,980,4900000,284.1,-14962.240234375
218.06,981,51.0187,30.4264,981,4905000,275.63,-13879.068359375
323.15,982,49.5513,23.0499,982,4910000,353.76,-13706.0537109375
293.68,983,49.2087,21.0387,983,4915000,307.11,-16399.095703125
301.81,984,48.3462,16.8766,984,4920000,312.15,-15876.400390625
286.56,985,49.8432,19.6984,985,4925000,300.58,-14776.35546875
292.81,986,48.5295,20.3372,986,4930000,336.53,-15204.84375
288.74,987,48.6854,15.1474,987,4935000,324.82,-14615.197265625
306.85,988,48.2862,15.801,988,4940000,327.4,-14681.3916015625
290.62,989,48.6587,30.7381,989,4945000,264.57,-14025.80859375
295.79,990,47.7006,52.9819,990,4950000,277.79,-12968.9873046875
272.2,991,49.4667,31.3152,991,4955000,238.86,-13923.27734375
994.99,992,56.4584,47.7883,992,4960000,996.34,-13763.529296875
927.47,993,55.0189,34.7676,993,4965000,951.6,-15455.1552734375
299.69,994,53.8245,35.8935,994,4970000,594.51,-15087.3818359375
706.34,995,53.1253,27.893,995,4975000,799.2,-15361.509765625
309.85,996,50.0137,23.5875,996,4980000,330.59,-14031.1064453125
1039.13,997,54.4569,31.9203,997,4985000,1035.43,-14668.5732421875
1024.31,998,56.0208,45.4683,998,4990000,1024.47,-14530.6455078125
1008.5,999,57.5316,54.4768,999,4995000,1009.72,-14612.0244140625
640.31,1000,49.4623,25.075,1000,5000000,680.81,-14044.525390625
294.05,1001,48.4622,17.0763,1001,5005000,304.24,-14846.7958984375
289.53,1002,49.203,17.9418,1002,5010000,304.97,-14481.0029296875
306.92,1003,49.0412,17.1131,1003,5015000,326.46,-14352.6474609375
333.63,1004,48.8536,20.9002,1004,5020000,378.24,-14935.0888671875
334.13,1005,48.8827,17.1995,1005,5025000,377.46,-13557.2431640625
685.28,1006,53.4201,28.9189,1006,5030000,1000.88,-15035.345703125
885.65,1007,52.0627,45.2179,1007,5035000,888.96,-15509.822265625
96.85,1008,54.0201,34.3033,1008,5040000,96.88,-13073.9169921875
1036.58,1009,53.2734,31.7448,1009,5045000,1029.44,-14513.4013671875
1038.66,1010,56.0165,56.0542,1010,5050000,1040.86,-14788.9765625
906.71,1011,51.993,51.2144,1011,5055000,904.97,-14687.1796875
340.95,1012,49.1318,19.046,1012,5060000,352.66,-13797.7470703125
355.96,1013,48.7582,18.8299,1013,5065000,353.34,-14061.7099609375
350.48,1014,48.449,15.2357,1014,5070000,352.44,-13581.525390625
335.63,1015,48.8086,15.53,1015,5075000,326.74,-14123.685546875
361.75,1016,48.5946,17.6943,1016,5080000,337.91,-14288.3994140625
360.58,1017,49.2033,17.8115,1017,5085000,366.31,-14282.962890625
1018.07,1018,56.6148,42.9564,1018,5090000,1018.44,-14272.732421875
1016.55,1019,55.9786,40.6568,1019,5095000,1016.07,-14385.7587890625
363.73,1020,54.573,35.409,1020,5100000,568.98,-15893.255859375
1007.26,1021,55.7659,32.6496,1021,5105000,1007.95,-14822.5517578125
1002.5,1022,56.3169,48.0498,1022,5110000,1005.37,-15067.958984375
985.04,1023,56.0341,44.1572,1023,5115000,996.69,-15042.3798828125
323.99,1024,50.9485,42.3995,1024,5120000,340.62,-14317.650390625
322.77,1025,49.4534,14.1114,1025,5125000,324.12,-15003.794921875
330.64,1026,49.5009,15.7895,1026,5130000,334.0,-15075.61328125
343.14,1027,49.2356,19.24,1027,5135000,363.01,-14823.279296875
313.24,1028,47.9418,16.105,1028,5140000,348.32,-14649.08203125
326.78,1029,49.8135,19.6747,1029,5145000,342.21,-14100.77734375
273.87,1030,49.8041,23.3493,1030,5150000,297.72,-14617.3017578125
252.04,1031,50.4603,19.5888,1031,5155000,309.86,-15546.7470703125
273.63,1032,49.3278,18.1656,1032,5160000,359.53,-15831.703125
322.58,1033,49.4678,16.5493,1033,5165000,345.46,-15394.650390625
340.5,1034,49.4332,18.1952,1034,5170000,361.87,-14485.3359375
315.92,1035,49.7175,27.1207,1035,5175000,380.52,-15017.3505859375
234.7,1036,49.3409,26.5085,1036,5180000,370.42,-15398.525390625
268.15,1037,50.4138,55.4923,1037,5185000,312.23,-16069.6640625
274.72,1038,49.057,18.779,1038,5190000,403.76,-14375.4580078125
282.81,1039,49.3095,21.1252,1039,5195000,367.12,-15379.501953125
336.43,1040,50.0373,38.8017,1040,5200000,270.92,-14983.150390625
320.94,1041,49.7838,37.0674,1041,5205000,348.88,-15279.5751953125
314.32,1042,49.6933,31.9487,1042,5210000,312.07,-14568.0546875
299.13,1043,49.9436,34.1968,1043,5215000,332.19,-14311.9833984375
386.7,1044,49.5312,28.9017,1044,5220000,374.62,-14693.419921875
345.29,1045,49.4627,53.6153,1045,5225000,367.9,-13337.5107421875
342.18,1046,50.6248,24.7498,1046,5230000,352.64,-14480.857421875
327.88,1047,50.3474,33.9384,1047,5235000,353.67,-12935.310546875
338.25,1048,49.4172,25.9561,1048,5240000,342.68,-16032.130859375
302.77,1049,50.0622,22.8686,1049,5245000,301.87,-15355.8984375
339.58,1050,49.6383,22.2113,1050,5250000,337.42,-13848.6728515625
327.53,1051,49.4177,20.9153,1051,5255000,322.65,-15477.044921875
303.41,1052,50.2067,28.3712,1052,5260000,316.42,-15480.150390625
351.34,1053,49.9647,22.2708,1053,5265000,359.07,-14853.208984375
291.0,1054,49.1694,16.9735,1054,5270000,299.15,-15564.4404296875
301.14,1055,49.615,18.8971,1055,5275000,304.28,-15554.0234375
335.79,1056,49.1936,19.4123,1056,5280000,367.73,-16412.158203125
280.95,1057,48.849,18.5951,1057,5285000,293.97,-16559.19921875
275.29,1058,49.8755,32.6687,1058,5290000,286.92,-15617.8115234375
260.92,1059,50.1335,24.9594,1059,5295000,284.23,-15589.8994140625
251.25,1060,49.526,15.5956,1060,5300000,264.47,-15232.390625
307.39,1061,49.9934,26.0796,1061,5305000,348.94,-15611.41796875
214.87,1062,49.3618,19.2471,1062,5310000,317.99,-15938.2314453125
337.51,1063,50.0842,21.1025,1063,5315000,350.51,-15632.486328125
367.32,1064,49.9846,23.1708,1064,5320000,405.08,-16406.38671875
308.04,1065,49.4949,17.0319,1065,5325000,309.73,-16368.34765625
231.23,1066,49.5844,21.9071,1066,5330000,288.88,-16355.8544921875
305.78,1067,49.1924,32.7036,1067,5335000,335.95,-14088.1298828125
103.6,1068,49.8746,18.468,1068,5340000,184.73,-15909.3720703125
332.76,1069,50.2237,24.7679,1069,5345000,347.82,-17035.927734375
268.45,1070,50.4539,35.8889,1070,5350000,345.38,-17402.1875
277.51,1071,49.9558,26.2359,1071,5355000,281.35,-16054.8857421875
297.05,1072,49.6689,35.361,1072,5360000,314.4,-17456.658203125
249.77,1073,50.148,32.2204,1073,5365000,358.72,-16918.8125
312.95,1074,49.9445,24.0883,1074,5370000,929.88,-17062.935546875
256.15,1075,49.5405,30.782,1075,5375000,362.36,-17024.12109375
305.0,1076,49.0091,17.0481,1076,5380000,427.03,-16226.650390625
292.05,1077,49.2572,22.4694,1077,5385000,312.06,-16302.642578125
288.05,1078,49.0403,41.7816,1078,5390000,332.6,-15961.607421875
305.32,1079,49.0971,30.1389,1079,5395000,489.93,-15321.775390625
319.47,1080,50.4255,46.738,1080,5400000,324.99,-14682.625
253.51,1081,49.9156,22.8162,1081,5405000,284.72,-14645.689453125
293.38,1082,49.0631,20.2406,1082,5410000,348.58,-15565.8701171875
275.17,1083,49.5375,29.977,1083,5415000,306.25,-14344.794921875
273.35,1084,49.5726,45.1911,1084,5420000,282.26,-14189.0185546875
321.61,1085,49.5221,18.6645,1085,5425000,289.91,-14597.71484375
274.39,1086,50.6514,19.2152,1086,5430000,285.44,-15359.4619140625
287.21,1087,49.7849,17.3548,1087,5435000,347.29,-14707.857421875
268.19,1088,49.609,16.0398,1088,5440000,287.72,-16149.5537109375
336.63,1089,48.7055,15.3891,1089,5445000,354.12,-14561.3994140625
270.82,1090,49.8476,27.2532,1090,5450000,295.92,-17264.783203125
309.76,1091,50.0513,18.9389,1091,5455000,317.8,-16776.375
260.91,1092,49.749,19.2347,1092,5460000,276.3,-15873.70703125
264.03,1093,50.294,26.2262,1093,5465000,289.66,-16675.224609375
260.43,1094,49.9135,36.0432,1094,5470000,274.11,-17074.873046875
192.13,1095,50.1647,23.4561,1095,5475000,152.11,-17105.65234375
364.75,1096,49.2203,20.9134,1096,5480000,995.91,-15342.5087890625
272.61,1097,49.2299,13.9594,1097,5485000,285.15,-16179.50390625
339.86,1098,48.9848,35.2694,1098,5490000,348.67,-16290.30078125
286.01,1099,49.7868,45.4531,1099,5495000,299.62,-16081.4130859375
277.0,1100,49.4515,14.9759,1100,5500000,310.07,-16685.427734375
331.6,1101,49.3833,20.1682,1101,5505000,325.9,-16420.115234375
310.98,1102,49.3088,31.9868,1102,5510000,347.54,-16857.193359375
278.47,1103,48.9582,21.3982,1103,5515000,349.31,-16896.900390625
265.93,1104,49.6145,23.2402,1104,5520000,255.58,-17273.5546875
334.42,1105,49.5631,95.9529,1105,5525000,335.33,-17029.720703125
316.28,1106,49.2256,15.9004,1106,5530000,338.11,-16801.96484375
305.62,1107,49.5081,18.8414,1107,5535000,357.11,-17266.3984375
257.19,1108,50.8626,32.4642,1108,5540000,269.0,-17868.712890625
368.34,1109,49.8097,41.9923,1109,5545000,395.82,-17765.45703125
355.98,1110,49.4432,15.6992,1110,5550000,372.44,-17693.458984375
286.45,1111,49.1754,17.0955,1111,5555000,578.02,-17382.431640625
343.73,1112,48.3448,17.2443,1112,5560000,349.82,-17102.740234375
335.22,1113,49.5939,18.6551,1113,5565000,350.97,-17273.134765625
289.78,1114,49.5142,22.9185,1114,5570000,299.52,-17500.373046875
276.96,1115,50.6811,31.4999,1115,5575000,312.86,-17836.990234375
326.58,1116,48.5967,17.8649,1116,5580000,370.66,-17297.359375
347.46,1117,49.1368,19.6808,1117,5585000,339.44,-17400.001953125
277.23,1118,49.2099,18.1606,1118,5590000,259.67,-17491.4140625
324.61,1119,49.0301,19.5941,1119,5595000,343.64,-17500.064453125
273.91,1120,49.6167,22.885,1120,5600000,319.39,-17839.599609375
348.11,1121,50.126,19.952,1121,5605000,355.57,-17848.53125
285.02,1122,49.1516,20.4195,1122,5610000,382.24,-17227.541015625
323.99,1123,48.7559,19.6005,1123,5615000,355.23,-17476.69140625
257.72,1124,50.7073,26.8682,1124,5620000,285.92,-17478.74609375
282.86,1125,49.9229,30.3635,1125,5625000,282.27,-18048.87109375
335.55,1126,49.4072,28.3488,1126,5630000,378.71,-17952.92578125
279.0,1127,50.7813,44.8629,1127,5635000,256.9,-18028.40234375
348.93,1128,49.866,23.6409,1128,5640000,375.98,-17824.69921875
359.26,1129,49.803,29.0556,1129,5645000,322.75,-17630.91796875
338.84,1130,50.3513,35.7976,1130,5650000,340.8,-18028.630859375
298.63,1131,50.0452,50.8938,1131,5655000,263.18,-17800.791015625
342.73,1132,49.7784,36.4732,1132,5660000,355.02,-17806.935546875
347.9,1133,49.6935,22.7294,1133,5665000,380.38,-17910.52734375
901.8,1134,52.4558,48.9883,1134,5670000,905.44,-15775.0419921875
111.36,1135,50.3055,25.0451,1135,5675000,114.59,-17236.03515625
361.96,1136,49.7554,20.1692,1136,5680000,382.12,-17639.529296875
362.11,1137,49.9672,24.9614,1137,5685000,371.18,-18064.93359375
292.84,1138,50.0298,19.8847,1138,5690000,302.72,-17868.607421875
354.51,1139,49.3895,19.957,1139,5695000,386.3,-17839.494140625
349.38,1140,47.9727,17.1641,1140,5700000,440.06,-17127.302734375
401.7,1141,49.8497,24.4467,1141,5705000,497.68,-17371.478515625
334.68,1142,49.2998,22.0684,1142,5710000,345.97,-17524.703125
349.49,1143,48.3113,15.7325,1143,5715000,391.22,-17574.970703125
35.71,1144,51.1813,24.0575,1144,5720000,-3.31,-17889.14453125
273.83,1145,49.4245,19.3229,1145,5725000,479.19,-17930.5390625
114.32,1146,49.0292,29.4613,1146,5730000,314.94,-17609.205078125
278.45,1147,48.8676,49.5375,1147,5735000,303.16,-17782.623046875
288.03,1148,49.9276,91.7343,1148,5740000,328.16,-18058.77734375
339.84,1149,50.0817,54.1782,1149,5745000,407.93,-18142.107421875
399.24,1150,48.9448,27.36,1150,5750000,444.0,-17809.166015625
334.56,1151,48.961,20.8505,1151,5755000,341.97,-17689.775390625
304.3,1152,49.6052,22.5403,1152,5760000,299.13,-17878.970703125
359.15,1153,49.8936,30.3719,1153,5765000,350.07,-17994.298828125
368.49,1154,49.9621,24.8507,1154,5770000,385.63,-17710.328125
237.18,1155,51.2454,17.4782,1155,5775000,341.99,-17299.125
379.45,1156,49.1279,25.6234,1156,5780000,405.78,-17109.169921875
607.21,1157,50.1683,24.8568,1157,5785000,949.88,-17384.67578125
364.98,1158,50.5456,29.9176,1158,5790000,487.28,-17938.796875
389.77,1159,50.5348,44.737,1159,5795000,379.36,-17821.392578125
363.05,1160,49.862,43.1592,1160,5800000,378.65,-17937.62109375
439.9,1161,49.0907,22.2172,1161,5805000,492.92,-17685.611328125
318.32,1162,49.171,74.5794,1162,5810000,277.07,-17823.4609375
362.46,1163,49.6107,19.1855,1163,5815000,407.52,-17277.126953125
432.12,1164,49.7316,49.165,1164,5820000,527.17,-17881.888671875
372.76,1165,50.1101,41.5756,1165,5825000,521.07,-14044.6318359375
415.75,1166,49.5411,22.3615,1166,5830000,521.41,-16397.7265625
465.14,1167,49.3262,22.0761,1167,5835000,991.35,-15952.8505859375
417.6,1168,49.5847,32.5173,1168,5840000,496.08,-17079.822265625
388.64,1169,49.31,16.7789,1169,5845000,421.62,-15953.1669921875
446.73,1170,49.7412,24.4894,1170,5850000,505.18,-17026.470703125
383.86,1171,49.4443,16.7658,1171,5855000,402.37,-17274.037109375
446.92,1172,48.7594,14.7957,1172,5860000,542.71,-16886.3046875
399.31,1173,49.4495,31.8218,1173,5865000,403.6,-17158.51171875
305.45,1174,49.7311,16.9194,1174,5870000,351.65,-16590.671875
403.36,1175,50.098,28.9947,1175,5875000,477.09,-16044.7802734375
344.1,1176,49.4877,19.7582,1176,5880000,363.36,-17053.814453125
330.37,1177,49.9642,24.0823,1177,5885000,338.05,-15409.5419921875
493.29,1178,50.1678,33.8609,1178,5890000,673.21,-13759.494140625
369.72,1179,50.3686,75.1274,1179,5895000,358.22,-12275.806640625
364.54,1180,49.1669,15.5047,1180,5900000,377.81,-17163.5078125
380.51,1181,50.6602,35.7827,1181,5905000,423.2,-15066.48828125
389.14,1182,49.8992,35.3163,1182,5910000,423.22,-14346.416015625
390.02,1183,50.5554,32.548,1183,5915000,408.6,-17977.41796875
492.23,1184,49.9876,19.6656,1184,5920000,584.22,-18061.03125
431.26,1185,49.2051,16.6201,1185,5925000,498.62,-17384.30078125
368.01,1186,49.076,16.0775,1186,5930000,432.74,-16864.0546875
399.16,1187,48.7146,20.0026,1187,5935000,424.89,-17156.34375
