Real Det Return,Reward Loss,Running Forward KL,Running Reverse KL,Itration,Real Sto Return,Running Env Steps,Running Update Time
5122.7,-9852.849609375,38.7336,21.2809,1143,4897.89,5715000,1143
5056.5,-9894.9677734375,38.7729,21.3793,1144,4835.88,5720000,1144
4922.08,-9695.201171875,38.866,21.2477,1145,4842.6,5725000,1145
4990.22,-9612.1806640625,38.3961,21.1287,1146,4963.53,5730000,1146
5001.83,-9782.9013671875,39.1576,21.5325,1147,4959.08,5735000,1147
5078.9,-9832.349609375,38.4354,21.0054,1148,4962.34,5740000,1148
5035.18,-9672.029296875,38.4359,21.3375,1149,5018.19,5745000,1149
4995.0,-9525.6806640625,38.4587,20.9311,1150,4994.24,5750000,1150
5044.47,-9794.7978515625,38.7039,21.397,1151,5006.11,5755000,1151
4998.48,-9720.125,38.226,20.8599,1152,4989.7,5760000,1152
5052.44,-9690.4521484375,38.6216,21.8055,1153,5025.51,5765000,1153
4960.72,-9406.4345703125,38.471,20.827,1154,4969.64,5770000,1154
5000.49,-9490.2548828125,38.9876,21.5378,1155,4989.45,5775000,1155
5094.17,-9447.625,38.4148,21.8056,1156,5038.11,5780000,1156
5166.8,-9494.244140625,38.5471,21.4908,1157,5096.3,5785000,1157
5113.58,-9328.2138671875,38.2856,21.6359,1158,5040.56,5790000,1158
5032.39,-9150.0224609375,38.1233,21.1649,1159,5039.94,5795000,1159
5029.21,-9423.8466796875,38.3958,21.4759,1160,4998.87,5800000,1160
5015.73,-9298.880859375,38.3292,20.7498,1161,5020.63,5805000,1161
5092.44,-9473.5146484375,38.6341,21.6552,1162,5037.03,5810000,1162
5096.93,-9465.892578125,38.2835,21.5567,1163,5036.74,5815000,1163
5103.79,-9215.5732421875,38.2042,21.1214,1164,5057.82,5820000,1164
5122.01,-9349.046875,38.4427,21.4352,1165,5045.4,5825000,1165
5161.22,-9364.376953125,37.6324,20.8882,1166,5097.04,5830000,1166
5075.55,-9218.0107421875,37.3555,20.2885,1167,5029.43,5835000,1167
5136.03,-9308.658203125,38.1655,20.4445,1168,5028.61,5840000,1168
5111.52,-9558.5751953125,38.4321,21.0496,1169,4995.21,5845000,1169
5115.61,-9293.96875,38.1905,20.6796,1170,5036.0,5850000,1170
5061.89,-9303.46484375,38.1989,21.3246,1171,5021.88,5855000,1171
5108.86,-9488.6201171875,38.5179,21.9127,1172,5009.43,5860000,1172
5098.74,-9170.880859375,38.7407,20.8465,1173,4994.49,5865000,1173
5165.54,-9502.8349609375,38.3789,21.2131,1174,5104.15,5870000,1174
5155.31,-9442.232421875,38.4533,20.8252,1175,5088.11,5875000,1175
5056.83,-9275.8828125,38.5416,21.0525,1176,4983.06,5880000,1176
5143.2,-9411.0087890625,38.3728,21.1498,1177,5107.16,5885000,1177
5105.96,-9506.705078125,38.7085,21.1618,1178,5019.51,5890000,1178
5099.93,-9714.0107421875,38.6206,22.3468,1179,5009.32,5895000,1179
5148.23,-9532.99609375,38.6319,21.281,1180,5093.46,5900000,1180
5027.45,-9714.3408203125,38.9603,22.3179,1181,4990.15,5905000,1181
5056.08,-9544.7705078125,39.2966,21.8953,1182,5063.43,5910000,1182
5088.09,-9732.3154296875,39.1551,21.7794,1183,4967.46,5915000,1183
5019.67,-9650.1884765625,38.544,21.2637,1184,5018.0,5920000,1184
5164.72,-9656.5146484375,38.6409,20.9215,1185,5091.83,5925000,1185
5037.56,-9715.2822265625,38.7166,21.1413,1186,4986.75,5930000,1186
5175.44,-9533.814453125,38.4181,20.8767,1187,5131.07,5935000,1187
5012.08,-9603.5419921875,38.1832,20.7397,1188,5004.74,5940000,1188
5039.53,-9614.4111328125,38.6891,21.2316,1189,5014.7,5945000,1189
5059.54,-9490.8095703125,38.547,20.8781,1190,5027.2,5950000,1190
4939.8,-9538.7763671875,38.9823,22.1947,1191,4848.55,5955000,1191
5011.8,-9304.271484375,38.3469,20.4953,1192,5005.81,5960000,1192
5032.01,-9247.9658203125,38.5751,20.8589,1193,4992.99,5965000,1193
5084.56,-9512.2900390625,38.3083,21.2398,1194,5064.57,5970000,1194
5022.12,-9484.1064453125,38.2637,21.3019,1195,4990.16,5975000,1195
4904.2,-9529.3662109375,38.6625,21.2382,1196,4909.59,5980000,1196
4947.61,-9415.00390625,38.8618,21.1762,1197,4915.42,5985000,1197
5048.37,-9391.0107421875,38.3709,21.8408,1198,5010.86,5990000,1198
4991.98,-9425.8388671875,38.2138,21.2157,1199,4964.91,5995000,1199
4881.6,-9732.646484375,38.2511,22.0262,1200,4899.53,6000000,1200
4939.5,-9664.3740234375,38.6795,21.0968,1201,4967.25,6005000,1201
4939.36,-9576.7197265625,38.6295,21.3958,1202,4858.46,6010000,1202
4845.66,-9803.13671875,38.8438,21.9094,1203,4878.9,6015000,1203
4863.35,-9510.3896484375,38.6495,21.7336,1204,4690.07,6020000,1204
4952.14,-9491.4052734375,38.2591,21.4984,1205,4956.04,6025000,1205
4909.68,-9493.23046875,38.6842,21.2764,1206,4928.05,6030000,1206
5013.13,-9650.3349609375,38.4853,21.3057,1207,4940.47,6035000,1207
4915.52,-9642.720703125,38.4454,20.7556,1208,4961.95,6040000,1208
4843.24,-9598.5703125,38.8903,21.4103,1209,4846.82,6045000,1209
4894.5,-9722.6884765625,38.292,21.3422,1210,4929.17,6050000,1210
4865.49,-9715.0302734375,39.0654,21.44,1211,4808.17,6055000,1211
4855.07,-9575.8310546875,39.1289,20.7883,1212,4866.2,6060000,1212
4847.63,-9777.595703125,38.6794,20.7224,1213,4892.41,6065000,1213
4885.34,-9682.9892578125,38.8081,21.1791,1214,4920.13,6070000,1214
5051.45,-9712.978515625,38.4887,21.645,1215,5031.81,6075000,1215
4881.91,-9674.255859375,38.7551,21.3345,1216,4901.87,6080000,1216
4982.22,-9738.4716796875,38.7229,21.6307,1217,4993.53,6085000,1217
4976.3,-9845.2177734375,38.9385,22.1058,1218,4951.6,6090000,1218
5023.67,-9632.025390625,38.8442,21.475,1219,4950.23,6095000,1219
4915.52,-10000.5859375,39.0467,21.3399,1220,4972.92,6100000,1220
5013.98,-9866.787109375,38.8274,21.0561,1221,5034.21,6105000,1221
4844.96,-9822.04296875,39.0537,21.1935,1222,4742.66,6110000,1222
5002.72,-9723.1826171875,38.7084,21.4291,1223,5020.23,6115000,1223
4994.22,-9797.5595703125,38.6984,20.8875,1224,5006.63,6120000,1224
4891.16,-9741.4658203125,38.866,21.4499,1225,4878.7,6125000,1225
4724.62,-9632.3447265625,38.7909,21.7686,1226,4690.91,6130000,1226
5088.95,-9619.0439453125,38.3909,21.2885,1227,5029.12,6135000,1227
4969.9,-9977.0595703125,38.724,20.924,1228,4950.88,6140000,1228
4999.35,-9968.3720703125,38.8344,22.303,1229,5012.44,6145000,1229
5031.08,-10046.5224609375,38.8117,21.6375,1230,5015.63,6150000,1230
4900.23,-9838.9794921875,39.0816,21.4443,1231,4912.79,6155000,1231
4945.97,-9914.3779296875,38.7451,21.7828,1232,4980.75,6160000,1232
4989.96,-10114.0537109375,38.7044,22.5725,1233,4957.44,6165000,1233
4947.03,-9780.7841796875,39.0082,22.1387,1234,4903.17,6170000,1234
5005.2,-9865.1845703125,38.7198,22.0945,1235,4996.27,6175000,1235
4878.48,-9745.9736328125,38.7811,21.9036,1236,4814.81,6180000,1236
4905.96,-10021.767578125,38.7692,22.3672,1237,4907.4,6185000,1237
4929.97,-9934.62890625,38.8471,21.5854,1238,4907.71,6190000,1238
5042.97,-9936.21875,38.5105,21.3869,1239,4611.05,6195000,1239
5005.08,-9720.9873046875,38.5996,21.0762,1240,4971.03,6200000,1240
4967.78,-9607.2666015625,38.3486,20.8807,1241,4962.68,6205000,1241
4996.28,-9770.666015625,38.5486,21.5198,1242,4918.17,6210000,1242
5030.12,-10104.474609375,38.6857,22.1712,1243,4575.24,6215000,1243
5012.64,-9721.60546875,38.3868,20.5325,1244,4982.14,6220000,1244
5020.78,-9879.90234375,38.6271,20.9735,1245,4954.82,6225000,1245
5006.8,-9948.2021484375,38.5551,21.6378,1246,4810.85,6230000,1246
4996.74,-9907.6240234375,38.2953,20.3663,1247,4427.99,6235000,1247
4959.03,-9930.9921875,38.3323,20.5869,1248,4785.14,6240000,1248
5057.97,-9715.935546875,38.2781,20.3945,1249,4549.82,6245000,1249
5087.88,-9707.9873046875,37.7812,21.0017,1250,5031.61,6250000,1250
4955.51,-9821.77734375,38.9319,21.7224,1251,4915.0,6255000,1251
4842.74,-9635.0029296875,39.2408,21.6088,1252,4464.73,6260000,1252
1866.54,-10481.8291015625,44.3463,33.7704,1253,1326.96,6265000,1253
2172.74,-10384.4150390625,42.9331,34.5242,1254,1912.79,6270000,1254
4419.42,-10599.8779296875,41.1289,22.5285,1255,4173.79,6275000,1255
524.68,-11694.962890625,46.5174,45.8409,1256,525.85,6280000,1256
621.54,-11419.4716796875,48.1282,51.5991,1257,634.56,6285000,1257
2897.03,-11337.013671875,44.1403,39.8122,1258,1229.94,6290000,1258
1781.51,-12059.9609375,42.7354,35.3955,1259,2006.55,6295000,1259
2976.6,-11026.4619140625,42.5841,51.4879,1260,1619.08,6300000,1260
4442.33,-9980.6044921875,38.2383,22.2061,1261,4685.74,6305000,1261
3273.95,-10946.517578125,39.873,29.3735,1262,3302.77,6310000,1262
3811.7,-10698.1455078125,39.8037,26.6694,1263,3237.51,6315000,1263
1059.38,-11602.4580078125,42.4369,46.2577,1264,2060.26,6320000,1264
3020.36,-10140.9365234375,39.2082,25.7552,1265,3912.63,6325000,1265
3021.4,-10651.0654296875,41.4863,29.9712,1266,3652.31,6330000,1266
2174.01,-11797.966796875,42.381,42.9932,1267,2267.17,6335000,1267
2405.23,-11821.6826171875,43.1773,46.4839,1268,3226.2,6340000,1268
4987.09,-9997.734375,41.1965,27.3361,1269,4947.29,6345000,1269
252.29,-8452.7724609375,49.442,108.2266,1270,808.5,6350000,1270
2127.87,-12150.248046875,42.2143,39.9167,1271,2397.37,6355000,1271
2567.89,-10165.9736328125,40.0142,30.0666,1272,3777.84,6360000,1272
4435.12,-9744.7060546875,39.9953,23.2765,1273,4638.0,6365000,1273
2302.81,-11274.00390625,41.3154,41.3475,1274,2449.72,6370000,1274
4530.4,-9434.640625,40.9046,38.8062,1275,4536.13,6375000,1275
4914.15,-10008.4326171875,39.1535,24.7677,1276,4790.65,6380000,1276
1834.44,-11667.0830078125,40.2056,43.8157,1277,2583.11,6385000,1277
2502.67,-12104.31640625,42.0768,48.2476,1278,2206.99,6390000,1278
2825.71,-11515.0556640625,41.0165,38.6671,1279,3158.94,6395000,1279
1568.86,-12023.462890625,42.0981,49.2255,1280,2090.44,6400000,1280
4753.64,-10315.9912109375,39.0144,28.4037,1281,4218.86,6405000,1281
3057.08,-10705.4638671875,39.2487,30.3201,1282,3377.3,6410000,1282
3279.27,-11097.697265625,39.2031,34.4934,1283,3288.25,6415000,1283
3203.93,-11185.0302734375,39.641,36.4474,1284,2972.13,6420000,1284
4194.4,-11527.908203125,40.5775,40.5292,1285,3316.06,6425000,1285
4969.89,-10370.611328125,39.7803,27.9923,1286,3905.48,6430000,1286
4800.76,-9939.2607421875,38.7671,22.4251,1287,4941.14,6435000,1287
4989.66,-9952.056640625,39.0931,22.8099,1288,4687.3,6440000,1288
4330.69,-10802.6181640625,40.4778,27.2874,1289,3821.14,6445000,1289
4913.42,-10404.4853515625,38.7416,24.5274,1290,4681.71,6450000,1290
3323.21,-8442.9228515625,39.8436,36.1948,1291,3822.5,6455000,1291
4642.65,-9889.349609375,38.8643,23.1053,1292,4505.03,6460000,1292
2710.59,-9915.7861328125,39.1611,24.6634,1293,2046.95,6465000,1293
4986.56,-9644.8828125,39.1543,22.1601,1294,4938.53,6470000,1294
5002.94,-9495.50390625,38.3535,21.1947,1295,4705.37,6475000,1295
4902.45,-9835.59375,38.9111,21.2979,1296,4886.46,6480000,1296
5041.92,-9728.8623046875,38.5331,21.8615,1297,4787.18,6485000,1297
5092.37,-9507.4638671875,38.3658,21.7831,1298,5004.55,6490000,1298
5143.07,-10005.4404296875,38.6244,23.3483,1299,4994.18,6495000,1299
5052.65,-9659.96875,38.6184,21.9664,1300,5008.58,6500000,1300
5025.03,-9799.5498046875,39.036,21.7285,1301,4921.15,6505000,1301
4978.69,-9817.3671875,38.2598,21.7637,1302,4647.01,6510000,1302
4932.89,-10401.0244140625,38.1574,23.7823,1303,4572.02,6515000,1303
5091.16,-9884.9619140625,38.5294,20.7899,1304,5014.99,6520000,1304
4999.4,-10613.4609375,39.3542,26.0891,1305,4858.54,6525000,1305
5168.98,-9994.1123046875,38.9465,22.6395,1306,5024.64,6530000,1306
5132.66,-9934.8369140625,38.3457,22.057,1307,4936.75,6535000,1307
5166.98,-10098.693359375,38.0777,21.8019,1308,4764.27,6540000,1308
5087.52,-9933.4794921875,37.8857,22.2197,1309,4615.66,6545000,1309
4984.54,-10448.3046875,38.4923,24.8869,1310,4727.7,6550000,1310
5094.64,-10066.232421875,38.8757,22.2318,1311,5083.29,6555000,1311
5035.86,-9991.673828125,38.6698,22.2771,1312,5037.3,6560000,1312
4976.06,-10182.328125,39.0265,22.6178,1313,4968.14,6565000,1313
5075.63,-9934.1318359375,37.7738,21.6042,1314,5043.83,6570000,1314
5112.48,-9796.9892578125,38.8702,22.2041,1315,4867.72,6575000,1315
5057.12,-9787.29296875,38.7894,22.3772,1316,5017.77,6580000,1316
5046.81,-9637.01171875,38.7743,22.6285,1317,5031.9,6585000,1317
5006.72,-9596.1708984375,39.2056,22.5442,1318,5008.42,6590000,1318
5029.91,-9616.42578125,38.2525,21.5185,1319,4991.47,6595000,1319
5056.97,-9702.5263671875,38.6501,21.1659,1320,5039.4,6600000,1320
4989.98,-9923.6220703125,38.9758,22.1755,1321,4952.31,6605000,1321
4973.85,-9717.337890625,38.9201,22.365,1322,4963.45,6610000,1322
4979.36,-10003.7890625,38.7875,22.203,1323,4928.21,6615000,1323
4906.26,-9808.0390625,39.4058,22.3262,1324,4908.47,6620000,1324
5009.16,-9784.2451171875,39.0816,21.5495,1325,4972.17,6625000,1325
4947.12,-9564.392578125,39.2943,22.1238,1326,4911.54,6630000,1326
4969.03,-10038.4326171875,39.0932,22.1792,1327,4953.32,6635000,1327
4996.68,-9691.9921875,38.8716,22.355,1328,4935.64,6640000,1328
5024.4,-9843.3095703125,38.9063,21.7564,1329,4880.93,6645000,1329
5009.48,-9882.94921875,38.8903,21.9702,1330,4935.41,6650000,1330
5065.48,-10331.0927734375,39.0215,21.9769,1331,4959.65,6655000,1331
5089.22,-9964.28515625,38.8681,21.6559,1332,4994.31,6660000,1332
5132.32,-9955.3740234375,38.6838,21.9291,1333,5030.9,6665000,1333
5159.91,-10323.8681640625,38.9849,22.2947,1334,5070.27,6670000,1334
5071.9,-10193.3359375,39.2765,22.7612,1335,5024.71,6675000,1335
5068.63,-9765.7939453125,39.1057,21.8352,1336,5018.54,6680000,1336
5068.0,-10021.8232421875,38.5454,21.5771,1337,4778.6,6685000,1337
5096.74,-10061.3232421875,38.9215,21.915,1338,5025.29,6690000,1338
5121.96,-9998.75390625,39.1591,21.4651,1339,5050.84,6695000,1339
5126.71,-9578.3935546875,38.567,21.1118,1340,5066.51,6700000,1340
5174.46,-9698.2060546875,38.4593,21.3588,1341,4945.12,6705000,1341
5112.74,-9831.8896484375,38.6736,21.1491,1342,4816.46,6710000,1342
5169.5,-9976.642578125,38.3331,21.6726,1343,4921.96,6715000,1343
5134.91,-9772.423828125,37.9105,21.1261,1344,5066.27,6720000,1344
5189.69,-9686.115234375,38.4281,21.1073,1345,5119.38,6725000,1345
5163.68,-9763.5927734375,38.3717,21.1415,1346,5073.13,6730000,1346
5118.86,-9861.7255859375,38.6326,21.5218,1347,5019.77,6735000,1347
5068.96,-9993.7763671875,38.6471,20.9613,1348,5008.55,6740000,1348
5144.0,-10064.111328125,38.3943,21.406,1349,4859.7,6745000,1349
5127.63,-10034.60546875,38.2139,20.9426,1350,5030.35,6750000,1350
5169.23,-9836.103515625,38.5611,20.6756,1351,5057.63,6755000,1351
5128.77,-9732.900390625,37.9018,20.6549,1352,5018.36,6760000,1352
5168.02,-9706.970703125,38.2953,20.9291,1353,5041.54,6765000,1353
5225.4,-9780.6357421875,38.3379,20.6487,1354,5051.8,6770000,1354
5138.43,-9680.0517578125,38.2961,21.0453,1355,5064.42,6775000,1355
5150.02,-9733.7470703125,38.1134,20.2645,1356,4768.2,6780000,1356
373.51,-11556.3486328125,49.2175,26.8921,1357,367.04,6785000,1357
5042.03,-10108.7802734375,38.3557,21.3241,1358,4966.2,6790000,1358
5070.89,-9948.046875,38.4261,22.2126,1359,4976.1,6795000,1359
5141.99,-10046.0732421875,38.484,22.1474,1360,5085.66,6800000,1360
5128.02,-9940.6669921875,38.86,22.6422,1361,5077.34,6805000,1361
5081.36,-9907.6767578125,39.4433,23.2218,1362,5022.49,6810000,1362
5116.0,-9883.64453125,38.6547,22.0426,1363,4752.5,6815000,1363
5129.52,-10188.271484375,39.2455,23.7802,1364,4907.99,6820000,1364
5142.36,-9733.7958984375,39.3212,22.6805,1365,5062.11,6825000,1365
5150.41,-10011.7646484375,39.1615,23.0849,1366,4378.43,6830000,1366
5103.45,-9649.173828125,38.5329,21.5055,1367,4300.93,6835000,1367
5118.47,-10136.4189453125,38.9114,22.6801,1368,4477.18,6840000,1368
5248.69,-10609.4228515625,39.4213,25.8737,1369,4868.85,6845000,1369
5175.42,-10209.888671875,38.2055,22.8158,1370,4003.63,6850000,1370
5163.19,-10006.9404296875,38.577,21.5013,1371,4872.39,6855000,1371
5163.75,-9787.7626953125,38.4961,21.4058,1372,4860.64,6860000,1372
5051.69,-10218.5263671875,39.0767,23.374,1373,4538.2,6865000,1373
5105.79,-10035.3056640625,38.6551,22.3803,1374,4212.6,6870000,1374
5014.92,-10309.294921875,38.3947,22.5536,1375,4747.78,6875000,1375
5221.59,-10078.44921875,38.2687,23.3503,1376,4613.79,6880000,1376
5126.54,-10015.4267578125,38.774,21.4948,1377,5014.41,6885000,1377
5223.82,-9589.1142578125,38.3492,20.5722,1378,4720.43,6890000,1378
5206.73,-9864.7177734375,38.5047,20.9459,1379,4921.82,6895000,1379
5250.17,-9207.6806640625,38.2695,20.9688,1380,4938.93,6900000,1380
5187.23,-9665.7197265625,38.5849,20.8757,1381,5066.92,6905000,1381
5252.42,-9696.6162109375,38.597,21.3009,1382,5081.19,6910000,1382
5191.59,-9899.81640625,38.5422,21.7383,1383,4914.41,6915000,1383
5195.2,-9340.302734375,38.5127,21.6687,1384,5102.98,6920000,1384
5135.49,-9405.873046875,38.6741,21.6314,1385,5059.39,6925000,1385
5209.2,-9193.69921875,38.0887,21.1887,1386,4898.59,6930000,1386
5192.55,-9412.5478515625,38.2316,21.0324,1387,4952.37,6935000,1387
5213.35,-9411.541015625,38.0848,21.0151,1388,5092.92,6940000,1388
5215.4,-9818.9892578125,38.3906,20.8576,1389,4949.26,6945000,1389
5238.95,-9325.0107421875,38.1154,21.1173,1390,4968.32,6950000,1390
5171.72,-9497.130859375,38.2503,21.0727,1391,4309.5,6955000,1391
5213.21,-9618.060546875,38.5265,20.9585,1392,4746.86,6960000,1392
5121.03,-9169.7470703125,38.4838,20.9697,1393,4856.07,6965000,1393
5232.34,-9352.4052734375,37.8943,20.6162,1394,4932.24,6970000,1394
5085.41,-9292.9765625,37.7374,20.9534,1395,5038.08,6975000,1395
5170.37,-9638.7822265625,38.216,21.1533,1396,4971.2,6980000,1396
5250.51,-9576.630859375,38.1775,20.4813,1397,4893.98,6985000,1397
5124.34,-9329.0712890625,37.6287,21.0243,1398,5058.0,6990000,1398
5208.02,-9384.2431640625,38.0625,20.6997,1399,4903.49,6995000,1399
5162.13,-9987.9130859375,38.3651,21.537,1400,4985.03,7000000,1400
5184.94,-9870.1767578125,37.9442,21.7959,1401,4911.11,7005000,1401
5205.75,-9539.3203125,37.8401,21.3382,1402,4727.15,7010000,1402
5087.32,-9575.4072265625,37.7509,20.8638,1403,5068.51,7015000,1403
5225.13,-9918.7080078125,38.189,21.235,1404,4550.88,7020000,1404
5213.18,-9561.3203125,38.024,20.2859,1405,4747.45,7025000,1405
3747.68,-9799.40234375,38.6826,21.837,1406,3411.77,7030000,1406
4696.57,-9235.9921875,38.2618,21.1603,1407,4243.4,7035000,1407
5175.65,-10076.96875,38.1928,23.3983,1408,4925.74,7040000,1408
5210.79,-9951.6240234375,38.2186,21.8196,1409,5085.26,7045000,1409
5136.43,-9763.8779296875,38.4985,21.1842,1410,5055.49,7050000,1410
5214.73,-9653.9365234375,38.2933,20.5301,1411,5085.09,7055000,1411
5204.48,-9470.291015625,38.022,20.541,1412,5109.48,7060000,1412
5239.84,-9608.119140625,37.8813,20.6918,1413,5118.11,7065000,1413
5194.23,-9434.306640625,37.8203,20.7581,1414,5125.38,7070000,1414
5139.64,-9677.25390625,38.0978,21.2954,1415,4881.29,7075000,1415
5175.59,-9710.7529296875,38.1568,21.0359,1416,5108.12,7080000,1416
5197.25,-9689.1357421875,38.1483,20.9714,1417,5125.21,7085000,1417
5262.78,-9462.39453125,37.5824,20.7766,1418,4788.21,7090000,1418
5203.87,-9544.41015625,37.8317,20.932,1419,5123.23,7095000,1419
5233.5,-9367.3759765625,38.1461,20.8132,1420,4961.13,7100000,1420
5244.59,-9685.4482421875,38.383,21.0619,1421,5099.17,7105000,1421
5263.61,-9724.4033203125,37.8661,22.4067,1422,4392.81,7110000,1422
5252.74,-10318.189453125,38.0754,22.8412,1423,3734.43,7115000,1423
5222.42,-10396.78515625,38.1797,23.4684,1424,4613.47,7120000,1424
5259.14,-10332.275390625,38.2213,22.8339,1425,4195.05,7125000,1425
5154.85,-10358.0146484375,38.1892,24.6985,1426,4424.01,7130000,1426
5172.8,-10742.146484375,38.7451,26.0223,1427,4045.48,7135000,1427
5235.6,-9925.7548828125,37.9176,22.8674,1428,4906.22,7140000,1428
5238.79,-11002.234375,39.1112,26.6091,1429,4416.17,7145000,1429
5211.18,-11479.552734375,39.2126,30.3426,1430,3946.54,7150000,1430
5203.71,-10985.1279296875,38.6104,26.589,1431,4475.81,7155000,1431
5259.69,-11354.64453125,38.6614,29.0669,1432,4429.77,7160000,1432
5187.59,-10930.5537109375,38.5495,26.7322,1433,4166.69,7165000,1433
5220.14,-10504.7158203125,38.1314,24.2545,1434,4795.79,7170000,1434
5078.12,-12142.71875,40.0994,33.4523,1435,3194.08,7175000,1435
5117.48,-10304.2158203125,37.9559,21.9042,1436,4267.74,7180000,1436
5156.03,-10345.7431640625,38.1537,22.2932,1437,4860.63,7185000,1437
5232.41,-10625.703125,38.45,24.9077,1438,4257.8,7190000,1438
5221.11,-9867.5439453125,37.6278,21.9752,1439,3958.79,7195000,1439
5216.84,-9725.7568359375,37.1151,20.2945,1440,4203.53,7200000,1440
5255.89,-9795.8642578125,37.5719,20.2779,1441,4905.81,7205000,1441
5204.04,-11083.7119140625,38.779,27.0034,1442,4857.11,7210000,1442
5244.03,-10483.21484375,37.4627,23.0143,1443,4333.7,7215000,1443
5246.79,-10638.529296875,38.0819,24.1027,1444,4089.19,7220000,1444
5228.06,-9852.1494140625,37.9881,20.5625,1445,5128.01,7225000,1445
5228.41,-10440.275390625,38.2047,23.2613,1446,4926.04,7230000,1446
5225.2,-10657.96484375,38.0419,24.3733,1447,4927.57,7235000,1447
5256.08,-9678.955078125,36.6416,19.8864,1448,4936.4,7240000,1448
5194.41,-10078.564453125,38.1742,22.3093,1449,4700.79,7245000,1449
5259.85,-9557.3896484375,37.673,20.0781,1450,4261.32,7250000,1450
5224.86,-10695.0341796875,37.9763,26.1198,1451,4756.66,7255000,1451
5321.33,-10158.0751953125,37.5537,22.7738,1452,4732.51,7260000,1452
5237.79,-10387.1796875,37.9751,22.474,1453,4913.63,7265000,1453
5244.57,-9836.3720703125,37.5548,20.3689,1454,4689.79,7270000,1454
5198.93,-9963.6201171875,38.0929,20.3663,1455,4910.04,7275000,1455
5303.67,-10050.3466796875,37.5533,22.1492,1456,4670.58,7280000,1456
5298.2,-10735.580078125,38.6334,23.7345,1457,4535.52,7285000,1457
5289.58,-9957.369140625,37.9079,20.8393,1458,4519.96,7290000,1458
5329.62,-10089.74609375,37.3288,21.4571,1459,4771.42,7295000,1459
5205.76,-10249.546875,37.8488,21.5547,1460,5116.3,7300000,1460
5226.26,-10539.970703125,37.9768,23.191,1461,4119.05,7305000,1461
5244.43,-9769.9912109375,37.774,19.5459,1462,4917.25,7310000,1462
5190.38,-10154.6181640625,37.9234,20.5369,1463,5107.92,7315000,1463
5267.53,-10575.083984375,38.4102,21.4712,1464,4708.55,7320000,1464
5212.27,-9849.376953125,37.3074,19.9525,1465,4910.88,7325000,1465
5236.53,-9831.3251953125,37.2401,20.1286,1466,4804.06,7330000,1466
5209.06,-9897.1025390625,37.6424,19.9581,1467,4650.3,7335000,1467
5249.7,-9855.6064453125,37.3257,19.9065,1468,4770.61,7340000,1468
5237.81,-10221.6123046875,37.8393,19.5237,1469,4889.81,7345000,1469
5220.35,-9990.486328125,37.7177,19.8604,1470,4895.97,7350000,1470
5222.79,-9998.1181640625,37.9943,19.8547,1471,5044.49,7355000,1471
5221.17,-9953.724609375,37.7492,20.1661,1472,4870.45,7360000,1472
5163.49,-10136.3583984375,38.259,20.0293,1473,5063.79,7365000,1473
5203.78,-10003.9853515625,37.8922,19.8764,1474,5082.01,7370000,1474
5175.93,-10266.236328125,38.4184,20.5018,1475,5037.01,7375000,1475
5177.25,-10117.7822265625,37.8949,20.3045,1476,5019.26,7380000,1476
5224.77,-9910.3603515625,37.6611,19.8911,1477,4686.87,7385000,1477
5194.2,-10215.83203125,38.3545,20.4633,1478,4999.57,7390000,1478
5121.9,-10047.6533203125,37.6024,19.5547,1479,5063.12,7395000,1479
5165.12,-10316.39453125,37.9537,20.2474,1480,5085.8,7400000,1480
5242.77,-10073.125,37.2039,19.4068,1481,5110.73,7405000,1481
5230.94,-10093.1611328125,37.9438,19.8077,1482,5025.31,7410000,1482
5195.83,-9942.8837890625,37.6344,19.7861,1483,4583.88,7415000,1483
5225.92,-10077.34765625,37.8787,19.8964,1484,5082.49,7420000,1484
5180.64,-10244.853515625,38.1923,20.0848,1485,5111.74,7425000,1485
5244.96,-10357.685546875,37.8777,19.7094,1486,4744.78,7430000,1486
5153.72,-10041.33984375,37.6937,19.7578,1487,5089.19,7435000,1487
5148.95,-10009.99609375,37.383,19.3327,1488,4890.43,7440000,1488
5098.64,-10443.94921875,38.6862,19.9495,1489,5075.0,7445000,1489
4815.56,-10323.390625,37.9584,19.5747,1490,5045.38,7450000,1490
5111.38,-10188.302734375,37.5761,19.6271,1491,5112.88,7455000,1491
5189.35,-10367.486328125,38.2218,20.1906,1492,4519.74,7460000,1492
4948.88,-10170.724609375,37.8173,19.9408,1493,4675.04,7465000,1493
2085.28,-10498.38671875,38.522,19.7781,1494,4813.91,7470000,1494
5188.89,-10320.16796875,37.6943,19.5966,1495,4885.95,7475000,1495
5242.74,-10164.4990234375,37.6867,19.6279,1496,5106.1,7480000,1496
3405.83,-10393.2763671875,38.0464,20.204,1497,4243.22,7485000,1497
2984.84,-10473.1689453125,38.053,20.1798,1498,4853.9,7490000,1498
5093.76,-10601.544921875,38.1848,20.8047,1499,5052.8,7495000,1499
