Real Det Return,Running Forward KL,Running Update Time,Running Env Steps,Running Reverse KL,Reward Loss,Itration,Real Sto Return
5310.22,33.7926,772,3860000,13.1837,-22582.0546875,772,5163.01
5178.89,35.3889,773,3865000,14.3735,-23937.482421875,773,4798.35
4841.85,34.7113,774,3870000,23.5645,-26664.03515625,774,3343.04
5464.02,34.2233,775,3875000,14.3267,-22326.69921875,775,5192.01
454.19,37.3181,776,3880000,26.4824,-32306.763671875,776,1199.54
4810.65,33.9189,777,3885000,14.2837,-22549.951171875,777,4407.62
5316.97,33.6407,778,3890000,13.3882,-23069.97265625,778,4860.15
5460.71,34.5008,779,3895000,13.8865,-22412.310546875,779,5136.49
5382.25,33.5969,780,3900000,13.9681,-22667.7734375,780,5213.73
5399.07,33.4049,781,3905000,13.0354,-22972.841796875,781,5232.21
5383.86,34.1726,782,3910000,13.5349,-23987.00390625,782,5178.09
5429.37,34.3388,783,3915000,12.6734,-22173.763671875,783,5221.27
5351.65,35.7012,784,3920000,13.7598,-25686.849609375,784,4866.69
5492.96,34.5254,785,3925000,13.3508,-23106.716796875,785,5175.94
5521.41,33.3873,786,3930000,13.2937,-23132.28515625,786,5273.82
5407.03,32.8849,787,3935000,13.1174,-22992.337890625,787,5220.63
5455.9,33.7517,788,3940000,12.5251,-21984.607421875,788,4775.7
5488.58,33.6495,789,3945000,12.8438,-22333.185546875,789,5283.21
5439.21,34.0265,790,3950000,13.2638,-23111.16796875,790,5274.01
5487.66,33.5448,791,3955000,12.1804,-22816.79296875,791,5185.53
5532.34,33.095,792,3960000,12.4489,-21669.169921875,792,5288.57
5433.82,32.4591,793,3965000,12.292,-21689.13671875,793,5252.23
5574.41,32.3016,794,3970000,12.3867,-20244.44921875,794,5348.62
5524.66,32.7688,795,3975000,12.2025,-20631.822265625,795,5255.11
5570.46,33.0641,796,3980000,12.4606,-20740.716796875,796,5177.31
5512.55,33.3921,797,3985000,13.1426,-21096.640625,797,5348.59
5468.42,32.8604,798,3990000,12.1956,-22683.560546875,798,5255.39
5459.15,33.2217,799,3995000,12.4594,-21647.365234375,799,5264.94
5483.85,33.7725,800,4000000,12.4965,-23490.328125,800,5287.03
5540.81,33.3615,801,4005000,12.6205,-22510.751953125,801,5334.96
5557.28,33.7137,802,4010000,13.3888,-23438.0234375,802,5328.16
5529.9,34.1692,803,4015000,12.793,-23085.525390625,803,4941.22
5480.15,34.007,804,4020000,12.6086,-22982.4375,804,5249.17
5497.14,33.0398,805,4025000,13.0022,-22161.439453125,805,4999.74
5519.3,34.0917,806,4030000,12.6015,-23250.515625,806,5260.42
5428.67,33.9725,807,4035000,12.3769,-22555.1875,807,5123.35
5481.7,33.669,808,4040000,12.3506,-23266.248046875,808,5004.9
5510.79,33.4999,809,4045000,12.7705,-22530.69921875,809,5222.26
5570.85,33.8721,810,4050000,13.1181,-23455.4296875,810,5307.09
5442.97,34.2219,811,4055000,12.9149,-22589.087890625,811,5235.45
5513.24,32.8844,812,4060000,12.9572,-21482.41796875,812,5335.67
5511.13,33.8526,813,4065000,12.4476,-22975.0625,813,5157.43
5479.39,33.3238,814,4070000,11.5752,-23607.2734375,814,5298.95
5470.55,33.4337,815,4075000,12.0964,-22356.69140625,815,5182.22
5433.0,33.8235,816,4080000,12.1648,-23690.576171875,816,5260.82
5515.79,33.2758,817,4085000,12.861,-22967.412109375,817,5291.4
5477.38,33.2572,818,4090000,12.591,-22889.607421875,818,5282.48
5525.22,32.6165,819,4095000,16.4954,-23022.7265625,819,5255.04
5533.88,33.6472,820,4100000,12.6375,-22118.62109375,820,5290.0
5609.16,32.9961,821,4105000,13.0917,-22556.55859375,821,5298.34
5471.99,32.4069,822,4110000,12.1044,-20884.578125,822,5313.66
5355.4,33.499,823,4115000,11.7436,-27064.267578125,823,4148.74
5651.34,33.3165,824,4120000,12.5882,-23960.880859375,824,4881.48
5528.89,34.1239,825,4125000,12.2638,-26374.994140625,825,5064.22
5605.99,32.9853,826,4130000,13.054,-21749.462890625,826,5367.41
5533.51,32.9319,827,4135000,12.3784,-19307.39453125,827,5349.16
5612.94,32.9513,828,4140000,12.4079,-23286.03515625,828,5238.83
5491.1,34.0531,829,4145000,11.7165,-24022.736328125,829,4815.73
5505.01,32.6981,830,4150000,11.4132,-22575.357421875,830,4595.71
5559.01,33.7741,831,4155000,12.4099,-23163.013671875,831,5284.28
5206.76,33.9319,832,4160000,12.4728,-24578.96484375,832,4888.04
5329.53,33.7786,833,4165000,12.4486,-26342.99609375,833,5077.19
5467.43,33.1645,834,4170000,12.1074,-22958.498046875,834,5275.18
5516.49,33.0585,835,4175000,12.6915,-23551.115234375,835,5271.65
5408.0,34.1064,836,4180000,11.3997,-25650.31640625,836,4934.43
5514.99,33.7756,837,4185000,15.5637,-23526.119140625,837,5361.11
5411.52,33.2462,838,4190000,14.3032,-22543.455078125,838,4512.99
5256.72,34.4016,839,4195000,18.4699,-25181.431640625,839,4276.9
5160.55,34.0336,840,4200000,16.9559,-24624.029296875,840,3959.28
1109.83,39.0496,841,4205000,57.6635,-30844.28125,841,2126.48
2461.87,37.5344,842,4210000,66.863,-29498.197265625,842,2097.73
143.95,52.9505,843,4215000,48.8802,-33354.26953125,843,123.11
5503.43,33.4463,844,4220000,14.6538,-23938.69140625,844,5049.17
5408.49,33.3831,845,4225000,14.8926,-22422.662109375,845,5148.43
2262.59,35.0147,846,4230000,19.5359,-29420.79296875,846,3449.25
4757.99,33.4258,847,4235000,13.5589,-21727.740234375,847,4553.78
5239.15,33.5322,848,4240000,12.2343,-23167.4140625,848,5002.65
5334.49,33.4915,849,4245000,12.8112,-23340.73046875,849,4661.68
5346.34,32.2535,850,4250000,13.4306,-22184.419921875,850,4271.97
5246.39,32.8577,851,4255000,12.3695,-23265.36328125,851,4167.04
5486.46,32.5623,852,4260000,12.9517,-21653.12109375,852,5269.11
5466.77,33.8401,853,4265000,13.3602,-22656.56640625,853,5223.11
5400.23,33.181,854,4270000,12.1519,-23415.966796875,854,5179.5
5402.5,33.8168,855,4275000,12.6858,-23517.037109375,855,5184.05
532.27,34.5556,856,4280000,17.7011,-26182.287109375,856,1052.98
4592.67,35.2765,857,4285000,17.4853,-25656.15234375,857,4197.74
773.11,40.3125,858,4290000,30.7118,-34493.53125,858,1023.23
3850.61,35.403,859,4295000,15.8881,-30703.16015625,859,4143.74
5323.67,34.6185,860,4300000,14.1222,-28097.83203125,860,4940.78
5316.97,32.1759,861,4305000,12.1466,-23293.6484375,861,4811.58
5353.67,32.1704,862,4310000,12.3543,-22694.88671875,862,5104.21
2617.01,32.8074,863,4315000,12.7816,-26139.46875,863,4944.29
5455.79,32.1124,864,4320000,14.2306,-25917.33203125,864,4540.62
5437.28,32.7454,865,4325000,12.7761,-22294.65625,865,5024.34
5393.4,33.5259,866,4330000,13.1847,-24824.75390625,866,5023.69
5563.27,33.1406,867,4335000,14.3245,-25105.451171875,867,5150.19
4892.92,33.081,868,4340000,13.9756,-24503.771484375,868,4662.04
4236.8,33.7669,869,4345000,15.1092,-26322.79296875,869,4335.76
4829.43,33.1049,870,4350000,14.3367,-24811.74609375,870,4013.44
5483.03,34.2537,871,4355000,16.3951,-26667.138671875,871,5113.18
5368.83,34.1665,872,4360000,13.5126,-23861.15234375,872,4427.21
5328.13,34.6232,873,4365000,13.6762,-25720.546875,873,5020.26
5277.34,34.1804,874,4370000,14.5135,-25136.416015625,874,4210.66
5473.98,33.8103,875,4375000,13.4413,-24839.611328125,875,4883.13
2680.86,34.0733,876,4380000,17.3066,-27007.923828125,876,3396.38
5457.26,35.3536,877,4385000,18.9087,-29701.095703125,877,5061.76
5452.71,35.7364,878,4390000,19.6667,-30586.330078125,878,4967.99
5473.86,34.4534,879,4395000,13.7533,-25930.6640625,879,4808.38
1560.84,36.9277,880,4400000,20.929,-34188.23046875,880,3553.32
2307.57,34.0533,881,4405000,15.8907,-27635.306640625,881,4785.45
5554.97,34.5916,882,4410000,14.1982,-24750.26171875,882,5116.43
5580.67,33.5506,883,4415000,13.8103,-24301.3984375,883,5377.35
5579.09,34.8421,884,4420000,17.6632,-28807.142578125,884,5037.86
5546.7,33.5217,885,4425000,14.5921,-25611.724609375,885,5380.69
5635.66,34.0002,886,4430000,14.3476,-24550.642578125,886,5417.2
5579.04,34.2205,887,4435000,15.6534,-27019.701171875,887,5204.23
5525.56,34.8871,888,4440000,14.506,-26404.658203125,888,5327.29
5566.88,34.0054,889,4445000,15.1284,-26729.49609375,889,5087.15
5623.02,33.4441,890,4450000,14.5899,-25480.271484375,890,5348.45
5572.68,33.4807,891,4455000,14.7734,-23191.130859375,891,5374.29
5298.52,34.1543,892,4460000,14.1526,-25555.40625,892,4970.16
5525.42,34.0125,893,4465000,13.7321,-25022.3515625,893,5299.45
5534.64,34.2575,894,4470000,16.2752,-27639.728515625,894,4655.68
5432.55,33.6497,895,4475000,14.0388,-24982.228515625,895,5027.37
5560.12,34.0562,896,4480000,13.9027,-25782.658203125,896,5339.85
5462.03,33.9469,897,4485000,14.8512,-24837.513671875,897,5309.06
673.88,43.1619,898,4490000,19.3096,-44230.0390625,898,1110.53
4293.67,33.9333,899,4495000,16.3652,-29161.07421875,899,3461.7
4890.07,34.7988,900,4500000,17.318,-31480.880859375,900,3457.39
4934.46,33.0869,901,4505000,13.5434,-25697.951171875,901,5125.47
4821.02,33.5059,902,4510000,13.6424,-28771.564453125,902,4605.83
4117.59,33.2124,903,4515000,13.8934,-26328.396484375,903,4917.96
5399.61,34.4117,904,4520000,14.0372,-26958.103515625,904,4964.41
4134.43,34.0974,905,4525000,15.0294,-26425.548828125,905,4455.62
5576.05,34.191,906,4530000,15.7905,-28425.841796875,906,5357.96
3560.56,34.5336,907,4535000,17.4487,-29571.361328125,907,5392.04
5573.33,33.8095,908,4540000,14.0689,-26725.37890625,908,5382.65
5004.63,33.8466,909,4545000,14.0236,-27089.220703125,909,4384.17
5592.11,34.1967,910,4550000,15.8713,-28856.091796875,910,4620.73
3991.04,34.7156,911,4555000,16.8512,-31902.021484375,911,4553.57
5499.61,34.449,912,4560000,14.9251,-29636.1640625,912,5277.89
5504.85,33.9515,913,4565000,14.6516,-27999.193359375,913,5079.25
5516.71,35.001,914,4570000,15.2558,-29038.501953125,914,5075.76
5529.8,33.4081,915,4575000,15.1317,-27530.083984375,915,5149.07
5024.19,33.8792,916,4580000,15.8897,-28854.73828125,916,4870.68
5500.17,35.2695,917,4585000,15.0025,-29151.779296875,917,5183.98
5468.95,34.6658,918,4590000,15.5136,-29325.767578125,918,5293.08
4833.92,35.3901,919,4595000,17.3691,-31260.833984375,919,4676.03
5461.35,34.475,920,4600000,14.1878,-28572.28125,920,5311.27
5262.25,35.1034,921,4605000,14.9272,-29567.447265625,921,5294.92
5491.79,34.8238,922,4610000,15.231,-29945.15625,922,5047.23
5446.35,34.851,923,4615000,14.6139,-29250.6640625,923,5092.46
5511.18,35.0002,924,4620000,15.3474,-29207.525390625,924,4761.95
5558.27,34.3858,925,4625000,15.2461,-28978.189453125,925,5346.91
5521.92,34.1723,926,4630000,15.0824,-28629.453125,926,5224.21
1077.77,34.1444,927,4635000,14.7514,-28116.23046875,927,4859.27
5243.95,35.2631,928,4640000,15.3966,-30948.80078125,928,4532.71
3189.22,34.4236,929,4645000,15.5568,-30937.55859375,929,4688.57
1489.72,34.3071,930,4650000,15.6586,-32181.1484375,930,4499.49
824.79,33.5264,931,4655000,15.0952,-29634.583984375,931,4917.12
5551.35,33.0445,932,4660000,14.7429,-27689.884765625,932,4917.55
4238.48,32.6094,933,4665000,13.985,-26149.287109375,933,3968.05
4693.38,33.1412,934,4670000,13.8235,-27961.83203125,934,4125.93
5409.2,32.7047,935,4675000,13.5814,-26331.51171875,935,4906.45
5548.07,32.8629,936,4680000,13.6061,-26633.5,936,4791.33
4595.82,32.9879,937,4685000,14.3614,-27287.744140625,937,5225.23
794.78,34.375,938,4690000,16.3407,-28704.466796875,938,3573.23
5016.1,32.7165,939,4695000,13.547,-26530.25,939,4906.14
5168.91,33.5691,940,4700000,12.1491,-29323.6953125,940,4844.16
3678.3,33.871,941,4705000,15.6933,-30360.033203125,941,4580.83
5342.42,32.3565,942,4710000,13.7578,-26726.75,942,5016.29
5081.3,33.583,943,4715000,15.1258,-26257.29296875,943,5170.6
5453.4,33.6592,944,4720000,13.6435,-27789.66015625,944,4982.22
5469.92,32.7158,945,4725000,15.172,-29263.732421875,945,5354.44
5579.8,33.3207,946,4730000,15.784,-30180.376953125,946,5332.98
5570.19,33.5898,947,4735000,16.4028,-30109.03125,947,4822.8
5361.62,33.3022,948,4740000,14.4145,-27073.912109375,948,5130.77
5452.94,33.3882,949,4745000,14.8119,-28621.740234375,949,5106.52
5353.94,33.078,950,4750000,13.3682,-29815.55078125,950,4911.9
5084.95,32.5101,951,4755000,13.3225,-25488.24609375,951,4985.37
4278.21,31.5834,952,4760000,13.1692,-25494.818359375,952,5140.74
5421.07,33.5555,953,4765000,14.5824,-28082.349609375,953,5303.47
4946.61,32.3665,954,4770000,13.7008,-25478.619140625,954,5168.76
4824.18,33.66,955,4775000,14.3495,-27232.4765625,955,4496.44
3744.47,33.0149,956,4780000,14.5173,-27956.921875,956,1583.89
3555.4,34.3208,957,4785000,22.1933,-30207.92578125,957,2125.28
5322.85,33.2714,958,4790000,14.0654,-26808.02734375,958,4987.08
4922.82,34.2114,959,4795000,16.4188,-28620.775390625,959,4552.35
5395.76,33.8236,960,4800000,14.9849,-28412.892578125,960,5287.11
5454.69,32.969,961,4805000,14.0239,-27811.447265625,961,5319.11
5336.85,34.3139,962,4810000,14.8326,-28939.41796875,962,5187.84
5176.16,33.1052,963,4815000,14.5942,-27633.900390625,963,5005.72
-5.13,50.8406,964,4820000,32.4178,-35710.21484375,964,1.34
350.73,42.4988,965,4825000,64.7759,-24322.81640625,965,323.56
5262.85,33.8266,966,4830000,13.6726,-28284.7734375,966,5093.25
5305.48,33.1269,967,4835000,14.2434,-28229.70703125,967,5125.98
5301.35,32.9445,968,4840000,13.8567,-29317.859375,968,5223.54
5483.39,34.0506,969,4845000,14.7857,-31037.767578125,969,5275.8
5352.87,32.3584,970,4850000,13.3634,-28965.962890625,970,5241.85
5514.48,33.0992,971,4855000,14.0119,-28388.50390625,971,4810.95
5523.17,33.4918,972,4860000,14.2805,-28524.759765625,972,5165.25
5545.39,32.6972,973,4865000,14.2643,-28679.466796875,973,5355.63
5459.18,33.9616,974,4870000,14.5613,-29834.279296875,974,5319.83
5562.01,33.712,975,4875000,14.6238,-28708.048828125,975,5364.15
5606.9,32.6683,976,4880000,14.4924,-28808.001953125,976,5065.52
5429.66,32.7694,977,4885000,14.0,-29082.02734375,977,5383.88
5577.94,32.527,978,4890000,14.0906,-29177.830078125,978,5063.43
5027.82,32.9983,979,4895000,13.7824,-29126.2109375,979,5307.45
5430.83,33.1331,980,4900000,14.4022,-30470.068359375,980,5146.75
5468.24,34.1793,981,4905000,14.0391,-32895.56640625,981,4929.91
5566.42,32.7016,982,4910000,14.0712,-28723.109375,982,5115.96
5550.4,32.6904,983,4915000,14.4086,-27496.798828125,983,5363.63
4799.49,33.3608,984,4920000,15.2023,-31254.75390625,984,5316.86
5450.75,33.6957,985,4925000,14.8819,-31460.4140625,985,5293.79
5439.56,32.7828,986,4930000,14.8148,-29215.38671875,986,5224.33
5507.63,33.9226,987,4935000,14.8015,-31624.939453125,987,5292.47
5494.16,33.3911,988,4940000,14.2077,-29784.681640625,988,5325.56
5463.41,33.8412,989,4945000,14.2416,-31109.751953125,989,5332.52
5321.46,34.0173,990,4950000,13.9585,-32156.189453125,990,5359.99
4805.37,36.0615,991,4955000,14.0033,-38731.3203125,991,3646.5
5510.05,35.1614,992,4960000,15.3318,-33422.6796875,992,5305.58
5480.47,34.4681,993,4965000,14.6624,-32389.09765625,993,4773.6
5507.99,34.2959,994,4970000,14.9377,-32935.62109375,994,5321.68
5533.97,33.122,995,4975000,14.725,-30915.892578125,995,5330.64
5483.34,33.9044,996,4980000,14.6792,-33443.81640625,996,5307.62
5583.98,33.3898,997,4985000,14.8847,-29402.7734375,997,5381.36
5583.66,33.5718,998,4990000,14.3636,-32109.052734375,998,5335.56
5521.88,33.3897,999,4995000,15.1976,-32246.423828125,999,5334.38
5487.4,33.1001,1000,5000000,14.8647,-30611.275390625,1000,5391.54
5466.15,34.0116,1001,5005000,15.6682,-32054.783203125,1001,5311.85
5290.7,34.2522,1002,5010000,17.3399,-36286.68359375,1002,4692.25
5437.83,33.771,1003,5015000,14.8292,-32587.822265625,1003,5203.66
5554.55,33.3306,1004,5020000,13.9932,-31044.833984375,1004,4827.44
5430.5,32.9409,1005,5025000,13.7319,-29662.2421875,1005,4597.12
5402.56,33.3202,1006,5030000,14.4855,-31182.34765625,1006,4989.2
5370.19,33.4977,1007,5035000,14.7646,-31713.490234375,1007,5235.57
5339.1,33.2513,1008,5040000,14.8576,-33457.1328125,1008,5269.07
5331.34,34.5133,1009,5045000,14.7206,-36336.5625,1009,5186.32
5436.79,33.4136,1010,5050000,14.7095,-33189.92578125,1010,5313.28
5514.43,33.1537,1011,5055000,15.4394,-33845.0703125,1011,5358.14
5546.78,33.4631,1012,5060000,15.7544,-32860.28515625,1012,5388.73
5473.47,33.7979,1013,5065000,16.6594,-34464.234375,1013,5331.13
5542.58,33.5885,1014,5070000,14.5674,-33235.93359375,1014,4871.47
5474.6,33.3688,1015,5075000,14.4999,-32318.765625,1015,5334.86
5515.99,33.833,1016,5080000,14.5618,-34461.8203125,1016,4818.72
5419.47,34.4072,1017,5085000,14.5471,-34810.4140625,1017,5311.3
5291.03,33.6784,1018,5090000,14.7416,-34001.71875,1018,5350.2
5466.65,34.2241,1019,5095000,14.9548,-33239.30859375,1019,5338.35
5493.54,33.5162,1020,5100000,14.6065,-31743.521484375,1020,5384.26
5569.86,33.1791,1021,5105000,14.1822,-32202.59765625,1021,5382.69
4615.21,33.8647,1022,5110000,15.4098,-33021.31640625,1022,5141.03
5567.37,32.4351,1023,5115000,14.4553,-32852.62890625,1023,5123.15
5485.66,33.3021,1024,5120000,14.9254,-33367.5,1024,5089.95
5484.79,33.6161,1025,5125000,14.3708,-33067.48828125,1025,5345.94
5540.42,33.5987,1026,5130000,15.0515,-33715.39453125,1026,5177.43
5461.95,32.6583,1027,5135000,14.4478,-29617.9765625,1027,5390.09
5416.35,33.1173,1028,5140000,14.2144,-31768.826171875,1028,5302.74
5477.69,33.2592,1029,5145000,13.3727,-32838.6796875,1029,5321.37
5482.94,33.0568,1030,5150000,13.3571,-32475.326171875,1030,5336.12
5575.8,33.6393,1031,5155000,14.4052,-33044.74609375,1031,5354.19
516.23,37.5992,1032,5160000,39.3246,-36465.6796875,1032,293.03
-11.89,55.079,1033,5165000,37.7835,-57010.21875,1033,254.71
-30.22,37.8229,1034,5170000,55.9884,-34969.94140625,1034,1575.62
5524.95,33.0198,1035,5175000,13.9887,-33698.08984375,1035,5322.56
151.39,39.9026,1036,5180000,43.0406,-43253.13671875,1036,257.3
173.21,50.6538,1037,5185000,45.8912,-41954.28515625,1037,364.42
881.46,41.0682,1038,5190000,42.656,-43534.26953125,1038,1158.49
2157.34,37.0661,1039,5195000,34.4432,-39322.8984375,1039,2106.06
4394.51,34.9618,1040,5200000,18.7861,-38492.44921875,1040,1011.41
5389.02,34.1321,1041,5205000,14.5347,-33383.671875,1041,5220.83
5398.55,33.5198,1042,5210000,14.8774,-32086.244140625,1042,5268.72
5442.56,33.7435,1043,5215000,14.5032,-31325.783203125,1043,4893.5
5440.91,34.4764,1044,5220000,18.8661,-35839.60546875,1044,4843.84
5352.32,33.9969,1045,5225000,14.0396,-33497.62109375,1045,5142.09
5376.94,33.9684,1046,5230000,14.1305,-30620.052734375,1046,5165.61
4657.52,35.286,1047,5235000,24.1437,-36531.3203125,1047,4202.76
5291.22,33.8932,1048,5240000,13.7408,-32235.08984375,1048,5287.25
5500.76,33.4841,1049,5245000,13.5455,-31165.7578125,1049,5321.32
5433.06,33.9337,1050,5250000,14.1057,-30761.0078125,1050,5192.67
5491.09,33.1806,1051,5255000,14.094,-33140.3046875,1051,5327.48
5562.99,33.9199,1052,5260000,14.4204,-30590.607421875,1052,5154.33
5524.69,33.9341,1053,5265000,14.2899,-35993.51953125,1053,5323.33
5563.5,33.8784,1054,5270000,14.745,-33936.546875,1054,5353.18
5451.6,33.0061,1055,5275000,13.8184,-32330.2578125,1055,5104.25
5411.18,33.6203,1056,5280000,13.7665,-32307.884765625,1056,5362.88
5582.38,33.3243,1057,5285000,14.3685,-35439.84765625,1057,5199.64
5503.58,34.1554,1058,5290000,17.1052,-34562.09375,1058,5340.15
5439.33,32.2995,1059,5295000,13.6099,-32514.119140625,1059,4745.75
5520.46,32.9225,1060,5300000,14.0197,-33451.54296875,1060,5335.44
5438.59,33.8157,1061,5305000,14.4619,-32367.333984375,1061,5298.65
5256.41,33.2185,1062,5310000,14.2211,-33064.62890625,1062,5278.64
5527.57,33.2947,1063,5315000,13.5753,-29505.935546875,1063,5165.87
5371.85,33.1291,1064,5320000,14.9254,-31824.3828125,1064,5304.87
5405.83,34.3432,1065,5325000,15.0413,-35198.2265625,1065,5267.49
5415.9,33.0604,1066,5330000,14.7299,-31118.23046875,1066,5256.75
5322.9,34.0047,1067,5335000,14.8909,-35352.96875,1067,4975.41
5317.32,33.6269,1068,5340000,14.7112,-34255.53515625,1068,4891.32
5450.39,33.092,1069,5345000,14.357,-31636.390625,1069,5096.03
5423.5,33.8017,1070,5350000,15.3265,-35136.31640625,1070,5282.06
5464.39,33.7295,1071,5355000,15.151,-34340.2421875,1071,5322.42
5460.53,32.9225,1072,5360000,15.1525,-32752.80859375,1072,5345.37
5455.85,34.369,1073,5365000,15.4275,-35655.67578125,1073,5315.35
5373.24,33.7329,1074,5370000,15.834,-35414.38671875,1074,5287.42
5508.44,33.931,1075,5375000,14.7651,-35267.671875,1075,5337.29
5277.21,34.3194,1076,5380000,16.6283,-36985.16796875,1076,5368.32
5456.17,35.2027,1077,5385000,18.3232,-36715.32421875,1077,5289.43
5443.53,34.2088,1078,5390000,16.8498,-35584.5625,1078,4972.04
5491.87,33.8383,1079,5395000,19.5203,-37156.87109375,1079,3905.14
5497.1,33.9501,1080,5400000,16.7631,-37152.578125,1080,5192.49
5413.78,34.9302,1081,5405000,13.8052,-38094.14453125,1081,5205.1
4618.77,34.3674,1082,5410000,14.972,-35641.70703125,1082,4952.79
4782.07,34.7576,1083,5415000,14.5284,-38072.55859375,1083,4882.92
5422.15,34.1562,1084,5420000,14.5814,-33059.5234375,1084,5324.38
2473.68,34.0724,1085,5425000,14.4845,-35592.86328125,1085,4632.73
5453.87,34.6319,1086,5430000,21.0719,-35230.3125,1086,5357.78
3219.46,34.2464,1087,5435000,14.7268,-31684.060546875,1087,4305.63
5468.99,34.8695,1088,5440000,16.9912,-36365.328125,1088,5147.28
5343.07,34.5308,1089,5445000,14.0742,-32184.046875,1089,5298.59
5363.29,35.6264,1090,5450000,16.9509,-36922.77734375,1090,5217.36
5395.79,34.1744,1091,5455000,13.7604,-35440.2734375,1091,5262.56
5423.19,35.1597,1092,5460000,15.8474,-39003.76953125,1092,4774.25
5387.17,34.5923,1093,5465000,14.1174,-39892.96875,1093,5214.89
5297.29,34.4521,1094,5470000,13.8723,-39513.29296875,1094,5143.68
5312.09,33.4502,1095,5475000,13.7719,-37532.37890625,1095,5213.59
5327.36,34.0727,1096,5480000,13.1822,-39227.83984375,1096,5204.55
5329.56,34.1797,1097,5485000,13.6156,-40505.1171875,1097,4965.57
4166.53,35.0954,1098,5490000,19.9292,-39607.17578125,1098,3274.99
424.59,36.538,1099,5495000,28.974,-43803.65625,1099,1202.75
4559.44,34.5924,1100,5500000,19.1812,-37968.3671875,1100,4673.96
5379.69,34.8511,1101,5505000,17.1314,-37603.6328125,1101,4488.57
5025.72,34.7439,1102,5510000,14.3234,-36746.109375,1102,4195.38
5360.88,34.9419,1103,5515000,14.6649,-40337.5234375,1103,4966.9
5419.64,35.2129,1104,5520000,16.9334,-39660.12109375,1104,4872.54
4015.47,34.7523,1105,5525000,17.8752,-36694.15625,1105,4940.15
5333.26,35.2383,1106,5530000,15.1426,-38889.24609375,1106,4498.01
5417.86,34.7256,1107,5535000,17.5693,-38212.5234375,1107,5018.55
5339.82,34.9157,1108,5540000,14.8553,-38442.59375,1108,5036.4
5390.61,34.9425,1109,5545000,14.9095,-39294.9453125,1109,4322.8
4838.95,35.202,1110,5550000,21.6644,-40534.67578125,1110,3999.6
2952.55,36.5039,1111,5555000,22.1096,-42354.85546875,1111,2212.27
5296.85,34.8417,1112,5560000,19.2345,-38611.6953125,1112,4882.87
4161.7,33.8198,1113,5565000,14.242,-34237.26171875,1113,4621.81
5437.37,33.5944,1114,5570000,13.6566,-35425.5625,1114,4697.85
5114.69,34.1361,1115,5575000,16.4009,-34344.20703125,1115,4922.69
5366.94,33.9786,1116,5580000,14.1855,-35961.8671875,1116,4618.06
5424.91,33.6951,1117,5585000,15.9777,-35714.61328125,1117,5060.56
5433.98,33.9528,1118,5590000,14.5285,-37227.1015625,1118,5307.38
5493.8,34.0792,1119,5595000,15.2228,-33492.6796875,1119,5185.7
5532.33,35.4632,1120,5600000,18.067,-41236.609375,1120,4878.47
5518.88,35.0665,1121,5605000,15.6128,-39343.78125,1121,5297.77
5529.77,35.2566,1122,5610000,15.1111,-39483.57421875,1122,4573.75
5486.33,34.131,1123,5615000,16.8583,-38175.21875,1123,5301.18
5512.04,34.3804,1124,5620000,14.7285,-33694.80859375,1124,5279.35
5333.19,35.074,1125,5625000,16.9806,-35734.15234375,1125,4775.26
5418.69,33.654,1126,5630000,13.7993,-33904.31640625,1126,3724.74
5471.89,35.273,1127,5635000,15.7131,-38191.21484375,1127,5331.87
5397.63,34.2563,1128,5640000,15.1542,-35740.80078125,1128,5279.57
5427.58,34.7149,1129,5645000,15.4633,-38488.203125,1129,5285.42
5365.55,35.0283,1130,5650000,15.9351,-38260.01953125,1130,5251.88
5324.96,34.6977,1131,5655000,15.5191,-38355.76953125,1131,5116.83
5477.49,33.4047,1132,5660000,15.1422,-36588.8984375,1132,5311.9
5331.74,35.6595,1133,5665000,15.5862,-39442.20703125,1133,5200.69
4699.7,35.1478,1134,5670000,15.6319,-36395.78515625,1134,4931.37
3707.07,35.9964,1135,5675000,18.8112,-42132.40234375,1135,4273.48
5358.95,34.709,1136,5680000,14.793,-38056.85546875,1136,5201.96
5374.05,33.5046,1137,5685000,14.0014,-36388.24609375,1137,5257.85
5439.81,33.7355,1138,5690000,14.1246,-35883.62890625,1138,5227.57
5172.96,33.4155,1139,5695000,14.5669,-36387.6640625,1139,5116.75
5296.4,35.092,1140,5700000,15.1535,-37791.3046875,1140,5163.0
5416.39,33.5145,1141,5705000,14.3516,-34642.67578125,1141,5325.42
5370.3,33.1654,1142,5710000,14.3272,-34433.94140625,1142,5230.31
5235.8,34.1754,1143,5715000,14.4262,-36766.0625,1143,4509.61
5343.91,34.066,1144,5720000,16.4269,-39163.20703125,1144,5242.01
5445.1,34.5073,1145,5725000,15.3379,-36847.90234375,1145,5278.84
5191.01,33.0798,1146,5730000,14.5214,-31018.630859375,1146,4450.83
5366.78,34.373,1147,5735000,14.9731,-36103.80078125,1147,4989.62
5495.19,33.6701,1148,5740000,14.8896,-35539.5,1148,5315.97
5342.88,33.3827,1149,5745000,14.7202,-35019.0390625,1149,5107.66
5105.33,34.9304,1150,5750000,17.2805,-37591.03125,1150,4843.41
5457.11,34.0329,1151,5755000,15.955,-36403.87890625,1151,5244.0
5426.78,34.061,1152,5760000,14.8274,-35176.99609375,1152,5126.38
5434.04,33.5633,1153,5765000,14.4734,-35415.125,1153,5198.89
