Running Reverse KL,Real Sto Return,Itration,Running Forward KL,Real Det Return,Running Env Steps,Reward Loss,Running Update Time
21.9552,5056.26,1143,43.0542,5193.3,5715000,-13043.8056640625,1143
21.776,4969.9,1144,42.8116,5120.55,5720000,-13021.5986328125,1144
21.9104,4944.63,1145,42.7873,5007.05,5725000,-12771.6865234375,1145
22.0956,5060.1,1146,43.1961,5141.13,5730000,-12627.5478515625,1146
20.7205,5100.75,1147,42.4708,5143.55,5735000,-12788.0361328125,1147
22.1724,5015.21,1148,43.1045,5086.03,5740000,-12760.7001953125,1148
21.4052,4408.75,1149,43.3605,5127.31,5745000,-12885.4677734375,1149
21.5592,4404.41,1150,42.9245,4607.35,5750000,-12746.7744140625,1150
21.7789,5078.35,1151,42.5972,5147.5,5755000,-13211.3857421875,1151
20.859,5074.3,1152,41.7869,5089.33,5760000,-12446.2568359375,1152
21.7014,4906.38,1153,42.0667,4924.78,5765000,-12775.9912109375,1153
21.6132,4948.16,1154,42.0184,5122.29,5770000,-12809.7119140625,1154
20.5213,5035.34,1155,41.8176,5102.73,5775000,-12929.7275390625,1155
22.0009,4847.52,1156,42.6208,4559.19,5780000,-12945.8046875,1156
21.0298,4983.61,1157,41.674,5213.57,5785000,-12667.0517578125,1157
21.1038,5057.82,1158,41.8243,5086.34,5790000,-12949.376953125,1158
21.0153,4884.81,1159,41.9675,4841.49,5795000,-13207.12109375,1159
21.3263,5058.64,1160,41.7275,5016.37,5800000,-12632.4609375,1160
20.509,4834.53,1161,41.4643,4894.4,5805000,-12474.8876953125,1161
19.6647,5021.84,1162,42.1313,5099.68,5810000,-13415.59375,1162
20.1128,4699.63,1163,42.0821,4576.85,5815000,-13118.478515625,1163
21.725,4842.52,1164,42.0054,5199.78,5820000,-12990.62890625,1164
23.9921,5084.24,1165,42.2159,5135.87,5825000,-13146.7353515625,1165
22.6872,4994.09,1166,42.1226,4842.65,5830000,-13375.83203125,1166
22.0925,4413.71,1167,42.2566,5155.24,5835000,-13133.0888671875,1167
20.923,4620.62,1168,41.8462,5192.53,5840000,-13147.1650390625,1168
22.6946,4718.59,1169,41.7155,4999.49,5845000,-13104.9453125,1169
21.7702,4691.78,1170,42.008,5174.44,5850000,-13419.107421875,1170
21.3451,4881.67,1171,42.8902,5220.06,5855000,-12953.744140625,1171
20.6541,4746.89,1172,41.8926,5184.02,5860000,-13145.5859375,1172
22.5274,5102.86,1173,42.2199,4988.92,5865000,-13205.7529296875,1173
24.5441,5144.44,1174,42.5244,5240.66,5870000,-13124.5419921875,1174
38.0666,3447.31,1175,44.0332,5136.34,5875000,-13768.2568359375,1175
33.197,3653.51,1176,42.9468,4014.37,5880000,-13602.1044921875,1176
22.4994,4871.01,1177,42.6051,5131.84,5885000,-13159.6416015625,1177
22.0658,4854.83,1178,42.6713,5086.61,5890000,-13063.0263671875,1178
21.7157,5046.36,1179,43.5061,5145.66,5895000,-13292.7490234375,1179
23.8103,4481.43,1180,42.6374,5136.17,5900000,-13306.1640625,1180
22.0453,4669.56,1181,43.3166,5137.08,5905000,-13108.2734375,1181
24.0152,4779.56,1182,43.4653,4885.67,5910000,-12909.9541015625,1182
23.5284,3671.76,1183,42.9603,4746.89,5915000,-12456.7744140625,1183
22.3002,4695.38,1184,43.1419,5140.66,5920000,-13353.8193359375,1184
24.4797,4627.8,1185,43.9817,4531.18,5925000,-12874.7373046875,1185
24.0578,4642.33,1186,42.6861,3804.57,5930000,-13327.45703125,1186
24.1905,5099.48,1187,42.6295,4606.68,5935000,-13626.4443359375,1187
23.7207,4875.56,1188,43.7341,4942.14,5940000,-13161.8525390625,1188
24.4423,4764.36,1189,43.757,3638.33,5945000,-13298.4755859375,1189
22.8809,4830.43,1190,43.4238,5106.41,5950000,-13254.404296875,1190
25.5635,4037.14,1191,43.112,5180.69,5955000,-13670.958984375,1191
23.1912,4689.1,1192,43.4132,3971.35,5960000,-13601.1962890625,1192
24.3173,4536.68,1193,43.799,3578.42,5965000,-13368.666015625,1193
26.0725,5149.84,1194,43.0858,4765.89,5970000,-13872.265625,1194
24.1053,4855.92,1195,43.4542,4760.85,5975000,-13072.2353515625,1195
23.6556,4836.47,1196,43.769,4647.3,5980000,-13520.9619140625,1196
23.0122,4664.93,1197,42.9858,5071.15,5985000,-13644.0849609375,1197
28.6763,4647.38,1198,43.3386,5153.42,5990000,-14017.4638671875,1198
24.1077,4458.18,1199,43.2824,4987.75,5995000,-13719.6162109375,1199
29.7135,4625.37,1200,42.9501,4962.14,6000000,-13545.419921875,1200
21.9005,4269.37,1201,42.0257,4545.28,6005000,-13591.541015625,1201
25.9966,4824.8,1202,43.3026,4895.71,6010000,-13959.4423828125,1202
33.8988,3988.16,1203,43.4207,3809.76,6015000,-14268.962890625,1203
23.2756,4738.4,1204,42.8999,5204.42,6020000,-13867.8701171875,1204
25.5033,5080.66,1205,43.3491,5161.14,6025000,-14395.5146484375,1205
23.9056,4167.09,1206,42.8712,5227.43,6030000,-13996.408203125,1206
28.8006,4305.0,1207,43.2284,3584.75,6035000,-13725.8837890625,1207
26.743,4498.23,1208,43.7135,5218.66,6040000,-14070.7958984375,1208
29.2019,4431.44,1209,44.1255,5141.84,6045000,-14000.328125,1209
22.9304,4169.96,1210,42.5289,5059.98,6050000,-13732.5078125,1210
31.753,4211.27,1211,43.8223,4022.8,6055000,-14177.03125,1211
27.1812,3083.25,1212,43.1318,4980.08,6060000,-13992.0234375,1212
23.6792,3963.18,1213,42.9581,5192.63,6065000,-13822.435546875,1213
27.5689,4451.45,1214,42.9767,4014.23,6070000,-13964.986328125,1214
25.883,4690.27,1215,42.8845,5162.74,6075000,-14058.005859375,1215
27.181,4176.94,1216,42.7743,3561.1,6080000,-14163.556640625,1216
27.0748,4320.72,1217,43.0663,5078.6,6085000,-14168.939453125,1217
22.5773,4227.72,1218,43.2865,4376.14,6090000,-13734.607421875,1218
29.2305,3717.13,1219,42.7239,4928.14,6095000,-14276.923828125,1219
23.8099,4170.02,1220,43.6105,4764.21,6100000,-13846.06640625,1220
29.3431,4084.59,1221,43.3115,3798.61,6105000,-13907.2744140625,1221
40.7851,2924.09,1222,43.79,4537.38,6110000,-14520.365234375,1222
23.3231,4920.71,1223,42.8898,5185.09,6115000,-13769.279296875,1223
25.2565,4375.78,1224,43.2872,5174.29,6120000,-14154.14453125,1224
23.2076,4842.21,1225,43.0741,4912.36,6125000,-13483.9287109375,1225
30.3177,3584.91,1226,43.1577,5155.38,6130000,-14039.69921875,1226
26.8367,4531.97,1227,42.7199,4992.97,6135000,-14118.8564453125,1227
29.8331,3748.97,1228,42.5581,4322.93,6140000,-14372.9326171875,1228
28.4911,4640.59,1229,42.8443,4049.67,6145000,-13748.2724609375,1229
24.4163,3647.18,1230,42.0615,5251.09,6150000,-13836.3818359375,1230
28.7418,4062.22,1231,42.4961,3073.52,6155000,-13892.6318359375,1231
26.3206,4821.53,1232,42.139,5065.96,6160000,-13683.8251953125,1232
25.0045,4645.98,1233,42.325,5161.89,6165000,-14019.6865234375,1233
30.3652,4326.92,1234,43.1022,5122.54,6170000,-14481.037109375,1234
22.3371,4459.4,1235,43.2176,5056.27,6175000,-13237.97265625,1235
21.928,4995.33,1236,42.9589,5037.53,6180000,-13549.3701171875,1236
27.1122,3871.64,1237,42.7978,3089.55,6185000,-13733.9970703125,1237
29.1331,3792.12,1238,42.9879,4725.6,6190000,-13073.8134765625,1238
45.7352,908.68,1239,46.0404,1634.42,6195000,-14439.0,1239
45.169,907.4,1240,46.975,927.08,6200000,-14732.2724609375,1240
43.5391,1346.13,1241,43.3437,1045.99,6205000,-15250.8623046875,1241
23.794,4184.28,1242,42.2766,5044.91,6210000,-13140.392578125,1242
33.8706,2242.68,1243,44.032,1937.93,6215000,-14504.7666015625,1243
30.041,3203.11,1244,43.9009,3433.45,6220000,-14410.552734375,1244
39.9825,2649.81,1245,43.424,1844.67,6225000,-15377.2529296875,1245
32.6174,3362.27,1246,43.7129,1361.88,6230000,-15121.6044921875,1246
25.6329,4115.38,1247,42.7444,3906.63,6235000,-14576.4755859375,1247
25.8479,4858.02,1248,42.8183,3812.66,6240000,-14234.5673828125,1248
22.8864,4491.8,1249,42.3499,4657.48,6245000,-14019.4892578125,1249
28.6789,4252.14,1250,42.6986,4381.5,6250000,-14708.43359375,1250
25.7575,3556.44,1251,42.546,3354.25,6255000,-14064.0869140625,1251
23.0297,5159.04,1252,41.9592,4898.22,6260000,-13646.267578125,1252
24.5804,4191.73,1253,42.4583,4869.07,6265000,-14039.2421875,1253
22.9589,4795.58,1254,41.8101,4932.32,6270000,-13629.1328125,1254
23.3555,4316.09,1255,42.7156,5093.77,6275000,-13693.9619140625,1255
25.0954,4668.99,1256,43.2643,5076.57,6280000,-13817.4287109375,1256
25.6295,4440.36,1257,42.5542,4893.47,6285000,-13668.1904296875,1257
22.7221,4121.65,1258,42.8017,4179.81,6290000,-13494.25390625,1258
22.6824,4599.5,1259,42.1769,5125.5,6295000,-13383.2265625,1259
23.4616,4727.27,1260,42.6023,4943.83,6300000,-13586.0537109375,1260
23.972,4755.39,1261,43.0764,5145.69,6305000,-13998.029296875,1261
23.0581,4916.64,1262,42.4098,3984.37,6310000,-13466.2548828125,1262
22.7097,4657.06,1263,42.3231,5163.4,6315000,-13622.5126953125,1263
23.7805,4893.45,1264,42.329,5026.35,6320000,-13761.1962890625,1264
25.2267,4426.84,1265,42.0331,5054.79,6325000,-14272.5390625,1265
23.6046,4821.67,1266,43.0731,4835.01,6330000,-13281.1943359375,1266
24.4367,4966.31,1267,42.4179,5079.76,6335000,-13842.283203125,1267
23.2198,4458.6,1268,42.3732,5015.77,6340000,-13927.9765625,1268
30.281,142.3,1269,50.6113,273.16,6345000,-15286.5146484375,1269
49.7776,-9.4,1270,53.0562,-4.76,6350000,-16007.322265625,1270
63.6983,-15.86,1271,56.7509,-11.19,6355000,-10385.529296875,1271
53.3125,249.53,1272,53.6483,250.01,6360000,-16772.732421875,1272
64.6357,305.49,1273,51.4606,302.28,6365000,-17277.46875,1273
62.811,503.68,1274,47.9462,507.13,6370000,-16995.443359375,1274
62.979,377.06,1275,49.152,381.89,6375000,-16915.2578125,1275
55.2794,802.18,1276,47.337,775.14,6380000,-16632.19921875,1276
47.2202,1206.82,1277,45.3394,1435.37,6385000,-13555.6884765625,1277
47.2797,774.41,1278,45.1261,484.45,6390000,-15191.640625,1278
58.0943,904.73,1279,46.3138,772.54,6395000,-16669.42578125,1279
49.428,1532.75,1280,44.668,1042.75,6400000,-16074.94921875,1280
37.9896,2255.95,1281,44.7767,2138.87,6405000,-15464.673828125,1281
26.8977,2908.52,1282,42.1511,2642.97,6410000,-14941.732421875,1282
25.4111,3453.6,1283,42.669,3789.98,6415000,-14220.560546875,1283
42.7183,2326.42,1284,43.5041,2697.53,6420000,-15707.2998046875,1284
48.3867,1663.84,1285,44.8867,1872.48,6425000,-16036.8828125,1285
31.4587,3291.68,1286,42.5764,2901.56,6430000,-14590.498046875,1286
24.9746,4295.59,1287,42.661,4786.66,6435000,-14034.5634765625,1287
37.387,3863.3,1288,43.5826,4180.31,6440000,-15543.9794921875,1288
28.0115,3951.66,1289,43.3597,4389.94,6445000,-14580.7822265625,1289
26.1054,4912.93,1290,43.6703,4830.45,6450000,-13686.4833984375,1290
26.5964,4205.64,1291,42.0393,5046.56,6455000,-14344.8720703125,1291
23.5966,4363.14,1292,41.7334,5064.98,6460000,-14053.974609375,1292
23.0812,4148.53,1293,41.3967,5070.45,6465000,-13893.5791015625,1293
26.4623,4481.08,1294,42.159,5019.82,6470000,-14129.2001953125,1294
25.1338,4622.45,1295,42.0912,4311.43,6475000,-14432.140625,1295
25.1669,4647.63,1296,41.9634,5025.79,6480000,-13783.978515625,1296
22.7317,4634.88,1297,41.4166,5082.85,6485000,-13012.6533203125,1297
19.2797,4499.84,1298,41.1732,4849.13,6490000,-13100.10546875,1298
18.124,4797.26,1299,41.8338,3124.78,6495000,-13103.41796875,1299
35.3573,3.19,1300,45.4576,-1.54,6500000,-14160.3505859375,1300
48.5448,-6.71,1301,54.7315,652.73,6505000,-13820.9990234375,1301
24.5893,4944.67,1302,42.3931,4810.28,6510000,-13022.2197265625,1302
23.0334,4299.48,1303,42.3811,4983.88,6515000,-13287.68359375,1303
22.6613,5049.84,1304,42.1361,4368.54,6520000,-13930.40234375,1304
21.2562,4434.55,1305,42.4562,5125.8,6525000,-13788.0703125,1305
23.4009,4238.93,1306,42.2173,4109.05,6530000,-13988.037109375,1306
21.1613,4722.69,1307,42.108,4540.61,6535000,-13280.86328125,1307
21.8579,4884.88,1308,42.137,4715.36,6540000,-13424.736328125,1308
21.8198,4792.99,1309,41.793,5074.36,6545000,-13364.2568359375,1309
22.2466,4922.17,1310,41.6823,5152.86,6550000,-13196.4287109375,1310
22.8602,5040.82,1311,42.823,5047.35,6555000,-13678.283203125,1311
18.3711,4890.02,1312,41.838,4331.31,6560000,-13801.9658203125,1312
21.1003,4816.65,1313,41.2751,4188.53,6565000,-13325.1376953125,1313
22.3763,4868.9,1314,41.5011,4631.8,6570000,-13389.8525390625,1314
20.7541,4376.14,1315,41.4979,3711.75,6575000,-13385.9931640625,1315
21.3825,4956.41,1316,41.7264,4652.22,6580000,-13354.3740234375,1316
22.0013,5067.5,1317,41.885,5187.59,6585000,-13087.5166015625,1317
22.017,4806.12,1318,41.2455,4241.46,6590000,-13213.7333984375,1318
21.8144,4894.21,1319,41.6402,4301.14,6595000,-13687.580078125,1319
20.6815,5030.41,1320,41.7492,4645.65,6600000,-13368.138671875,1320
22.6977,4811.18,1321,42.5448,4708.25,6605000,-13504.380859375,1321
22.2437,4303.93,1322,42.4785,4461.08,6610000,-13445.2080078125,1322
21.917,4835.03,1323,41.5905,4882.08,6615000,-13389.486328125,1323
25.0349,3146.24,1324,42.1096,2642.33,6620000,-13094.01171875,1324
21.9988,5077.37,1325,41.3778,5085.62,6625000,-13337.568359375,1325
21.9109,5064.34,1326,41.4366,5024.55,6630000,-13064.869140625,1326
22.4057,4498.93,1327,41.987,4903.7,6635000,-13442.884765625,1327
21.4094,4881.6,1328,41.536,3429.3,6640000,-13376.0185546875,1328
21.6869,4272.49,1329,41.2508,4217.26,6645000,-13512.4541015625,1329
19.9368,4612.26,1330,41.4566,4619.72,6650000,-13908.29296875,1330
19.4195,3230.89,1331,41.5345,2296.95,6655000,-13727.7373046875,1331
22.065,5143.49,1332,41.1825,4940.77,6660000,-13395.740234375,1332
20.4268,4822.59,1333,41.7458,4618.14,6665000,-14119.658203125,1333
21.3203,3398.45,1334,41.5789,4762.06,6670000,-14079.5341796875,1334
25.4846,4604.12,1335,41.5005,4107.8,6675000,-14308.1015625,1335
20.6932,4503.45,1336,41.6538,4522.73,6680000,-13701.6025390625,1336
18.3193,3876.41,1337,41.5221,4643.28,6685000,-14046.2724609375,1337
21.3122,4463.8,1338,41.5971,4906.95,6690000,-13824.123046875,1338
23.2733,4898.29,1339,42.0186,4908.53,6695000,-13871.564453125,1339
21.5101,4948.61,1340,41.4554,4409.05,6700000,-13215.703125,1340
21.8166,4642.69,1341,41.4034,4444.42,6705000,-14280.8017578125,1341
22.918,4368.43,1342,41.8038,3903.97,6710000,-13184.4404296875,1342
22.1713,4878.65,1343,41.5465,4907.59,6715000,-13156.529296875,1343
21.7932,5095.27,1344,40.8849,4362.55,6720000,-13487.9365234375,1344
19.8629,4716.11,1345,41.7858,3990.65,6725000,-14078.189453125,1345
20.2952,4327.44,1346,41.6476,4740.84,6730000,-13569.505859375,1346
20.5193,5027.22,1347,42.4274,4930.38,6735000,-13407.9609375,1347
20.4234,5010.12,1348,42.122,4850.59,6740000,-13122.0625,1348
20.7271,4920.93,1349,41.5643,4764.33,6745000,-12418.876953125,1349
19.787,3808.32,1350,42.6348,4436.85,6750000,-14107.3193359375,1350
20.5955,4532.27,1351,42.057,4037.14,6755000,-13191.962890625,1351
18.9078,4473.26,1352,43.0598,4516.5,6760000,-14528.380859375,1352
20.4994,5060.72,1353,42.0571,5148.85,6765000,-13000.0126953125,1353
20.2948,4510.67,1354,43.5163,4403.66,6770000,-14065.0966796875,1354
22.0773,4886.32,1355,42.5965,5108.68,6775000,-13408.2470703125,1355
20.9248,5107.52,1356,42.1385,5138.19,6780000,-13713.0771484375,1356
21.9432,4814.85,1357,42.2094,4822.03,6785000,-13520.97265625,1357
20.1473,4051.95,1358,43.2158,4568.64,6790000,-15242.8095703125,1358
21.881,4866.65,1359,42.1271,5120.8,6795000,-13593.3203125,1359
20.4781,4857.28,1360,41.5518,5009.74,6800000,-13847.8935546875,1360
20.5638,4972.54,1361,42.7647,5019.9,6805000,-14239.1337890625,1361
21.0537,4872.34,1362,41.8287,5127.08,6810000,-13418.919921875,1362
21.4078,5089.91,1363,41.8177,5146.83,6815000,-13443.8017578125,1363
21.1484,4659.63,1364,41.2523,4903.57,6820000,-12820.2744140625,1364
20.9426,4717.28,1365,40.934,5213.11,6825000,-13268.6015625,1365
21.1681,5097.23,1366,41.5062,5110.15,6830000,-13329.11328125,1366
22.0307,4822.48,1367,41.6184,5256.35,6835000,-13704.935546875,1367
19.5349,5164.7,1368,41.5197,4870.86,6840000,-12982.869140625,1368
23.7104,4889.63,1369,41.83,5252.93,6845000,-13380.2548828125,1369
20.3836,4865.87,1370,41.1715,4743.87,6850000,-12943.0380859375,1370
21.7654,5151.79,1371,41.4281,5041.67,6855000,-13189.931640625,1371
20.2915,5167.18,1372,40.803,5188.37,6860000,-13383.072265625,1372
20.0465,4901.52,1373,40.8584,3753.71,6865000,-12520.4658203125,1373
20.6678,4780.62,1374,40.6499,5103.85,6870000,-13145.59765625,1374
21.6055,4951.81,1375,41.3257,5153.2,6875000,-13566.701171875,1375
22.3934,4635.27,1376,41.8231,5152.33,6880000,-13765.9296875,1376
22.8567,4843.7,1377,41.4574,5038.92,6885000,-14228.0166015625,1377
20.2601,5196.96,1378,40.8547,5218.41,6890000,-12962.626953125,1378
21.1069,4882.51,1379,41.2866,5201.82,6895000,-12817.78125,1379
21.2992,4894.86,1380,41.0922,4589.1,6900000,-12637.7509765625,1380
20.7563,4869.0,1381,41.1862,5186.61,6905000,-13183.2236328125,1381
20.5828,4932.31,1382,40.8724,5149.53,6910000,-13881.60546875,1382
20.4083,4488.8,1383,40.6828,5149.54,6915000,-13223.7685546875,1383
20.1764,5140.67,1384,41.1399,5139.51,6920000,-14179.138671875,1384
20.1906,5154.0,1385,40.7591,4575.15,6925000,-13089.1630859375,1385
18.4741,4712.47,1386,40.6416,5221.43,6930000,-13708.228515625,1386
20.7357,5210.52,1387,41.0775,5203.64,6935000,-13278.1298828125,1387
20.3796,4798.64,1388,41.3027,5179.48,6940000,-14013.7861328125,1388
21.7597,4371.4,1389,41.6142,4949.2,6945000,-13818.697265625,1389
20.5321,4918.4,1390,41.3701,5132.05,6950000,-13570.6435546875,1390
21.1484,4915.59,1391,41.3214,5100.09,6955000,-14401.09375,1391
19.5523,5163.44,1392,40.9532,4472.52,6960000,-13843.0400390625,1392
20.5227,4959.24,1393,40.8825,3209.68,6965000,-13757.3369140625,1393
20.6132,4992.24,1394,40.6205,5207.88,6970000,-13270.8369140625,1394
20.114,4544.7,1395,40.4463,5177.73,6975000,-13769.447265625,1395
21.1986,4994.01,1396,41.3008,4829.55,6980000,-14428.240234375,1396
20.902,5171.62,1397,40.2328,5254.57,6985000,-13841.9052734375,1397
20.0693,4769.67,1398,40.9619,5087.45,6990000,-13091.603515625,1398
19.566,4966.37,1399,40.65,5050.43,6995000,-13967.8330078125,1399
19.8672,4902.45,1400,41.3234,4364.06,7000000,-14341.4365234375,1400
19.4265,5135.94,1401,40.5553,5043.51,7005000,-13324.5546875,1401
20.3258,4536.61,1402,40.8367,5084.01,7010000,-14099.466796875,1402
19.7244,4664.21,1403,41.7594,4504.95,7015000,-14532.619140625,1403
19.8272,4358.46,1404,41.4547,5135.51,7020000,-14195.6484375,1404
19.0759,3241.3,1405,41.5067,4090.04,7025000,-14485.583984375,1405
19.9679,4870.68,1406,40.9795,4952.12,7030000,-14285.0029296875,1406
19.0818,4521.43,1407,41.4606,5223.42,7035000,-14397.60546875,1407
19.6529,5098.93,1408,40.9628,5096.81,7040000,-14067.7734375,1408
20.2067,4967.06,1409,40.9466,4983.47,7045000,-13372.412109375,1409
20.11,5017.61,1410,40.5523,5002.47,7050000,-13656.412109375,1410
21.7938,4880.75,1411,41.2157,4978.68,7055000,-13602.3173828125,1411
20.5159,4577.71,1412,41.0559,4824.07,7060000,-13239.693359375,1412
19.7624,4780.72,1413,41.8795,4820.47,7065000,-14683.4375,1413
20.922,4328.07,1414,41.0204,5159.61,7070000,-13663.08984375,1414
20.4274,4642.35,1415,41.0221,5124.31,7075000,-13994.0947265625,1415
19.8595,4943.67,1416,40.6593,4314.75,7080000,-13863.69140625,1416
19.395,3871.0,1417,41.0599,4778.25,7085000,-14140.2451171875,1417
17.7051,5101.42,1418,41.0091,5141.25,7090000,-14214.52734375,1418
19.2857,4321.85,1419,41.3083,5126.98,7095000,-13754.57421875,1419
19.0099,4789.39,1420,40.8117,5103.37,7100000,-13547.4228515625,1420
19.3808,4955.66,1421,40.601,4124.5,7105000,-13990.2568359375,1421
15.3758,3839.73,1422,41.6183,5036.11,7110000,-14481.1787109375,1422
19.2203,4801.82,1423,40.3892,4291.35,7115000,-13723.24609375,1423
21.0985,4737.93,1424,40.9408,4321.82,7120000,-12988.7138671875,1424
19.2548,3051.12,1425,41.2462,3590.3,7125000,-15266.6435546875,1425
19.6376,4643.62,1426,41.0158,4243.14,7130000,-13881.6083984375,1426
25.7803,4296.38,1427,42.2156,4063.92,7135000,-14693.2294921875,1427
22.672,4192.5,1428,41.2736,4736.67,7140000,-13135.0693359375,1428
17.6833,4931.45,1429,41.0944,3435.61,7145000,-14526.3486328125,1429
17.0876,3628.47,1430,41.3531,3527.23,7150000,-14797.46484375,1430
20.0961,4047.7,1431,40.7224,2648.83,7155000,-14451.9248046875,1431
16.6852,3173.33,1432,41.8851,4963.16,7160000,-14384.4482421875,1432
15.2638,2410.23,1433,42.1379,3306.03,7165000,-15212.373046875,1433
17.1754,3809.15,1434,40.9493,4744.45,7170000,-13834.6142578125,1434
18.4513,4488.84,1435,40.414,4797.9,7175000,-13575.30078125,1435
16.1238,4161.0,1436,40.9197,2962.54,7180000,-13694.443359375,1436
17.3047,4409.46,1437,41.3371,4705.85,7185000,-13250.154296875,1437
19.4456,3797.48,1438,40.3311,4402.1,7190000,-12389.08203125,1438
18.1067,4639.19,1439,40.8966,5006.1,7195000,-13028.744140625,1439
19.3234,4858.68,1440,40.4348,5254.32,7200000,-12624.73046875,1440
17.2947,4426.12,1441,40.6603,5125.63,7205000,-13276.107421875,1441
16.5037,4131.14,1442,41.2336,4985.29,7210000,-13411.2568359375,1442
18.8613,4467.8,1443,40.7002,4943.61,7215000,-12593.90625,1443
16.9012,4121.38,1444,41.1378,5031.1,7220000,-13549.498046875,1444
18.1001,2379.65,1445,41.7882,1964.51,7225000,-13854.63671875,1445
17.7399,3024.13,1446,42.0979,3774.67,7230000,-14564.3251953125,1446
19.4478,2361.99,1447,41.4345,3460.33,7235000,-13214.03125,1447
17.531,3460.7,1448,41.6905,3716.8,7240000,-13728.447265625,1448
17.3685,2746.49,1449,41.5127,4828.32,7245000,-13239.58203125,1449
18.6196,3728.01,1450,41.5429,3989.62,7250000,-12645.4580078125,1450
17.8321,3123.05,1451,41.197,2462.71,7255000,-13696.193359375,1451
31.1552,4287.18,1452,41.4488,4079.67,7260000,-13643.0068359375,1452
23.5722,2849.36,1453,40.895,3904.81,7265000,-14239.40234375,1453
18.9343,3117.27,1454,41.342,980.08,7270000,-13540.6435546875,1454
23.07,3674.68,1455,41.2139,4719.16,7275000,-12730.810546875,1455
24.4189,4050.91,1456,41.6101,3074.51,7280000,-12919.4619140625,1456
25.3508,4674.05,1457,41.1076,1920.53,7285000,-13214.212890625,1457
21.4709,4665.03,1458,41.4725,5148.32,7290000,-12650.57421875,1458
22.9863,4568.68,1459,40.8691,5038.79,7295000,-12560.5068359375,1459
25.515,4344.27,1460,41.6162,4839.21,7300000,-13124.578125,1460
30.4211,3904.16,1461,41.0264,5169.36,7305000,-13848.0361328125,1461
22.2931,4234.76,1462,41.3935,4125.58,7310000,-12867.8681640625,1462
24.5154,4198.95,1463,41.0625,4693.68,7315000,-13411.458984375,1463
32.4926,2321.09,1464,40.9888,2173.15,7320000,-14391.97265625,1464
21.6117,3668.04,1465,40.5956,4939.81,7325000,-12763.7744140625,1465
29.7879,4017.39,1466,40.9455,4459.98,7330000,-13628.505859375,1466
19.21,4182.29,1467,40.6899,5137.84,7335000,-12451.7412109375,1467
22.4299,4771.49,1468,40.6272,4964.4,7340000,-12678.556640625,1468
22.1011,4067.07,1469,40.3148,5169.99,7345000,-12634.5419921875,1469
25.3992,3509.98,1470,40.6328,3835.74,7350000,-12915.275390625,1470
26.3307,4591.17,1471,40.9642,3388.81,7355000,-12741.1826171875,1471
21.8628,5199.72,1472,40.5661,5271.44,7360000,-12767.5400390625,1472
24.2804,4904.8,1473,40.584,4835.42,7365000,-12843.1396484375,1473
21.8897,4792.91,1474,41.0458,5053.41,7370000,-12734.599609375,1474
23.792,5017.43,1475,40.1604,5234.65,7375000,-13085.12109375,1475
22.6972,3848.9,1476,40.6814,4882.46,7380000,-13007.3466796875,1476
28.4519,3716.08,1477,41.3404,3913.11,7385000,-12092.833984375,1477
25.2405,2601.45,1478,41.6404,4066.54,7390000,-12788.583984375,1478
23.9078,4366.8,1479,41.0587,3966.96,7395000,-12711.73828125,1479
21.5408,2793.41,1480,42.4396,1281.93,7400000,-13109.388671875,1480
36.3472,1587.08,1481,43.0414,2155.94,7405000,-15221.8154296875,1481
30.6116,2854.82,1482,41.1199,1799.25,7410000,-14587.7890625,1482
39.9876,3082.37,1483,41.9876,3477.65,7415000,-15553.0322265625,1483
28.7603,2222.89,1484,41.5651,1202.15,7420000,-14836.9638671875,1484
38.1467,2972.91,1485,42.7611,1285.65,7425000,-15637.2509765625,1485
37.3126,2287.54,1486,41.893,1520.36,7430000,-15443.3173828125,1486
36.8192,3069.95,1487,42.5941,1511.88,7435000,-15564.05078125,1487
38.3299,3155.02,1488,42.4606,2796.21,7440000,-15532.6103515625,1488
23.2012,4513.29,1489,40.7332,5277.7,7445000,-13540.375,1489
29.1724,3469.84,1490,41.0736,2321.85,7450000,-14453.4287109375,1490
22.5224,4765.11,1491,40.7528,5055.81,7455000,-13625.7490234375,1491
22.2655,3879.39,1492,40.7821,4706.46,7460000,-13709.94140625,1492
30.7967,4538.36,1493,41.5741,5037.8,7465000,-14684.412109375,1493
38.182,3125.18,1494,42.4073,3197.44,7470000,-15395.91796875,1494
25.1225,4863.68,1495,41.0836,4843.3,7475000,-13989.1640625,1495
32.7827,3584.87,1496,41.3833,4117.29,7480000,-14995.92578125,1496
32.8519,4115.16,1497,40.7811,2758.7,7485000,-14762.2333984375,1497
28.9004,3065.49,1498,40.8268,4079.3,7490000,-14158.0009765625,1498
24.0742,4099.24,1499,40.9442,4686.46,7495000,-14067.5830078125,1499
