Running Forward KL,Running Env Steps,Real Sto Return,Itration,Running Reverse KL,Real Det Return,Running Update Time,Reward Loss
40.3449,3825000,4449.95,765,17.0826,4708.03,765,-8737.2490234375
40.3972,3830000,3424.32,766,14.9767,4640.3,766,-8857.685546875
51.5055,3835000,6.72,767,19.1739,96.46,767,-9544.3818359375
49.5984,3840000,266.23,768,19.1774,303.8,768,-8289.3798828125
44.1757,3845000,4017.43,769,22.0209,4043.78,769,-9568.5517578125
51.8215,3850000,-10.46,770,27.8584,-11.94,770,-8500.3525390625
52.6648,3855000,-15.29,771,19.5532,-14.71,771,-7055.87255859375
52.0794,3860000,9.46,772,63.106,9.79,772,-5828.11474609375
47.859,3865000,705.91,773,37.3616,547.43,773,-6972.17333984375
49.5055,3870000,971.83,774,22.7366,1246.8,774,-8743.041015625
49.4468,3875000,814.51,775,52.682,866.9,775,-8445.2392578125
48.9653,3880000,358.39,776,50.8959,346.71,776,-6880.798828125
48.52,3885000,595.9,777,26.0873,339.82,777,-8602.2021484375
46.2945,3890000,2817.54,778,28.1259,3176.5,778,-9663.8759765625
48.5543,3895000,411.74,779,39.9914,420.03,779,-9289.6552734375
49.1795,3900000,460.85,780,46.3687,461.82,780,-8000.4091796875
48.0183,3905000,479.08,781,42.3035,472.25,781,-8156.6162109375
49.0407,3910000,292.05,782,19.7739,318.07,782,-10010.7666015625
46.6957,3915000,951.68,783,23.9103,1237.44,783,-10154.1943359375
48.7334,3920000,677.01,784,44.5719,654.33,784,-8476.578125
46.0202,3925000,949.49,785,53.6627,948.66,785,-7236.60009765625
45.1651,3930000,1229.92,786,37.2771,1483.13,786,-8478.20703125
46.4732,3935000,1027.41,787,38.084,1070.89,787,-8259.9501953125
43.9034,3940000,1630.52,788,42.9991,1649.71,788,-8968.671875
46.0692,3945000,968.35,789,21.1657,685.36,789,-11089.7978515625
44.5769,3950000,1509.4,790,22.2479,1691.78,790,-11247.732421875
44.2923,3955000,1248.69,791,25.245,1718.25,791,-10085.8681640625
42.5611,3960000,1515.76,792,29.366,-5.43,792,-9695.6689453125
41.1635,3965000,2832.06,793,26.008,4311.8,793,-8159.52783203125
41.814,3970000,4103.24,794,22.0123,4683.14,794,-8410.8544921875
40.8581,3975000,4297.58,795,22.2579,4688.74,795,-8293.1875
41.7956,3980000,4003.94,796,24.2132,4298.13,796,-8287.982421875
42.4579,3985000,3034.58,797,42.6375,3110.64,797,-7566.64453125
43.1953,3990000,3723.5,798,45.7309,3755.67,798,-7716.49365234375
43.5849,3995000,2965.38,799,27.5604,3486.05,799,-10353.6494140625
42.596,4000000,4149.81,800,23.119,4748.7,800,-8949.494140625
43.1881,4005000,3318.82,801,25.1554,3571.75,801,-8995.3017578125
42.9691,4010000,4453.17,802,24.6649,4697.33,802,-8722.0185546875
42.5976,4015000,4425.33,803,23.4688,4647.58,803,-8564.6171875
44.174,4020000,4310.23,804,43.608,4353.94,804,-6805.24365234375
42.2624,4025000,4618.49,805,21.9304,4669.08,805,-8724.21484375
42.3446,4030000,4571.69,806,22.1107,4638.42,806,-8627.29296875
42.02,4035000,4601.3,807,21.4187,4664.05,807,-8693.0771484375
41.4349,4040000,4594.29,808,21.1445,4672.16,808,-8566.84765625
41.0478,4045000,4637.6,809,20.6915,4719.06,809,-8614.505859375
40.9622,4050000,4657.49,810,20.5265,4729.27,810,-8665.1171875
41.4656,4055000,4659.17,811,20.9962,4739.87,811,-8655.7216796875
41.28,4060000,4665.19,812,20.7467,4727.54,812,-8806.361328125
40.9194,4065000,4663.25,813,20.5837,4732.06,813,-8750.7119140625
41.5886,4070000,4682.27,814,21.1206,4749.54,814,-8552.361328125
41.0679,4075000,4661.14,815,20.6485,4735.03,815,-8630.2412109375
40.834,4080000,4678.9,816,19.6873,4760.01,816,-8649.7041015625
40.9278,4085000,4592.8,817,20.5241,4745.95,817,-8654.650390625
41.1022,4090000,4579.43,818,20.3269,4762.32,818,-8890.244140625
40.7221,4095000,4666.12,819,20.2719,4740.4,819,-8782.3486328125
41.2882,4100000,4673.82,820,21.1473,4734.46,820,-9231.3349609375
40.5766,4105000,4648.13,821,20.8115,4703.13,821,-9087.484375
40.7511,4110000,4486.16,822,20.5146,4700.87,822,-9129.5087890625
41.1212,4115000,4674.1,823,20.5061,4734.01,823,-9394.208984375
40.044,4120000,4512.39,824,19.4517,4752.2,824,-9017.17578125
40.1587,4125000,4534.96,825,19.1094,4761.91,825,-8963.90625
40.3767,4130000,4674.8,826,19.1735,4767.69,826,-9190.91015625
40.182,4135000,4538.87,827,18.4995,4774.23,827,-9055.0380859375
40.4929,4140000,4664.81,828,19.118,4750.75,828,-9109.2333984375
40.5639,4145000,4675.46,829,19.5587,4757.46,829,-9134.4404296875
40.5309,4150000,4703.59,830,19.4477,4799.46,830,-9074.2509765625
40.1547,4155000,4673.67,831,19.6801,4766.14,831,-9096.44140625
40.1021,4160000,4688.97,832,19.72,4764.12,832,-9088.5751953125
54.4176,4165000,-8.53,833,106.4813,-8.81,833,-5846.60107421875
46.3675,4170000,24.55,834,45.7278,22.91,834,-6574.06689453125
40.8918,4175000,4652.15,835,20.0033,4788.84,835,-9207.8232421875
40.4638,4180000,4565.92,836,19.1224,4752.75,836,-9033.9951171875
41.0133,4185000,4634.95,837,19.7977,4780.44,837,-9221.533203125
40.3466,4190000,4559.34,838,19.2847,4794.62,838,-9218.845703125
40.0445,4195000,4685.43,839,18.3782,4776.99,839,-9205.091796875
39.9019,4200000,4696.09,840,18.2794,4806.48,840,-9117.32421875
39.7107,4205000,4691.33,841,17.9844,4801.89,841,-9159.640625
40.0731,4210000,4703.23,842,17.9468,4797.08,842,-9247.4404296875
39.9447,4215000,4665.82,843,17.8924,4784.76,843,-9139.0537109375
39.7432,4220000,4594.88,844,17.5716,4790.89,844,-8992.669921875
39.7697,4225000,4697.61,845,17.5536,4775.36,845,-9179.4228515625
39.9844,4230000,4717.85,846,17.5122,4799.7,846,-9083.904296875
39.7458,4235000,4711.58,847,17.5656,4793.4,847,-9017.9375
39.769,4240000,4717.06,848,17.668,4786.86,848,-9079.65234375
40.1581,4245000,4700.28,849,17.7315,4785.77,849,-9175.1357421875
39.0044,4250000,4708.1,850,17.2429,4787.55,850,-9040.728515625
40.2614,4255000,4699.99,851,17.1552,4780.29,851,-9190.9736328125
40.0013,4260000,4615.73,852,17.2353,4771.18,852,-9286.5556640625
40.13,4265000,4703.43,853,17.848,4783.3,853,-9207.1279296875
39.6768,4270000,4628.75,854,16.9595,4795.25,854,-9250.38671875
40.5093,4275000,4571.18,855,17.7339,4805.54,855,-9198.05859375
39.5894,4280000,4551.62,856,16.461,4770.55,856,-9204.734375
39.7592,4285000,4689.44,857,17.6593,4755.94,857,-9207.607421875
39.9403,4290000,4602.86,858,17.7805,4723.73,858,-9181.3046875
39.7764,4295000,4686.68,859,17.7788,4758.12,859,-9123.7138671875
39.6486,4300000,4683.1,860,17.2392,4735.29,860,-8944.1416015625
39.5758,4305000,4694.47,861,16.8925,4757.63,861,-8913.7919921875
39.4709,4310000,4608.27,862,17.146,4742.24,862,-8944.9599609375
39.2899,4315000,4692.61,863,17.425,4756.44,863,-9107.6357421875
39.6026,4320000,4671.87,864,17.4184,4731.62,864,-9152.990234375
39.4921,4325000,4692.64,865,17.3197,4774.15,865,-9081.1103515625
39.3521,4330000,4681.01,866,17.3942,4742.96,866,-9045.0439453125
39.3195,4335000,4689.07,867,17.3403,4752.1,867,-9040.78515625
39.3828,4340000,4582.79,868,17.2659,4734.34,868,-8970.40625
39.7735,4345000,4576.4,869,17.4014,4753.14,869,-9065.0576171875
39.8639,4350000,4566.87,870,17.6817,4761.78,870,-9139.84375
39.8263,4355000,4637.71,871,17.6575,4757.66,871,-9128.7939453125
39.4907,4360000,4698.03,872,17.1485,4769.08,872,-9157.6884765625
40.0349,4365000,4644.96,873,17.6838,4754.82,873,-9221.7958984375
39.678,4370000,4671.2,874,16.9963,4740.25,874,-9250.71875
40.0222,4375000,4698.54,875,18.1703,4747.18,875,-9228.90234375
40.0334,4380000,4702.52,876,17.567,4758.23,876,-9179.99609375
39.685,4385000,4686.1,877,18.2818,4723.51,877,-9227.21484375
39.346,4390000,4553.23,878,17.1816,4745.62,878,-9278.814453125
39.503,4395000,4685.53,879,17.3269,4750.77,879,-9136.8486328125
39.2972,4400000,4720.05,880,17.084,4783.43,880,-9058.6455078125
39.6515,4405000,4705.24,881,16.9643,4762.4,881,-9324.0615234375
38.6747,4410000,4636.38,882,16.8425,4780.95,882,-9074.1806640625
39.5184,4415000,4605.72,883,17.5703,4744.43,883,-9212.1943359375
39.4055,4420000,4706.0,884,17.7416,4755.28,884,-9330.0537109375
39.0054,4425000,4673.13,885,17.7316,4748.35,885,-9066.0400390625
39.5012,4430000,4709.91,886,17.029,4780.34,886,-9222.2880859375
39.3927,4435000,4701.7,887,17.7436,4757.2,887,-9256.5
39.5491,4440000,4623.01,888,18.0316,4755.36,888,-9405.1494140625
39.7596,4445000,4690.72,889,18.4668,4759.38,889,-9321.484375
39.7252,4450000,4524.97,890,17.5795,4733.55,890,-9235.6025390625
39.7935,4455000,4680.68,891,17.7221,4749.88,891,-9355.046875
39.5684,4460000,4701.85,892,18.1768,4768.49,892,-9308.623046875
39.7536,4465000,4703.03,893,18.8043,4750.73,893,-9419.638671875
39.9066,4470000,4691.33,894,18.0476,4745.23,894,-9503.4541015625
39.9596,4475000,4687.56,895,18.1491,4741.49,895,-9552.4677734375
40.0961,4480000,4576.66,896,19.4277,4739.94,896,-9660.15234375
40.2359,4485000,4701.53,897,18.7769,4743.57,897,-9553.12109375
39.6281,4490000,4710.29,898,18.2366,4767.55,898,-9485.849609375
40.4775,4495000,4697.86,899,18.5705,4742.61,899,-9578.939453125
40.3888,4500000,4674.35,900,18.929,4718.55,900,-9584.142578125
40.2137,4505000,4698.3,901,18.8309,4760.1,901,-9520.259765625
39.7267,4510000,4693.22,902,17.4847,4778.72,902,-9446.353515625
39.9117,4515000,4689.55,903,18.8738,4756.9,903,-9368.380859375
40.1919,4520000,4686.65,904,19.1658,4745.98,904,-9638.6015625
40.1535,4525000,4729.65,905,18.744,4784.75,905,-9598.287109375
39.9228,4530000,4705.15,906,18.1226,4785.98,906,-9498.125
39.8146,4535000,4616.81,907,18.1944,4794.25,907,-9567.7734375
40.1885,4540000,4726.27,908,18.6807,4791.74,908,-9549.2607421875
39.3846,4545000,4729.35,909,18.1114,4787.63,909,-9517.541015625
39.5049,4550000,4713.94,910,17.7998,4778.46,910,-9373.5888671875
39.1863,4555000,4612.87,911,17.9922,4790.49,911,-9383.6328125
39.7823,4560000,4715.28,912,18.4595,4780.4,912,-9513.1943359375
39.5645,4565000,4701.58,913,17.9606,4768.95,913,-9422.033203125
39.8008,4570000,4715.52,914,18.347,4767.16,914,-9559.8642578125
39.7366,4575000,4708.65,915,18.1708,4744.23,915,-9490.576171875
39.8873,4580000,4717.28,916,18.3067,4754.01,916,-9574.47265625
39.529,4585000,4689.69,917,17.7928,4752.04,917,-9542.671875
39.9192,4590000,4699.77,918,18.5194,4741.51,918,-9609.86328125
39.736,4595000,4730.04,919,17.9614,4793.05,919,-9510.2314453125
39.6019,4600000,4700.69,920,17.9132,4769.29,920,-9554.7919921875
39.6265,4605000,4723.09,921,17.7201,4779.57,921,-9596.6572265625
39.7407,4610000,4714.11,922,17.9949,4779.64,922,-9544.578125
39.5597,4615000,4702.1,923,17.8032,4768.08,923,-9533.6103515625
39.8101,4620000,4694.83,924,18.2726,4759.8,924,-9739.9169921875
39.5525,4625000,4707.55,925,17.9841,4774.34,925,-9481.7333984375
40.0036,4630000,4727.43,926,18.6826,4760.12,926,-9648.9599609375
39.6252,4635000,4709.4,927,17.9794,4772.41,927,-9623.099609375
39.4913,4640000,4638.29,928,17.7959,4750.95,928,-9598.4423828125
39.2492,4645000,4614.8,929,17.8792,4761.34,929,-9556.244140625
39.9099,4650000,4692.57,930,18.5561,4757.3,930,-9572.84765625
39.4438,4655000,4643.43,931,17.8787,4770.95,931,-9566.08203125
39.5952,4660000,4612.52,932,18.0841,4768.47,932,-9674.0146484375
39.2239,4665000,4721.97,933,18.0606,4775.49,933,-9616.7548828125
39.3738,4670000,4721.9,934,18.0316,4772.9,934,-9671.130859375
39.0414,4675000,4734.02,935,17.8659,4787.62,935,-9660.15234375
39.6842,4680000,4733.1,936,19.0569,4774.95,936,-9888.263671875
38.7683,4685000,4732.46,937,17.62,4678.64,937,-9564.21484375
39.3404,4690000,4683.72,938,18.3125,4778.35,938,-9609.7373046875
39.3211,4695000,4751.75,939,18.8103,4791.16,939,-9827.7333984375
39.4073,4700000,4725.57,940,18.208,4782.58,940,-9721.7861328125
39.426,4705000,4718.94,941,17.8581,4776.54,941,-9823.8291015625
39.4185,4710000,4445.57,942,18.2052,4769.82,942,-9869.314453125
39.864,4715000,4584.33,943,18.5348,4767.36,943,-9755.25390625
39.8394,4720000,4704.91,944,18.4257,4756.73,944,-9851.5947265625
39.6277,4725000,4727.91,945,18.2277,4784.17,945,-9717.5048828125
39.315,4730000,4743.39,946,18.3643,4808.17,946,-9629.361328125
39.016,4735000,4636.83,947,18.1552,4785.16,947,-9576.0498046875
39.4169,4740000,4707.48,948,17.741,4779.19,948,-9670.3505859375
39.1337,4745000,4705.15,949,17.7748,4766.72,949,-9685.96875
39.4202,4750000,4725.07,950,18.0965,4782.11,950,-9646.3681640625
39.0438,4755000,4697.94,951,18.2119,4744.56,951,-9654.474609375
39.4646,4760000,4715.99,952,18.2888,4769.74,952,-9762.357421875
39.4618,4765000,4722.93,953,17.798,4775.07,953,-9675.5712890625
38.6084,4770000,4713.54,954,17.8314,4784.12,954,-9661.7490234375
39.4819,4775000,4713.54,955,18.5673,4779.56,955,-9722.0419921875
38.7359,4780000,4706.9,956,17.9784,4768.5,956,-9753.50390625
39.6993,4785000,4720.6,957,18.9742,4773.25,957,-9710.599609375
39.3595,4790000,4722.16,958,18.7296,4777.7,958,-9792.2822265625
38.9856,4795000,4730.86,959,18.3013,4768.51,959,-9768.427734375
38.5583,4800000,4684.67,960,17.5843,4749.05,960,-9604.7158203125
39.104,4805000,4726.94,961,17.9493,4781.08,961,-9739.1435546875
38.9046,4810000,4727.69,962,18.0188,4790.83,962,-9755.5263671875
39.3675,4815000,4708.59,963,17.9201,4770.06,963,-9640.1708984375
39.5826,4820000,4721.75,964,18.5841,4770.53,964,-9802.0244140625
38.9065,4825000,4738.54,965,18.2018,4797.55,965,-9723.15625
38.8544,4830000,4712.33,966,19.3951,4759.96,966,-9521.9326171875
39.6227,4835000,4711.71,967,17.862,4767.95,967,-9720.87890625
39.2859,4840000,4713.92,968,18.2236,4765.98,968,-9636.232421875
39.0831,4845000,4703.77,969,18.2013,4766.16,969,-9713.6591796875
39.1247,4850000,4737.95,970,17.6381,4801.54,970,-9665.9326171875
39.1968,4855000,4718.51,971,17.9678,4781.18,971,-9809.6396484375
39.4076,4860000,4706.08,972,17.8273,4774.03,972,-9677.767578125
39.1702,4865000,4716.96,973,17.8572,4784.84,973,-9677.779296875
38.8898,4870000,4726.29,974,17.4697,4792.5,974,-9582.86328125
38.8403,4875000,4739.39,975,16.9003,4815.99,975,-9474.181640625
38.2267,4880000,4720.96,976,16.9194,4789.32,976,-9519.2353515625
38.5014,4885000,4733.49,977,16.7377,4802.82,977,-9465.421875
38.1911,4890000,4710.91,978,16.5545,4775.8,978,-9430.115234375
38.6021,4895000,4724.65,979,16.9363,4779.1,979,-9551.515625
38.8078,4900000,4721.2,980,16.7578,4773.45,980,-9674.4267578125
38.7896,4905000,4717.33,981,17.2105,4766.73,981,-9628.3212890625
38.7149,4910000,4723.8,982,16.8733,4779.89,982,-9631.7666015625
38.5154,4915000,4704.82,983,16.9657,4753.83,983,-9562.091796875
38.7164,4920000,4688.46,984,16.6493,4741.39,984,-9572.779296875
38.3635,4925000,4699.14,985,17.1288,4736.58,985,-9766.296875
38.6499,4930000,4675.89,986,16.4953,4721.73,986,-9554.5400390625
38.7173,4935000,4694.8,987,16.6135,4752.59,987,-9376.7578125
38.3819,4940000,4692.55,988,16.3113,4742.34,988,-9449.060546875
38.3485,4945000,4465.83,989,15.8176,4740.98,989,-9474.232421875
38.3249,4950000,4691.11,990,16.4791,4759.58,990,-9479.5205078125
38.3859,4955000,4672.47,991,16.0616,4744.5,991,-9610.353515625
39.0858,4960000,4701.94,992,16.016,4774.25,992,-9585.3251953125
38.469,4965000,4686.93,993,15.7813,4769.63,993,-9708.3681640625
38.9342,4970000,4676.9,994,16.2277,4748.59,994,-9781.9228515625
39.0599,4975000,4677.08,995,16.0916,4760.64,995,-9806.3125
38.4886,4980000,4670.26,996,15.5123,4763.26,996,-9793.63671875
38.5334,4985000,4598.16,997,15.3354,4731.31,997,-9764.1748046875
38.288,4990000,4652.49,998,15.2151,4734.44,998,-9729.6103515625
38.8871,4995000,4597.68,999,18.5492,4718.92,999,-9934.998046875
38.1868,5000000,4070.23,1000,14.6951,4739.76,1000,-9745.9912109375
38.5062,5005000,4477.8,1001,14.7073,4718.9,1001,-9757.0703125
38.6242,5010000,4522.8,1002,14.9314,4728.1,1002,-9924.96875
38.929,5015000,4668.86,1003,14.4991,4751.02,1003,-9898.9951171875
38.1243,5020000,4666.7,1004,14.7317,4744.11,1004,-9796.634765625
38.5495,5025000,4533.34,1005,15.4206,4745.04,1005,-9877.5546875
41.2984,5030000,3694.15,1006,20.1621,4704.07,1006,-10395.236328125
38.8346,5035000,4032.02,1007,17.2029,4687.67,1007,-10417.162109375
39.7527,5040000,4714.5,1008,17.298,4764.64,1008,-10015.2431640625
38.301,5045000,4460.16,1009,16.1158,4766.01,1009,-9911.1484375
38.4613,5050000,4513.06,1010,15.2224,4750.67,1010,-9918.943359375
38.4136,5055000,4400.98,1011,15.0816,4653.58,1011,-9749.771484375
38.7257,5060000,4512.69,1012,15.482,4712.79,1012,-10123.216796875
39.0165,5065000,4024.62,1013,16.0025,4676.17,1013,-10039.1865234375
39.1484,5070000,4218.37,1014,15.8596,4705.7,1014,-10109.56640625
39.4902,5075000,4479.58,1015,15.9384,4696.53,1015,-10225.513671875
38.7331,5080000,4632.64,1016,15.6227,4725.74,1016,-10228.02734375
38.8747,5085000,4165.89,1017,14.9375,4691.7,1017,-10131.505859375
38.8569,5090000,4602.88,1018,15.0632,4707.43,1018,-10207.41796875
38.7478,5095000,4581.31,1019,14.8095,4690.4,1019,-10064.1689453125
38.7476,5100000,4335.58,1020,14.9698,4672.98,1020,-10091.5283203125
38.5776,5105000,4325.65,1021,14.7097,4703.63,1021,-10140.556640625
38.9186,5110000,4433.91,1022,14.5121,4693.09,1022,-10125.7451171875
38.4284,5115000,4493.76,1023,14.6552,4669.89,1023,-10055.283203125
38.8783,5120000,4541.9,1024,14.8415,4726.78,1024,-10333.65234375
38.7898,5125000,4610.42,1025,14.4739,4714.82,1025,-10248.4326171875
38.2006,5130000,4244.77,1026,14.7801,4724.04,1026,-10057.447265625
38.7483,5135000,4361.61,1027,14.6522,4702.15,1027,-10057.849609375
38.8667,5140000,4454.08,1028,14.3478,4734.61,1028,-10324.6904296875
38.6241,5145000,4062.77,1029,14.1579,4746.43,1029,-10366.34765625
38.3166,5150000,4613.9,1030,15.2478,4701.42,1030,-10145.177734375
38.3926,5155000,4344.62,1031,14.1742,4737.64,1031,-10159.7236328125
38.5395,5160000,4513.51,1032,14.6291,4716.7,1032,-10276.326171875
38.7555,5165000,4377.13,1033,15.1901,4719.64,1033,-10254.3515625
38.5992,5170000,4419.92,1034,14.7785,4720.55,1034,-10340.822265625
38.7848,5175000,4527.81,1035,14.5226,4744.67,1035,-10289.865234375
38.5627,5180000,4526.91,1036,15.3568,4743.89,1036,-10237.9189453125
38.7287,5185000,4625.3,1037,14.7482,4734.54,1037,-10410.6181640625
38.2822,5190000,4306.2,1038,14.7952,4759.98,1038,-10328.7197265625
38.6579,5195000,4638.3,1039,14.9555,4719.33,1039,-10404.794921875
39.6094,5200000,4449.77,1040,16.6648,4181.64,1040,-10944.2958984375
39.3116,5205000,4486.48,1041,16.3453,4666.62,1041,-10597.7080078125
38.9283,5210000,4646.25,1042,16.3395,4664.75,1042,-10554.83984375
39.7283,5215000,4396.68,1043,17.2036,4687.56,1043,-10722.736328125
39.5085,5220000,4444.26,1044,17.2228,4713.61,1044,-10640.5947265625
39.1144,5225000,4636.93,1045,16.7758,4711.2,1045,-10597.7939453125
39.2364,5230000,4623.03,1046,16.7351,4701.2,1046,-10590.9580078125
38.8166,5235000,4641.75,1047,16.191,4720.71,1047,-10461.0498046875
38.7824,5240000,4624.44,1048,16.2997,4714.62,1048,-10513.4091796875
38.6577,5245000,4640.23,1049,16.2831,4710.41,1049,-10524.1357421875
39.1737,5250000,4630.86,1050,16.2475,4716.71,1050,-10555.515625
38.8227,5255000,4635.77,1051,16.2367,4696.7,1051,-10460.044921875
38.4696,5260000,4654.43,1052,16.0947,4724.41,1052,-10521.2626953125
38.4751,5265000,4648.78,1053,15.7424,4717.16,1053,-10504.3984375
38.3092,5270000,4645.32,1054,16.029,4716.65,1054,-10366.142578125
39.2658,5275000,4650.37,1055,16.4289,4716.21,1055,-10666.84375
38.9802,5280000,4653.5,1056,16.1076,4716.75,1056,-10596.52734375
38.9587,5285000,4630.08,1057,16.3185,4687.72,1057,-10525.0263671875
39.0647,5290000,4631.05,1058,16.38,4703.74,1058,-10616.84375
39.0314,5295000,4668.83,1059,15.9653,4726.07,1059,-10589.5751953125
39.2931,5300000,4613.58,1060,16.3648,4709.67,1060,-10648.7255859375
39.2182,5305000,4635.27,1061,16.6169,4692.98,1061,-10702.388671875
38.9674,5310000,4653.36,1062,16.0845,4707.51,1062,-10766.01171875
38.9534,5315000,4480.84,1063,15.9347,4706.45,1063,-10673.5107421875
38.5115,5320000,4638.11,1064,15.8912,4700.25,1064,-10596.3017578125
39.268,5325000,4664.15,1065,16.193,4706.61,1065,-10691.1376953125
38.8453,5330000,4662.51,1066,15.8161,4715.05,1066,-10648.619140625
39.0031,5335000,4555.46,1067,15.8854,4728.62,1067,-10671.6826171875
39.387,5340000,4516.81,1068,16.062,4726.38,1068,-10611.8564453125
38.8951,5345000,4240.47,1069,16.1798,4705.78,1069,-10834.4345703125
38.6888,5350000,4489.81,1070,16.0998,4717.36,1070,-10850.916015625
38.7323,5355000,4676.31,1071,15.6292,4716.58,1071,-10785.5283203125
38.6174,5360000,4675.19,1072,15.5672,4730.25,1072,-10790.6513671875
39.0538,5365000,4647.64,1073,15.9552,4704.88,1073,-10860.82421875
38.7441,5370000,4649.38,1074,15.2846,4713.5,1074,-10708.0966796875
39.0524,5375000,4657.16,1075,16.4955,4709.37,1075,-10874.8876953125
38.892,5380000,4658.83,1076,15.9187,4708.17,1076,-10841.1337890625
38.6864,5385000,4686.92,1077,15.9932,4739.51,1077,-10765.9951171875
39.1676,5390000,4654.2,1078,16.6309,4708.2,1078,-10914.482421875
38.9327,5395000,4662.99,1079,16.0461,4729.3,1079,-10912.1337890625
39.335,5400000,4666.82,1080,16.0823,4717.94,1080,-10850.6435546875
39.4084,5405000,4662.47,1081,15.572,4720.02,1081,-11028.4560546875
38.5042,5410000,4263.19,1082,15.7151,4729.9,1082,-10842.03515625
38.8378,5415000,4607.17,1083,15.9779,4681.81,1083,-10902.2548828125
38.9708,5420000,4448.66,1084,16.0248,4720.92,1084,-10965.01953125
39.3449,5425000,4494.87,1085,16.0635,4730.12,1085,-10918.8076171875
39.2026,5430000,4510.16,1086,15.7887,4741.74,1086,-10891.998046875
39.0272,5435000,4589.19,1087,15.6923,4644.32,1087,-11001.470703125
39.206,5440000,4631.66,1088,15.5691,4700.47,1088,-10905.9541015625
39.0441,5445000,4632.58,1089,15.6398,4694.33,1089,-10947.234375
39.0753,5450000,4497.02,1090,15.8204,4720.0,1090,-10935.2802734375
39.1513,5455000,4557.77,1091,15.8424,4701.91,1091,-11012.4990234375
38.8465,5460000,4639.32,1092,15.5758,4703.69,1092,-11020.1640625
38.7986,5465000,4653.86,1093,15.8178,4713.09,1093,-11017.7646484375
39.2313,5470000,4460.16,1094,15.8518,4715.59,1094,-11131.3076171875
39.2304,5475000,4503.2,1095,15.962,4725.17,1095,-11029.8427734375
38.748,5480000,4675.36,1096,15.4117,4746.48,1096,-10964.759765625
38.8123,5485000,4672.39,1097,15.8704,4742.72,1097,-11030.5029296875
39.1225,5490000,4218.52,1098,15.9372,4698.94,1098,-11054.3310546875
38.581,5495000,4641.35,1099,15.418,4674.93,1099,-10982.55859375
38.4823,5500000,4419.89,1100,15.5399,4743.46,1100,-10812.6044921875
38.5756,5505000,4485.74,1101,14.9645,4721.14,1101,-10935.365234375
38.8373,5510000,4485.53,1102,15.2526,4726.5,1102,-10942.857421875
38.5238,5515000,4292.92,1103,14.9472,4705.99,1103,-10895.271484375
38.699,5520000,4511.91,1104,15.0331,4754.43,1104,-10911.7255859375
39.0316,5525000,4290.51,1105,14.8746,4733.33,1105,-10785.2607421875
38.2761,5530000,4495.45,1106,14.932,4761.02,1106,-10685.98046875
38.6131,5535000,4503.83,1107,15.6578,4770.01,1107,-10756.681640625
38.2483,5540000,4473.57,1108,14.7674,4713.95,1108,-10938.87109375
38.4345,5545000,4464.68,1109,14.6744,4726.32,1109,-10969.8984375
38.778,5550000,4093.6,1110,14.5385,4759.38,1110,-10867.1044921875
38.016,5555000,4398.79,1111,14.7056,4745.46,1111,-10974.646484375
38.8636,5560000,4484.04,1112,14.684,4699.14,1112,-11287.26953125
38.2874,5565000,4269.84,1113,14.3473,4716.04,1113,-11165.869140625
38.6197,5570000,4450.18,1114,14.4788,4683.5,1114,-11337.5224609375
38.5949,5575000,4442.67,1115,15.3065,4679.79,1115,-11078.064453125
38.5901,5580000,4595.63,1116,14.5031,4666.62,1116,-11251.2900390625
37.8492,5585000,4464.42,1117,14.2788,4704.73,1117,-10878.767578125
38.0195,5590000,4677.94,1118,14.8001,4750.13,1118,-11008.87890625
38.2974,5595000,4511.46,1119,14.6858,4722.23,1119,-10922.5390625
38.2501,5600000,4287.94,1120,14.217,4744.34,1120,-10992.6708984375
38.8266,5605000,4496.97,1121,14.3178,4741.92,1121,-10869.53125
38.3764,5610000,4440.85,1122,14.4413,4733.05,1122,-10987.5712890625
38.4154,5615000,4509.52,1123,14.381,4721.58,1123,-10990.8349609375
38.644,5620000,4512.1,1124,14.1212,4746.05,1124,-10965.8154296875
38.4272,5625000,4500.93,1125,13.9664,4747.74,1125,-10682.904296875
38.2448,5630000,4488.36,1126,14.4146,4718.99,1126,-10860.830078125
38.6714,5635000,4487.85,1127,14.7279,4729.93,1127,-11176.3154296875
38.3264,5640000,4473.34,1128,14.4672,4727.64,1128,-10951.185546875
38.6242,5645000,4296.87,1129,14.723,4750.75,1129,-10985.9697265625
38.5969,5650000,4678.93,1130,14.7232,4728.19,1130,-10967.4921875
38.4898,5655000,4579.56,1131,14.4805,4671.4,1131,-11020.27734375
38.2264,5660000,4492.7,1132,13.8917,4715.49,1132,-10823.01171875
38.299,5665000,4545.21,1133,14.3743,4717.39,1133,-10735.205078125
38.7239,5670000,4379.03,1134,13.3849,4747.4,1134,-10769.1552734375
38.1897,5675000,4319.32,1135,13.8398,4741.68,1135,-11062.7373046875
38.4259,5680000,4540.32,1136,14.9122,4774.76,1136,-10989.5380859375
38.5616,5685000,4523.49,1137,15.2185,4743.01,1137,-10956.5361328125
38.3899,5690000,4671.94,1138,15.4218,4721.92,1138,-11034.6435546875
38.5046,5695000,4708.35,1139,15.4026,4752.41,1139,-10924.0263671875
38.4201,5700000,4690.25,1140,15.1495,4735.83,1140,-11169.0263671875
37.9195,5705000,4686.87,1141,14.9007,4733.24,1141,-10980.95703125
38.4249,5710000,4603.49,1142,14.9977,4747.4,1142,-11060.62109375
