Running Forward KL,Running Reverse KL,Real Sto Return,Running Update Time,Itration,Reward Loss,Running Env Steps,Real Det Return
44.87,20.895,4892.36,1171,1171,-17124.85546875,5855000,5071.86
44.7776,19.8595,4884.76,1172,1172,-16863.94921875,5860000,5018.68
44.6091,24.989,4066.16,1173,1173,-17553.689453125,5865000,3559.49
44.7789,22.1193,4145.44,1174,1174,-17373.271484375,5870000,4716.05
45.1712,19.8921,4021.12,1175,1175,-17993.423828125,5875000,4135.2
46.1761,27.8139,4614.95,1176,1176,-17958.03515625,5880000,4638.99
43.6782,20.3082,4716.19,1177,1177,-17529.96875,5885000,4752.33
43.4513,18.3145,4863.75,1178,1178,-16688.17578125,5890000,5015.47
43.6457,18.714,4706.2,1179,1179,-16839.54296875,5895000,4826.35
44.0406,20.4201,4643.79,1180,1180,-17400.39453125,5900000,4410.54
44.0624,18.8954,4753.38,1181,1181,-17240.078125,5905000,4209.04
43.7725,19.9134,4860.97,1182,1182,-16756.42578125,5910000,4981.9
44.0277,19.1012,4821.41,1183,1183,-16791.21875,5915000,4783.37
44.3104,19.198,4659.48,1184,1184,-17029.041015625,5920000,4797.55
43.4745,17.1374,4208.47,1185,1185,-17557.767578125,5925000,4456.85
44.55,18.9272,3547.04,1186,1186,-17974.072265625,5930000,4041.69
43.8586,18.4479,2631.69,1187,1187,-18015.265625,5935000,14.62
43.0059,16.8193,4692.26,1188,1188,-17102.46875,5940000,4871.61
43.5699,17.6991,4603.3,1189,1189,-17257.0390625,5945000,4479.06
43.2207,16.7402,3957.14,1190,1190,-17949.462890625,5950000,4290.06
42.517,17.9478,4451.13,1191,1191,-16603.6640625,5955000,4765.1
42.6688,16.5214,4609.46,1192,1192,-16874.765625,5960000,4368.25
43.4549,16.1497,4552.7,1193,1193,-17048.095703125,5965000,4337.48
44.0545,15.8998,3707.57,1194,1194,-17741.251953125,5970000,3973.85
43.5996,16.1765,4327.84,1195,1195,-17266.2421875,5975000,4393.71
43.3802,15.7588,3942.78,1196,1196,-17471.951171875,5980000,4054.59
47.0874,20.0969,2387.64,1197,1197,-18246.34375,5985000,1884.18
43.3201,17.6996,4431.49,1198,1198,-17166.279296875,5990000,4492.9
44.0891,18.5252,4794.97,1199,1199,-16807.447265625,5995000,4953.27
43.2535,17.8107,4403.37,1200,1200,-16441.818359375,6000000,4306.11
43.1047,17.9326,4480.17,1201,1201,-16212.8330078125,6005000,4595.22
42.5357,17.8599,4525.94,1202,1202,-16401.650390625,6010000,4609.77
43.3364,18.2975,4587.51,1203,1203,-16883.169921875,6015000,4579.65
44.4774,19.4732,4645.85,1204,1204,-17110.69921875,6020000,4597.22
45.3524,21.1463,4901.04,1205,1205,-17180.271484375,6025000,4976.26
45.0611,20.3725,4519.08,1206,1206,-17637.958984375,6030000,4544.09
45.5336,20.6122,4170.76,1207,1207,-17811.263671875,6035000,4390.38
44.7888,22.3598,4854.91,1208,1208,-17241.427734375,6040000,4897.31
44.0306,17.9795,4330.37,1209,1209,-17475.4296875,6045000,4466.86
44.0742,20.1335,3078.24,1210,1210,-17673.267578125,6050000,4042.86
44.7282,18.2472,3262.77,1211,1211,-17616.998046875,6055000,2983.66
45.1986,21.6199,3119.7,1212,1212,-17682.8671875,6060000,4638.66
43.7023,17.4762,4231.95,1213,1213,-17340.056640625,6065000,4073.28
42.9652,17.4096,3630.62,1214,1214,-16770.19921875,6070000,4487.57
45.5815,41.1184,2806.15,1215,1215,-18280.490234375,6075000,2719.97
44.7669,20.0689,4061.49,1216,1216,-17701.2421875,6080000,4446.76
44.7628,18.7102,4375.33,1217,1217,-17914.44140625,6085000,4742.74
43.2626,19.1195,4585.31,1218,1218,-17216.732421875,6090000,4614.16
43.5356,17.6932,4306.0,1219,1219,-17050.076171875,6095000,4316.02
45.3579,19.7382,3687.58,1220,1220,-17080.951171875,6100000,3953.01
46.7292,21.5086,4352.32,1221,1221,-18100.751953125,6105000,4428.84
46.2268,19.6159,3038.8,1222,1222,-17464.4453125,6110000,1778.71
46.3085,21.3798,4617.67,1223,1223,-17753.078125,6115000,4503.63
44.3572,18.2643,3841.19,1224,1224,-16969.1171875,6120000,4274.54
43.6199,17.4663,4399.04,1225,1225,-16639.625,6125000,4421.8
44.9213,20.9349,4334.77,1226,1226,-17310.166015625,6130000,4483.56
44.6457,19.5303,4580.12,1227,1227,-16014.91015625,6135000,4885.97
43.2783,17.1733,4519.98,1228,1228,-16807.669921875,6140000,4589.78
43.553,16.9462,4713.44,1229,1229,-16947.224609375,6145000,4647.91
44.1568,18.8797,4431.46,1230,1230,-17704.91796875,6150000,4606.37
43.7893,18.6336,4807.9,1231,1231,-17701.087890625,6155000,4941.99
45.0757,20.4832,4840.97,1232,1232,-17980.80859375,6160000,4428.54
42.7975,17.6878,4832.23,1233,1233,-17602.59375,6165000,4949.23
43.4124,18.3808,4667.76,1234,1234,-17649.87109375,6170000,4990.31
42.4997,16.0685,3900.04,1235,1235,-17337.8046875,6175000,4235.48
46.1935,20.0592,1658.71,1236,1236,-17982.955078125,6180000,1083.92
48.5396,32.7078,3768.86,1237,1237,-17804.150390625,6185000,3283.95
43.562,17.4381,3990.23,1238,1238,-17112.82421875,6190000,4083.13
43.3829,19.0845,4108.75,1239,1239,-17935.55078125,6195000,4067.81
42.7724,19.1983,4828.75,1240,1240,-17450.984375,6200000,4992.44
43.8473,19.3729,4962.92,1241,1241,-17427.3046875,6205000,5181.81
43.0779,19.252,5006.0,1242,1242,-17839.638671875,6210000,4935.36
42.8074,16.5948,4546.32,1243,1243,-17472.865234375,6215000,4586.85
42.9031,15.2806,2447.2,1244,1244,-17216.6484375,6220000,3570.01
45.4905,82.3433,4235.19,1245,1245,-18229.97265625,6225000,4584.56
45.2446,18.5444,2470.58,1246,1246,-18335.16015625,6230000,2808.15
44.5255,20.3761,4689.03,1247,1247,-18156.45703125,6235000,4655.84
43.0335,17.2367,4442.27,1248,1248,-18084.47265625,6240000,4634.18
44.432,19.6358,4062.4,1249,1249,-18066.173828125,6245000,4493.28
44.5322,21.5026,4660.45,1250,1250,-17609.138671875,6250000,2817.65
45.6707,23.7051,4240.41,1251,1251,-18003.234375,6255000,4867.01
49.1944,89.8152,981.55,1252,1252,-17699.09765625,6260000,1838.57
44.1822,24.3522,4266.68,1253,1253,-18096.771484375,6265000,4740.05
44.4869,24.092,3814.15,1254,1254,-17719.60546875,6270000,4632.65
44.9507,24.657,2024.48,1255,1255,-18227.03515625,6275000,1763.27
47.9316,27.0249,2294.12,1256,1256,-18220.19140625,6280000,2479.66
45.9194,24.4782,2481.14,1257,1257,-18049.9765625,6285000,2779.36
45.3499,19.6616,4252.59,1258,1258,-18452.009765625,6290000,4231.55
44.9713,18.6774,4046.75,1259,1259,-18426.888671875,6295000,4103.1
44.1973,18.4193,4062.33,1260,1260,-17119.78515625,6300000,4482.89
47.5263,23.6159,2219.93,1261,1261,-18210.869140625,6305000,2592.22
44.2859,22.14,3800.03,1262,1262,-18313.978515625,6310000,3115.56
46.0556,21.7737,4969.75,1263,1263,-17402.21484375,6315000,5358.03
45.0589,20.0331,4373.59,1264,1264,-18196.96484375,6320000,4934.31
45.6099,20.4477,4711.53,1265,1265,-17965.66796875,6325000,4935.61
45.1926,19.9722,727.71,1266,1266,-18278.28515625,6330000,1061.87
45.5325,20.1667,3707.61,1267,1267,-17901.302734375,6335000,4300.15
46.221,59.8284,1669.08,1268,1268,-18179.416015625,6340000,3125.19
45.2208,106.6226,728.89,1269,1269,-18206.828125,6345000,1223.3
47.7015,24.502,2261.71,1270,1270,-18572.1171875,6350000,2294.23
45.0968,22.3457,2907.03,1271,1271,-17899.658203125,6355000,3263.78
43.0278,18.0662,3110.12,1272,1272,-17940.0546875,6360000,4153.58
43.6825,17.7275,3161.57,1273,1273,-18235.2578125,6365000,3678.24
43.2649,19.6364,1414.73,1274,1274,-17951.248046875,6370000,1871.39
43.574,24.9904,1862.93,1275,1275,-17963.775390625,6375000,4249.04
43.6996,20.3708,4130.88,1276,1276,-18445.296875,6380000,4219.09
52.0578,170.6411,625.82,1277,1277,-18580.728515625,6385000,373.05
58.4447,253.8424,-10.88,1278,1278,-18610.7109375,6390000,-10.6
54.9596,325.397,20.23,1279,1279,-18617.1796875,6395000,14.59
52.9968,69.3813,256.71,1280,1280,-18593.87109375,6400000,302.99
52.3634,52.3032,81.36,1281,1281,-18552.09765625,6405000,32.66
50.9672,26.5013,162.69,1282,1282,-18519.291015625,6410000,115.33
49.8407,65.8389,121.83,1283,1283,-18248.69140625,6415000,89.36
50.3816,62.1649,226.78,1284,1284,-18454.8359375,6420000,140.42
50.1161,71.6393,397.09,1285,1285,-17867.990234375,6425000,397.94
49.4217,44.3407,410.98,1286,1286,-18633.10546875,6430000,415.05
46.069,24.2294,739.8,1287,1287,-18615.9609375,6435000,795.49
48.983,45.4912,704.38,1288,1288,-18373.8671875,6440000,679.56
45.0938,23.964,2370.64,1289,1289,-18580.1796875,6445000,2197.13
44.9705,19.9029,2259.1,1290,1290,-18377.830078125,6450000,3462.15
45.2889,20.2455,2773.21,1291,1291,-18040.53515625,6455000,3379.32
46.7481,37.0217,123.71,1292,1292,-18087.73046875,6460000,634.94
47.0417,33.9948,1287.44,1293,1293,-17960.5859375,6465000,1732.63
45.903,29.3371,494.25,1294,1294,-18010.337890625,6470000,215.32
50.2877,59.8035,276.3,1295,1295,-18663.13671875,6475000,212.92
47.7748,44.1752,685.24,1296,1296,-18553.9453125,6480000,287.94
46.6858,31.5199,870.67,1297,1297,-18523.556640625,6485000,921.42
49.5842,45.8896,1046.96,1298,1298,-18638.728515625,6490000,368.68
47.8578,32.0769,3176.07,1299,1299,-18137.267578125,6495000,2881.36
47.2,27.4089,2857.52,1300,1300,-17597.1796875,6500000,3586.72
48.8814,56.1992,443.05,1301,1301,-18629.587890625,6505000,363.54
45.8524,26.4451,3854.44,1302,1302,-17258.845703125,6510000,4463.28
47.2681,42.4274,2320.49,1303,1303,-17904.15234375,6515000,1136.52
46.6643,22.6592,4187.71,1304,1304,-16836.900390625,6520000,5065.81
45.9082,20.6394,3544.43,1305,1305,-17189.91796875,6525000,4549.42
45.3619,22.3926,4151.9,1306,1306,-16995.697265625,6530000,4591.01
46.6486,26.2873,3815.07,1307,1307,-17592.802734375,6535000,4629.36
43.6194,25.8205,3501.19,1308,1308,-17318.515625,6540000,4936.04
46.6521,33.2351,3307.58,1309,1309,-17561.001953125,6545000,3717.46
44.9959,23.6948,4932.18,1310,1310,-17744.15625,6550000,5296.82
44.2731,21.0022,4230.0,1311,1311,-17385.361328125,6555000,4718.55
44.9955,23.0932,4392.94,1312,1312,-17727.056640625,6560000,4343.11
45.3271,25.1085,3694.62,1313,1313,-17706.802734375,6565000,4611.94
44.9229,25.5609,2301.58,1314,1314,-17975.029296875,6570000,597.22
46.7504,27.1252,4636.25,1315,1315,-18325.896484375,6575000,5077.71
45.1297,26.2629,4533.87,1316,1316,-18302.810546875,6580000,5037.64
45.548,25.8165,4728.58,1317,1317,-18218.880859375,6585000,4629.88
44.9535,24.2183,4933.97,1318,1318,-18168.833984375,6590000,5204.36
46.0903,23.0986,5256.76,1319,1319,-17960.923828125,6595000,5199.11
46.0821,23.1757,5041.21,1320,1320,-18309.1171875,6600000,5211.1
45.1695,22.6404,3834.76,1321,1321,-18054.21875,6605000,4319.94
45.0336,22.5649,4668.61,1322,1322,-17908.087890625,6610000,4095.45
44.5869,20.233,3486.09,1323,1323,-17942.6796875,6615000,4605.77
46.0691,24.5046,5164.1,1324,1324,-18051.388671875,6620000,5205.72
45.8365,24.8017,4965.52,1325,1325,-18276.375,6625000,5437.81
44.2017,21.8778,4946.94,1326,1326,-18028.6953125,6630000,4877.44
43.5197,20.3581,5098.9,1327,1327,-17368.796875,6635000,5201.59
44.9063,22.1176,4571.03,1328,1328,-17977.8359375,6640000,4830.45
45.6984,24.3293,4745.71,1329,1329,-18219.41015625,6645000,4726.93
49.125,38.2294,186.38,1330,1330,-18014.15625,6650000,415.1
57.879,48.7981,-5.67,1331,1331,-18567.74609375,6655000,-5.86
54.1237,80.1193,5.01,1332,1332,-18570.0234375,6660000,5.19
50.9073,42.9884,9.03,1333,1333,-18578.048828125,6665000,8.7
51.658,45.54,76.3,1334,1334,-18560.94140625,6670000,80.43
49.2861,34.7337,7.59,1335,1335,-18597.744140625,6675000,7.29
48.6591,37.3254,51.52,1336,1336,-18403.271484375,6680000,139.73
49.2363,23.0829,853.69,1337,1337,-18580.841796875,6685000,877.23
46.1937,24.4429,1153.91,1338,1338,-18448.234375,6690000,1379.44
51.7453,67.9159,524.8,1339,1339,-18653.591796875,6695000,436.6
45.4803,20.6442,3003.96,1340,1340,-18419.87890625,6700000,2822.25
46.9434,56.0,1117.34,1341,1341,-18647.3203125,6705000,1285.21
46.3379,27.495,3047.31,1342,1342,-18399.705078125,6710000,3470.15
50.9663,73.6246,73.73,1343,1343,-18704.470703125,6715000,72.92
45.138,22.8551,2012.74,1344,1344,-18637.5,6720000,1810.36
46.4458,27.3489,728.91,1345,1345,-18632.93359375,6725000,771.59
51.1138,76.2434,167.29,1346,1346,-18210.4609375,6730000,142.4
56.2147,74.6864,1.69,1347,1347,-18734.7890625,6735000,1.37
56.717,102.2658,5.27,1348,1348,-18697.478515625,6740000,260.07
57.8142,71.4812,-8.06,1349,1349,-18714.310546875,6745000,-8.72
44.9123,22.7996,1656.32,1350,1350,-18340.5859375,6750000,1482.89
58.194,97.4501,-9.51,1351,1351,-18728.6875,6755000,-9.56
53.8139,61.2671,29.68,1352,1352,-18653.369140625,6760000,129.02
50.8026,50.0827,245.37,1353,1353,-18777.662109375,6765000,253.02
54.1034,36.1735,932.66,1354,1354,-18797.421875,6770000,995.42
51.8758,105.9312,309.05,1355,1355,-18803.83984375,6775000,281.67
51.3336,95.6704,271.6,1356,1356,-18801.4453125,6780000,218.89
48.1609,25.5352,1015.22,1357,1357,-18735.787109375,6785000,1330.57
48.1459,37.1382,1171.12,1358,1358,-18800.416015625,6790000,724.83
47.0568,16.5163,2214.67,1359,1359,-18655.833984375,6795000,1610.07
45.675,17.9244,2287.32,1360,1360,-18513.458984375,6800000,2569.95
43.8901,18.1212,2789.87,1361,1361,-18263.892578125,6805000,2962.18
45.7793,19.6843,3029.78,1362,1362,-18165.3984375,6810000,2955.01
43.9021,17.3787,3287.11,1363,1363,-18133.6171875,6815000,3423.98
44.2684,21.0107,2158.77,1364,1364,-18529.048828125,6820000,2546.77
43.8526,20.2565,2181.32,1365,1365,-18476.33203125,6825000,1823.91
44.3454,20.1581,2989.64,1366,1366,-18381.390625,6830000,3254.92
43.2363,15.6069,3343.92,1367,1367,-18198.8203125,6835000,3581.5
42.6937,15.1175,3842.85,1368,1368,-18250.10546875,6840000,3637.62
43.5358,14.6717,3535.57,1369,1369,-18579.6171875,6845000,3252.37
44.7407,13.9438,2800.69,1370,1370,-18590.935546875,6850000,2913.96
43.9641,15.823,2586.1,1371,1371,-18522.783203125,6855000,3519.65
44.9785,20.9484,2655.44,1372,1372,-18668.677734375,6860000,2867.64
43.987,17.905,2577.64,1373,1373,-18519.037109375,6865000,2920.81
45.6253,19.8514,3082.7,1374,1374,-18218.978515625,6870000,2558.88
44.5109,18.1861,3907.49,1375,1375,-18532.40234375,6875000,3367.54
44.6708,16.2499,3290.87,1376,1376,-18480.9765625,6880000,3173.26
45.2151,17.6997,3106.65,1377,1377,-18744.732421875,6885000,3055.93
44.3084,16.5814,3462.09,1378,1378,-18587.677734375,6890000,3557.03
43.9256,16.8723,3650.34,1379,1379,-18556.904296875,6895000,3796.88
45.1284,19.3137,3997.52,1380,1380,-18479.9140625,6900000,4222.11
44.6027,19.3516,3850.7,1381,1381,-18497.921875,6905000,3615.62
44.2144,18.136,4157.11,1382,1382,-17814.212890625,6910000,4229.19
43.7199,18.2642,4328.24,1383,1383,-17376.8515625,6915000,4752.82
43.9797,19.5916,4295.9,1384,1384,-18586.28125,6920000,4342.13
47.6103,23.4858,4034.13,1385,1385,-17940.546875,6925000,4191.86
45.7381,20.8459,4167.68,1386,1386,-18569.166015625,6930000,4238.58
44.9328,20.7755,4551.25,1387,1387,-18419.10546875,6935000,4744.29
43.8452,19.2538,4484.56,1388,1388,-18470.638671875,6940000,4651.81
45.6664,20.2892,4480.63,1389,1389,-18385.8828125,6945000,4628.1
44.9255,21.112,4594.72,1390,1390,-17977.63671875,6950000,4756.61
43.8743,18.3136,4223.49,1391,1391,-18186.15234375,6955000,4078.18
44.2566,19.323,4436.33,1392,1392,-18015.814453125,6960000,4263.75
44.8962,21.075,4417.5,1393,1393,-18455.2890625,6965000,4485.76
45.3623,20.5269,3985.71,1394,1394,-18642.634765625,6970000,4255.6
46.6842,21.887,3906.68,1395,1395,-18752.802734375,6975000,4163.83
45.6482,21.144,4443.26,1396,1396,-18474.611328125,6980000,4625.76
43.329,18.847,4266.69,1397,1397,-18525.775390625,6985000,4144.17
44.6731,21.4367,4208.34,1398,1398,-18592.177734375,6990000,4150.36
44.4246,21.1113,1333.6,1399,1399,-18616.583984375,6995000,3142.38
44.4631,18.4925,3653.28,1400,1400,-18283.267578125,7000000,2418.87
45.507,23.1511,4556.38,1401,1401,-18311.865234375,7005000,4951.04
45.051,22.2294,4070.2,1402,1402,-18639.373046875,7010000,4237.24
45.4257,21.0055,4021.93,1403,1403,-18654.9140625,7015000,4411.88
46.1813,21.7709,3732.21,1404,1404,-18671.123046875,7020000,3551.09
45.6774,21.1259,3703.84,1405,1405,-18467.59765625,7025000,3916.16
45.4706,22.1973,4479.73,1406,1406,-18247.59375,7030000,4718.19
46.1041,22.6689,4950.74,1407,1407,-18035.625,7035000,4800.67
44.7647,20.5588,4144.54,1408,1408,-18586.654296875,7040000,3818.58
46.0502,20.7563,4284.88,1409,1409,-18382.62109375,7045000,4288.38
46.1832,22.0828,4817.9,1410,1410,-18494.80859375,7050000,4693.43
46.5785,22.4364,4710.38,1411,1411,-18470.583984375,7055000,4627.02
46.265,21.4265,4609.92,1412,1412,-18498.771484375,7060000,4506.86
45.5393,22.9047,4664.93,1413,1413,-18413.55078125,7065000,4644.97
44.6536,18.4438,4373.25,1414,1414,-18279.2734375,7070000,4201.59
43.887,18.0611,3874.61,1415,1415,-17793.677734375,7075000,3551.6
46.3369,17.1868,2704.03,1416,1416,-18280.451171875,7080000,2580.24
44.1441,17.1204,3316.91,1417,1417,-18159.359375,7085000,3168.73
44.5772,20.2563,4533.89,1418,1418,-18104.162109375,7090000,4581.83
45.5602,20.7754,4383.12,1419,1419,-18483.775390625,7095000,4497.9
46.6482,22.4981,4919.5,1420,1420,-18390.068359375,7100000,5038.05
45.2512,21.1863,4373.11,1421,1421,-18441.501953125,7105000,4251.15
45.9965,21.7336,4110.81,1422,1422,-18153.357421875,7110000,3226.62
44.6327,20.1084,3724.44,1423,1423,-18719.126953125,7115000,3577.99
44.0101,21.0247,4069.9,1424,1424,-18555.29296875,7120000,3967.56
44.7973,21.5776,4459.67,1425,1425,-18422.642578125,7125000,4649.39
45.3547,20.4462,4815.17,1426,1426,-18377.59375,7130000,5062.24
44.9576,19.6073,4238.46,1427,1427,-18304.00390625,7135000,4645.4
45.2396,20.4553,4509.67,1428,1428,-18474.1015625,7140000,4322.57
44.4123,20.338,4680.56,1429,1429,-18581.07421875,7145000,4909.28
44.8922,18.3135,4076.61,1430,1430,-18493.6484375,7150000,4699.24
44.8165,17.9832,3378.6,1431,1431,-18419.94140625,7155000,3450.13
45.3592,16.855,2301.36,1432,1432,-18703.71875,7160000,2650.65
44.826,18.7458,4743.1,1433,1433,-18002.240234375,7165000,4670.11
47.1632,22.6018,4656.58,1434,1434,-18181.033203125,7170000,5243.47
46.7469,24.0209,4336.24,1435,1435,-18206.015625,7175000,4727.59
45.1449,20.2551,4033.51,1436,1436,-18674.0,7180000,3435.69
45.5596,22.5047,4945.98,1437,1437,-17886.353515625,7185000,4844.46
46.3473,24.2449,4492.84,1438,1438,-18417.30859375,7190000,5038.5
46.6675,23.8819,4743.87,1439,1439,-18310.603515625,7195000,4725.05
46.1636,22.1245,4676.86,1440,1440,-18566.38671875,7200000,4187.2
46.0555,23.7141,4471.4,1441,1441,-18527.853515625,7205000,4818.58
45.8982,23.774,4241.56,1442,1442,-18372.142578125,7210000,4313.23
47.2594,65.9661,2235.57,1443,1443,-18765.537109375,7215000,2463.39
46.1392,22.6852,4276.57,1444,1444,-18349.98046875,7220000,4356.97
46.5971,39.7608,1794.36,1445,1445,-18566.669921875,7225000,1386.52
47.2013,29.2242,3095.35,1446,1446,-18676.166015625,7230000,1813.06
46.2165,22.1575,4244.92,1447,1447,-18429.880859375,7235000,3939.4
45.5362,21.7169,4219.42,1448,1448,-18066.01953125,7240000,4127.53
47.7028,25.7403,5119.18,1449,1449,-18363.28515625,7245000,5205.93
46.3018,22.5136,4589.09,1450,1450,-18305.748046875,7250000,4717.73
44.7924,20.8029,4504.72,1451,1451,-18491.171875,7255000,4827.9
45.5308,21.0759,4815.27,1452,1452,-18378.494140625,7260000,4850.61
44.6736,20.8221,4502.86,1453,1453,-18262.734375,7265000,4615.78
44.6368,18.1892,3946.49,1454,1454,-18513.4609375,7270000,3634.06
44.7604,20.5228,4543.27,1455,1455,-18338.22265625,7275000,4556.51
44.8206,20.9184,4587.94,1456,1456,-18401.88671875,7280000,4619.39
43.7789,20.6537,4550.02,1457,1457,-18278.046875,7285000,4733.8
45.0062,21.8246,4751.67,1458,1458,-18225.44921875,7290000,4854.34
45.3486,23.0567,4853.27,1459,1459,-18406.693359375,7295000,4969.12
44.9004,21.183,4525.73,1460,1460,-18371.2578125,7300000,4581.16
43.5895,20.4792,4554.01,1461,1461,-18329.041015625,7305000,4601.13
44.4831,21.6039,4755.05,1462,1462,-18424.107421875,7310000,4858.09
43.8896,20.6564,4664.89,1463,1463,-18450.458984375,7315000,4772.23
44.5539,19.6155,4311.28,1464,1464,-18585.033203125,7320000,4829.96
45.573,24.0616,5111.45,1465,1465,-18418.361328125,7325000,4921.92
44.9423,21.6697,4788.31,1466,1466,-18432.90625,7330000,4981.14
44.5766,21.7177,4472.95,1467,1467,-18203.57421875,7335000,4852.66
46.0056,22.0154,3777.96,1468,1468,-18305.517578125,7340000,4738.42
44.6322,22.81,4395.35,1469,1469,-18357.59375,7345000,4284.45
44.6512,19.9206,3890.58,1470,1470,-18570.384765625,7350000,3984.98
45.7035,19.7872,3692.98,1471,1471,-18701.884765625,7355000,3661.67
43.7379,20.0876,4774.53,1472,1472,-18025.390625,7360000,5012.02
43.8389,19.4081,4452.41,1473,1473,-18532.19921875,7365000,4587.91
46.3859,31.3056,3019.81,1474,1474,-18585.693359375,7370000,1220.93
46.1669,24.3746,2878.19,1475,1475,-18454.376953125,7375000,3674.76
47.801,22.3456,1256.22,1476,1476,-18413.990234375,7380000,3292.98
45.22,20.2438,4236.97,1477,1477,-18545.94140625,7385000,4454.19
45.0924,23.3786,4226.39,1478,1478,-18539.8671875,7390000,4270.69
46.047,23.1641,3478.31,1479,1479,-18111.986328125,7395000,3267.18
47.3873,23.2498,4529.99,1480,1480,-18284.6953125,7400000,4531.74
46.0853,22.8495,4196.8,1481,1481,-18686.36328125,7405000,3875.76
46.2618,23.7296,4189.12,1482,1482,-18487.72265625,7410000,4305.96
45.757,21.7379,3569.32,1483,1483,-18602.7109375,7415000,4221.42
46.1589,23.3794,4830.93,1484,1484,-18549.45703125,7420000,5074.41
54.0277,30.8156,975.5,1485,1485,-14965.958984375,7425000,1009.64
47.2318,24.2033,3459.29,1486,1486,-18745.1484375,7430000,3513.46
44.3887,19.677,4160.87,1487,1487,-18062.029296875,7435000,4250.84
46.1833,22.1501,296.35,1488,1488,-18652.607421875,7440000,110.07
45.6117,24.0778,3868.59,1489,1489,-18801.287109375,7445000,4334.02
44.8616,20.7966,3986.36,1490,1490,-18538.134765625,7450000,4837.62
45.4917,21.9736,4208.48,1491,1491,-18715.119140625,7455000,4613.73
45.5356,21.7644,4207.97,1492,1492,-18517.345703125,7460000,4216.21
44.2951,21.8363,5017.98,1493,1493,-18271.48046875,7465000,4949.56
44.7969,21.5986,4486.43,1494,1494,-18449.0703125,7470000,5142.54
45.5052,24.0332,4700.95,1495,1495,-18549.470703125,7475000,4971.97
45.6643,22.866,4875.61,1496,1496,-18513.953125,7480000,4934.11
44.8443,23.6455,4761.41,1497,1497,-18575.3828125,7485000,4873.68
43.9057,21.0727,4601.71,1498,1498,-18642.375,7490000,4613.3
44.8284,19.6256,4568.95,1499,1499,-18605.373046875,7495000,4536.13
