Running Update Time,Real Sto Return,Reward Loss,Real Det Return,Running Forward KL,Running Env Steps,Itration,Running Reverse KL
1137,4940.5,-6140.54296875,5575.7,33.6067,5685000,1137,14.3177
1138,5070.88,-6125.09619140625,5483.08,33.5339,5690000,1138,14.3201
1139,4906.82,-6099.96923828125,5545.76,33.8616,5695000,1139,14.1563
1140,5109.55,-5760.69091796875,5503.95,33.0296,5700000,1140,13.8634
1141,5158.98,-7034.87646484375,5565.96,33.9742,5705000,1141,17.0575
1142,4932.06,-6177.21630859375,5585.36,33.7098,5710000,1142,14.5289
1143,5069.75,-6674.43017578125,5495.24,33.8782,5715000,1143,15.6204
1144,4422.37,-6839.1357421875,5543.35,34.0086,5720000,1144,15.8389
1145,5125.53,-6447.1181640625,5552.83,33.624,5725000,1145,14.2576
1146,5367.77,-6435.75341796875,5551.51,34.047,5730000,1146,15.2126
1147,5355.63,-6056.62353515625,5519.55,32.8454,5735000,1147,13.359
1148,5116.74,-6285.2880859375,5484.66,32.9117,5740000,1148,14.1135
1149,5396.27,-6341.0888671875,5628.93,33.2597,5745000,1149,14.2599
1150,5380.72,-6968.23388671875,5498.73,33.9783,5750000,1150,15.977
1151,4578.76,-7471.94580078125,5425.65,34.2065,5755000,1151,18.5104
1152,5346.85,-6988.87646484375,5553.59,33.5894,5760000,1152,16.3503
1153,3039.66,-8360.9873046875,5528.78,36.0159,5765000,1153,23.0464
1154,5393.12,-6447.79736328125,5513.16,33.3765,5770000,1154,14.1797
1155,5122.2,-6180.888671875,5475.79,32.7093,5775000,1155,14.4064
1156,5078.34,-6832.470703125,5510.99,34.1776,5780000,1156,15.2656
1157,4900.62,-7064.56103515625,4667.48,34.1748,5785000,1157,16.8362
1158,4439.28,-7091.08251953125,3212.97,33.3689,5790000,1158,15.6245
1159,4484.07,-6383.73974609375,5300.99,32.3573,5795000,1159,13.7741
1160,5355.06,-6254.67578125,5553.75,33.175,5800000,1160,13.7919
1161,5193.8,-6542.5087890625,5543.09,32.4694,5805000,1161,14.3849
1162,4910.84,-6750.1962890625,4859.63,33.0747,5810000,1162,14.0435
1163,4906.79,-6556.365234375,4505.76,33.0804,5815000,1163,14.0517
1164,5166.74,-6484.5693359375,5550.45,33.6163,5820000,1164,14.7895
1165,4657.73,-6831.40673828125,5476.67,33.0363,5825000,1165,14.5589
1166,5371.61,-6432.59423828125,5554.91,32.8233,5830000,1166,14.5907
1167,5088.39,-6511.87841796875,5539.46,32.8764,5835000,1167,13.9232
1168,5066.19,-6264.490234375,5441.82,32.8535,5840000,1168,13.8155
1169,5336.59,-7118.005859375,5559.5,33.2467,5845000,1169,18.2693
1170,4852.52,-6273.39306640625,5258.32,33.5016,5850000,1170,14.4555
1171,5100.6,-6456.5712890625,5467.86,32.6763,5855000,1171,14.9158
1172,5079.06,-6184.46435546875,5340.23,33.2361,5860000,1172,15.1558
1173,4901.12,-6658.3818359375,5220.23,33.9764,5865000,1173,14.9692
1174,5064.31,-5819.787109375,5466.2,32.2916,5870000,1174,13.6745
1175,5063.69,-6077.80419921875,5426.86,33.2474,5875000,1175,14.9329
1176,4888.66,-6363.23046875,5533.15,32.5125,5880000,1176,15.2357
1177,5273.52,-6405.94873046875,5459.84,32.8181,5885000,1177,14.3526
1178,5321.07,-6376.7802734375,5440.21,33.9743,5890000,1178,15.3581
1179,5253.01,-6284.9033203125,5386.6,34.0304,5895000,1179,15.2209
1180,5210.97,-6163.81396484375,5417.38,32.6952,5900000,1180,14.4227
1181,5304.79,-6297.046875,5452.12,33.5097,5905000,1181,15.2057
1182,5342.8,-6188.25634765625,5472.62,32.7813,5910000,1182,14.4692
1183,5137.36,-5846.22412109375,5427.37,32.9714,5915000,1183,15.0732
1184,5106.83,-6262.54052734375,5489.0,33.5802,5920000,1184,14.7672
1185,5287.2,-6792.33154296875,5474.61,33.9461,5925000,1185,14.8134
1186,5323.93,-6815.2626953125,5498.3,34.6048,5930000,1186,16.1227
1187,5368.76,-6858.84375,5526.91,34.4196,5935000,1187,15.2726
1188,5400.63,-6364.41455078125,5545.6,33.4787,5940000,1188,14.7355
1189,5140.76,-6476.32373046875,5462.46,33.2989,5945000,1189,15.3296
1190,5361.14,-5929.93408203125,5509.01,32.8147,5950000,1190,13.8446
1191,5396.85,-6485.4990234375,5523.9,34.0946,5955000,1191,14.6905
1192,5436.64,-6092.3759765625,5607.04,32.3935,5960000,1192,14.0555
1193,5429.23,-6385.76416015625,5572.55,33.9464,5965000,1193,14.4571
1194,5211.87,-6517.16357421875,5624.71,33.5429,5970000,1194,15.4885
1195,5405.41,-6051.5849609375,5583.17,32.4766,5975000,1195,13.7401
1196,5408.27,-6118.255859375,5512.56,33.1917,5980000,1196,14.252
1197,5415.66,-6455.15771484375,5591.05,32.9151,5985000,1197,14.5431
1198,5128.15,-6592.10009765625,5539.52,34.4515,5990000,1198,14.3432
1199,3944.17,-7107.12109375,5527.11,33.7616,5995000,1199,16.6488
1200,3947.4,-7093.859375,5529.18,34.0944,6000000,1200,16.2822
1201,4198.14,-7432.34130859375,5346.57,34.2461,6005000,1201,17.4403
1202,4462.77,-7162.94287109375,5579.8,33.7114,6010000,1202,17.8468
1203,4980.26,-6150.56689453125,5552.32,32.763,6015000,1203,13.8984
1204,4905.24,-7369.51953125,5497.81,34.5295,6020000,1204,17.4717
1205,5418.41,-6409.87744140625,5632.49,33.1566,6025000,1205,13.8712
1206,5410.18,-6102.31884765625,5596.25,33.422,6030000,1206,14.3846
1207,3472.38,-7697.97509765625,5606.47,34.0102,6035000,1207,19.7462
1208,2687.37,-7457.54638671875,2502.58,34.5726,6040000,1208,18.6758
1209,3956.38,-8166.15869140625,5605.62,35.3781,6045000,1209,20.3078
1210,5396.22,-6454.45361328125,5597.7,33.5389,6050000,1210,14.5335
1211,4841.76,-6798.1298828125,5502.03,33.5577,6055000,1211,15.4065
1212,5112.07,-6507.15283203125,5564.96,34.2177,6060000,1212,14.1914
1213,4865.09,-8120.50244140625,5563.12,34.5614,6065000,1213,19.7578
1214,5384.01,-6306.20361328125,5616.88,33.7244,6070000,1214,14.1609
1215,5355.24,-6564.12451171875,5532.01,33.3563,6075000,1215,14.8212
1216,4071.48,-7451.087890625,4221.32,34.5207,6080000,1216,18.489
1217,4654.89,-7503.41943359375,5101.65,34.4989,6085000,1217,18.413
1218,4711.11,-6138.7421875,5522.66,33.3073,6090000,1218,14.2329
1219,5375.63,-6964.42138671875,5507.88,33.2724,6095000,1219,15.9013
1220,5361.52,-6399.63671875,5517.3,33.2478,6100000,1220,14.3149
1221,4760.37,-6746.75146484375,5129.29,33.5706,6105000,1221,15.2541
1222,5372.78,-6221.40966796875,5498.8,33.4768,6110000,1222,14.1401
1223,5080.35,-6452.142578125,5514.94,33.0936,6115000,1223,14.3822
1224,5384.15,-6315.46240234375,5524.54,32.9263,6120000,1224,14.8928
1225,5303.91,-6710.4462890625,5424.54,34.0202,6125000,1225,15.1593
1226,5129.28,-6421.63720703125,5498.42,33.5009,6130000,1226,15.1291
1227,5149.35,-6496.359375,5490.77,33.786,6135000,1227,15.3384
1228,5336.64,-6865.00537109375,5527.9,33.5577,6140000,1228,14.8086
1229,5373.79,-6036.13916015625,5525.88,32.6704,6145000,1229,14.6326
1230,5171.02,-6734.4326171875,5539.02,33.7949,6150000,1230,14.6518
1231,4805.15,-6074.6748046875,5518.41,32.5044,6155000,1231,14.5912
1232,5315.45,-7240.2041015625,5460.32,33.5821,6160000,1232,14.7834
1233,5121.13,-6445.78662109375,5437.84,33.8408,6165000,1233,15.216
1234,5356.03,-6407.8154296875,5515.84,33.5409,6170000,1234,14.8541
1235,5146.92,-6555.43359375,5511.6,33.5526,6175000,1235,15.6743
1236,5362.71,-6274.74658203125,5504.57,32.9879,6180000,1236,14.6043
1237,5322.96,-6032.59521484375,5445.57,33.508,6185000,1237,14.8104
1238,5329.75,-6547.02783203125,5485.92,33.386,6190000,1238,14.7246
1239,5343.71,-6139.00390625,5463.48,33.1222,6195000,1239,14.686
1240,4963.32,-6410.4873046875,5527.81,33.081,6200000,1240,15.0687
1241,4948.9,-6040.88720703125,5485.97,33.1168,6205000,1241,14.3169
1242,5319.76,-6319.63330078125,5368.35,33.602,6210000,1242,14.9147
1243,5367.33,-5846.70556640625,5491.41,31.8418,6215000,1243,13.9554
1244,5341.5,-6443.06982421875,5481.31,33.3642,6220000,1244,14.5812
1245,5126.96,-6575.19482421875,5484.01,33.8653,6225000,1245,14.8552
1246,5400.04,-6241.60107421875,5519.63,33.9327,6230000,1246,14.9614
1247,5397.65,-6977.06103515625,5550.23,34.3699,6235000,1247,15.4862
1248,5374.28,-6685.23095703125,5531.65,34.0199,6240000,1248,14.4474
1249,5390.1,-6862.822265625,5598.58,34.4814,6245000,1249,14.521
1250,5357.24,-6429.25048828125,5451.5,33.8971,6250000,1250,14.0876
1251,5373.06,-6409.41796875,5471.69,34.4031,6255000,1251,14.4875
1252,5390.72,-6325.0576171875,5486.21,33.4113,6260000,1252,13.8739
1253,5147.26,-6342.96533203125,5527.58,33.4812,6265000,1253,14.7023
1254,5382.38,-6561.5048828125,5425.98,33.738,6270000,1254,15.2521
1255,5419.0,-6607.59033203125,5572.58,33.5318,6275000,1255,14.9122
1256,5199.2,-6887.94970703125,5583.96,33.8244,6280000,1256,14.6727
1257,5292.49,-6487.82470703125,5534.48,33.0932,6285000,1257,14.5589
1258,5191.45,-6922.30810546875,5553.58,34.1762,6290000,1258,15.4789
1259,4894.83,-6865.39453125,5459.93,34.032,6295000,1259,14.8013
1260,5326.38,-6728.26123046875,5450.59,34.1374,6300000,1260,14.7631
1261,5298.73,-6853.56298828125,5421.08,34.0616,6305000,1261,14.9299
1262,5213.54,-6463.44873046875,5559.18,33.2145,6310000,1262,13.9495
1263,5148.34,-6476.77392578125,5476.72,33.3372,6315000,1263,13.9094
1264,5311.9,-6465.96875,5429.54,33.8965,6320000,1264,14.7408
1265,5124.77,-6766.5361328125,5504.67,34.594,6325000,1265,14.5038
1266,5353.97,-6572.79443359375,5459.68,33.2322,6330000,1266,13.9468
1267,4938.5,-6615.48583984375,5563.31,33.5244,6335000,1267,14.572
1268,5350.87,-6822.05126953125,5502.51,34.6898,6340000,1268,14.9155
1269,5189.64,-7131.671875,5577.86,34.2791,6345000,1269,14.8011
1270,4769.18,-6815.82177734375,5521.03,34.2565,6350000,1270,16.1511
1271,5100.74,-6692.8564453125,5438.0,34.6224,6355000,1271,15.0508
1272,5147.39,-7112.6279296875,5495.26,35.0325,6360000,1272,16.9611
1273,5411.89,-6426.27978515625,5506.96,33.3235,6365000,1273,14.5329
1274,5379.96,-6818.91943359375,5454.34,34.3681,6370000,1274,14.7727
1275,5424.66,-6774.146484375,5539.84,33.8514,6375000,1275,14.8269
1276,5364.15,-6682.3681640625,5485.5,34.1098,6380000,1276,14.9114
1277,5366.26,-6799.78125,5433.43,34.1673,6385000,1277,14.6119
1278,5302.04,-6893.1640625,5339.1,34.6496,6390000,1278,14.7933
1279,5385.66,-6382.3525390625,5493.75,33.5142,6395000,1279,14.629
1280,5455.91,-7099.25,5581.43,34.0221,6400000,1280,16.5502
1281,5417.32,-6512.81787109375,5570.36,34.0462,6405000,1281,14.5681
1282,5373.55,-6587.36572265625,5482.9,33.7116,6410000,1282,14.0795
1283,5184.16,-6716.27099609375,5562.08,34.2229,6415000,1283,14.7442
1284,5461.91,-6686.70458984375,5639.1,33.3639,6420000,1284,14.4557
1285,5413.21,-6779.767578125,5566.7,34.0318,6425000,1285,15.3648
1286,5422.86,-7053.09326171875,5524.13,33.8204,6430000,1286,15.119
1287,5348.84,-7125.7421875,5459.11,34.3612,6435000,1287,14.801
1288,5136.79,-6822.560546875,5501.35,33.8848,6440000,1288,14.395
1289,5170.07,-6763.1923828125,5419.33,33.3343,6445000,1289,14.1326
1290,5280.34,-6552.0654296875,5568.48,33.4493,6450000,1290,14.5426
1291,5364.4,-6952.05517578125,5464.45,33.7629,6455000,1291,13.9783
1292,5183.38,-6583.3232421875,5381.45,34.236,6460000,1292,14.5618
1293,5400.86,-6723.34228515625,5550.17,34.0316,6465000,1293,14.8861
1294,5394.58,-7089.77099609375,5565.52,33.6611,6470000,1294,14.9593
1295,5177.14,-7015.14013671875,5575.35,33.6198,6475000,1295,14.9712
1296,5135.76,-6736.28369140625,5444.97,33.0321,6480000,1296,14.5037
1297,4991.04,-7177.81640625,3633.2,33.6917,6485000,1297,14.8632
1298,4965.56,-6988.01025390625,5574.34,32.971,6490000,1298,13.7116
1299,5398.18,-6960.52587890625,5539.46,33.8628,6495000,1299,14.178
1300,5199.64,-7066.89892578125,5622.59,33.7237,6500000,1300,14.0404
1301,4843.13,-7068.03173828125,5638.17,33.4088,6505000,1301,13.8705
1302,5121.17,-7411.189453125,5634.78,33.6665,6510000,1302,14.5472
1303,5177.25,-6902.6572265625,5647.57,33.3607,6515000,1303,13.4836
1304,5207.22,-7132.0341796875,3906.34,33.95,6520000,1304,14.1094
1305,5181.06,-7113.833984375,5583.46,33.2903,6525000,1305,13.7296
1306,5309.67,-7178.37890625,5534.29,34.479,6530000,1306,14.4703
1307,5099.14,-7140.3662109375,5489.0,34.9492,6535000,1307,14.4907
1308,5368.87,-7030.3603515625,5556.85,34.232,6540000,1308,14.2002
1309,5135.42,-7284.86279296875,5510.49,35.0922,6545000,1309,14.8187
1310,5442.09,-7079.64453125,5625.1,33.5983,6550000,1310,14.083
1311,4952.92,-6903.23583984375,5621.46,33.4942,6555000,1311,14.2727
1312,4419.65,-6965.73388671875,4736.86,33.912,6560000,1312,14.4595
1313,5209.93,-7018.99755859375,5616.29,34.1647,6565000,1313,14.2872
1314,4917.49,-7358.18701171875,5649.53,34.1082,6570000,1314,14.8925
1315,5396.7,-7372.36328125,5548.54,33.3591,6575000,1315,14.9022
1316,5375.38,-7775.8740234375,5616.37,33.9368,6580000,1316,14.2024
1317,5316.12,-7826.48876953125,5522.99,34.0836,6585000,1317,14.0155
1318,5426.57,-7367.951171875,5559.35,34.5586,6590000,1318,15.1169
1319,5442.18,-7206.65673828125,5544.92,34.3728,6595000,1319,15.0196
1320,5358.74,-7633.31396484375,5535.02,35.0195,6600000,1320,15.1711
1321,4687.21,-7512.97021484375,5496.84,35.2187,6605000,1321,14.4818
1322,5405.12,-7963.591796875,5570.34,34.8923,6610000,1322,15.3896
1323,5211.51,-7710.107421875,5544.68,35.5315,6615000,1323,14.8543
1324,5360.42,-7658.27880859375,5506.37,35.5609,6620000,1324,15.4532
1325,5342.83,-7759.2421875,5507.45,34.2986,6625000,1325,15.3476
1326,5393.5,-7816.27001953125,5549.22,35.0205,6630000,1326,15.1183
1327,5162.46,-7569.88525390625,5579.33,34.0212,6635000,1327,14.6326
1328,4943.03,-7765.7431640625,5569.93,34.4937,6640000,1328,14.6968
1329,5405.68,-7412.99951171875,5544.1,34.5829,6645000,1329,15.3754
1330,5400.42,-7554.86669921875,5615.6,34.1361,6650000,1330,14.9144
1331,5353.04,-7995.90087890625,5588.35,34.9298,6655000,1331,15.35
1332,5192.29,-7583.03466796875,5542.27,34.3163,6660000,1332,15.0944
1333,5149.51,-7533.7919921875,5585.83,34.617,6665000,1333,15.5783
1334,5168.78,-7854.34912109375,5681.24,34.4929,6670000,1334,14.712
1335,5317.84,-8053.88525390625,5600.73,35.8962,6675000,1335,15.9823
1336,4982.05,-7503.4970703125,5624.26,35.2089,6680000,1336,15.9205
1337,5427.82,-8092.09912109375,5631.94,34.8249,6685000,1337,15.3064
1338,5418.1,-8406.8017578125,5623.9,35.072,6690000,1338,16.391
1339,5211.21,-8119.0576171875,5648.17,34.9529,6695000,1339,15.3435
1340,4896.57,-7849.4375,5349.04,35.063,6700000,1340,16.1519
1341,5477.86,-7458.10546875,5717.98,34.8934,6705000,1341,15.7583
1342,5445.28,-7445.6337890625,5630.55,34.3365,6710000,1342,14.3821
1343,5181.6,-7445.3125,5156.96,34.2519,6715000,1343,14.5103
1344,4961.18,-7570.9638671875,5632.34,34.9341,6720000,1344,15.1558
1345,4676.36,-7402.32666015625,5583.41,33.948,6725000,1345,15.46
1346,5066.31,-7879.6142578125,5710.36,34.1399,6730000,1346,15.7401
1347,5220.67,-7820.3544921875,5683.54,34.126,6735000,1347,16.1158
1348,5493.68,-7174.171875,5673.82,33.0264,6740000,1348,14.2847
1349,5234.47,-7426.859375,5701.86,33.5717,6745000,1349,14.5891
1350,5208.42,-7232.07861328125,5649.16,33.1351,6750000,1350,14.2644
1351,5507.05,-7041.51708984375,5578.35,33.1365,6755000,1351,14.4721
1352,5047.44,-6574.080078125,5725.28,32.1087,6760000,1352,14.0224
1353,5269.27,-7478.45166015625,5663.35,32.6353,6765000,1353,16.4197
1354,5291.28,-7062.24853515625,5685.54,32.6993,6770000,1354,15.3169
1355,5477.05,-7120.96044921875,5625.42,33.6822,6775000,1355,14.888
1356,5488.14,-7263.12890625,5613.41,33.2176,6780000,1356,14.8031
1357,5487.9,-7314.35888671875,5645.51,32.9099,6785000,1357,16.2853
1358,5246.76,-7366.47216796875,5657.05,32.9289,6790000,1358,15.2922
1359,5464.14,-7356.4189453125,5613.27,33.4137,6795000,1359,14.7296
1360,4500.92,-7992.13232421875,5594.07,33.9107,6800000,1360,16.7533
1361,5260.25,-7183.7939453125,5403.23,33.2849,6805000,1361,14.8238
1362,5460.26,-7587.38232421875,5558.66,34.0964,6810000,1362,15.8687
1363,5227.42,-7167.98193359375,5575.92,34.1212,6815000,1363,15.8913
1364,5478.68,-7393.39453125,5565.69,33.8787,6820000,1364,15.1592
1365,4940.79,-7457.3251953125,5531.71,34.2448,6825000,1365,15.0821
1366,4993.41,-8029.943359375,5382.73,34.2137,6830000,1366,16.2512
1367,5196.78,-7355.705078125,5620.47,33.6571,6835000,1367,15.4008
1368,5540.91,-7307.798828125,5687.13,33.5574,6840000,1368,15.6615
1369,4971.71,-7284.12744140625,5672.24,33.8589,6845000,1369,20.3057
1370,5009.53,-7948.41162109375,5708.52,34.0552,6850000,1370,15.8248
1371,5422.87,-7360.646484375,5670.01,33.1498,6855000,1371,14.4418
1372,4941.89,-7316.07763671875,5672.52,33.716,6860000,1372,14.5727
1373,5203.34,-7280.67138671875,5681.32,33.4741,6865000,1373,14.259
1374,5431.82,-7386.8759765625,5683.68,33.6176,6870000,1374,14.7511
1375,4955.51,-7070.8388671875,5681.85,33.4984,6875000,1375,14.1891
1376,5075.5,-7550.2421875,5490.61,34.4762,6880000,1376,14.2675
1377,4904.23,-7059.9111328125,5697.55,33.5221,6885000,1377,14.3948
1378,5206.12,-7407.2021484375,5742.47,33.6805,6890000,1378,14.8176
1379,5142.52,-7738.666015625,5653.52,34.2791,6895000,1379,15.3653
1380,5203.93,-7432.32373046875,5653.36,33.1374,6900000,1380,15.0307
1381,5356.15,-7504.49755859375,5613.61,33.6138,6905000,1381,14.736
1382,5201.61,-7177.0859375,5652.73,33.201,6910000,1382,14.5164
1383,4897.01,-7501.7685546875,5574.33,33.7265,6915000,1383,14.2071
1384,5424.87,-8208.744140625,5629.03,33.0724,6920000,1384,16.5376
1385,5195.75,-7338.986328125,5653.2,33.3311,6925000,1385,14.2233
1386,5430.27,-8276.5087890625,5640.34,33.6054,6930000,1386,16.6326
1387,4015.69,-8690.53515625,3147.08,33.7978,6935000,1387,16.9191
1388,5169.59,-8015.00048828125,5658.43,33.5772,6940000,1388,16.1998
1389,5209.74,-7507.0810546875,5651.99,32.6389,6945000,1389,14.1431
1390,5376.06,-7968.68701171875,5590.58,32.8247,6950000,1390,14.6091
1391,5418.92,-7504.35400390625,5627.9,33.1365,6955000,1391,14.5091
1392,4906.91,-8118.87841796875,5566.17,33.9689,6960000,1392,15.4467
1393,5463.15,-7499.40234375,5650.53,33.802,6965000,1393,15.1072
1394,4299.17,-7356.64794921875,5625.32,32.9909,6970000,1394,14.0693
1395,4703.79,-7763.3916015625,5611.49,33.1506,6975000,1395,15.3471
1396,4186.9,-7182.6474609375,5430.62,33.4126,6980000,1396,14.6488
1397,5440.15,-7334.4755859375,5632.18,33.6107,6985000,1397,14.2853
1398,5492.7,-7369.68115234375,5650.03,32.7706,6990000,1398,14.979
1399,5131.45,-7915.6796875,5645.29,34.145,6995000,1399,16.2768
1400,5433.49,-7782.22802734375,5642.56,33.1261,7000000,1400,14.992
1401,5185.02,-7275.43505859375,5616.85,32.7176,7005000,1401,14.4379
1402,4958.19,-8063.93603515625,5522.45,33.1927,7010000,1402,17.4911
1403,5227.86,-8375.6962890625,5641.46,34.1374,7015000,1403,17.9769
1404,5258.61,-7460.77587890625,5687.69,33.203,7020000,1404,15.0242
1405,5165.28,-8058.9541015625,1973.52,34.0407,7025000,1405,16.5771
1406,4354.84,-8056.58544921875,5684.73,33.69,7030000,1406,18.8728
1407,5023.9,-8008.666015625,5670.35,33.6785,7035000,1407,14.9777
1408,5256.76,-7624.060546875,5719.91,32.7708,7040000,1408,14.4553
1409,5188.64,-7865.8017578125,5598.85,33.0969,7045000,1409,15.6091
1410,5249.84,-7415.19921875,5601.1,33.2694,7050000,1410,14.899
1411,4464.2,-7955.75341796875,5649.35,33.2483,7055000,1411,18.0551
1412,5415.73,-7856.96484375,5668.67,33.4626,7060000,1412,15.2795
1413,5126.45,-8195.814453125,5591.88,34.5081,7065000,1413,15.5371
1414,4980.53,-8397.029296875,5435.3,33.5134,7070000,1414,15.6852
1415,4897.66,-8360.615234375,5687.58,33.7038,7075000,1415,18.1545
1416,5374.11,-7542.06787109375,5622.65,32.8992,7080000,1416,14.8488
1417,5311.05,-7583.283203125,5674.28,33.4294,7085000,1417,14.4394
1418,5135.13,-7517.7646484375,5629.25,33.2042,7090000,1418,14.4633
1419,5413.84,-7770.33056640625,5658.54,33.5389,7095000,1419,15.3551
1420,4716.43,-7987.35546875,5649.58,34.0107,7100000,1420,17.3818
1421,5150.86,-7713.9326171875,5414.61,33.394,7105000,1421,14.9925
1422,4557.19,-7965.9169921875,5198.58,33.783,7110000,1422,18.2963
1423,4832.55,-8147.68310546875,5664.35,33.7598,7115000,1423,16.8979
1424,5271.08,-7681.19482421875,5634.02,33.282,7120000,1424,15.3693
1425,4961.57,-9301.9130859375,5643.42,35.6142,7125000,1425,22.2117
1426,5398.1,-7749.57470703125,5584.64,33.2408,7130000,1426,14.4361
1427,5207.26,-7593.876953125,5605.96,33.1318,7135000,1427,15.253
1428,5421.04,-8155.08740234375,5555.43,34.2247,7140000,1428,15.7636
1429,5446.11,-7513.78271484375,5634.73,33.5915,7145000,1429,15.2857
1430,5421.55,-7514.49169921875,5615.0,33.3054,7150000,1430,15.2542
1431,5343.44,-8058.5146484375,5558.12,34.1543,7155000,1431,15.5384
1432,5400.55,-7925.6953125,5546.61,34.4168,7160000,1432,16.3927
1433,5395.89,-8354.2578125,5565.02,34.4899,7165000,1433,18.8773
1434,5447.45,-7954.34716796875,5598.04,34.236,7170000,1434,16.4714
1435,5377.21,-8149.87646484375,5590.45,34.3392,7175000,1435,16.4822
1436,5170.6,-7798.48828125,5564.04,34.3908,7180000,1436,16.3976
1437,5409.68,-7899.55615234375,5562.96,34.3776,7185000,1437,16.9707
1438,5374.59,-7595.13818359375,5563.58,33.6228,7190000,1438,16.0325
1439,5371.28,-8022.4658203125,5472.75,34.1751,7195000,1439,15.8271
1440,5288.02,-8191.06396484375,5485.85,33.8911,7200000,1440,15.1547
1441,5401.31,-7857.00634765625,5555.57,34.307,7205000,1441,16.696
1442,5442.68,-7517.2890625,5593.08,34.1476,7210000,1442,16.1115
1443,5391.4,-7712.599609375,5574.87,32.9584,7215000,1443,15.5775
1444,5139.19,-7948.611328125,5629.48,34.3745,7220000,1444,16.635
1445,5456.62,-7446.50830078125,5616.59,33.7463,7225000,1445,15.9232
1446,5383.61,-7644.1572265625,5583.38,33.5007,7230000,1446,15.1496
1447,4945.82,-8086.08984375,5615.41,33.3399,7235000,1447,19.4328
1448,323.5,-10356.69140625,553.42,46.2637,7240000,1448,34.2559
1449,382.4,-11940.92578125,382.03,51.3379,7245000,1449,47.4488
1450,818.03,-11355.986328125,1190.52,42.6331,7250000,1450,44.5829
1451,2522.05,-10169.0654296875,3579.87,39.0567,7255000,1451,34.4694
1452,2188.85,-10503.73828125,2510.76,39.9998,7260000,1452,38.2622
1453,2739.15,-9654.8046875,4041.36,36.7547,7265000,1453,24.4059
1454,5238.98,-7566.6435546875,5305.54,34.8345,7270000,1454,17.6595
1455,5298.94,-7342.435546875,5344.17,34.2108,7275000,1455,18.0011
1456,5326.55,-7841.65283203125,5410.2,34.7041,7280000,1456,17.3747
1457,5236.51,-6986.7275390625,5505.26,34.1015,7285000,1457,17.6747
1458,5344.55,-7749.6708984375,5432.99,33.8678,7290000,1458,20.7296
1459,5264.01,-7551.23095703125,5374.87,33.6119,7295000,1459,17.0724
1460,5103.59,-7253.564453125,5431.95,33.9869,7300000,1460,16.233
1461,5318.73,-7198.97802734375,5411.4,33.6581,7305000,1461,15.9845
1462,5332.53,-7910.30859375,5498.39,34.9446,7310000,1462,16.8781
1463,4832.87,-8319.451171875,5474.52,35.1795,7315000,1463,18.1723
1464,5334.9,-7754.8388671875,5513.63,33.9465,7320000,1464,16.1663
1465,4910.12,-8193.1337890625,5589.14,33.7198,7325000,1465,17.2869
1466,5183.72,-7514.94775390625,5552.77,34.3391,7330000,1466,16.0684
1467,5412.61,-7352.01220703125,5603.62,33.7858,7335000,1467,15.4733
1468,5155.62,-7640.009765625,5130.3,33.5714,7340000,1468,15.3944
1469,4579.27,-9261.521484375,4404.46,35.7149,7345000,1469,26.1737
1470,4518.61,-9157.54296875,2521.16,36.2061,7350000,1470,21.3967
1471,4381.85,-9587.7431640625,5037.28,35.5708,7355000,1471,31.254
1472,4731.01,-8118.27197265625,5149.26,33.8241,7360000,1472,18.7471
1473,4955.4,-8569.9736328125,2991.67,35.1546,7365000,1473,14.6385
1474,4223.02,-9170.986328125,3104.93,34.8767,7370000,1474,13.3487
1475,1961.28,-10183.8466796875,634.31,36.6143,7375000,1475,13.5477
1476,3555.44,-10503.32421875,1440.28,35.6169,7380000,1476,13.1236
1477,3811.54,-8404.82421875,3073.57,34.9112,7385000,1477,14.6946
1478,4215.87,-9253.37890625,2765.24,36.1034,7390000,1478,20.6789
1479,4721.63,-8310.326171875,2089.34,34.6189,7395000,1479,16.1156
1480,3657.62,-8470.6416015625,1319.42,34.8559,7400000,1480,15.949
1481,3987.78,-8193.888671875,3747.51,34.0244,7405000,1481,14.9559
1482,4703.56,-7641.1044921875,5254.74,34.5639,7410000,1482,14.7211
1483,4555.22,-7711.19921875,5441.7,33.9783,7415000,1483,15.4972
1484,5394.96,-7290.162109375,5532.8,33.4494,7420000,1484,14.9399
1485,5195.65,-8177.0810546875,4315.4,34.0859,7425000,1485,14.6669
1486,5081.44,-7790.21142578125,5286.54,33.4607,7430000,1486,14.3685
1487,5458.88,-7130.97314453125,5576.21,33.3239,7435000,1487,15.3876
1488,4914.52,-7178.921875,5407.66,32.8543,7440000,1488,15.5908
1489,5424.88,-7285.30517578125,5532.02,33.7246,7445000,1489,15.8612
1490,5117.81,-7841.75,5487.2,33.3843,7450000,1490,14.9742
1491,5311.17,-7420.35205078125,5260.68,33.756,7455000,1491,15.3248
1492,5233.23,-8007.615234375,5517.31,33.3024,7460000,1492,14.9538
1493,5364.79,-7459.35693359375,5485.92,33.8382,7465000,1493,15.3043
1494,5086.6,-7932.14990234375,5368.15,33.3781,7470000,1494,15.2349
1495,4601.14,-8032.89013671875,4970.28,34.195,7475000,1495,15.4545
1496,5366.28,-7605.83154296875,5544.12,33.0145,7480000,1496,15.1336
1497,5284.78,-7976.8837890625,5398.24,33.6247,7485000,1497,15.1099
1498,5428.69,-7580.8369140625,5599.3,33.335,7490000,1498,15.1803
