Running Reverse KL,Reward Loss,Itration,Running Forward KL,Real Det Return,Running Update Time,Real Sto Return,Running Env Steps
74.632,-13327.5322265625,387,80.8293,5783.05,387,5486.15,1935000
66.7011,-12437.2294921875,388,75.1634,4809.37,388,4933.69,1940000
77.429,-13314.373046875,389,82.1327,5731.41,389,5023.77,1945000
73.7672,-12907.544921875,390,78.5686,4824.07,390,4484.45,1950000
70.219,-12914.1611328125,391,77.3097,5730.75,391,5101.86,1955000
73.2163,-13257.052734375,392,80.5848,5699.13,392,5005.9,1960000
70.2416,-12686.3251953125,393,76.6421,5526.01,393,4945.31,1965000
67.8085,-12710.103515625,394,72.6846,5231.71,394,4376.41,1970000
61.8537,-11620.9375,395,71.647,5167.36,395,5329.93,1975000
72.8466,-13119.1376953125,396,78.8888,5704.26,396,4783.22,1980000
76.0905,-13545.8408203125,397,80.9545,5297.31,397,5330.78,1985000
71.0036,-12982.2314453125,398,75.1253,5193.38,398,5205.19,1990000
80.1349,-13520.2060546875,399,82.3461,5657.19,399,5083.6,1995000
78.0019,-13565.984375,400,83.6487,5147.44,400,4879.95,2000000
70.6811,-13079.201171875,401,79.5946,4714.41,401,5119.46,2005000
78.1268,-13580.908203125,402,82.0289,5487.12,402,4321.67,2010000
75.6171,-13526.2197265625,403,81.7308,5391.96,403,4579.38,2015000
81.3315,-13709.3203125,404,84.3723,5175.58,404,5403.41,2020000
73.3177,-12947.990234375,405,75.6785,5419.49,405,5395.83,2025000
79.5244,-13784.4033203125,406,82.4363,5606.74,406,4990.08,2030000
80.2948,-13586.52734375,407,83.0818,5290.29,407,4390.03,2035000
70.5048,-12851.3037109375,408,75.8274,5694.7,408,4776.73,2040000
77.5006,-13767.591796875,409,82.7645,5138.4,409,5058.46,2045000
71.6084,-13135.453125,410,76.0901,4784.27,410,5173.21,2050000
71.2108,-13142.6240234375,411,78.1735,5203.22,411,4894.76,2055000
80.562,-13924.0078125,412,85.5187,5591.82,412,4802.66,2060000
75.3,-13739.6103515625,413,78.0698,5124.68,413,4885.71,2065000
67.9092,-12695.1748046875,414,74.3504,5684.84,414,4849.62,2070000
81.0216,-14115.630859375,415,82.409,5668.73,415,5293.96,2075000
78.5128,-13976.5,416,83.6663,5735.19,416,4931.45,2080000
76.6341,-13889.7509765625,417,80.0347,5465.61,417,5209.37,2085000
75.1542,-13765.8955078125,418,79.3519,5398.74,418,4428.93,2090000
74.8926,-14035.556640625,419,81.8456,5712.92,419,5096.08,2095000
80.1376,-14147.5654296875,420,82.119,5276.24,420,4904.46,2100000
80.4742,-14219.4560546875,421,84.3835,5366.98,421,4007.51,2105000
80.3358,-14169.498046875,422,84.976,5709.0,422,5098.56,2110000
78.3336,-14126.6044921875,423,81.7816,5748.12,423,5187.15,2115000
81.1228,-14391.1650390625,424,82.2203,5423.5,424,4376.63,2120000
72.3234,-13482.3740234375,425,76.5883,5586.82,425,4876.97,2125000
81.3433,-14408.0546875,426,82.717,5159.84,426,4130.73,2130000
82.447,-14460.025390625,427,82.2008,5227.42,427,4972.37,2135000
74.9859,-13666.173828125,428,76.722,4936.23,428,5107.08,2140000
82.4162,-14484.373046875,429,80.8937,5139.84,429,5079.51,2145000
83.7281,-14568.677734375,430,84.1486,5614.53,430,5123.61,2150000
66.3754,-12808.7080078125,431,73.2501,5664.48,431,4905.15,2155000
82.0767,-14481.4521484375,432,79.6114,5219.53,432,4523.77,2160000
82.3211,-14461.013671875,433,82.9417,5344.38,433,5303.07,2165000
78.7582,-14537.771484375,434,81.9408,5693.37,434,5278.91,2170000
79.7778,-14527.275390625,435,80.9707,5282.66,435,5238.42,2175000
78.0697,-14379.6904296875,436,80.3473,5666.19,436,4788.89,2180000
80.6787,-14738.7431640625,437,82.544,5706.62,437,4644.43,2185000
71.0389,-13733.9150390625,438,73.549,5702.11,438,4851.9,2190000
78.4708,-14603.0751953125,439,82.5365,5803.59,439,4654.87,2195000
79.2749,-14700.41015625,440,81.8086,5497.86,440,5169.14,2200000
76.8913,-14476.5048828125,441,80.7449,5660.95,441,4823.63,2205000
70.6149,-14200.564453125,442,77.0302,5822.42,442,5126.81,2210000
78.6711,-14547.3125,443,82.2083,5608.79,443,5242.65,2215000
343.9016,-6527.6826171875,444,93.7903,-1190.61,444,-472.57,2220000
614.6454,-5403.3173828125,445,99.9895,-72.98,445,-595.33,2225000
342.6445,-6332.0390625,446,87.3892,-611.81,446,-447.35,2230000
80.4463,-7381.33642578125,447,84.8628,-1220.85,447,-1127.29,2235000
300.9471,-6408.16650390625,448,86.6272,-1160.63,448,-1027.25,2240000
82.4021,-6787.26953125,449,82.7264,-525.39,449,-850.85,2245000
285.6536,-8579.4052734375,450,87.5102,-182.81,450,-490.29,2250000
66.4893,-7324.97119140625,451,78.1792,-324.62,451,-136.24,2255000
67.4037,-9176.412109375,452,78.5064,383.58,452,568.0,2260000
128.5995,-8377.9736328125,453,75.0932,934.31,453,629.44,2265000
53.1912,-10338.302734375,454,71.3145,1510.17,454,466.57,2270000
55.3292,-10693.0869140625,455,72.2792,946.18,455,1140.34,2275000
58.349,-11311.283203125,456,73.0353,1622.97,456,1380.66,2280000
60.0297,-11874.0029296875,457,74.9353,1905.11,457,1824.48,2285000
81.9902,-12514.8427734375,458,78.4749,1987.62,458,2091.9,2290000
70.0995,-13187.9462890625,459,78.5874,2068.45,459,1721.48,2295000
80.0404,-12828.935546875,460,79.8605,2857.17,460,1539.49,2300000
66.6839,-13800.294921875,461,79.6699,2745.56,461,1714.77,2305000
123.8143,-12204.3193359375,462,77.9283,2588.68,462,2155.75,2310000
68.0754,-13398.4091796875,463,78.5058,3590.67,463,3064.5,2315000
63.5463,-13335.59375,464,77.5022,3181.73,464,2549.0,2320000
101.9035,-13408.103515625,465,82.7552,4160.48,465,3268.71,2325000
68.3507,-13320.5458984375,466,80.2923,4242.36,466,3578.33,2330000
77.9084,-14175.2109375,467,83.0903,4199.37,467,3923.85,2335000
103.7933,-13709.91796875,468,81.6812,4525.45,468,4527.33,2340000
68.7064,-13224.4775390625,469,77.5349,4737.94,469,2919.53,2345000
60.4481,-13473.45703125,470,76.4982,3803.16,470,3484.56,2350000
63.3379,-13798.6884765625,471,78.7485,4102.21,471,3761.39,2355000
65.2281,-13308.525390625,472,75.8671,4119.82,472,3458.23,2360000
81.4295,-12011.5849609375,473,73.9123,3959.47,473,3278.63,2365000
95.357,-13229.08984375,474,76.636,3942.15,474,3282.2,2370000
64.3894,-13528.9091796875,475,78.2823,4067.03,475,3940.39,2375000
66.0007,-14093.599609375,476,78.8768,4316.01,476,3613.22,2380000
68.9783,-14093.1220703125,477,79.3084,4147.92,477,3718.2,2385000
61.8672,-13588.5029296875,478,78.1594,3839.03,478,3235.55,2390000
63.4727,-13370.560546875,479,79.0208,4517.2,479,2978.25,2395000
62.5667,-13473.0244140625,480,77.8873,4259.85,480,3724.39,2400000
59.1281,-12972.529296875,481,76.607,3494.24,481,3275.89,2405000
58.1345,-13151.9501953125,482,76.9215,4435.4,482,3893.04,2410000
70.2735,-13280.76953125,483,76.9936,4389.23,483,3295.38,2415000
63.8342,-13816.9658203125,484,79.9259,3993.33,484,3757.76,2420000
75.0765,-13339.1953125,485,78.2609,4666.77,485,4165.98,2425000
84.4069,-13281.4736328125,486,76.6673,4559.92,486,3647.0,2430000
62.1206,-13653.150390625,487,78.2723,4476.63,487,3160.6,2435000
63.1962,-13754.7412109375,488,77.552,4149.05,488,3993.48,2440000
64.142,-13309.5634765625,489,76.8289,4383.43,489,3747.37,2445000
71.9882,-13266.3193359375,490,76.2274,4464.33,490,4064.19,2450000
64.3994,-14309.412109375,491,81.8211,4747.34,491,4475.54,2455000
95.7351,-14096.43359375,492,84.5369,4430.83,492,4011.61,2460000
71.4889,-13958.896484375,493,81.5463,4520.17,493,3427.03,2465000
68.9497,-12875.8525390625,494,73.125,2918.62,494,2455.34,2470000
95.2243,-13924.9609375,495,88.1667,3412.3,495,2999.99,2475000
95.6087,-14148.8134765625,496,91.0472,3623.37,496,3711.32,2480000
84.6336,-14025.38671875,497,85.7376,2954.04,497,2761.68,2485000
80.1084,-12865.90234375,498,79.8031,2880.28,498,2445.71,2490000
172.8094,-11518.30078125,499,76.7544,1989.61,499,1626.61,2495000
103.5434,-11168.38671875,500,75.5443,1140.87,500,756.31,2500000
191.6263,-9958.8466796875,501,80.2489,1720.41,501,1109.27,2505000
129.4852,-10410.9140625,502,77.8375,1293.83,502,1314.66,2510000
138.1434,-13237.0185546875,503,81.2924,2644.46,503,3031.7,2515000
78.6549,-13260.9052734375,504,80.9452,3119.4,504,3098.83,2520000
87.4203,-14381.1650390625,505,85.175,3424.72,505,3668.66,2525000
83.1668,-12024.24609375,506,79.253,3465.56,506,3280.15,2530000
92.3852,-14991.4833984375,507,88.0945,3085.01,507,2464.52,2535000
68.8463,-11298.3017578125,508,83.2132,1301.33,508,1106.84,2540000
88.6249,-15087.0458984375,509,87.5866,2133.67,509,2140.2,2545000
107.6837,-13559.2587890625,510,82.7569,769.87,510,858.02,2550000
94.7967,-12819.89453125,511,78.7955,622.92,511,307.01,2555000
176.2595,-7023.18994140625,512,70.2657,-819.5,512,-661.85,2560000
67.1351,-12100.6318359375,513,73.6137,1728.45,513,1581.61,2565000
81.013,-14200.384765625,514,84.6755,3409.75,514,3111.54,2570000
86.0553,-13992.107421875,515,82.7478,2939.58,515,3139.4,2575000
81.0806,-13646.9736328125,516,82.258,1338.93,516,2289.75,2580000
102.4034,-13236.9384765625,517,82.7325,3053.38,517,3155.99,2585000
79.5604,-13981.736328125,518,82.8055,3515.52,518,3184.35,2590000
82.2051,-14370.8974609375,519,82.2122,3174.37,519,2784.41,2595000
119.0693,-13048.2099609375,520,82.4897,2797.26,520,1790.64,2600000
77.0712,-13111.5546875,521,82.3636,2055.0,521,3413.19,2605000
76.8255,-14190.265625,522,82.6246,2641.08,522,1661.96,2610000
75.2334,-13894.76953125,523,80.8745,3292.14,523,2624.21,2615000
128.7438,-14142.919921875,524,81.4517,3106.97,524,2620.85,2620000
117.3354,-12546.0390625,525,78.8877,3422.79,525,2386.14,2625000
136.8365,-13129.0322265625,526,80.2425,2763.5,526,3079.32,2630000
85.3678,-14962.4560546875,527,82.3454,4283.61,527,3775.63,2635000
182.8022,-12415.1591796875,528,79.5241,3150.27,528,3069.87,2640000
93.5198,-14451.7412109375,529,80.9733,2970.39,529,2326.71,2645000
77.968,-14896.408203125,530,80.3397,4124.89,530,3428.14,2650000
91.6324,-14570.7724609375,531,79.9758,4155.98,531,3551.47,2655000
79.4944,-14304.201171875,532,77.9909,3053.53,532,3040.16,2660000
112.1079,-14699.947265625,533,78.9274,3921.9,533,3490.88,2665000
108.3298,-14351.638671875,534,79.1865,4032.16,534,3617.5,2670000
77.0862,-15040.52734375,535,82.2318,3845.68,535,3814.51,2675000
82.7478,-14450.3984375,536,79.8401,4056.72,536,3564.55,2680000
90.8372,-14592.6328125,537,78.6318,3915.36,537,2920.1,2685000
136.6471,-13701.1455078125,538,78.4779,3608.51,538,3542.06,2690000
79.8439,-15209.16015625,539,79.6742,4358.97,539,3614.06,2695000
85.5072,-13990.2607421875,540,76.1411,3785.05,540,3027.83,2700000
71.565,-14654.8251953125,541,79.1539,3863.42,541,3725.42,2705000
102.8611,-14583.107421875,542,81.0305,4073.62,542,3125.25,2710000
87.3449,-14234.8173828125,543,76.7975,3916.78,543,3663.93,2715000
73.6272,-14312.0087890625,544,76.035,4502.02,544,3933.46,2720000
57.772,-13530.9541015625,545,72.329,4322.86,545,3820.21,2725000
107.0439,-13085.220703125,546,76.0495,3156.0,546,3552.51,2730000
70.0371,-14091.58984375,547,73.6397,4698.42,547,3958.36,2735000
86.0705,-14038.919921875,548,76.3484,4298.65,548,3175.05,2740000
94.0092,-13972.962890625,549,74.55,4021.89,549,3706.24,2745000
64.271,-14940.9775390625,550,80.8168,4252.26,550,3392.6,2750000
56.3919,-14425.205078125,551,76.597,4393.81,551,3448.43,2755000
65.7649,-14589.0087890625,552,76.4571,4646.17,552,3921.61,2760000
89.513,-14552.728515625,553,81.8338,4548.38,553,3775.76,2765000
56.5103,-14713.3974609375,554,78.7054,3732.02,554,3485.16,2770000
59.5726,-14695.802734375,555,75.0907,4818.66,555,4105.99,2775000
115.6731,-13823.15625,556,79.3348,4098.58,556,3488.23,2780000
77.3358,-13780.478515625,557,75.2224,4722.97,557,3522.62,2785000
57.7127,-14568.5712890625,558,76.3549,4025.38,558,3565.08,2790000
89.2155,-14023.0615234375,559,75.1472,4240.04,559,3963.21,2795000
76.5642,-13626.7080078125,560,76.9361,4038.71,560,3418.22,2800000
120.9354,-13799.5029296875,561,76.9752,4697.74,561,4177.72,2805000
56.9879,-14411.12890625,562,75.8959,4865.46,562,3746.68,2810000
61.8623,-14925.7763671875,563,78.2684,4537.09,563,3896.54,2815000
72.1727,-14751.1845703125,564,78.6674,4753.89,564,3840.99,2820000
56.3097,-14625.7001953125,565,72.476,4809.91,565,3666.42,2825000
58.1563,-14530.109375,566,76.3747,4865.25,566,4064.17,2830000
59.0041,-14846.2626953125,567,74.1104,4459.23,567,3792.7,2835000
68.0906,-15238.0673828125,568,79.7978,4804.9,568,4331.78,2840000
60.7622,-14959.8388671875,569,77.1828,4681.4,569,4019.78,2845000
56.8959,-14656.3212890625,570,74.7705,4330.45,570,3554.92,2850000
63.3268,-14861.66015625,571,76.5089,4649.12,571,4350.83,2855000
56.1266,-14106.84375,572,75.2554,4657.37,572,3855.46,2860000
82.9534,-14029.203125,573,73.4952,4844.0,573,4259.16,2865000
63.9687,-13960.0625,574,73.9368,4521.9,574,3795.55,2870000
63.075,-14912.3115234375,575,75.9953,4661.1,575,4141.36,2875000
60.7055,-14044.185546875,576,77.2393,4354.18,576,3512.1,2880000
61.1249,-14438.890625,577,78.3752,4530.74,577,4002.9,2885000
60.921,-14248.140625,578,76.0981,4663.09,578,4044.21,2890000
62.2447,-14538.3505859375,579,78.4354,4617.16,579,4114.77,2895000
60.9157,-14326.505859375,580,77.2432,4083.0,580,3798.42,2900000
95.2947,-14076.9169921875,581,77.381,4659.37,581,4000.77,2905000
65.1939,-14577.701171875,582,77.201,4759.07,582,4235.0,2910000
63.8792,-14322.833984375,583,78.3682,4495.39,583,3772.92,2915000
66.7738,-14855.642578125,584,79.7483,4830.64,584,4243.88,2920000
84.2502,-14166.421875,585,80.2829,4249.18,585,3321.07,2925000
63.8644,-15154.12109375,586,77.2857,4853.68,586,4287.21,2930000
74.5856,-14132.396484375,587,78.5914,4481.05,587,4076.42,2935000
60.1266,-14749.7197265625,588,78.3379,4823.92,588,3595.34,2940000
60.5651,-14774.201171875,589,77.469,4841.31,589,3847.59,2945000
65.4396,-15139.666015625,590,78.4844,4834.45,590,4477.23,2950000
65.5044,-15073.482421875,591,79.6856,4598.84,591,3560.07,2955000
66.4778,-15101.142578125,592,75.8382,4914.14,592,4163.17,2960000
64.0884,-14934.4580078125,593,76.3377,5021.53,593,4208.94,2965000
94.2553,-14672.861328125,594,76.3688,5009.21,594,4465.17,2970000
70.0978,-14183.4619140625,595,75.1574,5065.41,595,4218.3,2975000
63.2108,-15215.65625,596,79.9861,4800.92,596,3479.13,2980000
102.8795,-14678.8974609375,597,76.1437,4685.57,597,3807.65,2985000
62.9411,-15258.76171875,598,75.3581,4731.36,598,3539.82,2990000
64.0532,-14500.287109375,599,75.7583,4435.83,599,4286.09,2995000
