Real Det Return,Itration,Running Reverse KL,Running Env Steps,Reward Loss,Real Sto Return,Running Update Time,Running Forward KL
5888.55,766,19.3593,3830000,-6291.84814453125,5270.0,766,38.4749
5070.5,767,17.0918,3835000,-6181.5126953125,5232.54,767,38.9035
3526.96,768,18.0373,3840000,-6326.1083984375,5614.52,768,37.912
4985.25,769,17.471,3845000,-6058.94970703125,5383.64,769,38.0819
5569.36,770,17.6637,3850000,-6260.15380859375,4889.46,770,37.9709
5824.42,771,17.1594,3855000,-6246.56787109375,5169.44,771,38.411
4658.26,772,15.7894,3860000,-6585.888671875,5129.01,772,38.6005
5545.75,773,15.518,3865000,-6275.87158203125,5117.17,773,38.1966
5479.18,774,14.9788,3870000,-6544.4404296875,4639.62,774,38.3881
5349.12,775,16.1046,3875000,-6075.86767578125,5567.29,775,38.1694
5736.11,776,16.1687,3880000,-6488.53857421875,5185.96,776,38.1432
5737.23,777,15.9075,3885000,-6269.7265625,5112.0,777,38.4827
5342.26,778,16.2537,3890000,-5925.5546875,5608.0,778,38.4494
5696.97,779,15.977,3895000,-5950.16455078125,5325.36,779,37.7771
4595.03,780,15.297,3900000,-6495.30859375,4058.01,780,38.7478
5745.15,781,16.2138,3905000,-6266.50439453125,5372.96,781,37.7387
5499.34,782,17.0075,3910000,-6676.90771484375,4793.35,782,38.824
5462.3,783,17.2481,3915000,-6298.7587890625,5215.81,783,38.3238
5565.3,784,15.7132,3920000,-6156.51318359375,4683.87,784,38.0531
5624.57,785,17.8404,3925000,-6405.58984375,5033.57,785,38.4473
5618.95,786,15.4071,3930000,-6525.77392578125,4377.89,786,38.0165
5750.01,787,15.3445,3935000,-6551.3779296875,4926.38,787,38.5624
5552.16,788,16.6477,3940000,-6410.71240234375,4566.0,788,38.7059
5238.84,789,18.23,3945000,-6781.87109375,3663.5,789,39.448
5837.21,790,18.289,3950000,-6941.85400390625,4223.66,790,39.0323
5709.39,791,16.0838,3955000,-6294.40869140625,5502.21,791,37.7695
5701.62,792,19.2865,3960000,-6566.57763671875,3920.93,792,39.2912
5755.65,793,17.741,3965000,-7263.91162109375,5045.98,793,38.5603
5655.77,794,16.8316,3970000,-6642.13427734375,4958.5,794,38.221
5625.7,795,15.9374,3975000,-6874.037109375,4885.62,795,37.7184
5790.76,796,17.5834,3980000,-6497.6123046875,5402.27,796,38.6543
5592.3,797,16.3198,3985000,-6525.55029296875,4678.83,797,37.6614
5642.33,798,15.3488,3990000,-6644.72509765625,5227.25,798,37.4974
5217.54,799,15.8907,3995000,-6513.3486328125,4178.04,799,37.3815
5284.33,800,15.3072,4000000,-6703.9013671875,5264.72,800,37.1942
5700.39,801,16.6399,4005000,-6675.0498046875,5444.57,801,37.7729
4860.59,802,17.0221,4010000,-6848.04638671875,4121.31,802,37.9528
5021.54,803,18.9409,4015000,-7073.91064453125,3769.69,803,38.966
3501.34,804,25.2314,4020000,-6874.0322265625,3122.32,804,39.1115
5541.89,805,18.6011,4025000,-6886.57080078125,5196.64,805,38.2979
5614.11,806,17.4959,4030000,-6371.7333984375,5363.55,806,37.9482
5512.79,807,15.7164,4035000,-6653.89208984375,5482.37,807,37.7767
4803.57,808,19.3523,4040000,-6691.1708984375,5207.39,808,38.6464
4042.59,809,16.2117,4045000,-6479.1767578125,4452.59,809,37.7608
5587.12,810,17.6731,4050000,-6620.78564453125,5302.9,810,38.4418
5670.35,811,17.5753,4055000,-6295.853515625,5509.38,811,37.9638
5725.98,812,17.6671,4060000,-6375.32470703125,5563.65,812,38.6209
5636.4,813,16.6015,4065000,-6619.13818359375,5478.94,813,38.1777
5738.7,814,16.9629,4070000,-6343.642578125,5319.16,814,38.0147
5580.92,815,16.6737,4075000,-6336.06494140625,5047.45,815,37.4629
5524.45,816,17.26,4080000,-6237.6572265625,5376.14,816,37.781
5554.28,817,16.9308,4085000,-6336.822265625,5481.52,817,37.823
5394.66,818,17.4658,4090000,-6488.2197265625,5386.29,818,37.9547
5180.89,819,18.089,4095000,-6617.9501953125,4741.39,819,37.9343
5267.75,820,16.8907,4100000,-6207.21240234375,5020.53,820,37.7842
4274.8,821,17.1223,4105000,-6595.67236328125,5196.41,821,37.6313
5486.72,822,17.5867,4110000,-6508.359375,4642.62,822,38.2984
5584.86,823,16.8964,4115000,-6466.0947265625,4643.98,823,37.9861
5428.84,824,17.731,4120000,-6422.72216796875,5401.81,824,37.7602
5645.43,825,18.3088,4125000,-6440.59814453125,5060.74,825,37.9426
5610.32,826,17.1329,4130000,-6514.5439453125,5075.86,826,37.8075
5852.77,827,17.6104,4135000,-6413.96337890625,5073.8,827,38.2701
5421.66,828,17.8713,4140000,-6958.70556640625,5187.35,828,38.0021
5067.89,829,17.2879,4145000,-6651.5771484375,5185.75,829,37.6312
5642.22,830,17.1286,4150000,-6847.80126953125,5555.94,830,38.1833
5431.19,831,18.743,4155000,-6520.548828125,5353.49,831,38.2449
5496.76,832,17.5493,4160000,-6627.37060546875,5108.46,832,37.7402
5476.3,833,18.4622,4165000,-6651.6923828125,5174.09,833,38.1385
5642.75,834,16.795,4170000,-6809.4990234375,5228.45,834,37.721
5701.92,835,15.9216,4175000,-6958.2548828125,4511.33,835,37.8683
5048.2,836,17.1477,4180000,-7038.68603515625,3778.53,836,38.3563
2881.18,837,22.3309,4185000,-7121.4501953125,4313.25,837,38.9497
4797.02,838,20.4403,4190000,-7094.50439453125,4196.46,838,38.7167
5262.04,839,23.8214,4195000,-7313.91015625,4965.99,839,39.8525
4447.77,840,16.3517,4200000,-6986.681640625,4965.91,840,37.301
3852.36,841,17.2879,4205000,-7068.5634765625,3208.54,841,38.0025
4181.12,842,18.6704,4210000,-7202.8837890625,3452.13,842,38.3002
5674.64,843,18.7278,4215000,-7114.62646484375,4659.94,843,38.2079
5500.35,844,20.857,4220000,-6975.4853515625,4969.33,844,38.1275
4087.42,845,22.6295,4225000,-7136.1806640625,4850.11,845,38.7668
5442.26,846,17.6632,4230000,-6966.55908203125,4818.21,846,37.8643
5525.54,847,18.6769,4235000,-6896.20849609375,5246.29,847,37.8367
5699.84,848,18.2982,4240000,-6864.12060546875,5186.31,848,38.0808
5793.95,849,17.821,4245000,-6799.2734375,5241.74,849,37.3423
5824.27,850,17.8639,4250000,-7145.20751953125,4654.64,850,37.9662
5297.35,851,21.4132,4255000,-7061.93115234375,4839.52,851,38.6181
5637.81,852,19.1272,4260000,-6870.5205078125,5204.88,852,38.0859
5577.1,853,18.2711,4265000,-6519.31689453125,5139.91,853,37.1869
5553.48,854,18.7727,4270000,-6656.3427734375,4493.26,854,37.6803
3823.02,855,18.3463,4275000,-6753.98095703125,4996.92,855,37.2937
5280.09,856,17.3616,4280000,-6721.923828125,4761.41,856,37.1616
4781.67,857,17.9473,4285000,-6730.11376953125,5298.47,857,37.334
5752.05,858,18.5558,4290000,-6735.23681640625,4984.61,858,37.4934
4695.57,859,18.692,4295000,-7184.78857421875,4120.89,859,38.203
5579.01,860,16.866,4300000,-6642.6279296875,5198.99,860,37.4795
4965.11,861,17.0166,4305000,-6637.01611328125,4489.0,861,38.0702
5746.58,862,16.7163,4310000,-6776.80419921875,5154.22,862,37.8366
4893.72,863,16.6656,4315000,-6753.611328125,4841.38,863,37.726
4855.32,864,15.796,4320000,-6583.32763671875,4446.89,864,37.0093
5336.36,865,15.8985,4325000,-6606.38134765625,4999.85,865,36.8337
5138.51,866,15.1884,4330000,-6761.921875,5039.29,866,37.0592
5482.2,867,16.6953,4335000,-6834.24169921875,5009.76,867,37.4314
5644.19,868,16.8571,4340000,-6798.48828125,4529.6,868,36.8291
5369.88,869,16.5486,4345000,-6740.798828125,5055.93,869,37.3486
5618.12,870,17.6796,4350000,-6858.3994140625,4834.45,870,37.1151
5547.94,871,16.812,4355000,-6797.8427734375,4997.54,871,37.7926
4678.03,872,18.5304,4360000,-6971.54150390625,4137.18,872,38.1146
3925.66,873,16.9821,4365000,-6833.97998046875,4187.74,873,37.3213
5370.04,874,18.2097,4370000,-6780.79443359375,5358.62,874,36.8758
3163.28,875,17.4432,4375000,-6936.9072265625,3692.31,875,37.5874
5004.47,876,17.1926,4380000,-6722.1298828125,5323.92,876,37.7106
4954.93,877,18.4399,4385000,-6803.61328125,4628.8,877,37.9915
5467.71,878,17.6511,4390000,-6887.8173828125,5170.16,878,37.9861
1382.24,879,21.8386,4395000,-6776.3095703125,2938.33,879,39.1865
381.99,880,25.9914,4400000,-7082.6982421875,756.98,880,41.3068
5313.62,881,23.0198,4405000,-7119.4345703125,3338.19,881,38.856
1088.69,882,18.2618,4410000,-7000.69873046875,5003.38,882,38.6661
4204.8,883,18.3372,4415000,-6903.31640625,5179.39,883,38.3131
5403.7,884,18.0424,4420000,-6833.21435546875,5280.0,884,38.9154
5569.75,885,18.4818,4425000,-7044.45751953125,5475.61,885,38.2017
5682.64,886,18.7334,4430000,-6889.32666015625,4721.61,886,38.3573
5792.2,887,17.4025,4435000,-7205.09716796875,4889.14,887,37.7477
5404.74,888,22.7843,4440000,-7239.24560546875,3258.83,888,39.2477
5791.78,889,18.3345,4445000,-7319.5869140625,5568.42,889,38.6259
3080.28,890,23.8929,4450000,-7192.23291015625,4003.35,890,39.4608
5669.89,891,17.4351,4455000,-7266.17822265625,5367.19,891,38.5782
5529.03,892,18.121,4460000,-7295.04931640625,5301.14,892,38.1589
5657.1,893,17.4336,4465000,-7053.265625,5424.11,893,37.9424
5372.57,894,17.8493,4470000,-7360.41162109375,5170.94,894,38.5182
1283.77,895,27.9303,4475000,-7207.4365234375,1546.71,895,41.6839
5654.12,896,20.5507,4480000,-7150.37109375,3469.6,896,38.625
5505.41,897,18.4527,4485000,-6953.578125,4308.18,897,38.3134
5582.22,898,16.4216,4490000,-6956.94140625,4914.44,898,37.3604
5464.99,899,18.801,4495000,-7036.69873046875,5138.98,899,37.6635
2546.89,900,19.8586,4500000,-7541.11083984375,2844.32,900,38.7604
5241.77,901,23.2329,4505000,-7161.89501953125,3823.09,901,39.523
2028.27,902,22.137,4510000,-7368.953125,4445.85,902,39.5913
4783.49,903,16.8457,4515000,-7285.76953125,4478.18,903,37.8432
5643.92,904,19.1508,4520000,-7397.14453125,5511.94,904,38.0571
4835.99,905,18.6615,4525000,-7321.10107421875,5086.51,905,38.5102
4375.04,906,19.802,4530000,-7183.98828125,5007.15,906,38.8391
2862.77,907,19.3431,4535000,-7549.49169921875,4863.03,907,38.396
5645.11,908,19.7886,4540000,-7360.9150390625,4718.07,908,38.0778
5016.0,909,17.8629,4545000,-7215.66162109375,4978.74,909,37.7967
5200.5,910,16.8844,4550000,-7312.01708984375,5162.5,910,36.7264
3391.59,911,17.754,4555000,-7385.16796875,4555.71,911,37.8587
4069.93,912,17.959,4560000,-7644.0888671875,4024.12,912,37.5527
3290.57,913,20.8504,4565000,-7528.50341796875,4668.58,913,37.6637
5339.31,914,19.814,4570000,-7519.73779296875,4527.4,914,38.7589
5281.84,915,18.7654,4575000,-7716.6728515625,4435.45,915,37.8277
5353.33,916,17.8925,4580000,-7533.13232421875,4856.38,916,37.7243
5654.52,917,18.3321,4585000,-7379.8486328125,5137.12,917,38.1291
5709.56,918,19.5825,4590000,-7751.5361328125,5111.41,918,38.8968
5145.18,919,22.9837,4595000,-7800.24072265625,4117.72,919,38.9499
4694.94,920,17.3008,4600000,-7554.29150390625,4692.16,920,37.9038
4892.81,921,21.1299,4605000,-7428.70458984375,3757.32,921,37.8353
4493.32,922,17.283,4610000,-7381.83740234375,4360.86,922,37.4842
4109.27,923,18.8992,4615000,-7542.45556640625,4515.54,923,37.8137
5284.65,924,18.8912,4620000,-7554.90380859375,4468.97,924,37.946
4367.82,925,18.1077,4625000,-7751.912109375,4893.52,925,38.3437
4778.46,926,15.8407,4630000,-7711.41552734375,5029.51,926,38.2985
5571.52,927,18.8276,4635000,-7714.31005859375,4918.79,927,38.3455
5307.48,928,16.7384,4640000,-7366.7666015625,4864.08,928,37.6289
4068.45,929,18.4639,4645000,-7557.86328125,3835.74,929,38.0373
4166.84,930,15.3197,4650000,-8007.0771484375,2695.77,930,37.6491
4292.41,931,18.0205,4655000,-7982.556640625,2955.48,931,39.3263
5079.85,932,19.9531,4660000,-7749.85400390625,5014.92,932,38.8303
2782.2,933,17.5681,4665000,-7483.611328125,3735.65,933,38.2608
5347.46,934,17.541,4670000,-7481.935546875,4777.32,934,38.17
5117.25,935,17.6584,4675000,-8017.51318359375,4706.69,935,38.6438
5308.13,936,17.0957,4680000,-7829.703125,5252.93,936,38.3396
3893.45,937,17.3719,4685000,-8300.1884765625,4680.44,937,39.5028
4871.27,938,35.0351,4690000,-8047.599609375,4574.89,938,38.7389
2964.38,939,23.0929,4695000,-7635.06298828125,3276.41,939,40.1814
4941.31,940,19.8999,4700000,-7712.32373046875,4179.98,940,38.4907
2399.85,941,21.4951,4705000,-7473.04541015625,3682.66,941,39.4453
219.56,942,18.2923,4710000,-8087.8603515625,3866.27,942,38.4904
5536.07,943,18.5105,4715000,-8112.34375,4523.57,943,38.7514
5480.95,944,19.6734,4720000,-7623.6025390625,5068.33,944,38.4261
5529.6,945,19.3777,4725000,-7683.7958984375,5046.77,945,38.7503
4853.81,946,20.6906,4730000,-7896.39208984375,4888.13,946,37.9415
5621.19,947,26.2281,4735000,-8199.2138671875,5171.18,947,38.5661
5057.11,948,16.9372,4740000,-8659.9677734375,5201.91,948,38.6411
4115.07,949,21.1864,4745000,-8150.431640625,4930.6,949,38.4902
5389.7,950,25.1383,4750000,-7800.29931640625,5201.66,950,38.3978
4458.76,951,23.3919,4755000,-7489.349609375,4537.41,951,37.822
5093.44,952,17.7329,4760000,-7764.9140625,5026.07,952,38.5302
3942.28,953,27.161,4765000,-8123.51708984375,3718.85,953,39.9608
678.69,954,22.6512,4770000,-8100.50390625,2805.52,954,39.889
1206.04,955,32.5996,4775000,-8189.84716796875,1148.09,955,42.6727
583.88,956,28.6903,4780000,-8337.2666015625,821.55,956,41.6033
3067.2,957,20.3862,4785000,-8036.59521484375,4980.25,957,38.7866
5468.4,958,18.3352,4790000,-7785.04931640625,4818.22,958,37.6147
4351.53,959,18.0504,4795000,-7932.767578125,4745.77,959,37.7826
4336.21,960,17.8689,4800000,-7933.6376953125,4219.61,960,37.3243
4562.77,961,18.6363,4805000,-8038.63330078125,5000.22,961,37.7466
5612.78,962,17.2062,4810000,-7996.67724609375,5265.92,962,37.1606
5185.11,963,17.4989,4815000,-8047.67822265625,5364.78,963,37.2468
4980.61,964,19.212,4820000,-7929.08740234375,5459.38,964,37.3609
4362.59,965,17.3292,4825000,-7982.8955078125,5221.5,965,37.8046
5443.45,966,17.6582,4830000,-8006.77978515625,5492.75,966,37.4058
3685.33,967,17.1066,4835000,-7959.6640625,4982.85,967,37.3996
1813.31,968,21.7742,4840000,-7858.576171875,3830.74,968,37.7741
3862.43,969,17.7725,4845000,-8085.1552734375,4900.84,969,37.462
4961.22,970,17.6549,4850000,-8027.60791015625,5518.31,970,36.7964
5506.61,971,18.4885,4855000,-7984.04296875,5051.12,971,37.1646
4656.11,972,19.0976,4860000,-8314.771484375,3976.66,972,38.4107
4429.11,973,17.6594,4865000,-8258.1162109375,4798.45,973,37.3651
3911.42,974,15.7888,4870000,-7995.56640625,4352.72,974,36.954
5124.95,975,16.862,4875000,-8128.427734375,5002.73,975,36.8386
5739.94,976,17.7421,4880000,-8060.52587890625,5229.77,976,37.8228
5723.93,977,19.3058,4885000,-8089.28564453125,5465.04,977,37.4832
5288.53,978,19.0836,4890000,-8078.2802734375,5236.69,978,37.7588
3530.14,979,20.1564,4895000,-8175.9052734375,3549.61,979,41.2901
3113.36,980,17.2052,4900000,-8084.6806640625,4842.51,980,37.855
3958.19,981,17.3519,4905000,-7897.439453125,4140.25,981,36.5761
4623.33,982,17.8412,4910000,-8125.2802734375,4008.44,982,37.5487
3501.77,983,16.9607,4915000,-7969.02734375,5018.58,983,37.5002
2399.14,984,18.5481,4920000,-8456.93359375,2117.72,984,41.6143
1848.82,985,20.6115,4925000,-8135.6650390625,1639.78,985,40.1695
4853.55,986,21.8933,4930000,-8234.7265625,4404.05,986,40.4697
733.52,987,23.9352,4935000,-8201.306640625,1651.88,987,39.7276
5504.0,988,24.2388,4940000,-8200.3056640625,5344.97,988,39.1306
5268.83,989,20.4358,4945000,-8271.396484375,5026.99,989,37.7079
3553.46,990,17.8291,4950000,-8112.1806640625,4540.69,990,37.9437
4222.21,991,18.6358,4955000,-8215.41796875,3979.74,991,38.2431
5517.39,992,20.9202,4960000,-8395.3154296875,5366.43,992,38.3235
4429.55,993,18.694,4965000,-8087.57568359375,4320.33,993,38.3089
5347.31,994,18.6634,4970000,-8010.15576171875,5023.0,994,37.6902
5775.78,995,18.102,4975000,-8375.5283203125,5365.28,995,38.1036
4126.25,996,18.6213,4980000,-8109.5810546875,5052.63,996,37.8168
5085.58,997,18.3378,4985000,-8222.958984375,5083.38,997,38.1079
5011.48,998,18.7284,4990000,-8287.5712890625,5161.05,998,37.6239
5030.54,999,18.836,4995000,-8419.3955078125,5248.68,999,38.1042
5388.24,1000,18.9781,5000000,-8086.6337890625,5524.34,1000,37.1876
5223.53,1001,18.5336,5005000,-8399.9404296875,5110.04,1001,37.7534
3518.66,1002,17.8687,5010000,-8061.3291015625,4681.79,1002,37.2244
5633.19,1003,18.0595,5015000,-8330.9033203125,4458.66,1003,38.379
4418.78,1004,16.5045,5020000,-8283.5458984375,4854.35,1004,37.2322
4848.83,1005,18.7633,5025000,-8283.59375,4886.15,1005,37.3868
4837.22,1006,18.5057,5030000,-8332.92578125,5511.49,1006,37.5462
5487.29,1007,19.1154,5035000,-8323.849609375,5409.93,1007,37.765
5543.31,1008,18.8335,5040000,-8324.720703125,5417.2,1008,37.6532
5738.57,1009,18.3882,5045000,-8410.29296875,5015.83,1009,37.4552
5258.0,1010,18.461,5050000,-8721.3037109375,5105.26,1010,38.1376
4835.09,1011,16.7328,5055000,-9000.583984375,5491.65,1011,38.1334
4793.33,1012,17.7375,5060000,-7954.94287109375,4711.17,1012,37.0089
5707.99,1013,18.6156,5065000,-8502.625,5575.55,1013,37.6563
4437.84,1014,19.52,5070000,-8502.8193359375,4436.84,1014,37.6198
4949.17,1015,17.9359,5075000,-8334.7568359375,5465.02,1015,37.7955
5631.51,1016,18.8017,5080000,-8310.4736328125,5527.4,1016,37.1627
3920.9,1017,22.8141,5085000,-8333.400390625,5558.82,1017,37.1287
5673.7,1018,21.5619,5090000,-8459.9345703125,4609.32,1018,37.8222
5127.04,1019,23.286,5095000,-8463.3447265625,3057.87,1019,37.7307
5507.57,1020,18.1701,5100000,-8344.626953125,4986.82,1020,36.9496
5116.19,1021,18.3201,5105000,-8456.7568359375,4433.76,1021,37.5567
4433.25,1022,22.8629,5110000,-8582.1376953125,4624.91,1022,37.5666
1868.4,1023,28.6503,5115000,-8293.98828125,3244.45,1023,37.7342
3945.04,1024,21.988,5120000,-8420.267578125,4872.99,1024,38.077
516.23,1025,56.233,5125000,-8738.27734375,742.58,1025,43.1986
562.0,1026,29.3291,5130000,-8633.443359375,531.25,1026,50.3995
2273.4,1027,17.881,5135000,-8636.4296875,5444.86,1027,37.0656
5431.21,1028,18.7126,5140000,-8396.279296875,5471.99,1028,36.9239
5633.71,1029,18.1766,5145000,-8461.7568359375,5537.87,1029,37.3107
5153.74,1030,18.1449,5150000,-8362.607421875,4860.02,1030,37.234
4631.99,1031,16.1781,5155000,-8806.865234375,3877.41,1031,37.242
4517.37,1032,18.1519,5160000,-8640.0888671875,5148.18,1032,36.5858
2362.74,1033,16.6714,5165000,-8745.25390625,3712.19,1033,38.9356
4549.55,1034,17.0848,5170000,-8525.6455078125,4598.32,1034,37.0426
3479.06,1035,16.9137,5175000,-8248.4091796875,4532.78,1035,37.0018
4696.82,1036,18.1681,5180000,-8395.1142578125,4731.89,1036,37.2536
4244.04,1037,14.3961,5185000,-8232.841796875,4702.44,1037,36.8993
5307.2,1038,18.4916,5190000,-8571.4990234375,5205.07,1038,37.1054
5559.62,1039,18.9549,5195000,-8490.5595703125,5440.37,1039,37.4918
5289.82,1040,18.0283,5200000,-8518.322265625,4910.98,1040,37.0252
5549.84,1041,18.9055,5205000,-8456.1591796875,5032.93,1041,37.2457
5399.65,1042,19.053,5210000,-8620.87109375,5174.61,1042,37.5667
5404.24,1043,19.4754,5215000,-8632.5908203125,5097.93,1043,37.6854
5601.44,1044,21.3907,5220000,-8581.0615234375,5494.27,1044,37.4242
5519.95,1045,18.7288,5225000,-8435.5615234375,4885.2,1045,37.0852
5656.07,1046,18.1087,5230000,-8729.9033203125,5540.34,1046,37.1
5610.21,1047,19.2603,5235000,-8633.6044921875,5472.64,1047,37.481
5607.41,1048,18.5044,5240000,-8664.044921875,5514.26,1048,36.9878
5611.98,1049,17.0534,5245000,-8647.771484375,5540.17,1049,36.6255
5543.31,1050,16.9648,5250000,-8557.884765625,5506.05,1050,36.5887
5278.2,1051,16.1552,5255000,-8353.251953125,5190.73,1051,36.7191
4376.7,1052,16.2712,5260000,-8351.6845703125,5177.66,1052,36.1049
5604.19,1053,18.128,5265000,-8556.6259765625,5495.0,1053,36.4352
5125.75,1054,18.7227,5270000,-8433.921875,5480.94,1054,36.5557
4256.32,1055,16.3728,5275000,-8466.4384765625,5392.13,1055,36.0764
5581.34,1056,15.756,5280000,-8705.8408203125,5171.67,1056,37.1205
5281.03,1057,16.5333,5285000,-8368.5771484375,5041.19,1057,36.2363
5517.79,1058,16.2863,5290000,-8644.6708984375,5400.47,1058,36.7254
5486.67,1059,17.0166,5295000,-8859.2626953125,5390.43,1059,36.8143
4867.44,1060,17.1163,5300000,-8995.9853515625,5381.22,1060,36.9703
5766.04,1061,17.9338,5305000,-8629.171875,5557.19,1061,36.5041
5670.58,1062,17.4678,5310000,-8721.697265625,5281.5,1062,36.7666
4872.45,1063,16.5391,5315000,-8912.0439453125,4909.89,1063,36.9848
5168.09,1064,17.9444,5320000,-8705.1806640625,5288.23,1064,37.0171
5390.78,1065,17.3177,5325000,-9008.390625,5333.07,1065,37.5124
5238.8,1066,17.5297,5330000,-9092.548828125,4522.46,1066,37.559
5813.81,1067,18.1777,5335000,-8850.1689453125,5587.57,1067,37.5906
5757.1,1068,19.4917,5340000,-8860.8876953125,5617.99,1068,37.7211
5540.57,1069,17.5547,5345000,-8692.8779296875,4592.32,1069,37.2942
4571.85,1070,21.8045,5350000,-8360.501953125,3790.43,1070,38.5711
5350.7,1071,18.0847,5355000,-8568.3818359375,5361.85,1071,36.7954
5675.91,1072,18.5313,5360000,-8926.177734375,5520.41,1072,37.4352
5808.09,1073,18.8989,5365000,-8932.1396484375,5119.66,1073,37.7408
5660.59,1074,18.674,5370000,-9095.1826171875,4781.62,1074,38.4583
5548.68,1075,18.3177,5375000,-9124.34375,5544.24,1075,37.7921
5609.99,1076,18.8165,5380000,-9222.1240234375,4701.97,1076,38.6222
5545.24,1077,17.4178,5385000,-8899.923828125,5468.91,1077,37.4606
5598.69,1078,18.5612,5390000,-8765.9912109375,5357.02,1078,37.979
5672.62,1079,18.5495,5395000,-8945.5693359375,5308.49,1079,38.5196
5629.44,1080,17.9058,5400000,-8820.6650390625,5601.31,1080,38.0217
4555.86,1081,17.7098,5405000,-8751.53515625,5489.67,1081,37.4366
5558.58,1082,17.4068,5410000,-8768.548828125,5170.05,1082,37.5541
5654.27,1083,18.0247,5415000,-8683.0830078125,5531.81,1083,37.9213
5621.14,1084,18.1728,5420000,-8986.345703125,5490.37,1084,37.4575
5642.84,1085,18.6374,5425000,-9004.697265625,5201.17,1085,38.0716
5659.13,1086,19.1496,5430000,-8935.8798828125,5310.7,1086,38.3648
5544.43,1087,18.0895,5435000,-8921.208984375,5532.79,1087,37.7166
5716.45,1088,18.9573,5440000,-9129.166015625,5552.56,1088,38.4345
5697.23,1089,18.4469,5445000,-9189.515625,5430.38,1089,38.2553
5617.99,1090,18.1046,5450000,-9025.4951171875,4954.17,1090,38.2813
5554.39,1091,18.4929,5455000,-9000.259765625,5263.31,1091,37.5347
5465.51,1092,16.9762,5460000,-8768.1435546875,4663.47,1092,37.5984
5620.76,1093,17.9313,5465000,-9074.5546875,5540.23,1093,37.6053
5137.6,1094,18.0773,5470000,-8886.873046875,4707.34,1094,37.6535
5469.21,1095,18.2511,5475000,-9219.630859375,5420.56,1095,37.1337
5405.95,1096,17.3492,5480000,-8780.0615234375,5356.33,1096,37.1975
5412.17,1097,17.16,5485000,-8757.712890625,5459.59,1097,37.4167
5708.32,1098,16.8067,5490000,-8818.94140625,5361.68,1098,37.1603
5207.69,1099,16.9314,5495000,-8605.1806640625,5232.77,1099,37.1199
5180.8,1100,16.7525,5500000,-8698.6025390625,5358.89,1100,37.2036
5475.03,1101,18.838,5505000,-9080.4013671875,5501.19,1101,37.8066
5598.85,1102,18.437,5510000,-8920.1064453125,5486.02,1102,37.2228
5749.16,1103,19.4011,5515000,-9026.9609375,5279.31,1103,37.3407
5524.74,1104,18.8235,5520000,-8861.8603515625,5529.72,1104,37.4667
5248.3,1105,17.6504,5525000,-8681.814453125,5071.81,1105,37.0442
5732.39,1106,18.204,5530000,-8712.5048828125,4778.22,1106,37.6084
5258.0,1107,17.3236,5535000,-8991.2119140625,5371.42,1107,36.9729
5614.57,1108,18.1688,5540000,-9041.06640625,5494.65,1108,37.1894
5198.62,1109,17.9671,5545000,-8922.705078125,5073.99,1109,37.4134
5105.31,1110,18.3519,5550000,-8879.86328125,4614.89,1110,37.3183
5364.49,1111,18.1346,5555000,-8922.03515625,5246.56,1111,37.1375
5369.96,1112,17.9818,5560000,-8946.53515625,5441.9,1112,37.1874
5490.86,1113,18.8345,5565000,-9326.6240234375,5492.87,1113,37.4364
5689.21,1114,18.5207,5570000,-9094.3525390625,4907.85,1114,37.666
5665.45,1115,18.8584,5575000,-9089.0,5302.35,1115,37.3751
4762.47,1116,18.1725,5580000,-9252.248046875,5182.87,1116,37.3604
5604.99,1117,18.8036,5585000,-8870.78125,4922.67,1117,37.6938
3257.36,1118,19.7881,5590000,-9151.685546875,3862.18,1118,38.2379
4726.14,1119,18.3212,5595000,-9496.9765625,5103.45,1119,37.7009
4509.28,1120,19.2345,5600000,-9061.75390625,4766.81,1120,37.5878
4728.21,1121,19.5263,5605000,-9338.369140625,4672.78,1121,37.5076
5698.04,1122,17.8906,5610000,-9358.7744140625,5209.49,1122,37.7679
5394.88,1123,18.5964,5615000,-9318.7861328125,4338.7,1123,37.3547
4032.7,1124,22.2728,5620000,-9050.95703125,2289.45,1124,39.0515
345.7,1125,34.8862,5625000,-8701.673828125,320.49,1125,50.888
2318.64,1126,17.4143,5630000,-8850.912109375,3445.32,1126,37.6891
4521.39,1127,17.0861,5635000,-8725.484375,4510.43,1127,37.3753
4647.93,1128,20.033,5640000,-9123.796875,4111.73,1128,38.1559
5707.33,1129,18.6345,5645000,-9355.57421875,5420.49,1129,37.8529
5199.33,1130,18.2423,5650000,-9229.666015625,4783.27,1130,37.2144
3841.68,1131,18.8356,5655000,-8992.107421875,5284.58,1131,36.8839
5679.22,1132,18.7601,5660000,-9447.7705078125,5300.89,1132,37.5129
5952.25,1133,18.6649,5665000,-9264.9130859375,5387.22,1133,37.7241
5775.55,1134,18.8222,5670000,-9399.251953125,5536.92,1134,37.988
5376.49,1135,16.7696,5675000,-9121.4375,5362.8,1135,36.904
5771.32,1136,18.188,5680000,-9462.498046875,5100.15,1136,37.8166
5952.34,1137,18.9902,5685000,-9434.224609375,5635.33,1137,37.6337
967.44,1138,27.8708,5690000,-8951.013671875,2826.85,1138,39.9358
5699.99,1139,15.7225,5695000,-9322.13671875,5436.81,1139,36.6282
5513.49,1140,18.7903,5700000,-9332.794921875,5384.04,1140,37.5035
5256.92,1141,18.9578,5705000,-9187.85546875,4824.6,1141,37.5731
