Itration,Running Reverse KL,Running Env Steps,Running Forward KL,Running Update Time,Reward Loss,Real Sto Return,Real Det Return
1139,17.1532,5695000,37.6739,1139,-6900.998046875,4392.32,4443.21
1140,16.3572,5700000,37.1635,1140,-6762.81787109375,4518.21,4484.76
1141,18.0124,5705000,37.6527,1141,-7025.890625,4674.45,4682.01
1142,18.5984,5710000,37.7632,1142,-7005.1875,4744.43,4755.61
1143,17.7636,5715000,36.9159,1143,-6823.44677734375,4684.92,4657.46
1144,17.2607,5720000,37.4014,1144,-6912.82568359375,4601.55,4614.09
1145,19.2127,5725000,36.8287,1145,-6884.41845703125,4382.45,4465.22
1146,16.3886,5730000,36.3546,1146,-6647.00146484375,4904.66,4858.3
1147,16.6962,5735000,37.1274,1147,-6504.2216796875,4776.91,4792.22
1148,16.3871,5740000,37.3291,1148,-6579.98193359375,4862.54,4903.96
1149,16.8779,5745000,37.1646,1149,-6512.6591796875,4857.97,4868.51
1150,15.8278,5750000,37.1636,1150,-6485.349609375,4582.89,4803.23
1151,16.7241,5755000,36.4928,1151,-6542.14208984375,4867.84,5042.76
1152,17.1553,5760000,37.0363,1152,-7150.71142578125,4833.94,4854.72
1153,16.6116,5765000,36.2637,1153,-7278.78564453125,4873.44,4909.55
1154,16.9709,5770000,35.4793,1154,-7164.947265625,4977.92,4845.63
1155,19.2335,5775000,36.5283,1155,-7677.79443359375,4641.76,3977.65
1156,15.4056,5780000,35.2183,1156,-7384.83447265625,3819.93,4409.21
1157,22.1879,5785000,36.4395,1157,-7764.27734375,3566.49,3277.33
1158,14.8494,5790000,34.9427,1158,-6699.73486328125,4831.91,4786.91
1159,24.4888,5795000,36.9761,1159,-7933.474609375,4455.5,4855.21
1160,17.0962,5800000,36.8294,1160,-7454.4267578125,4951.16,4935.31
1161,16.4612,5805000,37.0554,1161,-7086.5810546875,4963.42,4543.68
1162,16.5128,5810000,36.7558,1162,-6932.59912109375,4832.19,4939.58
1163,16.3963,5815000,35.8392,1163,-6836.48291015625,4934.87,4945.57
1164,14.6963,5820000,36.1782,1164,-7027.44970703125,4795.45,4906.56
1165,15.8687,5825000,36.453,1165,-7130.0859375,4867.37,4888.9
1166,14.0852,5830000,35.0757,1166,-6580.18408203125,4842.19,4936.91
1167,16.8588,5835000,35.5661,1167,-7190.8759765625,4784.53,4999.16
1168,17.3458,5840000,35.9142,1168,-7031.7099609375,4990.69,5015.15
1169,16.6573,5845000,35.4151,1169,-6902.94384765625,4816.66,5055.33
1170,20.0146,5850000,36.6186,1170,-7163.7958984375,4661.53,5008.86
1171,22.1661,5855000,35.2267,1171,-7489.0185546875,3844.87,4744.64
1172,15.9668,5860000,34.9858,1172,-6647.7373046875,4813.29,4956.85
1173,15.1404,5865000,34.8222,1173,-6956.07373046875,4921.95,4865.77
1174,15.7773,5870000,35.6052,1174,-6749.7958984375,5002.59,4964.76
1175,17.0227,5875000,36.0752,1175,-7161.72509765625,5029.7,5016.54
1176,15.5582,5880000,35.3851,1176,-7099.21435546875,4977.67,4942.5
1177,31.4998,5885000,36.5743,1177,-8128.20263671875,3197.8,5026.46
1178,35.8507,5890000,37.8083,1178,-8332.482421875,2086.35,1620.55
1179,32.0248,5895000,37.5821,1179,-8293.8544921875,2424.13,1879.38
1180,43.9762,5900000,38.3507,1180,-8697.3779296875,3031.74,4691.94
1181,21.6375,5905000,36.8447,1181,-7571.18408203125,4184.7,3964.71
1182,28.2329,5910000,37.3776,1182,-7832.353515625,3969.92,5145.9
1183,26.0543,5915000,37.4906,1183,-7605.04248046875,4458.11,4736.77
1184,21.5304,5920000,37.0106,1184,-7440.91796875,4869.79,5168.78
1185,17.4829,5925000,36.3335,1185,-7416.2236328125,5018.27,4976.42
1186,17.5381,5930000,36.2529,1186,-7441.83154296875,5059.61,5039.37
1187,19.2841,5935000,36.3656,1187,-7940.28564453125,4285.95,4977.19
1188,16.0673,5940000,35.8568,1188,-7445.8740234375,4966.84,4898.05
1189,19.5644,5945000,36.4646,1189,-7552.13525390625,5007.99,4941.81
1190,15.5394,5950000,35.2251,1190,-7335.2509765625,4543.83,5015.87
1191,21.1519,5955000,35.7627,1191,-7708.2451171875,5090.9,5100.46
1192,20.5125,5960000,38.0318,1192,-7907.9189453125,4993.98,5082.04
1193,18.7443,5965000,36.2114,1193,-7627.82568359375,5085.78,5120.26
1194,22.8727,5970000,38.4004,1194,-8392.4501953125,5027.14,4684.52
1195,22.8115,5975000,37.7553,1195,-8406.470703125,5115.54,5178.63
1196,17.8855,5980000,36.4639,1196,-7820.994140625,5068.22,5041.29
1197,17.2747,5985000,35.9146,1197,-7425.6962890625,5067.56,5046.55
1198,17.4965,5990000,36.4107,1198,-7829.65673828125,5096.05,5164.64
1199,15.5741,5995000,35.0451,1199,-7339.359375,4913.8,4944.69
1200,15.6763,6000000,35.3789,1200,-7163.43017578125,4915.24,4854.13
1201,14.743,6005000,35.1085,1201,-7285.89990234375,4857.4,4810.63
1202,15.2774,6010000,35.0268,1202,-6963.650390625,4989.36,4976.53
1203,14.8263,6015000,34.6963,1203,-6979.47705078125,4944.01,4819.58
1204,16.2805,6020000,34.8744,1204,-7297.05126953125,4971.63,4888.34
1205,14.7752,6025000,34.8748,1205,-7188.85205078125,5007.66,4867.52
1206,14.9124,6030000,34.7749,1206,-7362.77587890625,4940.12,4886.93
1207,14.7318,6035000,34.4248,1207,-7053.65380859375,4997.2,4932.43
1208,15.8225,6040000,35.1314,1208,-7425.2412109375,4985.82,4990.78
1209,14.6185,6045000,34.7636,1209,-7326.505859375,4951.21,4864.4
1210,15.4764,6050000,35.0787,1210,-7554.0029296875,5056.3,5064.14
1211,14.9846,6055000,35.1303,1211,-7587.3017578125,4988.53,5019.23
1212,13.8883,6060000,34.254,1212,-6978.8857421875,4948.66,4901.06
1213,15.4617,6065000,35.2136,1213,-7849.8876953125,5043.95,5102.56
1214,13.9835,6070000,34.6826,1214,-7319.21337890625,5023.38,5003.52
1215,17.1728,6075000,35.0202,1215,-7777.671875,4887.37,4924.32
1216,14.1249,6080000,34.796,1216,-7096.86767578125,4751.81,5017.79
1217,14.2129,6085000,34.4022,1217,-7583.67236328125,4993.86,5021.81
1218,13.9387,6090000,34.7512,1218,-7070.0625,4668.14,4882.59
1219,14.9052,6095000,35.1193,1219,-7299.8271484375,4918.35,4929.77
1220,14.4191,6100000,35.0485,1220,-7745.80908203125,4948.85,4961.74
1221,14.4189,6105000,34.3868,1221,-7376.2822265625,4944.29,4941.52
1222,15.4257,6110000,35.5242,1222,-7836.47705078125,4723.03,4938.87
1223,15.894,6115000,35.9923,1223,-8025.81787109375,4970.12,4989.81
1224,14.9662,6120000,35.4137,1224,-7721.25341796875,4938.59,4950.19
1225,15.2635,6125000,35.7116,1225,-7897.3466796875,4850.62,4841.57
1226,15.035,6130000,35.5695,1226,-7807.2421875,4901.29,4916.89
1227,18.0017,6135000,35.6204,1227,-8091.7216796875,4479.54,4962.6
1228,14.3689,6140000,34.7432,1228,-7464.29052734375,4881.45,4937.74
1229,15.0187,6145000,34.8943,1229,-7808.12255859375,4867.18,4872.64
1230,14.1356,6150000,34.7473,1230,-7523.349609375,4752.77,4978.0
1231,15.5925,6155000,35.5853,1231,-8137.2412109375,4621.99,4649.43
1232,16.6834,6160000,36.2531,1232,-8169.4013671875,4903.35,4941.36
1233,15.6637,6165000,35.6985,1233,-7740.82861328125,4929.7,4975.45
1234,15.4609,6170000,35.5802,1234,-8076.951171875,4506.06,4904.39
1235,15.0967,6175000,35.3268,1235,-7774.953125,4773.77,4972.32
1236,24.7942,6180000,36.0659,1236,-8542.796875,4497.03,4911.33
1237,16.4258,6185000,36.2758,1237,-8290.181640625,4909.62,4952.26
1238,17.0128,6190000,35.9459,1238,-8402.3134765625,4464.45,4969.45
1239,24.6267,6195000,37.159,1239,-9004.201171875,3663.45,4483.46
1240,27.9741,6200000,37.3425,1240,-8939.048828125,4369.49,4812.49
1241,39.2163,6205000,38.4996,1241,-9667.966796875,3907.92,3920.03
1242,34.0185,6210000,37.8481,1242,-9415.83984375,2047.32,1367.34
1243,27.3312,6215000,37.0037,1243,-8865.587890625,4596.3,4873.71
1244,23.5844,6220000,36.7415,1244,-8547.98828125,4491.66,4675.5
1245,16.5451,6225000,36.9211,1245,-8273.189453125,4847.52,4449.28
1246,16.3062,6230000,37.044,1246,-8431.498046875,4748.78,4807.72
1247,19.8936,6235000,36.8408,1247,-8618.7646484375,4542.04,4773.51
1248,21.1266,6240000,36.0746,1248,-8540.775390625,4033.19,4656.72
1249,23.6561,6245000,36.5638,1249,-8643.591796875,3499.6,3514.46
1250,19.3328,6250000,36.7398,1250,-8562.7685546875,4678.52,4488.72
1251,19.7923,6255000,37.4603,1251,-8739.2197265625,4425.89,4726.05
1252,59.7605,6260000,43.4547,1252,-11364.83203125,-3.87,-3.83
1253,16.6879,6265000,37.5656,1253,-8651.4716796875,4287.53,4552.35
1254,16.7044,6270000,37.6007,1254,-8341.603515625,4598.7,4683.4
1255,20.379,6275000,37.067,1255,-8429.9462890625,4512.29,4643.73
1256,48.9381,6280000,43.2619,1256,-11312.8720703125,732.22,669.36
1257,27.0683,6285000,42.414,1257,-9184.1533203125,2829.28,2969.76
1258,23.4392,6290000,40.6111,1258,-8829.546875,4889.53,4896.14
1259,18.9469,6295000,37.094,1259,-7952.83740234375,4959.17,5000.65
1260,20.7695,6300000,38.5158,1260,-8815.048828125,4921.64,4890.44
1261,18.9148,6305000,36.8463,1261,-8910.748046875,4879.4,4913.6
1262,18.3922,6310000,35.0464,1262,-8303.5771484375,4704.25,4884.4
1263,20.751,6315000,37.2491,1263,-8475.74609375,5059.32,5079.46
1264,17.7876,6320000,35.4363,1264,-8173.826171875,4776.48,5075.86
1265,15.9367,6325000,34.859,1265,-8065.97509765625,4822.04,4947.85
1266,31.7722,6330000,37.2886,1266,-9884.4052734375,4545.39,5010.41
1267,16.2111,6335000,35.4811,1267,-8556.29296875,4342.75,4962.87
1268,18.0135,6340000,36.3193,1268,-8769.1787109375,5006.35,5057.24
1269,16.588,6345000,35.5226,1269,-8551.7314453125,4974.7,4998.03
1270,16.7787,6350000,35.5541,1270,-8761.4013671875,4997.99,5020.72
1271,14.1286,6355000,35.1803,1271,-7765.513671875,4847.54,5018.3
1272,16.1465,6360000,35.7811,1272,-8614.169921875,4962.73,5037.4
1273,16.1453,6365000,34.8454,1273,-8688.6962890625,4806.92,4836.81
1274,15.8633,6370000,35.1116,1274,-8440.7392578125,4889.86,4978.9
1275,16.8651,6375000,34.9537,1275,-8617.203125,4969.03,5092.73
1276,15.9771,6380000,35.4823,1276,-8728.83984375,4949.25,5053.21
1277,16.3141,6385000,35.5943,1277,-8786.634765625,4941.92,5013.12
1278,17.8066,6390000,36.9114,1278,-8863.8447265625,4786.3,4830.53
1279,15.7536,6395000,35.12,1279,-8774.1181640625,4823.23,5018.99
1280,15.6829,6400000,35.8281,1280,-8642.037109375,4888.41,4990.52
1281,16.6687,6405000,36.2461,1281,-8797.296875,4930.99,4990.0
1282,16.3538,6410000,35.9864,1282,-8586.5888671875,4929.56,4970.0
1283,16.9848,6415000,36.4426,1283,-8734.5126953125,4816.88,4874.91
1284,17.9119,6420000,37.0309,1284,-8631.2138671875,4595.1,4841.31
1285,20.4581,6425000,36.4421,1285,-9288.73828125,4754.44,4765.72
1286,16.4563,6430000,36.202,1286,-8721.41796875,4541.53,4776.36
1287,20.3046,6435000,37.8103,1287,-9208.0419921875,4725.52,4771.83
1288,17.4811,6440000,36.4566,1288,-8680.099609375,4837.95,4988.26
1289,17.5829,6445000,36.2623,1289,-8834.576171875,4851.25,4961.05
1290,17.6001,6450000,36.5127,1290,-8796.9375,4819.45,4936.98
1291,17.2676,6455000,35.5814,1291,-8379.94140625,4895.51,5030.66
1292,16.6864,6460000,36.5882,1292,-8622.25390625,4793.7,4879.48
1293,16.2445,6465000,36.3522,1293,-8229.0478515625,4776.47,4791.67
1294,18.0222,6470000,36.713,1294,-8779.1875,4836.81,4852.52
1295,15.1324,6475000,34.8655,1295,-8352.0400390625,4950.84,5015.87
1296,15.4987,6480000,35.713,1296,-8816.4599609375,4825.69,4923.46
1297,15.8971,6485000,34.8845,1297,-8551.1865234375,4938.35,4984.85
1298,16.8023,6490000,35.1455,1298,-8579.310546875,4912.61,4985.24
1299,17.6389,6495000,35.9104,1299,-8819.48828125,4907.99,4930.55
1300,16.5818,6500000,35.0697,1300,-8488.505859375,4904.16,4914.17
1301,16.7965,6505000,35.6197,1301,-8579.3974609375,4950.96,5016.21
1302,16.52,6510000,35.1348,1302,-8475.39453125,4971.38,5034.94
1303,16.3419,6515000,35.2163,1303,-8557.5634765625,4906.92,4915.92
1304,17.1138,6520000,36.0351,1304,-8611.0,4910.99,4977.39
1305,18.4475,6525000,36.1226,1305,-8215.66796875,4969.5,5007.36
1306,17.2178,6530000,36.3816,1306,-8338.5576171875,4864.31,4952.57
1307,17.9969,6535000,36.6811,1307,-8266.6494140625,4909.08,5069.93
1308,19.0842,6540000,37.2707,1308,-8215.1806640625,4954.87,5008.91
1309,18.2824,6545000,36.1706,1309,-8461.5576171875,4991.63,5112.54
1310,18.5548,6550000,36.4922,1310,-8495.529296875,4925.97,5008.55
1311,18.8928,6555000,36.2526,1311,-8747.7666015625,4812.77,4669.15
1312,18.2709,6560000,36.6178,1312,-8532.7744140625,4608.75,5062.77
1313,17.6221,6565000,35.6488,1313,-8188.2255859375,5010.32,5174.08
1314,20.8953,6570000,35.5964,1314,-8653.3701171875,4292.34,5078.13
1315,23.9751,6575000,35.7587,1315,-9364.5166015625,4867.65,4490.75
1316,16.0158,6580000,35.9913,1316,-8745.1171875,4858.32,3471.55
1317,16.2759,6585000,36.0859,1317,-8191.9716796875,4734.71,5002.38
1318,17.4144,6590000,37.0887,1318,-8555.333984375,4831.89,4937.96
1319,15.5787,6595000,35.5898,1319,-8089.2236328125,4944.13,5076.56
1320,14.3839,6600000,35.272,1320,-8158.13623046875,4753.03,5118.74
1321,15.3636,6605000,36.2348,1321,-9139.3212890625,4545.5,4336.31
1322,14.6465,6610000,35.1667,1322,-8798.548828125,5018.4,5131.31
1323,65.7255,6615000,50.7436,1323,-12532.474609375,1143.71,190.99
1324,16.2196,6620000,35.631,1324,-9121.193359375,4850.37,5075.97
1325,21.7044,6625000,37.2301,1325,-9822.302734375,3858.62,4774.9
1326,16.3594,6630000,36.6054,1326,-9388.830078125,4985.87,4972.24
1327,16.0382,6635000,35.7643,1327,-8438.529296875,4685.74,5166.31
1328,16.945,6640000,36.1917,1328,-8880.3134765625,4896.04,5161.24
1329,17.32,6645000,36.9712,1329,-9002.6455078125,4791.24,4999.71
1330,16.3902,6650000,35.8135,1330,-8745.2529296875,4876.63,4927.94
1331,17.1461,6655000,35.9114,1331,-8720.951171875,4636.17,4868.53
1332,15.9102,6660000,35.6476,1332,-8664.0224609375,4981.52,5189.78
1333,17.3585,6665000,36.627,1333,-8458.0830078125,4673.26,4961.41
1334,16.2413,6670000,35.5094,1334,-8023.4814453125,4938.37,4983.91
1335,17.4385,6675000,36.2838,1335,-8127.63427734375,4822.67,4903.26
1336,17.7953,6680000,35.8878,1336,-7966.7880859375,4664.03,4937.89
1337,19.1657,6685000,37.6175,1337,-9361.275390625,4762.64,4833.79
1338,18.2439,6690000,36.9372,1338,-8470.0302734375,4755.18,4821.22
1339,19.4156,6695000,37.931,1339,-9559.1103515625,4737.12,4768.98
1340,40.0374,6700000,43.146,1340,-11481.5751953125,1114.4,1152.99
1341,49.4503,6705000,47.8158,1341,-12403.7900390625,344.45,273.79
1342,84.3156,6710000,44.8891,1342,-8139.25439453125,550.29,482.38
1343,136.6781,6715000,45.015,1343,-8851.169921875,680.74,784.03
1344,48.6321,6720000,41.2984,1344,-10179.7734375,1762.17,1772.85
1345,77.6828,6725000,43.6357,1345,-12326.74609375,1022.82,982.9
1346,40.5612,6730000,39.722,1346,-9770.0732421875,2660.68,1373.11
1347,25.6854,6735000,40.07,1347,-8661.87890625,4812.54,4846.58
1348,38.5655,6740000,36.9655,1348,-9610.087890625,2465.25,1431.48
1349,46.4379,6745000,39.8863,1349,-12389.6025390625,1022.41,1639.09
1350,24.3943,6750000,36.3474,1350,-9090.61328125,4375.13,5128.65
1351,23.5762,6755000,36.229,1351,-9024.0048828125,5041.14,5242.23
1352,28.8136,6760000,37.1731,1352,-10105.0361328125,4466.73,5219.41
1353,26.0213,6765000,37.3333,1353,-9373.794921875,5121.32,5139.69
1354,22.667,6770000,37.2257,1354,-8585.685546875,5141.65,5153.25
1355,26.3587,6775000,37.6583,1355,-8972.095703125,5088.73,5110.21
1356,22.6323,6780000,38.6611,1356,-9129.6318359375,4997.98,5052.97
1357,23.1017,6785000,38.2546,1357,-8337.712890625,5004.21,5093.48
1358,24.0755,6790000,39.4099,1358,-8840.07421875,4911.82,4972.23
1359,24.0639,6795000,39.2565,1359,-8605.5810546875,4940.71,4994.3
1360,26.5864,6800000,40.8587,1360,-9036.6572265625,4686.84,4686.57
1361,30.0083,6805000,41.0066,1361,-10571.5439453125,3333.03,4712.11
1362,38.1649,6810000,41.9756,1362,-11072.802734375,4311.26,4763.66
1363,28.7354,6815000,41.4235,1363,-10659.5498046875,4571.53,4796.43
1364,30.2155,6820000,41.7353,1364,-11323.9169921875,2809.77,4694.04
1365,29.0945,6825000,40.219,1365,-10928.2744140625,3983.81,4834.86
1366,32.4258,6830000,38.7785,1366,-11388.693359375,4059.68,4415.39
1367,31.7359,6835000,39.1597,1367,-11481.6240234375,3349.65,3935.26
1368,22.8323,6840000,37.4989,1368,-9810.55078125,4254.94,4298.61
1369,23.0992,6845000,37.4915,1369,-9661.9833984375,4212.18,3780.85
1370,21.8041,6850000,37.5696,1370,-9336.177734375,3849.3,4976.89
1371,21.7644,6855000,37.8783,1371,-9619.474609375,4780.58,4916.4
1372,20.5527,6860000,37.6365,1372,-9475.705078125,4874.24,4914.49
1373,21.441,6865000,38.4436,1373,-9190.671875,4860.28,4892.94
1374,20.4193,6870000,37.7002,1374,-8842.4013671875,4816.72,4918.45
1375,20.8076,6875000,37.6144,1375,-8874.3955078125,4947.26,5014.49
1376,21.1639,6880000,37.0482,1376,-9345.9697265625,4926.31,4993.2
1377,20.4099,6885000,37.1987,1377,-9067.1943359375,4980.61,5012.9
1378,20.5787,6890000,37.0685,1378,-9445.1142578125,4976.31,5010.2
1379,21.5102,6895000,37.3138,1379,-9599.107421875,4963.75,5017.24
1380,20.558,6900000,37.2464,1380,-9210.7236328125,4936.11,4984.43
1381,21.8021,6905000,37.9258,1381,-9386.818359375,4968.14,5009.24
1382,19.3244,6910000,35.4154,1382,-8659.8916015625,5048.48,5086.39
1383,19.9634,6915000,36.6121,1383,-9121.1875,4971.96,4926.2
1384,20.4818,6920000,36.0617,1384,-9436.0615234375,5039.21,5075.11
1385,20.2112,6925000,35.4249,1385,-8878.0888671875,5073.41,5146.04
1386,40.3896,6930000,37.5962,1386,-11417.634765625,3919.77,3471.69
1387,19.5867,6935000,35.5864,1387,-8725.1328125,5115.43,5191.31
1388,20.0945,6940000,36.5688,1388,-8930.017578125,4881.31,5165.86
1389,19.8591,6945000,36.7858,1389,-9148.142578125,5060.71,5118.99
1390,19.6166,6950000,36.2867,1390,-9179.12109375,5059.85,5092.75
1391,19.812,6955000,35.8873,1391,-8860.15234375,5098.77,5156.07
1392,19.3014,6960000,35.4353,1392,-8878.7041015625,4993.25,5067.54
1393,18.7795,6965000,36.0753,1393,-9065.431640625,4981.81,5047.92
1394,18.6885,6970000,35.5691,1394,-9204.291015625,5075.46,5153.57
1395,18.9756,6975000,35.8351,1395,-8788.615234375,4984.68,5089.52
1396,19.2479,6980000,36.5215,1396,-9344.1103515625,4981.4,5049.87
1397,18.1515,6985000,35.4181,1397,-8979.52734375,4997.24,5056.75
1398,17.9928,6990000,35.7253,1398,-9101.888671875,5065.08,5077.53
1399,19.0772,6995000,35.8165,1399,-9031.5859375,4947.86,5047.8
1400,18.7879,7000000,35.2701,1400,-8895.4755859375,4953.05,5022.64
1401,19.031,7005000,36.1651,1401,-9319.412109375,4938.43,5018.19
1402,18.7522,7010000,36.0047,1402,-9344.4345703125,4895.87,5007.31
1403,19.557,7015000,36.3227,1403,-9487.0263671875,4920.27,4995.21
1404,18.7662,7020000,35.6441,1404,-9204.9580078125,4937.5,4910.35
1405,20.2774,7025000,37.0229,1405,-9537.75,4867.26,4842.6
1406,20.7356,7030000,38.2901,1406,-10187.75390625,4746.88,4753.54
1407,19.64,7035000,37.3563,1407,-9779.0908203125,4819.78,4809.39
1408,21.682,7040000,37.5766,1408,-9748.564453125,4763.43,4720.24
1409,21.5024,7045000,37.9477,1409,-9428.2763671875,4755.75,4720.76
1410,21.1316,7050000,37.7951,1410,-9777.2919921875,4771.25,4715.56
1411,21.9792,7055000,38.6527,1411,-10117.322265625,4668.58,4622.52
1412,21.0748,7060000,38.9455,1412,-10443.0283203125,4575.0,4553.19
1413,21.0654,7065000,38.6269,1413,-10129.1015625,4642.97,4593.53
1414,19.4452,7070000,36.0343,1414,-9069.330078125,4826.09,4852.1
1415,19.8296,7075000,36.2071,1415,-9611.84375,4912.4,4923.47
1416,21.1462,7080000,37.9841,1416,-10140.703125,4789.08,4776.73
1417,21.2579,7085000,38.1517,1417,-10458.2099609375,4756.18,4730.61
1418,19.8038,7090000,36.2503,1418,-9699.3330078125,4922.34,5017.24
1419,21.7836,7095000,37.9706,1419,-10201.078125,4733.29,4615.65
1420,19.7596,7100000,36.3824,1420,-9174.705078125,5073.62,5115.28
1421,22.4921,7105000,38.3732,1421,-9846.7763671875,4799.59,4967.01
1422,21.8337,7110000,36.3924,1422,-9526.517578125,4830.4,5105.86
1423,22.3282,7115000,37.9502,1423,-10310.916015625,4816.55,4829.05
1424,27.7089,7120000,40.5877,1424,-10814.029296875,4612.98,4652.82
1425,21.3896,7125000,37.6676,1425,-9519.5712890625,5051.59,5158.11
1426,24.4606,7130000,40.6457,1426,-10511.962890625,4732.95,4755.76
1427,23.9523,7135000,39.8099,1427,-10585.494140625,4681.38,4720.15
1428,24.2176,7140000,38.6141,1428,-9691.1943359375,4965.05,4933.7
1429,31.2597,7145000,41.8011,1429,-11122.2880859375,4727.91,4664.77
1430,73.4993,7150000,47.7076,1430,-14149.6337890625,463.69,469.85
1431,28.9523,7155000,42.942,1431,-12353.4013671875,3492.7,4042.94
1432,43.0056,7160000,43.6577,1432,-13067.0341796875,1742.63,335.33
1433,28.8431,7165000,43.6872,1433,-12310.7373046875,4451.68,4447.76
1434,26.5268,7170000,41.6539,1434,-11250.150390625,4422.42,4383.75
1435,43.0392,7175000,41.4774,1435,-13173.2099609375,1756.06,2334.52
1436,21.0989,7180000,36.9592,1436,-9784.0791015625,4976.52,4997.33
1437,40.965,7185000,40.9571,1437,-13032.654296875,2798.93,3535.38
1438,25.5124,7190000,38.5633,1438,-10171.9443359375,4723.64,4189.39
1439,24.3452,7195000,38.1656,1439,-9673.380859375,4895.09,4869.7
1440,23.8113,7200000,38.4162,1440,-9249.55078125,5001.38,4954.61
1441,23.889,7205000,37.9043,1441,-8815.9189453125,5006.2,4984.09
1442,23.8779,7210000,37.8943,1442,-9361.591796875,5014.7,5073.83
1443,25.0264,7215000,39.1257,1443,-9349.8359375,4945.85,4929.16
1444,43.4755,7220000,40.0486,1444,-12382.0830078125,2965.89,5106.56
1445,29.8608,7225000,42.7359,1445,-10426.9423828125,4881.58,4895.67
1446,30.1001,7230000,41.9114,1446,-11620.443359375,3762.03,4678.74
1447,59.9678,7235000,45.8055,1447,-14504.06640625,833.29,638.65
1448,20.9105,7240000,36.0202,1448,-9343.912109375,5022.92,5128.35
1449,24.3296,7245000,38.3903,1449,-8533.5771484375,4973.21,5045.55
1450,21.8058,7250000,37.7102,1450,-8552.11328125,4930.53,4877.91
1451,24.1548,7255000,38.9653,1451,-9542.2080078125,4891.46,4897.8
1452,24.9117,7260000,41.1567,1452,-9961.3193359375,4718.68,4746.67
1453,25.8292,7265000,40.0068,1453,-9233.5126953125,4879.61,4941.3
1454,24.0521,7270000,38.0781,1454,-8588.20703125,5001.58,5003.47
1455,25.1173,7275000,38.5781,1455,-9333.677734375,5045.75,5104.22
1456,24.8068,7280000,39.151,1456,-9342.4765625,5128.02,5177.0
1457,23.7097,7285000,38.1014,1457,-9146.177734375,5116.47,5186.02
1458,24.5578,7290000,38.5471,1458,-9666.4853515625,5133.77,5174.81
1459,25.8385,7295000,40.9788,1459,-10101.947265625,4781.74,4890.78
1460,23.4214,7300000,41.8991,1460,-11043.5712890625,4235.78,4660.26
1461,29.0412,7305000,39.2113,1461,-11003.7412109375,3312.29,2399.85
1462,23.7302,7310000,38.6177,1462,-10711.4921875,4915.27,4906.22
1463,25.4894,7315000,40.2539,1463,-9625.88671875,4899.84,4952.42
1464,33.8745,7320000,41.2961,1464,-10820.4228515625,4332.07,5067.61
1465,29.1608,7325000,40.4211,1465,-10266.7939453125,4627.99,4841.73
1466,33.5972,7330000,40.6052,1466,-11008.1484375,4835.11,4819.39
1467,26.6627,7335000,40.5007,1467,-10153.1142578125,5027.19,5072.22
1468,27.107,7340000,41.1667,1468,-10303.7626953125,4804.98,4792.87
1469,27.5842,7345000,41.7268,1469,-10240.0,4870.27,4857.35
1470,27.2645,7350000,41.5326,1470,-10215.8525390625,4850.09,4871.62
1471,27.5257,7355000,41.0858,1471,-10062.7021484375,4831.47,4915.18
1472,27.9553,7360000,41.8699,1472,-10208.169921875,4975.51,5004.34
1473,55.2375,7365000,43.9114,1473,-13519.08984375,2821.79,1030.02
1474,74.9975,7370000,54.1398,1474,-13874.3994140625,371.91,355.32
1475,90.1795,7375000,57.0308,1475,-6721.98193359375,-12.87,-11.69
1476,88.2549,7380000,53.3879,1476,-10207.7763671875,131.9,134.8
1477,108.2358,7385000,57.8785,1477,-6696.57763671875,-7.02,-6.94
1478,105.2021,7390000,56.9899,1478,-14426.669921875,185.47,189.08
1479,23.8499,7395000,53.7775,1479,-13634.35546875,306.95,286.91
1480,31.5888,7400000,51.0581,1480,-13919.744140625,264.75,272.63
1481,32.9906,7405000,51.4277,1481,-11750.3984375,427.42,476.95
1482,24.5172,7410000,52.5234,1482,-13906.5283203125,272.14,270.15
1483,41.8107,7415000,49.1198,1483,-8556.76953125,466.48,459.52
1484,15.8338,7420000,49.0666,1484,-13404.5234375,187.67,195.87
1485,17.8628,7425000,47.9442,1485,-12933.791015625,219.8,217.62
1486,16.4404,7430000,47.6759,1486,-13006.953125,224.01,212.55
1487,16.2634,7435000,48.9851,1487,-13522.57421875,198.16,185.1
1488,14.6338,7440000,48.0337,1488,-13470.767578125,163.34,176.27
1489,16.0492,7445000,47.0236,1489,-13809.017578125,290.42,311.28
1490,43.6133,7450000,47.3173,1490,-14014.166015625,258.1,278.24
1491,17.7398,7455000,49.2485,1491,-13901.9375,230.95,236.06
1492,20.5944,7460000,45.975,1492,-13220.1884765625,880.3,905.24
1493,17.2102,7465000,44.8813,1493,-12823.90625,1346.61,1455.35
1494,21.3036,7470000,44.859,1494,-13280.705078125,2420.2,2096.68
1495,22.4325,7475000,44.7622,1495,-12354.310546875,1561.03,1479.69
1496,42.2124,7480000,44.3788,1496,-11343.2734375,1018.83,822.09
1497,22.786,7485000,44.7225,1497,-12504.4169921875,2560.25,2386.73
1498,22.9332,7490000,43.4646,1498,-11452.16796875,1551.54,1793.88
1499,19.2684,7495000,44.5927,1499,-13371.3662109375,948.94,889.25
