Real Det Return,Running Env Steps,Reward Loss,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,Running Update Time
5235.52,3875000,-39416.1015625,5106.14,775,37.1238,17.5567,775
5123.6,3880000,-38735.44140625,5084.77,776,37.4261,17.4257,776
5155.69,3885000,-37895.9296875,5045.79,777,36.9683,17.2972,777
5203.82,3890000,-37504.9765625,5084.36,778,37.1903,17.7044,778
5164.71,3895000,-37853.22265625,5033.07,779,37.1786,17.4863,779
5224.9,3900000,-36846.34375,4930.41,780,36.7172,20.8203,780
5261.04,3905000,-36676.33984375,5109.1,781,36.7826,17.3574,781
5102.24,3910000,-40674.76171875,5037.97,782,37.637,18.5363,782
5156.63,3915000,-38818.63671875,5088.39,783,36.3393,17.7736,783
5111.8,3920000,-38355.328125,5037.12,784,36.7546,17.269,784
5131.92,3925000,-39828.0390625,5053.08,785,37.0092,17.3997,785
5121.83,3930000,-39067.71484375,4843.43,786,36.7563,17.0105,786
5067.78,3935000,-39939.15625,5066.09,787,37.2742,18.024,787
5097.09,3940000,-38244.50390625,4843.16,788,36.9869,19.9341,788
5151.55,3945000,-39526.49609375,5092.8,789,36.6093,16.8446,789
5131.62,3950000,-39882.60546875,4908.11,790,36.7501,17.4426,790
5107.12,3955000,-40577.1171875,5036.64,791,37.2755,17.8781,791
5153.75,3960000,-40450.2421875,5120.77,792,37.4607,18.0237,792
5139.36,3965000,-41976.6875,5068.77,793,37.5928,18.5468,793
5096.8,3970000,-40472.671875,5053.13,794,37.2552,17.3877,794
5144.71,3975000,-40757.2421875,4996.46,795,37.5633,17.825,795
5182.54,3980000,-39886.59375,5117.78,796,36.5914,17.0533,796
5150.49,3985000,-39217.984375,5086.3,797,36.2945,16.8666,797
5238.64,3990000,-38842.65234375,5141.56,798,35.8764,16.1808,798
5288.32,3995000,-36519.0703125,5174.14,799,34.7906,16.9019,799
5376.37,4000000,-35423.5,5225.81,800,35.1906,16.5849,800
5286.26,4005000,-35612.078125,5159.14,801,35.3801,16.6177,801
5264.84,4010000,-37584.32421875,5156.27,802,35.4776,17.6214,802
5330.21,4015000,-41176.99609375,5168.76,803,37.8522,20.2776,803
1892.34,4020000,-40421.88671875,2892.04,804,40.4922,27.9216,804
4665.28,4025000,-39420.79296875,4638.2,805,39.3668,21.4092,805
4657.03,4030000,-41074.6328125,4872.94,806,40.1839,23.3613,806
4962.37,4035000,-40422.046875,4911.43,807,39.4821,22.9142,807
1463.44,4040000,-37851.66796875,3197.08,808,40.6478,37.6192,808
5077.22,4045000,-44793.265625,5034.37,809,39.8115,23.8467,809
5091.28,4050000,-47355.48046875,5034.09,810,40.1921,23.7949,810
5081.25,4055000,-45383.69921875,5019.49,811,39.104,23.3548,811
5150.43,4060000,-44637.73046875,5054.21,812,38.2825,22.8238,812
5074.98,4065000,-46459.72265625,5007.46,813,39.4016,22.4038,813
5148.74,4070000,-46157.421875,5065.67,814,38.9911,21.9667,814
273.57,4075000,-30084.736328125,1534.53,815,39.2055,39.8692,815
4090.02,4080000,-38677.359375,2337.64,816,41.6563,56.3976,816
4905.72,4085000,-46000.9921875,5081.69,817,38.778,23.4128,817
5103.64,4090000,-46476.88671875,5013.39,818,39.5053,24.0056,818
5152.94,4095000,-46253.0625,5041.47,819,38.8474,21.4865,819
5078.73,4100000,-47001.85546875,5012.35,820,38.431,21.9044,820
5216.91,4105000,-43322.01953125,4908.47,821,37.4849,21.6948,821
5231.48,4110000,-44749.625,5114.49,822,37.6061,19.6736,822
5204.2,4115000,-44351.82421875,5085.45,823,37.5781,19.6174,823
5179.97,4120000,-43033.4140625,5098.22,824,36.7028,19.6333,824
5126.96,4125000,-42879.69140625,5017.4,825,37.3902,19.3526,825
5167.43,4130000,-40448.73828125,5030.27,826,36.355,18.0825,826
5100.19,4135000,-42172.07421875,4976.69,827,36.6364,18.1122,827
5182.58,4140000,-39116.671875,5052.2,828,36.0697,18.3577,828
5229.04,4145000,-39772.25390625,5108.3,829,36.0483,18.6906,829
5228.28,4150000,-42426.84375,4952.79,830,36.0253,22.0124,830
5225.8,4155000,-38981.75390625,5097.87,831,36.1584,17.9582,831
5203.62,4160000,-41789.07421875,4979.68,832,36.391,19.1318,832
5220.55,4165000,-42116.078125,5000.24,833,36.9889,18.5364,833
5117.32,4170000,-42665.28515625,4798.74,834,36.7885,23.497,834
5208.28,4175000,-43121.5625,4704.48,835,36.9524,18.2028,835
5189.54,4180000,-40636.33203125,5064.15,836,35.8605,17.9781,836
5132.4,4185000,-41532.16015625,5030.74,837,36.2745,17.7761,837
5220.31,4190000,-39506.4375,5142.53,838,35.7104,19.0467,838
5253.52,4195000,-38134.37890625,5179.21,839,35.6102,18.9194,839
5217.75,4200000,-39259.94921875,5138.61,840,36.9099,20.7752,840
5201.45,4205000,-39162.10546875,5102.84,841,36.0147,20.0114,841
5245.76,4210000,-42110.94140625,5171.32,842,37.3612,21.3205,842
5081.21,4215000,-42979.16796875,5049.32,843,38.7882,24.2063,843
2378.79,4220000,-39398.53515625,2572.34,844,42.5748,50.0081,844
4025.79,4225000,-39534.99609375,2162.45,845,41.3605,24.5618,845
4807.72,4230000,-40887.48046875,4791.74,846,41.183,25.5449,846
-8.94,4235000,8100.39208984375,-8.9,847,57.4587,69.9415,847
-26.54,4240000,-37678.03515625,-26.34,848,56.1936,69.0724,848
211.8,4245000,-11118.0263671875,122.24,849,56.2712,54.0297,849
389.45,4250000,-23571.115234375,388.8,850,50.8994,67.6285,850
401.02,4255000,-38141.69921875,376.22,851,50.3557,60.2304,851
596.54,4260000,-28733.15625,533.29,852,49.4599,82.3192,852
359.47,4265000,-37223.47265625,412.83,853,47.832,41.4079,853
689.43,4270000,-39285.1640625,875.07,854,48.1561,65.3359,854
849.76,4275000,-32723.544921875,652.33,855,46.7871,90.8164,855
1733.51,4280000,-34464.4140625,1887.2,856,41.1933,67.5713,856
758.05,4285000,-37623.0234375,1023.88,857,41.8741,73.0882,857
1430.92,4290000,-45703.328125,1431.04,858,41.8132,60.6773,858
3175.82,4295000,-44949.62890625,3621.35,859,39.0028,35.994,859
4367.66,4300000,-43799.4140625,4676.78,860,39.0346,28.3667,860
4700.12,4305000,-43352.640625,4275.74,861,40.6308,34.4917,861
4572.84,4310000,-41787.015625,4575.02,862,41.581,26.2121,862
4512.27,4315000,-43488.078125,4086.24,863,42.5571,40.1865,863
4372.17,4320000,-44630.140625,4349.79,864,43.1675,27.3005,864
4476.26,4325000,-43584.5703125,4448.01,865,42.5132,27.1782,865
4327.17,4330000,-45801.89453125,4334.58,866,42.6387,27.841,866
4402.08,4335000,-39126.8515625,4396.88,867,40.7045,29.0052,867
4354.55,4340000,-39706.07421875,4359.46,868,40.8547,26.2358,868
4490.35,4345000,-38213.59375,4443.9,869,40.5283,24.1146,869
4597.48,4350000,-38972.70703125,4597.89,870,39.9742,24.8523,870
4588.51,4355000,-38000.14453125,4587.11,871,40.1813,26.1003,871
4774.03,4360000,-43303.88671875,4744.53,872,40.7926,26.4656,872
4817.84,4365000,-45503.7734375,4603.34,873,40.5238,26.638,873
4868.71,4370000,-44724.07421875,4792.39,874,41.4789,27.6059,874
4792.75,4375000,-45780.046875,4578.69,875,41.3411,26.4763,875
4839.61,4380000,-46222.37109375,4806.63,876,39.5599,26.1646,876
4809.89,4385000,-45927.64453125,4758.8,877,40.9923,26.5325,877
4472.72,4390000,-44922.21875,4717.97,878,40.4315,25.6316,878
4321.24,4395000,-42895.62890625,4361.75,879,41.015,23.8525,879
2239.78,4400000,-43092.48828125,2979.89,880,41.0648,44.271,880
4759.35,4405000,-45229.98046875,4173.09,881,39.2095,22.5857,881
2104.76,4410000,-43061.6015625,2468.77,882,40.1015,33.7663,882
2509.48,4415000,-39995.484375,2424.6,883,38.0804,24.5529,883
2531.28,4420000,-41320.3671875,2886.33,884,39.5689,31.7041,884
4395.29,4425000,-40427.3828125,4225.54,885,38.5802,22.1554,885
4700.36,4430000,-43550.7109375,4591.13,886,38.7715,26.0484,886
4787.11,4435000,-43193.24609375,4538.18,887,39.4907,22.9912,887
4875.85,4440000,-42267.66015625,4883.87,888,39.3563,21.9471,888
4934.97,4445000,-42512.71875,4909.8,889,38.7443,22.7596,889
4975.98,4450000,-44300.62109375,4930.67,890,39.4762,22.6266,890
4914.56,4455000,-46287.359375,4858.65,891,40.4159,25.1809,891
-12.02,4460000,8329.673828125,-12.11,892,55.1071,99.2038,892
2542.31,4465000,-25104.265625,3724.99,893,40.5914,29.3039,893
4833.27,4470000,-40600.96484375,4793.84,894,39.2049,22.9478,894
4990.99,4475000,-37879.35546875,4894.35,895,38.0895,21.9234,895
5047.4,4480000,-37524.51171875,4933.07,896,37.7099,22.7512,896
4979.84,4485000,-40402.36328125,4835.33,897,37.2316,22.1867,897
4934.71,4490000,-41589.87890625,4568.96,898,37.9681,22.2081,898
5094.07,4495000,-40536.20703125,5017.32,899,37.3632,20.9749,899
5222.24,4500000,-40738.43359375,4838.86,900,37.9636,23.2849,900
4828.69,4505000,-39388.98046875,4635.23,901,38.1584,20.8423,901
4343.15,4510000,-43075.72265625,4746.9,902,38.0105,20.9939,902
5175.24,4515000,-44116.6328125,4997.11,903,37.3872,20.1172,903
4076.44,4520000,-39906.765625,4981.37,904,37.7121,19.3387,904
5181.36,4525000,-40610.05859375,5055.06,905,37.6707,19.4618,905
3644.39,4530000,-38886.91015625,4079.82,906,38.712,19.3152,906
5193.93,4535000,-39571.73828125,4451.2,907,37.6296,19.383,907
5002.79,4540000,-39326.9453125,4816.97,908,37.1135,17.7948,908
4964.39,4545000,-40560.8125,4146.13,909,37.9367,19.6021,909
5109.02,4550000,-40766.48828125,5020.55,910,36.7582,18.3568,910
4732.19,4555000,-36857.1640625,4879.3,911,38.1633,18.7953,911
5047.41,4560000,-46572.3984375,5005.43,912,37.5563,19.8431,912
4868.85,4565000,-44457.9296875,4766.45,913,38.6425,18.5418,913
5146.69,4570000,-48413.2109375,5030.37,914,38.5063,21.5714,914
5149.31,4575000,-48445.47265625,5046.42,915,38.8974,22.495,915
5140.31,4580000,-47863.61328125,5033.23,916,38.6446,22.079,916
5185.31,4585000,-48787.984375,5049.98,917,38.5076,21.7789,917
5124.83,4590000,-48920.39453125,4992.91,918,38.6984,21.701,918
5160.36,4595000,-49483.02734375,5034.06,919,38.6875,21.9241,919
5104.03,4600000,-49977.421875,4995.35,920,38.7457,22.0044,920
5139.72,4605000,-49380.55859375,5020.59,921,38.2056,21.7534,921
5149.07,4610000,-49545.42578125,5040.81,922,38.3614,21.4458,922
5121.49,4615000,-48543.59765625,5018.48,923,37.8514,20.8226,923
5227.06,4620000,-47504.87109375,5036.56,924,37.2291,20.0469,924
