Running Env Steps,Real Sto Return,Running Reverse KL,Real Det Return,Reward Loss,Running Forward KL,Running Update Time,Itration
5690000,5506.26,17.7857,5616.98,-7925.06982421875,31.6295,1138,1138
5695000,5490.46,17.7832,5611.67,-8202.1689453125,31.7791,1139,1139
5700000,5488.63,19.3738,5609.18,-8310.9833984375,32.3964,1140,1140
5705000,5510.49,18.4466,5576.94,-7983.53271484375,31.7086,1141,1141
5710000,5449.75,17.7943,5565.1,-8157.1767578125,32.1646,1142,1142
5715000,5448.0,19.5892,5547.57,-8105.19140625,32.1183,1143,1143
5720000,5507.95,17.937,5636.16,-8189.14501953125,32.2162,1144,1144
5725000,5469.19,17.8599,5563.04,-8075.4052734375,31.3993,1145,1145
5730000,5215.43,17.334,5520.34,-7878.59228515625,31.7159,1146,1146
5735000,5322.02,17.7105,5530.37,-8086.40771484375,31.6156,1147,1147
5740000,5457.68,17.5922,5549.86,-8075.5537109375,31.533,1148,1148
5745000,5196.2,17.2498,5482.14,-8014.86865234375,31.1527,1149,1149
5750000,5459.42,18.3533,5574.89,-7986.3720703125,31.168,1150,1150
5755000,5250.71,17.3369,5559.8,-8332.53515625,31.8105,1151,1151
5760000,5395.79,17.5991,5545.7,-8251.94140625,31.9749,1152,1152
5765000,5316.29,18.9119,5511.63,-8163.39404296875,32.0546,1153,1153
5770000,5308.87,17.1352,5509.81,-8325.51953125,31.8345,1154,1154
5775000,5440.74,17.1203,5526.79,-8181.46533203125,31.6333,1155,1155
5780000,5424.89,17.6228,5510.91,-7996.09423828125,30.9464,1156,1156
5785000,5393.98,17.254,5512.21,-7950.580078125,31.9178,1157,1157
5790000,5413.82,17.2745,5544.52,-8132.38916015625,31.713,1158,1158
5795000,5425.0,18.0983,5560.69,-8003.31396484375,31.9623,1159,1159
5800000,5465.95,17.9853,5568.63,-8020.1728515625,32.1876,1160,1160
5805000,5455.57,17.6896,5614.47,-7979.4443359375,31.5361,1161,1161
5810000,5430.87,17.665,5592.43,-8033.1591796875,31.9391,1162,1162
5815000,5416.93,17.8132,5521.16,-8078.71044921875,31.7321,1163,1163
5820000,5423.99,17.3216,5543.9,-7986.939453125,31.9506,1164,1164
5825000,5446.76,18.9809,5523.91,-7974.8173828125,31.7661,1165,1165
5830000,5457.42,18.1395,5559.06,-7768.6630859375,31.4025,1166,1166
5835000,5395.08,17.7109,5471.38,-7910.42431640625,31.6935,1167,1167
5840000,5428.83,18.1716,5521.02,-7955.94775390625,31.2561,1168,1168
5845000,5354.74,18.0111,5425.6,-7986.724609375,31.8722,1169,1169
5850000,5387.27,18.2296,5442.13,-7764.80078125,31.8673,1170,1170
5855000,5203.75,19.0824,5384.37,-8250.5380859375,32.7063,1171,1171
5860000,5414.42,18.2992,5531.98,-8030.6015625,31.9776,1172,1172
5865000,5387.58,17.902,5475.75,-8188.45361328125,32.2729,1173,1173
5870000,5364.48,17.7523,5456.62,-8189.619140625,32.0221,1174,1174
5875000,5350.6,17.444,5454.65,-8256.341796875,32.4126,1175,1175
5880000,5352.27,18.4204,5457.48,-8036.68603515625,32.0798,1176,1176
5885000,5371.87,18.1678,5483.61,-8179.77734375,32.5379,1177,1177
5890000,5389.26,17.4455,5492.64,-8257.732421875,32.0038,1178,1178
5895000,5372.01,17.771,5458.94,-8449.4462890625,32.2606,1179,1179
5900000,5424.66,18.0735,5489.9,-8360.994140625,32.405,1180,1180
5905000,5236.29,18.2957,5479.46,-8253.19921875,32.1639,1181,1181
5910000,5394.93,18.5193,5494.78,-8207.375,32.4867,1182,1182
5915000,5415.61,18.0876,5522.16,-8022.61328125,32.2343,1183,1183
5920000,5389.2,17.9219,5479.74,-8096.236328125,32.2869,1184,1184
5925000,5140.59,18.344,5494.04,-8373.158203125,32.9372,1185,1185
5930000,5301.34,18.1581,5429.79,-8294.6357421875,32.5645,1186,1186
5935000,5366.45,18.6945,5436.38,-8149.65234375,32.3734,1187,1187
5940000,5359.78,18.2589,5450.93,-8311.435546875,32.6918,1188,1188
5945000,5359.2,18.1289,5500.42,-8450.455078125,32.2586,1189,1189
5950000,5390.57,17.8281,5536.95,-8348.3447265625,32.5515,1190,1190
5955000,5398.22,17.6278,5525.06,-8279.6630859375,32.083,1191,1191
5960000,4841.76,21.8724,5412.76,-8596.888671875,33.1945,1192,1192
5965000,5336.14,18.7983,5491.05,-8818.369140625,33.0186,1193,1193
5970000,4831.97,20.3941,5494.42,-8372.83203125,32.6657,1194,1194
5975000,5361.39,20.592,5470.29,-8532.9267578125,32.6946,1195,1195
5980000,5423.99,18.3814,5493.04,-8375.0400390625,32.5326,1196,1196
5985000,5394.65,18.8864,5535.2,-8461.0498046875,32.4822,1197,1197
5990000,5313.64,18.4805,5522.97,-8612.369140625,32.3399,1198,1198
5995000,5389.65,18.3246,5495.29,-8312.810546875,32.5841,1199,1199
6000000,5180.84,20.4555,5538.15,-8493.814453125,33.1233,1200,1200
6005000,5371.77,18.2282,5530.52,-8554.50390625,32.2523,1201,1201
6010000,5338.25,18.3597,5539.63,-8454.69140625,32.7139,1202,1202
6015000,5417.43,18.5486,5523.91,-8181.23828125,32.4677,1203,1203
6020000,5183.8,17.5166,5519.52,-8975.8681640625,32.5078,1204,1204
6025000,5154.8,17.9802,5497.43,-8699.314453125,32.5623,1205,1205
6030000,5094.52,17.4735,5487.37,-8872.4228515625,32.9687,1206,1206
6035000,4858.71,19.4816,5470.7,-9052.6044921875,33.1722,1207,1207
6040000,5168.64,17.7942,5458.07,-9065.1533203125,32.9683,1208,1208
6045000,4981.77,18.6513,5467.3,-8820.46875,32.826,1209,1209
6050000,5141.1,17.7543,5456.75,-8856.2431640625,32.9033,1210,1210
6055000,4795.18,18.7688,5453.74,-9202.2900390625,33.1535,1211,1211
6060000,4311.18,19.2352,5314.71,-9166.9677734375,32.9952,1212,1212
6065000,4833.95,18.2052,5435.61,-8859.703125,33.1401,1213,1213
6070000,4888.04,19.9183,5416.1,-8880.8291015625,33.1979,1214,1214
6075000,5342.25,17.3678,5496.22,-8856.392578125,32.6518,1215,1215
6080000,5027.82,17.9145,5552.2,-8780.8564453125,32.6214,1216,1216
6085000,5341.31,18.1766,5486.38,-8676.58203125,32.6226,1217,1217
6090000,5184.28,19.909,5529.42,-8939.53125,32.5757,1218,1218
6095000,5124.14,17.0617,5534.28,-8841.5927734375,32.7403,1219,1219
6100000,5410.52,18.3596,5558.16,-8707.3251953125,32.067,1220,1220
6105000,5202.25,16.2198,5506.74,-8880.9130859375,32.3179,1221,1221
6110000,5122.89,17.5916,5473.72,-8833.7841796875,32.6251,1222,1222
6115000,5431.21,20.318,5538.2,-8586.1220703125,32.5369,1223,1223
6120000,5394.77,17.7186,5512.06,-8883.27734375,32.9877,1224,1224
6125000,5349.56,17.9466,5481.49,-8691.01171875,32.5741,1225,1225
6130000,5338.6,18.1656,5441.72,-8969.853515625,32.9526,1226,1226
6135000,5127.56,18.1467,5543.14,-8867.201171875,32.4734,1227,1227
6140000,4873.15,18.2227,5515.77,-8960.1689453125,32.554,1228,1228
6145000,5266.7,18.4482,5504.12,-8741.068359375,33.1398,1229,1229
6150000,5230.04,17.9553,5560.96,-9027.197265625,32.7905,1230,1230
6155000,5320.16,17.9863,5503.82,-8789.8916015625,32.6507,1231,1231
6160000,5448.36,17.6583,5523.15,-8623.3154296875,32.3439,1232,1232
6165000,5432.1,19.0784,5530.89,-8992.599609375,32.8911,1233,1233
6170000,5150.5,18.6995,5530.32,-8741.5888671875,32.8374,1234,1234
6175000,4751.3,16.41,3479.98,-9463.1591796875,33.4665,1235,1235
6180000,5114.36,21.1944,5413.8,-8785.8251953125,32.7962,1236,1236
6185000,5206.57,18.3005,5475.66,-8547.021484375,32.3822,1237,1237
6190000,4323.25,18.8476,5495.6,-8971.466796875,32.4415,1238,1238
6195000,276.88,48.3916,1588.57,-7346.08740234375,35.7717,1239,1239
6200000,5069.19,22.0512,5568.23,-8750.52734375,32.5492,1240,1240
6205000,4832.87,17.483,5395.04,-8930.7470703125,32.8785,1241,1241
6210000,5329.94,16.6687,5424.09,-9288.7099609375,33.1346,1242,1242
6215000,4465.1,18.5652,5411.94,-9179.8515625,33.1675,1243,1243
6220000,5312.69,17.3204,5446.58,-8598.8388671875,31.8413,1244,1244
6225000,5293.41,17.5175,5446.89,-8850.6962890625,31.9133,1245,1245
6230000,4321.8,20.3349,5437.04,-9471.1044921875,32.9037,1246,1246
6235000,5303.75,16.6065,5387.0,-8750.751953125,31.6316,1247,1247
6240000,5211.53,16.7849,5372.34,-8784.9482421875,32.0271,1248,1248
6245000,5351.91,17.6284,5439.06,-8857.7490234375,32.4355,1249,1249
6250000,5140.37,17.4824,5427.05,-8953.8076171875,32.2681,1250,1250
6255000,5380.69,17.2233,5476.71,-8482.0419921875,31.7462,1251,1251
6260000,5352.83,17.0146,5495.49,-8524.869140625,32.2251,1252,1252
6265000,5126.96,16.988,5450.3,-8698.607421875,32.0979,1253,1253
6270000,5299.51,16.9642,5449.18,-8441.423828125,32.3929,1254,1254
6275000,4996.26,15.3131,5445.98,-8802.8701171875,32.5172,1255,1255
6280000,5163.62,16.0505,5451.59,-8416.833984375,32.0317,1256,1256
6285000,5205.65,16.0635,5463.72,-8866.369140625,32.3204,1257,1257
6290000,5289.74,16.5756,5416.62,-8795.685546875,32.8549,1258,1258
6295000,5310.21,16.1865,5347.51,-8734.7421875,32.309,1259,1259
6300000,5218.11,15.1312,5340.24,-8911.9111328125,32.4492,1260,1260
6305000,5056.83,16.3974,5352.66,-8802.0263671875,32.6509,1261,1261
6310000,4573.19,16.983,5220.0,-9331.0087890625,32.9425,1262,1262
6315000,4549.0,17.8492,5283.79,-9577.2041015625,33.4527,1263,1263
6320000,5052.3,16.4332,5339.79,-8882.404296875,32.5547,1264,1264
6325000,4589.44,16.174,5461.68,-9071.537109375,32.2807,1265,1265
6330000,4919.5,14.6531,5306.5,-9251.7451171875,32.3863,1266,1266
6335000,4868.27,15.0978,5594.92,-9019.8359375,32.046,1267,1267
6340000,5199.61,15.5038,5497.27,-8904.8515625,32.315,1268,1268
6345000,4669.28,16.3504,4013.0,-9086.8564453125,32.8873,1269,1269
6350000,3707.3,16.3708,3734.31,-9346.6142578125,33.1045,1270,1270
6355000,5319.37,17.712,5462.73,-8959.0478515625,32.5304,1271,1271
6360000,5363.45,16.175,5562.42,-8963.060546875,32.5922,1272,1272
6365000,4926.43,16.5314,5541.0,-9007.888671875,33.0267,1273,1273
6370000,4923.63,20.0575,5499.53,-9327.9228515625,33.069,1274,1274
6375000,5186.55,16.9999,5525.68,-8984.701171875,32.6573,1275,1275
6380000,4716.0,19.1777,5487.43,-8867.08984375,33.5007,1276,1276
6385000,5350.91,16.5189,5529.0,-8880.6357421875,32.2484,1277,1277
6390000,4140.81,18.2565,5533.2,-8997.0166015625,33.0937,1278,1278
6395000,5304.8,15.9932,5506.54,-9025.4462890625,32.1003,1279,1279
6400000,5349.98,16.7103,5502.32,-9061.541015625,32.7436,1280,1280
6405000,5193.08,16.2237,5475.36,-8885.1611328125,32.8973,1281,1281
6410000,5152.15,17.2021,5499.22,-9018.837890625,32.5824,1282,1282
6415000,5360.27,16.9916,5493.12,-8992.1513671875,32.2524,1283,1283
6420000,5153.78,16.7304,5447.58,-8919.26171875,33.0099,1284,1284
6425000,5352.8,18.3115,5485.21,-8965.08984375,32.0725,1285,1285
6430000,5387.52,16.4343,5527.57,-8977.248046875,32.4042,1286,1286
6435000,4858.19,20.7611,5568.67,-9318.650390625,33.8809,1287,1287
6440000,4543.18,18.1648,5292.66,-9248.84765625,33.1985,1288,1288
6445000,5351.41,17.1362,5529.18,-9084.5810546875,32.4722,1289,1289
6450000,5427.33,17.9341,5558.36,-9128.96875,32.8767,1290,1290
6455000,5362.74,16.9258,5537.17,-9002.1455078125,32.7895,1291,1291
6460000,5191.92,18.1331,5536.74,-8983.400390625,32.849,1292,1292
6465000,5437.62,19.5656,5580.47,-8996.3515625,32.6228,1293,1293
6470000,5191.02,19.8422,5491.97,-9029.375,32.5814,1294,1294
6475000,4810.7,19.9808,5478.88,-9214.7275390625,33.7747,1295,1295
6480000,938.33,42.4768,667.83,-9624.95703125,40.5211,1296,1296
6485000,673.57,66.4898,611.39,-9752.443359375,47.6375,1297,1297
6490000,69.66,62.6895,113.37,-9602.6708984375,51.6983,1298,1298
6495000,-3.16,58.8093,-3.17,-9929.8486328125,52.9873,1299,1299
6500000,1619.13,51.7019,2117.51,-9503.0673828125,42.8091,1300,1300
6505000,752.5,58.7236,759.05,-9695.716796875,45.8622,1301,1301
6510000,1499.27,41.43,1766.27,-9364.4814453125,35.3696,1302,1302
6515000,1168.0,60.1475,1255.12,-9639.4990234375,40.5938,1303,1303
6520000,1354.44,53.3789,1269.47,-9817.48046875,40.5975,1304,1304
6525000,1934.82,44.5516,2082.19,-9563.07421875,39.9316,1305,1305
6530000,1846.21,48.5743,2255.34,-10073.1552734375,38.0658,1306,1306
6535000,1351.08,56.6801,1853.15,-10172.5751953125,39.2159,1307,1307
6540000,3595.46,26.7313,3795.25,-8423.9033203125,35.0077,1308,1308
6545000,3063.47,37.41,3702.07,-9427.90625,33.7499,1309,1309
6550000,3589.21,28.4913,5219.05,-9141.2294921875,33.4429,1310,1310
6555000,3768.31,23.314,3620.75,-9148.9853515625,34.2852,1311,1311
6560000,5014.37,19.1147,5232.87,-8702.5888671875,32.6421,1312,1312
6565000,4773.68,20.6111,5221.92,-8783.0166015625,32.2467,1313,1313
6570000,5138.53,18.4789,5226.42,-8508.658203125,32.8394,1314,1314
6575000,5122.57,18.3652,5240.92,-8570.0458984375,33.1477,1315,1315
6580000,5176.84,17.9445,5302.14,-8702.7802734375,32.6801,1316,1316
6585000,5182.63,20.084,5295.15,-8748.1142578125,32.6871,1317,1317
6590000,5185.01,27.6608,5370.44,-8753.4375,32.7032,1318,1318
6595000,4544.37,20.2285,5178.07,-8448.787109375,33.1376,1319,1319
6600000,4580.15,22.3847,4229.13,-8189.404296875,34.1671,1320,1320
6605000,5151.79,17.6456,5196.27,-8278.146484375,32.9944,1321,1321
6610000,1363.14,48.3535,882.32,-10331.3115234375,37.155,1322,1322
6615000,274.61,65.9822,272.04,-10951.8046875,53.0865,1323,1323
6620000,608.96,66.7749,359.13,-10960.91796875,50.2515,1324,1324
6625000,4690.58,17.4239,4960.52,-8946.93359375,32.9019,1325,1325
6630000,4995.6,17.319,5303.77,-8341.7724609375,31.7817,1326,1326
6635000,4620.91,22.0889,5092.03,-9261.5830078125,33.3478,1327,1327
6640000,5233.62,18.2966,5352.58,-8696.189453125,32.1697,1328,1328
6645000,5133.61,18.0617,5392.53,-8717.9296875,31.8957,1329,1329
6650000,4886.12,17.0414,5370.34,-8583.0576171875,32.1424,1330,1330
6655000,4284.03,26.206,4113.17,-9977.2177734375,33.3083,1331,1331
6660000,4831.46,17.5899,5300.48,-8914.5390625,31.7513,1332,1332
6665000,4634.18,18.1249,5223.28,-9116.7255859375,32.3116,1333,1333
6670000,5238.16,17.9565,5293.36,-9028.75,31.9792,1334,1334
6675000,5242.31,18.7972,5310.49,-9264.5244140625,32.2263,1335,1335
6680000,5241.49,21.8156,5304.66,-9247.9716796875,32.2805,1336,1336
6685000,5248.13,18.1722,5305.29,-9082.01171875,32.1057,1337,1337
6690000,5225.73,18.2042,5299.01,-9017.3701171875,32.2929,1338,1338
6695000,5258.14,23.1461,5325.53,-9375.1005859375,32.8465,1339,1339
6700000,5271.25,18.5741,5357.37,-9090.029296875,32.1196,1340,1340
6705000,5008.78,24.6715,5334.48,-9448.5322265625,33.1409,1341,1341
6710000,5273.46,18.6874,5395.08,-9270.4677734375,32.0619,1342,1342
6715000,5231.69,18.267,5308.44,-9208.4560546875,32.4383,1343,1343
6720000,5277.07,18.2663,5347.17,-9244.5966796875,32.309,1344,1344
6725000,5301.08,18.4377,5387.67,-9222.818359375,31.8508,1345,1345
6730000,5264.2,18.6067,5371.01,-9215.0322265625,31.8548,1346,1346
6735000,5268.35,18.1401,5346.98,-9327.0732421875,31.9836,1347,1347
6740000,5294.35,18.5998,5385.35,-9271.7529296875,31.9645,1348,1348
6745000,5314.31,18.3525,5369.51,-9361.328125,31.9397,1349,1349
6750000,5292.18,18.5607,5354.91,-9471.017578125,32.0637,1350,1350
6755000,5286.46,18.345,5374.17,-9409.5634765625,32.2939,1351,1351
6760000,5284.35,18.6361,5353.38,-9431.6591796875,31.9274,1352,1352
6765000,4833.92,21.9164,5407.16,-9566.0244140625,32.2728,1353,1353
6770000,5297.97,18.5437,5369.83,-9285.5146484375,32.4619,1354,1354
6775000,5317.73,18.9811,5407.94,-9323.85546875,32.1932,1355,1355
6780000,5351.95,18.7395,5426.66,-9333.0771484375,31.8356,1356,1356
6785000,5298.46,18.6774,5364.19,-9419.0771484375,32.4341,1357,1357
6790000,5305.12,18.8621,5349.75,-9371.5283203125,32.5442,1358,1358
6795000,5292.06,18.8883,5375.1,-9354.884765625,32.4679,1359,1359
6800000,5276.88,18.8931,5357.21,-9667.904296875,32.8211,1360,1360
6805000,5341.21,19.0347,5407.46,-9535.70703125,32.4794,1361,1361
6810000,5378.43,19.5835,5443.71,-9391.4296875,32.2426,1362,1362
6815000,5357.16,19.1352,5448.93,-9476.365234375,32.1907,1363,1363
6820000,5372.15,19.4132,5473.89,-9150.265625,32.0899,1364,1364
6825000,5063.46,21.805,5403.51,-9625.5078125,32.7606,1365,1365
6830000,5303.87,18.8675,5416.07,-9145.8515625,32.2043,1366,1366
6835000,5312.47,18.4817,5394.46,-9291.58203125,31.9414,1367,1367
6840000,5331.38,19.0738,5409.95,-9483.1435546875,32.3484,1368,1368
6845000,5305.57,18.9235,5379.37,-9502.0107421875,32.4231,1369,1369
6850000,5318.32,18.1784,5385.21,-9353.677734375,31.9347,1370,1370
6855000,5326.46,18.2244,5410.07,-9345.634765625,32.2182,1371,1371
6860000,5313.14,18.8364,5402.28,-9202.9453125,32.3394,1372,1372
6865000,5302.29,18.3283,5372.09,-9245.7158203125,32.1201,1373,1373
6870000,5329.1,19.1425,5389.52,-9292.43359375,32.1625,1374,1374
6875000,5296.56,19.0784,5365.42,-9303.2353515625,32.4496,1375,1375
6880000,5273.05,18.7276,5327.11,-9460.81640625,32.6094,1376,1376
6885000,5297.6,18.2669,5347.93,-9267.7939453125,32.2831,1377,1377
6890000,5290.85,18.4017,5360.28,-9142.3701171875,31.8898,1378,1378
6895000,5321.87,19.227,5385.55,-9221.1513671875,32.3827,1379,1379
6900000,5300.4,19.2177,5344.69,-9135.9228515625,32.3559,1380,1380
6905000,5290.61,18.4424,5345.21,-9180.080078125,32.0842,1381,1381
6910000,5261.63,18.3093,5309.05,-9181.1201171875,32.1406,1382,1382
6915000,5230.4,18.6166,5308.27,-9254.5390625,32.2465,1383,1383
6920000,5232.6,18.4619,5320.1,-9286.234375,32.4364,1384,1384
6925000,5265.9,18.6859,5330.94,-9439.8251953125,32.1915,1385,1385
6930000,5276.09,18.2427,5293.12,-9058.0625,32.1893,1386,1386
6935000,5288.75,18.6585,5315.14,-9114.65234375,32.4624,1387,1387
6940000,5289.86,18.5388,5320.7,-8988.7578125,32.201,1388,1388
6945000,5233.27,17.8435,5277.69,-9142.9853515625,32.1383,1389,1389
6950000,5257.91,18.33,5312.37,-9130.6904296875,32.3549,1390,1390
6955000,5283.74,18.0388,5311.54,-8971.4765625,31.8731,1391,1391
6960000,5217.93,17.7231,5270.11,-9119.7607421875,32.1923,1392,1392
6965000,5243.41,17.6603,5248.78,-9059.7626953125,32.0452,1393,1393
6970000,5224.54,17.5113,5267.36,-9024.4580078125,31.5361,1394,1394
6975000,5187.63,17.2612,5181.34,-8877.4736328125,32.1454,1395,1395
6980000,5238.36,17.4628,5276.65,-9274.6201171875,31.8406,1396,1396
6985000,5226.83,17.8661,5250.54,-9010.6708984375,31.7978,1397,1397
6990000,5198.08,17.5688,5254.39,-9163.7412109375,32.5657,1398,1398
6995000,5266.78,17.9185,5349.13,-9033.4931640625,32.3164,1399,1399
7000000,5225.7,17.4227,5286.94,-8954.263671875,32.2209,1400,1400
7005000,5104.24,17.0775,5280.14,-8919.220703125,31.9713,1401,1401
7010000,5202.06,17.703,5251.56,-9335.5908203125,32.0561,1402,1402
7015000,5180.54,17.6461,5253.82,-9261.873046875,32.2994,1403,1403
7020000,5266.25,17.1458,5341.97,-8905.5537109375,31.8899,1404,1404
7025000,5242.53,17.7642,5333.34,-9141.9150390625,31.8619,1405,1405
7030000,5237.83,18.0763,5326.14,-8997.5263671875,31.8083,1406,1406
7035000,5199.04,17.6207,5303.11,-9071.6552734375,31.9815,1407,1407
7040000,5249.52,17.7492,5312.05,-9270.8037109375,32.0927,1408,1408
7045000,5211.74,17.07,5248.54,-8968.607421875,31.9397,1409,1409
7050000,5253.83,18.0368,5353.02,-9031.8408203125,32.4978,1410,1410
7055000,5226.87,17.947,5310.81,-9200.830078125,31.8643,1411,1411
7060000,5278.21,18.7952,5369.26,-9134.4052734375,32.1258,1412,1412
7065000,5276.01,17.6925,5360.24,-9096.130859375,32.1588,1413,1413
7070000,5250.29,17.9385,5334.87,-9336.8681640625,31.9178,1414,1414
7075000,5296.87,18.09,5379.52,-9119.1630859375,31.8077,1415,1415
7080000,5260.59,18.1821,5328.85,-9135.48828125,32.4705,1416,1416
7085000,5277.61,18.2906,5368.45,-9190.7841796875,32.1501,1417,1417
7090000,5306.93,18.8184,5390.31,-8980.1435546875,32.3036,1418,1418
7095000,5258.2,18.161,5316.84,-9122.4794921875,32.6669,1419,1419
7100000,5242.32,18.4514,5340.59,-9167.228515625,32.4012,1420,1420
7105000,5295.42,18.8142,5384.46,-9082.373046875,32.1174,1421,1421
7110000,5256.7,18.2519,5329.04,-9275.451171875,31.9606,1422,1422
7115000,5274.09,18.5022,5360.3,-9124.6962890625,32.3427,1423,1423
7120000,5253.97,18.6285,5328.06,-9206.498046875,32.3047,1424,1424
7125000,5252.84,18.8118,5354.55,-9190.587890625,32.1582,1425,1425
7130000,5312.06,18.7512,5392.89,-9516.4755859375,32.8855,1426,1426
7135000,5272.74,18.3917,5352.12,-9329.587890625,32.633,1427,1427
7140000,5281.41,18.9511,5361.64,-9454.232421875,32.7754,1428,1428
7145000,5286.3,18.334,5380.89,-9050.384765625,32.2751,1429,1429
7150000,5292.27,18.7658,5372.19,-9173.119140625,32.7168,1430,1430
7155000,5290.19,18.3444,5378.48,-9400.462890625,32.3854,1431,1431
7160000,5263.33,18.5704,5347.22,-9277.541015625,32.3572,1432,1432
7165000,5277.73,18.9087,5345.66,-9384.8759765625,32.8059,1433,1433
7170000,5275.49,18.604,5371.85,-9329.58203125,32.1279,1434,1434
7175000,5238.84,18.6948,5341.47,-9322.67578125,32.6753,1435,1435
7180000,5256.63,18.528,5327.29,-9399.1494140625,32.7197,1436,1436
7185000,5265.45,18.5205,5361.07,-9371.3642578125,32.1832,1437,1437
7190000,5283.01,18.252,5356.74,-9376.1923828125,32.4978,1438,1438
7195000,5263.61,18.4267,5339.95,-9309.265625,32.6007,1439,1439
7200000,5282.67,18.6931,5363.45,-9280.7099609375,31.8936,1440,1440
7205000,5229.23,17.8481,5274.85,-9334.2373046875,32.1413,1441,1441
7210000,5273.96,18.4215,5361.05,-9321.4365234375,31.9078,1442,1442
7215000,5310.82,18.5608,5397.43,-9138.736328125,32.1635,1443,1443
7220000,5237.11,18.6859,5345.3,-9463.296875,32.5131,1444,1444
7225000,5247.07,18.2537,5328.84,-9535.80859375,32.3969,1445,1445
7230000,5233.48,18.5985,5346.67,-9307.2841796875,32.2374,1446,1446
7235000,5275.51,18.7967,5374.89,-9322.033203125,32.2407,1447,1447
7240000,5247.16,17.9876,5350.12,-9302.978515625,32.0181,1448,1448
7245000,5234.78,18.4366,5333.38,-9351.8349609375,32.2482,1449,1449
7250000,5276.73,18.53,5375.9,-9498.283203125,32.2754,1450,1450
7255000,5219.49,18.1503,5325.89,-9511.8544921875,32.0724,1451,1451
7260000,5218.54,18.5015,5303.19,-9371.6416015625,32.168,1452,1452
7265000,5181.55,18.1397,5291.69,-9338.111328125,31.8279,1453,1453
7270000,5183.85,17.4115,5296.23,-9467.0908203125,32.0105,1454,1454
7275000,5242.91,17.9134,5350.35,-9273.0927734375,31.5899,1455,1455
7280000,5160.43,18.5318,5295.61,-9419.654296875,32.4771,1456,1456
7285000,5236.83,18.754,5343.29,-9301.4462890625,32.0333,1457,1457
7290000,5267.3,18.7219,5355.47,-9396.91796875,32.7908,1458,1458
7295000,5161.04,17.6826,5288.34,-9478.771484375,31.6822,1459,1459
7300000,5191.68,17.6762,5297.4,-9556.0693359375,31.9958,1460,1460
7305000,5223.57,18.0072,5343.46,-9263.046875,31.7971,1461,1461
7310000,5241.12,18.5696,5345.03,-9659.576171875,32.0771,1462,1462
7315000,5266.77,18.4531,5349.24,-9490.5830078125,31.5489,1463,1463
7320000,5216.79,17.83,5269.44,-9449.9873046875,32.3205,1464,1464
7325000,5247.57,18.5624,5327.03,-9717.1826171875,32.1027,1465,1465
7330000,5223.38,18.172,5303.17,-9463.1103515625,32.0773,1466,1466
7335000,5215.93,17.9606,5292.91,-9716.5888671875,32.6695,1467,1467
7340000,5253.37,18.4708,5332.44,-9608.392578125,32.4717,1468,1468
7345000,5290.75,18.8191,5365.13,-9480.0205078125,32.298,1469,1469
7350000,5241.74,18.3559,5318.11,-9495.54296875,33.4501,1470,1470
7355000,5233.05,18.8722,5302.19,-9603.6162109375,32.9802,1471,1471
7360000,5152.45,17.961,5228.73,-9763.2119140625,32.8566,1472,1472
7365000,5255.14,18.1782,5309.55,-9721.5078125,32.7858,1473,1473
7370000,5202.9,18.0326,5273.04,-9717.2939453125,32.3732,1474,1474
7375000,5168.2,17.7889,5240.28,-9803.353515625,32.6446,1475,1475
7380000,5150.88,18.2604,5227.42,-9781.388671875,32.8403,1476,1476
7385000,5186.35,18.4105,5287.67,-9809.447265625,32.8715,1477,1477
7390000,5167.71,17.8254,5268.07,-9882.3291015625,32.2463,1478,1478
7395000,5224.16,18.8164,5299.09,-9842.6669921875,32.7241,1479,1479
7400000,5151.06,17.8915,5232.9,-9790.64453125,32.7779,1480,1480
7405000,5193.92,18.2097,5244.19,-9622.611328125,32.787,1481,1481
7410000,5213.9,18.1497,5301.79,-9669.8662109375,32.2667,1482,1482
7415000,5172.89,17.6042,5230.6,-9892.8984375,32.6023,1483,1483
7420000,5161.44,17.8236,5216.54,-9719.642578125,32.4238,1484,1484
7425000,5202.93,18.4848,5298.06,-9815.7998046875,32.682,1485,1485
7430000,5119.83,17.8305,5198.16,-9831.630859375,33.0408,1486,1486
7435000,5039.97,17.4737,5137.21,-9805.26171875,33.0175,1487,1487
7440000,5133.41,17.6336,5256.52,-9776.701171875,32.6057,1488,1488
7445000,5156.46,18.1831,5219.26,-10019.6943359375,32.8791,1489,1489
7450000,5149.09,18.3757,5236.98,-9772.5146484375,32.6177,1490,1490
7455000,5089.52,18.0881,5193.65,-10005.1123046875,33.3554,1491,1491
7460000,5129.09,18.529,5218.86,-9992.677734375,33.4167,1492,1492
7465000,5117.93,18.1285,5193.24,-9927.0400390625,32.3022,1493,1493
7470000,5194.22,18.6089,5279.79,-10016.099609375,33.1845,1494,1494
7475000,5185.68,18.6103,5274.56,-9897.4892578125,32.6656,1495,1495
7480000,5162.02,18.266,5277.06,-9919.6416015625,32.512,1496,1496
7485000,5248.53,18.5996,5328.04,-10014.64453125,32.7728,1497,1497
7490000,5172.74,17.8236,5277.34,-9942.95703125,32.2243,1498,1498
7495000,5217.63,18.0978,5296.01,-9846.673828125,32.5727,1499,1499
