Real Det Return,Running Update Time,Reward Loss,Running Reverse KL,Itration,Real Sto Return,Running Env Steps,Running Forward KL
4873.32,1146,-14723.0107421875,19.0434,1146,4541.75,5730000,42.1639
4849.31,1147,-15023.3701171875,18.2176,1147,4770.01,5735000,41.4712
4915.39,1148,-15452.2041015625,19.2927,1148,4837.43,5740000,42.3205
4803.4,1149,-15593.1591796875,22.4557,1149,4753.49,5745000,43.061
4837.05,1150,-14755.8173828125,18.0562,1150,4615.74,5750000,41.3696
4883.74,1151,-15053.8466796875,18.8364,1151,4788.29,5755000,42.1033
4887.78,1152,-15136.373046875,18.4105,1152,4779.98,5760000,42.1126
4717.22,1153,-15197.015625,17.5,1153,4722.06,5765000,41.9642
4823.68,1154,-14679.0576171875,17.597,1154,4752.49,5770000,41.527
4463.5,1155,-14529.4892578125,17.2754,1155,4892.32,5775000,40.9233
4944.77,1156,-14933.5419921875,19.258,1156,4842.22,5780000,41.9188
4760.49,1157,-15043.533203125,20.8475,1157,4833.4,5785000,42.0767
4969.82,1158,-14737.041015625,18.3798,1158,4842.61,5790000,41.8695
4857.51,1159,-14915.1435546875,19.5382,1159,4597.49,5795000,41.6337
4676.35,1160,-15093.978515625,18.4091,1160,4567.58,5800000,41.2748
4974.31,1161,-14765.4365234375,18.3116,1161,4874.32,5805000,41.6151
5098.92,1162,-14833.2216796875,18.7225,1162,4937.2,5810000,41.6721
5028.15,1163,-15080.962890625,18.9889,1163,4877.71,5815000,41.9413
4990.88,1164,-14931.892578125,18.2869,1164,4835.78,5820000,41.7161
5141.14,1165,-15300.232421875,18.602,1165,4956.12,5825000,41.6037
5062.64,1166,-15104.6162109375,18.8393,1166,4885.7,5830000,41.6832
5036.98,1167,-14965.50390625,19.128,1167,4644.63,5835000,41.4227
4844.57,1168,-15056.8125,19.0828,1168,4153.24,5840000,41.6437
4939.97,1169,-15059.240234375,19.2983,1169,4751.91,5845000,41.5313
4920.74,1170,-14798.65625,17.0401,1170,4772.54,5850000,41.3687
4973.54,1171,-14834.05078125,17.9418,1171,4645.84,5855000,41.1702
4965.79,1172,-14550.935546875,17.7803,1172,4621.28,5860000,40.6213
4943.62,1173,-14504.771484375,17.9598,1173,4635.35,5865000,40.9918
4900.27,1174,-14838.3544921875,18.1111,1174,4809.51,5870000,40.7519
4899.4,1175,-14735.513671875,17.9261,1175,4860.59,5875000,40.3841
5.69,1176,-11776.18359375,48.39,1176,4.93,5880000,52.8793
-8.2,1177,-14738.7412109375,33.1315,1177,-8.3,5885000,53.4275
-3.48,1178,-14177.4921875,41.2209,1178,-1.72,5890000,54.0588
0.59,1179,-12950.6279296875,39.6697,1179,0.54,5895000,53.8747
20.69,1180,-14070.529296875,49.4732,1180,19.57,5900000,55.2404
4368.02,1181,-14992.205078125,20.5292,1181,3874.6,5905000,41.9492
4799.96,1182,-14224.3759765625,18.6264,1182,4712.16,5910000,40.4636
4700.16,1183,-15258.9873046875,19.3747,1183,4736.51,5915000,41.3708
4880.39,1184,-14834.71875,19.0687,1184,4311.97,5920000,41.5377
4905.67,1185,-15423.1591796875,23.0833,1185,4827.62,5925000,41.8503
4919.63,1186,-15184.8818359375,19.22,1186,4625.11,5930000,41.7054
4491.29,1187,-14845.041015625,18.715,1187,4804.77,5935000,41.4929
4809.65,1188,-14113.60546875,20.085,1188,3487.8,5940000,41.0793
4651.46,1189,-14118.251953125,18.1966,1189,4890.35,5945000,41.018
4932.74,1190,-14801.15625,19.325,1190,4813.4,5950000,41.0327
4793.5,1191,-13679.94140625,33.4143,1191,3656.68,5955000,42.0804
4353.34,1192,-14103.8173828125,24.7187,1192,3144.72,5960000,40.9464
4034.24,1193,-14053.5283203125,34.3384,1193,2869.06,5965000,42.5827
8.43,1194,-9651.7451171875,111.6038,1194,12.93,5970000,55.206
1584.74,1195,-14057.869140625,33.3795,1195,2762.92,5975000,42.4053
4532.94,1196,-15359.115234375,20.1478,1196,4046.99,5980000,42.1164
4485.36,1197,-15345.9931640625,19.8986,1197,4658.83,5985000,41.8662
4294.73,1198,-14776.3525390625,19.0422,1198,4571.74,5990000,41.4756
4743.31,1199,-14935.98046875,19.5156,1199,4428.38,5995000,41.6093
4819.52,1200,-15585.2568359375,21.9896,1200,4737.87,6000000,42.2891
4719.67,1201,-15133.107421875,19.6453,1201,4573.52,6005000,42.0362
4905.31,1202,-14391.7021484375,19.9452,1202,4790.23,6010000,41.3856
4794.88,1203,-15087.2119140625,19.7675,1203,4750.24,6015000,41.1209
3272.99,1204,-15103.7841796875,19.3201,1204,4684.41,6020000,41.3376
4782.75,1205,-15070.39453125,18.8396,1205,4779.07,6025000,41.2593
4822.9,1206,-15299.16796875,20.0778,1206,4588.74,6030000,41.8481
4810.38,1207,-14491.658203125,18.5902,1207,4739.11,6035000,40.7804
49.61,1208,-14995.22265625,28.5773,1208,330.03,6040000,42.6223
4547.5,1209,-14969.49609375,34.8601,1209,1394.73,6045000,42.4971
4810.53,1210,-15200.5419921875,22.8716,1210,4108.26,6050000,41.0193
1694.97,1211,-14099.88671875,39.4187,1211,1074.72,6055000,44.5804
3228.72,1212,-14800.326171875,28.1626,1212,2566.79,6060000,42.6025
1650.11,1213,-16354.15234375,40.6474,1213,1472.2,6065000,45.6356
1525.16,1214,-15983.0458984375,36.1269,1214,1753.33,6070000,42.4995
4526.5,1215,-14780.3095703125,18.6174,1215,4401.29,6075000,41.2402
2569.12,1216,-15176.7314453125,23.8633,1216,3251.75,6080000,41.9366
4631.71,1217,-14545.1650390625,19.2209,1217,4573.58,6085000,40.9087
4734.21,1218,-14978.9619140625,18.5762,1218,4576.29,6090000,40.9526
4685.71,1219,-15148.419921875,19.63,1219,4596.88,6095000,41.172
4844.22,1220,-14914.3642578125,19.0179,1220,4695.89,6100000,41.1942
4823.08,1221,-15206.4833984375,18.4139,1221,4709.46,6105000,41.4368
4711.93,1222,-15254.95703125,19.3247,1222,4651.69,6110000,41.3153
4813.41,1223,-14749.998046875,17.9346,1223,4699.16,6115000,40.5306
4626.87,1224,-14873.5107421875,17.9817,1224,4574.64,6120000,41.0162
4787.94,1225,-14802.236328125,18.0052,1225,4724.31,6125000,40.8019
4727.68,1226,-15042.4765625,18.486,1226,4645.54,6130000,41.2238
4729.78,1227,-14699.2685546875,18.4163,1227,4649.56,6135000,41.1113
4792.69,1228,-15183.08203125,18.4496,1228,4687.06,6140000,41.1178
4807.36,1229,-15065.826171875,18.3655,1229,4490.14,6145000,41.4399
4854.44,1230,-15119.2451171875,18.2539,1230,4760.48,6150000,41.1014
4828.51,1231,-14718.484375,18.4744,1231,4724.12,6155000,40.9571
4694.84,1232,-14985.1416015625,18.4979,1232,4461.77,6160000,41.2981
4930.66,1233,-15336.248046875,18.775,1233,4815.57,6165000,40.9559
4797.73,1234,-14883.078125,18.6251,1234,4710.77,6170000,41.6825
4842.89,1235,-14834.4716796875,18.36,1235,4728.67,6175000,41.0655
4879.88,1236,-14615.697265625,18.1426,1236,4789.44,6180000,40.5477
4902.92,1237,-14836.7216796875,17.9243,1237,4779.01,6185000,41.0942
4032.06,1238,-15084.5888671875,19.4266,1238,4382.55,6190000,41.1971
4772.19,1239,-15199.716796875,18.0914,1239,4648.5,6195000,41.514
4817.32,1240,-15042.6181640625,17.7155,1240,4524.21,6200000,40.8472
4768.84,1241,-14909.4638671875,18.1342,1241,4445.21,6205000,41.1452
4662.41,1242,-15284.9697265625,18.2357,1242,4340.87,6210000,41.5223
2583.15,1243,-15737.2236328125,32.234,1243,3042.55,6215000,42.4176
3299.02,1244,-15806.708984375,27.2216,1244,3290.8,6220000,42.3045
2909.64,1245,-15992.6552734375,29.9843,1245,3722.9,6225000,42.0267
860.16,1246,-16820.125,51.9632,1246,1432.68,6230000,52.8279
4387.9,1247,-15600.478515625,22.9508,1247,4535.98,6235000,41.911
4839.07,1248,-15386.1875,18.7594,1248,4404.04,6240000,41.4922
4856.54,1249,-15528.5234375,18.617,1249,4741.87,6245000,41.7834
4842.66,1250,-15240.7021484375,18.4932,1250,4746.14,6250000,41.841
4804.07,1251,-15540.837890625,17.8505,1251,4611.8,6255000,41.6353
4912.01,1252,-15388.0498046875,19.0383,1252,4815.23,6260000,41.2934
4878.91,1253,-15615.123046875,18.9355,1253,4718.32,6265000,41.2842
4964.14,1254,-15454.16796875,18.6547,1254,4813.56,6270000,41.4325
4875.7,1255,-15260.3076171875,18.3881,1255,4764.98,6275000,41.6623
4813.19,1256,-15346.689453125,19.8494,1256,4672.62,6280000,41.226
4898.77,1257,-15342.0869140625,19.6898,1257,4750.09,6285000,41.3856
4919.57,1258,-15575.443359375,19.3668,1258,4636.63,6290000,41.2645
4809.21,1259,-15460.703125,18.9543,1259,4501.7,6295000,41.6989
4837.66,1260,-15675.00390625,19.3453,1260,4724.0,6300000,41.6212
4802.84,1261,-15379.330078125,19.4631,1261,4708.84,6305000,41.9227
4842.16,1262,-15654.134765625,20.2452,1262,4749.06,6310000,41.7267
4865.58,1263,-15471.8994140625,19.3929,1263,4759.43,6315000,41.743
4832.93,1264,-15681.9072265625,20.3753,1264,4632.79,6320000,41.7683
4777.43,1265,-15884.59375,19.2609,1265,4625.21,6325000,41.5329
4854.63,1266,-15558.8515625,19.2162,1266,4573.09,6330000,41.8822
4813.62,1267,-15456.294921875,18.1646,1267,4706.04,6335000,41.8192
4157.54,1268,-15813.87109375,18.8003,1268,4682.43,6340000,41.446
4847.7,1269,-15551.9794921875,19.7686,1269,4779.8,6345000,41.237
4843.25,1270,-15619.2705078125,19.6477,1270,4755.38,6350000,41.0771
4805.34,1271,-15893.30078125,20.1984,1271,4112.63,6355000,42.0663
4908.39,1272,-15765.0908203125,23.2815,1272,4162.78,6360000,42.8184
4893.55,1273,-15796.314453125,19.8651,1273,4505.48,6365000,42.3566
4731.2,1274,-16149.482421875,28.1273,1274,4059.57,6370000,42.5885
4963.28,1275,-15637.0390625,19.4807,1275,4210.5,6375000,41.4682
4870.97,1276,-15681.4267578125,19.3279,1276,3803.22,6380000,41.9135
4909.8,1277,-15491.1669921875,20.1695,1277,4252.21,6385000,42.0107
707.44,1278,-15040.990234375,30.3334,1278,1056.21,6390000,44.1894
4806.62,1279,-15814.6396484375,21.7463,1279,4017.99,6395000,42.7096
4655.1,1280,-15516.90625,22.1748,1280,3809.96,6400000,41.4231
4718.49,1281,-15925.5634765625,26.2525,1281,2744.55,6405000,42.6556
4310.69,1282,-15981.43359375,29.041,1282,2984.46,6410000,42.3221
4794.36,1283,-15511.4345703125,21.8358,1283,3526.83,6415000,40.6874
3655.52,1284,-15978.783203125,32.5963,1284,1815.48,6420000,42.2884
4485.62,1285,-15497.509765625,22.9952,1285,3805.03,6425000,41.4522
2553.19,1286,-15811.3701171875,30.0414,1286,2575.3,6430000,42.343
3714.39,1287,-15741.384765625,18.6392,1287,4037.95,6435000,41.5788
4273.19,1288,-16182.2412109375,22.4452,1288,4134.32,6440000,42.6165
4739.25,1289,-15375.69921875,18.998,1289,4670.58,6445000,41.5772
4681.99,1290,-15417.0947265625,19.6942,1290,4673.01,6450000,41.6158
4590.53,1291,-15160.2939453125,19.1773,1291,4326.71,6455000,41.4646
4774.89,1292,-15168.9384765625,18.7299,1292,4680.01,6460000,41.1225
4495.03,1293,-15385.5458984375,18.4562,1293,4504.3,6465000,41.0622
4605.71,1294,-15407.1865234375,19.7987,1294,4579.29,6470000,41.6737
4602.53,1295,-15479.390625,20.3027,1295,4628.24,6475000,41.5967
4628.13,1296,-14695.216796875,18.3874,1296,4391.48,6480000,41.0707
4618.36,1297,-15494.5107421875,19.5309,1297,4601.91,6485000,41.5214
4433.85,1298,-15507.8642578125,19.56,1298,4446.65,6490000,41.5917
610.9,1299,-13745.1689453125,24.0432,1299,503.23,6495000,47.5211
504.56,1300,-14306.27734375,29.7562,1300,471.46,6500000,50.2636
3176.35,1301,-14889.6181640625,23.5516,1301,3049.56,6505000,44.2323
2012.73,1302,-13488.541015625,24.7731,1302,2157.25,6510000,45.2385
3411.53,1303,-15082.9853515625,19.2573,1303,2815.75,6515000,43.1116
4382.13,1304,-15613.740234375,19.0943,1304,4186.32,6520000,42.4503
4501.71,1305,-15879.4794921875,19.436,1305,4423.94,6525000,42.9421
4622.11,1306,-15756.982421875,18.8851,1306,4604.22,6530000,42.367
4707.11,1307,-15521.87890625,17.7967,1307,4520.15,6535000,41.2148
4627.79,1308,-15402.7119140625,19.7149,1308,4314.82,6540000,42.1607
4686.84,1309,-15491.9970703125,19.3014,1309,4664.34,6545000,41.772
4795.38,1310,-15239.3857421875,18.5659,1310,4758.49,6550000,41.8155
4771.06,1311,-15107.6259765625,17.8187,1311,4665.22,6555000,41.34
4819.43,1312,-15159.947265625,17.7474,1312,4790.19,6560000,41.4918
4859.93,1313,-15145.087890625,18.579,1313,4803.06,6565000,41.6754
4826.81,1314,-15045.8369140625,17.357,1314,4662.86,6570000,40.9491
4948.9,1315,-15410.013671875,17.3972,1315,4839.33,6575000,41.6976
4855.14,1316,-15295.64453125,17.8032,1316,4589.19,6580000,41.7041
659.25,1317,-14462.2939453125,51.8141,1317,501.49,6585000,50.708
-7.91,1318,-15633.8134765625,21.1996,1318,-7.86,6590000,50.222
64.01,1319,-16160.1337890625,58.5804,1319,86.62,6595000,50.9092
456.38,1320,-16178.05078125,39.6785,1320,486.09,6600000,50.3343
433.18,1321,-17401.591796875,61.1374,1321,466.47,6605000,49.6573
519.82,1322,-17035.3671875,60.4514,1322,554.06,6610000,50.4604
840.15,1323,-16425.94140625,43.6427,1323,792.49,6615000,47.1854
1523.79,1324,-16052.2822265625,28.3956,1324,2982.73,6620000,43.4705
2654.56,1325,-16056.49609375,32.1992,1325,1412.3,6625000,43.172
1729.39,1326,-16719.990234375,44.4564,1326,1294.13,6630000,45.0656
3610.13,1327,-16469.623046875,39.7149,1327,2333.12,6635000,44.0906
4807.13,1328,-16348.9931640625,31.3343,1328,2311.62,6640000,43.3038
4901.48,1329,-16294.02734375,27.7193,1329,3426.0,6645000,43.1793
4806.62,1330,-16244.0302734375,21.6521,1330,4481.66,6650000,42.6643
4691.92,1331,-15881.98046875,23.1988,1331,4251.82,6655000,42.4947
4750.12,1332,-15033.318359375,21.2158,1332,4707.06,6660000,41.8572
4723.39,1333,-15392.974609375,20.9503,1333,4708.64,6665000,41.6867
4700.53,1334,-15614.4814453125,21.067,1334,4672.58,6670000,42.0777
4715.78,1335,-15217.93359375,19.5875,1335,4717.36,6675000,42.0145
4668.34,1336,-15164.4189453125,19.6901,1336,4647.58,6680000,41.6844
4753.36,1337,-15472.837890625,20.4598,1337,4480.93,6685000,41.752
4773.65,1338,-15147.501953125,20.9514,1338,4754.14,6690000,41.8058
4702.2,1339,-15287.2314453125,19.6487,1339,4687.43,6695000,42.4596
4699.7,1340,-15217.185546875,20.0191,1340,4274.51,6700000,41.8811
4652.81,1341,-15047.587890625,20.1856,1341,4489.11,6705000,41.8517
4676.76,1342,-15353.0771484375,20.062,1342,4366.16,6710000,41.5669
4684.56,1343,-15657.787109375,21.1575,1343,4434.48,6715000,42.6269
512.21,1344,-15536.279296875,25.598,1344,3611.15,6720000,41.9596
4331.45,1345,-15678.0361328125,23.4151,1345,4246.04,6725000,42.2536
4810.02,1346,-16179.91796875,30.5551,1346,4115.19,6730000,42.372
4753.24,1347,-15848.087890625,21.8964,1347,4472.65,6735000,41.8126
4741.96,1348,-15662.90234375,19.9155,1348,4298.71,6740000,41.8815
4637.08,1349,-15268.150390625,18.5799,1349,4388.51,6745000,42.003
4629.61,1350,-15669.7880859375,20.7418,1350,4427.09,6750000,41.9574
4595.14,1351,-15389.779296875,19.5617,1351,4644.36,6755000,41.7397
4656.97,1352,-15890.4111328125,20.4244,1352,4648.19,6760000,42.4852
4777.33,1353,-15512.02734375,19.1862,1353,4704.84,6765000,41.6239
4228.26,1354,-15865.8662109375,20.1905,1354,4369.95,6770000,41.7134
4795.79,1355,-15841.1015625,19.8737,1355,4588.14,6775000,41.7913
4637.01,1356,-15578.283203125,19.1767,1356,4620.39,6780000,41.3991
4881.35,1357,-15557.388671875,19.5173,1357,4724.03,6785000,41.3791
4704.88,1358,-15475.2041015625,18.9268,1358,4650.81,6790000,41.3338
4677.82,1359,-15625.5283203125,18.7776,1359,4507.95,6795000,41.5934
4667.58,1360,-15652.6337890625,18.2688,1360,4582.36,6800000,41.8316
4622.32,1361,-15782.6591796875,18.7327,1361,4491.92,6805000,41.5666
532.86,1362,-16801.765625,50.3374,1362,599.81,6810000,50.2607
672.79,1363,-12577.814453125,25.9832,1363,649.21,6815000,46.848
4609.91,1364,-16220.546875,36.5686,1364,3086.41,6820000,44.2795
1207.36,1365,-16805.521484375,44.8601,1365,1244.85,6825000,45.3576
4954.62,1366,-15332.755859375,20.9967,1366,4787.43,6830000,42.8004
4832.21,1367,-15109.8681640625,19.2612,1367,4661.29,6835000,42.5883
4723.87,1368,-15219.6640625,19.4182,1368,4668.6,6840000,41.5938
25.83,1369,-13816.0322265625,37.5057,1369,26.21,6845000,54.1247
4718.6,1370,-15668.5048828125,18.5624,1370,4642.25,6850000,42.1568
4602.68,1371,-15517.5185546875,19.1316,1371,4550.82,6855000,41.7141
4564.66,1372,-15511.0458984375,18.2896,1372,4472.6,6860000,41.332
4573.68,1373,-15507.263671875,18.6003,1373,4338.95,6865000,41.4834
4617.67,1374,-15883.4951171875,20.5395,1374,4566.89,6870000,42.3337
4631.86,1375,-15850.65625,19.1583,1375,4587.2,6875000,41.7509
4676.68,1376,-15476.4345703125,18.7193,1376,4643.19,6880000,41.6812
4594.37,1377,-15612.474609375,19.9281,1377,4606.04,6885000,41.5988
4754.7,1378,-15651.0537109375,18.7792,1378,4698.43,6890000,42.0644
4798.08,1379,-15724.30859375,18.5327,1379,4659.52,6895000,41.2727
4752.59,1380,-15510.76953125,18.2205,1380,4644.57,6900000,41.4576
4650.17,1381,-15919.9296875,19.1557,1381,4624.57,6905000,41.488
4766.59,1382,-15636.654296875,18.0255,1382,4734.06,6910000,41.7269
4835.13,1383,-15800.876953125,18.9507,1383,4765.72,6915000,42.0774
4877.97,1384,-15771.7509765625,18.5288,1384,4836.13,6920000,41.5636
4796.34,1385,-15441.984375,18.2198,1385,4745.26,6925000,41.225
4829.29,1386,-15069.09765625,17.9226,1386,4646.15,6930000,41.0198
4928.19,1387,-15462.81640625,18.5561,1387,4674.59,6935000,41.1042
4845.4,1388,-15477.7734375,18.7107,1388,4800.5,6940000,41.8102
4841.4,1389,-15251.33203125,18.6802,1389,4777.21,6945000,41.0403
4852.84,1390,-15284.7568359375,18.6044,1390,4798.4,6950000,41.0011
4840.96,1391,-15147.0107421875,16.9059,1391,4736.41,6955000,40.9773
4889.94,1392,-15858.08203125,19.357,1392,4820.89,6960000,41.9397
5000.82,1393,-15940.521484375,19.574,1393,4784.78,6965000,42.3906
4910.96,1394,-15668.1689453125,19.2118,1394,4839.3,6970000,41.5379
4926.23,1395,-15991.0234375,20.2383,1395,4893.49,6975000,41.471
4979.99,1396,-15227.748046875,18.5924,1396,4564.5,6980000,40.9722
4976.56,1397,-15694.1435546875,19.4009,1397,4878.53,6985000,41.9559
4943.43,1398,-15776.755859375,19.7162,1398,4881.89,6990000,41.2592
5045.94,1399,-15609.4873046875,19.1706,1399,4681.69,6995000,41.3682
4963.26,1400,-15969.5,19.5211,1400,4804.95,7000000,42.0993
4986.27,1401,-15469.8388671875,18.1514,1401,4930.18,7005000,41.6466
851.82,1402,-15831.7373046875,29.5782,1402,1412.11,7010000,42.8318
816.63,1403,-16732.978515625,49.4247,1403,614.09,7015000,49.9487
4858.57,1404,-15547.638671875,20.5841,1404,4435.01,7020000,41.3972
4844.3,1405,-15483.970703125,18.8654,1405,4597.35,7025000,41.5793
4904.09,1406,-15619.701171875,17.825,1406,4773.11,7030000,41.575
4938.9,1407,-15553.9794921875,18.9043,1407,4847.17,7035000,41.6652
4684.5,1408,-15882.5078125,18.7781,1408,4506.66,7040000,41.7519
4912.0,1409,-15611.4296875,19.138,1409,4838.74,7045000,41.9223
4992.58,1410,-15972.1123046875,19.3231,1410,4740.11,7050000,41.5505
4944.3,1411,-15849.138671875,19.4042,1411,4593.73,7055000,41.7581
5014.09,1412,-15716.125,19.1152,1412,4926.48,7060000,41.6936
4954.39,1413,-15884.4736328125,19.369,1413,4748.0,7065000,41.9084
3338.95,1414,-15782.484375,21.4549,1414,3954.37,7070000,41.9108
4868.89,1415,-15759.923828125,19.5901,1415,4698.08,7075000,41.4536
4913.8,1416,-15586.7216796875,19.1786,1416,4737.04,7080000,41.4715
4909.97,1417,-15811.541015625,19.2473,1417,4805.92,7085000,41.7348
4862.76,1418,-15810.8291015625,19.7776,1418,4814.03,7090000,42.0347
4875.62,1419,-15383.7626953125,18.3363,1419,4661.57,7095000,41.2758
4829.87,1420,-15859.5771484375,18.5654,1420,4794.14,7100000,41.9112
4772.21,1421,-15756.2529296875,18.532,1421,4614.58,7105000,41.4679
4869.24,1422,-15370.7099609375,18.8846,1422,4789.9,7110000,41.312
4870.52,1423,-15967.9150390625,19.0704,1423,4800.76,7115000,41.8309
4936.22,1424,-15614.0615234375,16.9092,1424,4632.51,7120000,41.4011
4730.31,1425,-16082.671875,19.9994,1425,4558.25,7125000,42.3652
4963.68,1426,-15958.41796875,18.5926,1426,4857.56,7130000,41.7744
4884.02,1427,-15634.2236328125,17.2046,1427,4807.97,7135000,41.4865
4825.25,1428,-16126.9208984375,20.3019,1428,4786.13,7140000,42.2508
1475.73,1429,-15589.7734375,16.8556,1429,1184.52,7145000,45.4574
4655.37,1430,-14986.7138671875,18.3824,1430,3833.57,7150000,41.1162
4898.68,1431,-15604.66796875,19.9163,1431,4839.73,7155000,41.6515
4747.77,1432,-15897.2666015625,19.6242,1432,4713.71,7160000,41.5144
4863.46,1433,-15798.2958984375,18.8078,1433,4833.86,7165000,41.8556
4883.3,1434,-16161.689453125,19.876,1434,4811.83,7170000,41.8124
4831.87,1435,-16217.03125,19.9266,1435,4791.32,7175000,41.6714
4838.68,1436,-16115.6767578125,20.0867,1436,4623.4,7180000,41.4726
4881.7,1437,-15816.708984375,19.8647,1437,4726.32,7185000,42.1851
4967.98,1438,-15923.345703125,19.9299,1438,4868.34,7190000,41.5997
4842.84,1439,-16127.3232421875,19.9538,1439,4823.37,7195000,41.5278
655.04,1440,-17070.287109375,46.8006,1440,430.1,7200000,57.0294
979.88,1441,-17036.220703125,71.188,1441,1556.56,7205000,58.2332
730.34,1442,-17300.435546875,53.6975,1442,1857.54,7210000,45.6942
2816.86,1443,-16280.85546875,26.5964,1443,3801.04,7215000,42.0821
3263.82,1444,-15914.7958984375,19.622,1444,4165.69,7220000,41.65
2552.85,1445,-16017.39453125,22.598,1445,2962.55,7225000,42.0295
2047.74,1446,-16887.0625,48.6746,1446,1107.62,7230000,46.0772
4664.35,1447,-15645.080078125,19.5207,1447,4162.72,7235000,41.2791
4759.72,1448,-15193.49609375,18.1978,1448,4668.04,7240000,41.2927
4891.86,1449,-15515.833984375,18.0472,1449,4748.03,7245000,41.1528
4788.59,1450,-15767.2958984375,19.0507,1450,4678.11,7250000,41.5819
4871.26,1451,-15559.09765625,18.3313,1451,4762.69,7255000,41.6502
4870.79,1452,-15463.9267578125,18.0953,1452,4786.41,7260000,41.3952
4825.68,1453,-16083.484375,19.7277,1453,4755.23,7265000,41.5444
4864.65,1454,-15688.4404296875,19.2807,1454,4709.83,7270000,42.0177
4866.53,1455,-16143.802734375,19.5114,1455,4792.41,7275000,42.2924
4930.04,1456,-15891.0888671875,18.3791,1456,4810.49,7280000,41.9779
4908.97,1457,-16150.0859375,19.542,1457,4778.82,7285000,41.9213
4872.2,1458,-15859.8076171875,18.8245,1458,4790.78,7290000,42.3578
4822.67,1459,-15792.4208984375,18.0438,1459,4728.18,7295000,41.7069
4928.34,1460,-15929.7939453125,19.1078,1460,4793.34,7300000,41.6319
4967.26,1461,-15756.94921875,18.4012,1461,4853.18,7305000,41.8273
4942.12,1462,-15838.6171875,18.585,1462,4812.86,7310000,41.6082
4899.96,1463,-15512.515625,18.4189,1463,4701.52,7315000,42.7657
4889.71,1464,-15924.4521484375,19.7165,1464,4058.24,7320000,42.1485
4968.64,1465,-15901.1572265625,18.7339,1465,4858.31,7325000,41.753
4961.93,1466,-15769.4375,18.6308,1466,4848.89,7330000,41.2274
4939.19,1467,-15803.0849609375,18.2272,1467,4646.78,7335000,41.9434
1158.82,1468,-16182.9072265625,19.1373,1468,3702.87,7340000,42.1274
4930.61,1469,-15660.7421875,19.5851,1469,4862.3,7345000,41.8966
4947.47,1470,-15800.8916015625,19.257,1470,4871.93,7350000,41.5816
5004.7,1471,-15605.1396484375,17.6843,1471,4880.55,7355000,41.9908
4980.35,1472,-15986.8427734375,17.7864,1472,4674.4,7360000,41.8373
4986.15,1473,-15878.5419921875,18.2673,1473,4847.65,7365000,42.2918
5001.93,1474,-15481.740234375,17.4779,1474,4900.86,7370000,41.73
5042.46,1475,-15816.8583984375,18.36,1475,4935.04,7375000,41.5861
4439.14,1476,-14497.642578125,18.6038,1476,4768.32,7380000,42.9801
5056.21,1477,-15185.1181640625,15.8858,1477,4025.18,7385000,41.9717
4986.89,1478,-15365.2255859375,16.256,1478,4195.72,7390000,41.7441
5004.34,1479,-15530.4638671875,17.5021,1479,4823.14,7395000,41.452
4948.39,1480,-15254.0625,17.2765,1480,4669.73,7400000,41.2647
5011.51,1481,-15787.119140625,18.6789,1481,4944.68,7405000,41.7875
4985.05,1482,-15457.525390625,18.0399,1482,4488.14,7410000,41.4476
4991.08,1483,-15531.060546875,16.5446,1483,4623.12,7415000,41.5566
3356.13,1484,-14521.0,13.5194,1484,3353.14,7420000,42.9986
388.37,1485,-13998.6787109375,14.7767,1485,607.5,7425000,48.6335
359.34,1486,-14194.169921875,16.4202,1486,357.87,7430000,49.8612
354.92,1487,-14645.4375,16.7128,1487,366.97,7435000,49.9885
161.11,1488,-13194.3134765625,16.2148,1488,263.88,7440000,49.0482
896.43,1489,-14153.1982421875,16.2854,1489,839.65,7445000,45.6938
4749.1,1490,-15975.8984375,18.936,1490,4535.95,7450000,42.0419
4810.18,1491,-15807.359375,18.6871,1491,4596.57,7455000,41.9718
4896.09,1492,-15666.0390625,17.8423,1492,4129.96,7460000,41.9746
4910.63,1493,-15606.4248046875,19.7945,1493,3631.34,7465000,42.2306
4997.08,1494,-15542.1845703125,19.2494,1494,4912.18,7470000,42.1541
4969.33,1495,-14812.5556640625,14.7714,1495,3036.54,7475000,42.8761
4998.54,1496,-15330.2744140625,18.2049,1496,4591.01,7480000,41.715
5115.04,1497,-15451.0556640625,17.4429,1497,4810.83,7485000,41.4566
4934.83,1498,-15053.9345703125,16.5282,1498,4278.89,7490000,41.7154
5089.28,1499,-15622.4287109375,18.5034,1499,4861.36,7495000,41.3399
