Itration,Running Update Time,Real Det Return,Reward Loss,Running Reverse KL,Running Env Steps,Real Sto Return,Running Forward KL
1143,1143,4848.94,-14003.00390625,22.1698,5715000,4815.59,42.4058
1144,1144,4801.19,-14044.5947265625,21.8269,5720000,4793.71,42.2598
1145,1145,4851.75,-14013.421875,22.4224,5725000,4825.61,42.637
1146,1146,4877.6,-14040.7119140625,22.0024,5730000,4748.6,42.0362
1147,1147,4821.54,-14056.5888671875,22.6337,5735000,4800.66,42.7865
1148,1148,4886.64,-14030.703125,22.0492,5740000,4728.56,42.2277
1149,1149,4873.36,-14048.41015625,22.0034,5745000,4864.28,42.1934
1150,1150,4842.22,-14132.4091796875,21.7846,5750000,4815.26,42.4477
1151,1151,4910.99,-13996.88671875,21.8308,5755000,4841.3,42.062
1152,1152,4862.64,-14103.76953125,21.8375,5760000,4804.66,42.0472
1153,1153,4896.06,-13817.50390625,21.632,5765000,4837.96,41.737
1154,1154,4814.94,-14087.7646484375,22.4428,5770000,4806.64,41.7935
1155,1155,4853.65,-14112.7490234375,22.0183,5775000,4840.75,42.0995
1156,1156,4858.32,-14094.408203125,21.9265,5780000,4657.72,42.6297
1157,1157,4851.05,-14088.9697265625,21.3922,5785000,4835.35,41.8569
1158,1158,4885.92,-13979.0234375,21.52,5790000,4840.95,41.7952
1159,1159,4817.37,-14010.3720703125,21.298,5795000,4809.29,42.1268
1160,1160,4850.31,-14057.365234375,21.768,5800000,4654.3,41.7084
1161,1161,4829.54,-14088.845703125,21.288,5805000,4814.84,41.7226
1162,1162,4785.66,-14086.4677734375,21.2824,5810000,4769.4,42.1493
1163,1163,4771.93,-14048.6513671875,21.4519,5815000,4762.68,42.1178
1164,1164,4804.5,-14132.6328125,21.5239,5820000,4762.45,42.3194
1165,1165,4818.27,-14003.115234375,21.0679,5825000,4766.35,41.7588
1166,1166,4806.5,-14115.4580078125,21.7153,5830000,4786.72,41.8622
1167,1167,4780.49,-14142.7041015625,21.4719,5835000,4741.83,42.2259
1168,1168,4789.79,-14261.79296875,21.7107,5840000,4762.07,42.3836
1169,1169,4786.74,-14160.595703125,21.3862,5845000,4764.22,41.7969
1170,1170,4795.08,-14097.330078125,21.2442,5850000,4765.38,42.0997
1171,1171,4817.08,-13974.5595703125,21.1434,5855000,4763.08,42.145
1172,1172,4851.96,-14028.1884765625,21.2578,5860000,4811.16,41.9577
1173,1173,4848.17,-14200.923828125,21.2689,5865000,4813.3,41.7863
1174,1174,4818.18,-14104.9580078125,20.9631,5870000,4770.18,42.0187
1175,1175,4839.48,-14025.6015625,20.8621,5875000,4770.25,41.9151
1176,1176,4863.65,-14087.6728515625,21.3045,5880000,4799.39,42.275
1177,1177,4853.87,-13898.0205078125,20.9603,5885000,4777.05,41.4574
1178,1178,4820.87,-14107.119140625,20.9464,5890000,4766.43,42.1056
1179,1179,4823.18,-14030.736328125,20.9267,5895000,4754.53,42.085
1180,1180,4854.14,-14102.744140625,21.3413,5900000,4789.42,42.2709
1181,1181,4850.39,-13869.23828125,20.677,5905000,4787.3,41.2837
1182,1182,4831.03,-14044.30078125,21.0633,5910000,4797.14,41.9038
1183,1183,4817.03,-14076.0419921875,20.8954,5915000,4658.69,41.9391
1184,1184,4829.95,-13776.9990234375,20.3235,5920000,4795.99,41.723
1185,1185,4898.23,-14104.908203125,20.9975,5925000,4810.46,41.762
1186,1186,4860.41,-14021.90234375,20.6566,5930000,4802.91,41.768
1187,1187,4865.46,-13994.1123046875,20.7938,5935000,4818.14,41.899
1188,1188,4852.72,-14154.1044921875,21.1809,5940000,4805.82,42.3416
1189,1189,4843.89,-14132.1083984375,21.5865,5945000,4808.05,42.1064
1190,1190,4841.91,-14057.6953125,21.0124,5950000,3897.23,41.8848
1191,1191,4863.33,-14060.625,21.437,5955000,4589.11,41.9665
1192,1192,4836.55,-13982.56640625,21.0593,5960000,4808.38,41.6772
1193,1193,4853.43,-13943.4052734375,21.1501,5965000,4792.39,41.8714
1194,1194,4860.31,-14205.4599609375,21.0147,5970000,4803.32,41.8459
1195,1195,4862.53,-14027.033203125,21.3356,5975000,4815.02,41.9633
1196,1196,4874.49,-14250.087890625,20.7098,5980000,4810.57,42.0378
1197,1197,4865.14,-13894.048828125,20.7391,5985000,4789.56,41.5411
1198,1198,4883.14,-13968.0537109375,20.7637,5990000,4832.11,41.5566
1199,1199,4896.91,-14193.9951171875,20.0244,5995000,4820.91,41.8638
1200,1200,4729.04,-14247.6884765625,20.3888,6000000,3895.18,42.1027
1201,1201,4894.68,-14128.7177734375,20.8301,6005000,4818.81,42.0381
1202,1202,4893.31,-14184.55859375,21.2522,6010000,4813.3,42.2557
1203,1203,4877.77,-14073.28125,20.9715,6015000,4796.68,41.9818
1204,1204,4879.2,-14307.5234375,21.4949,6020000,4800.63,42.0903
1205,1205,4871.76,-14148.212890625,20.646,6025000,4800.4,41.6066
1206,1206,4871.08,-14388.740234375,21.1125,6030000,4785.96,42.512
1207,1207,4837.96,-14110.912109375,20.9414,6035000,4789.5,42.1359
1208,1208,4894.56,-14257.953125,20.6615,6040000,4669.1,41.8974
1209,1209,4879.93,-14292.1923828125,20.7191,6045000,4632.72,42.0739
1210,1210,4885.84,-14232.3818359375,20.2695,6050000,4811.74,42.1062
1211,1211,4896.27,-14285.09765625,20.9677,6055000,4809.36,42.2367
1212,1212,4868.49,-14388.8037109375,20.9128,6060000,4772.76,42.4496
1213,1213,4900.62,-14238.4453125,20.0063,6065000,4784.25,42.077
1214,1214,4860.99,-14466.9765625,21.1678,6070000,4781.57,42.0653
1215,1215,4894.29,-14217.853515625,20.2124,6075000,4624.11,42.2478
1216,1216,4912.85,-14211.71875,20.5735,6080000,4795.32,41.7791
1217,1217,4938.51,-14235.8095703125,19.943,6085000,4726.33,41.9351
1218,1218,4923.46,-14388.7802734375,21.0293,6090000,4819.15,42.0849
1219,1219,4895.61,-14442.5712890625,20.4112,6095000,4821.46,42.2379
1220,1220,4874.74,-14285.296875,20.8477,6100000,4560.54,42.0644
1221,1221,4901.98,-14390.6796875,20.5268,6105000,4640.2,42.1505
1222,1222,4839.16,-14505.025390625,20.4771,6110000,4769.36,42.1098
1223,1223,4879.04,-14379.0478515625,20.4082,6115000,4649.24,41.8501
1224,1224,4853.57,-14370.8388671875,20.1878,6120000,4787.82,42.1239
1225,1225,4862.06,-14369.0302734375,20.3006,6125000,4783.39,41.969
1226,1226,4859.56,-14258.796875,19.8433,6130000,4751.08,41.8868
1227,1227,4903.42,-14303.8212890625,19.876,6135000,4795.28,41.7629
1228,1228,4888.11,-14496.3876953125,20.6279,6140000,4704.56,42.4841
1229,1229,4900.4,-14342.796875,20.2055,6145000,4797.82,42.1228
1230,1230,4855.65,-14507.955078125,20.2744,6150000,4778.52,41.9852
1231,1231,4858.81,-14530.611328125,20.2517,6155000,4784.83,42.2665
1232,1232,4858.79,-14537.03515625,20.1353,6160000,4783.6,42.2413
1233,1233,4865.33,-14746.0712890625,20.9588,6165000,4777.96,42.6237
1234,1234,4876.23,-14560.087890625,21.0068,6170000,4816.27,42.3226
1235,1235,4877.67,-14657.232421875,20.7215,6175000,4792.22,42.4394
1236,1236,4882.81,-14625.55859375,20.7064,6180000,4816.96,42.1761
1237,1237,4840.72,-14624.48046875,20.4853,6185000,4799.81,42.3652
1238,1238,4904.77,-14699.2490234375,20.3696,6190000,4826.95,42.5662
1239,1239,4867.03,-14683.3759765625,20.6903,6195000,4781.71,42.3008
1240,1240,4896.13,-14573.3681640625,19.5271,6200000,4789.74,42.1569
1241,1241,4884.32,-14625.35546875,20.5591,6205000,4791.56,42.2935
1242,1242,4883.61,-14669.189453125,20.57,6210000,4740.91,42.8561
1243,1243,4883.08,-14598.3310546875,20.289,6215000,4733.48,42.0786
1244,1244,4858.05,-14637.0166015625,20.3452,6220000,4734.42,42.4167
1245,1245,4847.59,-14518.1640625,19.9057,6225000,4719.43,42.0763
1246,1246,4838.28,-14831.685546875,20.1043,6230000,4740.65,42.6485
1247,1247,4825.87,-14488.4326171875,19.975,6235000,4745.71,41.7813
1248,1248,4835.17,-14674.2080078125,20.3278,6240000,4727.43,42.5181
1249,1249,4823.4,-14648.0986328125,20.1293,6245000,4734.15,42.5198
1250,1250,4855.32,-14739.537109375,20.2792,6250000,4525.19,42.5129
1251,1251,4819.14,-14513.837890625,20.0879,6255000,4735.2,42.3318
1252,1252,4805.61,-14753.130859375,20.4709,6260000,4692.29,42.014
1253,1253,4827.28,-14854.837890625,20.8501,6265000,4444.35,42.5597
1254,1254,4812.28,-14801.9716796875,20.0697,6270000,4637.69,42.2919
1255,1255,4886.49,-14743.998046875,20.2032,6275000,4471.27,42.099
1256,1256,4839.05,-14887.109375,19.8691,6280000,4728.04,42.0206
1257,1257,4859.72,-15082.7451171875,21.0439,6285000,4781.85,42.27
1258,1258,4843.86,-14842.302734375,19.722,6290000,4347.78,41.9457
1259,1259,4853.72,-14848.1572265625,19.6276,6295000,4721.17,42.1547
1260,1260,4855.01,-14790.166015625,20.588,6300000,4723.77,41.8323
1261,1261,4849.52,-14853.1650390625,20.7328,6305000,4317.26,42.4055
1262,1262,4856.9,-14938.5283203125,21.0831,6310000,4486.22,42.6847
1263,1263,4896.45,-14720.9990234375,20.9099,6315000,4803.28,42.359
1264,1264,3418.56,-14779.953125,19.7307,6320000,4357.68,41.9884
1265,1265,4859.09,-14692.1923828125,20.5195,6325000,4640.5,42.0587
1266,1266,4900.11,-14814.298828125,20.6343,6330000,4777.61,42.7599
1267,1267,4691.1,-14861.15625,20.8799,6335000,4785.1,41.8696
1268,1268,4866.47,-14847.419921875,20.983,6340000,4754.54,42.3918
1269,1269,4870.81,-14906.431640625,20.4861,6345000,4706.27,42.1782
1270,1270,4875.97,-14872.5517578125,20.7238,6350000,4765.53,42.1874
1271,1271,4901.34,-14900.6953125,20.8776,6355000,4680.28,42.3408
1272,1272,4836.36,-14875.365234375,21.3396,6360000,4738.59,42.6708
1273,1273,4854.36,-14901.6953125,21.2494,6365000,4722.93,42.6351
1274,1274,4837.99,-14857.7978515625,21.6097,6370000,4764.84,42.32
1275,1275,4683.45,-14939.794921875,21.7209,6375000,4566.0,42.3606
1276,1276,4854.41,-15024.837890625,21.9711,6380000,4764.15,42.9503
1277,1277,4842.28,-14966.9091796875,21.5346,6385000,4522.17,42.8675
1278,1278,4855.69,-15058.0908203125,21.2685,6390000,4708.22,42.8025
1279,1279,4852.85,-14976.6181640625,21.2378,6395000,4725.99,42.8101
1280,1280,4842.28,-14950.6435546875,21.8405,6400000,4690.96,42.9349
1281,1281,4746.8,-14978.8564453125,21.6449,6405000,4485.53,42.8492
1282,1282,4202.3,-14928.634765625,21.2394,6410000,4586.21,42.5074
1283,1283,4254.62,-14951.7197265625,20.5908,6415000,4539.76,41.8384
1284,1284,4867.44,-15127.158203125,21.9478,6420000,4596.11,42.6312
1285,1285,4873.21,-15140.8955078125,22.1159,6425000,4477.72,42.7693
1286,1286,4854.91,-15206.30078125,21.7209,6430000,4742.51,42.1581
1287,1287,4712.86,-15204.6123046875,22.8742,6435000,4759.08,43.4111
1288,1288,4875.06,-15116.3349609375,23.0894,6440000,4754.69,43.2887
1289,1289,4877.31,-15253.0322265625,22.5758,6445000,4801.01,42.9191
1290,1290,4921.94,-15253.005859375,22.8623,6450000,4833.01,42.4796
1291,1291,4926.79,-15221.607421875,22.9651,6455000,4842.13,42.7827
1292,1292,4919.93,-15263.837890625,22.629,6460000,4843.54,42.6789
1293,1293,4885.66,-15312.3623046875,22.7982,6465000,4791.91,43.0573
1294,1294,4944.61,-15294.6279296875,23.02,6470000,4856.45,43.0055
1295,1295,4907.89,-15329.2197265625,22.715,6475000,4819.91,43.081
1296,1296,4900.56,-15239.400390625,22.7763,6480000,4831.22,42.9267
1297,1297,4914.82,-15307.068359375,22.6118,6485000,4839.35,42.6282
1298,1298,4937.41,-15292.884765625,22.6701,6490000,4613.85,42.7378
1299,1299,4941.53,-15302.5654296875,21.8045,6495000,4855.3,42.0212
1300,1300,4918.49,-15342.0888671875,23.0324,6500000,4863.52,42.4912
1301,1301,4937.74,-15251.5830078125,22.7519,6505000,4849.65,42.7585
1302,1302,4924.9,-15375.5732421875,22.3392,6510000,4813.22,42.6154
1303,1303,4929.47,-15391.052734375,22.6216,6515000,4854.61,42.8295
1304,1304,4929.13,-15309.31640625,22.1855,6520000,4815.75,42.5223
1305,1305,4929.05,-15326.34765625,22.4502,6525000,4822.83,42.6282
1306,1306,4956.85,-15340.6572265625,22.3285,6530000,4865.8,42.2489
1307,1307,4927.53,-15389.7548828125,22.721,6535000,4839.14,42.89
1308,1308,4937.01,-15299.4482421875,22.3605,6540000,4848.64,42.5925
1309,1309,4900.04,-15307.2333984375,22.5645,6545000,4828.24,42.6167
1310,1310,4873.11,-15277.0234375,21.9199,6550000,4789.86,42.5297
1311,1311,4903.22,-15465.7080078125,22.7187,6555000,4849.48,43.0025
1312,1312,4831.68,-15324.40625,22.256,6560000,4776.65,42.5153
1313,1313,4932.88,-15515.29296875,23.6178,6565000,4860.8,42.728
1314,1314,4933.47,-15515.8701171875,22.7482,6570000,4881.9,42.8334
1315,1315,4920.1,-15520.1611328125,23.0222,6575000,4723.05,42.6876
1316,1316,4957.33,-15565.9638671875,23.4138,6580000,4873.68,42.9187
1317,1317,4909.31,-15577.224609375,22.7355,6585000,4867.89,42.7295
1318,1318,4932.11,-15403.951171875,22.2733,6590000,4662.13,42.5199
1319,1319,4911.36,-15573.0126953125,23.0688,6595000,4842.94,42.8239
1320,1320,4967.74,-15539.16015625,23.104,6600000,4909.93,42.8547
1321,1321,4919.96,-15582.572265625,23.011,6605000,4853.83,43.152
1322,1322,4721.55,-15572.3720703125,23.132,6610000,4868.13,42.915
1323,1323,4917.31,-15666.8271484375,23.2999,6615000,4843.28,43.1456
1324,1324,4926.73,-15548.75,22.7189,6620000,4864.97,42.7848
1325,1325,4976.74,-15618.0478515625,22.9246,6625000,4874.06,43.0239
1326,1326,4760.07,-15389.7470703125,22.7725,6630000,4880.32,42.3822
1327,1327,4931.8,-15707.4912109375,22.6407,6635000,4684.47,42.8403
1328,1328,4931.45,-15621.65625,22.9345,6640000,4854.69,42.8259
1329,1329,4967.58,-15592.6396484375,22.8969,6645000,4910.71,42.6184
1330,1330,4991.53,-15641.8876953125,23.0824,6650000,4915.27,42.8563
1331,1331,4986.61,-15662.19140625,22.8699,6655000,4900.56,42.5717
1332,1332,5001.23,-15615.396484375,22.6094,6660000,4934.93,42.8566
1333,1333,4972.51,-15869.1923828125,24.4772,6665000,4682.43,43.0458
1334,1334,4963.28,-15713.7900390625,22.9326,6670000,4901.79,42.7789
1335,1335,4957.06,-15711.4365234375,22.9608,6675000,4907.57,42.833
1336,1336,5006.9,-15542.7587890625,22.8802,6680000,4954.32,42.4757
1337,1337,5009.63,-15661.23046875,22.7931,6685000,4925.54,42.4286
1338,1338,5004.21,-15617.6416015625,23.4521,6690000,4934.86,42.6689
1339,1339,4951.46,-15883.0947265625,23.7928,6695000,4870.55,42.4555
1340,1340,4952.73,-15754.4990234375,23.6907,6700000,4883.09,42.9911
1341,1341,4950.36,-15678.3203125,22.6977,6705000,4893.81,42.7951
1342,1342,4982.11,-15852.111328125,23.3243,6710000,4905.12,43.0412
1343,1343,4932.92,-15839.37109375,22.988,6715000,4854.46,42.887
1344,1344,4970.3,-15840.24609375,23.2545,6720000,4891.81,43.1681
1345,1345,4945.73,-15727.0595703125,22.6707,6725000,4883.95,43.0743
1346,1346,4969.81,-15692.361328125,22.6772,6730000,4878.5,43.0305
1347,1347,4990.02,-15786.41796875,22.8895,6735000,4911.58,42.9808
1348,1348,4948.79,-15794.849609375,22.6236,6740000,4898.67,42.8604
1349,1349,4960.62,-15739.029296875,22.4647,6745000,4923.71,43.0628
1350,1350,5006.03,-15875.880859375,22.9481,6750000,4914.32,42.9037
1351,1351,4963.21,-15814.3798828125,22.8574,6755000,4676.94,43.1543
1352,1352,4985.06,-15711.421875,22.8014,6760000,4904.49,42.4919
1353,1353,4967.86,-15917.9287109375,22.9172,6765000,4698.4,43.0109
1354,1354,4915.91,-16011.888671875,22.6999,6770000,4738.3,43.278
1355,1355,4978.36,-15536.5849609375,21.8246,6775000,4718.03,42.1228
1356,1356,4993.5,-15820.3388671875,23.0524,6780000,4911.23,42.8585
1357,1357,4995.19,-15754.740234375,22.8224,6785000,4705.69,42.499
1358,1358,4968.18,-15874.724609375,22.9529,6790000,4894.15,42.7352
1359,1359,5008.08,-15907.5390625,24.0598,6795000,4904.3,42.5939
1360,1360,5008.46,-15754.4462890625,23.2929,6800000,4505.1,42.7823
1361,1361,4933.45,-15557.4169921875,22.2687,6805000,4692.29,42.4922
1362,1362,4948.39,-15763.1279296875,22.6652,6810000,4815.45,43.0281
1363,1363,4977.36,-15660.9345703125,22.7206,6815000,4907.94,42.5688
1364,1364,5002.21,-15633.48046875,22.7819,6820000,4781.6,42.6512
1365,1365,5017.86,-15753.01953125,23.1481,6825000,4920.28,42.5822
1366,1366,5022.86,-15718.224609375,23.6074,6830000,4740.6,42.3737
1367,1367,5007.42,-15722.99609375,23.6197,6835000,4935.66,42.3562
1368,1368,5019.81,-15723.4296875,22.4429,6840000,4938.36,42.8541
1369,1369,4937.31,-15547.0078125,22.3275,6845000,4926.88,42.3283
1370,1370,5032.01,-15718.751953125,22.9094,6850000,4348.31,42.507
1371,1371,5020.98,-15787.9521484375,23.0848,6855000,4931.04,42.3786
1372,1372,5035.68,-15804.3291015625,23.4848,6860000,4806.65,42.6354
1373,1373,5041.01,-15655.0029296875,23.0846,6865000,4963.27,42.4218
1374,1374,5053.56,-15754.05078125,22.834,6870000,4722.04,42.0811
1375,1375,4993.67,-15948.8271484375,24.2839,6875000,4879.29,42.4298
1376,1376,5043.45,-15735.6357421875,23.2885,6880000,4947.23,42.3854
1377,1377,5039.79,-15973.4912109375,23.7828,6885000,4943.82,43.0912
1378,1378,4885.68,-15714.8896484375,23.0508,6890000,4939.22,42.5549
1379,1379,5074.77,-15922.099609375,23.914,6895000,4971.73,42.911
1380,1380,5043.81,-15943.6240234375,23.8307,6900000,4586.72,42.7992
1381,1381,4853.04,-16054.5810546875,24.4851,6905000,4741.17,42.5658
1382,1382,5036.77,-15976.5302734375,24.1192,6910000,4975.85,42.6305
1383,1383,5003.99,-15782.7373046875,23.401,6915000,4713.47,42.4907
1384,1384,4364.55,-15839.44140625,23.5084,6920000,4494.7,42.7317
1385,1385,4982.7,-15747.9462890625,23.2879,6925000,4901.52,42.5398
1386,1386,4986.68,-15928.7734375,23.6463,6930000,4911.33,42.8171
1387,1387,4570.79,-15930.5703125,23.911,6935000,4714.79,42.7443
1388,1388,4338.88,-15930.82421875,22.9717,6940000,4688.01,43.147
1389,1389,5008.94,-16036.3525390625,23.5054,6945000,4921.4,42.8161
1390,1390,5023.77,-16077.640625,24.0451,6950000,4531.81,43.0273
1391,1391,4408.99,-15966.5322265625,22.3663,6955000,4737.7,43.1195
1392,1392,5062.93,-16122.392578125,23.6574,6960000,4347.87,43.017
1393,1393,5051.51,-15850.67578125,22.9595,6965000,4948.88,42.1985
1394,1394,5025.74,-15785.3525390625,22.5719,6970000,4655.7,42.5275
1395,1395,5023.35,-15861.5244140625,23.3777,6975000,4462.89,42.5731
1396,1396,5018.2,-16025.95703125,22.9664,6980000,4942.7,42.7261
1397,1397,5046.32,-15868.99609375,22.9778,6985000,4969.06,42.4822
1398,1398,4895.87,-15933.119140625,23.8726,6990000,4943.94,42.6403
1399,1399,5032.05,-15869.9755859375,23.4576,6995000,4943.69,42.2793
1400,1400,4935.2,-15765.5791015625,22.8559,7000000,4843.98,42.1121
1401,1401,5060.48,-15771.1337890625,22.7762,7005000,4949.14,41.9501
1402,1402,5048.07,-16008.931640625,23.5689,7010000,4947.19,43.1217
1403,1403,5039.19,-15990.55078125,23.3608,7015000,4480.57,42.6256
1404,1404,5047.11,-15953.4931640625,23.1345,7020000,4800.85,42.9012
1405,1405,5001.37,-15960.9267578125,22.5211,7025000,4709.63,42.5993
1406,1406,5074.76,-16052.146484375,23.5259,7030000,4728.01,42.7869
1407,1407,5013.68,-16045.6103515625,22.8374,7035000,4775.17,42.9099
1408,1408,5014.99,-16171.9814453125,24.5393,7040000,4703.44,42.768
1409,1409,5068.18,-16105.1025390625,23.5326,7045000,4950.61,42.5964
1410,1410,5004.04,-16022.27734375,22.8364,7050000,4919.67,42.8097
1411,1411,5001.47,-16042.4921875,22.8239,7055000,4309.72,42.8945
1412,1412,4972.55,-15990.6728515625,22.6119,7060000,4869.24,42.9125
1413,1413,4986.59,-16121.4697265625,22.8094,7065000,4921.65,43.0549
1414,1414,5026.42,-15994.7470703125,23.6575,7070000,4645.7,42.5438
1415,1415,5018.15,-15983.2705078125,23.5612,7075000,4942.38,42.5024
1416,1416,5006.04,-16042.232421875,22.8832,7080000,4663.06,43.1952
1417,1417,4994.99,-15998.5419921875,23.0251,7085000,4788.64,42.8002
1418,1418,4354.17,-16322.36328125,24.7068,7090000,4272.49,43.2012
1419,1419,4970.27,-16319.728515625,24.4067,7095000,4890.23,42.9406
1420,1420,4942.12,-16056.0205078125,23.3103,7100000,4874.05,43.0392
1421,1421,4920.09,-16217.1689453125,23.4111,7105000,4868.86,43.1474
1422,1422,4993.43,-16061.4736328125,23.4454,7110000,4494.87,43.2545
1423,1423,4962.31,-16064.5126953125,22.8059,7115000,4874.86,42.6475
1424,1424,4924.75,-15940.4814453125,22.4511,7120000,4850.56,42.5916
1425,1425,4951.5,-16029.61328125,22.6649,7125000,4862.2,42.771
1426,1426,4961.53,-16074.12890625,23.0588,7130000,4879.07,42.8648
1427,1427,4685.49,-15997.681640625,21.9193,7135000,4802.78,42.904
1428,1428,4934.9,-15851.9033203125,22.9544,7140000,4887.6,42.7023
1429,1429,4953.21,-15880.05859375,22.1886,7145000,4875.28,42.6323
1430,1430,4915.96,-16014.099609375,22.6506,7150000,4670.68,42.8412
1431,1431,4998.94,-15898.736328125,22.9515,7155000,4646.68,42.3111
1432,1432,4906.6,-15803.0322265625,22.3027,7160000,4866.67,42.887
1433,1433,4961.97,-16060.3271484375,22.518,7165000,4666.51,42.922
1434,1434,4932.14,-16066.08984375,22.6485,7170000,4865.26,43.0601
1435,1435,4788.26,-15823.744140625,22.3389,7175000,4836.9,42.5665
1436,1436,4648.14,-15989.322265625,23.5934,7180000,4837.56,42.966
1437,1437,5032.73,-15963.548828125,22.6414,7185000,4937.16,42.7868
1438,1438,4921.5,-15938.796875,21.4263,7190000,4631.93,42.5958
1439,1439,4973.01,-15991.2392578125,22.7377,7195000,4661.75,42.4191
1440,1440,4973.41,-16054.9541015625,23.5191,7200000,4687.19,42.4641
1441,1441,4802.19,-16119.484375,23.2932,7205000,4632.45,42.9863
1442,1442,5013.18,-16074.30078125,22.2369,7210000,4542.51,42.7111
1443,1443,4958.18,-15981.7109375,22.7939,7215000,4716.46,42.9669
1444,1444,4953.64,-16111.580078125,22.4176,7220000,4889.27,42.8075
1445,1445,4919.7,-16214.125,22.8189,7225000,4696.51,42.7098
1446,1446,3796.69,-16146.095703125,21.5236,7230000,4093.76,42.5739
1447,1447,4978.71,-16021.888671875,21.9942,7235000,4904.3,42.6858
1448,1448,4857.72,-16041.01953125,22.1388,7240000,4511.21,42.7428
1449,1449,5007.68,-15862.5419921875,22.019,7245000,4777.6,42.5915
1450,1450,4822.59,-15909.228515625,22.1768,7250000,4897.45,42.1765
1451,1451,4967.41,-15988.2001953125,21.3652,7255000,4779.61,42.7349
1452,1452,4953.91,-15768.6904296875,21.8694,7260000,4838.53,42.4359
1453,1453,4935.06,-15862.6611328125,21.7153,7265000,4682.8,42.5974
1454,1454,4992.16,-15969.037109375,22.8928,7270000,4933.82,42.5719
1455,1455,4974.26,-15993.9541015625,22.9509,7275000,4883.74,42.7665
1456,1456,4823.8,-15933.8876953125,22.9403,7280000,4911.4,42.5663
1457,1457,5010.39,-15908.3330078125,23.225,7285000,4742.44,42.6431
1458,1458,4952.47,-16098.814453125,22.8871,7290000,4906.51,43.0754
1459,1459,4983.95,-15799.9892578125,22.6907,7295000,4932.98,42.257
1460,1460,4973.04,-15941.7685546875,23.1063,7300000,4739.54,42.7371
1461,1461,4968.09,-15937.75390625,23.0477,7305000,4932.14,42.4249
1462,1462,4946.44,-15742.02734375,22.3532,7310000,4907.68,42.4368
1463,1463,4976.91,-15972.5966796875,22.8472,7315000,4840.2,42.7411
1464,1464,4996.17,-15899.9228515625,22.8885,7320000,4940.14,42.1422
1465,1465,4997.67,-15836.974609375,22.8926,7325000,4804.04,42.1809
1466,1466,4933.53,-15948.7841796875,22.1267,7330000,4956.41,42.3597
1467,1467,4977.34,-15956.75390625,22.5158,7335000,4659.95,42.5745
1468,1468,4944.41,-15879.05859375,22.8414,7340000,4913.13,42.5721
1469,1469,4925.91,-15894.46484375,22.4565,7345000,4901.41,42.296
1470,1470,5051.35,-15970.41015625,22.3757,7350000,4972.18,42.0476
1471,1471,4985.36,-15814.4228515625,22.6469,7355000,4870.6,42.3625
1472,1472,5042.05,-15979.7900390625,23.1257,7360000,4959.05,42.2998
1473,1473,5034.89,-15764.384765625,22.0763,7365000,4845.73,41.9111
1474,1474,4995.7,-15929.87109375,22.3651,7370000,4924.82,42.0798
1475,1475,5050.74,-16003.564453125,22.3004,7375000,4860.62,42.3205
1476,1476,5008.33,-15832.9375,22.845,7380000,4718.63,41.9964
1477,1477,5089.38,-15780.19140625,22.7319,7385000,4949.23,41.91
1478,1478,4865.37,-15801.3115234375,22.2773,7390000,4559.16,41.8957
1479,1479,5041.3,-15920.943359375,21.721,7395000,4947.18,42.4919
1480,1480,5019.5,-15747.7265625,22.129,7400000,4920.76,41.9718
1481,1481,5007.4,-15942.3603515625,22.5954,7405000,4907.18,42.3979
1482,1482,5048.36,-15979.9599609375,22.8719,7410000,4930.18,42.1342
1483,1483,4996.82,-16075.599609375,22.8291,7415000,4914.22,41.9418
1484,1484,5035.61,-15997.0205078125,21.447,7420000,4704.56,42.3343
1485,1485,5044.44,-16163.0361328125,23.0835,7425000,4964.99,42.4648
1486,1486,5028.6,-16134.0029296875,22.6509,7430000,4407.84,42.4605
1487,1487,5071.41,-16188.2822265625,22.8694,7435000,4635.15,42.8186
1488,1488,4822.45,-16209.0380859375,22.5102,7440000,4847.23,42.0557
1489,1489,5007.8,-16025.21875,22.0217,7445000,4812.33,42.0277
1490,1490,5032.12,-16237.30859375,23.5582,7450000,4923.28,42.6165
1491,1491,4984.14,-16198.6201171875,23.2326,7455000,4922.28,42.1755
1492,1492,4971.52,-16300.609375,23.0678,7460000,4893.65,42.0014
1493,1493,5007.89,-16025.8447265625,22.695,7465000,4927.63,41.8223
1494,1494,4994.87,-16273.533203125,23.0084,7470000,4802.1,42.6975
1495,1495,4990.62,-16264.083984375,23.1884,7475000,4908.02,42.8633
1496,1496,4985.38,-16376.6708984375,23.8012,7480000,4908.58,42.7361
1497,1497,4972.03,-16258.1083984375,23.0833,7485000,4875.24,42.2264
1498,1498,4962.86,-16117.9423828125,22.8476,7490000,4893.86,42.6895
1499,1499,5020.68,-16233.892578125,22.9321,7495000,4926.95,42.5799
