Running Forward KL,Running Env Steps,Itration,Real Det Return,Reward Loss,Real Sto Return,Running Update Time,Running Reverse KL
43.2012,3840000,768,4419.23,-11820.109375,4316.55,768,19.4991
42.8894,3845000,769,4331.68,-11877.552734375,4287.59,769,18.5932
43.2617,3850000,770,4481.92,-11765.9248046875,4512.82,770,18.7262
42.9648,3855000,771,4492.86,-11919.6513671875,4453.77,771,18.4841
43.4633,3860000,772,4453.13,-11955.146484375,4117.79,772,18.9536
43.3081,3865000,773,4572.03,-12432.12109375,4559.21,773,19.6515
42.9271,3870000,774,4535.95,-11806.380859375,4538.87,774,18.3822
43.0355,3875000,775,4496.49,-12047.1689453125,4277.17,775,18.639
43.2487,3880000,776,4514.07,-12181.73828125,4182.97,776,19.1013
43.679,3885000,777,4633.04,-12518.140625,4622.42,777,20.9778
43.6808,3890000,778,4543.09,-12173.4697265625,4555.71,778,20.2376
43.1214,3895000,779,4593.6,-12519.7255859375,4606.15,779,21.0904
43.4764,3900000,780,4620.57,-12394.517578125,4627.01,780,20.261
43.8535,3905000,781,4566.46,-12599.5732421875,4621.6,781,20.7696
43.5345,3910000,782,4649.97,-12657.34765625,4613.65,782,20.8251
43.782,3915000,783,4627.7,-12848.455078125,4317.31,783,21.623
43.3677,3920000,784,4614.42,-12168.5595703125,4087.54,784,23.2141
43.7367,3925000,785,4525.19,-12380.28515625,4349.37,785,22.3629
43.4482,3930000,786,4212.95,-12527.0712890625,4281.12,786,19.5777
43.3172,3935000,787,2370.9,-11834.5126953125,3559.9,787,21.6432
43.5813,3940000,788,4661.43,-11948.0078125,4261.97,788,19.1671
43.4422,3945000,789,4647.47,-12041.466796875,4187.43,789,18.1226
43.3058,3950000,790,4801.53,-12611.3173828125,4605.61,790,20.7201
42.7849,3955000,791,3571.13,-12361.359375,3945.09,791,19.3955
42.9133,3960000,792,4545.53,-11972.1181640625,4457.86,792,18.7486
43.0009,3965000,793,4613.89,-12389.9306640625,4549.46,793,19.7996
43.031,3970000,794,4564.77,-12336.404296875,4555.61,794,19.6885
43.4269,3975000,795,4647.71,-12462.5087890625,4647.55,795,19.752
43.2622,3980000,796,4591.09,-12219.80078125,4490.73,796,19.6724
43.7738,3985000,797,4545.02,-12350.75390625,4474.59,797,21.2236
43.5134,3990000,798,4605.5,-12513.501953125,4238.37,798,20.2167
43.1657,3995000,799,4580.1,-12306.3466796875,4479.46,799,18.7909
43.0415,4000000,800,4639.59,-12552.7431640625,4310.63,800,20.574
43.001,4005000,801,4555.18,-12412.6513671875,4053.29,801,20.1777
43.9404,4010000,802,4592.96,-12438.4833984375,4085.34,802,21.2936
43.5852,4015000,803,4584.41,-12069.2919921875,3988.71,803,22.538
48.2414,4020000,804,1077.77,-10870.205078125,2326.74,804,35.5209
55.4713,4025000,805,113.17,-8263.6396484375,198.57,805,78.2521
52.7044,4030000,806,69.07,-10153.794921875,70.4,806,53.9263
55.8614,4035000,807,68.39,-9146.37890625,68.76,807,64.3785
50.9224,4040000,808,440.98,-11903.8681640625,190.17,808,31.1309
51.0894,4045000,809,62.93,-11800.5712890625,94.11,809,28.3175
44.6777,4050000,810,1903.28,-12002.6884765625,3113.54,810,24.0079
44.2945,4055000,811,3955.56,-12056.6630859375,3824.05,811,22.8336
43.8922,4060000,812,4102.49,-12413.609375,3904.88,812,22.9526
43.851,4065000,813,4009.05,-12181.171875,3947.82,813,22.4671
44.4488,4070000,814,2810.61,-11979.21875,3454.24,814,24.1839
43.8736,4075000,815,4085.32,-12051.306640625,4054.72,815,22.7739
43.8819,4080000,816,3996.17,-11876.0283203125,3811.75,816,28.1117
43.8048,4085000,817,4181.52,-12035.052734375,3995.26,817,22.6258
43.6267,4090000,818,4275.62,-12030.048828125,4242.8,818,20.2286
43.7562,4095000,819,4258.65,-12258.3603515625,4114.05,819,20.8497
43.5127,4100000,820,4337.39,-12491.5537109375,4341.89,820,21.1394
43.8888,4105000,821,4078.52,-12295.4921875,4057.75,821,22.1032
43.9102,4110000,822,3240.27,-11862.244140625,1738.57,822,29.7085
42.9913,4115000,823,4308.72,-12409.822265625,4203.16,823,19.5663
42.9513,4120000,824,4493.38,-12345.880859375,4436.99,824,19.3004
43.5414,4125000,825,4415.53,-12561.1494140625,4425.52,825,19.8356
42.8574,4130000,826,4447.77,-12388.92578125,4256.89,826,19.6793
42.9315,4135000,827,4562.67,-12620.3857421875,4113.97,827,20.0314
42.7678,4140000,828,4541.31,-12298.1640625,4335.0,828,18.7821
48.0007,4145000,829,473.27,-10748.86328125,2130.69,829,68.0098
54.5494,4150000,830,979.91,-10616.771484375,970.92,830,58.5025
54.0489,4155000,831,1017.08,-11749.43359375,953.91,831,38.8273
53.2484,4160000,832,-11.55,-12639.2294921875,-7.19,832,22.9967
44.4321,4165000,833,956.85,-11797.5517578125,1463.8,833,42.8097
43.791,4170000,834,4299.13,-12573.048828125,4080.63,834,22.2945
43.7486,4175000,835,4427.35,-12632.3037109375,4432.08,835,21.527
44.1847,4180000,836,4389.49,-12291.2001953125,4213.01,836,20.5961
43.2223,4185000,837,3928.62,-12417.1123046875,3673.89,837,20.6425
43.2141,4190000,838,2072.03,-12544.7783203125,3514.96,838,23.0571
43.197,4195000,839,4561.69,-12736.2080078125,4106.26,839,17.0039
43.0995,4200000,840,4106.21,-12433.734375,3643.63,840,20.6992
43.3298,4205000,841,4596.09,-12756.0615234375,3946.59,841,23.2303
43.2006,4210000,842,4565.92,-13027.658203125,4195.42,842,20.6305
42.4936,4215000,843,4507.88,-12518.9873046875,4132.67,843,19.5655
43.2336,4220000,844,4603.76,-12733.5830078125,4578.53,844,21.3296
43.0473,4225000,845,3876.22,-12945.6123046875,3339.54,845,20.5805
43.6371,4230000,846,4574.71,-12547.6748046875,4136.6,846,20.4901
43.0094,4235000,847,4416.75,-12650.2294921875,4295.24,847,18.8479
42.7372,4240000,848,4661.56,-12681.8642578125,4224.62,848,20.3295
43.1668,4245000,849,4431.49,-12632.341796875,4377.47,849,24.4098
43.1455,4250000,850,4555.07,-12835.3203125,4534.14,850,20.381
42.7268,4255000,851,4569.46,-12711.609375,4130.36,851,19.0505
43.4124,4260000,852,4635.81,-12865.2041015625,4441.06,852,21.7061
43.1246,4265000,853,4569.88,-12720.6953125,3798.92,853,21.1331
43.2447,4270000,854,4575.94,-12652.1630859375,3935.25,854,27.6225
43.5,4275000,855,4531.27,-12626.3447265625,4470.29,855,19.1797
43.6521,4280000,856,4512.42,-12700.1923828125,4316.3,856,18.6278
43.3605,4285000,857,4524.34,-12826.416015625,4210.37,857,20.7712
43.6356,4290000,858,4507.35,-12776.9794921875,4242.95,858,18.7703
42.9973,4295000,859,4563.89,-12545.3115234375,4368.55,859,23.9998
43.118,4300000,860,4498.95,-12754.712890625,4259.07,860,19.6818
43.7451,4305000,861,4476.32,-12772.0263671875,4462.9,861,19.5304
43.1598,4310000,862,4563.67,-12939.369140625,4525.72,862,20.7753
43.6615,4315000,863,4428.79,-12949.994140625,4321.17,863,20.0548
43.3377,4320000,864,4496.37,-12758.4091796875,4496.52,864,18.9261
43.7811,4325000,865,4485.03,-12840.650390625,4455.32,865,19.5136
43.8211,4330000,866,4516.91,-12776.3642578125,4529.16,866,19.7146
43.932,4335000,867,4558.35,-12868.91015625,4579.07,867,21.8572
43.7799,4340000,868,4468.91,-13029.5927734375,4477.64,868,18.946
43.7922,4345000,869,4505.81,-12877.486328125,4353.0,869,21.5477
43.3206,4350000,870,4499.15,-12701.1416015625,4313.42,870,19.4059
43.3968,4355000,871,4547.99,-12951.5517578125,4522.35,871,19.4954
44.2179,4360000,872,4451.66,-12788.982421875,4482.11,872,22.0699
43.686,4365000,873,4539.49,-12559.34375,4550.04,873,18.6021
43.0019,4370000,874,4521.07,-12772.138671875,4499.53,874,20.0082
43.509,4375000,875,4487.6,-12761.8125,4428.48,875,19.1439
43.1754,4380000,876,4569.65,-12976.8046875,4292.89,876,19.9499
43.5647,4385000,877,4441.0,-13160.443359375,4325.92,877,19.8646
43.4813,4390000,878,4436.85,-13047.302734375,4455.53,878,19.8508
43.1789,4395000,879,4516.85,-12610.83984375,4512.88,879,19.2912
43.503,4400000,880,4559.74,-12854.333984375,4101.49,880,18.3414
43.3302,4405000,881,4547.34,-12758.9794921875,4517.52,881,19.0005
43.5752,4410000,882,4556.95,-12712.9755859375,4446.22,882,18.0335
43.3614,4415000,883,4463.73,-12587.5625,4363.99,883,18.2637
43.2334,4420000,884,4540.78,-12925.5810546875,4228.85,884,19.4087
43.028,4425000,885,4564.31,-12603.7060546875,4367.63,885,19.9498
43.6955,4430000,886,4531.85,-12749.4873046875,4523.61,886,19.026
43.2636,4435000,887,4503.91,-12769.59765625,4478.4,887,22.5767
43.4121,4440000,888,4554.36,-12938.2001953125,4364.0,888,19.1819
43.4863,4445000,889,4524.9,-12979.6884765625,4366.79,889,18.9344
43.5706,4450000,890,4539.98,-12634.708984375,4519.26,890,20.0545
43.7605,4455000,891,4539.09,-12827.166015625,4277.34,891,21.0314
43.2982,4460000,892,4612.86,-13172.9658203125,4562.47,892,19.9233
43.1328,4465000,893,4552.73,-12885.009765625,4563.69,893,19.6537
43.3446,4470000,894,4625.2,-12906.7421875,4414.75,894,18.7843
43.7286,4475000,895,4602.42,-13053.478515625,4361.19,895,20.8178
43.3109,4480000,896,4613.5,-12951.0341796875,4536.89,896,18.9229
43.7102,4485000,897,4600.97,-13361.8203125,4475.0,897,20.4445
43.2149,4490000,898,4528.92,-13321.0986328125,4249.72,898,19.1363
43.4095,4495000,899,4297.23,-13137.1669921875,3606.49,899,18.4512
42.8741,4500000,900,4381.19,-12889.9248046875,4116.52,900,21.1162
43.9894,4505000,901,4429.5,-13180.029296875,4468.15,901,21.0885
46.5483,4510000,902,15.83,-13334.3349609375,28.52,902,36.2973
59.4838,4515000,903,9.57,-9414.1640625,10.68,903,113.6855
43.7853,4520000,904,3063.53,-12194.1396484375,1290.92,904,25.4195
45.2111,4525000,905,358.76,-12756.73828125,1220.81,905,28.2267
42.9516,4530000,906,4232.91,-12870.962890625,3850.79,906,22.2652
43.6975,4535000,907,4466.02,-13459.65234375,4314.21,907,21.5356
43.6621,4540000,908,4416.9,-13331.1171875,4438.69,908,20.7746
43.6705,4545000,909,4505.47,-13104.1796875,4497.75,909,20.1513
43.5056,4550000,910,4446.45,-12951.099609375,4260.34,910,24.0196
44.7667,4555000,911,3992.45,-12570.78515625,3416.78,911,51.1638
47.1272,4560000,912,1482.14,-11806.3408203125,344.43,912,52.8328
53.5799,4565000,913,91.33,-11032.1494140625,54.18,913,73.2717
52.4371,4570000,914,565.86,-11549.466796875,88.06,914,48.9014
54.4568,4575000,915,106.53,-11514.5966796875,242.14,915,68.5076
44.8351,4580000,916,4111.42,-12990.802734375,3375.3,916,33.9368
44.7052,4585000,917,4380.83,-13608.736328125,4258.93,917,22.6809
43.5604,4590000,918,4410.21,-13347.171875,4190.28,918,26.7907
44.6578,4595000,919,3281.05,-13254.6103515625,3037.2,919,49.9325
43.6958,4600000,920,4410.18,-13115.224609375,4384.88,920,24.8781
43.788,4605000,921,4303.4,-13169.12890625,4245.44,921,24.4189
43.6345,4610000,922,4434.79,-13264.7685546875,4451.63,922,25.5263
43.4066,4615000,923,4427.95,-13134.880859375,4445.62,923,24.3363
43.7005,4620000,924,4106.4,-13218.748046875,4161.36,924,31.1543
43.2178,4625000,925,4440.31,-13289.97265625,4245.41,925,20.3179
43.6207,4630000,926,4487.79,-13185.048828125,3955.5,926,24.2567
43.448,4635000,927,4450.29,-12919.4951171875,4215.58,927,20.7988
43.4009,4640000,928,4566.38,-12807.5947265625,4366.71,928,23.3663
43.0318,4645000,929,4446.86,-12770.884765625,4435.53,929,19.3601
43.8542,4650000,930,4462.61,-13105.3251953125,4464.25,930,24.2616
43.0655,4655000,931,4478.18,-13026.69921875,4410.42,931,21.3316
43.4445,4660000,932,2669.28,-12673.1767578125,2873.87,932,23.2066
43.9845,4665000,933,122.95,-12080.779296875,2409.43,933,33.7129
43.1782,4670000,934,392.88,-12796.9345703125,1878.2,934,38.0154
46.9588,4675000,935,230.09,-11763.6962890625,1481.43,935,79.8879
51.0529,4680000,936,703.19,-12229.79296875,678.09,936,97.4897
45.2835,4685000,937,1489.89,-12321.8095703125,3142.56,937,39.3119
56.1291,4690000,938,76.86,-11554.2021484375,116.1,938,58.6623
49.2417,4695000,939,914.08,-12143.876953125,888.34,939,55.7812
56.0889,4700000,940,938.39,-11878.796875,922.9,940,59.0943
56.4293,4705000,941,943.3,-11881.7333984375,953.07,941,58.2989
55.1999,4710000,942,959.26,-12077.6455078125,957.22,942,58.5579
55.9184,4715000,943,944.79,-12014.4013671875,947.14,943,50.5551
54.8381,4720000,944,957.1,-12136.4169921875,958.03,944,48.7928
54.9008,4725000,945,949.3,-12085.513671875,951.85,945,50.9717
45.6207,4730000,946,1099.84,-12870.521484375,1741.52,946,34.3286
45.2893,4735000,947,919.34,-12775.9033203125,3468.24,947,31.6145
43.547,4740000,948,4590.47,-12746.6044921875,4431.53,948,20.4585
43.073,4745000,949,4542.4,-12464.9892578125,4490.25,949,19.7653
43.3976,4750000,950,4558.81,-12767.107421875,4581.08,950,19.8825
43.8444,4755000,951,4580.89,-13100.720703125,4318.9,951,21.3727
42.9999,4760000,952,4575.06,-12737.0107421875,4496.19,952,21.2611
43.0364,4765000,953,4498.71,-12775.5927734375,4554.18,953,20.2428
43.4938,4770000,954,4399.85,-13196.6796875,4606.48,954,20.7463
43.4017,4775000,955,4541.42,-13064.3134765625,4547.47,955,20.4648
43.5624,4780000,956,4554.92,-12735.0048828125,4371.36,956,24.9352
43.5642,4785000,957,4584.2,-12876.9287109375,4580.0,957,19.5921
43.1759,4790000,958,4589.5,-12401.921875,4567.8,958,19.3254
43.8478,4795000,959,4647.42,-12508.9501953125,4659.41,959,20.7887
44.0035,4800000,960,4603.47,-13013.197265625,4145.04,960,29.9381
43.698,4805000,961,4632.46,-13072.59375,4406.43,961,28.1631
43.3928,4810000,962,4641.98,-12851.4765625,4617.11,962,19.5433
43.3918,4815000,963,4670.0,-12850.5634765625,4626.12,963,19.7253
43.3722,4820000,964,4541.78,-12873.765625,4573.43,964,19.9213
42.999,4825000,965,4630.81,-12823.548828125,4596.58,965,19.5101
43.2153,4830000,966,4515.77,-12879.9931640625,4433.39,966,19.3502
43.2678,4835000,967,4523.72,-13302.1005859375,4527.53,967,20.0354
43.5409,4840000,968,4495.47,-13005.794921875,4444.0,968,18.8264
43.1245,4845000,969,4480.2,-12999.13671875,4431.81,969,19.3898
43.5044,4850000,970,4493.8,-12869.5595703125,4295.75,970,19.9467
43.2529,4855000,971,4461.71,-13101.9609375,4223.3,971,26.583
43.3804,4860000,972,4539.98,-12832.7099609375,4508.35,972,19.884
43.3179,4865000,973,4477.57,-13169.373046875,4456.13,973,22.9084
42.7875,4870000,974,4512.97,-12996.1376953125,4283.06,974,19.5581
43.9389,4875000,975,4436.2,-13205.8828125,4462.0,975,20.7442
43.5324,4880000,976,4511.34,-13270.1572265625,4357.62,976,19.7804
43.7263,4885000,977,4544.1,-13521.6708984375,4547.8,977,20.7943
43.1736,4890000,978,4502.35,-13062.8232421875,4478.82,978,20.0017
42.8992,4895000,979,4512.25,-13516.9833984375,4525.1,979,20.3061
43.9299,4900000,980,4543.06,-13224.9658203125,4553.45,980,21.6119
42.9717,4905000,981,4557.28,-13148.9765625,4549.15,981,19.2176
43.6455,4910000,982,4509.94,-13069.7900390625,4531.56,982,19.5872
43.6267,4915000,983,4513.27,-13087.716796875,4322.42,983,24.5082
43.5534,4920000,984,4564.68,-13172.943359375,4567.35,984,24.8426
43.0997,4925000,985,4559.16,-12968.3779296875,4523.51,985,23.3344
43.5093,4930000,986,4589.76,-13428.072265625,4572.76,986,21.0601
43.2565,4935000,987,4609.7,-13130.1845703125,4500.28,987,19.2839
43.5304,4940000,988,4561.03,-13171.62109375,4217.46,988,20.5173
44.0459,4945000,989,4526.46,-13046.802734375,4547.63,989,20.51
43.1756,4950000,990,4507.61,-12998.451171875,4519.63,990,19.4842
43.5768,4955000,991,4455.59,-13128.240234375,4489.54,991,20.1954
43.5419,4960000,992,4502.87,-12951.1162109375,4490.13,992,19.9466
43.5413,4965000,993,4512.14,-13295.2158203125,4530.14,993,20.6787
43.5491,4970000,994,4522.03,-13324.328125,4546.54,994,20.718
44.7158,4975000,995,1766.8,-13390.3310546875,3305.71,995,37.9059
43.5498,4980000,996,4573.25,-13466.216796875,4571.4,996,19.9182
44.1559,4985000,997,3986.95,-13331.537109375,4120.2,997,34.0931
43.5468,4990000,998,4446.0,-13194.7958984375,4313.54,998,21.0623
43.4437,4995000,999,3992.53,-13287.8193359375,4124.79,999,20.3925
43.2414,5000000,1000,4501.29,-12906.3125,4449.48,1000,20.3919
43.3556,5005000,1001,4474.47,-13208.49609375,4479.1,1001,19.4743
43.3966,5010000,1002,4498.15,-13335.337890625,4508.87,1002,19.6197
43.3345,5015000,1003,4456.34,-13039.6396484375,4248.75,1003,19.4567
43.7315,5020000,1004,4478.09,-13454.2421875,4548.64,1004,19.6387
43.4687,5025000,1005,4498.2,-13520.09375,4519.19,1005,21.3967
43.1591,5030000,1006,4624.73,-13181.9091796875,4383.26,1006,19.322
43.6424,5035000,1007,4523.67,-13510.9345703125,4537.53,1007,22.8369
43.196,5040000,1008,4521.84,-13344.1044921875,4541.65,1008,19.6572
43.5876,5045000,1009,4549.36,-12947.3115234375,4567.72,1009,19.3792
43.6092,5050000,1010,3245.05,-13235.6884765625,3996.1,1010,34.6647
43.3425,5055000,1011,4576.71,-13176.185546875,4151.9,1011,23.18
54.478,5060000,1012,1.64,-10541.9365234375,43.93,1012,83.445
57.1735,5065000,1013,-38.95,-10976.3203125,-22.04,1013,91.3155
51.3588,5070000,1014,351.45,-12639.8232421875,516.0,1014,75.3285
44.9404,5075000,1015,1893.89,-13578.8291015625,2585.42,1015,41.9978
43.9783,5080000,1016,4302.56,-13762.0205078125,3716.4,1016,23.272
44.2726,5085000,1017,4428.26,-13673.2841796875,4413.59,1017,23.6294
43.6778,5090000,1018,4371.28,-13450.9296875,4348.68,1018,27.1596
43.3905,5095000,1019,4505.37,-13632.4482421875,4285.0,1019,24.266
44.0642,5100000,1020,4468.68,-13443.814453125,4442.83,1020,23.7506
43.9948,5105000,1021,4436.11,-13899.6845703125,4436.3,1021,23.4944
43.0507,5110000,1022,4437.0,-13321.3271484375,4438.81,1022,22.3097
43.6401,5115000,1023,4504.5,-13389.505859375,4530.9,1023,22.2819
43.6732,5120000,1024,4466.0,-13211.3701171875,4452.54,1024,22.0181
43.0626,5125000,1025,4355.92,-13074.3525390625,4297.97,1025,21.5906
42.8903,5130000,1026,4505.47,-13178.5068359375,4278.15,1026,25.1004
43.643,5135000,1027,4450.19,-13586.666015625,4344.04,1027,21.4237
43.4502,5140000,1028,4527.45,-12955.39453125,4546.61,1028,20.7341
43.6283,5145000,1029,4477.09,-13438.9248046875,4453.54,1029,21.1293
43.5152,5150000,1030,4467.62,-13417.3017578125,4453.44,1030,21.02
43.5731,5155000,1031,4378.28,-13302.501953125,4438.25,1031,21.9007
44.2361,5160000,1032,4478.34,-13419.826171875,4469.97,1032,23.1495
43.5044,5165000,1033,4361.18,-13455.2646484375,4390.31,1033,20.8558
43.7825,5170000,1034,4273.86,-13473.5927734375,4325.82,1034,20.2003
43.9021,5175000,1035,4411.82,-13676.7197265625,4419.33,1035,22.493
43.7199,5180000,1036,4363.15,-12712.6201171875,3485.25,1036,25.6112
43.8068,5185000,1037,4372.71,-13609.12890625,4379.92,1037,21.3789
43.5947,5190000,1038,4436.33,-13517.673828125,4327.38,1038,20.6293
43.6447,5195000,1039,4472.92,-13071.701171875,3929.34,1039,20.1704
43.2172,5200000,1040,4421.17,-13642.447265625,4015.9,1040,21.2453
44.7952,5205000,1041,1177.9,-12455.8935546875,2931.96,1041,51.5407
57.3458,5210000,1042,134.43,-10701.4833984375,118.1,1042,93.4671
58.3435,5215000,1043,221.91,-10844.298828125,208.23,1043,87.3776
52.2647,5220000,1044,142.51,-13476.2265625,115.47,1044,77.9508
44.0803,5225000,1045,3490.29,-13371.95703125,2732.3,1045,39.8784
44.5972,5230000,1046,1776.76,-12946.111328125,2801.79,1046,37.8293
43.4852,5235000,1047,4398.23,-13475.7998046875,3318.15,1047,28.6678
44.0726,5240000,1048,4414.91,-13445.9560546875,3298.17,1048,23.7991
44.4312,5245000,1049,3094.37,-12920.59375,2228.41,1049,36.9929
44.8509,5250000,1050,3675.0,-12482.11328125,2791.0,1050,40.5838
45.0889,5255000,1051,1103.3,-12061.7919921875,894.08,1051,48.8655
43.595,5260000,1052,4291.64,-13810.3427734375,3961.13,1052,21.5443
45.6537,5265000,1053,1502.64,-12922.6220703125,1730.48,1053,38.5529
47.6807,5270000,1054,16.33,-11710.3388671875,26.92,1054,90.4102
43.3855,5275000,1055,4250.16,-14082.55859375,3721.5,1055,20.9732
44.1313,5280000,1056,4319.11,-14218.51953125,4176.33,1056,25.4525
43.4271,5285000,1057,3410.55,-13699.81640625,3096.66,1057,21.8441
43.5589,5290000,1058,4046.12,-14193.4765625,2620.81,1058,26.6021
43.8774,5295000,1059,4261.33,-14030.3779296875,4337.05,1059,26.305
44.049,5300000,1060,4462.94,-14082.4697265625,3959.71,1060,31.9403
43.4943,5305000,1061,4425.56,-13849.84375,4455.03,1061,24.6739
43.2529,5310000,1062,4471.07,-13623.1240234375,4479.19,1062,21.4203
43.541,5315000,1063,4483.19,-13796.220703125,4282.31,1063,21.432
42.8698,5320000,1064,4543.27,-13646.1494140625,4540.31,1064,22.1493
43.6081,5325000,1065,4482.18,-13985.8037109375,4459.25,1065,22.0114
43.3072,5330000,1066,4495.66,-13719.9990234375,3930.96,1066,25.1621
43.5804,5335000,1067,4515.4,-13788.4326171875,4366.36,1067,22.9739
43.5663,5340000,1068,4488.03,-13789.9404296875,4314.47,1068,26.7378
43.7341,5345000,1069,4518.96,-13629.49609375,4320.85,1069,20.6783
44.0125,5350000,1070,4473.86,-14163.1591796875,4507.47,1070,22.4179
43.7816,5355000,1071,4496.76,-13540.857421875,3537.94,1071,23.4831
43.2725,5360000,1072,4468.02,-13437.064453125,3922.97,1072,20.3484
42.9132,5365000,1073,4457.52,-12997.6884765625,4277.48,1073,20.3569
44.1097,5370000,1074,4449.26,-13577.9482421875,1934.12,1074,37.1686
48.921,5375000,1075,474.61,-13049.564453125,987.88,1075,73.3259
43.8049,5380000,1076,2988.7,-13658.376953125,3571.52,1076,29.324
43.6797,5385000,1077,4470.17,-13834.2568359375,4478.46,1077,22.7236
43.0691,5390000,1078,4519.65,-13940.6298828125,4444.34,1078,21.4047
43.2569,5395000,1079,4531.14,-13655.6240234375,4094.38,1079,20.3629
42.9755,5400000,1080,4507.44,-13595.255859375,4440.04,1080,20.9636
43.3529,5405000,1081,4463.2,-14009.5810546875,4488.13,1081,20.8538
43.8891,5410000,1082,4460.88,-13976.3974609375,3910.58,1082,24.9804
43.2802,5415000,1083,4506.36,-13907.705078125,4228.85,1083,19.8407
43.3891,5420000,1084,4528.06,-13837.41015625,4540.76,1084,21.1949
43.5443,5425000,1085,4456.65,-13932.376953125,4475.99,1085,20.7476
43.6527,5430000,1086,4383.67,-13187.6044921875,3300.86,1086,34.6858
43.302,5435000,1087,4409.8,-13101.7724609375,3535.94,1087,18.514
50.4489,5440000,1088,197.94,-13056.556640625,183.99,1088,82.8956
48.6099,5445000,1089,230.69,-12700.26953125,245.68,1089,18.7081
43.5649,5450000,1090,4336.86,-13857.484375,4345.82,1090,21.4683
43.5908,5455000,1091,4342.52,-13722.7685546875,4355.44,1091,20.2831
43.0599,5460000,1092,4389.94,-13503.185546875,4179.1,1092,20.8838
43.4885,5465000,1093,4375.62,-13883.3818359375,4351.97,1093,20.5064
43.0704,5470000,1094,4341.51,-13621.59375,4165.93,1094,20.1059
42.8355,5475000,1095,4369.75,-13415.5654296875,4363.16,1095,19.8921
42.7175,5480000,1096,4342.65,-13124.8037109375,4373.08,1096,19.4256
43.0154,5485000,1097,4361.19,-13760.640625,4385.26,1097,20.3432
42.7016,5490000,1098,4381.26,-13218.1064453125,3847.67,1098,17.9331
42.5896,5495000,1099,4386.16,-13338.265625,4398.82,1099,19.2178
42.8931,5500000,1100,4385.48,-13412.3837890625,4413.42,1100,19.3305
42.8321,5505000,1101,4461.62,-13382.7412109375,4444.28,1101,19.419
43.1949,5510000,1102,4403.01,-13575.9716796875,4212.02,1102,20.6639
43.179,5515000,1103,4378.14,-13768.572265625,4218.87,1103,19.1831
43.086,5520000,1104,4440.23,-13475.232421875,4436.11,1104,20.1497
42.6455,5525000,1105,4446.23,-13624.005859375,4080.11,1105,18.9856
43.2165,5530000,1106,4447.77,-13684.4208984375,4101.91,1106,19.2881
42.9672,5535000,1107,4450.69,-13721.5419921875,4036.03,1107,19.9223
42.8611,5540000,1108,4526.44,-13869.787109375,4504.17,1108,20.1148
43.4619,5545000,1109,4519.76,-13853.4716796875,4498.82,1109,20.3779
42.8906,5550000,1110,4566.22,-13754.791015625,4535.83,1110,20.4895
46.3854,5555000,1111,1751.99,-13148.806640625,669.07,1111,40.8234
49.5532,5560000,1112,1126.11,-13159.3779296875,963.51,1112,53.4293
42.6236,5565000,1113,4232.51,-13663.5166015625,3733.83,1113,21.1049
42.3266,5570000,1114,4247.1,-13011.9267578125,3771.89,1114,20.623
42.793,5575000,1115,4516.43,-13498.09765625,4528.54,1115,20.8322
43.2051,5580000,1116,4561.59,-13737.140625,4561.05,1116,20.9414
42.6933,5585000,1117,4509.71,-13533.01171875,4499.98,1117,20.3988
43.008,5590000,1118,4485.36,-13575.4677734375,4503.35,1118,20.773
43.0455,5595000,1119,4455.71,-13571.6875,4279.45,1119,20.9686
43.2943,5600000,1120,4416.12,-14053.9345703125,4443.29,1120,20.6209
43.2447,5605000,1121,4463.58,-13903.0419921875,4323.25,1121,19.3479
43.0269,5610000,1122,4487.8,-13818.0615234375,4282.91,1122,19.1828
45.1021,5615000,1123,266.09,-13464.7939453125,286.4,1123,25.5832
43.5236,5620000,1124,4475.69,-14292.3212890625,4319.21,1124,21.7021
43.872,5625000,1125,4497.64,-14370.39453125,4528.28,1125,21.31
43.3286,5630000,1126,4507.46,-14151.361328125,4437.8,1126,19.9116
43.8992,5635000,1127,4552.48,-14178.873046875,4584.33,1127,21.5521
43.753,5640000,1128,4474.07,-14098.8505859375,4417.22,1128,20.6949
43.3548,5645000,1129,4375.57,-13969.986328125,4420.47,1129,20.5458
43.431,5650000,1130,4454.35,-14178.3564453125,4079.83,1130,20.9337
43.1618,5655000,1131,4542.38,-13552.6494140625,4535.62,1131,20.2135
43.4582,5660000,1132,4508.52,-13912.1943359375,4269.16,1132,19.8494
43.606,5665000,1133,4519.46,-13955.8310546875,4528.23,1133,19.7971
43.7122,5670000,1134,4502.55,-14161.927734375,4284.77,1134,20.2887
43.4091,5675000,1135,4527.92,-13889.0205078125,4545.43,1135,20.0912
43.0081,5680000,1136,4566.86,-13639.6474609375,4559.91,1136,19.526
43.5363,5685000,1137,4555.28,-13894.46484375,3970.29,1137,23.48
43.5732,5690000,1138,4570.84,-14097.072265625,4162.35,1138,21.725
44.0656,5695000,1139,4607.42,-14387.0546875,3365.72,1139,26.3911
43.53,5700000,1140,4213.5,-14116.2822265625,3317.33,1140,23.4771
43.1973,5705000,1141,4540.8,-14452.0126953125,4548.07,1141,19.8767
43.498,5710000,1142,4602.83,-14267.31640625,4531.35,1142,21.0874
43.3607,5715000,1143,4544.73,-14325.9921875,3973.52,1143,21.9158
43.5114,5720000,1144,4562.64,-14381.919921875,4564.08,1144,21.3436
50.5483,5725000,1145,554.47,-12583.7109375,481.02,1145,27.3553
