Running Forward KL,Reward Loss,Running Reverse KL,Itration,Running Env Steps,Real Sto Return,Real Det Return,Running Update Time
53.834,-9459.873046875,28.4977,1139,5695000,-15.52,-15.14,1139
34.5959,-7964.04150390625,14.5897,1140,5700000,4499.7,4953.77,1140
33.8216,-8038.5732421875,14.5877,1141,5705000,5273.94,5441.95,1141
33.8448,-7732.8232421875,13.7658,1142,5710000,5075.82,5519.84,1142
34.4622,-7853.5654296875,13.6203,1143,5715000,5330.99,5599.24,1143
33.1197,-7197.56787109375,13.8997,1144,5720000,5317.04,5453.19,1144
32.9579,-7663.84814453125,13.4582,1145,5725000,5275.6,5501.03,1145
33.8171,-8100.80126953125,14.472,1146,5730000,5221.18,5338.04,1146
32.833,-7126.609375,13.8432,1147,5735000,5269.68,5359.24,1147
33.454,-7718.11376953125,13.7064,1148,5740000,5290.28,5423.69,1148
33.6552,-7692.3408203125,13.1202,1149,5745000,4929.16,5385.42,1149
32.5491,-7262.51806640625,12.3581,1150,5750000,4944.31,5359.23,1150
32.4364,-7550.0380859375,13.3665,1151,5755000,5279.95,5481.27,1151
36.9342,-8802.8134765625,36.9892,1152,5760000,1348.04,3369.72,1152
39.5645,-8001.9208984375,46.7192,1153,5765000,1478.3,2445.68,1153
33.1507,-8187.47802734375,14.0438,1154,5770000,5175.93,5355.68,1154
33.5529,-8503.9345703125,14.3666,1155,5775000,5182.47,5374.24,1155
34.0524,-8184.5673828125,14.7734,1156,5780000,5164.06,5409.07,1156
33.2274,-8347.8271484375,14.4275,1157,5785000,4931.63,5215.06,1157
32.9339,-8146.84375,14.7078,1158,5790000,5117.78,5432.47,1158
34.0289,-8828.8076171875,14.773,1159,5795000,5111.64,5321.68,1159
33.4547,-8078.2373046875,14.5491,1160,5800000,5274.53,5476.91,1160
33.3419,-7825.2978515625,14.0096,1161,5805000,5164.09,5366.96,1161
33.2758,-7934.69287109375,14.8692,1162,5810000,5252.03,5508.44,1162
33.0077,-8084.73974609375,13.1999,1163,5815000,5124.3,5488.01,1163
33.332,-8014.15234375,14.7068,1164,5820000,5228.2,5507.76,1164
32.6448,-8115.20947265625,14.1089,1165,5825000,5131.28,5508.88,1165
33.2693,-7886.9326171875,14.5836,1166,5830000,5239.8,5509.73,1166
33.2604,-8239.9072265625,15.3499,1167,5835000,5274.7,5512.21,1167
33.3779,-8183.16064453125,14.8652,1168,5840000,5320.03,5481.4,1168
33.6384,-8073.35107421875,16.0989,1169,5845000,5352.88,5555.22,1169
33.3053,-7918.453125,15.7048,1170,5850000,5366.77,5575.38,1170
33.2155,-8012.359375,15.3451,1171,5855000,5339.75,5586.07,1171
32.9471,-8067.2197265625,15.1984,1172,5860000,5388.78,5603.46,1172
33.1887,-8418.599609375,15.854,1173,5865000,5386.13,5639.1,1173
33.2163,-8346.6015625,15.3547,1174,5870000,5399.27,5626.23,1174
33.4049,-8656.6669921875,15.2304,1175,5875000,5247.83,5460.71,1175
34.7756,-9126.783203125,15.2535,1176,5880000,4950.31,5371.1,1176
33.7169,-8469.330078125,15.3085,1177,5885000,5212.82,5431.01,1177
33.4,-8528.875,15.598,1178,5890000,5321.06,5574.38,1178
33.9762,-8400.404296875,15.4125,1179,5895000,5318.62,5513.38,1179
33.5057,-8213.3232421875,15.3315,1180,5900000,5309.3,5555.19,1180
34.2667,-8352.9375,15.8377,1181,5905000,5322.0,5498.99,1181
33.7862,-8081.16259765625,15.2532,1182,5910000,5296.41,5476.0,1182
34.5638,-8257.587890625,15.6558,1183,5915000,5307.41,5417.57,1183
33.6854,-7933.46875,15.685,1184,5920000,5344.73,5552.37,1184
34.3007,-8316.1328125,15.8181,1185,5925000,5369.45,5616.36,1185
33.5398,-7945.49365234375,15.5815,1186,5930000,5338.28,5473.22,1186
34.014,-8010.2109375,15.3465,1187,5935000,5352.8,5523.51,1187
33.9218,-8250.9384765625,14.9794,1188,5940000,5259.38,5357.06,1188
34.2468,-8487.8740234375,15.4758,1189,5945000,5244.57,5401.33,1189
34.0057,-8254.6611328125,14.7485,1190,5950000,5322.57,5459.38,1190
34.3271,-8081.64990234375,14.919,1191,5955000,5273.32,5363.03,1191
33.9647,-8490.4755859375,15.6653,1192,5960000,5283.89,5445.77,1192
33.6069,-8184.16796875,14.6552,1193,5965000,5272.2,5391.94,1193
33.1664,-8167.556640625,15.0383,1194,5970000,5349.22,5563.46,1194
33.8088,-7881.06396484375,14.8614,1195,5975000,5078.93,5348.44,1195
34.2078,-8555.953125,15.3717,1196,5980000,5112.21,5493.35,1196
34.4319,-8249.744140625,15.2872,1197,5985000,5257.72,5307.2,1197
33.3299,-8405.962890625,15.0706,1198,5990000,5287.91,5404.81,1198
33.5463,-8356.5458984375,14.7712,1199,5995000,5210.18,5463.71,1199
33.3747,-7730.75634765625,15.127,1200,6000000,5357.77,4886.2,1200
33.7347,-8312.3935546875,14.2559,1201,6005000,5195.68,5452.18,1201
33.7924,-8141.91455078125,14.5062,1202,6010000,5192.38,5292.94,1202
33.2605,-8265.380859375,14.8837,1203,6015000,5283.01,5413.68,1203
33.3684,-7738.29345703125,13.9509,1204,6020000,5227.65,4970.5,1204
33.6473,-8086.7119140625,14.2987,1205,6025000,5148.92,5245.61,1205
34.5676,-8419.712890625,16.2684,1206,6030000,5282.32,5416.69,1206
33.9758,-8851.630859375,14.7453,1207,6035000,5266.7,5490.45,1207
33.8671,-8233.23046875,14.3934,1208,6040000,5353.76,4667.2,1208
34.641,-8781.568359375,16.1823,1209,6045000,4697.34,5395.11,1209
34.0631,-8517.69140625,15.3732,1210,6050000,5259.36,5484.62,1210
33.5554,-8525.7333984375,15.1531,1211,6055000,4722.9,5505.67,1211
35.1912,-9334.5791015625,16.7497,1212,6060000,5021.99,5439.88,1212
33.8551,-9114.8603515625,15.8423,1213,6065000,4821.62,5559.49,1213
33.8456,-8873.0205078125,14.6882,1214,6070000,5142.06,5566.86,1214
33.0151,-8405.2197265625,15.0534,1215,6075000,5353.32,5553.84,1215
33.6711,-8358.7763671875,16.8449,1216,6080000,4847.39,5420.9,1216
33.2508,-7873.18212890625,15.3355,1217,6085000,5330.4,5449.58,1217
33.3768,-7844.0,15.131,1218,6090000,5275.58,5471.38,1218
33.2784,-8138.9560546875,14.5141,1219,6095000,5353.19,5547.22,1219
33.9564,-8371.1015625,13.9506,1220,6100000,5097.8,5452.83,1220
32.7794,-7947.24267578125,14.8152,1221,6105000,5379.61,5495.06,1221
32.8125,-8240.2919921875,15.1073,1222,6110000,5153.76,5469.24,1222
33.9948,-8430.5712890625,15.2662,1223,6115000,5349.79,5505.66,1223
33.7779,-8962.220703125,15.4987,1224,6120000,5322.39,5481.88,1224
33.7015,-8699.7294921875,15.6056,1225,6125000,5341.71,5523.47,1225
33.5959,-8451.6259765625,15.1611,1226,6130000,5337.83,5540.25,1226
33.7961,-9182.2255859375,15.4981,1227,6135000,5288.33,5491.24,1227
34.7374,-9430.3955078125,15.7727,1228,6140000,5249.15,5424.81,1228
33.3062,-8444.533203125,15.1342,1229,6145000,5412.05,5627.79,1229
33.6439,-8475.32421875,14.7417,1230,6150000,5327.93,5491.8,1230
34.9671,-9342.037109375,16.962,1231,6155000,5145.11,5475.11,1231
33.886,-9001.7001953125,15.8143,1232,6160000,5326.79,5473.51,1232
34.5096,-9263.8583984375,15.5615,1233,6165000,5324.04,5514.77,1233
32.3669,-7690.74658203125,14.4861,1234,6170000,5404.53,5518.31,1234
33.6317,-8352.41015625,15.5493,1235,6175000,5331.59,5444.97,1235
33.7811,-8673.9287109375,15.2373,1236,6180000,5374.99,5509.14,1236
33.1001,-8542.255859375,15.3744,1237,6185000,5314.12,5494.01,1237
32.4654,-7914.548828125,15.348,1238,6190000,5393.44,5579.86,1238
32.8196,-8460.9765625,15.277,1239,6195000,5264.68,5384.27,1239
32.7578,-7534.21875,14.2661,1240,6200000,4681.06,5532.58,1240
33.0092,-8569.2392578125,15.4813,1241,6205000,5367.54,5499.25,1241
33.0627,-8606.4501953125,15.1137,1242,6210000,5344.54,5467.13,1242
35.1073,-9070.259765625,30.5807,1243,6215000,3401.1,2359.25,1243
33.3174,-8519.4814453125,15.5963,1244,6220000,5332.16,5473.23,1244
33.5802,-8783.90234375,15.6835,1245,6225000,5088.14,5541.58,1245
32.8859,-8187.984375,15.5508,1246,6230000,5339.46,5472.85,1246
34.1716,-8794.708984375,16.8033,1247,6235000,5232.69,5361.11,1247
33.8658,-8655.0,15.7626,1248,6240000,5219.82,5388.38,1248
33.7985,-8191.62353515625,15.2619,1249,6245000,5132.2,5498.48,1249
33.9773,-8767.94140625,15.8684,1250,6250000,5298.88,5457.46,1250
33.4,-8001.02880859375,15.8429,1251,6255000,5275.59,5329.73,1251
33.7304,-8155.021484375,16.0479,1252,6260000,5312.36,5400.6,1252
32.8556,-7701.15087890625,15.6278,1253,6265000,5022.95,5518.09,1253
33.6832,-8498.365234375,15.6336,1254,6270000,5287.25,5448.77,1254
33.292,-8305.4326171875,16.0156,1255,6275000,5358.8,5458.53,1255
33.2383,-7725.796875,15.0974,1256,6280000,5180.48,5464.41,1256
33.2546,-8067.64599609375,16.2554,1257,6285000,5308.98,5408.17,1257
33.3426,-8088.11962890625,15.9731,1258,6290000,4994.33,5491.57,1258
33.6485,-7716.65869140625,16.2444,1259,6295000,5421.38,5515.44,1259
33.4992,-8021.9345703125,16.391,1260,6300000,5228.14,5550.55,1260
33.9499,-8588.935546875,16.4977,1261,6305000,5317.46,5454.72,1261
33.4507,-8220.5224609375,16.2634,1262,6310000,5189.51,5613.44,1262
33.3468,-7946.07373046875,15.5621,1263,6315000,4589.82,5353.97,1263
33.0014,-8173.43310546875,15.6111,1264,6320000,5322.57,5431.28,1264
45.8503,-11342.1455078125,24.7074,1265,6325000,1053.28,2193.17,1265
33.738,-9533.0068359375,14.8046,1266,6330000,4225.86,4095.5,1266
35.4449,-9920.3740234375,15.5028,1267,6335000,4875.0,5295.88,1267
34.3639,-8781.6201171875,16.4798,1268,6340000,5226.47,5500.62,1268
33.3538,-9015.4794921875,16.4283,1269,6345000,4712.92,5554.41,1269
34.2581,-9414.6728515625,15.8393,1270,6350000,5152.42,5401.59,1270
33.9349,-9086.4453125,16.0853,1271,6355000,5185.67,5562.48,1271
32.9438,-8068.46044921875,15.3076,1272,6360000,5219.52,5630.0,1272
33.6406,-8599.30859375,15.9074,1273,6365000,5280.61,5430.46,1273
33.7538,-8764.017578125,16.4047,1274,6370000,5368.35,5524.69,1274
33.5295,-8843.2080078125,15.4283,1275,6375000,5206.63,5317.69,1275
35.2098,-9475.314453125,18.5503,1276,6380000,4633.66,4182.07,1276
34.214,-8818.4228515625,17.0779,1277,6385000,5452.07,5649.25,1277
33.9304,-8741.3642578125,17.2131,1278,6390000,5408.42,5576.58,1278
34.6988,-9548.0146484375,17.0772,1279,6395000,4949.16,5576.96,1279
34.8581,-9022.611328125,17.6178,1280,6400000,5353.44,5481.78,1280
34.3362,-8910.7646484375,17.2824,1281,6405000,5195.94,5489.5,1281
33.9315,-9127.01953125,16.985,1282,6410000,5386.97,5482.49,1282
32.9685,-8686.953125,16.3993,1283,6415000,5230.15,5451.86,1283
34.8849,-9577.8388671875,17.9059,1284,6420000,5350.49,5553.01,1284
33.6044,-8869.248046875,16.9254,1285,6425000,5324.24,5420.25,1285
34.3208,-8929.7939453125,17.1982,1286,6430000,5374.64,5505.05,1286
33.786,-9110.7646484375,17.0229,1287,6435000,5304.96,5424.73,1287
34.3566,-8897.287109375,17.0864,1288,6440000,5315.06,5463.64,1288
33.8628,-9233.15234375,17.6323,1289,6445000,5339.79,5497.92,1289
34.6514,-9591.2529296875,17.1426,1290,6450000,5304.21,5414.09,1290
33.6941,-8765.720703125,16.4549,1291,6455000,5230.0,5318.16,1291
35.3539,-9144.0986328125,17.114,1292,6460000,5024.08,5400.93,1292
51.0884,-12378.6015625,17.4563,1293,6465000,110.47,88.94,1293
33.7264,-9092.220703125,16.74,1294,6470000,5108.43,5466.93,1294
34.338,-9104.5224609375,16.6888,1295,6475000,5367.98,5588.21,1295
34.8467,-9603.69140625,16.7077,1296,6480000,5362.84,5547.15,1296
34.8609,-9567.4912109375,17.1438,1297,6485000,5358.21,5461.12,1297
34.0455,-8955.005859375,16.2954,1298,6490000,5032.32,5532.6,1298
34.1977,-8824.37890625,15.936,1299,6495000,5078.54,5465.02,1299
34.2658,-9189.7880859375,16.6303,1300,6500000,5247.14,5451.01,1300
34.5268,-9025.94140625,15.56,1301,6505000,5078.62,4481.42,1301
33.7183,-9187.677734375,15.0204,1302,6510000,4879.59,660.44,1302
34.1319,-9523.798828125,15.809,1303,6515000,4871.34,3211.99,1303
33.8381,-9249.0078125,15.8383,1304,6520000,5325.74,5482.33,1304
34.3373,-9471.3359375,16.762,1305,6525000,5116.85,5253.66,1305
34.2536,-9456.6171875,16.099,1306,6530000,5325.41,5300.1,1306
33.5348,-9422.69140625,15.7095,1307,6535000,5368.75,5535.96,1307
33.3352,-9395.91015625,16.299,1308,6540000,5403.64,5601.77,1308
33.9971,-9446.9716796875,16.3399,1309,6545000,5380.36,5623.3,1309
34.5159,-9963.5673828125,15.6719,1310,6550000,4637.47,4554.95,1310
35.3807,-9674.6884765625,16.4103,1311,6555000,5194.82,5472.51,1311
34.603,-9104.513671875,17.2693,1312,6560000,3199.8,2775.42,1312
38.5861,-10367.59765625,23.0658,1313,6565000,1571.54,4823.25,1313
34.4018,-9470.1328125,16.556,1314,6570000,5357.13,5521.82,1314
34.0073,-9195.1123046875,15.9133,1315,6575000,5370.71,5536.3,1315
33.7819,-9264.345703125,16.0289,1316,6580000,5397.57,5576.26,1316
34.1471,-9272.291015625,15.9886,1317,6585000,5390.48,5489.5,1317
34.2972,-9529.123046875,16.2913,1318,6590000,5335.58,5310.35,1318
36.9992,-10329.01953125,24.2381,1319,6595000,3666.63,1507.23,1319
34.8726,-9633.72265625,16.72,1320,6600000,5099.16,3797.56,1320
34.3672,-9299.3564453125,16.4787,1321,6605000,5368.16,5032.06,1321
35.3769,-10204.400390625,17.5447,1322,6610000,4530.4,901.7,1322
34.962,-9761.982421875,16.4351,1323,6615000,5373.22,5598.39,1323
35.5751,-10177.640625,15.6453,1324,6620000,4993.5,2748.52,1324
33.9982,-9329.6162109375,15.5477,1325,6625000,4410.17,1452.15,1325
35.1389,-9703.46484375,14.9216,1326,6630000,4790.51,5334.17,1326
35.4154,-9989.0888671875,16.82,1327,6635000,5077.66,5315.02,1327
35.3099,-10180.4052734375,16.8074,1328,6640000,5282.56,5473.89,1328
35.4986,-10426.1376953125,17.0185,1329,6645000,5305.14,5484.86,1329
38.2774,-8353.546875,43.582,1330,6650000,2204.47,3865.77,1330
42.2375,-6399.4609375,76.2417,1331,6655000,228.38,-10.63,1331
35.7695,-9434.0703125,17.1611,1332,6660000,4819.11,5232.93,1332
35.501,-9897.703125,17.4441,1333,6665000,4965.48,5219.37,1333
35.2769,-10006.9755859375,17.6436,1334,6670000,5140.21,5189.39,1334
34.7667,-9097.3896484375,15.9909,1335,6675000,4003.84,4061.19,1335
34.2605,-8564.75,18.3868,1336,6680000,4054.63,5334.3,1336
34.2044,-8494.3486328125,16.2922,1337,6685000,5333.04,5462.77,1337
34.2741,-8387.1474609375,15.7008,1338,6690000,5154.24,5548.71,1338
34.57,-8955.697265625,15.5131,1339,6695000,5434.97,5530.07,1339
34.2632,-8832.08203125,15.7994,1340,6700000,5330.9,5380.23,1340
34.308,-9547.01953125,16.4136,1341,6705000,5201.22,5427.67,1341
34.8957,-9670.2763671875,16.6402,1342,6710000,5266.39,5542.34,1342
35.2831,-9554.3994140625,16.2464,1343,6715000,5240.07,5356.61,1343
34.9736,-9798.9521484375,16.1813,1344,6720000,5286.12,5427.52,1344
35.1917,-10125.31640625,15.6192,1345,6725000,4674.39,5422.59,1345
35.2088,-10072.0576171875,15.8373,1346,6730000,5212.82,5271.12,1346
35.6266,-10329.189453125,14.7459,1347,6735000,5139.54,5071.17,1347
34.8172,-10077.548828125,16.5165,1348,6740000,4869.52,5489.81,1348
35.2108,-10446.634765625,15.607,1349,6745000,4998.57,3116.95,1349
34.8895,-9939.294921875,14.4392,1350,6750000,4261.41,5178.85,1350
34.4052,-9837.0205078125,15.3109,1351,6755000,5077.76,5551.46,1351
34.8628,-10236.32421875,16.4098,1352,6760000,4744.89,3271.26,1352
35.2863,-9890.041015625,15.7954,1353,6765000,5234.78,5567.41,1353
34.4415,-9424.826171875,16.0156,1354,6770000,5006.87,5108.34,1354
34.511,-9795.58984375,16.3727,1355,6775000,5147.17,5440.1,1355
34.9815,-9432.0732421875,15.2804,1356,6780000,5149.65,5194.45,1356
35.1834,-9467.78125,16.1855,1357,6785000,5062.32,5482.99,1357
34.5554,-9658.46875,16.1385,1358,6790000,5313.96,5358.31,1358
35.3819,-9843.8779296875,16.2528,1359,6795000,4974.48,5422.08,1359
34.5585,-9407.142578125,15.5148,1360,6800000,5356.61,5536.24,1360
33.9973,-9520.0087890625,15.491,1361,6805000,5315.53,5487.44,1361
35.4916,-9503.75,16.5371,1362,6810000,5350.0,5548.18,1362
34.4948,-9298.888671875,16.4166,1363,6815000,5336.01,5529.78,1363
34.0666,-9168.3466796875,15.4249,1364,6820000,5320.74,5633.31,1364
35.109,-9398.4111328125,17.5438,1365,6825000,5035.66,5544.55,1365
34.2155,-9031.912109375,16.0759,1366,6830000,5253.37,5466.33,1366
34.8466,-9565.927734375,16.039,1367,6835000,5218.46,5416.34,1367
34.4686,-9288.318359375,15.1366,1368,6840000,5161.52,5485.58,1368
34.5869,-9322.166015625,16.5989,1369,6845000,5134.87,5328.72,1369
34.0109,-9213.6806640625,16.0748,1370,6850000,5282.37,5501.06,1370
33.8671,-9003.3876953125,16.4679,1371,6855000,5225.64,5398.48,1371
33.094,-8901.544921875,15.9716,1372,6860000,5184.0,5538.13,1372
33.6716,-8614.361328125,15.9908,1373,6865000,5280.52,4609.07,1373
33.6483,-9267.64453125,16.3318,1374,6870000,5118.93,5544.75,1374
33.0634,-8643.654296875,15.8274,1375,6875000,5349.37,5634.81,1375
33.7214,-8626.603515625,16.0699,1376,6880000,5115.54,5501.28,1376
32.9405,-8496.6640625,14.8552,1377,6885000,4951.63,5575.68,1377
33.288,-8474.5791015625,15.7016,1378,6890000,5328.22,5502.28,1378
33.3169,-9186.6591796875,16.0988,1379,6895000,5289.3,5500.93,1379
33.5376,-8877.990234375,15.6047,1380,6900000,5216.54,5640.58,1380
33.3387,-8968.2451171875,15.0017,1381,6905000,4293.85,4126.54,1381
33.0099,-8376.5771484375,15.075,1382,6910000,5222.18,5352.67,1382
34.245,-9446.029296875,15.8386,1383,6915000,5322.27,5554.78,1383
33.1524,-8528.88671875,14.9184,1384,6920000,5246.54,5080.72,1384
33.0741,-8724.9208984375,15.9511,1385,6925000,5079.24,5437.33,1385
33.914,-8860.0498046875,16.0878,1386,6930000,5174.86,5425.48,1386
33.9822,-9205.87109375,16.4655,1387,6935000,5227.69,5372.55,1387
34.6868,-9761.9306640625,15.71,1388,6940000,5247.52,5485.05,1388
34.3408,-9749.3837890625,15.7551,1389,6945000,5234.44,5399.6,1389
34.3658,-9947.912109375,16.1663,1390,6950000,5191.45,5490.54,1390
34.0463,-9591.9033203125,15.5568,1391,6955000,5261.21,5435.44,1391
34.4319,-9394.203125,15.8479,1392,6960000,5335.4,5517.58,1392
34.7108,-9535.390625,16.2751,1393,6965000,4994.03,5344.58,1393
34.1956,-9699.494140625,16.0655,1394,6970000,5224.51,5354.55,1394
34.3179,-9576.630859375,16.2833,1395,6975000,5115.93,5453.95,1395
34.6298,-9808.2373046875,17.9034,1396,6980000,5066.3,5392.83,1396
34.7097,-9844.5830078125,16.3031,1397,6985000,5036.4,5444.41,1397
34.1794,-9715.4638671875,17.2844,1398,6990000,4763.84,5482.63,1398
34.0393,-9901.8310546875,15.6441,1399,6995000,5102.29,5496.9,1399
34.8086,-9667.978515625,15.6153,1400,7000000,5105.46,5481.29,1400
34.4258,-9688.7783203125,15.9488,1401,7005000,4573.37,5529.24,1401
33.2411,-9304.7333984375,15.3215,1402,7010000,5343.91,5542.22,1402
36.7123,-10484.6591796875,25.402,1403,7015000,3248.09,3947.27,1403
33.5808,-9317.7158203125,15.9505,1404,7020000,5109.32,5491.86,1404
35.0828,-10290.20703125,16.2664,1405,7025000,4758.36,5340.68,1405
34.1925,-10257.2841796875,16.237,1406,7030000,5240.17,5475.19,1406
34.8681,-10186.025390625,16.6322,1407,7035000,5053.54,5444.35,1407
34.3721,-10133.4599609375,16.9161,1408,7040000,5321.78,5509.11,1408
33.1018,-9782.396484375,15.7913,1409,7045000,5230.76,5622.77,1409
34.0687,-10230.6787109375,16.1218,1410,7050000,4997.65,5174.52,1410
34.1893,-10136.111328125,17.4784,1411,7055000,5316.49,5496.4,1411
34.0517,-10084.802734375,16.7605,1412,7060000,5300.3,5518.31,1412
34.7905,-10453.3046875,16.8497,1413,7065000,4981.7,5395.49,1413
35.8022,-10816.1845703125,17.2303,1414,7070000,5197.67,5409.11,1414
34.3545,-9891.939453125,16.5703,1415,7075000,5327.82,5524.11,1415
33.6289,-9764.7939453125,15.6375,1416,7080000,5328.08,5598.92,1416
34.7695,-10377.427734375,17.2413,1417,7085000,4810.89,5545.65,1417
33.8535,-9717.271484375,16.2786,1418,7090000,5357.31,5616.09,1418
34.0744,-9814.443359375,16.5855,1419,7095000,4833.52,5504.14,1419
35.0621,-10369.2724609375,17.3398,1420,7100000,5231.93,5407.73,1420
34.0384,-9878.259765625,16.0033,1421,7105000,5186.76,5484.48,1421
33.9612,-10087.177734375,15.5544,1422,7110000,5323.14,5527.96,1422
33.8524,-9696.8583984375,15.5714,1423,7115000,5022.35,5291.31,1423
34.9356,-10615.55859375,16.6378,1424,7120000,5149.32,5432.82,1424
33.9268,-10010.73828125,15.8332,1425,7125000,5083.33,5479.96,1425
33.7071,-9726.1796875,16.0845,1426,7130000,5350.89,5506.57,1426
35.0453,-10330.826171875,15.9253,1427,7135000,5214.25,5440.3,1427
34.4956,-10304.525390625,16.2371,1428,7140000,4925.89,5486.61,1428
35.4515,-11017.76171875,18.1363,1429,7145000,4817.73,5538.75,1429
34.4024,-10420.5302734375,16.7767,1430,7150000,5162.67,5381.71,1430
34.4716,-10366.921875,16.4876,1431,7155000,5230.61,5486.86,1431
34.5544,-9822.916015625,16.5646,1432,7160000,5279.3,5428.67,1432
34.5396,-10187.6357421875,16.8519,1433,7165000,5274.49,5449.53,1433
34.5982,-10322.5234375,15.7945,1434,7170000,5272.41,5464.14,1434
34.1583,-9704.041015625,16.086,1435,7175000,5333.75,5521.59,1435
32.8826,-9075.8173828125,15.8055,1436,7180000,5282.71,5609.58,1436
34.3681,-9145.69140625,16.6479,1437,7185000,5373.16,5516.0,1437
34.2022,-10128.99609375,16.4253,1438,7190000,4997.49,5538.85,1438
33.8439,-9519.134765625,15.8974,1439,7195000,5354.49,5472.83,1439
52.9978,-13251.705078125,30.0399,1440,7200000,61.53,75.04,1440
51.6125,-11020.75390625,32.4042,1441,7205000,257.1,271.2,1441
33.4656,-10630.6630859375,16.2742,1442,7210000,3223.63,4746.73,1442
34.1539,-10272.2705078125,16.4906,1443,7215000,5254.59,5423.81,1443
33.4209,-8954.291015625,16.5706,1444,7220000,5345.36,5360.36,1444
33.4237,-9507.4140625,16.5843,1445,7225000,5320.29,5415.85,1445
33.3027,-9299.8974609375,15.8043,1446,7230000,4987.99,5554.83,1446
32.409,-8880.0419921875,16.1687,1447,7235000,5399.77,5481.79,1447
33.1325,-9167.78515625,16.8144,1448,7240000,5345.04,5484.43,1448
34.0524,-10093.8623046875,16.9343,1449,7245000,4106.45,5397.14,1449
33.5644,-9097.3681640625,17.0207,1450,7250000,5465.14,5508.53,1450
34.2317,-10138.912109375,17.7177,1451,7255000,5472.29,5531.17,1451
32.7192,-8888.20703125,17.4195,1452,7260000,5387.98,5370.56,1452
32.8159,-9090.0537109375,16.0579,1453,7265000,5466.22,5470.99,1453
32.6879,-8995.748046875,16.272,1454,7270000,5440.78,5381.57,1454
34.2192,-9292.861328125,17.1039,1455,7275000,5449.25,5436.86,1455
33.4006,-9467.2568359375,17.0024,1456,7280000,5436.48,5475.41,1456
33.3583,-9294.4697265625,17.5284,1457,7285000,5257.6,5107.93,1457
34.0192,-10070.625,17.7655,1458,7290000,5450.33,5633.8,1458
33.9113,-9658.25,16.8627,1459,7295000,5488.24,5590.28,1459
34.2827,-9620.3564453125,17.4061,1460,7300000,5434.1,5469.12,1460
35.5883,-10479.3359375,18.01,1461,7305000,5428.92,5565.51,1461
34.5734,-9829.087890625,17.2773,1462,7310000,5478.33,5290.32,1462
33.9416,-9618.119140625,17.6553,1463,7315000,5401.64,5416.15,1463
33.8341,-9543.3837890625,17.2975,1464,7320000,5142.16,5182.35,1464
34.7191,-9764.708984375,18.2648,1465,7325000,5330.02,5661.0,1465
34.0018,-9418.7509765625,17.2685,1466,7330000,5431.79,5458.3,1466
34.6495,-9750.580078125,18.3215,1467,7335000,5407.8,5507.27,1467
35.9061,-10675.3955078125,23.7859,1468,7340000,4449.07,5574.68,1468
34.3891,-9684.02734375,17.7109,1469,7345000,4308.18,5532.64,1469
35.4235,-10343.71484375,19.4188,1470,7350000,5105.74,4287.95,1470
34.8847,-10018.9189453125,20.603,1471,7355000,3932.07,5410.58,1471
35.2249,-9267.73046875,18.7467,1472,7360000,5147.66,5428.85,1472
35.0936,-10231.0341796875,18.1659,1473,7365000,4382.96,4994.08,1473
35.3114,-10172.953125,18.6896,1474,7370000,4613.36,5421.7,1474
34.7216,-9699.6845703125,17.4023,1475,7375000,5439.37,5554.94,1475
34.6615,-9745.654296875,18.0247,1476,7380000,5181.66,5376.67,1476
34.7909,-10247.9169921875,18.1996,1477,7385000,5337.46,5428.74,1477
34.6701,-10022.6416015625,17.9466,1478,7390000,5423.67,5617.42,1478
34.2635,-9705.3359375,22.2552,1479,7395000,4548.11,5399.69,1479
33.8237,-9657.373046875,16.4585,1480,7400000,4957.71,5649.5,1480
33.7913,-9239.2470703125,18.6445,1481,7405000,5453.03,5463.99,1481
33.2379,-9006.7041015625,17.2757,1482,7410000,5038.65,5444.46,1482
34.1693,-9699.8271484375,18.169,1483,7415000,5364.73,5557.74,1483
34.253,-9986.5478515625,18.0393,1484,7420000,5334.75,5375.09,1484
34.6804,-10327.5693359375,18.8922,1485,7425000,5282.54,5516.72,1485
34.2099,-10165.474609375,16.9921,1486,7430000,5147.8,5616.13,1486
34.2521,-10306.919921875,17.1384,1487,7435000,5428.33,5630.4,1487
34.8924,-10479.8486328125,17.0463,1488,7440000,5319.26,5606.62,1488
34.8856,-10691.9619140625,17.2622,1489,7445000,5361.44,5592.11,1489
35.4284,-10681.494140625,17.6371,1490,7450000,5376.46,5574.37,1490
34.4174,-10322.1298828125,18.1597,1491,7455000,5385.13,5583.42,1491
35.5687,-10773.4111328125,18.0659,1492,7460000,5322.68,5579.04,1492
34.248,-10152.6298828125,16.8925,1493,7465000,5368.47,5512.8,1493
36.0003,-11032.173828125,29.4388,1494,7470000,4884.81,4924.31,1494
54.8244,-11341.58984375,26.9635,1495,7475000,-33.57,-32.06,1495
49.7076,-13851.0830078125,26.1647,1496,7480000,236.58,258.03,1496
47.7858,-11712.2041015625,76.6137,1497,7485000,536.14,547.53,1497
42.3987,-13481.0390625,54.5599,1498,7490000,1142.97,1105.28,1498
42.8074,-12260.1240234375,32.1978,1499,7495000,1593.05,1859.86,1499
