Running Reverse KL,Real Det Return,Running Forward KL,Running Env Steps,Running Update Time,Real Sto Return,Itration,Reward Loss
21.7979,4528.58,43.3155,5725000,1145,4544.8,1145,-14577.62109375
22.0162,4560.02,44.1804,5730000,1146,4419.12,1146,-14572.1337890625
23.8588,4465.48,43.825,5735000,1147,4459.57,1147,-14211.427734375
21.6299,4487.83,43.406,5740000,1148,4495.55,1148,-14546.056640625
23.4471,4490.13,43.6949,5745000,1149,4508.0,1149,-14667.2470703125
22.5403,4531.38,43.8231,5750000,1150,4541.53,1150,-14727.1376953125
22.0255,4495.41,43.5492,5755000,1151,4536.44,1151,-14539.7138671875
22.5314,4474.16,43.8383,5760000,1152,4477.88,1152,-14711.1494140625
22.241,4473.89,44.1929,5765000,1153,4484.78,1153,-14774.169921875
22.1679,4523.19,44.0538,5770000,1154,4520.65,1154,-14650.3759765625
22.4629,4503.4,44.217,5775000,1155,4477.18,1155,-14809.9453125
22.2289,4540.28,43.7647,5780000,1156,4548.59,1156,-14802.8388671875
22.1604,4526.46,44.2741,5785000,1157,4546.49,1157,-14697.85546875
22.4372,4605.67,43.8275,5790000,1158,3968.84,1158,-14843.4345703125
21.7448,4449.87,43.6222,5795000,1159,4458.82,1159,-14835.4697265625
22.1435,4475.64,43.7514,5800000,1160,4502.89,1160,-14773.166015625
22.7783,4540.55,44.7687,5805000,1161,4546.35,1161,-14831.380859375
22.5664,4571.08,43.9458,5810000,1162,4430.79,1162,-14644.953125
22.1385,4606.7,43.609,5815000,1163,4546.36,1163,-14647.794921875
23.973,4605.83,44.4424,5820000,1164,4497.6,1164,-14586.154296875
22.3805,4536.1,43.9595,5825000,1165,4525.3,1165,-14646.998046875
22.0741,4602.55,43.818,5830000,1166,4564.86,1166,-14719.3427734375
22.0632,4586.86,44.1405,5835000,1167,4536.61,1167,-14794.2177734375
21.4655,4541.16,43.3733,5840000,1168,4478.51,1168,-14753.9921875
22.3261,4465.64,44.191,5845000,1169,4455.56,1169,-14727.1806640625
21.6996,4612.17,43.7071,5850000,1170,4551.33,1170,-14774.0302734375
21.8339,4584.87,44.305,5855000,1171,4558.18,1171,-14680.2822265625
22.1247,4556.81,43.5561,5860000,1172,4481.62,1172,-14786.2587890625
21.4884,4576.38,43.7295,5865000,1173,4483.55,1173,-14864.5517578125
22.1085,4676.24,44.1537,5870000,1174,4248.47,1174,-14801.7578125
22.6126,4601.37,43.9439,5875000,1175,4487.07,1175,-14672.0556640625
23.2692,4593.67,44.6559,5880000,1176,4259.03,1176,-14874.4921875
24.4906,4601.64,45.5143,5885000,1177,4518.88,1177,-14905.08984375
24.0615,4349.25,44.7887,5890000,1178,4016.54,1178,-14836.677734375
23.8826,4591.03,45.051,5895000,1179,3976.35,1179,-14828.3095703125
23.0815,4623.12,44.2403,5900000,1180,4493.12,1180,-14857.912109375
24.1272,4632.92,44.7927,5905000,1181,4611.02,1181,-14845.078125
23.5608,4633.38,44.797,5910000,1182,4456.55,1182,-14767.0859375
22.63,4618.68,44.3289,5915000,1183,4525.99,1183,-14829.7685546875
22.6635,4610.73,44.374,5920000,1184,4525.79,1184,-14788.03125
23.5812,4465.15,44.6085,5925000,1185,4339.66,1185,-14697.2998046875
23.7169,4564.82,44.0151,5930000,1186,4512.94,1186,-14616.0224609375
23.7809,4446.39,44.817,5935000,1187,4516.54,1187,-14823.4306640625
22.8373,4592.91,44.3627,5940000,1188,4478.62,1188,-14661.0791015625
23.19,4551.96,44.1591,5945000,1189,4523.92,1189,-14712.4228515625
23.0816,4578.3,43.9922,5950000,1190,4511.87,1190,-14784.900390625
22.9649,4550.78,43.5658,5955000,1191,4537.23,1191,-14639.52734375
21.7861,4399.05,43.6177,5960000,1192,4401.75,1192,-14566.751953125
23.3974,4388.19,43.962,5965000,1193,4117.65,1193,-14698.2353515625
25.9267,4563.01,45.978,5970000,1194,4398.81,1194,-14880.9560546875
22.5808,4163.88,43.2422,5975000,1195,3878.37,1195,-14554.935546875
23.603,4405.83,44.5072,5980000,1196,4064.91,1196,-14772.3291015625
22.6298,4357.52,44.0338,5985000,1197,4321.89,1197,-14834.5849609375
22.3092,4227.29,43.7882,5990000,1198,3740.1,1198,-14571.26953125
22.172,4252.44,43.6676,5995000,1199,4262.41,1199,-14560.5771484375
23.3739,4356.02,44.1235,6000000,1200,4310.49,1200,-14662.2431640625
23.0616,4317.75,44.071,6005000,1201,4001.18,1201,-14748.607421875
23.8294,4347.11,44.2833,6010000,1202,4356.16,1202,-14838.78515625
26.2098,4103.62,43.7519,6015000,1203,3195.67,1203,-14764.544921875
22.8887,4367.46,44.0091,6020000,1204,4364.37,1204,-14894.708984375
22.7051,4444.78,43.6969,6025000,1205,3995.88,1205,-14845.5712890625
22.8608,4385.18,44.1594,6030000,1206,4233.53,1206,-14877.9794921875
24.0989,2874.21,44.0569,6035000,1207,4050.49,1207,-14928.2333984375
23.1806,1726.57,44.4147,6040000,1208,3788.64,1208,-15241.451171875
35.9501,1301.69,45.8217,6045000,1209,1611.27,1209,-15165.8818359375
47.3749,427.08,49.4369,6050000,1210,777.41,1210,-14099.4248046875
47.1137,1149.15,47.2221,6055000,1211,1063.91,1211,-13103.12109375
36.987,1448.75,45.8079,6060000,1212,1265.28,1212,-12538.3701171875
32.9835,2857.79,43.92,6065000,1213,3050.68,1213,-14105.94921875
24.0704,4176.48,44.6619,6070000,1214,4181.43,1214,-14891.0087890625
26.1632,4357.43,44.5111,6075000,1215,4403.98,1215,-14739.572265625
26.0019,4486.19,45.8812,6080000,1216,4401.73,1216,-15223.5810546875
28.6938,4491.62,45.8753,6085000,1217,4327.96,1217,-15109.5615234375
25.5034,4448.66,45.3406,6090000,1218,4273.45,1218,-15427.7001953125
25.8005,4407.57,45.3974,6095000,1219,4417.44,1219,-15381.4296875
25.2087,4497.12,45.1771,6100000,1220,4469.41,1220,-15403.08203125
26.0594,4449.15,45.3282,6105000,1221,4450.03,1221,-15360.0634765625
24.8418,4502.52,44.672,6110000,1222,4393.71,1222,-15384.8818359375
28.8541,4376.67,44.7309,6115000,1223,4132.99,1223,-15041.921875
45.7614,267.62,46.9571,6120000,1224,1083.12,1224,-14545.3359375
26.918,3774.94,44.7932,6125000,1225,3967.79,1225,-15126.1845703125
25.6958,4595.45,44.5428,6130000,1226,4364.35,1226,-15190.482421875
24.8008,4590.87,44.2165,6135000,1227,4353.56,1227,-15258.62890625
24.4164,4542.17,44.1049,6140000,1228,4512.65,1228,-15178.4443359375
25.2106,4531.39,44.6577,6145000,1229,4434.84,1229,-15259.8125
24.336,4533.74,44.3773,6150000,1230,4515.24,1230,-15280.0009765625
25.2009,4527.01,44.9659,6155000,1231,4412.61,1231,-15427.3720703125
24.972,4524.04,45.045,6160000,1232,4493.93,1232,-15102.68359375
26.4365,4457.47,45.3245,6165000,1233,4156.59,1233,-15355.830078125
25.5527,4457.61,45.4795,6170000,1234,4464.26,1234,-15265.849609375
25.2331,4428.48,45.5435,6175000,1235,4232.5,1235,-15366.126953125
24.9266,4417.49,45.1866,6180000,1236,4443.41,1236,-15373.779296875
24.646,4532.23,44.7768,6185000,1237,4502.71,1237,-15301.662109375
24.9368,4535.83,44.7649,6190000,1238,4500.85,1238,-15264.62890625
24.9317,4553.5,44.8783,6195000,1239,4539.17,1239,-15321.1630859375
24.8999,4576.54,44.7807,6200000,1240,4551.31,1240,-15464.091796875
25.119,4534.2,44.9159,6205000,1241,4513.21,1241,-15421.2978515625
24.3374,4550.64,44.8526,6210000,1242,4549.58,1242,-15325.2373046875
24.2122,4538.8,44.013,6215000,1243,4513.03,1243,-15159.7724609375
24.2098,4534.66,44.4707,6220000,1244,4528.23,1244,-15222.716796875
24.2146,4546.01,44.2741,6225000,1245,4522.65,1245,-15283.927734375
24.5562,4562.32,44.446,6230000,1246,4526.64,1246,-15275.322265625
24.1793,4583.49,44.3081,6235000,1247,4538.79,1247,-15260.904296875
23.7399,4516.4,44.3349,6240000,1248,4514.72,1248,-15085.0673828125
23.7761,4425.49,44.5811,6245000,1249,4367.53,1249,-15085.4853515625
24.0154,4513.97,44.7512,6250000,1250,4318.74,1250,-15306.1826171875
25.1722,4502.61,45.5243,6255000,1251,4497.55,1251,-15494.8974609375
24.5049,4512.92,45.0166,6260000,1252,4167.76,1252,-15356.3349609375
24.3717,4536.73,44.4075,6265000,1253,4504.83,1253,-15297.462890625
24.7498,4537.7,44.7828,6270000,1254,4378.38,1254,-15481.3642578125
26.5083,4456.68,44.8134,6275000,1255,4396.73,1255,-15301.984375
24.5463,4517.9,44.3093,6280000,1256,4518.64,1256,-15311.455078125
25.7723,4486.37,44.3999,6285000,1257,4466.93,1257,-15266.6875
25.7941,4538.68,44.4407,6290000,1258,4347.47,1258,-15228.453125
24.2424,4559.86,44.2453,6295000,1259,4551.57,1259,-15309.8662109375
24.1911,4558.22,44.2009,6300000,1260,4396.74,1260,-15279.8115234375
23.9675,4591.4,44.4912,6305000,1261,4540.37,1261,-15294.4033203125
23.6256,4614.99,44.3826,6310000,1262,4583.01,1262,-15283.326171875
24.023,4583.58,44.1725,6315000,1263,4547.42,1263,-15316.9462890625
25.7734,4535.6,43.8606,6320000,1264,4530.44,1264,-15224.7080078125
24.2235,4564.87,44.536,6325000,1265,4543.24,1265,-15399.9306640625
23.5987,4564.71,43.9058,6330000,1266,4577.35,1266,-15263.8447265625
23.9794,4565.5,43.9119,6335000,1267,4555.25,1267,-15346.181640625
23.8614,4522.05,44.3333,6340000,1268,4208.05,1268,-15359.7548828125
24.0432,4577.9,44.3383,6345000,1269,4579.13,1269,-15434.1865234375
23.9515,4611.21,43.7312,6350000,1270,4586.51,1270,-15195.890625
24.5931,4639.9,44.4226,6355000,1271,4605.82,1271,-15273.5546875
24.7174,4642.2,44.8191,6360000,1272,4587.4,1272,-15414.9326171875
24.7374,4585.26,44.5079,6365000,1273,4581.96,1273,-15185.8564453125
24.2591,4570.44,44.2293,6370000,1274,4553.34,1274,-15475.484375
24.4993,4535.23,43.9055,6375000,1275,4516.33,1275,-15402.8388671875
24.1324,4558.49,44.3117,6380000,1276,4553.66,1276,-15306.8486328125
23.6086,4526.67,43.5953,6385000,1277,4524.83,1277,-15252.0126953125
23.4217,4556.66,43.8464,6390000,1278,4543.11,1278,-15243.7880859375
23.8018,4504.18,43.9408,6395000,1279,4556.3,1279,-15159.2353515625
23.9628,4525.07,44.3427,6400000,1280,4531.09,1280,-15234.87890625
23.6974,4536.65,43.7756,6405000,1281,4419.31,1281,-15325.6435546875
23.4153,4517.79,43.8817,6410000,1282,4497.16,1282,-15139.841796875
24.1199,4430.91,43.8817,6415000,1283,4538.36,1283,-15312.3212890625
22.8495,4457.05,43.1932,6420000,1284,4489.98,1284,-15196.921875
23.178,4593.04,43.719,6425000,1285,4147.9,1285,-15182.6416015625
22.943,4495.75,43.4209,6430000,1286,4532.02,1286,-15035.00390625
24.5859,4542.48,43.8372,6435000,1287,4430.03,1287,-15145.154296875
23.1494,4496.76,43.3168,6440000,1288,4490.19,1288,-15044.859375
22.8613,4506.27,43.1657,6445000,1289,4405.64,1289,-15181.9921875
22.5763,4507.82,43.6079,6450000,1290,4524.99,1290,-15077.349609375
22.8931,4474.09,43.7582,6455000,1291,3897.63,1291,-15187.6728515625
23.2444,4510.78,43.5006,6460000,1292,4337.62,1292,-15089.6162109375
22.7429,4511.26,43.5336,6465000,1293,4532.91,1293,-14979.310546875
23.3592,4068.37,43.9009,6470000,1294,4195.24,1294,-15202.9951171875
22.5735,2592.28,43.6885,6475000,1295,4393.29,1295,-15109.359375
23.5822,4533.34,43.7765,6480000,1296,4459.0,1296,-15104.0478515625
26.7486,4351.96,43.0638,6485000,1297,4536.93,1297,-15032.48046875
24.7524,2248.8,43.91,6490000,1298,3904.71,1298,-15040.642578125
22.8498,2965.03,43.1258,6495000,1299,4541.54,1299,-14900.7646484375
24.0979,4027.02,43.8509,6500000,1300,4466.87,1300,-15006.8017578125
27.6558,1557.6,43.7254,6505000,1301,3656.67,1301,-14943.185546875
22.4842,4502.72,43.1913,6510000,1302,4448.94,1302,-14774.48046875
24.4262,2388.24,43.3157,6515000,1303,3997.28,1303,-14983.25
22.0633,4453.63,43.153,6520000,1304,4391.13,1304,-14872.212890625
21.8473,4431.21,43.2845,6525000,1305,4424.11,1305,-14965.078125
22.3381,4193.85,43.2102,6530000,1306,4502.37,1306,-14955.0986328125
22.134,4198.1,43.4055,6535000,1307,4351.8,1307,-14949.517578125
22.7787,4434.78,43.5527,6540000,1308,4355.43,1308,-15051.8955078125
22.2753,4455.92,43.2357,6545000,1309,4485.29,1309,-15007.24609375
22.2645,2575.73,43.4615,6550000,1310,4363.61,1310,-14986.9443359375
22.0138,4477.43,42.5873,6555000,1311,4496.78,1311,-14916.1201171875
21.9571,4493.43,42.8237,6560000,1312,4510.44,1312,-14942.130859375
21.9303,4485.89,43.5442,6565000,1313,4512.02,1313,-14924.55859375
22.1846,4494.98,43.0291,6570000,1314,4497.58,1314,-14999.4052734375
21.9828,4532.53,42.6965,6575000,1315,4478.84,1315,-14984.6953125
21.7483,4533.74,42.6381,6580000,1316,4517.33,1316,-15017.5322265625
22.412,4481.13,43.1961,6585000,1317,4507.67,1317,-14969.16796875
22.3907,4476.8,43.1222,6590000,1318,4501.48,1318,-15156.22265625
22.4263,4529.73,43.3765,6595000,1319,4553.24,1319,-15184.888671875
22.8583,4483.67,43.1785,6600000,1320,4348.51,1320,-15098.892578125
23.0846,4511.26,43.4439,6605000,1321,4417.21,1321,-15130.83984375
22.9954,4529.51,43.6479,6610000,1322,4428.47,1322,-15201.6201171875
22.3028,4533.53,43.2482,6615000,1323,4480.84,1323,-15012.9423828125
23.9144,4530.37,44.3609,6620000,1324,4472.02,1324,-15276.904296875
22.9301,4505.17,43.2194,6625000,1325,4528.61,1325,-15097.9111328125
23.1533,4513.16,43.5175,6630000,1326,4376.18,1326,-15086.33984375
22.6479,4481.8,43.4334,6635000,1327,4501.78,1327,-15028.2783203125
22.7802,4451.93,43.5184,6640000,1328,4499.97,1328,-15212.7890625
22.6942,4492.07,43.3852,6645000,1329,4502.74,1329,-15079.2705078125
23.4956,4541.2,44.1772,6650000,1330,4484.01,1330,-15297.7421875
23.7329,4522.77,43.3651,6655000,1331,4462.28,1331,-15236.234375
21.5815,4485.85,42.8124,6660000,1332,4507.62,1332,-15192.8525390625
22.3785,4503.15,43.1228,6665000,1333,4507.04,1333,-15020.5009765625
24.88,4567.25,43.5351,6670000,1334,4582.4,1334,-15320.162109375
22.8225,4489.44,43.5615,6675000,1335,4481.3,1335,-15099.201171875
21.8076,4478.76,42.8018,6680000,1336,4395.7,1336,-14924.4111328125
22.2824,4493.91,42.8276,6685000,1337,4493.64,1337,-15045.2763671875
22.0351,4485.54,42.427,6690000,1338,4528.14,1338,-15010.1884765625
21.7644,4497.7,42.8663,6695000,1339,4514.98,1339,-15106.4443359375
23.334,4513.14,42.9698,6700000,1340,4232.25,1340,-15130.541015625
22.2053,4523.03,42.9681,6705000,1341,4537.58,1341,-14990.1259765625
22.0724,4533.32,43.2156,6710000,1342,4239.26,1342,-15300.146484375
21.3632,4505.93,42.8012,6715000,1343,4353.59,1343,-15023.7333984375
22.1697,4503.89,43.177,6720000,1344,4529.41,1344,-15247.873046875
23.2224,4501.85,42.8519,6725000,1345,4170.69,1345,-15138.7197265625
23.2628,4497.12,42.8712,6730000,1346,4506.96,1346,-15133.5966796875
21.9859,4480.31,42.7631,6735000,1347,4314.92,1347,-15181.0380859375
22.036,4488.27,43.0339,6740000,1348,4454.65,1348,-15103.4208984375
21.7857,4475.28,42.8469,6745000,1349,4444.27,1349,-15078.12890625
22.9324,4486.05,43.2596,6750000,1350,4488.32,1350,-15361.2041015625
22.4853,4461.75,42.9956,6755000,1351,4482.21,1351,-15248.68359375
22.6504,4508.6,43.1458,6760000,1352,4218.36,1352,-15416.3232421875
22.9457,4524.45,43.7334,6765000,1353,4277.56,1353,-15468.4501953125
24.5328,4536.75,43.7061,6770000,1354,4559.03,1354,-15427.1181640625
23.0739,4510.99,43.3456,6775000,1355,4525.98,1355,-15301.2431640625
22.8189,4504.88,43.4599,6780000,1356,4509.84,1356,-15266.8095703125
23.4656,4176.96,44.2581,6785000,1357,4407.43,1357,-15482.7919921875
24.3118,4565.1,44.1408,6790000,1358,4409.77,1358,-15411.69140625
24.5119,4523.07,43.8455,6795000,1359,4440.36,1359,-15444.099609375
24.0942,4566.78,43.6873,6800000,1360,4558.46,1360,-15490.94140625
25.0271,4544.07,44.8193,6805000,1361,4502.43,1361,-15545.3583984375
23.7959,4542.74,43.7435,6810000,1362,4525.09,1362,-15545.423828125
22.8164,4553.99,43.4926,6815000,1363,4561.64,1363,-15597.3525390625
24.9735,4591.33,44.3233,6820000,1364,4565.73,1364,-15641.880859375
24.1036,4502.72,44.0884,6825000,1365,4545.36,1365,-15497.0322265625
24.2383,4569.54,44.1758,6830000,1366,4517.55,1366,-15560.87109375
24.0091,4528.48,44.0443,6835000,1367,4415.11,1367,-15640.380859375
24.0139,4484.92,43.8381,6840000,1368,4493.94,1368,-15538.0888671875
23.3471,4489.36,43.6888,6845000,1369,4506.74,1369,-15374.130859375
24.0862,4472.79,44.2849,6850000,1370,4358.72,1370,-15512.359375
24.2351,4236.85,44.3184,6855000,1371,4554.8,1371,-15559.0888671875
23.3519,4348.92,44.1059,6860000,1372,4539.06,1372,-15549.837890625
23.5728,4505.12,43.8168,6865000,1373,4535.56,1373,-15500.2578125
23.5216,4515.12,43.8291,6870000,1374,4518.58,1374,-15535.8203125
23.5461,4524.02,44.1712,6875000,1375,4544.62,1375,-15478.9501953125
23.2236,4449.21,43.8405,6880000,1376,4485.65,1376,-15352.298828125
23.2261,4143.23,43.7314,6885000,1377,4381.27,1377,-15552.5302734375
24.7144,4483.25,44.0007,6890000,1378,4324.16,1378,-15500.708984375
23.3949,4525.39,43.6715,6895000,1379,4527.74,1379,-15580.1923828125
23.4088,4507.08,43.7197,6900000,1380,4522.32,1380,-15503.5244140625
23.8152,4507.79,44.1716,6905000,1381,4525.25,1381,-15643.5244140625
25.1625,4562.19,44.5408,6910000,1382,4570.0,1382,-15692.955078125
24.2665,4461.36,44.6095,6915000,1383,4475.28,1383,-15813.93359375
23.3761,4397.54,43.9064,6920000,1384,4481.79,1384,-15680.78515625
23.1633,4486.97,44.084,6925000,1385,4513.42,1385,-15679.6201171875
23.2609,4403.03,44.1449,6930000,1386,4505.24,1386,-15690.58984375
23.1733,4493.91,43.9267,6935000,1387,4351.24,1387,-15797.8876953125
23.8954,4526.92,44.5248,6940000,1388,4541.68,1388,-15857.8017578125
22.8266,4529.42,43.9508,6945000,1389,4504.21,1389,-15724.86328125
22.8813,4495.61,43.8567,6950000,1390,4507.78,1390,-15636.3564453125
22.3012,4441.62,44.0587,6955000,1391,4476.77,1391,-15564.6748046875
22.0533,4477.12,43.6012,6960000,1392,4497.4,1392,-15592.1708984375
24.7309,4369.19,44.047,6965000,1393,4461.27,1393,-15765.3076171875
22.3975,4485.75,44.062,6970000,1394,4486.11,1394,-15625.0478515625
22.5524,4473.07,43.9484,6975000,1395,4503.32,1395,-15631.1728515625
21.8148,4504.49,43.4096,6980000,1396,4496.28,1396,-15502.7890625
25.2609,4512.26,44.576,6985000,1397,4521.67,1397,-15789.150390625
24.1249,4595.22,44.0826,6990000,1398,4567.62,1398,-15839.3154296875
24.2005,4576.61,44.3327,6995000,1399,4553.4,1399,-15775.44140625
24.3542,4590.31,44.263,7000000,1400,4571.54,1400,-15686.7158203125
23.8741,4438.19,44.6096,7005000,1401,4219.93,1401,-15672.0810546875
22.8965,4549.49,43.8393,7010000,1402,4545.63,1402,-15633.8095703125
23.3836,4540.79,44.1032,7015000,1403,4522.78,1403,-15699.2919921875
22.5007,4499.53,43.414,7020000,1404,4485.83,1404,-15583.25
23.1365,4514.16,44.1566,7025000,1405,4383.91,1405,-15718.8515625
23.2165,4551.24,43.6574,7030000,1406,4413.27,1406,-15640.701171875
24.9024,4337.06,43.9995,7035000,1407,3941.24,1407,-15623.1396484375
35.5256,855.83,47.1975,7040000,1408,864.31,1408,-14984.298828125
54.1032,945.22,48.7579,7045000,1409,927.09,1409,-15796.228515625
51.4702,719.35,48.1752,7050000,1410,806.24,1410,-15664.578125
55.7578,1121.69,46.5863,7055000,1411,1012.87,1411,-15423.169921875
59.6395,1448.21,47.6065,7060000,1412,1463.49,1412,-15877.3388671875
52.3732,428.59,46.3687,7065000,1413,518.04,1413,-15657.8046875
44.6483,1505.12,45.539,7070000,1414,1527.32,1414,-15931.4267578125
58.3543,1067.75,44.5147,7075000,1415,1084.51,1415,-15904.619140625
56.4041,1009.28,45.8508,7080000,1416,1025.16,1416,-15791.015625
40.8802,4133.46,44.9847,7085000,1417,3049.76,1417,-15823.6484375
29.8254,2475.97,44.3893,7090000,1418,3268.68,1418,-15514.2939453125
44.3628,1758.93,45.9759,7095000,1419,2229.82,1419,-15841.9951171875
39.8324,2028.44,44.5852,7100000,1420,1933.56,1420,-15814.3330078125
35.8568,2150.37,44.4132,7105000,1421,3125.1,1421,-15894.3955078125
31.2688,2345.26,44.5913,7110000,1422,3644.68,1422,-15879.98046875
30.6221,2098.96,43.8233,7115000,1423,3357.74,1423,-15973.138671875
28.0979,2302.07,44.0315,7120000,1424,3926.48,1424,-15905.353515625
26.171,2416.59,43.9599,7125000,1425,3234.59,1425,-15938.0693359375
27.3293,2544.58,43.9023,7130000,1426,3278.58,1426,-15894.8193359375
24.9551,2760.08,43.5773,7135000,1427,3802.82,1427,-15907.4189453125
24.978,3052.04,44.1121,7140000,1428,4108.24,1428,-15928.7548828125
23.4345,3736.11,43.8014,7145000,1429,4592.96,1429,-15715.7763671875
23.008,4398.03,43.573,7150000,1430,4599.02,1430,-15701.45703125
22.632,4629.23,42.8821,7155000,1431,4368.87,1431,-15677.154296875
23.2375,4606.48,43.5019,7160000,1432,4565.64,1432,-15634.984375
23.1898,4643.09,43.3959,7165000,1433,4558.66,1433,-15621.4130859375
23.1971,4632.42,43.6421,7170000,1434,4176.42,1434,-15735.4765625
23.2711,4627.59,43.3749,7175000,1435,4443.7,1435,-15584.875
22.6487,4587.45,43.269,7180000,1436,4319.79,1436,-15560.3544921875
22.5858,4598.4,43.3493,7185000,1437,4410.71,1437,-15451.16796875
22.906,4666.03,43.7818,7190000,1438,4419.63,1438,-15602.23828125
21.8857,4598.48,43.4793,7195000,1439,4304.38,1439,-15416.6220703125
24.4991,4590.52,43.0767,7200000,1440,4577.5,1440,-15538.0927734375
23.2923,4593.66,43.3509,7205000,1441,4568.1,1441,-15384.908203125
24.078,4401.15,43.3931,7210000,1442,3793.92,1442,-15544.9814453125
22.7424,4473.59,43.4613,7215000,1443,4497.52,1443,-15443.3203125
22.7,4557.37,43.5665,7220000,1444,4555.31,1444,-15417.568359375
23.0917,4548.08,43.6622,7225000,1445,4530.48,1445,-15521.640625
22.5144,4576.57,43.4252,7230000,1446,4565.96,1446,-15489.6220703125
22.6768,4549.95,43.385,7235000,1447,4545.72,1447,-15461.7197265625
23.4513,4563.59,43.3755,7240000,1448,4558.35,1448,-15467.3154296875
23.2085,4545.44,43.3248,7245000,1449,4528.53,1449,-15630.109375
24.2036,4516.16,43.5616,7250000,1450,4526.95,1450,-15573.2099609375
23.2771,4539.96,43.4833,7255000,1451,4536.35,1451,-15423.751953125
23.4388,4554.91,43.5887,7260000,1452,4546.77,1452,-15594.552734375
23.3705,4540.46,43.2285,7265000,1453,4517.72,1453,-15436.0546875
23.773,4512.92,43.5086,7270000,1454,4511.77,1454,-15422.861328125
23.1562,4507.17,43.42,7275000,1455,4501.01,1455,-15544.1015625
23.2297,4465.52,43.4451,7280000,1456,4473.61,1456,-15564.6015625
23.1317,4469.64,43.9603,7285000,1457,4476.0,1457,-15476.4462890625
23.1299,4482.48,43.3924,7290000,1458,4473.82,1458,-15506.1455078125
22.6284,4382.84,43.5169,7295000,1459,4405.99,1459,-15426.6796875
23.12,4425.08,43.6374,7300000,1460,4448.25,1460,-15575.771484375
23.0783,4426.86,43.4144,7305000,1461,4438.66,1461,-15495.294921875
23.4063,4389.97,44.0801,7310000,1462,4429.12,1462,-15593.166015625
23.7523,4382.4,43.7139,7315000,1463,4412.99,1463,-15618.2744140625
23.0282,4412.05,43.3186,7320000,1464,4452.37,1464,-15680.7763671875
23.4337,4229.48,43.7502,7325000,1465,4437.89,1465,-15717.630859375
22.7839,4442.89,43.3557,7330000,1466,4118.19,1466,-15647.53125
22.5768,4473.66,43.26,7335000,1467,4486.53,1467,-15776.240234375
23.8412,4290.2,43.4917,7340000,1468,4456.51,1468,-15862.5927734375
22.7036,3981.67,43.5381,7345000,1469,3880.52,1469,-15737.3603515625
22.8305,4436.27,43.4741,7350000,1470,4452.74,1470,-15755.291015625
21.8722,3807.85,43.2894,7355000,1471,4442.65,1471,-15655.9638671875
22.07,4468.93,43.3396,7360000,1472,4480.23,1472,-15589.12109375
23.8791,4415.14,43.2859,7365000,1473,4442.87,1473,-15692.3525390625
23.1751,4395.24,43.3248,7370000,1474,3978.98,1474,-15683.048828125
22.289,4428.94,43.1881,7375000,1475,4428.11,1475,-15562.228515625
21.6501,4368.59,43.133,7380000,1476,4247.89,1476,-15593.1591796875
22.1045,4391.34,43.4832,7385000,1477,4407.85,1477,-15634.1748046875
21.5954,4384.66,43.5419,7390000,1478,4377.47,1478,-15445.623046875
21.9276,4386.09,43.2751,7395000,1479,4426.31,1479,-15514.5107421875
21.3354,4371.77,42.9884,7400000,1480,4412.52,1480,-15686.4609375
23.0594,4398.46,43.3815,7405000,1481,4228.85,1481,-15738.4111328125
21.4785,4372.21,43.1575,7410000,1482,4402.18,1482,-15521.140625
21.5971,4417.42,43.1617,7415000,1483,4442.04,1483,-15651.04296875
21.079,4390.58,43.313,7420000,1484,4431.76,1484,-15544.8095703125
21.3352,4426.37,42.8681,7425000,1485,4451.4,1485,-15603.109375
21.5771,4388.68,43.0903,7430000,1486,4446.39,1486,-15550.1865234375
21.1795,4396.61,42.7234,7435000,1487,4431.05,1487,-15458.388671875
21.4685,4361.33,43.1638,7440000,1488,4411.33,1488,-15624.765625
21.4172,4427.8,43.0444,7445000,1489,4461.05,1489,-15637.6123046875
21.8045,4443.65,43.1163,7450000,1490,4467.8,1490,-15718.2919921875
21.5815,4466.63,43.2633,7455000,1491,4495.7,1491,-15757.8095703125
21.4729,4449.74,42.9122,7460000,1492,4476.25,1492,-15615.2138671875
22.5468,4479.94,43.3234,7465000,1493,4492.77,1493,-15719.2421875
22.2783,4498.28,43.3336,7470000,1494,4531.94,1494,-15739.7685546875
21.7404,4387.47,42.9952,7475000,1495,4454.04,1495,-15466.4384765625
21.9686,4502.12,43.1006,7480000,1496,4540.51,1496,-15675.29296875
22.0584,4485.24,42.8964,7485000,1497,4383.72,1497,-15724.3642578125
21.7968,4442.07,42.6717,7490000,1498,4493.57,1498,-15709.384765625
21.8712,4479.35,43.3059,7495000,1499,4512.22,1499,-15631.78515625
