Real Sto Return,Real Det Return,Running Env Steps,Reward Loss,Running Forward KL,Itration,Running Update Time,Running Reverse KL
5242.45,5530.4,3855000,-13915.701171875,30.4968,771,771,11.3122
5040.77,5532.18,3860000,-13591.2568359375,31.1683,772,772,11.4938
4736.33,5302.66,3865000,-15505.1337890625,32.0839,773,773,11.145
4918.46,5493.37,3870000,-16405.611328125,31.4619,774,774,11.3411
5338.92,5586.29,3875000,-13878.3681640625,30.3025,775,775,11.802
5134.68,5497.15,3880000,-13811.8251953125,29.4168,776,776,12.5789
5230.66,5498.27,3885000,-14986.4658203125,30.5941,777,777,11.413
5092.21,5378.76,3890000,-13180.4033203125,30.1613,778,778,11.7348
5106.54,5448.62,3895000,-15507.7763671875,30.6117,779,779,12.881
5356.83,5538.6,3900000,-13274.2138671875,30.3377,780,780,11.6543
5332.62,5182.72,3905000,-13311.4873046875,30.0185,781,781,11.6105
5281.02,5477.9,3910000,-14109.21875,31.2017,782,782,12.0183
5066.27,5540.07,3915000,-14055.8740234375,30.7367,783,783,11.615
5283.41,5071.14,3920000,-13131.12109375,30.5906,784,784,11.3716
4918.67,5497.78,3925000,-14832.2236328125,30.2475,785,785,12.898
5358.28,4934.35,3930000,-12186.1806640625,29.8292,786,786,11.4769
5034.12,5502.08,3935000,-12837.505859375,30.5018,787,787,12.0593
5382.59,5452.1,3940000,-11778.7060546875,29.3214,788,788,12.1877
5270.67,5532.3,3945000,-14315.359375,29.7409,789,789,11.6492
5274.02,4926.12,3950000,-17238.150390625,30.546,790,790,13.8896
5317.76,5494.0,3955000,-14381.005859375,30.1689,791,791,12.2912
5292.32,5480.65,3960000,-13459.0126953125,29.7849,792,792,12.2429
5266.71,5468.54,3965000,-15046.0400390625,30.4612,793,793,11.6808
5126.1,5481.12,3970000,-14275.59765625,30.3644,794,794,11.6316
5185.18,5397.02,3975000,-12912.431640625,29.6634,795,795,10.9735
5086.81,5447.96,3980000,-13042.14453125,30.1251,796,796,11.4316
4823.07,5482.34,3985000,-14273.3447265625,29.4555,797,797,10.6231
5211.35,5366.46,3990000,-16385.431640625,31.1776,798,798,11.4357
4659.89,5457.73,3995000,-15537.919921875,29.8505,799,799,10.7824
4953.24,5436.41,4000000,-15015.7802734375,30.3204,800,800,11.5328
4956.45,5436.73,4005000,-14219.82421875,30.0403,801,801,11.2779
4989.02,5477.88,4010000,-15354.5595703125,30.193,802,802,11.687
5018.27,5439.23,4015000,-18329.8984375,30.8512,803,803,14.2627
5282.35,5530.5,4020000,-15633.3251953125,29.9251,804,804,12.5652
4572.75,5483.77,4025000,-14658.482421875,29.752,805,805,11.2611
5301.39,5449.81,4030000,-17795.41015625,30.3429,806,806,12.3952
5249.94,5445.36,4035000,-15939.5341796875,30.9806,807,807,11.7148
4830.05,5275.33,4040000,-15676.9404296875,29.9353,808,808,12.72
4567.69,5366.27,4045000,-17149.951171875,30.2983,809,809,12.457
5074.3,5408.23,4050000,-17676.0390625,31.0394,810,810,13.9887
4096.76,5516.0,4055000,-15636.984375,30.4043,811,811,11.5328
2280.68,2896.45,4060000,-23510.8125,32.2695,812,812,21.5786
4566.26,5108.42,4065000,-19246.56640625,32.6075,813,813,12.6407
5317.24,5565.3,4070000,-16172.9638671875,30.2086,814,814,11.7009
5184.53,5468.97,4075000,-14896.6318359375,30.2817,815,815,11.3771
5222.86,5489.83,4080000,-16562.58984375,31.5902,816,816,11.8493
5211.82,5506.34,4085000,-14958.4208984375,29.9813,817,817,10.8095
5235.4,5484.33,4090000,-16093.591796875,30.7279,818,818,11.8657
5165.78,5442.91,4095000,-16344.2998046875,30.9339,819,819,11.6971
5250.53,5511.12,4100000,-19273.83203125,31.3699,820,820,12.5589
5183.52,5413.06,4105000,-17746.814453125,31.0042,821,821,11.5652
5217.03,5480.58,4110000,-17861.400390625,31.0096,822,822,12.2246
5085.03,5354.74,4115000,-18065.29296875,32.0915,823,823,11.5857
5134.57,5402.04,4120000,-19923.12890625,31.0653,824,824,11.4621
1049.22,130.2,4125000,-32900.40625,39.7217,825,825,21.4915
834.11,277.89,4130000,-29377.32421875,39.7002,826,826,33.8406
4265.06,5560.76,4135000,-15747.302734375,30.4257,827,827,11.9176
5066.92,5405.56,4140000,-17568.919921875,31.2402,828,828,12.9082
4450.89,3120.42,4145000,-19470.599609375,31.4172,829,829,14.2944
5193.99,4376.17,4150000,-14510.671875,29.8533,830,830,11.729
5365.95,5517.93,4155000,-15973.3369140625,30.6068,831,831,12.5539
5046.3,3824.98,4160000,-15687.685546875,29.8964,832,832,12.1614
5368.3,5554.67,4165000,-15981.2353515625,30.2468,833,833,11.5014
5472.03,5547.57,4170000,-15352.7158203125,29.5202,834,834,12.4486
5430.17,5613.58,4175000,-15762.5078125,29.9498,835,835,12.0934
5340.72,5532.23,4180000,-15361.044921875,29.6494,836,836,11.6845
5394.23,5570.52,4185000,-15843.0546875,29.8606,837,837,12.4469
5364.58,5490.03,4190000,-17427.005859375,30.5933,838,838,12.0484
5359.21,5554.83,4195000,-15445.0380859375,29.4729,839,839,11.8123
5239.81,5437.74,4200000,-15639.32421875,29.5083,840,840,11.9015
5359.16,5477.39,4205000,-14954.076171875,29.3597,841,841,11.7273
5353.47,5460.83,4210000,-16652.111328125,30.2886,842,842,12.6998
5229.1,5462.76,4215000,-15722.498046875,29.8225,843,843,12.272
5141.46,5425.95,4220000,-17207.802734375,30.3239,844,844,12.7259
5378.55,5441.03,4225000,-15016.1103515625,28.9747,845,845,12.4886
5340.51,5463.37,4230000,-15967.0830078125,29.8355,846,846,11.8012
5282.41,5447.98,4235000,-17583.390625,30.9845,847,847,12.7135
5123.91,5496.61,4240000,-16166.5576171875,30.5043,848,848,12.1668
5040.98,5452.96,4245000,-15594.3818359375,30.2592,849,849,11.9977
5317.98,5340.24,4250000,-16287.7314453125,30.2222,850,850,11.6974
5322.32,5403.89,4255000,-14866.154296875,29.9641,851,851,10.7268
5350.2,5409.09,4260000,-16011.41015625,29.3723,852,852,11.9018
5319.38,5415.86,4265000,-16137.63671875,29.735,853,853,12.2991
5314.39,5452.73,4270000,-15735.0537109375,29.559,854,854,11.7102
5362.26,5449.9,4275000,-15618.2099609375,30.0298,855,855,11.8071
5343.91,5518.53,4280000,-15906.8388671875,29.4192,856,856,12.0951
5372.49,5484.03,4285000,-15812.1376953125,29.6537,857,857,11.6667
5192.93,5256.21,4290000,-17089.244140625,30.5058,858,858,11.6652
4991.88,5414.18,4295000,-16467.1484375,29.9286,859,859,11.7498
5275.06,5474.72,4300000,-17233.775390625,30.2381,860,860,11.5251
5267.87,5409.41,4305000,-16956.9609375,29.8389,861,861,12.2401
5229.73,5400.84,4310000,-17634.287109375,30.1239,862,862,12.3584
5222.69,5377.16,4315000,-16615.021484375,29.6409,863,863,11.805
5299.16,5394.87,4320000,-17147.80078125,29.295,864,864,11.9124
5180.92,5333.56,4325000,-18770.771484375,30.9348,865,865,11.3975
5201.66,5284.81,4330000,-19262.55859375,30.4683,866,866,12.3828
5169.98,5312.18,4335000,-17202.46875,30.3233,867,867,11.733
5250.63,5307.87,4340000,-15281.98046875,29.4388,868,868,11.1844
5050.44,5325.01,4345000,-16443.14453125,29.3296,869,869,11.4763
5252.79,5384.13,4350000,-16021.2001953125,29.6786,870,870,11.3029
5225.25,5386.58,4355000,-18342.265625,31.0799,871,871,12.3854
5230.53,5392.13,4360000,-17253.828125,30.4963,872,872,11.6241
5198.49,5423.23,4365000,-17338.017578125,30.6146,873,873,12.0112
5236.81,5417.98,4370000,-14513.3935546875,29.136,874,874,10.5645
5241.07,5363.45,4375000,-15770.564453125,29.1389,875,875,11.1588
5298.12,5349.08,4380000,-15563.267578125,29.0464,876,876,11.3129
5045.28,5308.49,4385000,-17374.822265625,30.5338,877,877,11.3953
5209.76,5362.19,4390000,-16333.294921875,30.364,878,878,11.6052
4812.47,5309.64,4395000,-17079.203125,29.6506,879,879,11.7094
4598.31,5320.2,4400000,-19255.20703125,31.2648,880,880,11.0799
5206.7,5293.81,4405000,-17467.40234375,29.8929,881,881,10.9241
5161.74,5293.67,4410000,-17917.96484375,29.935,882,882,11.4359
5176.23,5351.67,4415000,-16421.974609375,29.8115,883,883,11.5886
5045.53,5213.8,4420000,-18806.716796875,30.7,884,884,10.8556
4945.57,5286.78,4425000,-19284.734375,30.1738,885,885,11.6853
4897.33,5200.33,4430000,-20216.080078125,32.179,886,886,12.1666
5167.64,4916.93,4435000,-18801.623046875,30.8341,887,887,11.9244
5173.38,5219.6,4440000,-18750.857421875,30.9357,888,888,11.4896
5254.72,5399.18,4445000,-20374.82421875,31.3714,889,889,14.0125
5265.87,5364.37,4450000,-17555.802734375,30.6189,890,890,11.1903
4687.26,5398.48,4455000,-21355.0234375,32.2508,891,891,12.6226
5200.16,5356.91,4460000,-19147.517578125,30.5771,892,892,11.6339
4951.39,5163.13,4465000,-19883.6328125,31.3788,893,893,11.907
4944.4,5299.99,4470000,-18354.396484375,30.7033,894,894,10.8505
5094.42,5227.65,4475000,-19767.283203125,30.6113,895,895,11.1108
4960.42,5276.17,4480000,-20588.08984375,31.099,896,896,11.0946
5251.32,5340.56,4485000,-18853.486328125,30.1681,897,897,11.5197
5267.13,5254.88,4490000,-18918.228515625,30.2302,898,898,11.0479
4777.7,5396.45,4495000,-18637.16796875,29.9255,899,899,11.1108
5022.42,5361.8,4500000,-21572.814453125,31.1926,900,900,12.1389
4515.73,3684.45,4505000,-20551.787109375,29.8845,901,901,10.6667
5211.23,5446.96,4510000,-18352.033203125,30.3146,902,902,10.7812
5161.32,5338.26,4515000,-20750.298828125,30.586,903,903,12.3342
5363.5,5468.24,4520000,-17342.86328125,29.3671,904,904,10.9263
5101.39,5380.75,4525000,-16772.9609375,28.8099,905,905,11.1831
5300.51,5477.42,4530000,-16728.962890625,29.5661,906,906,10.9471
4537.8,5165.81,4535000,-16978.701171875,29.5759,907,907,11.1166
3280.27,4890.17,4540000,-22914.46484375,30.9937,908,908,16.6266
5079.87,5480.27,4545000,-18370.142578125,29.9235,909,909,11.2394
5199.47,5478.29,4550000,-18843.923828125,30.2322,910,910,11.0465
5095.4,5587.51,4555000,-21627.46875,30.7967,911,911,13.7449
3733.94,4204.44,4560000,-23198.607421875,30.9248,912,912,15.1299
5082.33,5508.31,4565000,-21009.814453125,29.7648,913,913,13.6636
4573.14,2858.65,4570000,-22608.91796875,30.1105,914,914,15.8562
4857.5,5540.85,4575000,-17753.59765625,28.8574,915,915,10.9159
5267.58,5509.7,4580000,-22864.255859375,31.585,916,916,11.7216
5173.71,5404.51,4585000,-18974.11328125,29.9353,917,917,11.6652
5234.14,5388.12,4590000,-18396.662109375,29.6488,918,918,11.8629
5293.31,5497.68,4595000,-18223.015625,29.8649,919,919,11.9601
5356.61,5423.13,4600000,-18696.8046875,30.3979,920,920,12.5783
5356.16,5555.13,4605000,-17964.833984375,29.7568,921,921,11.9293
5357.84,5498.64,4610000,-19009.16015625,30.2108,922,922,12.226
4894.1,5472.43,4615000,-20883.087890625,31.2327,923,923,14.2175
5413.56,5607.81,4620000,-17727.865234375,29.432,924,924,11.9222
5399.15,5582.04,4625000,-18025.94921875,30.708,925,925,12.6679
5246.36,5464.37,4630000,-19116.80078125,30.2491,926,926,12.0215
5304.59,5391.98,4635000,-18407.4765625,30.488,927,927,12.0009
4880.08,5382.83,4640000,-17729.896484375,29.8319,928,928,12.1353
4958.11,5592.5,4645000,-21747.806640625,30.2856,929,929,12.7843
5148.75,5498.69,4650000,-16846.83984375,29.177,930,930,11.2914
5282.11,5484.74,4655000,-19198.6640625,29.4694,931,931,11.602
5272.14,5618.88,4660000,-19264.85546875,29.403,932,932,11.4957
4792.12,4095.65,4665000,-20207.7890625,29.8313,933,933,11.1742
5330.8,5649.16,4670000,-19168.484375,29.7918,934,934,11.6365
5201.81,5361.85,4675000,-20301.951171875,30.7222,935,935,11.7028
4735.52,5616.74,4680000,-24837.603515625,30.9296,936,936,14.1269
5335.84,5456.12,4685000,-21138.546875,30.8038,937,937,12.3544
5263.48,5399.01,4690000,-19535.1875,29.8261,938,938,11.3122
5201.73,5558.2,4695000,-19830.486328125,29.1571,939,939,11.5038
4646.9,5555.68,4700000,-19721.94921875,29.492,940,940,11.843
5084.47,5385.57,4705000,-20233.052734375,29.8205,941,941,13.7464
5286.76,5342.29,4710000,-20166.716796875,30.1917,942,942,11.6531
5110.99,5558.34,4715000,-18635.73046875,29.1777,943,943,11.3152
4814.86,5140.18,4720000,-20165.404296875,30.8573,944,944,12.1135
5326.28,5449.56,4725000,-20006.447265625,29.6516,945,945,11.4378
5272.69,5519.56,4730000,-19914.146484375,30.4095,946,946,11.8
4957.78,5441.89,4735000,-19631.73046875,29.5215,947,947,11.7626
5349.5,5479.78,4740000,-19011.90234375,28.4252,948,948,11.6976
5215.11,5458.55,4745000,-19581.232421875,28.8424,949,949,11.8216
5368.85,5579.73,4750000,-19223.423828125,28.5846,950,950,11.3268
4869.89,5495.36,4755000,-24375.3125,29.7011,951,951,12.5514
5024.06,5427.03,4760000,-20222.916015625,29.8395,952,952,12.4694
5091.98,5505.34,4765000,-23786.98046875,30.0615,953,953,11.8251
5306.44,5386.52,4770000,-21121.3203125,29.3516,954,954,12.4844
5235.57,4909.33,4775000,-22038.970703125,29.9772,955,955,12.4751
5299.27,5484.64,4780000,-21316.689453125,29.1882,956,956,11.9127
5036.48,5484.22,4785000,-20845.720703125,28.6961,957,957,11.7895
45.7,40.57,4790000,-40925.01953125,39.2129,958,958,28.5139
4776.7,4506.27,4795000,-18954.224609375,29.0255,959,959,12.2748
4756.37,5264.61,4800000,-25986.1796875,31.5844,960,960,16.5788
4350.92,5246.23,4805000,-20848.478515625,29.6634,961,961,12.8747
5333.75,5418.78,4810000,-18786.71484375,29.319,962,962,11.815
5073.33,5267.22,4815000,-18277.158203125,28.3998,963,963,11.3756
5179.29,5360.51,4820000,-19104.365234375,29.1842,964,964,11.5534
5227.51,5465.45,4825000,-20456.736328125,29.1442,965,965,11.8833
4542.05,3225.01,4830000,-19024.748046875,28.2323,966,966,10.9092
4746.75,5508.95,4835000,-20135.26171875,28.955,967,967,10.704
5091.79,3978.65,4840000,-21578.236328125,29.9224,968,968,11.2274
5045.46,5458.31,4845000,-19861.0390625,29.649,969,969,11.2002
5209.84,5205.65,4850000,-16907.087890625,29.0884,970,970,11.2801
4189.28,4224.96,4855000,-21543.595703125,29.5637,971,971,14.5427
4800.58,5194.6,4860000,-20785.216796875,29.3165,972,972,14.3635
4664.91,4428.75,4865000,-23902.96484375,29.9378,973,973,21.2825
4275.3,4287.49,4870000,-18134.17578125,28.9243,974,974,12.1892
3763.8,3429.16,4875000,-21073.0234375,29.4772,975,975,14.9154
611.22,726.51,4880000,-39576.60546875,47.7007,976,976,55.6183
477.32,556.2,4885000,-38465.34375,46.8631,977,977,49.5399
1342.35,1406.13,4890000,-39507.265625,43.4852,978,978,40.151
2347.82,3251.24,4895000,-35733.67578125,42.048,979,979,35.9306
982.8,1357.16,4900000,-34856.0859375,38.7096,980,980,26.4355
3329.93,2460.65,4905000,-29968.609375,35.7864,981,981,20.4093
3510.47,2453.32,4910000,-27150.1015625,37.47,982,982,20.0373
4665.18,4880.61,4915000,-22081.732421875,33.2502,983,983,14.9821
4910.79,4970.77,4920000,-24970.30078125,30.7718,984,984,13.2015
4823.87,4100.31,4925000,-22407.31640625,30.7292,985,985,13.1457
5115.11,5274.32,4930000,-22532.25390625,31.1415,986,986,12.9961
5043.54,5209.04,4935000,-21578.43359375,30.4971,987,987,11.8959
4918.74,4930.73,4940000,-23361.810546875,30.9097,988,988,13.2626
5227.02,5341.34,4945000,-23848.8984375,31.3803,989,989,14.4647
4987.17,5299.97,4950000,-24727.31640625,31.7281,990,990,13.5095
5046.63,5405.63,4955000,-25892.228515625,32.2721,991,991,13.1465
4911.3,5394.3,4960000,-23877.705078125,31.7528,992,992,13.2871
5172.16,5443.63,4965000,-24202.76953125,32.1664,993,993,13.0457
5007.91,5459.27,4970000,-20443.80078125,30.0712,994,994,12.2519
5046.7,5301.88,4975000,-22823.673828125,30.8253,995,995,12.2143
5274.01,5502.7,4980000,-23800.9140625,31.0813,996,996,14.8931
5285.17,5517.37,4985000,-23493.94921875,30.1539,997,997,15.3122
5313.57,5412.46,4990000,-24562.8125,30.6747,998,998,16.6892
5345.1,5483.56,4995000,-19215.724609375,29.5351,999,999,11.7278
5264.99,5354.38,5000000,-21009.671875,30.0212,1000,1000,11.3278
4913.09,5492.61,5005000,-20981.31640625,29.7937,1001,1001,11.2597
3961.3,5512.78,5010000,-20446.59765625,29.9942,1002,1002,11.7987
5385.79,5525.51,5015000,-22592.861328125,30.1774,1003,1003,14.219
5362.17,5526.02,5020000,-21716.783203125,29.4439,1004,1004,11.7681
5297.04,5456.26,5025000,-20429.103515625,29.6734,1005,1005,11.4636
5326.87,5472.06,5030000,-20874.724609375,30.3113,1006,1006,11.8203
5002.48,5076.24,5035000,-24469.583984375,30.8783,1007,1007,15.3209
5360.39,5472.22,5040000,-20482.509765625,29.126,1008,1008,11.8148
5385.39,5485.87,5045000,-19813.703125,28.7281,1009,1009,11.2817
5435.43,5593.1,5050000,-21568.818359375,29.4319,1010,1010,11.901
136.32,153.86,5055000,-40221.80078125,38.0956,1011,1011,55.1374
5165.17,5461.44,5060000,-21811.8984375,29.4672,1012,1012,11.9699
5358.68,5398.25,5065000,-21088.6640625,29.1119,1013,1013,12.4209
5279.05,5487.8,5070000,-21226.896484375,29.5342,1014,1014,12.0392
5257.7,5344.2,5075000,-21742.76171875,29.7795,1015,1015,12.4839
5435.28,5547.0,5080000,-20757.7109375,29.7134,1016,1016,12.2723
5394.29,5532.7,5085000,-20898.6953125,29.5112,1017,1017,12.2465
5431.41,5550.47,5090000,-21731.390625,29.2586,1018,1018,12.7493
5167.46,5470.18,5095000,-23374.443359375,30.2433,1019,1019,12.4427
5374.49,5545.63,5100000,-23629.515625,29.8173,1020,1020,12.1
5459.54,5546.85,5105000,-20756.173828125,29.3147,1021,1021,13.0461
5342.25,5522.04,5110000,-22363.5703125,30.7603,1022,1022,12.0451
5429.39,5510.96,5115000,-23054.326171875,29.6415,1023,1023,12.0403
5446.41,5503.92,5120000,-20760.099609375,29.7386,1024,1024,12.2802
4912.01,5387.27,5125000,-23244.103515625,29.8889,1025,1025,12.4431
5374.18,5489.16,5130000,-22386.74609375,29.9108,1026,1026,12.2119
5465.0,5505.55,5135000,-22071.44921875,30.1939,1027,1027,12.5607
4950.19,5609.9,5140000,-25321.15234375,29.9763,1028,1028,14.6678
5456.12,5599.57,5145000,-21532.916015625,29.6798,1029,1029,12.3066
5198.39,5635.54,5150000,-26012.189453125,30.5566,1030,1030,16.593
1674.03,1607.19,5155000,-36853.609375,34.5496,1031,1031,42.2945
1247.25,719.29,5160000,-36961.140625,34.4489,1032,1032,36.4684
5458.16,5520.98,5165000,-23276.90625,29.7484,1033,1033,13.4239
5413.52,5644.43,5170000,-22732.4296875,29.6901,1034,1034,12.6717
5492.47,5636.55,5175000,-24643.685546875,30.3382,1035,1035,12.9821
5222.81,5596.81,5180000,-23915.90234375,29.9815,1036,1036,12.8176
5442.19,5640.87,5185000,-21909.1484375,29.583,1037,1037,12.6707
5450.13,5676.19,5190000,-22468.59375,29.7239,1038,1038,12.3386
5509.08,5660.63,5195000,-22080.732421875,29.7961,1039,1039,12.2458
5469.06,5646.0,5200000,-22874.236328125,30.5079,1040,1040,12.5624
5463.32,5666.91,5205000,-21387.884765625,29.6559,1041,1041,12.1544
5494.57,5656.83,5210000,-22320.83984375,30.1542,1042,1042,12.3849
5424.96,5630.03,5215000,-21204.76953125,29.7322,1043,1043,12.7327
5142.46,5607.9,5220000,-21350.943359375,30.1126,1044,1044,12.0995
5435.92,5634.92,5225000,-22846.984375,29.9113,1045,1045,11.7366
5423.06,5605.71,5230000,-23020.8984375,29.6913,1046,1046,12.8913
5373.07,5404.03,5235000,-21142.724609375,29.5616,1047,1047,12.3067
5079.53,5536.85,5240000,-23960.580078125,30.0923,1048,1048,12.256
4144.08,4837.59,5245000,-26744.603515625,30.1262,1049,1049,18.6811
1746.59,1886.01,5250000,-45298.0390625,43.1024,1050,1050,31.2939
444.33,551.34,5255000,-44698.43359375,48.0461,1051,1051,48.874
370.82,477.83,5260000,-44736.03125,47.8639,1052,1052,55.7437
2849.26,2267.49,5265000,-33303.7109375,39.6086,1053,1053,32.4728
4468.61,4178.38,5270000,-29468.1640625,33.8134,1054,1054,19.1489
4306.54,3896.43,5275000,-28021.5,32.1046,1055,1055,18.5018
5055.47,5137.88,5280000,-21908.341796875,33.6834,1056,1056,16.3718
4994.75,4993.43,5285000,-25009.642578125,32.7569,1057,1057,15.1315
5111.59,5163.7,5290000,-23065.505859375,30.8747,1058,1058,12.9218
5251.03,5406.61,5295000,-23197.669921875,30.4986,1059,1059,13.8655
5160.02,5268.07,5300000,-26887.78125,31.4951,1060,1060,15.0111
5002.5,5273.38,5305000,-23851.908203125,29.6775,1061,1061,12.2998
5288.99,5397.03,5310000,-24106.984375,29.3103,1062,1062,12.4979
5213.71,5447.08,5315000,-25042.69921875,29.4369,1063,1063,12.009
5263.09,5401.58,5320000,-27124.65625,30.5171,1064,1064,12.8323
5215.29,5288.8,5325000,-27413.84765625,31.3458,1065,1065,12.2991
5275.47,5463.63,5330000,-26921.04296875,31.2803,1066,1066,12.6711
5254.12,5528.84,5335000,-24113.37890625,29.9256,1067,1067,11.6566
5294.24,5506.52,5340000,-24699.796875,30.2216,1068,1068,12.286
5317.38,5447.91,5345000,-24495.34375,29.5927,1069,1069,13.5632
5308.81,5483.34,5350000,-22010.607421875,29.9826,1070,1070,11.7559
5373.51,5456.63,5355000,-20413.775390625,28.2248,1071,1071,11.2436
5318.26,5388.74,5360000,-23203.12109375,29.4143,1072,1072,11.5607
5337.78,5382.31,5365000,-22062.720703125,29.3029,1073,1073,11.691
5367.08,5408.56,5370000,-22040.283203125,28.9106,1074,1074,12.289
5334.66,5430.33,5375000,-23439.365234375,29.6049,1075,1075,12.0909
5315.37,5413.1,5380000,-22823.59765625,29.1602,1076,1076,11.8865
5321.09,5421.73,5385000,-23820.099609375,29.4367,1077,1077,12.1175
5276.9,5387.52,5390000,-21752.3125,29.4535,1078,1078,11.5591
5103.45,5378.85,5395000,-21659.08203125,29.4023,1079,1079,11.3747
5307.19,5394.33,5400000,-21821.1953125,29.2019,1080,1080,11.5682
5319.82,5426.27,5405000,-22984.236328125,29.5825,1081,1081,11.7302
5070.25,5399.3,5410000,-21682.5859375,29.4798,1082,1082,11.8984
5245.29,5363.38,5415000,-24257.833984375,30.3279,1083,1083,12.1833
5282.95,5383.64,5420000,-22232.8125,29.5148,1084,1084,12.1685
5251.53,5410.05,5425000,-20557.408203125,28.2024,1085,1085,11.3555
5338.23,5446.67,5430000,-19732.552734375,27.8491,1086,1086,11.8846
5305.8,5452.59,5435000,-21256.166015625,28.5711,1087,1087,11.639
5288.73,5346.05,5440000,-21390.578125,28.6529,1088,1088,11.5746
5286.67,5399.98,5445000,-20638.484375,27.992,1089,1089,11.5714
5269.0,5407.11,5450000,-20485.1328125,28.6927,1090,1090,11.2654
5281.87,5381.25,5455000,-20704.171875,28.4819,1091,1091,12.0162
5334.75,5429.95,5460000,-20059.45703125,28.715,1092,1092,11.5732
5103.34,5457.79,5465000,-19849.154296875,29.0418,1093,1093,11.9321
5340.37,5467.29,5470000,-23990.658203125,29.5872,1094,1094,15.697
5311.91,5456.85,5475000,-23140.751953125,30.4177,1095,1095,11.9718
5117.1,5378.12,5480000,-20631.85546875,29.1754,1096,1096,11.3451
4838.77,5474.18,5485000,-23614.197265625,30.2184,1097,1097,12.2671
5292.56,5397.68,5490000,-26462.30078125,31.3073,1098,1098,13.271
5374.19,5487.76,5495000,-22124.97265625,29.4115,1099,1099,11.9491
5372.91,5468.37,5500000,-23492.9609375,30.1165,1100,1100,12.1577
5398.87,5505.79,5505000,-22333.015625,29.6765,1101,1101,11.7568
5403.88,5561.12,5510000,-22705.3828125,29.8293,1102,1102,12.509
5320.38,5447.52,5515000,-23534.2578125,29.8261,1103,1103,12.4879
5087.19,5456.0,5520000,-23426.66796875,29.7885,1104,1104,11.8971
5355.95,4976.28,5525000,-21054.736328125,29.0247,1105,1105,12.2053
5406.96,5464.18,5530000,-23311.91796875,29.5677,1106,1106,12.1732
5424.5,5469.08,5535000,-19468.328125,28.2608,1107,1107,11.5604
2702.85,4981.79,5540000,-36530.76953125,32.112,1108,1108,16.1111
179.72,155.14,5545000,-45868.84765625,50.829,1109,1109,64.0957
20.24,20.54,5550000,-33554.953125,52.5631,1110,1110,81.3008
176.01,168.95,5555000,-46819.5390625,51.6018,1111,1111,67.7043
2718.59,2409.04,5560000,-43661.609375,43.2728,1112,1112,41.6099
3089.07,3043.39,5565000,-35223.76171875,40.5845,1113,1113,28.2522
3603.37,4125.69,5570000,-31014.23046875,39.0238,1114,1114,36.8482
267.64,201.81,5575000,-32564.955078125,43.9773,1115,1115,53.0648
4581.32,3823.41,5580000,-24212.0,35.945,1116,1116,22.8646
4642.61,4865.76,5585000,-27466.546875,31.3007,1117,1117,14.9305
4886.18,4914.05,5590000,-26114.095703125,32.032,1118,1118,13.4582
4891.22,5047.41,5595000,-29188.197265625,31.9028,1119,1119,19.3301
4970.33,5184.28,5600000,-26156.8515625,31.754,1120,1120,12.7514
4713.71,5115.14,5605000,-26125.8984375,31.4156,1121,1121,12.9964
3811.23,4659.73,5610000,-31099.0625,32.5019,1122,1122,22.3839
4823.34,5233.51,5615000,-26351.685546875,30.8994,1123,1123,15.1015
4784.55,5262.37,5620000,-27465.630859375,31.6402,1124,1124,13.0063
5161.52,5340.86,5625000,-25635.146484375,30.9151,1125,1125,13.3745
4447.06,5346.88,5630000,-26006.62109375,31.3942,1126,1126,13.6393
4921.71,5171.8,5635000,-27680.962890625,31.8716,1127,1127,14.7694
1544.38,3653.73,5640000,-43306.06640625,41.8353,1128,1128,30.4563
-3.06,53.65,5645000,-39945.36328125,56.9157,1129,1129,77.9331
62.94,10.41,5650000,-55762.6640625,57.6779,1130,1130,98.3846
16.46,7.75,5655000,-54421.24609375,57.7195,1131,1131,79.0322
2302.19,4411.18,5660000,-31704.373046875,36.0599,1132,1132,28.2724
1901.72,897.09,5665000,-30602.3671875,33.7674,1133,1133,34.2041
2107.99,3331.73,5670000,-40003.06640625,38.7022,1134,1134,33.8125
2729.58,2457.43,5675000,-34770.3984375,34.1128,1135,1135,31.3338
5044.06,5391.93,5680000,-27174.521484375,30.1959,1136,1136,18.5177
5237.75,5445.06,5685000,-23741.734375,30.114,1137,1137,11.9542
5246.95,5358.19,5690000,-26692.23828125,30.9981,1138,1138,13.3262
4832.0,5372.81,5695000,-28410.66015625,31.1049,1139,1139,13.0435
4863.24,5294.82,5700000,-29659.66015625,31.5704,1140,1140,12.2069
5095.84,5276.5,5705000,-28695.16796875,31.8563,1141,1141,12.1607
5179.93,5358.55,5710000,-29434.37890625,31.6903,1142,1142,12.9466
5130.65,5260.28,5715000,-29334.1484375,31.9324,1143,1143,13.0064
5203.8,5248.93,5720000,-28372.5234375,31.5635,1144,1144,13.3983
5278.08,5381.29,5725000,-25273.68359375,30.6075,1145,1145,12.2225
5232.87,5342.67,5730000,-27575.439453125,31.145,1146,1146,12.6683
5385.41,5418.68,5735000,-25518.390625,30.6604,1147,1147,13.1527
5108.42,5368.37,5740000,-23964.46484375,30.2545,1148,1148,12.7098
5335.06,5483.68,5745000,-26513.173828125,30.8362,1149,1149,13.6684
5351.65,5527.07,5750000,-26169.068359375,29.6673,1150,1150,13.3574
5283.88,5467.8,5755000,-26455.197265625,30.0018,1151,1151,12.5756
5380.59,5491.08,5760000,-25740.060546875,30.2421,1152,1152,13.5374
