Itration,Running Update Time,Real Det Return,Reward Loss,Running Env Steps,Running Reverse KL,Running Forward KL,Real Sto Return
1142,1142,4612.64,-11893.8193359375,5710000,16.2569,39.4091,4491.56
1143,1143,4736.98,-12049.9892578125,5715000,16.3089,39.3429,4683.26
1144,1144,4705.44,-11849.765625,5720000,15.0801,39.1676,4480.76
1145,1145,4788.52,-12054.9169921875,5725000,16.4262,39.495,4553.35
1146,1146,4755.23,-12015.78515625,5730000,13.9439,40.0374,4668.63
1147,1147,4677.42,-11890.533203125,5735000,16.0819,39.6724,4507.48
1148,1148,4768.01,-12005.931640625,5740000,16.3537,39.3701,4712.05
1149,1149,4731.5,-11740.1806640625,5745000,16.0524,39.5803,4518.99
1150,1150,4753.67,-11910.2197265625,5750000,16.1864,39.3279,4697.34
1151,1151,4722.18,-12116.625,5755000,15.5481,40.085,4495.76
1152,1152,4724.12,-12103.98828125,5760000,14.1901,40.1799,4678.38
1153,1153,4697.53,-11790.65625,5765000,15.6843,39.5943,4659.34
1154,1154,4734.2,-12237.34765625,5770000,16.849,40.0157,4692.37
1155,1155,4778.44,-11942.26953125,5775000,16.1251,39.6571,4566.02
1156,1156,4739.66,-12230.818359375,5780000,16.9299,39.7211,4693.48
1157,1157,4758.81,-12272.6162109375,5785000,15.5715,40.2449,4617.57
1158,1158,4750.2,-12062.8828125,5790000,15.3784,39.8688,4608.29
1159,1159,4755.66,-11934.4501953125,5795000,14.3196,39.697,4476.45
1160,1160,4757.59,-11967.6796875,5800000,15.825,39.976,4724.37
1161,1161,4764.36,-12049.9111328125,5805000,15.7054,39.8006,4512.76
1162,1162,4770.26,-12298.1904296875,5810000,16.6898,40.1309,4726.18
1163,1163,4778.34,-12032.802734375,5815000,15.966,39.6733,4736.91
1164,1164,4750.04,-12116.1591796875,5820000,15.737,39.5996,4510.68
1165,1165,4772.64,-12140.94140625,5825000,13.9923,39.9601,4720.29
1166,1166,4770.69,-11952.1064453125,5830000,14.9073,40.0467,4433.53
1167,1167,4797.08,-11979.48828125,5835000,15.9214,39.6241,4374.89
1168,1168,4784.12,-12118.572265625,5840000,16.004,39.6229,4601.83
1169,1169,4793.84,-12298.56640625,5845000,16.0648,39.6713,4607.55
1170,1170,4748.41,-12090.23046875,5850000,16.1769,39.6959,4681.08
1171,1171,4839.0,-12289.0263671875,5855000,15.2598,40.1491,4416.97
1172,1172,4775.1,-12159.2978515625,5860000,15.1649,39.8152,4693.17
1173,1173,4802.15,-12300.0830078125,5865000,16.7616,39.9682,4739.98
1174,1174,4736.48,-12573.9892578125,5870000,15.8112,40.2055,4683.72
1175,1175,4771.5,-12554.1083984375,5875000,15.3976,39.931,4724.13
1176,1176,4777.7,-12138.2119140625,5880000,16.1521,39.4992,4541.14
1177,1177,4800.32,-12199.5888671875,5885000,16.1866,39.7853,4499.28
1178,1178,4813.38,-12382.130859375,5890000,16.6127,39.5782,4722.25
1179,1179,4786.34,-12153.244140625,5895000,16.0026,39.5306,4708.29
1180,1180,4797.23,-12448.7626953125,5900000,16.3233,39.7782,4405.29
1181,1181,4816.23,-12187.8701171875,5905000,16.108,39.8508,4550.71
1182,1182,4832.33,-12333.267578125,5910000,16.2269,39.8417,4640.08
1183,1183,4819.24,-12381.7236328125,5915000,15.916,39.7868,4675.56
1184,1184,4789.2,-12719.146484375,5920000,16.6106,39.8705,4703.93
1185,1185,4809.47,-12618.67578125,5925000,16.6391,39.5262,4726.63
1186,1186,4786.61,-12528.5439453125,5930000,16.2014,39.9752,4696.35
1187,1187,4793.24,-12664.8134765625,5935000,15.1802,40.3555,4635.29
1188,1188,4803.0,-12294.0576171875,5940000,16.3036,39.613,4725.28
1189,1189,4766.5,-12672.9873046875,5945000,16.7762,40.1629,4693.08
1190,1190,4769.47,-12572.3759765625,5950000,16.4772,40.1525,4696.01
1191,1191,4792.1,-12360.6318359375,5955000,16.1309,40.0904,4552.62
1192,1192,4773.69,-12535.015625,5960000,16.3892,40.1687,4692.69
1193,1193,4780.86,-12562.0732421875,5965000,16.1574,39.6029,4533.67
1194,1194,4797.53,-12386.5341796875,5970000,15.9644,39.6678,4626.54
1195,1195,4814.14,-12590.9423828125,5975000,16.3342,39.5592,4723.46
1196,1196,4781.69,-12441.017578125,5980000,15.922,39.5091,4690.34
1197,1197,4789.89,-12303.2607421875,5985000,15.6511,39.86,4538.39
1198,1198,4794.95,-12472.8642578125,5990000,16.0587,39.727,4534.52
1199,1199,4798.18,-12809.3564453125,5995000,18.1671,40.5006,4737.24
1200,1200,4795.12,-12698.091796875,6000000,16.4832,40.0328,4714.5
1201,1201,4768.43,-12380.12109375,6005000,15.9893,39.6175,4704.03
1202,1202,4760.74,-12856.0419921875,6010000,16.5371,40.3699,4403.75
1203,1203,4778.58,-12568.7451171875,6015000,15.8808,39.7549,4670.94
1204,1204,4806.9,-12776.7109375,6020000,16.6782,39.8302,4644.3
1205,1205,4807.98,-12756.6201171875,6025000,16.6536,39.682,4730.06
1206,1206,4777.33,-12568.521484375,6030000,16.0777,39.9851,4690.51
1207,1207,4577.14,-12901.8271484375,6035000,14.0809,39.8351,3987.09
1208,1208,4815.24,-12592.36328125,6040000,16.326,39.4281,4421.39
1209,1209,4831.24,-12435.5302734375,6045000,16.3489,39.2395,4453.31
1210,1210,4792.79,-12507.8330078125,6050000,16.099,39.6956,4719.29
1211,1211,4799.66,-12701.669921875,6055000,16.2422,39.9091,4703.05
1212,1212,4790.06,-12671.94921875,6060000,15.7827,40.0191,4710.26
1213,1213,4793.31,-12567.0947265625,6065000,16.0144,40.0146,4720.33
1214,1214,4776.49,-12788.6513671875,6070000,16.882,40.0006,4701.6
1215,1215,4783.48,-12679.9521484375,6075000,16.4817,39.8082,4732.32
1216,1216,4784.48,-12859.9072265625,6080000,16.5633,39.9007,4701.96
1217,1217,4766.47,-13034.3994140625,6085000,16.9355,40.2055,4683.83
1218,1218,4760.46,-13070.1826171875,6090000,17.0843,40.5951,4681.66
1219,1219,4762.91,-13041.455078125,6095000,16.2022,40.86,4698.95
1220,1220,4784.83,-12937.3984375,6100000,16.6032,40.43,4509.17
1221,1221,4784.61,-12976.4443359375,6105000,16.2397,39.8984,4662.09
1222,1222,4776.43,-12721.4619140625,6110000,16.279,39.636,4704.04
1223,1223,4800.11,-12674.361328125,6115000,16.6772,39.7748,4737.3
1224,1224,4809.83,-12954.033203125,6120000,16.8031,40.4641,4627.39
1225,1225,4801.86,-12598.4990234375,6125000,16.225,40.0717,4572.79
1226,1226,4836.17,-12863.6943359375,6130000,16.2619,40.1574,4740.99
1227,1227,4800.85,-12821.435546875,6135000,15.8378,40.1077,4725.4
1228,1228,4699.13,-13088.697265625,6140000,16.6432,39.8219,4628.58
1229,1229,4812.46,-13056.2763671875,6145000,16.791,40.2176,4739.59
1230,1230,4785.78,-13040.0947265625,6150000,16.0429,39.7482,4695.63
1231,1231,4806.19,-13028.62890625,6155000,17.0607,40.222,4726.06
1232,1232,4768.93,-12989.26953125,6160000,17.4018,39.9989,4696.5
1233,1233,4800.65,-13094.6669921875,6165000,16.2721,39.8933,4224.3
1234,1234,4822.72,-13192.8505859375,6170000,17.0792,39.8624,4768.75
1235,1235,4783.39,-12948.1298828125,6175000,16.8787,39.9553,4721.94
1236,1236,4789.68,-13072.8154296875,6180000,16.9697,40.262,4570.39
1237,1237,4813.65,-12916.6201171875,6185000,15.2231,40.2251,4344.54
1238,1238,4849.85,-13055.55078125,6190000,15.1806,40.648,3979.74
1239,1239,4691.89,-12769.1123046875,6195000,16.0346,40.049,4149.48
1240,1240,4075.39,-13399.0625,6200000,14.3535,40.7356,3682.91
1241,1241,4822.25,-12853.0615234375,6205000,16.1726,39.9388,4225.66
1242,1242,4836.88,-12979.689453125,6210000,16.7382,40.3311,4286.65
1243,1243,4829.46,-13050.9716796875,6215000,15.6708,39.7515,4099.65
1244,1244,4836.05,-12861.064453125,6220000,17.3247,40.1396,4475.42
1245,1245,4848.09,-12855.1376953125,6225000,15.2183,39.7833,4369.54
1246,1246,4843.62,-13073.1318359375,6230000,16.0624,39.7336,4762.9
1247,1247,4831.76,-12874.7861328125,6235000,16.5162,39.7487,4421.77
1248,1248,4842.85,-13070.64453125,6240000,16.7425,39.5386,4298.82
1249,1249,4842.31,-12809.3642578125,6245000,15.1633,39.3232,4370.61
1250,1250,4813.7,-12656.1796875,6250000,14.5628,39.5357,4536.99
1251,1251,4803.34,-12613.9599609375,6255000,15.556,39.9766,3736.38
1252,1252,4803.27,-13098.6806640625,6260000,27.0368,41.6867,2622.76
1253,1253,4788.01,-13110.201171875,6265000,14.4552,40.6043,4048.16
1254,1254,4789.48,-13208.4677734375,6270000,13.9813,40.1796,3785.38
1255,1255,4387.44,-12761.6328125,6275000,14.4509,40.0666,4409.05
1256,1256,4606.49,-13168.3876953125,6280000,14.2379,39.9964,4292.4
1257,1257,4780.14,-12589.9453125,6285000,16.089,39.3818,4312.09
1258,1258,4787.3,-12870.9853515625,6290000,15.889,39.9135,4532.21
1259,1259,4788.96,-13022.36328125,6295000,14.0182,40.2961,4116.35
1260,1260,4789.07,-13127.7890625,6300000,15.1465,40.1785,4335.87
1261,1261,4773.7,-12990.70703125,6305000,15.3108,39.9754,4281.43
1262,1262,4793.12,-12978.0615234375,6310000,14.3049,40.3978,4259.53
1263,1263,4807.9,-13027.0361328125,6315000,15.6425,39.9448,4466.04
1264,1264,4619.33,-13033.833984375,6320000,14.0932,40.3755,3952.63
1265,1265,4801.8,-12199.158203125,6325000,14.3861,40.3922,3436.48
1266,1266,4826.15,-13004.130859375,6330000,14.7065,39.9944,4050.65
1267,1267,4523.71,-12923.677734375,6335000,14.1312,39.9246,3812.79
1268,1268,4635.69,-12918.640625,6340000,15.5134,39.2763,4263.02
1269,1269,4460.58,-13080.5400390625,6345000,14.8711,39.7243,4345.51
1270,1270,3149.31,-12954.609375,6350000,12.4895,40.2852,3848.36
1271,1271,4816.91,-13158.4794921875,6355000,14.3464,39.96,4287.38
1272,1272,4833.03,-13153.408203125,6360000,15.2323,40.0281,4567.94
1273,1273,4525.37,-12253.9033203125,6365000,12.7158,40.5756,4375.0
1274,1274,4496.54,-12868.8095703125,6370000,14.3263,40.0413,4439.05
1275,1275,4499.42,-12877.8037109375,6375000,14.938,39.4999,3793.3
1276,1276,4808.73,-13254.6689453125,6380000,14.9363,39.947,4379.63
1277,1277,4808.43,-13389.97265625,6385000,15.7532,39.752,4365.35
1278,1278,4817.5,-13120.0673828125,6390000,14.1275,39.938,4424.54
1279,1279,4763.36,-13129.2861328125,6395000,15.775,39.4248,4242.77
1280,1280,4806.69,-13128.2080078125,6400000,14.1857,40.0618,3739.13
1281,1281,4788.23,-13223.0703125,6405000,13.3916,39.7888,3919.84
1282,1282,4814.95,-12927.2236328125,6410000,15.4463,39.9803,4489.68
1283,1283,4265.35,-13109.7265625,6415000,13.9952,39.6917,4673.83
1284,1284,4793.3,-13322.76953125,6420000,14.6772,39.7675,4456.7
1285,1285,4829.1,-13156.2041015625,6425000,15.4416,39.2539,4518.78
1286,1286,4466.52,-13196.1494140625,6430000,15.6538,39.453,4511.02
1287,1287,4813.9,-13357.1259765625,6435000,14.5668,39.801,4352.85
1288,1288,4796.4,-13414.3466796875,6440000,15.458,39.8976,4680.17
1289,1289,4808.95,-13157.5791015625,6445000,15.4122,39.7609,4697.34
1290,1290,4813.67,-13135.36328125,6450000,15.0453,39.7582,4692.21
1291,1291,4809.62,-13102.9189453125,6455000,15.4357,39.467,4436.79
1292,1292,4441.58,-13169.509765625,6460000,15.338,39.6397,4581.42
1293,1293,4829.61,-13466.33203125,6465000,15.6612,39.5307,4696.92
1294,1294,4779.18,-13556.3486328125,6470000,15.9271,39.6937,4280.23
1295,1295,4788.07,-13312.5869140625,6475000,15.2076,39.6366,4666.44
1296,1296,4778.95,-13752.94921875,6480000,16.4615,40.5616,4687.63
1297,1297,4784.44,-13555.3330078125,6485000,16.2764,39.8744,4696.32
1298,1298,4799.69,-13535.5859375,6490000,14.9829,39.8089,4317.32
1299,1299,4797.9,-13686.130859375,6495000,16.342,40.4042,4685.34
1300,1300,4805.91,-13502.3916015625,6500000,15.683,39.7821,4720.83
1301,1301,4794.27,-13707.1806640625,6505000,15.1532,40.4601,4229.71
1302,1302,4811.36,-13563.708984375,6510000,16.0391,39.8584,4516.68
1303,1303,4815.24,-13606.546875,6515000,15.8029,39.7723,4453.83
1304,1304,4808.28,-13106.4375,6520000,15.3811,39.3692,4374.86
1305,1305,4811.9,-13677.072265625,6525000,15.9188,40.155,4738.12
1306,1306,4796.08,-13532.9912109375,6530000,16.0582,39.702,4714.9
1307,1307,4795.58,-13539.978515625,6535000,15.8738,39.6581,4400.54
1308,1308,4800.22,-13561.4453125,6540000,15.7693,39.2437,4555.05
1309,1309,4796.48,-13499.91015625,6545000,14.7936,39.7241,4364.84
1310,1310,4801.34,-13711.9482421875,6550000,15.7139,39.7463,4025.68
1311,1311,4811.25,-13306.4296875,6555000,15.8656,39.4272,4240.04
1312,1312,4824.45,-13441.1044921875,6560000,15.4776,39.237,4497.19
1313,1313,4813.01,-13432.0546875,6565000,15.339,39.5841,4473.57
1314,1314,4795.78,-13549.3759765625,6570000,15.8748,40.1113,4507.37
1315,1315,4815.89,-13470.9072265625,6575000,15.2374,39.9448,4704.93
1316,1316,4826.68,-13145.3984375,6580000,15.2028,39.8712,4336.47
1317,1317,4824.83,-13592.140625,6585000,15.6215,39.4275,4527.46
1318,1318,4818.64,-12723.775390625,6590000,13.5038,40.5847,4525.84
1319,1319,4808.71,-13285.5908203125,6595000,14.5792,39.8848,4536.16
1320,1320,4820.28,-12742.091796875,6600000,15.0154,39.9607,3900.69
1321,1321,4809.63,-13771.1181640625,6605000,16.2791,39.9799,4420.48
1322,1322,4836.55,-13728.58203125,6610000,16.4641,39.7431,4349.36
1323,1323,4805.02,-13259.9873046875,6615000,16.7725,40.3078,4438.33
1324,1324,4813.1,-13386.3447265625,6620000,16.073,39.8491,4548.02
1325,1325,4819.42,-13477.9091796875,6625000,15.2684,40.0845,4327.56
1326,1326,4786.43,-13705.8310546875,6630000,16.462,39.7453,4148.91
1327,1327,4813.18,-13465.826171875,6635000,15.6742,39.9373,4541.16
1328,1328,4818.73,-13521.302734375,6640000,15.8428,39.8574,4537.39
1329,1329,4824.0,-12949.6103515625,6645000,14.7711,39.3526,3847.71
1330,1330,4810.68,-13529.7470703125,6650000,15.8714,39.5784,4324.54
1331,1331,4828.15,-13719.9130859375,6655000,16.9103,39.8326,4004.09
1332,1332,4808.89,-13187.3017578125,6660000,15.3039,39.5626,4435.0
1333,1333,4828.85,-13340.333984375,6665000,15.008,39.4122,4531.02
1334,1334,4822.66,-13398.298828125,6670000,18.9911,40.2186,4722.39
1335,1335,4818.48,-13418.794921875,6675000,17.7229,39.6006,4287.72
1336,1336,4780.32,-13856.8271484375,6680000,16.0699,39.8458,4325.98
1337,1337,4819.65,-13711.341796875,6685000,16.7538,39.6501,4175.33
1338,1338,4784.55,-13719.7470703125,6690000,15.5442,39.7049,4543.79
1339,1339,4787.49,-13657.890625,6695000,15.8929,39.4801,4693.25
1340,1340,4810.07,-13815.3740234375,6700000,16.1147,39.3844,4527.8
1341,1341,4820.42,-13691.2666015625,6705000,16.1461,39.7051,4525.56
1342,1342,4806.12,-13704.408203125,6710000,16.1249,39.8555,4358.24
1343,1343,4809.86,-13812.43359375,6715000,17.0111,40.0769,4295.51
1344,1344,4835.09,-14099.0927734375,6720000,16.779,39.5377,4553.9
1345,1345,4839.62,-13535.533203125,6725000,16.3171,39.7256,4531.58
1346,1346,4849.11,-13574.30859375,6730000,16.144,39.3239,4565.01
1347,1347,4814.71,-13532.1982421875,6735000,16.569,39.1308,4510.54
1348,1348,4795.1,-13581.46875,6740000,17.1463,39.3727,4116.63
1349,1349,4833.39,-13837.9423828125,6745000,16.3494,39.5808,4640.55
1350,1350,4838.22,-14044.669921875,6750000,16.1774,39.9125,4142.94
1351,1351,4807.65,-13886.5888671875,6755000,16.5706,39.8553,4548.32
1352,1352,4816.36,-13430.98828125,6760000,15.5693,40.6679,4548.16
1353,1353,4857.11,-13512.2822265625,6765000,19.9316,39.9621,4580.9
1354,1354,4841.95,-13859.9814453125,6770000,16.288,39.9475,4497.39
1355,1355,4811.4,-13945.0087890625,6775000,16.419,39.6813,4332.08
1356,1356,4834.07,-13940.30859375,6780000,17.0495,40.1417,4531.63
1357,1357,4820.99,-13821.8447265625,6785000,14.0492,40.6549,4563.27
1358,1358,4828.62,-13955.701171875,6790000,16.1501,39.9698,3550.83
1359,1359,4810.78,-14065.4111328125,6795000,17.3032,39.719,4340.07
1360,1360,4838.65,-14064.40234375,6800000,16.2289,39.6872,3992.03
1361,1361,4802.69,-14068.9970703125,6805000,17.0023,40.0243,4323.71
1362,1362,4851.88,-14001.8212890625,6810000,15.4369,40.1561,4301.27
1363,1363,4812.1,-14056.904296875,6815000,17.3256,39.5669,4362.09
1364,1364,4872.87,-14078.578125,6820000,17.3597,39.9744,4759.64
1365,1365,4894.54,-13999.0751953125,6825000,17.0039,39.6843,4779.65
1366,1366,4674.82,-14032.876953125,6830000,15.5212,39.7028,4563.28
1367,1367,4026.93,-13967.142578125,6835000,15.5859,39.4992,3781.04
1368,1368,4887.34,-13893.0400390625,6840000,16.5737,39.3512,4574.71
1369,1369,4878.69,-14118.1318359375,6845000,16.1399,39.6192,4769.5
1370,1370,4873.38,-14208.7197265625,6850000,17.4379,39.7622,4762.25
1371,1371,4884.73,-14073.2060546875,6855000,15.1276,40.3366,4604.92
1372,1372,4871.53,-14126.4921875,6860000,16.023,39.946,4579.42
1373,1373,4884.49,-14112.38671875,6865000,17.1534,39.4483,4783.99
1374,1374,4898.49,-13777.1572265625,6870000,16.8869,39.3155,4783.6
1375,1375,4879.86,-14239.2275390625,6875000,17.3019,40.0446,4570.45
1376,1376,4879.14,-14195.212890625,6880000,17.6843,40.1197,4751.23
1377,1377,4867.13,-14038.890625,6885000,17.0683,39.3621,4564.36
1378,1378,4875.39,-14041.5361328125,6890000,17.0818,39.7141,4576.17
1379,1379,4875.86,-14093.0537109375,6895000,17.5685,39.8097,4669.29
1380,1380,4882.19,-13991.716796875,6900000,16.2881,39.5523,4292.81
1381,1381,4887.78,-14146.361328125,6905000,17.1241,39.7187,4567.81
1382,1382,4897.38,-14158.4873046875,6910000,16.716,39.9241,4768.4
1383,1383,4894.06,-14015.443359375,6915000,17.0734,39.6485,4771.38
1384,1384,4870.13,-14303.0283203125,6920000,17.2775,39.3541,4777.8
1385,1385,4879.62,-14129.56640625,6925000,16.4141,39.4256,4773.26
1386,1386,4852.03,-14420.86328125,6930000,17.9036,39.9043,4756.18
1387,1387,4861.78,-14179.5556640625,6935000,16.3375,39.8764,4750.79
1388,1388,4873.56,-14312.2109375,6940000,17.8377,40.1507,4475.92
1389,1389,4868.01,-14309.001953125,6945000,18.2634,40.3296,4758.98
1390,1390,4873.86,-14183.7099609375,6950000,17.6582,39.7779,4602.16
1391,1391,4876.42,-14274.875,6955000,16.9026,39.977,4739.84
1392,1392,4875.83,-14007.4169921875,6960000,16.7851,39.374,4766.85
1393,1393,4772.65,-14137.8916015625,6965000,17.221,40.0114,4701.78
1394,1394,4903.58,-14231.951171875,6970000,17.4623,39.7018,4778.38
1395,1395,4876.99,-14329.4658203125,6975000,18.2356,40.3513,4580.51
1396,1396,4885.88,-14106.611328125,6980000,17.8046,40.2353,4584.65
1397,1397,4879.68,-13946.8583984375,6985000,16.6783,39.5935,4565.96
1398,1398,4869.21,-14249.81640625,6990000,17.6674,39.8666,4581.84
1399,1399,4900.38,-14105.7705078125,6995000,17.8617,39.8186,4630.5
1400,1400,4908.57,-14089.17578125,7000000,17.2107,39.3556,4640.96
1401,1401,4895.16,-14121.7099609375,7005000,16.8802,40.2066,4805.04
1402,1402,4901.37,-14217.1328125,7010000,16.7954,40.4073,4787.28
1403,1403,4884.83,-14304.029296875,7015000,17.6581,39.7184,4606.19
1404,1404,4937.01,-14239.7158203125,7020000,18.0588,40.3006,4843.04
1405,1405,4830.36,-14474.6298828125,7025000,16.9005,40.084,4457.69
1406,1406,4915.65,-14379.982421875,7030000,16.845,39.9049,4615.62
1407,1407,4903.68,-14270.978515625,7035000,17.8287,40.228,4579.41
1408,1408,4907.21,-14468.7177734375,7040000,18.0053,40.4601,4470.63
1409,1409,4868.21,-14280.27734375,7045000,17.3571,40.1119,4656.12
1410,1410,4955.22,-14440.8037109375,7050000,17.2115,40.2457,4286.13
1411,1411,4549.74,-13498.474609375,7055000,18.8674,40.3793,3359.5
1412,1412,4730.97,-14366.5751953125,7060000,17.9025,40.2042,4654.51
1413,1413,4842.8,-14327.630859375,7065000,17.6371,39.6571,4717.75
1414,1414,4815.92,-14544.58984375,7070000,18.2214,40.3849,4604.05
1415,1415,4877.96,-14271.43359375,7075000,18.1591,39.7518,4474.54
1416,1416,4855.88,-14596.6044921875,7080000,18.8611,40.1402,4510.4
1417,1417,4872.93,-14138.361328125,7085000,25.5256,40.1669,4771.32
1418,1418,4837.38,-14412.4931640625,7090000,18.5724,39.9852,4518.02
1419,1419,4806.48,-14420.5205078125,7095000,19.0587,40.3529,4732.12
1420,1420,4869.68,-14499.90625,7100000,16.4468,40.5493,4117.31
1421,1421,4865.87,-14428.287109375,7105000,17.4988,39.9756,4775.59
1422,1422,4818.29,-14433.3935546875,7110000,17.2771,39.6075,4436.66
1423,1423,4875.12,-14437.48046875,7115000,17.7254,39.6929,4607.76
1424,1424,4864.25,-14228.1044921875,7120000,16.0179,40.4947,4733.45
1425,1425,4843.95,-14434.7001953125,7125000,17.6824,39.9097,4727.45
1426,1426,4836.0,-14299.7724609375,7130000,16.8081,39.7525,4718.99
1427,1427,4866.41,-14288.34765625,7135000,16.2455,39.4347,4732.38
1428,1428,4851.6,-14752.943359375,7140000,17.8027,39.6304,4710.13
1429,1429,941.43,-9890.4140625,7145000,68.7387,46.8878,1311.51
1430,1430,4463.45,-14764.552734375,7150000,27.8622,46.0437,4003.98
1431,1431,398.55,-12317.3544921875,7155000,18.1519,47.484,454.23
1432,1432,711.66,-11880.9130859375,7160000,29.1901,42.7038,1684.0
1433,1433,4671.79,-14775.8505859375,7165000,20.4299,40.9734,3521.31
1434,1434,4657.97,-14054.0576171875,7170000,18.5696,39.5778,3907.6
1435,1435,4751.07,-14964.9716796875,7175000,18.8488,40.9772,4262.6
1436,1436,4633.56,-14533.6640625,7180000,19.1558,40.5009,4505.43
1437,1437,4760.98,-14598.7265625,7185000,18.3003,40.3439,4663.53
1438,1438,4746.41,-14400.763671875,7190000,17.1417,41.5583,4044.99
1439,1439,4762.87,-13958.80859375,7195000,16.1624,41.1726,4057.92
1440,1440,4842.8,-14576.2255859375,7200000,18.2067,40.511,4396.97
1441,1441,4860.11,-14129.3701171875,7205000,19.9253,40.4668,4400.7
1442,1442,4832.67,-14595.1552734375,7210000,18.9404,40.0011,4419.1
1443,1443,4877.5,-14316.126953125,7215000,20.5975,40.4366,4800.0
1444,1444,4847.29,-14372.53515625,7220000,18.7614,39.9856,4778.5
1445,1445,4833.41,-14460.224609375,7225000,18.7816,40.1956,4756.85
1446,1446,4793.29,-14406.24609375,7230000,18.2483,39.6958,4735.97
1447,1447,4820.33,-14354.7734375,7235000,18.1533,39.5301,4755.25
1448,1448,4807.62,-14304.6181640625,7240000,17.6886,40.2246,4752.36
1449,1449,4836.85,-14351.0205078125,7245000,18.775,39.9739,4778.95
1450,1450,4833.36,-14434.0234375,7250000,18.5217,39.5335,4575.61
1451,1451,4792.25,-14385.75,7255000,18.2885,39.4827,4754.88
1452,1452,4820.35,-14284.1240234375,7260000,18.3879,39.5044,4599.55
1453,1453,4839.04,-14446.9970703125,7265000,19.1608,39.838,4787.71
1454,1454,4796.13,-14449.1865234375,7270000,19.468,40.3785,4750.2
1455,1455,4790.88,-14585.908203125,7275000,19.5509,39.9647,4761.07
1456,1456,4844.91,-14403.6953125,7280000,18.7461,39.5776,4603.78
1457,1457,4822.66,-14421.8056640625,7285000,18.2125,39.3441,4756.49
1458,1458,4855.0,-14505.4208984375,7290000,19.4225,39.9164,4796.7
1459,1459,4842.47,-14443.267578125,7295000,19.1876,40.1269,4797.38
1460,1460,4908.3,-14356.8740234375,7300000,18.4698,39.4664,4824.05
1461,1461,4882.96,-14395.5419921875,7305000,18.2707,39.8301,4786.13
1462,1462,4855.66,-14277.171875,7310000,17.9755,39.4832,4802.04
1463,1463,4852.77,-14441.16015625,7315000,18.1406,39.491,4778.08
1464,1464,4763.17,-14504.7890625,7320000,19.0083,40.1874,4709.45
1465,1465,4877.63,-14572.3974609375,7325000,19.655,39.9657,4810.79
1466,1466,245.18,-14796.78125,7330000,47.6898,41.994,2531.98
1467,1467,4808.88,-14518.7421875,7335000,20.2511,40.1267,4759.35
1468,1468,4830.71,-14491.1455078125,7340000,18.7468,40.0902,4780.52
1469,1469,4876.85,-14468.8017578125,7345000,18.8885,39.5686,4825.48
1470,1470,4852.81,-14282.1328125,7350000,17.1887,39.7476,4801.42
1471,1471,4890.43,-14351.71875,7355000,17.6957,40.2184,4811.27
1472,1472,4799.23,-14572.169921875,7360000,19.7864,39.9755,4510.83
1473,1473,4882.38,-14505.8154296875,7365000,19.0277,39.9339,4810.11
1474,1474,4901.17,-14592.3720703125,7370000,19.4254,39.692,4812.45
1475,1475,4851.69,-14679.447265625,7375000,19.5023,40.0367,4791.89
1476,1476,4890.62,-13598.9873046875,7380000,17.2129,40.3501,3916.73
1477,1477,4897.68,-14446.6552734375,7385000,18.1994,40.304,4644.88
1478,1478,4905.98,-14713.1767578125,7390000,19.7084,40.3451,4806.45
1479,1479,4911.68,-14654.5556640625,7395000,19.9657,41.068,4839.32
1480,1480,4918.18,-14685.4267578125,7400000,20.3061,40.8593,4640.78
1481,1481,4896.73,-14914.623046875,7405000,20.2492,40.4031,4438.57
1482,1482,4889.87,-14759.7353515625,7410000,19.7072,40.5542,4628.56
1483,1483,4891.51,-14848.611328125,7415000,19.8325,40.4905,4817.79
1484,1484,4907.12,-14030.8779296875,7420000,22.7982,41.0532,4648.87
1485,1485,4910.01,-14243.7763671875,7425000,21.7443,41.7345,4836.19
1486,1486,1084.76,-11674.798828125,7430000,24.0288,43.1143,2799.09
1487,1487,4520.36,-15388.5478515625,7435000,34.5706,41.112,3866.87
1488,1488,386.91,-16781.232421875,7440000,80.6373,50.6556,361.2
1489,1489,675.63,-13093.998046875,7445000,46.0884,48.6937,596.62
1490,1490,695.24,-9689.267578125,7450000,42.064,45.1503,683.48
1491,1491,4663.19,-13942.126953125,7455000,23.089,42.5835,3661.67
1492,1492,4648.96,-15031.427734375,7460000,19.905,40.2746,4220.37
1493,1493,4813.5,-14693.060546875,7465000,20.28,40.9017,4516.9
1494,1494,4753.08,-15189.458984375,7470000,20.1632,41.0605,4705.55
1495,1495,4751.41,-14892.248046875,7475000,19.2906,40.4141,4708.4
1496,1496,4803.39,-14820.2080078125,7480000,18.5969,39.7277,4350.26
1497,1497,4727.25,-14515.7919921875,7485000,18.3805,39.871,4649.72
1498,1498,4777.32,-14638.2919921875,7490000,18.4599,39.944,4715.7
1499,1499,4750.73,-14717.84765625,7495000,19.2071,39.8987,4485.08
