Running Reverse KL,Running Update Time,Running Env Steps,Real Det Return,Reward Loss,Running Forward KL,Itration,Real Sto Return
20.6871,1143,5715000,4737.55,-12623.1533203125,41.3501,1143,4764.65
20.6666,1144,5720000,4718.45,-12547.3466796875,41.3338,1144,4766.22
20.7714,1145,5725000,4823.52,-12633.5224609375,41.4901,1145,4650.03
20.4585,1146,5730000,4781.98,-12549.23828125,41.2404,1146,4695.23
20.572,1147,5735000,4778.42,-12685.2265625,40.9116,1147,4594.83
20.1434,1148,5740000,4761.79,-12621.755859375,41.3023,1148,4801.01
20.6875,1149,5745000,4811.82,-12716.8984375,41.1246,1149,4810.36
21.0793,1150,5750000,4881.31,-12611.982421875,40.8603,1150,4667.46
21.0495,1151,5755000,4831.24,-12753.814453125,40.9932,1151,4830.19
20.7886,1152,5760000,4046.29,-12713.201171875,41.0698,1152,4676.72
20.5089,1153,5765000,4052.37,-12547.1767578125,40.9221,1153,4659.39
20.0528,1154,5770000,4679.65,-12675.703125,40.7663,1154,4532.42
20.4289,1155,5775000,4544.26,-12438.80078125,40.8152,1155,4774.71
20.3083,1156,5780000,4266.21,-12434.6162109375,41.0998,1156,4492.06
20.5665,1157,5785000,4374.71,-12351.1015625,40.8944,1157,4530.36
19.8107,1158,5790000,4569.26,-12498.0791015625,40.5647,1158,4410.0
19.6812,1159,5795000,4525.06,-12672.0498046875,40.5241,1159,4778.44
20.524,1160,5800000,3905.61,-12536.158203125,41.0042,1160,4410.81
19.857,1161,5805000,4347.27,-12681.82421875,40.6404,1161,4774.95
20.3081,1162,5810000,4273.19,-12688.8251953125,40.8647,1162,4425.3
20.9469,1163,5815000,4023.71,-12925.5517578125,41.0489,1163,4544.81
21.9455,1164,5820000,4605.43,-12838.630859375,41.8022,1164,4769.45
20.2936,1165,5825000,4315.43,-12876.0380859375,41.0189,1165,4614.75
20.5198,1166,5830000,4598.75,-13022.1943359375,40.8303,1166,4716.54
20.9785,1167,5835000,4666.67,-12693.2841796875,41.2114,1167,4483.18
19.5743,1168,5840000,4773.83,-13029.017578125,40.873,1168,4257.94
20.1646,1169,5845000,4520.58,-12906.1826171875,40.8098,1169,4722.97
21.7395,1170,5850000,4677.9,-13038.7119140625,41.4128,1170,4733.28
21.0178,1171,5855000,4799.47,-13238.8115234375,41.2731,1171,4754.86
20.1531,1172,5860000,4636.7,-13217.4873046875,40.8582,1172,4774.91
20.4932,1173,5865000,4784.47,-12938.7421875,41.2676,1173,4448.23
21.2708,1174,5870000,4707.89,-12758.0751953125,41.2188,1174,4474.86
20.7476,1175,5875000,4687.99,-12734.83203125,41.3431,1175,4627.93
20.0782,1176,5880000,4708.78,-13001.482421875,40.9625,1176,4755.21
19.5243,1177,5885000,4370.62,-12748.1669921875,41.3609,1177,4722.39
19.5169,1178,5890000,4774.73,-13280.0693359375,41.2472,1178,4781.52
19.5638,1179,5895000,4649.31,-12854.71875,41.3132,1179,4539.71
20.0136,1180,5900000,4707.45,-13303.1708984375,41.2614,1180,4313.48
19.6318,1181,5905000,4752.15,-13173.8447265625,41.1416,1181,4751.72
18.8866,1182,5910000,3934.22,-13032.23046875,41.1152,1182,4628.81
20.0356,1183,5915000,4793.26,-13298.6240234375,41.264,1183,4748.55
20.4695,1184,5920000,4716.39,-13428.220703125,41.2108,1184,4748.25
20.6024,1185,5925000,4750.04,-13298.0830078125,41.3293,1185,4713.58
20.0169,1186,5930000,4778.16,-13369.228515625,41.4721,1186,4563.28
19.6531,1187,5935000,4755.13,-13213.9052734375,41.2257,1187,4706.78
19.4354,1188,5940000,4791.3,-13305.1552734375,41.3758,1188,4754.47
19.747,1189,5945000,4804.53,-13389.5458984375,41.6825,1189,4755.41
20.0471,1190,5950000,4787.71,-13347.34765625,40.7535,1190,4729.0
19.3281,1191,5955000,4758.23,-13134.6396484375,41.3293,1191,4699.2
19.4398,1192,5960000,4800.34,-13099.0947265625,41.0202,1192,4754.41
20.0352,1193,5965000,4779.89,-13393.7578125,41.3274,1193,4744.8
19.7895,1194,5970000,4793.2,-13056.96875,41.0448,1194,4703.63
19.456,1195,5975000,4749.67,-13176.7021484375,40.977,1195,4721.67
19.7835,1196,5980000,4728.9,-13284.5458984375,41.2923,1196,4705.81
20.345,1197,5985000,4761.32,-13311.5283203125,41.786,1197,4722.56
19.3197,1198,5990000,4746.68,-13367.9423828125,41.0101,1198,4727.41
19.5296,1199,5995000,4759.86,-13396.1748046875,41.4117,1199,4732.06
19.9407,1200,6000000,4767.51,-13150.3564453125,41.1685,1200,4745.45
19.5138,1201,6005000,4761.27,-13331.376953125,41.1874,1201,4730.0
19.3747,1202,6010000,4730.25,-13468.712890625,41.1817,1202,4716.8
20.0914,1203,6015000,4794.02,-13416.5380859375,41.0284,1203,4757.43
19.5732,1204,6020000,4731.16,-13231.9560546875,40.9635,1204,4711.17
20.1181,1205,6025000,4760.9,-13012.3974609375,41.0984,1205,4734.0
19.3682,1206,6030000,4751.26,-13200.9521484375,40.9593,1206,4696.57
19.6976,1207,6035000,4732.57,-13452.869140625,41.2858,1207,4726.04
19.2846,1208,6040000,4765.63,-13354.4169921875,40.8593,1208,4513.56
19.5978,1209,6045000,4763.86,-13320.6083984375,40.8112,1209,4728.86
19.9355,1210,6050000,4735.88,-13473.2587890625,41.2934,1210,4733.49
19.4503,1211,6055000,4735.2,-13312.748046875,41.1178,1211,4715.48
19.7948,1212,6060000,4750.13,-13216.0546875,41.0142,1212,4514.27
19.6793,1213,6065000,4779.12,-13399.10546875,41.2122,1213,4746.03
19.3594,1214,6070000,4768.43,-13110.51953125,40.7393,1214,4720.12
19.6457,1215,6075000,4793.83,-13285.7890625,40.9172,1215,4740.81
19.616,1216,6080000,4773.42,-13214.1025390625,41.033,1216,4749.37
19.763,1217,6085000,4774.18,-13232.171875,41.0224,1217,4729.61
18.8385,1218,6090000,4708.72,-12968.681640625,40.4046,1218,4753.37
19.6701,1219,6095000,4784.73,-13161.478515625,40.722,1219,4721.06
19.3751,1220,6100000,4708.53,-13085.9375,40.6299,1220,4750.32
19.2325,1221,6105000,4764.84,-13195.0341796875,40.7802,1221,4745.2
19.6786,1222,6110000,4732.72,-13185.2255859375,40.6282,1222,4690.31
19.8924,1223,6115000,4788.41,-13395.79296875,41.0837,1223,4744.14
19.1565,1224,6120000,4835.63,-13379.3076171875,40.7414,1224,4771.5
20.4477,1225,6125000,4796.17,-13275.005859375,40.9168,1225,4759.14
19.3581,1226,6130000,4834.84,-13412.1689453125,40.5689,1226,4776.43
19.233,1227,6135000,4816.11,-13273.3095703125,41.0846,1227,4793.66
20.2759,1228,6140000,4791.65,-13399.83984375,40.9219,1228,4758.42
19.6561,1229,6145000,4787.55,-13506.51171875,40.6192,1229,4706.91
19.1141,1230,6150000,4800.99,-13279.462890625,40.6309,1230,4763.31
19.0142,1231,6155000,4773.43,-13194.986328125,40.6475,1231,4742.99
19.3321,1232,6160000,4759.46,-13459.2763671875,40.6099,1232,4753.74
18.8771,1233,6165000,4757.15,-13067.76953125,40.566,1233,4736.62
19.1725,1234,6170000,4746.62,-13174.8271484375,41.0383,1234,4715.49
18.0567,1235,6175000,4760.97,-13133.5888671875,40.7336,1235,4755.2
18.2789,1236,6180000,4796.96,-13380.111328125,40.8578,1236,4692.64
19.3912,1237,6185000,4734.28,-13240.390625,40.8563,1237,4578.23
20.1716,1238,6190000,4808.88,-13410.17578125,40.8642,1238,4741.19
19.5464,1239,6195000,4794.76,-13305.736328125,40.7597,1239,4750.66
26.2547,1240,6200000,2046.52,-11518.57421875,41.8965,1240,1004.15
19.273,1241,6205000,4815.55,-13354.99609375,40.7731,1241,4562.04
19.8261,1242,6210000,3499.35,-13643.248046875,40.7371,1242,3481.18
20.1879,1243,6215000,4793.53,-13639.0966796875,40.8148,1243,4798.31
20.305,1244,6220000,4760.41,-13657.3564453125,41.1141,1244,4552.63
19.7849,1245,6225000,4862.13,-13463.408203125,40.6117,1245,4811.17
20.2222,1246,6230000,4811.44,-13412.3740234375,40.7423,1246,4793.79
20.0473,1247,6235000,4847.89,-13364.20703125,40.8746,1247,4796.75
19.8763,1248,6240000,4831.97,-13386.806640625,40.7177,1248,4831.85
24.0733,1249,6245000,3921.27,-13782.3662109375,41.1584,1249,4059.1
20.0964,1250,6250000,4781.47,-13477.140625,40.6132,1250,4576.48
22.737,1251,6255000,4759.73,-14011.517578125,41.5024,1251,4548.88
20.1478,1252,6260000,4775.13,-13639.2666015625,40.9746,1252,4766.81
19.9484,1253,6265000,4769.27,-13342.591796875,40.8923,1253,4751.02
19.4958,1254,6270000,4746.15,-13420.8544921875,40.7064,1254,4744.81
19.7259,1255,6275000,4795.33,-13210.9677734375,40.6634,1255,4774.33
20.0256,1256,6280000,4791.75,-13412.98828125,40.9852,1256,4795.73
20.1637,1257,6285000,4814.45,-13395.22265625,40.9506,1257,4807.08
20.308,1258,6290000,4761.17,-13470.1630859375,41.1299,1258,4772.98
19.9095,1259,6295000,4829.58,-13280.25390625,40.7501,1259,4842.54
19.3502,1260,6300000,4788.67,-13471.3271484375,40.9032,1260,4798.55
19.9055,1261,6305000,4823.68,-13474.6875,41.2617,1261,4820.19
19.9069,1262,6310000,4819.7,-13379.333984375,41.0603,1262,4816.37
19.7496,1263,6315000,4795.79,-13341.6337890625,41.209,1263,4790.01
19.9129,1264,6320000,4770.57,-13368.880859375,40.6773,1264,4773.68
20.015,1265,6325000,4831.97,-13458.2314453125,41.3287,1265,4820.9
19.606,1266,6330000,4808.05,-13498.4775390625,40.8253,1266,4786.89
20.3775,1267,6335000,4853.69,-13643.921875,41.065,1267,4837.92
19.9797,1268,6340000,4766.67,-13563.1669921875,40.9659,1268,4729.32
19.9695,1269,6345000,4799.13,-13449.9375,41.2721,1269,4775.9
19.9166,1270,6350000,4850.07,-13628.115234375,41.079,1270,4714.8
20.5567,1271,6355000,4860.8,-13659.45703125,41.2179,1271,4843.23
20.4241,1272,6360000,4876.24,-13638.48828125,40.8152,1272,4842.13
20.8329,1273,6365000,4820.68,-13814.4189453125,41.4667,1273,4811.91
20.1237,1274,6370000,4858.15,-13660.0380859375,41.0809,1274,4840.11
20.5035,1275,6375000,4841.68,-13907.9609375,41.4534,1275,4764.91
20.621,1276,6380000,4827.93,-13744.0927734375,41.1892,1276,4807.04
20.491,1277,6385000,4833.29,-13527.7236328125,41.1937,1277,4811.73
20.4012,1278,6390000,4850.86,-13556.8125,41.0049,1278,4833.05
20.0833,1279,6395000,4859.3,-13495.1376953125,40.8657,1279,4830.24
20.1964,1280,6400000,4838.03,-13710.6650390625,40.9121,1280,4810.44
20.1976,1281,6405000,4836.27,-13659.9228515625,41.281,1281,4814.89
19.8005,1282,6410000,4865.76,-13507.326171875,40.6779,1282,4860.82
20.5178,1283,6415000,4919.45,-13704.603515625,41.2471,1283,4873.16
20.2897,1284,6420000,4853.39,-13570.0263671875,40.9827,1284,4844.94
19.7744,1285,6425000,4875.16,-13543.11328125,41.2073,1285,4845.57
19.9946,1286,6430000,4835.2,-13533.5361328125,40.9456,1286,4810.85
19.5317,1287,6435000,4837.87,-13364.6904296875,40.5936,1287,4823.51
19.7055,1288,6440000,4843.67,-13475.83203125,40.6139,1288,4823.27
19.9687,1289,6445000,4870.31,-13487.205078125,40.3697,1289,4627.52
19.3674,1290,6450000,4850.03,-13573.419921875,40.6299,1290,4806.93
19.9468,1291,6455000,4820.21,-13629.2568359375,41.2001,1291,4824.62
19.8036,1292,6460000,4885.46,-13729.2685546875,40.9073,1292,4846.76
19.269,1293,6465000,4807.6,-13556.6025390625,40.8453,1293,4542.68
19.2285,1294,6470000,4854.58,-13478.1796875,40.901,1294,4789.3
19.4749,1295,6475000,4907.47,-13757.978515625,40.769,1295,4847.73
19.3811,1296,6480000,4856.13,-13618.5185546875,40.6488,1296,4584.46
19.1334,1297,6485000,4950.16,-13665.7724609375,40.8636,1297,4857.83
19.1366,1298,6490000,4816.97,-13594.13671875,40.9102,1298,4830.55
19.7694,1299,6495000,4867.28,-13915.380859375,41.0022,1299,4795.56
19.2165,1300,6500000,4873.64,-13731.93359375,40.7215,1300,4576.7
19.1579,1301,6505000,4950.8,-13939.44921875,40.96,1301,4318.73
18.4383,1302,6510000,4891.14,-13830.5009765625,40.5361,1302,4831.5
18.7856,1303,6515000,4864.49,-13537.4541015625,40.4067,1303,4845.35
19.0,1304,6520000,4879.47,-13528.1884765625,40.7694,1304,4853.91
19.6315,1305,6525000,4843.54,-13731.142578125,40.5545,1305,4851.39
19.712,1306,6530000,4902.17,-13873.798828125,41.0584,1306,4574.18
19.187,1307,6535000,4861.95,-13742.8837890625,40.5367,1307,4844.27
17.9984,1308,6540000,4912.04,-14186.0908203125,41.1369,1308,4229.67
19.0658,1309,6545000,4873.54,-14021.744140625,41.2005,1309,4854.54
19.2524,1310,6550000,4891.5,-13797.9658203125,40.6599,1310,4844.0
19.2957,1311,6555000,4847.19,-13916.669921875,40.921,1311,4826.16
19.4545,1312,6560000,4875.81,-13790.9375,40.8303,1312,4850.21
19.1108,1313,6565000,4894.31,-13610.8095703125,40.6235,1313,4871.2
19.1934,1314,6570000,4917.87,-13737.71484375,40.3796,1314,4625.08
18.757,1315,6575000,4875.75,-14000.87109375,40.8936,1315,4832.43
18.846,1316,6580000,4902.81,-13573.9482421875,40.4049,1316,4873.67
17.2765,1317,6585000,4911.58,-14031.1259765625,40.782,1317,3429.1
18.6583,1318,6590000,4868.95,-13487.7529296875,40.4276,1318,4818.58
18.9782,1319,6595000,4875.5,-13717.7998046875,40.4318,1319,4812.91
18.6982,1320,6600000,4918.38,-13642.263671875,40.5267,1320,4611.06
19.5791,1321,6605000,4873.4,-13915.1103515625,41.1859,1321,4817.35
18.2427,1322,6610000,4886.53,-13677.421875,40.4754,1322,4822.51
18.6195,1323,6615000,4910.71,-13647.7841796875,40.4255,1323,4830.65
18.5655,1324,6620000,4924.71,-13352.51171875,40.0297,1324,4843.68
20.8739,1325,6625000,4896.19,-13983.642578125,40.7214,1325,4846.37
18.6043,1326,6630000,4902.24,-13503.6298828125,40.383,1326,4725.26
19.1382,1327,6635000,4943.39,-13678.93359375,40.4004,1327,4707.09
24.2195,1328,6640000,4967.39,-13920.361328125,40.5154,1328,3948.51
20.1602,1329,6645000,4923.91,-13533.0654296875,40.4381,1329,4716.18
18.1604,1330,6650000,4903.34,-13209.279296875,40.2039,1330,4715.43
19.9097,1331,6655000,4921.29,-13641.6572265625,40.1954,1331,4615.06
19.5463,1332,6660000,4883.3,-13402.486328125,40.1718,1332,4821.11
24.5794,1333,6665000,4856.79,-13693.294921875,40.3338,1333,4602.06
19.6164,1334,6670000,4828.57,-13269.7392578125,40.106,1334,4373.21
18.9202,1335,6675000,4883.63,-13524.6484375,40.1887,1335,4618.45
19.9975,1336,6680000,4848.47,-13416.3818359375,40.3779,1336,4664.19
18.4262,1337,6685000,4875.0,-13339.65625,40.1374,1337,4799.89
24.5807,1338,6690000,4841.18,-13756.896484375,40.6123,1338,4286.37
18.5118,1339,6695000,4874.13,-13263.9423828125,40.3215,1339,4756.23
19.662,1340,6700000,4599.27,-13701.1474609375,40.6679,1340,4723.45
18.9193,1341,6705000,4845.9,-13334.9384765625,40.3609,1341,4770.9
18.129,1342,6710000,4885.07,-13239.55859375,40.3402,1342,4484.34
18.6891,1343,6715000,4897.15,-13542.623046875,40.4287,1343,4786.04
18.4448,1344,6720000,4907.17,-13303.22265625,40.3411,1344,4636.32
21.4816,1345,6725000,4850.08,-13547.2529296875,40.5031,1345,4781.79
18.3833,1346,6730000,4882.48,-13401.7236328125,40.3977,1346,4784.11
18.3336,1347,6735000,4860.31,-13420.3603515625,40.3273,1347,4757.46
18.1642,1348,6740000,4862.16,-13478.3076171875,40.573,1348,4758.91
18.6771,1349,6745000,4886.99,-13470.53515625,40.5437,1349,4770.59
18.841,1350,6750000,4845.9,-13254.05078125,40.6752,1350,4775.84
19.0587,1351,6755000,4804.26,-13482.732421875,40.8601,1351,4423.35
18.9785,1352,6760000,4797.13,-13464.677734375,40.8916,1352,4733.4
18.7566,1353,6765000,4835.1,-13542.408203125,40.3436,1353,4764.31
20.4359,1354,6770000,4860.48,-14003.806640625,40.8339,1354,4762.19
18.3967,1355,6775000,4799.1,-13270.62890625,40.4466,1355,4742.4
18.4379,1356,6780000,4806.97,-13501.298828125,40.418,1356,4734.94
18.4136,1357,6785000,4642.05,-13382.220703125,40.5932,1357,4779.36
18.6483,1358,6790000,4805.49,-13740.2607421875,40.9465,1358,4728.24
18.0766,1359,6795000,4810.27,-13359.876953125,40.2448,1359,4671.41
18.4635,1360,6800000,4851.59,-13391.7900390625,40.2721,1360,4544.46
18.2611,1361,6805000,4780.49,-13698.552734375,40.6038,1361,4502.73
19.8826,1362,6810000,4729.64,-13690.1669921875,40.7829,1362,4627.84
19.2168,1363,6815000,4908.72,-13964.8193359375,40.4715,1363,4522.5
19.609,1364,6820000,4911.87,-13927.6142578125,40.7408,1364,4572.27
18.1922,1365,6825000,4844.29,-13744.5712890625,40.5952,1365,3568.41
19.2668,1366,6830000,4897.95,-14010.125,40.9084,1366,4780.05
18.8868,1367,6835000,4888.67,-13839.205078125,40.8849,1367,4529.18
18.3489,1368,6840000,4844.05,-13650.96484375,40.6693,1368,4190.05
19.1235,1369,6845000,4874.08,-13761.6943359375,40.6197,1369,4788.92
19.1,1370,6850000,4903.68,-14058.4580078125,40.7396,1370,4625.26
19.3255,1371,6855000,4916.39,-13927.552734375,40.7723,1371,4607.2
19.0044,1372,6860000,4845.88,-13781.787109375,40.5081,1372,4584.04
19.0365,1373,6865000,4880.27,-13987.81640625,40.7931,1373,4441.36
19.7177,1374,6870000,3837.69,-14057.0654296875,41.0005,1374,4599.08
19.4564,1375,6875000,4891.42,-13843.515625,41.0886,1375,4551.68
19.3214,1376,6880000,4905.48,-13618.494140625,41.0178,1376,4612.89
20.3444,1377,6885000,4958.78,-14207.9716796875,41.1779,1377,4862.41
18.7635,1378,6890000,4856.02,-13691.34375,41.0763,1378,4763.03
18.4922,1379,6895000,4898.34,-13662.3857421875,40.2411,1379,4230.04
21.1258,1380,6900000,4893.0,-14073.416015625,40.8054,1380,4617.55
19.5495,1381,6905000,4934.96,-13902.6962890625,40.5476,1381,4669.6
21.1775,1382,6910000,5016.82,-14144.921875,40.6713,1382,4782.76
17.9699,1383,6915000,4857.48,-13745.3818359375,40.5163,1383,4528.41
21.3846,1384,6920000,5011.38,-14377.28515625,41.11,1384,4683.92
18.1924,1385,6925000,4895.56,-13583.0390625,40.197,1385,4643.78
17.8017,1386,6930000,4962.98,-13678.63671875,40.8011,1386,4584.14
17.9192,1387,6935000,4979.96,-13733.0908203125,40.3221,1387,4666.76
17.7224,1388,6940000,4942.72,-13689.03125,40.3324,1388,4356.16
18.0547,1389,6945000,4939.48,-13747.6943359375,40.3665,1389,4491.7
20.8201,1390,6950000,4941.22,-14139.873046875,40.5517,1390,4487.08
20.5719,1391,6955000,4933.57,-14058.3642578125,40.5755,1391,4717.56
24.5661,1392,6960000,5027.71,-14392.953125,40.719,1392,4242.55
31.2399,1393,6965000,5012.78,-14751.80859375,41.1825,1393,3747.64
26.7359,1394,6970000,5034.74,-14400.3603515625,40.6362,1394,3853.57
19.6064,1395,6975000,4903.67,-13433.923828125,40.1946,1395,4452.34
18.0904,1396,6980000,5007.26,-13766.30078125,40.3284,1396,3604.82
31.2904,1397,6985000,4762.66,-14685.451171875,40.707,1397,3489.83
22.6263,1398,6990000,4982.56,-14022.4267578125,40.6653,1398,4644.98
26.425,1399,6995000,4974.39,-14310.9931640625,40.8504,1399,4409.31
30.2858,1400,7000000,5002.15,-14742.3291015625,40.6612,1400,4073.74
22.8287,1401,7005000,4995.67,-14095.384765625,40.2523,1401,3759.98
23.0945,1402,7010000,4880.04,-14111.90625,40.2848,1402,4408.86
21.2065,1403,7015000,4663.02,-14115.1484375,40.3688,1403,4039.56
31.9499,1404,7020000,4912.53,-14733.8125,41.3337,1404,4172.48
21.6954,1405,7025000,4908.57,-14076.119140625,40.3677,1405,4420.12
22.1202,1406,7030000,4876.75,-14048.2177734375,40.5657,1406,4302.75
18.5544,1407,7035000,4831.4,-13834.6171875,40.4288,1407,4623.77
18.6846,1408,7040000,4820.46,-13776.9375,40.2717,1408,4585.39
18.4083,1409,7045000,4819.01,-13792.6484375,40.5354,1409,4179.42
19.6797,1410,7050000,4800.44,-14015.623046875,40.7821,1410,4154.98
19.7082,1411,7055000,4821.6,-14136.947265625,40.9069,1411,4662.06
19.0173,1412,7060000,4831.32,-13910.6640625,40.6323,1412,4576.62
18.7027,1413,7065000,4822.69,-13549.1884765625,40.1976,1413,4296.14
18.8365,1414,7070000,4859.54,-13464.1904296875,40.3892,1414,4440.34
19.9419,1415,7075000,4818.52,-14243.8857421875,41.0397,1415,4713.47
19.5463,1416,7080000,4753.62,-13931.5283203125,40.8486,1416,4330.04
19.1431,1417,7085000,4837.33,-13839.7802734375,40.5139,1417,4407.54
19.1876,1418,7090000,4768.19,-13727.0791015625,40.595,1418,4507.64
19.1509,1419,7095000,4793.9,-13813.16015625,40.5892,1419,4474.1
19.0891,1420,7100000,4835.59,-13764.919921875,40.5991,1420,4335.95
18.8364,1421,7105000,4686.45,-13489.1259765625,40.5129,1421,4400.57
21.0107,1422,7110000,4772.74,-14174.8251953125,40.3084,1422,4526.6
18.5188,1423,7115000,4868.86,-13704.53125,40.431,1423,4642.7
20.527,1424,7120000,4908.0,-14415.4951171875,40.738,1424,4546.09
19.1674,1425,7125000,4878.87,-14080.1640625,40.647,1425,4663.55
19.1054,1426,7130000,4858.91,-13886.578125,40.7005,1426,4668.04
19.419,1427,7135000,4917.51,-14057.68359375,40.5468,1427,4838.4
19.3424,1428,7140000,4885.98,-14329.341796875,40.76,1428,4805.85
18.4963,1429,7145000,4890.24,-13900.708984375,40.5794,1429,4532.22
18.8896,1430,7150000,4569.98,-13966.13671875,40.5302,1430,4687.98
19.8169,1431,7155000,4498.62,-14020.32421875,40.3532,1431,3817.75
18.4276,1432,7160000,4751.9,-13625.751953125,40.1713,1432,4333.99
23.1015,1433,7165000,4542.95,-14282.4521484375,40.5214,1433,4069.25
25.1391,1434,7170000,4096.8,-14574.84765625,40.7029,1434,4454.32
18.1509,1435,7175000,4786.86,-13738.6552734375,40.0899,1435,4725.55
18.8264,1436,7180000,4896.54,-14207.38671875,40.3799,1436,4631.91
24.2479,1437,7185000,4828.09,-14420.8525390625,40.4893,1437,4584.27
18.4229,1438,7190000,4840.58,-13824.9736328125,39.9634,1438,4652.24
18.2137,1439,7195000,4857.52,-13913.41015625,40.2308,1439,4569.02
22.2498,1440,7200000,4847.07,-14177.4326171875,40.5348,1440,4629.12
20.7143,1441,7205000,4949.07,-14139.4326171875,40.284,1441,4357.4
18.5017,1442,7210000,4934.98,-13977.2109375,40.2128,1442,4594.07
23.5077,1443,7215000,4928.03,-14448.6455078125,40.6912,1443,4086.18
19.277,1444,7220000,4914.04,-14327.3857421875,40.5526,1444,3796.33
19.7269,1445,7225000,4930.4,-14118.5478515625,40.3303,1445,4679.66
19.6044,1446,7230000,4688.23,-14337.3701171875,40.5685,1446,4374.63
19.6831,1447,7235000,4830.18,-14132.7373046875,40.41,1447,4510.8
31.2085,1448,7240000,4754.03,-15463.478515625,41.3442,1448,4200.71
19.3669,1449,7245000,4690.34,-14151.4990234375,40.2951,1449,3936.39
22.0609,1450,7250000,4896.58,-14450.8740234375,40.9415,1450,4647.92
19.9588,1451,7255000,4913.6,-14112.9248046875,40.682,1451,4559.76
20.55,1452,7260000,4736.63,-14409.6884765625,40.4273,1452,3860.97
27.0694,1453,7265000,4971.14,-14737.3583984375,40.927,1453,4130.96
19.5401,1454,7270000,4899.54,-14222.7158203125,40.6245,1454,4540.27
22.7121,1455,7275000,4917.19,-14578.947265625,40.9393,1455,4206.55
19.2849,1456,7280000,5005.79,-14122.9306640625,40.2623,1456,4648.79
20.8105,1457,7285000,4945.53,-14630.9111328125,40.781,1457,4015.11
20.3746,1458,7290000,4959.16,-14706.0869140625,40.407,1458,4294.96
20.0845,1459,7295000,4872.62,-14633.53515625,40.9186,1459,4555.58
20.0176,1460,7300000,4851.02,-14438.1220703125,40.8302,1460,4638.96
20.1099,1461,7305000,4874.26,-14642.3115234375,40.8371,1461,4633.81
21.6851,1462,7310000,4953.47,-14839.287109375,40.7195,1462,4672.68
20.4723,1463,7315000,4797.49,-14585.8193359375,41.028,1463,4612.55
21.9724,1464,7320000,4868.81,-14801.1552734375,41.0401,1464,4788.52
20.1221,1465,7325000,4914.92,-14554.0361328125,40.6482,1465,4793.53
19.7507,1466,7330000,4949.62,-14324.8291015625,40.4865,1466,4635.69
19.9962,1467,7335000,4917.44,-14392.1875,40.566,1467,4826.25
21.4435,1468,7340000,4906.8,-14849.10546875,40.8815,1468,4797.91
20.537,1469,7345000,4925.36,-14446.796875,40.5708,1469,4809.01
20.6748,1470,7350000,4909.05,-14655.556640625,40.8509,1470,4573.26
20.3045,1471,7355000,4896.49,-14561.9345703125,41.0469,1471,4734.33
20.1855,1472,7360000,4898.05,-14636.87890625,40.6958,1472,4793.44
20.4371,1473,7365000,4911.39,-14533.490234375,40.8163,1473,4816.69
20.9877,1474,7370000,4913.34,-14727.7919921875,40.4993,1474,4650.8
19.9607,1475,7375000,4935.69,-14695.505859375,40.7338,1475,4285.03
19.365,1476,7380000,4914.39,-14845.61328125,40.5523,1476,4540.81
20.2453,1477,7385000,4886.03,-14533.9580078125,40.6602,1477,4649.82
22.1788,1478,7390000,4803.01,-14862.5751953125,41.0724,1478,4215.32
19.8603,1479,7395000,4888.99,-14577.853515625,40.5397,1479,4630.75
23.2025,1480,7400000,4782.27,-14966.927734375,40.8513,1480,4628.6
20.3777,1481,7405000,4865.83,-14630.5966796875,40.7216,1481,4600.47
20.516,1482,7410000,4902.48,-14674.6865234375,40.7671,1482,4801.58
20.4683,1483,7415000,4840.26,-14616.89453125,40.7822,1483,4632.47
20.9632,1484,7420000,4898.43,-14491.603515625,40.3992,1484,4349.05
20.232,1485,7425000,3889.29,-14416.5615234375,39.9642,1485,4569.34
21.5422,1486,7430000,4921.51,-14628.3115234375,40.6628,1486,4655.11
22.1271,1487,7435000,4683.62,-14705.7646484375,40.5428,1487,4478.98
24.7205,1488,7440000,4916.1,-15110.330078125,40.9892,1488,4563.52
20.7013,1489,7445000,4111.58,-14900.7626953125,40.6869,1489,3897.8
20.862,1490,7450000,4774.63,-14894.703125,40.9905,1490,4408.65
19.9631,1491,7455000,4821.6,-14567.8828125,40.7645,1491,4639.22
20.2282,1492,7460000,4787.32,-14592.1748046875,40.9558,1492,4758.94
20.1266,1493,7465000,4815.37,-14746.6845703125,40.8287,1493,4606.99
20.0694,1494,7470000,4436.55,-14240.2080078125,40.6267,1494,4624.28
21.8038,1495,7475000,4459.34,-14542.1103515625,41.046,1495,4445.55
19.9053,1496,7480000,4662.65,-14107.8291015625,40.5649,1496,4847.36
20.0907,1497,7485000,4890.24,-14292.7802734375,40.4758,1497,4552.78
20.1964,1498,7490000,4796.54,-14234.21484375,41.0051,1498,4799.6
19.8864,1499,7495000,4891.15,-14318.7958984375,40.5308,1499,4873.51
