Real Det Return,Itration,Running Update Time,Running Reverse KL,Real Sto Return,Reward Loss,Running Env Steps,Running Forward KL
4314.72,1182,1182,19.7086,3929.78,-15098.033203125,5910000,45.7481
3246.02,1183,1183,18.8633,3869.58,-14675.7568359375,5915000,44.7292
2130.57,1184,1184,18.5191,3289.88,-14428.5322265625,5920000,45.6961
2379.3,1185,1185,17.7128,3183.77,-15626.3125,5925000,44.2914
1786.79,1186,1186,16.5266,2351.21,-16527.533203125,5930000,45.2882
2771.17,1187,1187,18.4842,2951.87,-16066.8720703125,5935000,45.0721
3791.3,1188,1188,17.921,3400.1,-15198.806640625,5940000,45.7518
3933.99,1189,1189,18.7857,3853.39,-14811.9794921875,5945000,45.6903
416.46,1190,1190,32.0978,2107.81,-15179.1787109375,5950000,46.5806
4146.97,1191,1191,20.1613,4241.78,-14724.2255859375,5955000,45.6457
4319.16,1192,1192,24.799,4058.57,-14642.509765625,5960000,46.1346
4327.69,1193,1193,20.6826,4268.43,-14239.64453125,5965000,45.6231
4301.54,1194,1194,19.1765,3787.36,-14443.8046875,5970000,45.3305
4175.9,1195,1195,18.8273,4303.09,-15031.5546875,5975000,44.7699
4625.15,1196,1196,19.9739,4569.83,-14616.9208984375,5980000,44.4847
4700.95,1197,1197,19.9742,4551.54,-14759.4033203125,5985000,44.4959
4671.73,1198,1198,19.1287,4431.09,-14510.4140625,5990000,44.1479
4513.81,1199,1199,19.2594,4194.54,-14517.8701171875,5995000,44.0001
4387.65,1200,1200,17.6291,4041.48,-14626.8046875,6000000,44.0229
4035.96,1201,1201,18.4634,3842.74,-15348.8271484375,6005000,44.8243
3553.29,1202,1202,18.4499,3994.95,-15370.9248046875,6010000,45.3099
3782.23,1203,1203,18.0009,3814.4,-15157.4912109375,6015000,44.4207
3137.58,1204,1204,18.582,3106.0,-16395.37109375,6020000,46.8107
4317.44,1205,1205,23.2481,4015.67,-16414.7734375,6025000,47.6374
3897.8,1206,1206,20.2836,3755.96,-16749.404296875,6030000,45.3191
4198.85,1207,1207,20.6989,3942.94,-16158.935546875,6035000,45.3823
3602.56,1208,1208,20.5049,3685.07,-16125.1220703125,6040000,45.6202
4205.72,1209,1209,22.6219,4059.03,-16608.6484375,6045000,46.9047
3544.7,1210,1210,20.6675,3929.04,-15950.9169921875,6050000,47.0309
4870.11,1211,1211,20.9511,4538.0,-16250.31640625,6055000,46.6621
3416.93,1212,1212,16.8511,3150.94,-16910.232421875,6060000,44.7197
2835.43,1213,1213,21.0291,2350.58,-17108.3828125,6065000,47.0828
3889.98,1214,1214,20.8191,4095.79,-16431.91796875,6070000,46.1289
4295.05,1215,1215,18.5969,4132.72,-15581.947265625,6075000,45.5045
4725.2,1216,1216,20.9044,4581.46,-15599.28515625,6080000,45.557
4263.6,1217,1217,19.895,4207.42,-15373.5693359375,6085000,45.0787
4192.95,1218,1218,20.748,4122.14,-15643.787109375,6090000,45.2483
4106.97,1219,1219,20.4225,4142.83,-16224.1435546875,6095000,44.7386
4259.59,1220,1220,21.5868,3904.09,-16682.900390625,6100000,45.0254
3706.8,1221,1221,19.6529,3314.28,-16249.2919921875,6105000,44.4075
2763.38,1222,1222,20.6275,2371.89,-16533.583984375,6110000,45.0252
2155.83,1223,1223,20.9776,1996.96,-16640.078125,6115000,45.6001
895.99,1224,1224,22.4509,1201.44,-16038.4697265625,6120000,45.426
4093.21,1225,1225,20.2448,2772.58,-15754.4189453125,6125000,45.2692
4331.03,1226,1226,19.4153,3263.08,-15295.6181640625,6130000,44.9222
4664.33,1227,1227,19.0672,3012.94,-14632.6015625,6135000,44.3718
4575.3,1228,1228,19.3543,4609.99,-14731.599609375,6140000,45.4719
4333.79,1229,1229,19.0136,4356.04,-14816.166015625,6145000,46.3063
1677.86,1230,1230,19.8914,1219.23,-16328.8916015625,6150000,45.5139
3688.99,1231,1231,24.1092,3369.71,-17646.83203125,6155000,47.0637
3925.23,1232,1232,22.5163,3867.93,-15647.041015625,6160000,45.6586
4451.92,1233,1233,24.4102,4487.23,-16137.5068359375,6165000,46.1502
4622.2,1234,1234,21.2368,4523.72,-15477.8623046875,6170000,44.3487
4309.31,1235,1235,22.1187,4355.62,-16002.1171875,6175000,45.3433
4178.78,1236,1236,18.4412,3952.26,-16171.0087890625,6180000,44.8715
3753.32,1237,1237,16.4823,3580.59,-16474.123046875,6185000,44.2244
266.26,1238,1238,38.161,2410.6,-16627.9296875,6190000,44.8286
4153.61,1239,1239,23.1801,4174.01,-16306.296875,6195000,45.4781
4614.75,1240,1240,18.7205,4478.25,-14454.14453125,6200000,44.5137
4704.33,1241,1241,20.5797,4626.49,-15390.2314453125,6205000,44.7355
4627.54,1242,1242,19.0818,4466.08,-15274.306640625,6210000,44.2774
4556.23,1243,1243,17.4493,4191.92,-15215.6298828125,6215000,44.1346
4397.54,1244,1244,18.5799,4147.08,-16863.1796875,6220000,46.4445
4619.21,1245,1245,19.6456,4609.76,-14520.251953125,6225000,44.4681
4701.01,1246,1246,23.4888,4418.83,-15875.9404296875,6230000,45.4906
4498.06,1247,1247,19.3356,4410.19,-15722.9970703125,6235000,44.7984
3315.08,1248,1248,46.7173,2434.32,-16577.150390625,6240000,45.9415
154.69,1249,1249,67.0642,96.18,-17853.474609375,6245000,49.2127
325.26,1250,1250,77.1896,353.67,-11807.35546875,6250000,49.3694
3297.19,1251,1251,22.4387,2147.5,-16479.48046875,6255000,46.2842
3584.1,1252,1252,24.3748,1359.53,-15751.8515625,6260000,47.2101
2.96,1253,1253,84.4749,3.24,-16816.32421875,6265000,51.909
546.33,1254,1254,44.7447,1247.72,-16806.53515625,6270000,47.3551
4345.32,1255,1255,23.8567,4453.85,-16348.3369140625,6275000,45.5116
4311.84,1256,1256,23.1311,4384.81,-16428.427734375,6280000,45.6848
4818.62,1257,1257,25.4076,3560.35,-16495.61328125,6285000,46.2854
1049.4,1258,1258,18.3845,1149.36,-17286.9609375,6290000,47.492
3644.03,1259,1259,22.5492,3397.44,-17421.244140625,6295000,45.6394
4239.97,1260,1260,20.7525,4215.47,-16805.5234375,6300000,44.92
4259.49,1261,1261,20.5275,4182.24,-16507.6171875,6305000,44.9665
2013.77,1262,1262,18.146,3073.79,-17087.44921875,6310000,44.4838
3991.09,1263,1263,21.3847,3931.82,-16581.99609375,6315000,44.6596
4860.63,1264,1264,19.8448,4548.74,-15902.998046875,6320000,44.8811
5288.15,1265,1265,23.1548,5182.39,-15317.619140625,6325000,45.8893
2438.23,1266,1266,16.8893,3866.67,-16273.3837890625,6330000,44.1806
3740.76,1267,1267,19.445,4103.31,-16880.1328125,6335000,43.7576
4059.39,1268,1268,18.9292,4090.87,-17348.560546875,6340000,44.4548
3836.43,1269,1269,17.2148,3860.29,-17238.734375,6345000,43.7929
4341.95,1270,1270,17.6489,4129.71,-16862.904296875,6350000,43.8919
4183.83,1271,1271,19.0364,4229.95,-16851.798828125,6355000,43.3522
3991.74,1272,1272,17.7687,4000.23,-17051.67578125,6360000,44.6061
3068.56,1273,1273,16.9706,3364.87,-17394.7421875,6365000,44.8711
1354.79,1274,1274,17.2901,1219.42,-16922.5234375,6370000,45.8347
2979.4,1275,1275,20.1763,2808.69,-16505.091796875,6375000,45.4096
4236.88,1276,1276,19.2976,4124.73,-16989.3984375,6380000,43.8562
4532.79,1277,1277,19.9607,4574.3,-16623.537109375,6385000,44.4172
5018.2,1278,1278,18.8525,4811.69,-16123.1591796875,6390000,44.314
5004.18,1279,1279,19.4366,4804.77,-15933.7333984375,6395000,44.3782
4830.76,1280,1280,18.6481,4565.95,-15643.2958984375,6400000,44.684
4848.21,1281,1281,21.2586,4923.88,-16063.3623046875,6405000,45.3068
4885.8,1282,1282,19.0934,4729.67,-15834.048828125,6410000,43.9959
4946.31,1283,1283,22.1971,4882.46,-16601.294921875,6415000,45.5851
575.98,1284,1284,17.2497,3956.14,-16420.833984375,6420000,44.4509
3125.95,1285,1285,17.1426,2854.42,-17421.033203125,6425000,45.5346
3137.61,1286,1286,17.6085,3103.82,-17749.71484375,6430000,45.5265
3148.42,1287,1287,17.7636,3314.01,-17751.564453125,6435000,44.9975
5022.05,1288,1288,18.3768,4738.84,-16951.919921875,6440000,44.4624
4733.64,1289,1289,20.9608,4779.34,-16618.0390625,6445000,45.1152
4791.56,1290,1290,20.2018,4812.32,-16917.859375,6450000,45.497
3902.86,1291,1291,24.0558,3523.08,-15307.7529296875,6455000,45.1447
4800.26,1292,1292,18.722,4861.3,-16340.80078125,6460000,44.7864
5066.04,1293,1293,19.3488,4981.83,-16232.0078125,6465000,43.9811
4824.13,1294,1294,18.8047,4629.42,-16718.646484375,6470000,44.3473
4750.92,1295,1295,18.8571,4507.73,-16777.431640625,6475000,44.3799
4092.21,1296,1296,19.2253,3086.42,-16995.513671875,6480000,45.2807
4366.35,1297,1297,22.0871,1659.9,-16338.7294921875,6485000,45.1668
4702.4,1298,1298,20.0991,4279.19,-16842.466796875,6490000,45.1609
4511.32,1299,1299,20.5559,4763.8,-16940.47265625,6495000,43.9894
4383.95,1300,1300,17.2885,4341.32,-17479.80859375,6500000,44.2473
4418.03,1301,1301,18.9779,4421.16,-16836.537109375,6505000,44.8725
4387.0,1302,1302,17.305,4443.32,-17268.654296875,6510000,43.6942
3613.53,1303,1303,17.5051,3844.56,-16928.21484375,6515000,44.8965
3777.33,1304,1304,18.9053,3850.26,-17499.830078125,6520000,46.7094
4088.98,1305,1305,19.4051,4209.12,-17343.0859375,6525000,45.2259
4432.31,1306,1306,18.1472,4314.4,-16845.111328125,6530000,44.2146
4493.06,1307,1307,18.6044,4420.3,-16450.669921875,6535000,43.4108
4593.37,1308,1308,20.0904,4470.23,-16841.826171875,6540000,44.4345
4583.5,1309,1309,21.7897,4423.0,-17518.720703125,6545000,44.8771
4343.53,1310,1310,23.5297,3976.86,-17795.5625,6550000,45.1469
4274.11,1311,1311,20.6989,4299.38,-17218.640625,6555000,45.3279
4330.44,1312,1312,21.4748,3890.79,-16833.533203125,6560000,45.3212
4314.35,1313,1313,19.9124,4288.74,-16478.21875,6565000,43.6893
4529.67,1314,1314,21.4343,4432.87,-17642.2578125,6570000,44.4058
4414.74,1315,1315,22.0442,4303.3,-17639.759765625,6575000,44.1181
4557.25,1316,1316,22.3347,4461.21,-17716.60546875,6580000,45.5098
4199.82,1317,1317,20.1551,4280.81,-17268.09375,6585000,43.0975
3344.82,1318,1318,19.6244,3496.93,-17542.953125,6590000,44.7055
3885.62,1319,1319,20.3699,4140.98,-16896.015625,6595000,44.8383
4210.59,1320,1320,21.6275,3928.27,-18026.337890625,6600000,45.2478
4297.55,1321,1321,22.4931,4021.69,-17951.671875,6605000,45.5973
4512.64,1322,1322,20.8671,4229.58,-18001.291015625,6610000,43.9728
4802.95,1323,1323,20.7657,4801.51,-17663.509765625,6615000,44.329
3819.43,1324,1324,23.738,3632.32,-17928.3671875,6620000,45.7276
3813.52,1325,1325,21.2742,3820.46,-17704.66015625,6625000,45.5133
4073.58,1326,1326,19.5718,4041.69,-17137.072265625,6630000,44.6239
4767.38,1327,1327,17.7382,4514.49,-15654.2744140625,6635000,43.0826
4889.93,1328,1328,20.9667,4599.49,-15653.818359375,6640000,44.5765
4410.54,1329,1329,20.0539,3451.56,-17392.5078125,6645000,43.4875
4384.57,1330,1330,19.1096,4316.65,-16526.861328125,6650000,43.0485
4219.0,1331,1331,21.7336,4066.41,-16324.03515625,6655000,45.1701
3897.05,1332,1332,19.0298,3920.15,-17848.96484375,6660000,44.6082
4671.47,1333,1333,21.1735,4615.1,-15950.8251953125,6665000,43.7793
-4.91,1334,1334,153.9655,-4.84,-15327.119140625,6670000,57.7856
37.13,1335,1335,86.236,35.64,-18066.76171875,6675000,56.039
15.74,1336,1336,42.4929,15.29,-16688.6328125,6680000,50.9321
1.03,1337,1337,55.6161,1.0,-18273.91015625,6685000,52.0533
6.72,1338,1338,37.2838,7.3,-18360.916015625,6690000,51.4086
33.51,1339,1339,44.0497,31.34,-18359.830078125,6695000,50.0642
1.21,1340,1340,20.489,2.5,-18270.56640625,6700000,53.3413
6.16,1341,1341,31.9444,7.33,-16035.384765625,6705000,54.648
38.79,1342,1342,64.3443,34.43,-18275.607421875,6710000,54.3832
20.75,1343,1343,48.476,21.46,-16949.275390625,6715000,54.09
-3.31,1344,1344,22.366,-2.8,-17419.197265625,6720000,47.4131
81.76,1345,1345,23.7074,82.07,-16613.966796875,6725000,48.3118
89.16,1346,1346,32.7749,91.1,-18119.51171875,6730000,46.7442
123.07,1347,1347,21.5722,147.53,-18205.017578125,6735000,44.9041
484.09,1348,1348,24.2002,841.66,-17887.119140625,6740000,45.8115
269.73,1349,1349,28.9801,279.34,-16735.408203125,6745000,45.0289
198.39,1350,1350,75.0528,185.72,-12214.234375,6750000,49.8006
250.84,1351,1351,77.5919,244.24,-12118.677734375,6755000,53.3391
290.8,1352,1352,54.9068,253.46,-14225.05078125,6760000,51.2917
251.31,1353,1353,33.0077,247.51,-16244.62109375,6765000,48.7395
279.05,1354,1354,25.8571,348.17,-16829.701171875,6770000,46.0095
129.48,1355,1355,37.2412,443.07,-15493.9091796875,6775000,46.2278
0.73,1356,1356,44.367,2.05,-18520.203125,6780000,55.7622
335.58,1357,1357,41.3304,223.39,-16711.31640625,6785000,50.5804
505.43,1358,1358,60.89,544.55,-13358.716796875,6790000,50.5119
342.4,1359,1359,46.357,360.27,-14493.728515625,6795000,49.1128
1717.37,1360,1360,20.0602,1860.96,-17235.97265625,6800000,46.7891
1514.62,1361,1361,23.788,427.71,-17977.84765625,6805000,50.6163
676.51,1362,1362,21.5773,699.31,-17921.96484375,6810000,48.209
481.25,1363,1363,59.2919,500.17,-13272.625,6815000,49.3156
3518.49,1364,1364,23.5575,3182.41,-16465.80078125,6820000,46.9458
1572.58,1365,1365,20.6026,2298.18,-18090.576171875,6825000,46.0968
2651.84,1366,1366,31.5625,2258.99,-16111.1162109375,6830000,46.6533
3870.44,1367,1367,22.6493,4039.75,-16687.82421875,6835000,45.5875
4790.35,1368,1368,26.5475,3830.73,-15884.0634765625,6840000,46.6506
4985.45,1369,1369,24.2645,4468.52,-16313.23828125,6845000,46.169
3080.27,1370,1370,21.262,3692.67,-16641.326171875,6850000,44.4939
4933.0,1371,1371,22.8345,4699.84,-16215.7705078125,6855000,45.2901
4412.26,1372,1372,23.3689,4358.94,-17180.720703125,6860000,45.2861
292.05,1373,1373,55.3995,697.14,-18204.09765625,6865000,47.6591
384.63,1374,1374,82.0981,354.63,-18531.857421875,6870000,52.6737
250.98,1375,1375,53.7989,191.77,-18525.185546875,6875000,51.6082
359.33,1376,1376,50.195,356.15,-18519.828125,6880000,52.8679
-3.28,1377,1377,58.5769,-1.58,-18425.609375,6885000,52.2271
597.14,1378,1378,42.2025,459.35,-18504.349609375,6890000,52.4396
374.35,1379,1379,84.1332,354.82,-11784.59375,6895000,50.3826
403.88,1380,1380,70.394,375.59,-12883.060546875,6900000,47.7813
1770.27,1381,1381,31.0871,3340.59,-17055.4765625,6905000,45.0345
2506.1,1382,1382,38.1347,2645.02,-16159.5439453125,6910000,46.5339
387.04,1383,1383,66.7786,904.7,-13147.2080078125,6915000,48.2601
3062.15,1384,1384,31.494,1844.49,-16890.349609375,6920000,45.7317
1486.66,1385,1385,24.4042,1593.46,-17626.1484375,6925000,44.9762
1686.94,1386,1386,23.5422,1610.24,-17614.083984375,6930000,45.6938
681.64,1387,1387,37.0803,849.33,-15473.619140625,6935000,47.2785
4512.37,1388,1388,19.5808,4149.9,-17231.013671875,6940000,44.2257
4245.63,1389,1389,18.9033,4668.08,-15409.9599609375,6945000,43.2177
3072.05,1390,1390,21.1969,5099.93,-14518.0498046875,6950000,44.4433
4486.3,1391,1391,28.0432,5049.18,-13201.8681640625,6955000,44.6704
5012.78,1392,1392,22.2522,4983.61,-15137.2587890625,6960000,45.1542
5152.2,1393,1393,20.8718,5024.88,-15221.7275390625,6965000,44.2659
5070.5,1394,1394,19.007,4730.64,-15852.568359375,6970000,43.3448
3935.07,1395,1395,18.9527,4803.98,-15791.1357421875,6975000,43.4392
5011.08,1396,1396,20.3023,4881.99,-15908.005859375,6980000,44.3026
4939.14,1397,1397,19.0845,4685.27,-16680.0546875,6985000,43.9035
5001.42,1398,1398,19.0345,4863.81,-16453.76953125,6990000,43.3571
4747.63,1399,1399,17.4912,4724.37,-16733.3828125,6995000,43.1968
4515.9,1400,1400,17.3922,4637.5,-16977.951171875,7000000,43.1406
4212.19,1401,1401,26.0242,4266.96,-15925.205078125,7005000,43.2945
4595.68,1402,1402,23.4754,4542.79,-17002.021484375,7010000,45.9195
4252.0,1403,1403,24.4488,3752.4,-16395.134765625,7015000,44.4005
3596.01,1404,1404,26.1676,3665.28,-16085.603515625,7020000,44.0368
3441.89,1405,1405,25.0413,3570.77,-16602.68359375,7025000,44.2005
4355.35,1406,1406,21.8928,4315.45,-17597.4609375,7030000,45.1734
4490.8,1407,1407,19.68,4470.1,-17668.65234375,7035000,43.8284
4509.05,1408,1408,19.1668,4578.39,-17131.30859375,7040000,43.7556
4381.54,1409,1409,18.3637,4485.61,-17491.728515625,7045000,43.2644
4886.78,1410,1410,21.9024,4694.5,-16915.66015625,7050000,43.1231
4710.13,1411,1411,22.0208,4676.92,-17152.130859375,7055000,43.4839
4970.1,1412,1412,29.4982,4826.99,-17586.662109375,7060000,45.9318
3654.87,1413,1413,27.0479,3930.17,-17277.87890625,7065000,45.2077
4686.37,1414,1414,18.344,4651.77,-17588.291015625,7070000,44.4354
5064.51,1415,1415,20.0792,5078.53,-16906.72265625,7075000,44.9866
4996.64,1416,1416,19.1675,4974.7,-17307.46484375,7080000,44.7553
4817.42,1417,1417,18.7227,4779.51,-17239.330078125,7085000,44.2137
4635.41,1418,1418,23.1133,4699.88,-17653.4453125,7090000,45.4051
4576.73,1419,1419,19.0615,4456.64,-17717.634765625,7095000,44.6302
4934.23,1420,1420,22.1471,4818.65,-16578.720703125,7100000,45.1045
4925.22,1421,1421,18.9834,4931.39,-17424.75390625,7105000,44.6216
4362.07,1422,1422,20.279,4404.85,-17714.53125,7110000,44.7052
4506.03,1423,1423,19.3108,4598.2,-17167.9609375,7115000,42.959
4628.9,1424,1424,16.4794,4620.64,-17296.7734375,7120000,42.7077
4261.6,1425,1425,19.4224,4050.9,-17876.140625,7125000,44.0978
4553.82,1426,1426,20.3659,4558.59,-18152.3203125,7130000,45.911
4621.39,1427,1427,20.6288,4604.96,-17325.78515625,7135000,44.5344
4657.98,1428,1428,19.1033,4680.77,-16908.921875,7140000,43.6542
4712.62,1429,1429,18.3271,4744.61,-17286.5859375,7145000,43.0544
4861.2,1430,1430,18.0207,4856.6,-16870.2421875,7150000,42.544
4590.3,1431,1431,17.6794,4687.78,-17547.21484375,7155000,42.6644
4522.39,1432,1432,19.0751,4488.48,-17695.546875,7160000,43.4298
4561.24,1433,1433,17.3206,4576.78,-17098.97265625,7165000,43.1665
4546.63,1434,1434,19.6595,4316.53,-17652.1796875,7170000,42.7946
4612.93,1435,1435,18.1027,4561.82,-17529.16015625,7175000,41.9118
4458.56,1436,1436,17.8574,4348.15,-17318.7265625,7180000,42.1873
4490.6,1437,1437,18.1115,4287.79,-17408.88671875,7185000,42.1519
4387.29,1438,1438,16.6979,4335.07,-17332.50390625,7190000,42.4572
2905.44,1439,1439,17.6376,4020.98,-17375.3046875,7195000,42.2846
4151.53,1440,1440,19.8793,3305.3,-17267.24609375,7200000,42.4925
3015.97,1441,1441,18.9447,3394.33,-17114.76953125,7205000,42.7765
4488.36,1442,1442,16.7922,4111.67,-17340.240234375,7210000,42.503
4540.75,1443,1443,16.8131,4209.96,-17494.33203125,7215000,42.7071
4708.1,1444,1444,17.9364,4539.31,-17768.25390625,7220000,43.0225
4544.45,1445,1445,19.882,4219.94,-17947.2421875,7225000,43.1809
4325.62,1446,1446,16.3138,4164.77,-18131.21875,7230000,43.4492
4482.76,1447,1447,17.9059,4345.2,-17800.91796875,7235000,43.1191
4743.81,1448,1448,18.3779,4715.06,-17130.28125,7240000,43.2729
3207.51,1449,1449,22.5629,2522.44,-17812.123046875,7245000,45.3061
4247.44,1450,1450,20.8476,4242.2,-17801.28125,7250000,44.505
4548.48,1451,1451,22.7762,4581.7,-18189.408203125,7255000,46.3574
4802.39,1452,1452,20.2349,4596.94,-17506.12109375,7260000,45.2043
2094.95,1453,1453,20.435,2768.54,-17603.421875,7265000,45.2673
5090.93,1454,1454,21.5082,5061.42,-17400.330078125,7270000,45.5143
4958.11,1455,1455,22.1647,4950.9,-17575.599609375,7275000,45.0049
4966.8,1456,1456,19.6323,4935.31,-17902.337890625,7280000,44.6124
5140.9,1457,1457,20.7701,5012.57,-17863.6484375,7285000,44.0437
5037.87,1458,1458,21.6284,4736.01,-17359.189453125,7290000,43.3819
4777.31,1459,1459,20.7518,4708.18,-17718.814453125,7295000,42.9648
4728.73,1460,1460,23.6732,4686.6,-17675.984375,7300000,43.6801
4669.35,1461,1461,21.7418,4405.93,-17977.677734375,7305000,44.151
4072.48,1462,1462,18.5554,4446.32,-18007.115234375,7310000,43.7106
4607.35,1463,1463,22.4642,4286.79,-18038.4765625,7315000,43.6707
4480.55,1464,1464,15.947,4424.79,-17656.111328125,7320000,42.7439
3637.95,1465,1465,17.2185,4493.16,-17545.158203125,7325000,42.7369
2391.51,1466,1466,23.0067,3359.06,-17737.205078125,7330000,43.7575
3336.63,1467,1467,23.3089,3948.06,-18271.2890625,7335000,46.3601
4914.21,1468,1468,21.2716,4898.1,-17944.607421875,7340000,45.1657
4936.12,1469,1469,22.122,4894.97,-17865.5,7345000,44.2424
4859.63,1470,1470,22.3788,4724.64,-17935.1796875,7350000,44.4395
4510.76,1471,1471,19.606,4405.56,-17999.189453125,7355000,43.6206
4171.79,1472,1472,20.4197,3829.49,-18067.333984375,7360000,44.2677
3909.34,1473,1473,28.5356,4114.17,-16459.35546875,7365000,45.1131
4392.95,1474,1474,20.5795,4183.28,-18259.46484375,7370000,45.0109
4559.04,1475,1475,20.5419,4533.25,-18109.474609375,7375000,43.7645
4050.77,1476,1476,19.7072,3924.94,-18225.716796875,7380000,43.0852
4543.91,1477,1477,17.5604,4231.66,-17981.533203125,7385000,42.3179
4889.0,1478,1478,19.4208,4732.11,-17750.47265625,7390000,43.2149
4877.87,1479,1479,20.0265,4852.34,-17566.93359375,7395000,43.3173
4331.96,1480,1480,17.1712,3211.59,-17987.091796875,7400000,43.6494
4788.54,1481,1481,17.9979,4617.44,-18129.3046875,7405000,43.3172
3558.13,1482,1482,25.2933,3860.56,-17258.31640625,7410000,44.554
4802.47,1483,1483,19.8077,4746.74,-18290.6484375,7415000,43.2055
4633.27,1484,1484,19.7543,4610.56,-18254.5234375,7420000,43.317
4978.4,1485,1485,20.1144,4870.72,-17618.5,7425000,43.6043
4640.94,1486,1486,18.7152,4517.49,-17661.736328125,7430000,42.7144
4289.09,1487,1487,18.6011,4326.37,-17981.4765625,7435000,43.2099
3772.02,1488,1488,19.7928,4458.71,-17969.509765625,7440000,43.7359
3538.63,1489,1489,18.9469,4143.82,-18058.615234375,7445000,43.953
4341.12,1490,1490,25.2236,3790.54,-17092.623046875,7450000,44.4557
3662.74,1491,1491,24.5611,3107.08,-16834.6015625,7455000,44.6021
5050.21,1492,1492,21.4294,4781.81,-16820.853515625,7460000,43.176
4229.6,1493,1493,19.7461,4352.28,-17363.900390625,7465000,44.8328
4940.46,1494,1494,21.2638,4802.24,-17759.169921875,7470000,44.3608
4757.03,1495,1495,21.0148,4828.11,-17854.8984375,7475000,43.6992
4763.06,1496,1496,22.2287,4868.12,-17415.326171875,7480000,44.5117
-9.63,1497,1497,19.5932,-9.59,-18074.560546875,7485000,45.0367
3608.25,1498,1498,22.5283,3219.87,-17919.080078125,7490000,43.9493
3679.58,1499,1499,16.8658,3648.13,-17900.017578125,7495000,43.9594
