Real Sto Return,Itration,Running Update Time,Real Det Return,Running Env Steps,Reward Loss,Running Forward KL,Running Reverse KL
5095.63,1145,1145,5122.93,5725000,-11545.890625,38.2596,19.1874
5068.43,1146,1146,5111.43,5730000,-11933.57421875,39.1056,19.5934
5013.47,1147,1147,5046.62,5735000,-12261.9228515625,39.8152,20.1193
4976.16,1148,1148,4994.52,5740000,-12230.044921875,39.5948,19.2606
4998.69,1149,1149,4970.23,5745000,-12622.478515625,40.9428,20.2849
5081.51,1150,1150,5070.4,5750000,-12244.8154296875,40.2989,19.6942
4962.3,1151,1151,4921.68,5755000,-12328.5615234375,40.8034,19.6274
5116.13,1152,1152,5134.85,5760000,-12330.02734375,40.6435,20.0138
5028.6,1153,1153,5004.15,5765000,-12285.806640625,41.2652,21.0842
5023.53,1154,1154,5028.27,5770000,-12362.6572265625,40.1386,20.4638
4982.11,1155,1155,4955.42,5775000,-12742.021484375,41.7992,21.1478
5057.92,1156,1156,5063.47,5780000,-12584.3349609375,41.0272,20.395
4970.94,1157,1157,4999.17,5785000,-12489.66796875,40.9303,20.3982
4964.77,1158,1158,4963.27,5790000,-12475.0029296875,40.8488,20.9825
4960.9,1159,1159,4979.65,5795000,-12477.6748046875,40.5647,20.6366
4972.45,1160,1160,4956.54,5800000,-12260.0400390625,40.7015,20.9113
4951.7,1161,1161,5016.33,5805000,-12550.4228515625,40.9259,20.9176
4947.66,1162,1162,5002.02,5810000,-12178.546875,40.5742,20.5853
4979.83,1163,1163,4975.26,5815000,-12322.3994140625,39.9911,19.9541
5004.99,1164,1164,4972.5,5820000,-12190.7041015625,40.4421,19.3956
5016.95,1165,1165,5123.0,5825000,-12477.7919921875,40.5483,19.932
5047.72,1166,1166,5181.86,5830000,-12441.2734375,41.2888,20.6203
5060.57,1167,1167,5053.76,5835000,-12059.1640625,40.9015,20.4638
4852.57,1168,1168,4987.48,5840000,-12037.7197265625,40.2065,19.8125
4802.99,1169,1169,5009.49,5845000,-12296.5751953125,40.8417,20.124
4438.44,1170,1170,4888.84,5850000,-12436.044921875,41.9907,18.9144
4986.9,1171,1171,5072.33,5855000,-12409.048828125,41.5458,20.3786
4953.15,1172,1172,5056.88,5860000,-12201.234375,40.3982,18.8255
4929.32,1173,1173,5047.74,5865000,-12575.0234375,41.0921,20.4507
5021.16,1174,1174,5005.22,5870000,-12536.2109375,41.6421,20.7857
4968.6,1175,1175,4997.8,5875000,-12378.2236328125,40.5931,20.3363
4906.12,1176,1176,4968.73,5880000,-12520.853515625,41.0874,20.1554
4964.22,1177,1177,5077.96,5885000,-12362.078125,40.8618,20.3275
4831.65,1178,1178,5034.59,5890000,-12621.0400390625,41.3953,20.1512
4957.58,1179,1179,5026.67,5895000,-12611.0400390625,41.3503,20.6196
4999.06,1180,1180,4995.92,5900000,-12475.7861328125,40.7706,19.4749
5007.73,1181,1181,5013.13,5905000,-12487.2568359375,40.7668,20.3055
4964.63,1182,1182,4958.67,5910000,-12518.072265625,40.7054,20.5556
4935.24,1183,1183,4917.88,5915000,-12704.9111328125,41.468,20.878
4975.07,1184,1184,4918.78,5920000,-12613.208984375,41.9613,20.2564
4998.38,1185,1185,4986.7,5925000,-12732.9140625,42.1862,21.5036
4907.83,1186,1186,4900.78,5930000,-12666.8798828125,42.052,20.4004
4982.95,1187,1187,4943.52,5935000,-12618.0810546875,41.1357,20.9686
4602.18,1188,1188,5066.28,5940000,-12597.494140625,41.7664,19.2304
5040.15,1189,1189,5024.89,5945000,-12753.5302734375,42.0785,20.7877
4984.39,1190,1190,4990.03,5950000,-12720.1201171875,41.4529,21.2738
5065.96,1191,1191,5117.32,5955000,-12662.7021484375,41.9915,20.5274
4545.64,1192,1192,4775.18,5960000,-12509.03125,41.4183,20.1064
4481.48,1193,1193,4115.96,5965000,-12512.685546875,41.5131,19.8377
5039.55,1194,1194,5116.6,5970000,-12817.06640625,43.1197,21.2974
4365.03,1195,1195,4781.77,5975000,-12861.3017578125,42.3885,33.5874
5023.43,1196,1196,5095.75,5980000,-12385.4033203125,40.935,20.5472
5041.02,1197,1197,5030.07,5985000,-12538.8125,41.7078,21.1948
4734.89,1198,1198,4276.68,5990000,-12622.134765625,41.8059,26.1946
4981.26,1199,1199,4996.19,5995000,-12459.65625,40.693,20.6026
4853.85,1200,1200,4826.48,6000000,-12881.509765625,42.5958,22.4538
4938.55,1201,1201,4975.44,6005000,-12791.6123046875,41.7803,21.0573
4908.02,1202,1202,4910.02,6010000,-13521.4130859375,42.8293,22.5538
4936.8,1203,1203,4927.91,6015000,-12992.365234375,41.7583,21.0921
4894.47,1204,1204,4884.93,6020000,-12984.046875,41.3739,20.6688
4994.68,1205,1205,5019.49,6025000,-12637.8212890625,40.0246,20.4596
1.34,1206,1206,4.49,6030000,-13145.9619140625,57.7133,184.5256
1711.6,1207,1207,1585.95,6035000,-12370.8349609375,43.4709,18.6787
4922.46,1208,1208,4735.94,6040000,-13167.9541015625,42.6488,21.8061
4755.34,1209,1209,4717.76,6045000,-13352.27734375,42.4841,21.7345
4894.28,1210,1210,4900.26,6050000,-13138.6123046875,42.0571,21.7136
4909.11,1211,1211,4944.24,6055000,-12877.8681640625,41.8994,21.3683
4887.69,1212,1212,4871.51,6060000,-13012.1513671875,41.1441,21.4038
4937.74,1213,1213,4901.45,6065000,-12861.2900390625,41.3061,21.2072
4906.45,1214,1214,4894.99,6070000,-13022.57421875,40.9383,20.7991
4963.17,1215,1215,4963.31,6075000,-12641.529296875,40.4637,20.9996
4973.33,1216,1216,5024.92,6080000,-13139.2138671875,41.6854,21.1345
5015.31,1217,1217,5053.15,6085000,-12656.5380859375,39.9095,20.5044
4710.32,1218,1218,4909.7,6090000,-12972.16015625,41.4792,20.2474
2369.24,1219,1219,4951.89,6095000,-12448.63671875,42.254,17.7504
4909.0,1220,1220,4948.26,6100000,-13198.171875,42.4428,21.9554
4879.68,1221,1221,4859.06,6105000,-13015.939453125,41.7163,21.3186
4943.63,1222,1222,5016.03,6110000,-12549.7548828125,40.856,19.7358
5036.97,1223,1223,5023.41,6115000,-13106.6416015625,42.0355,20.8678
4991.45,1224,1224,5042.11,6120000,-13247.8251953125,42.6961,21.8465
4998.04,1225,1225,5034.64,6125000,-12927.244140625,41.1304,20.4952
5057.37,1226,1226,5105.36,6130000,-12676.232421875,40.361,19.8218
5088.85,1227,1227,5089.98,6135000,-13172.3388671875,41.9294,21.3426
5045.16,1228,1228,5046.58,6140000,-12873.056640625,40.9186,21.0977
5059.09,1229,1229,5066.93,6145000,-12913.9853515625,41.8981,21.0913
4810.91,1230,1230,4995.98,6150000,-12903.263671875,41.5487,21.8079
5003.91,1231,1231,4998.85,6155000,-13135.158203125,42.1334,21.2236
4874.22,1232,1232,5124.38,6160000,-12955.2119140625,42.3037,21.868
5043.63,1233,1233,5074.97,6165000,-12903.7001953125,41.3369,21.4203
4810.35,1234,1234,4997.93,6170000,-13214.0029296875,42.2829,22.1849
4865.29,1235,1235,4902.0,6175000,-13214.9697265625,41.8635,22.328
4828.04,1236,1236,4906.1,6180000,-12877.212890625,40.5356,20.5037
4855.63,1237,1237,4944.38,6185000,-13101.1220703125,42.3776,21.5434
4617.4,1238,1238,4810.45,6190000,-13040.0166015625,42.1989,20.5065
4907.04,1239,1239,4895.3,6195000,-12944.1044921875,41.5559,20.595
4629.63,1240,1240,4846.38,6200000,-13142.1201171875,42.0958,21.3596
4893.39,1241,1241,4944.46,6205000,-13289.24609375,41.9383,21.6847
4840.53,1242,1242,4810.44,6210000,-12716.9873046875,40.6605,20.2128
4898.75,1243,1243,4913.89,6215000,-12924.3154296875,40.4778,20.5767
4816.71,1244,1244,4895.58,6220000,-12532.7509765625,40.8193,20.2258
4726.66,1245,1245,4809.55,6225000,-12964.67578125,42.0036,20.1195
3376.69,1246,1246,2143.48,6230000,-12784.595703125,41.5617,20.3176
3415.24,1247,1247,4544.66,6235000,-12852.5986328125,41.6721,19.2819
4921.19,1248,1248,4945.15,6240000,-12994.1455078125,42.4926,20.5109
4200.84,1249,1249,2991.26,6245000,-12744.21875,42.1347,20.6626
4497.52,1250,1250,4719.15,6250000,-12583.1103515625,40.7037,20.2455
45.16,1251,1251,36.3,6255000,-14115.8505859375,45.9209,19.1663
3177.93,1252,1252,4682.61,6260000,-12745.2802734375,41.9492,17.8012
4475.48,1253,1253,4844.51,6265000,-13026.75390625,40.725,20.2682
3798.47,1254,1254,4704.96,6270000,-12848.0966796875,41.5236,18.9304
4795.27,1255,1255,4797.38,6275000,-13493.7783203125,41.9326,20.8646
4417.84,1256,1256,4774.69,6280000,-13146.01953125,42.5425,19.475
4676.73,1257,1257,4927.41,6285000,-13089.208984375,41.4741,21.0271
4476.51,1258,1258,4902.12,6290000,-13093.65625,41.617,20.9699
4969.45,1259,1259,5031.52,6295000,-12930.3515625,40.9063,20.4728
4968.94,1260,1260,4970.57,6300000,-13106.669921875,41.7852,21.1757
5044.52,1261,1261,5058.14,6305000,-13298.427734375,42.1706,21.6887
4991.7,1262,1262,4945.2,6310000,-13392.56640625,42.5386,21.5605
4977.87,1263,1263,4968.16,6315000,-13239.0478515625,42.067,22.5661
4875.41,1264,1264,4883.71,6320000,-13535.9755859375,42.4199,22.023
5044.49,1265,1265,5094.01,6325000,-12925.029296875,42.1891,21.6405
4977.78,1266,1266,5005.57,6330000,-13387.6552734375,42.4346,21.2121
5024.35,1267,1267,5032.24,6335000,-13556.1044921875,42.9649,22.4746
4827.5,1268,1268,4842.45,6340000,-13623.109375,41.9633,21.6212
4979.36,1269,1269,5013.55,6345000,-13018.3818359375,41.5429,21.6147
4846.63,1270,1270,4876.26,6350000,-13402.65234375,41.8381,21.0476
4884.42,1271,1271,4959.79,6355000,-13450.51953125,42.6345,20.9899
5011.67,1272,1272,5149.53,6360000,-13557.04296875,41.7999,20.5699
4967.57,1273,1273,5045.57,6365000,-13283.2392578125,41.5335,21.0359
4967.25,1274,1274,5054.08,6370000,-13478.4013671875,42.0267,19.724
4900.06,1275,1275,4942.1,6375000,-13234.7587890625,41.4753,20.5845
4793.81,1276,1276,4794.08,6380000,-12979.740234375,41.2206,20.9468
4839.58,1277,1277,4823.5,6385000,-13408.3125,42.2803,21.6164
4775.61,1278,1278,4805.79,6390000,-13513.4052734375,42.3055,22.1334
4868.47,1279,1279,4896.99,6395000,-13285.5537109375,42.2439,20.8178
4829.12,1280,1280,4955.07,6400000,-13040.2587890625,42.1443,22.1285
4193.69,1281,1281,4861.26,6405000,-13070.76953125,41.6862,21.2686
4674.75,1282,1282,4919.83,6410000,-13534.1337890625,42.1211,21.1484
4835.26,1283,1283,4884.91,6415000,-13489.6796875,42.8104,21.4688
4946.4,1284,1284,5026.26,6420000,-13276.3623046875,42.9805,22.0732
4977.27,1285,1285,4509.24,6425000,-13000.984375,42.0976,21.0416
5031.16,1286,1286,5096.76,6430000,-13137.0966796875,41.997,21.3819
490.52,1287,1287,976.68,6435000,-11936.462890625,46.5789,44.3072
10.02,1288,1288,10.61,6440000,-13116.4169921875,51.0247,21.3102
332.86,1289,1289,35.03,6445000,-14195.4482421875,49.3209,17.7923
4994.34,1290,1290,5059.38,6450000,-13017.021484375,41.3741,20.1201
5011.64,1291,1291,5087.58,6455000,-13087.7548828125,41.3234,21.1977
4852.45,1292,1292,5033.46,6460000,-13441.16796875,42.2404,21.4114
4921.37,1293,1293,5052.44,6465000,-13142.083984375,41.3731,20.6094
4388.2,1294,1294,4996.42,6470000,-13603.6015625,42.3191,21.5938
4782.18,1295,1295,5106.86,6475000,-13078.49609375,41.4342,21.4297
4823.18,1296,1296,5032.62,6480000,-13328.572265625,42.0347,21.4344
4056.23,1297,1297,5106.23,6485000,-12860.357421875,42.2594,25.3854
2340.57,1298,1298,1294.52,6490000,-12151.3212890625,42.4029,41.6781
4583.65,1299,1299,4849.53,6495000,-12673.908203125,41.4745,28.6357
4628.74,1300,1300,5105.49,6500000,-13071.4228515625,41.7574,21.1891
5000.77,1301,1301,5062.31,6505000,-12996.728515625,41.8153,21.2797
4570.84,1302,1302,4993.58,6510000,-13084.337890625,42.002,24.5099
4985.76,1303,1303,5042.63,6515000,-12803.05078125,41.0457,24.1908
4344.24,1304,1304,4976.12,6520000,-13517.3701171875,42.0087,24.183
3926.84,1305,1305,4972.7,6525000,-13311.33984375,42.4557,24.6951
3124.03,1306,1306,894.42,6530000,-11951.3369140625,42.0731,41.2708
4347.71,1307,1307,4811.4,6535000,-12533.1259765625,40.91,23.5032
4834.12,1308,1308,5176.17,6540000,-12309.001953125,39.6981,21.3774
4270.98,1309,1309,4834.67,6545000,-11902.8369140625,40.8514,31.9607
4839.1,1310,1310,4922.92,6550000,-12640.392578125,40.8601,22.7146
4090.26,1311,1311,4854.67,6555000,-12364.1474609375,40.17,19.6402
4969.16,1312,1312,4997.69,6560000,-12403.50390625,39.8057,19.7258
4531.84,1313,1313,3750.38,6565000,-12339.6416015625,39.6795,24.4606
3517.41,1314,1314,5038.03,6570000,-12255.623046875,40.3219,26.9035
3669.75,1315,1315,4886.77,6575000,-12074.9267578125,40.6528,28.9541
4631.38,1316,1316,5102.88,6580000,-12534.7568359375,39.3791,20.8761
4183.22,1317,1317,5108.07,6585000,-11945.72265625,40.9948,33.1167
4106.12,1318,1318,4310.85,6590000,-11817.4423828125,40.2487,35.7459
4795.06,1319,1319,5048.54,6595000,-12664.50390625,40.0597,20.3162
4195.94,1320,1320,3429.91,6600000,-12689.5908203125,40.7627,25.9573
2102.19,1321,1321,859.06,6605000,-12354.0439453125,41.4334,31.3789
3566.91,1322,1322,5156.18,6610000,-12431.9873046875,40.2691,21.0328
4146.08,1323,1323,5046.45,6615000,-12387.4609375,39.8629,23.601
4436.44,1324,1324,5144.69,6620000,-11910.5888671875,39.983,24.4357
4453.14,1325,1325,5171.08,6625000,-12883.7294921875,40.7781,24.7435
4541.91,1326,1326,5024.42,6630000,-12621.318359375,40.6913,23.9841
4602.87,1327,1327,4996.46,6635000,-12488.4111328125,41.2816,27.146
3672.35,1328,1328,4714.73,6640000,-14229.310546875,44.1595,26.2522
4112.28,1329,1329,4250.91,6645000,-12807.67578125,42.0233,29.7048
4054.14,1330,1330,4710.27,6650000,-12775.05078125,41.0129,30.7627
4964.52,1331,1331,5026.12,6655000,-13642.6640625,44.1045,22.5805
4565.45,1332,1332,4929.24,6660000,-12967.4169921875,41.0914,24.7789
4485.21,1333,1333,5021.55,6665000,-12808.11328125,41.3911,21.4384
4910.43,1334,1334,5068.82,6670000,-13322.060546875,43.4303,23.8777
4886.54,1335,1335,5127.52,6675000,-12956.2001953125,41.825,23.4634
4114.29,1336,1336,5035.79,6680000,-13266.7314453125,41.2588,20.4319
4390.88,1337,1337,5029.19,6685000,-13699.8212890625,42.0284,21.0418
4976.9,1338,1338,5088.71,6690000,-13461.0458984375,41.6502,20.7523
5050.46,1339,1339,5111.68,6695000,-13338.81640625,41.6828,19.7441
4654.63,1340,1340,5033.54,6700000,-13405.970703125,41.4227,20.0806
5007.69,1341,1341,5115.61,6705000,-13409.4033203125,42.1678,21.1473
5003.9,1342,1342,5025.27,6710000,-13366.6171875,41.2816,21.1824
4796.0,1343,1343,5050.28,6715000,-13182.3193359375,41.4047,20.5578
4644.57,1344,1344,4828.44,6720000,-13223.3408203125,41.2782,20.1527
4744.28,1345,1345,5024.24,6725000,-13173.6640625,41.251,19.9735
4851.81,1346,1346,5118.39,6730000,-12874.30078125,41.4691,20.9058
1349.16,1347,1347,1505.71,6735000,-12889.912109375,44.2086,18.0653
4009.12,1348,1348,3846.35,6740000,-12104.416015625,40.836,22.7345
4703.65,1349,1349,4979.64,6745000,-12940.912109375,40.8402,20.8392
4975.51,1350,1350,4967.41,6750000,-12637.859375,41.0865,22.9456
4668.38,1351,1351,4965.54,6755000,-13794.826171875,43.3767,23.1713
4896.75,1352,1352,4869.33,6760000,-13721.015625,42.1588,22.368
4858.15,1353,1353,4894.5,6765000,-13695.42578125,41.9251,21.9808
4875.27,1354,1354,4897.6,6770000,-13887.783203125,42.791,22.5816
4922.56,1355,1355,4913.64,6775000,-13794.2353515625,42.3555,21.4317
4512.98,1356,1356,4914.18,6780000,-13493.6982421875,42.0571,21.9045
4547.27,1357,1357,4912.02,6785000,-13378.08203125,41.2833,21.4331
4526.11,1358,1358,4897.85,6790000,-13333.9267578125,41.6606,20.9895
4426.17,1359,1359,5004.33,6795000,-13377.822265625,42.058,20.9481
3599.66,1360,1360,4781.59,6800000,-13081.4052734375,41.0262,27.3372
3844.53,1361,1361,4605.39,6805000,-13426.4501953125,41.7362,26.8919
3324.25,1362,1362,4972.08,6810000,-13441.2978515625,40.7931,19.3893
4256.74,1363,1363,4981.08,6815000,-13401.927734375,41.5038,22.8155
4686.91,1364,1364,4918.04,6820000,-13715.5986328125,41.8067,25.2189
4952.92,1365,1365,4994.5,6825000,-13511.3583984375,42.1172,22.0474
4516.38,1366,1366,5003.33,6830000,-13770.4501953125,42.0209,21.6942
4919.5,1367,1367,4875.05,6835000,-13960.111328125,42.0677,24.6012
4856.27,1368,1368,4983.8,6840000,-13497.486328125,41.8066,22.1821
4685.17,1369,1369,4941.48,6845000,-13634.103515625,41.8272,21.6704
4519.62,1370,1370,4971.1,6850000,-13676.435546875,41.4132,26.4007
4638.66,1371,1371,4832.02,6855000,-13280.69921875,40.7081,22.016
4538.22,1372,1372,4854.11,6860000,-13593.8984375,41.1667,22.1899
4767.13,1373,1373,5002.76,6865000,-13224.7451171875,42.4273,23.1614
4301.54,1374,1374,4929.03,6870000,-13529.875,41.0045,20.7768
4269.73,1375,1375,4917.84,6875000,-13872.404296875,42.0363,22.7384
4970.45,1376,1376,4860.84,6880000,-13568.421875,42.5621,24.4489
4937.08,1377,1377,4677.44,6885000,-13749.08984375,41.6458,21.7797
4823.9,1378,1378,5110.12,6890000,-13300.7607421875,41.1893,20.5771
4553.22,1379,1379,5067.77,6895000,-13277.416015625,42.063,20.6806
4939.06,1380,1380,5016.19,6900000,-13274.275390625,41.8912,21.1624
4898.23,1381,1381,4837.21,6905000,-13574.6865234375,41.8686,21.9783
3723.59,1382,1382,4754.08,6910000,-13317.5927734375,43.0524,21.7204
4804.55,1383,1383,4888.14,6915000,-13608.2998046875,42.2512,21.7755
4521.47,1384,1384,4945.97,6920000,-13349.25390625,42.0536,21.1377
