Reward Loss,Itration,Running Reverse KL,Real Det Return,Running Forward KL,Real Sto Return,Running Env Steps,Running Update Time
-11730.1767578125,768,20.5181,4722.0,42.3963,4594.63,3840000,768
-12052.646484375,769,23.7366,4710.03,42.621,4418.75,3845000,769
-11892.7421875,770,21.2528,4789.11,43.0157,4770.5,3850000,770
-11984.9375,771,21.1651,4796.49,42.7366,4259.17,3855000,771
-12000.822265625,772,21.103,4811.29,42.6438,4374.36,3860000,772
-12297.7978515625,773,22.7617,4586.91,42.7118,4539.27,3865000,773
-12116.8291015625,774,20.7342,4768.0,42.6542,4702.43,3870000,774
-12315.283203125,775,20.5671,4760.26,42.6682,4756.82,3875000,775
-12283.4169921875,776,21.1115,4777.15,42.7873,4750.87,3880000,776
-12305.482421875,777,21.1816,4713.45,43.0507,4610.71,3885000,777
-12215.173828125,778,20.6599,4493.8,42.7454,4629.99,3890000,778
-12358.9423828125,779,20.1172,4701.13,42.6658,4548.97,3895000,779
-11982.33984375,780,20.9279,4780.81,42.8814,4730.2,3900000,780
-12168.2841796875,781,21.1867,4790.1,42.5056,4780.76,3905000,781
-11954.3642578125,782,21.0347,4779.61,42.5074,4742.85,3910000,782
-12288.841796875,783,21.8992,4800.18,42.99,4649.13,3915000,783
-12302.3681640625,784,22.2566,4669.85,42.7855,4679.86,3920000,784
-12095.4140625,785,23.1416,4751.12,42.648,4630.25,3925000,785
-11915.37890625,786,20.6433,4734.38,42.6583,4732.12,3930000,786
-11920.1533203125,787,20.3693,4739.43,42.4202,4607.24,3935000,787
-12152.134765625,788,20.3347,4725.15,42.9636,4727.81,3940000,788
-11709.2138671875,789,20.7996,4700.53,42.3514,4706.82,3945000,789
-12096.923828125,790,21.5816,4751.24,42.8552,4692.5,3950000,790
-11914.044921875,791,20.3151,4742.11,42.1408,4704.83,3955000,791
-12010.0400390625,792,21.1998,4784.72,42.6209,4636.81,3960000,792
-12028.888671875,793,21.1027,4412.24,42.6777,4759.14,3965000,793
-12047.9951171875,794,20.2993,4706.15,42.5298,4323.24,3970000,794
-11889.173828125,795,21.2659,4804.57,42.879,4574.34,3975000,795
-11790.2275390625,796,20.4557,4776.28,42.3368,4673.1,3980000,796
-11708.255859375,797,20.7428,4750.45,42.3521,4400.84,3985000,797
-11552.53515625,798,19.9799,4703.09,42.3281,4253.43,3990000,798
-12039.5546875,799,21.0364,4721.26,42.748,4561.0,3995000,799
-11918.0810546875,800,21.3301,4772.24,42.8142,4354.48,4000000,800
-11890.1328125,801,21.8696,4735.18,42.8804,4466.88,4005000,801
-11768.5341796875,802,21.386,4735.83,43.1577,4731.3,4010000,802
-11897.373046875,803,21.166,4752.63,42.9389,4560.12,4015000,803
-11804.630859375,804,21.0998,4719.17,42.797,4617.99,4020000,804
-11778.341796875,805,21.1311,4733.61,42.7361,4642.81,4025000,805
-11759.763671875,806,20.9701,4659.55,42.6857,4665.15,4030000,806
-11961.3994140625,807,21.3349,4725.48,42.7181,4552.34,4035000,807
-11678.1748046875,808,21.2616,4761.14,42.7233,4582.24,4040000,808
-11744.162109375,809,20.6719,4693.11,42.7429,4561.61,4045000,809
-11835.55859375,810,21.277,3976.96,43.1873,4709.26,4050000,810
-11934.7529296875,811,21.2587,4712.76,42.8253,4671.16,4055000,811
-11737.203125,812,21.259,4699.36,42.5235,4703.38,4060000,812
-11581.1142578125,813,20.5131,4635.15,42.4303,4647.24,4065000,813
-11812.3896484375,814,20.1757,4661.53,42.5981,4591.21,4070000,814
-12013.8720703125,815,21.5425,4726.29,42.4392,4409.5,4075000,815
-11939.927734375,816,20.8116,4714.74,42.571,4553.87,4080000,816
-11852.32421875,817,21.0736,4692.63,42.3517,4527.64,4085000,817
-11688.2314453125,818,20.7994,4712.61,42.4006,4733.62,4090000,818
-11753.44140625,819,20.0442,4730.29,42.6354,4529.19,4095000,819
-11751.7197265625,820,20.3754,4736.98,42.4426,4761.76,4100000,820
-11624.9482421875,821,20.5388,4800.21,42.255,4629.92,4105000,821
-11704.3876953125,822,20.7496,4814.57,42.3144,4474.54,4110000,822
-11760.03125,823,20.9165,4789.52,42.714,4731.53,4115000,823
-11852.12890625,824,21.4372,4789.89,42.4972,4566.07,4120000,824
-11725.8515625,825,20.9572,4750.37,42.5564,4621.93,4125000,825
-11923.240234375,826,21.6967,4737.9,42.63,4655.81,4130000,826
-12050.27734375,827,20.9483,4692.15,42.8461,4390.36,4135000,827
-11783.1806640625,828,21.1085,4750.73,42.3218,4690.05,4140000,828
-11951.3056640625,829,21.3601,4610.09,42.3765,4199.7,4145000,829
-12139.666015625,830,21.1081,4695.91,42.5616,4578.96,4150000,830
-11959.48828125,831,20.7685,4764.27,42.3846,4746.9,4155000,831
-12185.8173828125,832,21.8253,4616.7,42.6688,4295.84,4160000,832
-12152.6484375,833,21.7706,4635.85,42.566,4470.02,4165000,833
-11991.9091796875,834,20.432,4601.4,42.6725,4567.51,4170000,834
-12221.9072265625,835,21.5311,4467.13,42.7713,4403.3,4175000,835
-12073.240234375,836,20.2026,4694.76,42.5588,4684.13,4180000,836
-12247.345703125,837,20.1002,4578.67,42.2672,4286.54,4185000,837
-12211.8759765625,838,20.3788,4531.78,42.1749,4500.37,4190000,838
-12143.1982421875,839,20.3266,4704.7,42.5344,4670.77,4195000,839
-11910.6650390625,840,20.2867,4677.87,42.393,4604.73,4200000,840
-12026.328125,841,21.0286,4709.32,42.1254,4397.21,4205000,841
-12198.3232421875,842,21.0407,4691.08,42.6406,4656.63,4210000,842
-12238.76953125,843,20.6355,4705.27,42.4148,4555.43,4215000,843
-12150.14453125,844,20.4331,4705.69,42.6601,4519.77,4220000,844
-12218.279296875,845,20.0495,4730.01,42.1778,4551.08,4225000,845
-12515.2548828125,846,20.3103,4703.67,43.0052,4208.86,4230000,846
-12308.892578125,847,20.1916,4720.65,43.0547,4409.06,4235000,847
-12259.3984375,848,20.2358,4551.77,42.7445,4698.12,4240000,848
-12323.5009765625,849,20.6035,4709.56,42.5523,4583.5,4245000,849
-12406.56640625,850,20.2063,4679.34,42.3252,4677.84,4250000,850
-12229.3095703125,851,20.7355,4566.18,42.6691,4629.97,4255000,851
-12302.7333984375,852,20.2985,4612.88,42.5516,4531.21,4260000,852
-12358.6083984375,853,19.7466,4714.35,42.3688,4672.14,4265000,853
-12173.3056640625,854,20.6536,4694.39,42.9127,4658.77,4270000,854
-12422.2744140625,855,20.8052,4730.09,42.8819,4553.07,4275000,855
-12356.6318359375,856,19.8171,4694.78,42.5575,4507.82,4280000,856
-12607.2021484375,857,20.598,4488.93,42.8869,4554.9,4285000,857
-12607.9423828125,858,20.9157,4714.14,42.9004,4351.38,4290000,858
-12400.9130859375,859,20.1555,4666.64,42.7355,4586.85,4295000,859
-12323.337890625,860,19.7357,4701.5,42.2368,4655.76,4300000,860
-12367.41796875,861,20.4212,4727.54,42.9417,4621.22,4305000,861
-12482.92578125,862,19.9174,4547.26,42.7624,4305.51,4310000,862
-12302.72265625,863,19.1548,4644.11,42.4294,4418.64,4315000,863
-12548.89453125,864,19.1576,3840.03,43.3053,4428.62,4320000,864
-12577.2763671875,865,19.4098,3983.74,42.5687,4386.17,4325000,865
-12273.1513671875,866,20.2242,4732.34,42.5068,4397.37,4330000,866
-12449.5283203125,867,20.2337,4715.84,42.7615,4637.63,4335000,867
-12698.1904296875,868,20.5677,4640.82,43.2347,4740.82,4340000,868
-12493.583984375,869,20.4238,4246.52,42.5277,4499.11,4345000,869
-12466.5654296875,870,21.2534,4696.68,42.7555,4583.64,4350000,870
-12310.9814453125,871,21.0739,4743.95,42.5,4563.01,4355000,871
-12453.1708984375,872,21.0897,4713.59,42.5698,4687.37,4360000,872
-12360.2236328125,873,21.0307,4746.2,42.4632,4700.94,4365000,873
-12503.3720703125,874,21.8276,4728.5,42.9828,4696.62,4370000,874
-12286.2412109375,875,20.3959,4599.53,42.5037,4647.36,4375000,875
-12403.8046875,876,21.2958,4727.2,42.5582,4655.97,4380000,876
-12102.67578125,877,20.7352,4708.2,42.5489,4676.31,4385000,877
-12308.4775390625,878,21.3479,4536.34,43.1468,4176.69,4390000,878
-12274.337890625,879,20.5649,4492.5,42.3068,4343.22,4395000,879
-12237.841796875,880,20.2825,4683.48,42.7201,4546.08,4400000,880
-12373.0947265625,881,20.2191,4693.76,42.4333,4588.0,4405000,881
-12168.1689453125,882,20.6587,4690.18,42.7823,4732.87,4410000,882
-12141.8408203125,883,21.2102,4781.47,42.9451,4473.81,4415000,883
-12345.576171875,884,21.2706,4744.66,42.9568,4636.33,4420000,884
-12017.0087890625,885,21.1943,4728.83,42.8123,4718.94,4425000,885
-12262.458984375,886,20.9196,4711.32,42.7342,4707.4,4430000,886
-12177.333984375,887,20.0268,4714.8,42.3767,4527.23,4435000,887
-12280.9658203125,888,21.6269,4715.47,42.8397,4549.09,4440000,888
-12304.525390625,889,20.7696,4734.01,42.695,4713.99,4445000,889
-12323.7001953125,890,21.421,4746.31,42.7786,4728.62,4450000,890
-12408.291015625,891,21.423,4675.97,42.9501,4723.61,4455000,891
-12160.1884765625,892,21.7119,4721.62,42.7431,4699.57,4460000,892
-12416.0185546875,893,21.5963,4674.73,42.7853,4664.22,4465000,893
-12499.845703125,894,20.8173,4680.38,42.5428,4560.62,4470000,894
-12309.8251953125,895,20.8373,4688.43,42.7839,4501.12,4475000,895
-12374.328125,896,22.0329,4719.55,42.6508,4661.81,4480000,896
-12453.9677734375,897,21.5717,4680.58,43.0425,4691.58,4485000,897
-12259.1728515625,898,21.389,4720.57,42.7351,4742.89,4490000,898
-12610.7001953125,899,21.7313,4723.87,43.3066,4701.51,4495000,899
-12498.390625,900,21.4758,4751.37,42.7152,4735.58,4500000,900
-12531.58984375,901,21.1976,4752.88,42.7026,4722.9,4505000,901
-12209.26953125,902,21.2885,4725.45,42.4942,4692.36,4510000,902
-12130.912109375,903,21.1033,4687.65,42.7489,4677.96,4515000,903
-12503.95703125,904,21.2773,4719.82,42.4779,4696.38,4520000,904
-12360.419921875,905,21.2145,4735.1,42.9162,4694.89,4525000,905
-12309.2666015625,906,22.2253,4750.25,43.0441,4700.41,4530000,906
-12062.314453125,907,21.8152,4728.76,42.7027,4682.52,4535000,907
-12205.3759765625,908,21.3498,4727.49,42.5783,4699.19,4540000,908
-12294.1845703125,909,21.6504,4696.14,42.4693,4672.1,4545000,909
-12261.5439453125,910,21.3984,4726.29,42.7884,4704.12,4550000,910
-12372.107421875,911,21.4625,4719.06,42.3957,4673.23,4555000,911
-12464.3798828125,912,22.2008,4769.73,42.8426,4716.0,4560000,912
-12589.1376953125,913,21.6689,4745.03,42.9431,4727.59,4565000,913
-12665.8232421875,914,21.5653,4748.48,42.7275,4497.96,4570000,914
-12728.30078125,915,21.4448,4755.72,43.1834,4613.03,4575000,915
-12231.091796875,916,20.8986,4755.91,42.4499,4722.66,4580000,916
-12610.1474609375,917,21.7465,4772.24,42.6661,4752.24,4585000,917
-12634.13671875,918,21.0311,4755.76,42.7086,4747.25,4590000,918
-12396.025390625,919,21.0368,4706.42,42.6287,4488.5,4595000,919
-12759.4541015625,920,21.7036,4782.73,43.5808,4556.96,4600000,920
-12207.56640625,921,21.2709,4765.53,42.4526,4656.85,4605000,921
-12387.05859375,922,21.77,4757.55,42.9875,4737.09,4610000,922
-11959.4501953125,923,21.1802,4766.3,42.937,4733.88,4615000,923
-12258.302734375,924,21.5665,4745.18,42.7302,4723.73,4620000,924
-12046.12890625,925,20.3417,4708.55,42.5726,4534.05,4625000,925
-12178.2578125,926,21.659,4729.53,42.6163,4711.51,4630000,926
-12120.607421875,927,20.4544,4687.1,42.2966,4665.0,4635000,927
-12199.46875,928,21.2291,4741.39,42.7954,4720.29,4640000,928
-12169.2119140625,929,21.1714,4754.43,42.5786,4720.4,4645000,929
-12008.8955078125,930,21.5904,4770.83,43.0432,4759.38,4650000,930
-12241.7685546875,931,21.8861,4761.27,42.9749,4720.16,4655000,931
-12151.6640625,932,21.1,4742.05,42.4879,4715.13,4660000,932
-12449.359375,933,21.7221,4702.73,43.0399,4689.48,4665000,933
-11845.4228515625,934,21.3664,4688.23,42.3244,4666.66,4670000,934
-12210.8955078125,935,21.5394,4756.47,42.9237,4731.89,4675000,935
-11997.3994140625,936,21.9361,4697.65,42.9782,4676.44,4680000,936
-12212.091796875,937,21.4264,4688.24,42.6918,4675.27,4685000,937
-12280.037109375,938,21.1883,4680.62,42.55,4652.84,4690000,938
-12321.193359375,939,21.9422,4739.13,42.8846,4725.24,4695000,939
-12307.3369140625,940,21.5109,4693.29,42.8257,4675.78,4700000,940
-12238.103515625,941,21.3297,4681.25,42.6787,4676.24,4705000,941
-12276.904296875,942,21.4499,4680.39,42.7226,4522.9,4710000,942
-12043.70703125,943,21.1118,4728.2,42.634,4686.04,4715000,943
-12278.0556640625,944,21.078,4701.88,42.7413,4639.39,4720000,944
-12270.513671875,945,21.9466,4741.86,42.8919,4708.86,4725000,945
-12112.5166015625,946,20.3107,4694.54,42.3558,4653.67,4730000,946
-12575.96484375,947,21.7619,4727.17,43.0484,4704.32,4735000,947
-12280.9248046875,948,20.9943,4694.08,42.8543,4661.24,4740000,948
-12500.099609375,949,21.0948,4711.49,42.7157,4681.38,4745000,949
-12430.2978515625,950,21.6653,4728.46,42.7243,4699.9,4750000,950
-12240.3984375,951,21.4882,4701.81,42.7513,4684.68,4755000,951
-12272.80078125,952,21.2189,4739.65,42.8056,4701.23,4760000,952
-12372.0673828125,953,21.8625,4721.81,43.117,4698.11,4765000,953
-12162.0908203125,954,21.9065,4715.21,42.8857,4701.15,4770000,954
-12686.80078125,955,22.245,4752.36,43.1864,4722.44,4775000,955
-12537.107421875,956,21.6739,4714.96,43.0272,4686.52,4780000,956
-12679.8994140625,957,22.5776,4747.4,43.5917,4729.96,4785000,957
-12683.1923828125,958,21.953,4699.64,43.0062,4675.46,4790000,958
-12343.9521484375,959,21.9358,4712.0,43.1907,4699.02,4795000,959
-12326.166015625,960,22.0864,4711.5,43.0978,4691.8,4800000,960
-12501.27734375,961,22.0048,4717.86,42.9373,4702.04,4805000,961
-12509.5859375,962,21.9257,4690.48,43.1065,4683.52,4810000,962
-12311.59765625,963,21.9991,4730.88,43.0934,4703.23,4815000,963
-12455.0439453125,964,21.2791,4689.59,42.6534,4649.0,4820000,964
-12570.310546875,965,21.7847,4701.04,43.3693,4562.16,4825000,965
-12461.6455078125,966,22.176,4707.27,43.0728,4666.23,4830000,966
-12493.41796875,967,21.6698,4688.17,42.4582,4675.12,4835000,967
-12686.4755859375,968,21.3959,4722.31,43.4396,4695.32,4840000,968
-12179.76953125,969,22.2699,4735.1,43.1896,4694.39,4845000,969
-12472.9287109375,970,21.7028,4712.65,43.2161,4674.74,4850000,970
-12382.4189453125,971,21.2819,4714.37,42.8179,4661.08,4855000,971
-12354.6259765625,972,21.8272,4703.86,43.1204,4677.94,4860000,972
-12616.0205078125,973,22.687,4696.7,43.5915,4673.1,4865000,973
-12545.4677734375,974,22.0129,4722.94,43.0189,4704.9,4870000,974
-12719.2490234375,975,20.8877,4720.42,42.852,4682.2,4875000,975
-12548.2373046875,976,22.4163,4722.83,43.0948,4696.26,4880000,976
-12651.708984375,977,22.315,4741.75,43.3043,4706.68,4885000,977
-12380.001953125,978,21.7895,4741.89,43.3218,4700.06,4890000,978
-12737.2587890625,979,21.7784,4704.8,42.8913,4688.11,4895000,979
-12622.6865234375,980,21.8165,4703.63,43.0964,4665.86,4900000,980
-12611.3408203125,981,22.0823,4704.84,43.0187,4630.61,4905000,981
-12595.2783203125,982,22.164,4709.85,43.0239,4669.73,4910000,982
-12740.541015625,983,21.5589,4672.57,42.7536,4639.33,4915000,983
-12871.2861328125,984,21.9075,4741.24,43.3796,4708.4,4920000,984
-12668.4091796875,985,21.9781,4739.88,42.6291,4706.89,4925000,985
-12667.662109375,986,21.967,4730.38,42.7734,4693.25,4930000,986
-12949.3193359375,987,21.8792,4722.13,43.0688,4718.06,4935000,987
-12655.9404296875,988,22.1196,4721.31,43.2173,4713.04,4940000,988
-12841.2216796875,989,21.5879,4788.51,42.7594,4750.66,4945000,989
-12706.19921875,990,21.7261,4800.12,42.8329,4679.74,4950000,990
-12867.541015625,991,21.2337,4734.86,42.9518,4688.31,4955000,991
-12831.5283203125,992,21.4887,4767.49,42.9124,4729.94,4960000,992
-12622.5224609375,993,20.8594,4729.69,42.7929,4716.55,4965000,993
-12853.43359375,994,21.5372,4743.34,43.0133,4729.21,4970000,994
-12332.9404296875,995,20.6611,4716.18,42.5423,4700.16,4975000,995
-12531.701171875,996,20.4314,4739.8,42.7188,4488.33,4980000,996
-12402.60546875,997,20.6044,4671.19,42.3191,4659.87,4985000,997
-12606.083984375,998,20.7939,4692.13,42.9601,4679.61,4990000,998
-12438.55859375,999,20.3619,4681.23,42.3211,4657.97,4995000,999
-12804.1240234375,1000,21.1105,4715.42,42.8743,4676.94,5000000,1000
-12712.2939453125,1001,21.52,4708.42,43.037,4690.4,5005000,1001
-12475.265625,1002,20.1028,4657.36,42.0517,4644.92,5010000,1002
-12742.423828125,1003,21.0984,4734.15,42.8641,4679.0,5015000,1003
-12706.36328125,1004,21.0031,4741.74,42.8094,4705.89,5020000,1004
-12889.8017578125,1005,20.7684,4696.82,42.5896,4695.68,5025000,1005
-12519.765625,1006,20.1699,4721.93,42.4489,4690.22,5030000,1006
-12499.1923828125,1007,21.1055,4748.17,42.8557,4484.87,5035000,1007
-12569.5478515625,1008,21.0059,4753.5,43.1097,4704.91,5040000,1008
-12543.2705078125,1009,20.7573,4774.15,43.0371,4551.74,5045000,1009
-12823.498046875,1010,20.2198,4708.63,43.059,4678.71,5050000,1010
-12255.384765625,1011,20.7119,4707.04,42.9374,4654.82,5055000,1011
-12398.3330078125,1012,20.2339,4726.57,42.8238,4693.38,5060000,1012
-12874.1337890625,1013,20.5702,4705.46,43.3455,4506.29,5065000,1013
-12543.5869140625,1014,20.1609,4741.5,42.7182,4703.17,5070000,1014
-12744.9794921875,1015,20.8032,4731.57,42.8102,4703.52,5075000,1015
-12450.1748046875,1016,20.9929,4747.69,42.9537,4703.73,5080000,1016
-12720.8623046875,1017,20.7343,4708.88,43.0158,4683.37,5085000,1017
-12869.40625,1018,20.5538,4734.33,43.287,4741.3,5090000,1018
-12550.66015625,1019,21.2476,4733.11,43.1459,4716.16,5095000,1019
-12638.421875,1020,20.7839,4745.82,43.1339,4323.92,5100000,1020
-12652.474609375,1021,20.7584,4724.98,42.977,4699.77,5105000,1021
-12754.490234375,1022,20.9924,4760.42,42.8301,4727.56,5110000,1022
-12529.1630859375,1023,20.7343,4764.3,42.8676,4393.92,5115000,1023
-12673.5634765625,1024,21.727,4700.16,43.1725,4685.34,5120000,1024
-12781.3330078125,1025,21.0872,4768.15,42.8418,4469.89,5125000,1025
-12741.146484375,1026,21.1132,4737.21,43.3912,4696.39,5130000,1026
-12885.453125,1027,21.7474,4747.66,43.148,4709.03,5135000,1027
-12761.560546875,1028,21.1048,4753.74,42.8776,4508.11,5140000,1028
-12735.3095703125,1029,20.874,4722.62,43.0568,4652.69,5145000,1029
-12756.3916015625,1030,20.912,4737.74,43.3422,4678.72,5150000,1030
-12730.6669921875,1031,20.8165,4749.88,42.8745,4708.76,5155000,1031
-12777.51171875,1032,21.5073,4725.42,43.4097,4685.39,5160000,1032
-12786.52734375,1033,21.7967,4774.12,43.1557,4506.12,5165000,1033
-12877.5673828125,1034,21.3223,4781.21,42.9869,4728.86,5170000,1034
-12885.07421875,1035,21.0745,4739.79,42.9757,4736.64,5175000,1035
-13040.5439453125,1036,21.22,4786.22,42.737,4744.83,5180000,1036
-13022.767578125,1037,21.4359,4751.27,43.2058,4717.37,5185000,1037
-13030.271484375,1038,21.2202,4745.74,43.2068,4715.72,5190000,1038
-12768.8330078125,1039,20.4325,4727.46,42.7748,4692.83,5195000,1039
-12914.1201171875,1040,21.04,4771.27,42.8126,4607.17,5200000,1040
-13016.6416015625,1041,21.1337,4762.63,42.7733,4722.57,5205000,1041
-12751.771484375,1042,20.7604,4741.84,43.0463,4729.77,5210000,1042
-12840.3876953125,1043,21.1201,4756.73,42.9345,4682.21,5215000,1043
-12654.861328125,1044,20.1598,4717.14,42.9162,4715.37,5220000,1044
-12963.787109375,1045,21.2396,4766.66,43.0954,4718.2,5225000,1045
-12627.263671875,1046,20.7663,4770.52,43.0392,4715.17,5230000,1046
-12816.396484375,1047,20.8714,4790.52,43.2341,4754.36,5235000,1047
-12869.4423828125,1048,21.0276,4727.6,42.9916,4709.26,5240000,1048
-12988.494140625,1049,20.9893,4770.15,43.2054,4738.57,5245000,1049
-12766.5517578125,1050,20.8787,4773.36,42.6538,4731.6,5250000,1050
-12688.7177734375,1051,20.9971,4835.28,43.4798,4775.82,5255000,1051
-13029.9853515625,1052,20.8855,4765.46,43.4104,4726.35,5260000,1052
-13067.607421875,1053,21.0885,4789.1,43.215,4733.47,5265000,1053
-12712.5546875,1054,21.2379,4734.45,43.1613,4709.42,5270000,1054
-12583.556640625,1055,20.7303,4766.34,43.0943,4741.29,5275000,1055
-12386.4287109375,1056,20.4761,4721.32,42.5565,4713.78,5280000,1056
-12684.087890625,1057,20.6091,4754.11,43.089,4729.39,5285000,1057
-12680.40625,1058,21.2174,4775.36,43.171,4724.87,5290000,1058
-12642.169921875,1059,21.367,4749.71,43.0325,4710.25,5295000,1059
-12969.3037109375,1060,21.4198,4736.09,43.2127,4563.45,5300000,1060
-12660.82421875,1061,21.5749,4758.77,43.188,4644.4,5305000,1061
-12854.669921875,1062,20.5619,4731.63,43.0041,4594.73,5310000,1062
-12865.8076171875,1063,20.0841,4792.95,43.3018,4675.79,5315000,1063
-12696.1005859375,1064,20.8972,4734.9,42.9869,4395.99,5320000,1064
-13051.16015625,1065,21.5169,4766.32,43.0958,4731.45,5325000,1065
-13081.6669921875,1066,20.504,4762.85,43.3655,4545.35,5330000,1066
-12711.85546875,1067,21.5824,4727.78,43.0932,4568.05,5335000,1067
-12553.044921875,1068,21.5493,4692.25,43.2024,4655.57,5340000,1068
-13071.8212890625,1069,21.5148,4753.33,42.8966,4729.47,5345000,1069
-13145.7861328125,1070,22.5835,4777.52,43.6542,4770.35,5350000,1070
-13172.1279296875,1071,21.5659,4825.02,43.054,4518.32,5355000,1071
-12974.1748046875,1072,21.4543,4782.6,43.0024,4754.41,5360000,1072
-12792.1259765625,1073,21.3417,4781.55,42.7851,4746.26,5365000,1073
-13077.03125,1074,20.5433,4785.08,43.0005,4738.85,5370000,1074
-13183.8466796875,1075,21.5312,4798.59,43.2793,4748.13,5375000,1075
-12789.4765625,1076,20.4336,4770.74,43.0295,4732.79,5380000,1076
-12996.400390625,1077,21.2155,4783.13,43.237,4765.31,5385000,1077
-12767.8564453125,1078,20.9427,4702.64,43.3849,4382.46,5390000,1078
-13004.5673828125,1079,21.2522,4787.81,43.129,4760.69,5395000,1079
-13053.2138671875,1080,21.0935,4762.94,43.0322,4745.0,5400000,1080
-13439.1689453125,1081,22.3216,4835.36,43.547,4533.72,5405000,1081
-13059.0830078125,1082,21.5509,4792.82,43.0613,4777.67,5410000,1082
-12959.890625,1083,21.1093,4798.39,43.0541,3886.8,5415000,1083
-13065.01171875,1084,20.8614,4762.12,43.0947,4730.22,5420000,1084
-12795.43359375,1085,20.4295,4765.29,42.9482,4748.31,5425000,1085
-13010.05859375,1086,21.0683,4763.84,42.7653,4729.3,5430000,1086
-13056.611328125,1087,20.99,4760.49,43.1144,4754.6,5435000,1087
-13011.33203125,1088,20.6957,4720.9,42.5369,4683.67,5440000,1088
-13166.8056640625,1089,21.4614,4738.78,43.2749,4728.18,5445000,1089
-13154.0546875,1090,21.187,4780.48,42.9615,4632.36,5450000,1090
-13265.4453125,1091,21.9572,4772.13,43.3636,4735.91,5455000,1091
-13197.8662109375,1092,20.8018,4766.51,42.5926,4734.43,5460000,1092
-13158.841796875,1093,20.9835,4764.12,42.7041,4697.27,5465000,1093
-13329.08203125,1094,20.7773,4815.27,43.1828,4750.14,5470000,1094
-13369.1787109375,1095,20.9386,4822.34,42.9817,4650.98,5475000,1095
-13301.0791015625,1096,21.0577,4766.66,42.9659,4737.15,5480000,1096
-13197.11328125,1097,20.9027,4691.4,42.9238,3979.89,5485000,1097
-13077.97265625,1098,20.1963,4762.64,43.217,4613.4,5490000,1098
-12989.6240234375,1099,20.4741,4758.06,43.0737,4639.47,5495000,1099
-12972.80078125,1100,20.7295,4353.73,42.9717,4290.53,5500000,1100
-12977.4580078125,1101,21.5067,4774.93,43.2167,4591.96,5505000,1101
-12910.6826171875,1102,20.2047,4720.04,42.7052,4526.55,5510000,1102
-13236.916015625,1103,21.5036,4703.18,43.3509,4591.43,5515000,1103
-13001.7587890625,1104,20.5399,4714.38,43.0743,4691.24,5520000,1104
-12921.3759765625,1105,19.722,4735.41,42.8275,4388.68,5525000,1105
-12921.1435546875,1106,20.5075,4752.54,43.1194,4118.9,5530000,1106
-12758.3134765625,1107,20.5015,4726.41,43.1023,4096.36,5535000,1107
-12893.4248046875,1108,20.8459,4668.71,43.2095,4327.38,5540000,1108
-12816.20703125,1109,20.8857,4705.69,43.1659,4542.43,5545000,1109
-13155.08203125,1110,20.5744,4716.03,43.208,4509.81,5550000,1110
-13211.1279296875,1111,21.5412,4688.14,43.4224,4397.88,5555000,1111
-12824.30078125,1112,20.5974,4701.02,42.9441,4682.17,5560000,1112
-13706.349609375,1113,21.0817,4710.99,43.3852,4514.88,5565000,1113
-13129.6103515625,1114,20.9404,4681.17,42.9972,4495.3,5570000,1114
-13033.197265625,1115,20.9555,4746.7,43.0775,4740.68,5575000,1115
-13187.724609375,1116,21.0556,4683.53,42.8528,4505.75,5580000,1116
-13039.1484375,1117,20.1328,4689.16,42.7366,4668.14,5585000,1117
-13159.5595703125,1118,20.7891,4723.75,43.1565,4344.42,5590000,1118
-12907.9951171875,1119,20.0922,4668.83,43.1407,4478.44,5595000,1119
-13241.212890625,1120,20.143,4692.41,42.7835,4689.11,5600000,1120
-12830.5107421875,1121,20.0573,4699.78,42.7651,4696.5,5605000,1121
-13008.6611328125,1122,21.0055,4713.78,42.9824,4511.85,5610000,1122
-13288.3525390625,1123,21.483,4779.52,43.0156,4758.63,5615000,1123
-13200.7861328125,1124,20.8701,4437.5,42.9905,4518.79,5620000,1124
-13333.421875,1125,21.379,4776.03,43.0629,4615.6,5625000,1125
-13363.416015625,1126,21.4743,4763.31,43.3221,4659.0,5630000,1126
-13031.232421875,1127,21.1508,4741.22,43.1972,4627.42,5635000,1127
-13264.927734375,1128,20.8022,4738.08,42.823,4710.5,5640000,1128
-13166.59375,1129,21.2037,4777.04,43.1993,4758.99,5645000,1129
-13265.2236328125,1130,21.5694,4746.89,43.1721,4711.42,5650000,1130
-13070.0244140625,1131,20.5883,4735.17,43.4258,4718.16,5655000,1131
-13139.6962890625,1132,20.8564,4712.44,43.0324,4443.61,5660000,1132
-13345.861328125,1133,21.4075,4745.48,43.0708,4729.03,5665000,1133
-13100.5283203125,1134,21.2068,4768.17,43.1657,4356.78,5670000,1134
-13006.982421875,1135,20.698,4739.87,43.2824,4734.51,5675000,1135
-13057.216796875,1136,21.3559,4785.75,42.8785,4763.25,5680000,1136
-13019.5302734375,1137,20.9006,4733.14,42.9579,4540.63,5685000,1137
-13270.1484375,1138,21.546,4733.12,43.227,4432.88,5690000,1138
-13048.8583984375,1139,20.7345,4762.65,43.0187,4606.34,5695000,1139
-13428.5791015625,1140,21.6124,4762.67,43.087,4731.05,5700000,1140
-13096.37109375,1141,21.3617,4743.24,43.2498,4697.33,5705000,1141
-13365.49609375,1142,20.6606,4725.71,43.2065,4543.96,5710000,1142
-13196.287109375,1143,21.5811,4753.9,43.0005,4727.93,5715000,1143
