Running Reverse KL,Running Update Time,Running Forward KL,Real Det Return,Running Env Steps,Itration,Reward Loss,Real Sto Return
16.3703,764,35.8775,5108.98,3820000,764,-4226.197265625,4901.25
16.9052,765,36.6682,5031.83,3825000,765,-4506.47216796875,4874.61
16.9902,766,36.7122,5086.05,3830000,766,-4462.26953125,4876.62
17.3521,767,36.5024,5016.99,3835000,767,-4470.37939453125,4912.19
17.5985,768,36.7671,5063.03,3840000,768,-4410.74755859375,4970.09
17.2861,769,35.9125,5118.34,3845000,769,-4386.01708984375,4966.97
16.1409,770,35.8356,5186.08,3850000,770,-4357.5595703125,5041.47
15.2884,771,35.0174,5161.27,3855000,771,-4171.9775390625,4999.64
15.4068,772,34.6743,5101.3,3860000,772,-4246.81591796875,4984.57
15.7747,773,35.1128,5154.35,3865000,773,-4405.3212890625,4781.55
15.765,774,35.735,5165.03,3870000,774,-4379.43603515625,5004.14
14.9341,775,34.0631,5143.38,3875000,775,-4299.5546875,5011.39
15.3866,776,34.5074,5040.53,3880000,776,-4427.97314453125,4994.26
14.6033,777,33.9695,5073.25,3885000,777,-4239.61376953125,5002.38
14.7321,778,34.3236,5042.86,3890000,778,-4215.201171875,4966.96
15.5491,779,34.0494,5031.07,3895000,779,-4390.5390625,4905.71
14.5565,780,35.8162,4950.04,3900000,780,-4615.31396484375,4961.08
16.0783,781,36.5403,5108.21,3905000,781,-4447.11376953125,4977.54
15.2507,782,35.628,5090.1,3910000,782,-4573.087890625,4978.67
14.8022,783,34.2453,5351.99,3915000,783,-4860.9130859375,5107.42
15.1644,784,34.6687,5216.36,3920000,784,-4336.5625,5130.86
18.6922,785,35.7001,5141.18,3925000,785,-4352.630859375,5011.66
14.9915,786,35.7486,5049.65,3930000,786,-4705.44921875,4987.86
15.1836,787,34.6047,5092.79,3935000,787,-4499.59130859375,4994.26
15.0418,788,36.0368,5006.03,3940000,788,-4649.06005859375,4905.33
15.2617,789,36.2301,4968.78,3945000,789,-4751.62158203125,4819.19
14.9209,790,35.8167,4989.28,3950000,790,-4649.81982421875,4688.2
14.4285,791,34.5172,5014.77,3955000,791,-4604.79150390625,4902.26
14.674,792,34.9221,5017.66,3960000,792,-4535.025390625,4910.68
14.0747,793,35.5813,5053.61,3965000,793,-4646.490234375,4953.69
14.0572,794,35.5693,4885.41,3970000,794,-4739.1689453125,4820.63
14.6452,795,34.9729,4979.15,3975000,795,-4588.97607421875,4902.29
15.0372,796,35.1259,5025.08,3980000,796,-4581.3076171875,4908.45
14.6702,797,35.6872,5020.67,3985000,797,-4769.654296875,4927.92
14.9829,798,36.2217,5018.93,3990000,798,-4736.10888671875,4944.24
14.6138,799,35.3317,4986.0,3995000,799,-4758.763671875,4902.14
15.2391,800,35.7637,5030.15,4000000,800,-4616.2841796875,4937.43
15.9699,801,36.7181,4976.03,4005000,801,-4832.34716796875,4930.14
15.7143,802,36.099,5020.53,4010000,802,-4749.54052734375,4989.58
15.2974,803,36.2397,5087.46,4015000,803,-4897.2470703125,5002.06
15.4305,804,36.2586,5105.84,4020000,804,-4837.3837890625,4764.52
15.8308,805,36.6029,5119.25,4025000,805,-4846.916015625,5032.11
16.4631,806,36.5363,5059.57,4030000,806,-4903.70263671875,5009.74
15.3436,807,36.9932,5086.61,4035000,807,-4981.41357421875,4835.49
15.2664,808,36.3115,5061.82,4040000,808,-4846.9951171875,4994.13
14.9746,809,36.708,5083.92,4045000,809,-4921.5390625,4993.89
14.3876,810,36.3074,5117.57,4050000,810,-4988.248046875,4996.09
14.0728,811,36.9617,5091.02,4055000,811,-5276.97509765625,4995.35
28.0437,812,37.7081,1323.76,4060000,812,-5950.5703125,3075.66
14.6913,813,37.071,4836.01,4065000,813,-5636.13525390625,4863.09
14.614,814,35.9958,5080.85,4070000,814,-5119.19677734375,4988.89
14.2531,815,36.0224,5048.47,4075000,815,-5016.97119140625,4948.58
15.3471,816,36.036,5152.31,4080000,816,-5279.744140625,4980.08
14.2933,817,35.0985,5193.9,4085000,817,-5034.451171875,5005.99
19.2265,818,35.7836,4368.06,4090000,818,-5616.77734375,4665.63
13.9273,819,34.689,5186.43,4095000,819,-4912.40869140625,5071.78
14.3997,820,35.3743,5010.4,4100000,820,-5263.7041015625,5005.92
17.8176,821,36.102,4800.66,4105000,821,-5777.92822265625,4190.77
14.1622,822,36.1844,4872.1,4110000,822,-5741.87451171875,4586.8
12.85,823,35.8887,4940.83,4115000,823,-5591.66552734375,4717.07
14.1336,824,36.472,4788.82,4120000,824,-5618.9013671875,4760.3
14.0106,825,35.2724,5140.22,4125000,825,-5269.3955078125,4872.22
14.9735,826,35.839,5092.26,4130000,826,-5513.365234375,4893.11
13.1514,827,33.6328,5074.02,4135000,827,-5211.3232421875,4987.84
16.6592,828,35.0168,4979.28,4140000,828,-5356.95556640625,4918.13
14.4117,829,37.7557,4720.75,4145000,829,-6300.98583984375,4328.47
15.4023,830,36.0022,5146.15,4150000,830,-5600.962890625,5015.22
13.7593,831,34.8744,4616.73,4155000,831,-5105.5224609375,4883.86
14.2638,832,34.9644,4976.28,4160000,832,-5169.62841796875,4714.46
13.4589,833,36.6035,4809.89,4165000,833,-5634.123046875,4811.2
13.7393,834,36.4839,3410.96,4170000,834,-5870.07373046875,4795.7
13.697,835,36.0388,4964.69,4175000,835,-5665.3203125,4826.68
13.8435,836,36.1953,5039.81,4180000,836,-5573.97705078125,4981.71
14.8371,837,35.8259,4993.64,4185000,837,-5566.25048828125,4589.37
14.4238,838,36.9362,4982.91,4190000,838,-5870.77978515625,4927.02
13.7986,839,35.8055,4935.07,4195000,839,-5608.40380859375,4917.04
14.4299,840,36.5266,4891.85,4200000,840,-6017.5556640625,4926.49
15.1122,841,36.6588,5095.14,4205000,841,-5622.4365234375,4969.89
14.8348,842,37.2568,4865.54,4210000,842,-6304.81494140625,4847.62
15.0455,843,35.7941,5124.49,4215000,843,-5526.0693359375,4993.13
16.0866,844,36.9679,4915.97,4220000,844,-6355.3388671875,4819.16
13.9929,845,35.1587,4921.18,4225000,845,-5714.53564453125,4940.93
13.8419,846,35.5275,4999.41,4230000,846,-5760.14794921875,4960.08
14.5599,847,36.3943,5007.56,4235000,847,-5950.03125,4933.76
14.4477,848,35.9832,5089.56,4240000,848,-5964.94677734375,4962.06
14.6703,849,35.2529,5050.29,4245000,849,-5244.9482421875,4960.71
14.2478,850,34.727,5005.12,4250000,850,-5635.0810546875,4905.18
14.1313,851,35.7055,4927.37,4255000,851,-5614.97900390625,4882.83
13.8601,852,35.8021,5022.74,4260000,852,-5926.521484375,4989.0
15.0206,853,36.2618,5141.77,4265000,853,-6111.2177734375,4989.72
15.585,854,36.8223,4945.89,4270000,854,-5692.2685546875,4807.63
14.1782,855,36.5539,4855.25,4275000,855,-5746.2275390625,4823.35
13.8982,856,34.5642,5045.39,4280000,856,-5381.904296875,4936.84
14.236,857,34.6751,4738.75,4285000,857,-5806.3486328125,4945.66
13.6029,858,34.0638,5063.05,4290000,858,-5197.0517578125,4919.59
15.3163,859,36.3689,4905.93,4295000,859,-6026.52099609375,4287.71
14.5543,860,36.1876,4883.4,4300000,860,-6055.40283203125,4912.9
13.7675,861,34.6313,4921.92,4305000,861,-5801.0419921875,4684.87
15.6659,862,37.2598,4943.27,4310000,862,-6598.89990234375,4945.61
15.7407,863,35.9401,5112.79,4315000,863,-5782.181640625,4933.15
13.9933,864,34.4977,5071.93,4320000,864,-5593.6650390625,4940.6
15.8345,865,36.8395,5065.27,4325000,865,-6276.05224609375,4668.86
16.6353,866,37.1174,4977.36,4330000,866,-6192.6650390625,4914.83
15.5472,867,37.1347,5136.69,4335000,867,-5708.40380859375,5018.55
16.0098,868,36.4201,5107.2,4340000,868,-6473.9521484375,4971.73
15.9403,869,36.5999,5051.59,4345000,869,-6114.59912109375,4862.8
15.1547,870,35.1673,4880.38,4350000,870,-5643.9287109375,4771.27
14.2972,871,33.8984,5126.12,4355000,871,-5293.6201171875,4779.84
15.1784,872,34.6625,5113.87,4360000,872,-5500.1796875,5028.68
14.7338,873,35.0552,5091.7,4365000,873,-5453.6650390625,4991.25
14.634,874,35.3579,5110.27,4370000,874,-5269.4951171875,4765.84
16.5811,875,35.1774,4879.57,4375000,875,-5744.72509765625,4597.87
14.614,876,34.9745,4946.46,4380000,876,-5501.798828125,4643.76
15.1506,877,34.5498,5090.17,4385000,877,-5469.2734375,4979.13
15.0606,878,34.3744,5063.23,4390000,878,-5662.49560546875,4988.41
15.354,879,35.1412,5099.25,4395000,879,-5798.86376953125,4964.57
13.9671,880,34.6184,4955.31,4400000,880,-5412.26513671875,4774.17
13.4839,881,35.5636,4588.5,4405000,881,-5594.26708984375,4199.44
14.0154,882,35.0458,4932.24,4410000,882,-5341.462890625,4616.75
14.7847,883,34.9699,4768.27,4415000,883,-5404.552734375,4886.52
15.2456,884,35.119,5023.65,4420000,884,-5564.25732421875,4747.57
15.477,885,35.885,5002.27,4425000,885,-5562.130859375,4862.34
15.5477,886,36.0854,5014.37,4430000,886,-5780.8798828125,4930.4
14.4965,887,35.7365,5113.81,4435000,887,-5542.8330078125,4909.12
14.8174,888,35.6976,5064.4,4440000,888,-5315.48046875,4828.66
16.0122,889,36.0534,4895.38,4445000,889,-5347.826171875,4815.37
19.1127,890,36.6349,5167.82,4450000,890,-5227.51171875,4869.25
15.0252,891,35.5259,5055.1,4455000,891,-5821.4619140625,4936.79
15.1984,892,35.8686,5013.44,4460000,892,-5831.38134765625,4894.92
14.9635,893,35.5416,4870.6,4465000,893,-5969.3857421875,4828.3
14.7762,894,36.1296,4711.64,4470000,894,-6334.5673828125,4565.75
15.0998,895,35.7654,4744.46,4475000,895,-6544.521484375,4570.35
16.7869,896,38.0196,4781.51,4480000,896,-7017.62939453125,4737.77
13.7791,897,35.7128,4706.06,4485000,897,-6079.3896484375,4533.8
14.0174,898,36.3392,4620.74,4490000,898,-6464.18408203125,4640.58
13.6328,899,36.6174,4600.22,4495000,899,-6472.88720703125,4528.8
13.7342,900,36.3742,4752.82,4500000,900,-6581.7470703125,4653.84
14.2241,901,37.0199,4708.16,4505000,901,-6704.67529296875,4649.59
13.7065,902,36.1574,4732.13,4510000,902,-6072.1484375,4683.18
14.0146,903,36.2961,4676.35,4515000,903,-6468.546875,4701.07
16.2879,904,37.5394,5036.43,4520000,904,-6792.27685546875,4941.4
16.7954,905,36.8638,4933.85,4525000,905,-6020.826171875,4851.63
14.2181,906,36.3251,4540.05,4530000,906,-6017.52099609375,4374.73
13.5696,907,36.3029,4611.78,4535000,907,-5917.009765625,4407.46
16.5341,908,36.2563,4759.92,4540000,908,-5617.34130859375,4549.72
14.4648,909,35.6439,4870.59,4545000,909,-5840.15283203125,4809.26
15.1907,910,35.7863,5023.67,4550000,910,-6297.69384765625,4923.27
14.1544,911,35.4865,4957.4,4555000,911,-5745.66943359375,4869.54
13.626,912,35.7852,4761.16,4560000,912,-5472.1044921875,4516.86
19.641,913,38.5676,3966.13,4565000,913,-6236.7646484375,2516.0
18.308,914,37.3956,5038.9,4570000,914,-6329.81884765625,4960.92
14.6571,915,35.7001,4697.05,4575000,915,-5673.80224609375,4662.8
15.041,916,35.3693,4841.63,4580000,916,-6108.5341796875,4597.64
16.2627,917,35.3806,4849.71,4585000,917,-6092.234375,4827.05
15.873,918,35.6031,4865.76,4590000,918,-5704.55517578125,4803.14
16.6724,919,36.1361,5003.92,4595000,919,-6117.6923828125,4709.43
18.0464,920,36.9534,4938.95,4600000,920,-6396.2158203125,3348.58
49.8464,921,48.0169,622.56,4605000,921,-7312.9072265625,562.45
31.8874,922,50.6003,-10.73,4610000,922,-7096.14013671875,-8.79
62.7231,923,49.1205,65.85,4615000,923,-7217.681640625,62.09
74.0041,924,44.4848,513.66,4620000,924,-7355.2744140625,723.83
23.1604,925,38.3352,4673.05,4625000,925,-7216.05322265625,4479.83
21.5385,926,40.9364,4428.35,4630000,926,-7636.58447265625,4173.37
22.5782,927,38.5882,4565.48,4635000,927,-6548.56005859375,4555.76
19.6174,928,37.186,4854.16,4640000,928,-6941.61279296875,4803.77
20.4653,929,37.1324,5120.2,4645000,929,-6699.99609375,4978.73
21.0694,930,37.0685,4930.24,4650000,930,-6808.99462890625,4826.6
20.4452,931,37.1119,5132.92,4655000,931,-6805.0537109375,5007.72
20.773,932,36.3489,5001.61,4660000,932,-6509.76904296875,4908.42
26.2851,933,37.6431,4841.81,4665000,933,-6731.1513671875,4465.57
37.7074,934,37.9984,4750.54,4670000,934,-7207.19140625,3147.26
22.4498,935,36.4636,4044.05,4675000,935,-6420.30322265625,3735.56
21.1711,936,36.8843,4718.75,4680000,936,-7025.96435546875,4441.87
23.4273,937,38.0162,4034.03,4685000,937,-6888.3076171875,4185.43
27.3552,938,40.1473,4869.64,4690000,938,-7405.9814453125,4114.05
21.7296,939,41.0631,3732.79,4695000,939,-7622.640625,4285.08
20.7471,940,40.1408,4831.13,4700000,940,-7555.68115234375,4733.61
24.8914,941,40.8384,1825.73,4705000,941,-8219.9638671875,2169.36
27.6632,942,40.9513,2873.52,4710000,942,-7808.3017578125,2037.94
21.3261,943,38.11,5137.99,4715000,943,-7828.3525390625,4713.42
24.451,944,38.192,4765.95,4720000,944,-7918.64599609375,4203.39
26.6924,945,44.0879,3141.46,4725000,945,-7597.2177734375,2301.22
41.6665,946,41.4181,2953.87,4730000,946,-7342.0078125,995.94
21.3908,947,39.0987,4603.91,4735000,947,-7199.6826171875,4566.2
18.9872,948,42.8729,3526.72,4740000,948,-7702.80224609375,3111.83
34.4121,949,44.0724,1200.64,4745000,949,-8710.5654296875,1066.69
25.1335,950,41.7965,2256.83,4750000,950,-7949.826171875,2466.83
21.9503,951,39.0503,4241.36,4755000,951,-6570.541015625,4166.73
21.7508,952,38.3475,4549.93,4760000,952,-6878.72314453125,4259.65
24.5012,953,39.2994,4749.54,4765000,953,-7147.66015625,4022.84
28.0777,954,39.5815,713.8,4770000,954,-7459.48779296875,3375.91
33.5372,955,38.3555,1519.69,4775000,955,-7793.7802734375,3400.54
26.4189,956,38.4821,1468.63,4780000,956,-8156.07470703125,2764.28
18.8597,957,37.2287,1729.14,4785000,957,-6732.859375,3692.64
16.1477,958,35.3794,4842.79,4790000,958,-6231.01318359375,4445.3
16.1208,959,36.2915,4838.66,4795000,959,-6141.80322265625,4637.71
27.8749,960,38.1829,4670.62,4800000,960,-8046.9091796875,3647.86
20.5766,961,36.8509,4497.47,4805000,961,-7257.91064453125,4485.15
15.9588,962,36.2841,4667.45,4810000,962,-6432.01123046875,4803.52
27.2847,963,38.7218,2133.4,4815000,963,-8310.1171875,2290.27
25.4112,964,38.6395,2962.32,4820000,964,-7914.66162109375,3444.13
33.1687,965,39.8161,1430.79,4825000,965,-8252.6533203125,2943.88
28.6627,966,39.0819,3105.32,4830000,966,-7989.337890625,3075.7
22.9622,967,37.1621,4143.26,4835000,967,-7596.224609375,4354.16
19.041,968,37.149,5036.62,4840000,968,-6816.22412109375,4843.48
21.6225,969,37.9918,5186.69,4845000,969,-6684.84033203125,5011.95
20.4097,970,38.071,5045.33,4850000,970,-6698.81591796875,4761.47
20.7947,971,37.7783,5194.9,4855000,971,-6484.9970703125,5106.86
20.6333,972,37.1026,4925.79,4860000,972,-7071.11279296875,4531.46
19.1012,973,36.8172,5152.8,4865000,973,-6455.3525390625,4915.03
19.3655,974,36.7807,5076.24,4870000,974,-6666.3193359375,5020.9
18.5401,975,36.8814,5129.62,4875000,975,-6806.78271484375,5059.74
18.5449,976,37.3127,5151.06,4880000,976,-6735.23583984375,5069.7
18.9954,977,37.2367,5201.35,4885000,977,-6784.75048828125,5115.15
21.5354,978,37.9279,4199.71,4890000,978,-7174.482421875,4367.68
18.952,979,37.3418,4696.22,4895000,979,-6669.69970703125,4972.9
18.713,980,36.8367,5086.23,4900000,980,-6771.87744140625,4798.6
16.2368,981,36.2595,4834.57,4905000,981,-7093.9462890625,4778.34
18.52,982,37.6267,4680.13,4910000,982,-7512.53662109375,4666.22
19.8708,983,37.5209,4988.1,4915000,983,-7781.08984375,4869.82
19.0625,984,36.524,4940.89,4920000,984,-7797.15234375,4828.85
18.3449,985,36.2792,4465.77,4925000,985,-7519.4267578125,4644.69
19.8532,986,37.4473,4851.43,4930000,986,-8191.818359375,4767.8
19.4147,987,36.8755,4811.93,4935000,987,-8035.24853515625,4812.3
19.663,988,37.6366,4811.06,4940000,988,-8074.34765625,4792.4
17.7257,989,36.2238,4808.59,4945000,989,-7162.076171875,4535.38
20.5426,990,37.0661,4794.17,4950000,990,-7882.61328125,4328.12
18.4532,991,37.1098,4852.39,4955000,991,-7815.46875,4743.87
17.5242,992,36.3872,4768.97,4960000,992,-7987.181640625,4639.86
16.8555,993,36.482,5008.13,4965000,993,-7978.0068359375,4457.32
26.9981,994,36.7609,5036.89,4970000,994,-8272.19921875,3983.89
22.7026,995,36.7739,4704.41,4975000,995,-7835.27734375,4725.69
17.0436,996,35.5984,5149.09,4980000,996,-7475.8740234375,5023.26
18.7269,997,36.9932,5127.17,4985000,997,-7302.35107421875,4767.32
17.814,998,36.5498,5179.19,4990000,998,-7469.18359375,4820.92
17.4033,999,36.1847,2144.71,4995000,999,-6964.419921875,4525.94
18.1359,1000,35.8779,5107.24,5000000,1000,-7042.8427734375,4813.29
18.2679,1001,36.4867,5068.49,5005000,1001,-7507.49755859375,4977.39
18.3192,1002,36.7353,4959.86,5010000,1002,-7867.98779296875,4815.81
17.4795,1003,36.116,5120.01,5015000,1003,-7760.16796875,4977.86
17.9973,1004,36.4648,4885.91,5020000,1004,-7616.76220703125,4796.47
18.2077,1005,36.3233,4532.85,5025000,1005,-7861.70947265625,4524.6
17.9587,1006,36.0478,4331.78,5030000,1006,-7842.69091796875,4896.1
16.8766,1007,36.2501,4912.73,5035000,1007,-7843.6435546875,4910.5
18.1097,1008,37.6068,5078.06,5040000,1008,-8058.70703125,4771.43
18.5804,1009,39.315,4966.55,5045000,1009,-7968.037109375,4627.15
21.8783,1010,42.0117,4171.54,5050000,1010,-8865.5478515625,4197.7
23.0153,1011,41.143,4502.53,5055000,1011,-8445.083984375,4500.16
24.9385,1012,38.4169,4948.26,5060000,1012,-7988.18115234375,4625.39
20.476,1013,36.1898,4901.17,5065000,1013,-7322.15478515625,3792.49
26.5335,1014,36.7581,3405.55,5070000,1014,-7412.486328125,4139.5
25.1532,1015,36.8111,3678.92,5075000,1015,-7686.25048828125,3697.71
28.9605,1016,36.5911,2991.79,5080000,1016,-7536.15283203125,4144.8
36.8586,1017,41.9252,2845.46,5085000,1017,-7705.7236328125,1309.85
105.6048,1018,54.5144,-3.33,5090000,1018,-6468.61865234375,-3.3
91.9269,1019,49.8467,416.65,5095000,1019,-8351.8056640625,427.34
85.2216,1020,48.6593,393.42,5100000,1020,-8988.96875,455.06
157.8707,1021,51.343,279.68,5105000,1021,-9442.962890625,267.52
118.2429,1022,44.8479,847.75,5110000,1022,-9610.84375,712.63
46.004,1023,55.1841,23.65,5115000,1023,-4031.72216796875,23.2
90.9458,1024,46.2071,655.48,5120000,1024,-9067.779296875,740.5
66.9018,1025,41.4014,1602.04,5125000,1025,-9671.0791015625,1415.87
122.6426,1026,50.9963,394.31,5130000,1026,-10021.5439453125,294.77
106.9194,1027,51.7119,284.59,5135000,1027,-10243.33984375,293.18
62.7021,1028,43.9544,1081.15,5140000,1028,-9516.2998046875,1038.42
62.6683,1029,51.7509,20.7,5145000,1029,-8014.74169921875,59.98
47.7171,1030,37.7731,1335.98,5150000,1030,-8644.9267578125,1742.43
36.8997,1031,37.4029,4061.8,5155000,1031,-6635.37646484375,3765.68
22.8381,1032,37.1605,4659.86,5160000,1032,-6272.63818359375,4682.8
29.4213,1033,37.806,1368.84,5165000,1033,-7203.0458984375,2202.08
22.0753,1034,37.8542,4507.99,5170000,1034,-7948.51953125,4880.86
30.4694,1035,39.5237,5011.06,5175000,1035,-8494.96484375,4323.93
25.9452,1036,38.2882,4984.43,5180000,1036,-7947.68310546875,4321.65
25.9442,1037,39.3613,4882.61,5185000,1037,-8315.3349609375,4612.18
52.2777,1038,41.9608,647.72,5190000,1038,-9725.8076171875,864.12
33.7361,1039,41.5265,1252.34,5195000,1039,-8978.3017578125,2607.6
32.2434,1040,40.5582,4611.76,5200000,1040,-8486.759765625,4030.32
23.2653,1041,39.1954,4676.37,5205000,1041,-8097.8642578125,4640.96
22.9374,1042,38.7126,4776.3,5210000,1042,-8228.2939453125,4786.89
21.534,1043,38.1228,4715.74,5215000,1043,-7726.4765625,4733.67
19.7321,1044,38.3726,4695.84,5220000,1044,-7778.84130859375,4701.89
18.8762,1045,38.8163,4879.55,5225000,1045,-7244.81591796875,4742.4
20.5055,1046,40.3089,4681.97,5230000,1046,-7576.48291015625,4622.88
20.6862,1047,40.9756,4552.48,5235000,1047,-8183.90478515625,4659.64
20.6022,1048,40.0889,4713.45,5240000,1048,-8131.4794921875,4684.15
21.3743,1049,41.3592,4732.75,5245000,1049,-8452.4521484375,4640.75
21.294,1050,41.4498,4643.79,5250000,1050,-8930.1298828125,4545.94
20.8221,1051,40.5104,4886.29,5255000,1051,-9002.056640625,4819.18
22.181,1052,41.764,4889.05,5260000,1052,-9434.1376953125,4755.07
27.5386,1053,39.9972,4889.63,5265000,1053,-8562.7001953125,4888.72
20.4573,1054,39.0055,5029.76,5270000,1054,-8595.169921875,5007.89
20.216,1055,38.45,5115.4,5275000,1055,-8561.7939453125,5045.12
20.605,1056,38.8078,5130.72,5280000,1056,-8360.33984375,5068.64
19.6127,1057,37.3507,5180.12,5285000,1057,-7796.0791015625,5128.88
19.8759,1058,36.8832,5230.77,5290000,1058,-7472.5810546875,5176.07
19.6768,1059,36.4189,5162.33,5295000,1059,-7711.73583984375,5094.39
19.7608,1060,36.6084,5182.74,5300000,1060,-7800.71923828125,5134.51
19.6906,1061,36.4072,5178.85,5305000,1061,-7807.88330078125,5135.03
19.3437,1062,36.2571,5218.98,5310000,1062,-7545.76513671875,5133.71
18.7837,1063,36.6471,5161.49,5315000,1063,-7909.89013671875,5079.3
17.5519,1064,35.3098,5129.46,5320000,1064,-7867.94873046875,5090.47
17.584,1065,35.1905,5082.9,5325000,1065,-7910.83984375,5030.26
17.9448,1066,36.3353,4967.82,5330000,1066,-8149.3818359375,4923.45
17.9061,1067,36.2806,4893.68,5335000,1067,-8148.1962890625,4847.07
18.7644,1068,38.3637,4538.06,5340000,1068,-8329.58984375,4518.69
17.7623,1069,37.0554,4715.56,5345000,1069,-8070.8369140625,4641.17
18.2427,1070,35.9552,5019.96,5350000,1070,-7763.18994140625,4920.04
18.072,1071,36.5846,4959.31,5355000,1071,-7876.873046875,4885.41
17.5373,1072,36.1625,4875.2,5360000,1072,-7863.3662109375,4819.59
17.9641,1073,35.9208,4973.28,5365000,1073,-7604.0478515625,4878.48
17.4268,1074,36.2442,4905.26,5370000,1074,-7743.33203125,4802.33
17.2689,1075,36.4493,4922.55,5375000,1075,-7849.67041015625,4814.47
17.5454,1076,36.7034,4768.08,5380000,1076,-7975.48193359375,4760.56
18.0101,1077,36.3954,4795.56,5385000,1077,-7904.8837890625,4790.81
17.5484,1078,36.3977,4796.64,5390000,1078,-7950.9765625,4811.12
17.6539,1079,35.7665,4997.51,5395000,1079,-7563.7822265625,4920.25
17.5598,1080,34.9929,5073.0,5400000,1080,-7367.14453125,5008.96
17.5777,1081,35.4681,5063.56,5405000,1081,-7945.01953125,5020.8
17.131,1082,35.0367,5087.58,5410000,1082,-7443.951171875,5019.85
17.1017,1083,35.0562,5083.57,5415000,1083,-7535.5166015625,5015.31
17.1052,1084,35.5311,5080.16,5420000,1084,-7777.9853515625,5011.07
16.3671,1085,34.8217,5120.45,5425000,1085,-7441.0263671875,5049.0
16.5025,1086,35.1892,5120.07,5430000,1086,-7575.26953125,5042.95
16.3521,1087,35.1968,5142.54,5435000,1087,-7234.9130859375,5090.71
15.7875,1088,35.242,4967.08,5440000,1088,-7718.962890625,4959.63
16.5298,1089,35.7388,5003.67,5445000,1089,-7886.24267578125,5006.67
16.1459,1090,35.282,5039.66,5450000,1090,-7787.017578125,5015.96
16.1678,1091,35.0954,5054.29,5455000,1091,-7830.43505859375,4813.52
16.4585,1092,35.0269,5050.71,5460000,1092,-7966.3701171875,5006.67
16.2901,1093,35.4374,5012.27,5465000,1093,-7738.38916015625,4944.8
16.8523,1094,35.5473,5016.32,5470000,1094,-7865.6025390625,4938.28
17.0968,1095,36.0205,5043.16,5475000,1095,-8298.9384765625,4956.97
16.8661,1096,35.8554,5118.58,5480000,1096,-8273.57421875,5069.63
17.3721,1097,36.6208,5023.08,5485000,1097,-8641.748046875,4976.67
17.5031,1098,37.385,4897.49,5490000,1098,-8583.34765625,4668.4
18.3293,1099,36.9233,4973.53,5495000,1099,-8449.9775390625,4922.51
18.0832,1100,37.3151,4966.11,5500000,1100,-9048.2958984375,4947.49
17.8058,1101,37.0874,4963.36,5505000,1101,-8808.9345703125,4870.71
17.6235,1102,37.2309,4951.3,5510000,1102,-8871.2021484375,4919.36
18.5303,1103,38.0201,5053.25,5515000,1103,-9005.0966796875,4999.81
17.5546,1104,37.5207,5001.81,5520000,1104,-9033.9638671875,4951.46
23.0752,1105,37.4043,5038.46,5525000,1105,-8872.2001953125,4776.9
17.1676,1106,36.9374,5000.66,5530000,1106,-9000.1103515625,4938.41
17.4256,1107,37.3037,5053.61,5535000,1107,-8969.408203125,4960.57
17.0336,1108,37.1444,4955.59,5540000,1108,-9154.283203125,4916.87
17.8532,1109,37.8526,5024.19,5545000,1109,-9389.1845703125,4952.64
17.1849,1110,37.5759,5029.05,5550000,1110,-9279.6669921875,4979.35
17.1093,1111,36.838,4947.66,5555000,1111,-9093.8212890625,4927.43
17.4522,1112,37.1484,4933.95,5560000,1112,-9372.3701171875,4919.97
17.2197,1113,36.5025,5021.1,5565000,1113,-9143.6376953125,4969.17
17.8623,1114,36.6866,4994.22,5570000,1114,-9096.7197265625,4979.66
17.5471,1115,36.4807,4982.87,5575000,1115,-8980.8642578125,4963.58
18.0447,1116,37.0434,5105.73,5580000,1116,-9242.822265625,5050.47
18.2482,1117,36.5971,5112.08,5585000,1117,-9101.0576171875,5084.69
18.3646,1118,36.8173,5062.76,5590000,1118,-9182.53515625,5028.2
17.5597,1119,36.6372,4972.18,5595000,1119,-9221.44140625,4962.08
18.1727,1120,36.4516,5069.71,5600000,1120,-8840.15234375,5046.77
17.2804,1121,36.7352,4975.02,5605000,1121,-9097.9365234375,4962.04
18.1036,1122,37.0686,5015.99,5610000,1122,-9148.505859375,4982.69
17.1965,1123,36.7709,4980.04,5615000,1123,-9005.52734375,4939.16
18.1805,1124,36.7125,5030.19,5620000,1124,-8778.6904296875,4974.09
18.2588,1125,36.5311,5090.8,5625000,1125,-8727.36328125,4962.92
18.1168,1126,36.6188,5043.1,5630000,1126,-8750.6884765625,4970.73
17.876,1127,36.1962,5041.57,5635000,1127,-8403.2578125,4932.67
17.9775,1128,36.077,5072.62,5640000,1128,-8352.95703125,4962.06
18.1881,1129,35.6468,5071.47,5645000,1129,-8472.267578125,4956.25
16.8963,1130,36.168,4973.7,5650000,1130,-8685.5234375,4844.6
18.0127,1131,36.4026,4990.6,5655000,1131,-8678.85546875,4910.07
17.9332,1132,36.3358,5051.62,5660000,1132,-8581.48046875,4922.9
18.4694,1133,36.544,5070.1,5665000,1133,-8823.97265625,4936.59
18.4355,1134,36.0601,5122.39,5670000,1134,-8910.4638671875,4941.64
17.8956,1135,35.5541,5085.05,5675000,1135,-8644.4091796875,4941.3
18.2311,1136,35.1517,5015.1,5680000,1136,-8826.7001953125,4890.45
18.5738,1137,36.1967,4879.5,5685000,1137,-8743.7275390625,4775.59
18.6328,1138,36.9461,4881.88,5690000,1138,-9002.81640625,4791.06
