Reward Loss,Running Env Steps,Real Det Return,Real Sto Return,Running Reverse KL,Running Update Time,Itration,Running Forward KL
-4307.64794921875,3820000,4973.78,4810.56,13.3666,764,764,34.1627
-4210.732421875,3825000,4993.19,4846.7,12.9965,765,765,34.0154
-4140.6484375,3830000,5086.57,4768.36,12.9026,766,766,33.6113
-4221.5244140625,3835000,5082.4,4869.42,13.0013,767,767,33.8862
-4265.693359375,3840000,5004.74,4818.82,12.6256,768,768,33.8833
-4321.9462890625,3845000,5059.23,4810.67,12.7526,769,769,33.935
-4373.11474609375,3850000,4921.56,4794.12,13.3867,770,770,34.6824
-4416.43408203125,3855000,5076.22,4886.85,14.9339,771,771,33.7908
-4215.04296875,3860000,5030.32,4852.9,13.1647,772,772,34.4008
-4408.037109375,3865000,4976.42,4663.95,12.9871,773,773,34.4266
-4347.87548828125,3870000,5004.61,4851.54,13.3729,774,774,33.8145
-4163.30615234375,3875000,5123.45,4709.79,12.6931,775,775,34.2334
-4688.3701171875,3880000,5012.99,4518.79,11.7776,776,776,34.4677
-4662.57275390625,3885000,5069.57,4604.09,13.3126,777,777,34.9919
-4535.3505859375,3890000,5031.64,4689.96,12.7862,778,778,33.7476
-4410.07421875,3895000,4993.47,4843.94,13.2917,779,779,33.9858
-4517.0556640625,3900000,4829.35,4849.43,14.2119,780,780,34.03
-4462.22412109375,3905000,4955.63,4193.68,13.0712,781,781,34.2222
-4558.2744140625,3910000,5043.48,4510.05,12.6376,782,782,34.4757
-4418.5078125,3915000,5083.17,4702.75,13.8141,783,783,33.6384
-4399.15966796875,3920000,5065.14,4841.18,13.7015,784,784,34.0095
-4392.71728515625,3925000,5083.77,4889.25,14.1255,785,785,33.0644
-4448.681640625,3930000,5081.24,4849.72,13.9952,786,786,33.5387
-4411.580078125,3935000,5080.47,4902.37,13.9309,787,787,33.7486
-4646.49658203125,3940000,5107.09,4612.85,13.5146,788,788,34.1651
-4525.45751953125,3945000,5081.23,4718.44,14.0293,789,789,33.4905
-4585.3623046875,3950000,4917.55,4805.32,14.3036,790,790,34.3177
-4549.37646484375,3955000,4975.7,4824.74,14.7823,791,791,34.098
-4562.1318359375,3960000,5020.3,4830.2,14.894,792,792,34.1729
-4492.0615234375,3965000,5036.39,4808.68,14.6487,793,793,33.4425
-4410.2587890625,3970000,5004.74,4829.33,14.252,794,794,33.1533
-4596.484375,3975000,5083.25,4814.26,14.1895,795,795,34.3778
-4943.837890625,3980000,5013.71,4064.5,13.0654,796,796,34.143
-4606.71728515625,3985000,5023.3,4694.22,14.1148,797,797,33.5923
-5198.6171875,3990000,5034.75,4752.97,13.9318,798,798,35.133
-4653.48486328125,3995000,4990.79,4782.72,14.6259,799,799,35.3002
-5018.31103515625,4000000,4999.03,4639.55,14.0339,800,800,35.1275
-5051.78466796875,4005000,4967.65,4582.58,13.5686,801,801,35.577
-4718.666015625,4010000,5027.77,4788.98,14.3145,802,802,34.2996
-4746.02587890625,4015000,5069.55,4605.01,14.2542,803,803,34.3062
-4685.92041015625,4020000,5044.37,4794.62,14.327,804,804,33.734
-4766.796875,4025000,5015.53,4720.11,14.3303,805,805,35.0707
-4864.76611328125,4030000,5053.65,4766.75,13.8518,806,806,34.4897
-4969.5390625,4035000,5039.63,4500.33,13.5224,807,807,34.9934
-4746.79345703125,4040000,5079.31,4649.48,13.9103,808,808,35.3804
-4875.7626953125,4045000,4990.26,4754.76,14.7941,809,809,34.5939
-4774.576171875,4050000,4995.41,4665.73,14.2612,810,810,34.3183
-4676.7841796875,4055000,4976.25,4760.83,14.1913,811,811,34.321
-4896.09912109375,4060000,4904.93,4713.54,14.1582,812,812,34.6562
-4838.49072265625,4065000,4911.93,4537.63,14.2521,813,813,34.1896
-4798.96923828125,4070000,4988.72,4800.9,13.8055,814,814,33.7291
-4944.8935546875,4075000,4849.21,4704.33,13.8733,815,815,34.1894
-4886.04541015625,4080000,4974.17,4570.06,13.9407,816,816,34.7102
-4874.4140625,4085000,4931.66,4480.29,13.4455,817,817,34.0837
-4903.32177734375,4090000,4929.62,4755.76,13.6396,818,818,34.8814
-4827.44970703125,4095000,4984.51,4798.45,13.0287,819,819,33.4719
-4903.45166015625,4100000,4992.25,4794.35,13.6558,820,820,34.1657
-4866.291015625,4105000,5041.23,4829.83,13.8554,821,821,34.3265
-5002.84326171875,4110000,4983.12,4757.31,13.6732,822,822,34.5598
-4904.5107421875,4115000,5013.22,4813.47,13.9223,823,823,34.2155
-4961.8330078125,4120000,5011.3,4805.46,13.7939,824,824,34.8223
-5042.7197265625,4125000,4933.27,4742.33,14.0192,825,825,35.2445
-4993.95263671875,4130000,4980.04,4731.96,13.6596,826,826,34.0377
-5153.95166015625,4135000,4936.28,4791.68,13.6931,827,827,34.6719
-4964.57861328125,4140000,4961.75,4787.81,13.7829,828,828,34.0288
-4993.92236328125,4145000,4927.59,4729.17,14.0776,829,829,34.0622
-4994.0400390625,4150000,4967.48,4786.52,14.0865,830,830,34.8201
-4975.60107421875,4155000,5033.69,4833.23,13.8662,831,831,33.822
-4902.2578125,4160000,5031.01,4853.02,13.9656,832,832,34.0144
-5015.5107421875,4165000,4985.2,4750.35,14.2381,833,833,34.3788
-5062.28271484375,4170000,4932.51,4583.15,13.9749,834,834,35.6435
-4999.5947265625,4175000,5022.96,4767.12,14.1736,835,835,34.8708
-5020.11279296875,4180000,4950.52,4799.42,13.6434,836,836,35.0885
-5084.94775390625,4185000,4933.88,4748.44,14.1107,837,837,34.8575
-5265.654296875,4190000,4978.23,4796.45,13.5039,838,838,34.9917
-5039.7080078125,4195000,4932.44,4737.21,13.3478,839,839,34.7907
-5063.607421875,4200000,4979.35,4759.33,13.8163,840,840,34.2835
-5171.369140625,4205000,4905.28,4791.08,13.1574,841,841,34.3974
-5177.5810546875,4210000,4983.05,4765.21,13.8913,842,842,34.1737
-5340.0458984375,4215000,4887.55,4694.24,13.418,843,843,35.2859
-5151.48828125,4220000,4919.33,4628.74,13.6772,844,844,34.2844
-5260.02685546875,4225000,4960.41,4723.45,13.6063,845,845,34.2641
-5273.97216796875,4230000,4880.76,4669.32,13.8059,846,846,34.7762
-5280.18212890625,4235000,4966.87,4775.36,13.9005,847,847,34.6884
-5308.15966796875,4240000,4919.45,4698.5,13.4715,848,848,35.0057
-5254.6357421875,4245000,4978.69,4810.49,13.4348,849,849,34.3125
-5341.62744140625,4250000,4894.78,4749.54,13.5235,850,850,33.9657
-5333.8974609375,4255000,4917.63,4653.82,12.9954,851,851,34.442
-5464.03955078125,4260000,4904.15,4746.0,13.7991,852,852,34.6222
-5376.53076171875,4265000,4999.92,4776.59,13.8337,853,853,34.2393
-5381.61279296875,4270000,5026.55,4798.42,13.0728,854,854,34.3022
-5333.04248046875,4275000,4952.0,4803.52,13.7906,855,855,34.4274
-5232.099609375,4280000,5068.65,4705.38,12.9588,856,856,33.6916
-5356.50048828125,4285000,4934.57,4786.58,13.101,857,857,34.6573
-5445.15283203125,4290000,4977.58,4796.52,13.5392,858,858,34.6537
-5332.9052734375,4295000,5029.59,4673.75,13.4376,859,859,34.3954
-5251.58740234375,4300000,5050.41,4871.7,13.6727,860,860,34.4146
-5336.08447265625,4305000,4998.87,4840.8,13.6996,861,861,34.6779
-5452.52392578125,4310000,5001.42,4800.45,13.5763,862,862,35.1745
-5335.8681640625,4315000,5075.0,4832.84,13.6743,863,863,34.6297
-5532.166015625,4320000,5035.21,4828.65,14.2566,864,864,35.2422
-5346.93994140625,4325000,5066.48,4803.74,13.4939,865,865,34.9315
-5480.18115234375,4330000,4961.89,4773.72,13.4241,866,866,34.7859
-5455.1572265625,4335000,5052.88,4854.57,14.1909,867,867,34.4327
-5406.20703125,4340000,5066.75,4831.81,13.8135,868,868,34.4208
-5428.5791015625,4345000,5065.27,4882.69,13.8556,869,869,34.2954
-5369.16943359375,4350000,5100.74,4850.77,13.6699,870,870,34.7657
-5390.20654296875,4355000,5043.26,4838.09,14.3342,871,871,34.8055
-5462.33544921875,4360000,4975.97,4792.38,14.0438,872,872,35.1584
-5607.88330078125,4365000,4981.13,4766.26,13.9651,873,873,35.534
-5437.39111328125,4370000,5082.44,4785.11,13.6998,874,874,34.8627
-5627.60302734375,4375000,5020.87,4765.43,13.8154,875,875,35.3731
-5626.56884765625,4380000,4971.75,4792.22,13.7349,876,876,35.5422
-5564.50341796875,4385000,5053.19,4822.73,13.8699,877,877,35.6604
-5596.31396484375,4390000,4991.79,4761.3,13.7603,878,878,34.1785
-5502.04541015625,4395000,5043.95,4826.96,13.6638,879,879,34.8389
-5667.7119140625,4400000,5005.85,4801.6,14.0534,880,880,35.2211
-5594.28173828125,4405000,5019.14,4809.57,13.8408,881,881,34.6774
-5742.4169921875,4410000,4979.01,4739.13,13.3927,882,882,35.3346
-5703.203125,4415000,4981.67,4778.47,13.7159,883,883,34.0865
-5600.8369140625,4420000,5029.72,4824.63,13.5919,884,884,34.3729
-5649.28466796875,4425000,5089.32,4824.57,13.3432,885,885,34.6056
-5513.94580078125,4430000,5070.94,4856.98,13.5174,886,886,34.1915
-5609.7080078125,4435000,5026.01,4792.72,13.5353,887,887,33.9397
-5651.49755859375,4440000,5073.26,4764.04,13.419,888,888,34.7817
-5669.58984375,4445000,4904.19,4671.67,13.5489,889,889,34.3161
-5693.1064453125,4450000,4984.02,4784.57,13.2943,890,890,34.3431
-5652.5498046875,4455000,4980.7,4810.68,13.3547,891,891,33.7482
-5693.53759765625,4460000,5017.29,4826.16,13.6563,892,892,33.7821
-5780.74072265625,4465000,4965.85,4799.49,13.4027,893,893,34.4212
-5720.06982421875,4470000,5024.92,4865.24,13.669,894,894,33.728
-5711.958984375,4475000,4932.03,4594.59,13.5663,895,895,33.8933
-5909.36767578125,4480000,4898.55,4578.84,13.7832,896,896,34.9518
-5684.54150390625,4485000,4990.55,4833.96,13.4599,897,897,33.9267
-5763.22900390625,4490000,4924.87,4803.76,13.0889,898,898,34.035
-5716.90283203125,4495000,5010.0,4767.53,13.3385,899,899,33.9921
-5871.68359375,4500000,4969.93,4804.52,13.0979,900,900,34.4097
-5872.74755859375,4505000,4915.27,4541.96,13.3012,901,901,34.3949
-5863.83544921875,4510000,4931.16,4807.02,13.1371,902,902,34.1373
-5969.8955078125,4515000,4939.23,4545.12,13.2451,903,903,35.041
-6118.61572265625,4520000,4937.6,4613.4,12.5958,904,904,34.2482
-5769.81396484375,4525000,4930.92,4797.74,13.148,905,905,34.5604
-5917.38232421875,4530000,4978.55,4766.48,13.5452,906,906,34.3864
-5788.21728515625,4535000,4926.78,4545.67,12.9571,907,907,33.8879
-5739.76708984375,4540000,5054.45,4840.36,13.2901,908,908,34.4413
-6087.955078125,4545000,5012.29,4549.28,13.3076,909,909,33.7308
-5841.40625,4550000,5022.82,4828.33,13.2026,910,910,34.1477
-5765.583984375,4555000,5092.71,4425.19,13.4645,911,911,34.3723
-6057.26025390625,4560000,5098.86,4223.46,12.3962,912,912,33.4439
-6129.03173828125,4565000,5078.15,4419.23,12.4227,913,913,34.0302
-5902.048828125,4570000,5022.88,4755.19,13.0003,914,914,34.0102
-5853.390625,4575000,4980.18,4797.43,13.4835,915,915,34.2778
-5975.55908203125,4580000,4965.92,4813.29,13.5374,916,916,33.9724
-6257.42333984375,4585000,4925.55,4356.71,13.2997,917,917,34.6392
-6064.0712890625,4590000,5018.89,4775.05,13.8236,918,918,34.8226
-6344.04638671875,4595000,5061.06,4843.26,13.0949,919,919,34.2116
-5958.43359375,4600000,4948.35,4819.64,13.6388,920,920,33.8308
-5937.30517578125,4605000,4945.59,4587.13,13.6284,921,921,34.2009
-6024.30419921875,4610000,5001.24,4475.26,13.5401,922,922,34.1309
-6127.8974609375,4615000,4957.09,4749.71,13.276,923,923,34.1061
-6092.87255859375,4620000,4938.14,4579.52,13.7763,924,924,34.3773
-6292.1279296875,4625000,4991.56,4555.81,13.3187,925,925,34.1839
-6171.19873046875,4630000,4945.29,4758.32,13.4277,926,926,34.5697
-6003.56103515625,4635000,5170.61,4622.45,13.8131,927,927,34.8761
-6186.09521484375,4640000,5043.83,4837.71,13.5143,928,928,34.326
-6872.33935546875,4645000,4435.23,4176.62,18.5064,929,929,36.8393
-5931.46240234375,4650000,4744.84,3929.24,13.8695,930,930,34.0142
-6632.3115234375,4655000,4965.18,4667.46,14.7304,931,931,34.5436
-6358.36474609375,4660000,3296.89,4033.75,12.8661,932,932,35.2103
-6190.52978515625,4665000,4930.94,4738.27,14.0759,933,933,34.9254
-6152.234375,4670000,4964.54,4749.36,13.9796,934,934,34.8729
-5906.5322265625,4675000,5050.75,4843.25,14.0108,935,935,33.8672
-5976.478515625,4680000,5064.94,4853.1,13.874,936,936,33.8487
-6059.7138671875,4685000,5132.09,4862.37,13.8487,937,937,33.4495
-6112.9736328125,4690000,5142.33,4883.98,14.0901,938,938,33.8159
-6010.2861328125,4695000,5219.76,4824.15,13.9742,939,939,34.1784
-6197.0849609375,4700000,5047.34,4836.52,13.4446,940,940,33.6873
-6329.95947265625,4705000,5158.27,4264.6,13.2499,941,941,33.8025
-6351.95166015625,4710000,5053.77,4551.82,13.7485,942,942,34.9325
-6242.63330078125,4715000,5148.24,4644.89,13.9215,943,943,34.8779
-6102.6806640625,4720000,5135.66,4866.86,13.8507,944,944,33.9312
-6095.17919921875,4725000,5162.69,4910.16,14.1952,945,945,33.4154
-6333.3515625,4730000,5129.83,4868.67,13.56,946,946,34.0536
-6293.1865234375,4735000,5179.66,4380.23,12.8247,947,947,33.5269
-6192.4384765625,4740000,5141.63,4916.75,13.4602,948,948,34.0737
-6224.3427734375,4745000,5190.33,4964.02,13.4281,949,949,33.6979
-6236.365234375,4750000,5138.41,4899.2,13.1753,950,950,33.1367
-5944.2275390625,4755000,5185.87,4788.85,13.9316,951,951,32.5357
-6229.2197265625,4760000,5138.16,4597.46,14.0736,952,952,33.9896
-6461.5615234375,4765000,5059.34,4534.02,13.3707,953,953,34.4509
-6570.958984375,4770000,539.77,499.67,26.6706,954,954,47.3075
-10638.31640625,4775000,467.84,450.25,137.3771,955,955,49.1013
-9406.845703125,4780000,533.22,518.41,36.985,956,956,47.289
-8672.5625,4785000,447.03,329.25,34.2097,957,957,52.1974
-9693.01171875,4790000,694.37,730.93,30.1936,958,958,47.2116
-9726.2705078125,4795000,2473.12,1192.14,49.07,959,959,45.6853
-8753.17578125,4800000,2924.08,2636.55,35.4769,960,960,44.6798
-9994.044921875,4805000,739.91,909.3,73.8276,961,961,42.7653
-9696.5244140625,4810000,769.71,882.67,43.258,962,962,44.7103
-8460.7958984375,4815000,3336.83,3051.41,23.8635,963,963,41.3403
-10347.39453125,4820000,1023.37,1005.3,58.444,964,964,43.9402
-11729.509765625,4825000,764.36,659.03,86.7739,965,965,44.7737
-11537.53125,4830000,875.12,732.3,69.5985,966,966,45.253
-11646.400390625,4835000,603.66,754.34,33.5936,967,967,45.0683
-10736.6279296875,4840000,952.95,837.9,66.171,968,968,44.5418
-10726.3916015625,4845000,1201.29,780.96,31.6231,969,969,43.3393
-10710.7275390625,4850000,1403.53,1616.36,41.6229,970,970,43.131
-10287.6181640625,4855000,3695.73,1979.54,43.6561,971,971,42.082
-9228.6943359375,4860000,3278.37,2404.46,27.3609,972,972,38.6482
-9318.740234375,4865000,3980.25,3387.0,24.8288,973,973,38.1646
-8324.86328125,4870000,1097.47,1318.01,30.4371,974,974,39.272
-9870.9794921875,4875000,170.95,166.73,52.5916,975,975,52.2088
-8018.98583984375,4880000,3480.04,3578.3,17.0389,976,976,36.8284
-8588.9931640625,4885000,3201.79,3600.21,23.9261,977,977,36.9592
-7483.14501953125,4890000,1533.79,3197.15,16.7047,978,978,37.2185
-7684.75,4895000,4742.6,3832.38,16.1856,979,979,36.9038
-6651.45361328125,4900000,4680.33,4406.72,16.322,980,980,35.5359
-6491.23828125,4905000,4297.37,4559.59,17.5723,981,981,35.5885
-6711.6875,4910000,4643.63,4543.55,18.4532,982,982,36.4602
-7699.8076171875,4915000,4667.57,3973.96,23.314,983,983,36.2654
-6743.11767578125,4920000,4684.14,4606.09,17.5249,984,984,35.9332
-6691.18408203125,4925000,4727.04,4660.76,17.5879,985,985,35.8489
-7330.85986328125,4930000,4754.63,4499.29,17.0402,986,986,35.5102
-6630.92333984375,4935000,4812.72,4649.28,17.8758,987,987,35.5914
-6640.3408203125,4940000,4757.05,4642.97,17.4807,988,988,35.2451
-7195.34619140625,4945000,4798.84,4449.69,20.8834,989,989,35.1178
-7433.72412109375,4950000,4717.68,4228.12,21.8524,990,990,34.8068
-6827.54541015625,4955000,4711.29,4626.69,18.3903,991,991,35.5058
-6823.51806640625,4960000,4678.73,4600.56,18.0404,992,992,35.5363
-6788.25341796875,4965000,4714.31,4242.59,17.8987,993,993,35.243
-6825.69287109375,4970000,4813.0,4686.84,18.3312,994,994,35.4021
-6771.35009765625,4975000,4782.53,4722.8,17.7104,995,995,35.0764
-6922.884765625,4980000,4819.47,4706.11,17.7597,996,996,35.3192
-7284.97265625,4985000,4203.33,4387.97,16.8783,997,997,34.93
-6847.4814453125,4990000,4795.82,4549.82,17.3122,998,998,35.367
-6896.9814453125,4995000,4871.9,4761.96,17.1945,999,999,34.6319
-6852.46923828125,5000000,4844.0,4755.23,17.6703,1000,1000,35.5125
-6957.71435546875,5005000,4804.59,4702.9,17.7244,1001,1001,35.3911
-6905.9345703125,5010000,4889.72,4731.66,17.2654,1002,1002,35.1047
-7002.8994140625,5015000,4844.19,4739.29,17.1176,1003,1003,35.9853
-7057.0859375,5020000,4846.47,4737.24,17.8535,1004,1004,35.9298
-6997.7109375,5025000,4870.26,4775.43,17.6295,1005,1005,36.3462
-6849.03125,5030000,4908.93,4778.87,17.0397,1006,1006,35.2631
-7086.357421875,5035000,4894.18,4778.5,17.538,1007,1007,35.9494
-7018.69873046875,5040000,4910.76,4802.06,17.1803,1008,1008,35.9645
-6939.4208984375,5045000,4928.88,4840.37,17.4798,1009,1009,35.0934
-7077.59912109375,5050000,4956.01,4768.78,18.437,1010,1010,36.2407
-7032.8544921875,5055000,4931.05,4821.42,17.5817,1011,1011,35.8381
-6977.90283203125,5060000,4938.9,4846.24,17.547,1012,1012,35.7064
-7031.494140625,5065000,4948.01,4812.79,17.5416,1013,1013,35.8137
-6998.375,5070000,4940.43,4820.83,17.4729,1014,1014,35.4711
-6955.7880859375,5075000,4958.85,4792.04,17.6388,1015,1015,35.7524
-7126.73876953125,5080000,4934.76,4816.11,17.4955,1016,1016,35.3899
-6984.72021484375,5085000,4957.35,4835.43,17.9608,1017,1017,35.0329
-7022.91015625,5090000,4962.58,4856.67,17.9582,1018,1018,35.6233
-7138.48046875,5095000,4981.97,4773.94,18.0126,1019,1019,35.2312
-7228.35595703125,5100000,4945.41,4805.23,17.5827,1020,1020,35.6501
-7177.14501953125,5105000,4943.97,4824.44,17.5776,1021,1021,36.5124
-7233.90283203125,5110000,4912.56,4773.61,17.5939,1022,1022,35.7354
-7131.0673828125,5115000,4945.26,4818.53,17.7628,1023,1023,35.456
-7140.7294921875,5120000,4953.03,4830.92,17.795,1024,1024,35.6601
-7129.802734375,5125000,4971.57,4865.3,17.8089,1025,1025,35.4738
-7188.3818359375,5130000,4926.62,4814.0,17.2833,1026,1026,36.1066
-7182.62939453125,5135000,4954.66,4837.82,17.5486,1027,1027,35.4231
-7146.11572265625,5140000,4984.06,4877.9,17.3933,1028,1028,35.088
-7161.1943359375,5145000,4989.58,4840.63,17.1337,1029,1029,35.4423
-7158.64892578125,5150000,4975.6,4827.35,17.0071,1030,1030,35.9599
-7163.48779296875,5155000,4964.36,4829.2,17.1769,1031,1031,34.7212
-7182.68310546875,5160000,4932.35,4818.88,17.2669,1032,1032,35.8354
-7305.6259765625,5165000,4964.23,4782.44,17.5111,1033,1033,35.4009
-7196.96435546875,5170000,4922.32,4750.23,16.6953,1034,1034,34.8763
-7233.28125,5175000,4912.14,4785.53,16.8829,1035,1035,34.9771
-7152.29833984375,5180000,4944.91,4807.2,16.8359,1036,1036,35.2276
-7324.3408203125,5185000,4882.39,4742.27,17.3713,1037,1037,35.6985
-7406.10693359375,5190000,4863.82,4702.95,17.1331,1038,1038,35.3507
-7364.50341796875,5195000,4871.51,4707.5,17.1754,1039,1039,35.4148
-7286.32470703125,5200000,4909.7,4744.03,17.2328,1040,1040,35.1351
-7212.927734375,5205000,4911.46,4733.04,17.0105,1041,1041,35.1773
-7323.90380859375,5210000,4846.81,4723.45,16.962,1042,1042,35.0965
-7322.642578125,5215000,4921.85,4736.95,17.2964,1043,1043,35.3385
-7287.962890625,5220000,4927.97,4775.25,17.0233,1044,1044,34.3449
-7260.47998046875,5225000,4872.38,4737.06,17.5356,1045,1045,35.0138
-7280.2265625,5230000,4937.77,4806.16,17.593,1046,1046,35.1479
-7247.060546875,5235000,4981.38,4801.4,17.3795,1047,1047,34.7264
-7323.70263671875,5240000,4968.77,4784.54,17.1492,1048,1048,35.1946
-7307.23388671875,5245000,4918.65,4758.75,17.3329,1049,1049,35.0358
-7396.79736328125,5250000,4833.71,4762.05,17.7349,1050,1050,35.0011
-7407.44287109375,5255000,4902.63,4729.76,17.0335,1051,1051,34.1399
-7267.908203125,5260000,4936.48,4779.2,17.44,1052,1052,34.2841
-7325.09619140625,5265000,4951.77,4778.84,17.4354,1053,1053,34.4283
-7426.8740234375,5270000,4899.02,4774.48,17.7313,1054,1054,34.9255
-7576.76904296875,5275000,4896.85,4760.29,17.5045,1055,1055,35.0327
-7287.77490234375,5280000,4949.65,4833.48,16.8137,1056,1056,34.0124
-7454.88671875,5285000,4940.43,4788.78,17.7237,1057,1057,34.5322
-7350.85693359375,5290000,4930.95,4792.07,17.5386,1058,1058,34.5547
-7382.32373046875,5295000,4980.53,4885.06,17.2073,1059,1059,35.317
-7306.13232421875,5300000,5036.44,4885.47,17.1574,1060,1060,34.7772
-7478.5576171875,5305000,4948.16,4796.73,17.8114,1061,1061,34.6585
-7393.05517578125,5310000,5017.07,4851.12,17.5169,1062,1062,34.6851
-7438.0517578125,5315000,4975.33,4817.29,17.4599,1063,1063,34.8148
-7426.00439453125,5320000,4996.58,4849.84,17.6053,1064,1064,34.6882
-7428.78173828125,5325000,4976.62,4861.72,17.0956,1065,1065,34.9171
-7451.02392578125,5330000,5014.46,4862.72,17.6825,1066,1066,34.9545
-7562.54736328125,5335000,5010.31,4866.06,17.1034,1067,1067,35.2706
-7290.66748046875,5340000,5055.23,4944.57,16.7319,1068,1068,34.1728
-7467.3994140625,5345000,4950.67,4855.09,17.206,1069,1069,34.1447
-7529.31201171875,5350000,4942.16,4890.38,16.8333,1070,1070,34.4215
-7542.43798828125,5355000,5021.93,4891.49,17.2816,1071,1071,35.3288
-7442.29296875,5360000,4999.86,4892.66,16.8795,1072,1072,34.469
-7417.78515625,5365000,5042.79,4966.83,16.6322,1073,1073,34.0689
-7437.591796875,5370000,5080.36,4922.73,16.9864,1074,1074,34.1642
-7568.83056640625,5375000,5073.29,4944.57,17.1797,1075,1075,34.6394
-7698.2958984375,5380000,5078.1,4928.85,17.3403,1076,1076,34.6683
-7627.068359375,5385000,5039.93,4904.97,17.6999,1077,1077,35.1392
-7638.826171875,5390000,5073.41,4921.65,17.0715,1078,1078,34.6196
-7605.3486328125,5395000,5061.54,4906.44,17.1406,1079,1079,34.3476
-7542.73388671875,5400000,5009.92,4866.15,16.8972,1080,1080,34.0489
-7721.4501953125,5405000,4993.68,4861.3,17.0142,1081,1081,34.278
-7894.91064453125,5410000,4999.9,4848.07,17.1137,1082,1082,34.9529
-7647.1103515625,5415000,5081.66,4887.84,17.5059,1083,1083,34.6015
-7741.39208984375,5420000,4978.91,4840.86,17.2605,1084,1084,33.9533
-7697.265625,5425000,4940.89,4686.99,19.2268,1085,1085,36.1463
-7755.17626953125,5430000,4974.94,4915.45,18.1491,1086,1086,34.8878
-7648.57763671875,5435000,4932.55,4804.2,17.6829,1087,1087,34.6821
-7836.9765625,5440000,4991.69,4851.86,17.4834,1088,1088,35.1704
-7835.787109375,5445000,4959.37,4798.01,17.5895,1089,1089,35.358
-7912.3447265625,5450000,4900.0,4810.02,18.467,1090,1090,35.6663
-8054.6923828125,5455000,4827.58,4754.82,18.8051,1091,1091,35.9716
-8033.35400390625,5460000,4930.14,4793.39,18.1404,1092,1092,36.0017
-7881.51953125,5465000,4900.73,4813.62,17.8791,1093,1093,36.137
-8056.38525390625,5470000,4903.51,4798.67,18.1538,1094,1094,35.5111
-7948.7255859375,5475000,4925.14,4813.87,18.3205,1095,1095,36.1425
-7953.671875,5480000,4934.01,4840.17,17.8649,1096,1096,35.852
-7817.431640625,5485000,4929.1,4838.58,17.7812,1097,1097,35.2865
-7827.9560546875,5490000,4958.78,4857.18,17.4018,1098,1098,34.3438
-7991.134765625,5495000,4965.46,4859.82,17.9297,1099,1099,35.1156
-8005.88232421875,5500000,4934.6,4845.59,17.7239,1100,1100,35.6618
-7984.4111328125,5505000,4970.8,4857.21,17.6829,1101,1101,35.0676
-7823.1142578125,5510000,4969.08,4901.5,17.576,1102,1102,35.6187
-7934.279296875,5515000,4970.4,4908.29,17.5427,1103,1103,36.1226
-7860.2666015625,5520000,4950.35,4875.64,17.5404,1104,1104,35.0312
-7768.32177734375,5525000,4948.21,4918.51,17.4824,1105,1105,34.9639
-7857.615234375,5530000,4841.37,4876.67,18.0382,1106,1106,35.5741
-8013.884765625,5535000,4914.28,4861.9,17.9496,1107,1107,35.6296
-7988.3310546875,5540000,4907.22,4879.12,17.7777,1108,1108,35.91
-8037.5224609375,5545000,4951.02,4879.59,17.423,1109,1109,35.7358
-8014.3583984375,5550000,4973.95,4888.51,17.4278,1110,1110,35.6792
-8117.25244140625,5555000,4979.54,4878.89,17.5189,1111,1111,35.7809
-8118.1572265625,5560000,4974.44,4888.86,17.37,1112,1112,35.3293
-8205.9892578125,5565000,4950.85,4858.9,17.3826,1113,1113,36.2698
-8058.78271484375,5570000,5011.64,4912.97,18.0356,1114,1114,36.1899
-8068.4482421875,5575000,5021.75,4914.7,17.8718,1115,1115,35.4158
-8323.6787109375,5580000,4909.78,4834.29,17.8796,1116,1116,36.2905
-8086.74072265625,5585000,4990.79,4898.23,17.3994,1117,1117,35.7986
-8129.38330078125,5590000,4972.22,4906.55,17.9091,1118,1118,35.5845
-8206.955078125,5595000,4965.65,4865.91,18.2987,1119,1119,35.5295
-8191.31103515625,5600000,4970.13,4869.84,17.2806,1120,1120,35.5166
-8215.30078125,5605000,4965.47,4866.49,17.5333,1121,1121,35.9921
-8246.73828125,5610000,4978.75,4879.32,17.5673,1122,1122,35.7076
-8245.1474609375,5615000,4939.49,4872.41,17.3593,1123,1123,35.5516
-8242.560546875,5620000,4990.01,4870.64,17.3493,1124,1124,35.9266
-8309.9140625,5625000,4982.91,4854.89,18.2125,1125,1125,36.0257
-8369.3671875,5630000,4987.31,4862.45,17.3336,1126,1126,36.2105
-8302.14453125,5635000,4915.84,4797.91,17.6696,1127,1127,35.6175
-8457.392578125,5640000,4917.53,4828.31,18.6461,1128,1128,35.7704
-8347.80859375,5645000,4876.69,4797.12,17.7692,1129,1129,35.4186
-8434.3095703125,5650000,4857.96,4769.74,17.744,1130,1130,35.1431
-8296.2099609375,5655000,4952.38,4817.38,17.606,1131,1131,35.3366
-8514.6943359375,5660000,4931.78,4823.99,18.029,1132,1132,35.202
-8481.0771484375,5665000,4984.54,4860.78,17.8634,1133,1133,35.5834
-8334.7451171875,5670000,4993.85,4833.71,17.6473,1134,1134,35.2235
-8278.193359375,5675000,4988.43,4857.23,17.4538,1135,1135,35.1277
-8296.7734375,5680000,4916.19,4789.1,17.6943,1136,1136,35.404
-8384.0126953125,5685000,4940.88,4865.02,17.5731,1137,1137,35.1139
-8396.98828125,5690000,4989.7,4845.64,17.8287,1138,1138,35.9056
