Itration,Running Update Time,Running Forward KL,Running Env Steps,Running Reverse KL,Real Det Return,Real Sto Return,Reward Loss
1138,1138,34.5251,5690000,15.9888,5236.14,5066.93,-6591.64501953125
1139,1139,35.2745,5695000,18.5744,4594.5,4638.94,-8009.84375
1140,1140,35.2225,5700000,17.1125,5327.11,5142.51,-7297.88671875
1141,1141,34.9623,5705000,17.7839,5166.62,4816.53,-7164.3310546875
1142,1142,34.4285,5710000,15.366,5379.92,5208.44,-6497.7060546875
1143,1143,34.8087,5715000,15.3126,3272.81,4332.69,-6832.01806640625
1144,1144,34.9336,5720000,15.3242,5434.42,5204.73,-6592.9150390625
1145,1145,34.5033,5725000,15.74,5215.22,4842.58,-6948.09423828125
1146,1146,35.6277,5730000,15.862,5315.2,4698.84,-7208.8251953125
1147,1147,34.628,5735000,17.5665,5263.22,4865.03,-7935.18017578125
1148,1148,34.164,5740000,14.9104,4820.61,5095.73,-6700.08203125
1149,1149,33.7601,5745000,15.0811,5226.88,5060.72,-6556.5791015625
1150,1150,34.7016,5750000,15.8838,5158.28,4984.34,-7326.24267578125
1151,1151,34.4199,5755000,14.8337,5245.73,5037.82,-6993.2490234375
1152,1152,34.3897,5760000,15.2495,5209.52,5082.46,-6835.95166015625
1153,1153,35.1302,5765000,15.4449,5185.76,5073.27,-6935.4755859375
1154,1154,35.4401,5770000,15.6465,5336.84,5146.11,-7048.25244140625
1155,1155,35.7301,5775000,15.7786,5238.76,5110.16,-7162.115234375
1156,1156,34.5856,5780000,15.2166,5256.5,5079.51,-6789.2001953125
1157,1157,35.112,5785000,16.3022,5359.42,5170.88,-7061.77734375
1158,1158,35.7773,5790000,16.1918,5339.6,5117.95,-7194.4130859375
1159,1159,35.2699,5795000,16.0071,5271.01,4874.56,-7135.79296875
1160,1160,35.4282,5800000,16.0238,5225.51,5054.13,-7027.30078125
1161,1161,35.6376,5805000,15.9344,5260.37,5068.29,-7138.64990234375
1162,1162,34.518,5810000,16.4802,5298.44,5023.31,-7035.46923828125
1163,1163,35.2531,5815000,15.3747,5179.22,4983.29,-7268.9912109375
1164,1164,34.6718,5820000,16.0959,5334.68,5155.44,-7081.6728515625
1165,1165,34.7354,5825000,15.8765,5266.29,5119.19,-6768.810546875
1166,1166,34.689,5830000,15.326,5143.36,5004.57,-6623.45654296875
1167,1167,34.6325,5835000,15.7577,5244.07,5048.41,-6974.18310546875
1168,1168,34.4683,5840000,15.662,5260.86,5073.22,-6706.6240234375
1169,1169,34.11,5845000,15.1497,5217.15,5079.56,-6766.48974609375
1170,1170,34.8884,5850000,15.5494,5179.77,4816.08,-7055.609375
1171,1171,33.9809,5855000,15.4625,4877.22,4961.3,-6700.00927734375
1172,1172,34.6622,5860000,15.2165,5183.31,4956.26,-7060.0244140625
1173,1173,34.6556,5865000,16.258,5213.64,5017.21,-7131.75390625
1174,1174,35.0446,5870000,15.6931,5229.06,5067.97,-7527.50634765625
1175,1175,34.8197,5875000,16.2572,5184.52,5032.11,-7070.48046875
1176,1176,35.3577,5880000,15.9966,5197.17,5018.64,-7421.5126953125
1177,1177,34.7398,5885000,15.9871,5188.72,5021.18,-7305.1767578125
1178,1178,35.2154,5890000,16.2482,5229.48,5047.74,-7204.29833984375
1179,1179,34.5371,5895000,15.3667,5175.5,5054.3,-7063.6201171875
1180,1180,35.2046,5900000,16.5461,5151.36,5007.2,-7218.71875
1181,1181,35.1323,5905000,16.2257,5330.57,5082.2,-7208.15869140625
1182,1182,35.2278,5910000,16.195,5334.1,5145.58,-7472.59033203125
1183,1183,34.354,5915000,14.8325,5263.89,5076.37,-7422.140625
1184,1184,35.0692,5920000,15.9973,5356.53,5193.27,-7123.79833984375
1185,1185,34.8482,5925000,16.2925,5281.21,5106.11,-7445.328125
1186,1186,54.8156,5930000,33.0649,-15.3,-23.05,-9219.548828125
1187,1187,35.7777,5935000,14.5634,5376.4,5227.07,-7346.4287109375
1188,1188,34.307,5940000,15.675,5361.62,5180.63,-7046.228515625
1189,1189,34.6618,5945000,17.1151,5263.52,5119.78,-7289.0625
1190,1190,34.7149,5950000,17.0904,5241.95,5111.54,-7312.94970703125
1191,1191,34.4537,5955000,17.3421,5287.06,5002.74,-7143.14990234375
1192,1192,34.4041,5960000,16.2073,5375.71,5213.0,-7106.57275390625
1193,1193,34.216,5965000,16.2095,5310.74,5165.35,-6781.93603515625
1194,1194,34.332,5970000,16.1787,5326.32,5221.03,-6847.603515625
1195,1195,34.5625,5975000,16.4561,5282.15,5128.66,-6898.818359375
1196,1196,35.3976,5980000,17.2,5338.04,5178.06,-7137.435546875
1197,1197,34.5216,5985000,16.6885,5310.11,5208.07,-6878.98486328125
1198,1198,34.9374,5990000,17.1271,5274.76,5176.92,-7111.5029296875
1199,1199,34.7263,5995000,17.6371,5245.63,5135.4,-6925.08935546875
1200,1200,34.9483,6000000,15.5,5233.0,5092.67,-6868.51416015625
1201,1201,33.9316,6005000,16.1748,5270.28,5149.39,-6640.359375
1202,1202,34.6315,6010000,16.5166,5384.43,5202.85,-6926.90771484375
1203,1203,35.0099,6015000,16.4433,5403.73,5009.0,-6895.3193359375
1204,1204,47.8328,6020000,21.4428,502.42,644.29,-12149.9375
1205,1205,53.3373,6025000,37.8216,866.57,621.37,-9606.0634765625
1206,1206,49.7312,6030000,20.7326,322.45,339.86,-12734.421875
1207,1207,47.7395,6035000,21.0713,492.73,508.64,-11436.771484375
1208,1208,43.7452,6040000,31.2948,1604.4,1520.67,-11866.80078125
1209,1209,40.7977,6045000,18.3287,4259.38,3774.24,-10436.1591796875
1210,1210,38.4405,6050000,16.0068,1575.44,2067.35,-10301.2197265625
1211,1211,37.9585,6055000,17.3823,1398.22,1908.17,-10542.283203125
1212,1212,34.6265,6060000,17.2974,5030.13,4732.08,-7626.2001953125
1213,1213,34.0782,6065000,16.6913,5127.86,4975.74,-6965.15283203125
1214,1214,33.5547,6070000,15.1783,5117.16,4625.73,-7929.33447265625
1215,1215,34.9519,6075000,14.4803,5287.9,3767.45,-9372.03515625
1216,1216,33.6467,6080000,16.1832,5103.57,4748.55,-6534.4443359375
1217,1217,34.7079,6085000,14.9765,5323.69,4684.05,-8407.1240234375
1218,1218,34.1278,6090000,15.2931,5303.35,4870.58,-7507.4599609375
1219,1219,34.55,6095000,15.314,5178.02,4859.74,-7117.1005859375
1220,1220,34.0333,6100000,16.0789,5228.76,5044.08,-6628.37548828125
1221,1221,34.7609,6105000,15.1777,5254.3,4800.58,-7178.1533203125
1222,1222,34.7062,6110000,16.0277,5246.15,5065.68,-6839.39453125
1223,1223,38.0361,6115000,15.728,1547.0,2564.85,-10447.3173828125
1224,1224,35.1756,6120000,15.9466,4957.02,4872.02,-7654.80712890625
1225,1225,35.6016,6125000,15.7633,5080.91,4683.02,-7433.1474609375
1226,1226,34.6137,6130000,15.7391,4946.21,4919.54,-7245.033203125
1227,1227,35.6077,6135000,14.8094,4713.19,4553.52,-8005.9755859375
1228,1228,35.827,6140000,15.2949,4919.16,4843.95,-7294.46875
1229,1229,35.1676,6145000,15.5726,5110.73,4916.28,-7206.9228515625
1230,1230,35.1943,6150000,15.9741,4800.98,4805.46,-7144.95068359375
1231,1231,35.3963,6155000,15.8067,5063.8,4920.73,-7318.1884765625
1232,1232,35.5638,6160000,15.919,4904.47,4364.04,-7316.03515625
1233,1233,36.4139,6165000,16.7308,4477.19,4087.02,-8395.54296875
1234,1234,35.7588,6170000,15.6577,3867.52,4121.76,-8071.7470703125
1235,1235,36.1919,6175000,16.0777,5162.07,4818.82,-8589.572265625
1236,1236,35.9788,6180000,15.966,5112.01,4649.19,-7612.0400390625
1237,1237,36.8934,6185000,15.3602,5131.9,3092.45,-9502.064453125
1238,1238,36.5495,6190000,15.7512,4930.18,3614.26,-8658.7236328125
1239,1239,35.6831,6195000,15.9349,5195.97,4700.56,-7698.63818359375
1240,1240,35.7545,6200000,15.9137,5138.18,4415.56,-8103.66748046875
1241,1241,36.166,6205000,16.7664,5200.11,4624.18,-8864.23828125
1242,1242,35.6214,6210000,16.3088,5178.75,4921.83,-7428.8134765625
1243,1243,35.8156,6215000,16.216,5106.24,4847.78,-7599.04833984375
1244,1244,36.145,6220000,16.0988,5171.67,4589.61,-7969.79833984375
1245,1245,36.1825,6225000,16.6658,5058.58,4892.84,-7660.482421875
1246,1246,36.5246,6230000,15.9402,5031.34,4716.77,-8026.02880859375
1247,1247,35.7828,6235000,16.5472,5147.36,4777.57,-7735.20068359375
1248,1248,35.4284,6240000,16.7636,5057.21,4944.68,-7746.4697265625
1249,1249,35.1022,6245000,16.8426,5240.65,5068.61,-7642.40869140625
1250,1250,35.9896,6250000,15.9507,5181.08,5014.83,-7803.5107421875
1251,1251,36.1857,6255000,16.5297,5122.55,4904.5,-8120.0341796875
1252,1252,35.9309,6260000,16.63,5104.06,5018.19,-7567.65966796875
1253,1253,34.861,6265000,16.4985,5139.86,4774.09,-7491.1953125
1254,1254,35.0671,6270000,16.2482,4843.61,4625.0,-7690.88427734375
1255,1255,36.2562,6275000,17.3525,5055.93,3371.36,-10264.119140625
1256,1256,35.5058,6280000,18.389,4923.53,3506.66,-8995.9755859375
1257,1257,34.5136,6285000,17.3813,5206.76,4097.69,-8425.0615234375
1258,1258,34.1871,6290000,16.0207,4934.17,4227.07,-7437.54296875
1259,1259,34.4804,6295000,16.1406,5020.03,4972.62,-7323.8115234375
1260,1260,34.6934,6300000,14.8628,5149.49,4718.43,-8050.6611328125
1261,1261,34.9561,6305000,16.1226,5037.33,4990.54,-7884.91162109375
1262,1262,34.7326,6310000,15.8686,4990.32,4917.44,-7596.84521484375
1263,1263,34.7604,6315000,17.2077,5029.08,4944.05,-7802.3291015625
1264,1264,35.1355,6320000,20.076,5079.52,4935.47,-8992.669921875
1265,1265,34.8043,6325000,18.2042,4438.91,4618.56,-8487.1533203125
1266,1266,33.9786,6330000,17.1526,5054.99,4853.03,-7493.8583984375
1267,1267,34.7532,6335000,16.9597,5041.53,4878.16,-7967.43408203125
1268,1268,35.1583,6340000,16.8674,3807.28,4829.78,-7947.8095703125
1269,1269,36.3432,6345000,19.2166,4551.46,4513.62,-9251.6064453125
1270,1270,35.8835,6350000,18.2146,5069.28,4734.5,-8746.875
1271,1271,34.3471,6355000,16.1604,3801.32,4229.4,-7739.544921875
1272,1272,34.7895,6360000,17.579,4985.94,4801.06,-7815.98779296875
1273,1273,35.1544,6365000,16.8899,2588.87,4214.1,-8365.6015625
1274,1274,35.7252,6370000,17.4266,2684.69,4394.57,-8875.5732421875
1275,1275,35.3118,6375000,20.3066,4630.16,4079.7,-8065.029296875
1276,1276,44.8583,6380000,36.4573,380.26,1231.57,-13102.765625
1277,1277,35.9433,6385000,20.2644,5144.88,4343.64,-8816.9453125
1278,1278,36.3726,6390000,21.1585,5137.38,4490.46,-9170.103515625
1279,1279,36.5901,6395000,20.9268,4697.25,4771.54,-8962.6376953125
1280,1280,36.1148,6400000,18.4859,5241.46,4841.78,-9162.5947265625
1281,1281,35.7427,6405000,17.3822,4637.3,4242.68,-7709.64404296875
1282,1282,35.5959,6410000,16.2657,1208.95,3897.39,-8181.89794921875
1283,1283,35.7662,6415000,16.9728,4508.89,4195.62,-8748.3291015625
1284,1284,35.9321,6420000,18.1026,5228.54,4752.38,-7665.57568359375
1285,1285,35.9862,6425000,16.5911,4149.34,5091.84,-8145.1923828125
1286,1286,35.4919,6430000,17.0201,5202.16,5047.5,-7686.88818359375
1287,1287,34.9905,6435000,16.545,5187.4,5054.51,-7389.79052734375
1288,1288,35.4639,6440000,16.3778,5177.34,5014.85,-7642.86328125
1289,1289,34.8685,6445000,16.823,5230.85,4878.06,-7516.91796875
1290,1290,34.9417,6450000,16.3813,5161.9,4992.95,-8085.8583984375
1291,1291,35.4456,6455000,16.6025,5172.27,5041.35,-7723.72998046875
1292,1292,34.871,6460000,16.2137,5175.0,4534.78,-7576.10107421875
1293,1293,35.3032,6465000,16.5188,5147.47,4527.23,-7849.94140625
1294,1294,34.1821,6470000,15.6493,5148.82,4779.88,-7708.44384765625
1295,1295,34.0777,6475000,16.1079,5260.14,4824.46,-7611.337890625
1296,1296,34.7256,6480000,16.3338,4630.39,4841.6,-7954.45947265625
1297,1297,34.0999,6485000,16.5591,5293.73,4762.03,-7605.15576171875
1298,1298,33.6146,6490000,16.8535,5305.09,4865.45,-7411.24658203125
1299,1299,33.9958,6495000,17.0548,5325.43,4954.63,-8082.189453125
1300,1300,34.3545,6500000,16.3909,5201.7,5134.25,-7825.73876953125
1301,1301,34.337,6505000,17.0964,5268.61,5047.17,-7798.51513671875
1302,1302,34.1332,6510000,16.8896,5273.6,5133.78,-7564.71435546875
1303,1303,34.0041,6515000,16.163,5316.95,5160.05,-7579.44189453125
1304,1304,33.661,6520000,17.2217,5371.58,5051.02,-7604.70751953125
1305,1305,33.4345,6525000,16.6878,5377.56,5182.18,-7500.90478515625
1306,1306,33.7474,6530000,17.1142,5341.94,4978.08,-8512.4853515625
1307,1307,34.1945,6535000,15.9031,4629.43,4497.48,-7993.357421875
1308,1308,34.682,6540000,15.2422,4794.9,4695.17,-8549.0927734375
1309,1309,33.8696,6545000,16.9658,1282.07,4310.96,-7418.72607421875
1310,1310,33.9702,6550000,16.4424,5029.48,4988.17,-7358.09033203125
1311,1311,34.0623,6555000,16.4193,5303.27,5170.4,-7534.6962890625
1312,1312,33.9525,6560000,16.7531,5242.24,5150.59,-7523.68994140625
1313,1313,34.5153,6565000,17.0496,5367.58,5228.46,-7732.10400390625
1314,1314,35.2134,6570000,14.7601,5235.1,2662.96,-9575.0966796875
1315,1315,34.2292,6575000,15.3533,5295.03,5165.56,-7938.111328125
1316,1316,34.1546,6580000,15.4266,4210.45,4985.08,-8038.18896484375
1317,1317,34.2354,6585000,15.382,5355.91,5160.09,-8119.869140625
1318,1318,33.8849,6590000,15.4091,4853.38,4237.37,-8160.6103515625
1319,1319,34.7754,6595000,17.0696,5354.03,5207.21,-7808.509765625
1320,1320,35.5837,6600000,15.3854,5297.18,4482.06,-9876.5751953125
1321,1321,33.3816,6605000,15.9159,5311.33,3903.89,-7392.99267578125
1322,1322,33.9719,6610000,16.5339,5251.31,5160.01,-7490.9013671875
1323,1323,34.8521,6615000,16.0838,5274.25,5153.83,-7794.26123046875
1324,1324,33.3694,6620000,15.1988,5264.58,4436.86,-7165.27294921875
1325,1325,34.3286,6625000,16.9294,5321.18,5143.8,-7773.515625
1326,1326,33.7284,6630000,16.3534,5219.7,5147.44,-7148.56591796875
1327,1327,33.6565,6635000,16.3315,5229.88,5185.52,-7478.48193359375
1328,1328,34.9931,6640000,15.673,5298.57,4684.47,-9215.80078125
1329,1329,34.7685,6645000,17.2095,5271.19,5152.66,-7905.4453125
1330,1330,34.2836,6650000,16.1565,5284.53,5190.15,-7997.90185546875
1331,1331,34.1293,6655000,15.9258,5007.13,4916.56,-7510.06884765625
1332,1332,34.3525,6660000,16.7351,5048.21,5000.48,-7624.71826171875
1333,1333,33.7079,6665000,16.966,5293.24,4851.71,-7713.95654296875
1334,1334,34.923,6670000,15.2392,5150.33,5016.59,-8786.830078125
1335,1335,34.5428,6675000,15.1647,4836.65,4714.45,-8764.890625
1336,1336,34.2236,6680000,16.0203,5415.89,5019.75,-8116.68408203125
1337,1337,33.8976,6685000,16.7368,5179.05,5159.97,-7786.1669921875
1338,1338,33.7705,6690000,17.14,5323.49,4986.94,-7561.68310546875
1339,1339,34.7298,6695000,16.2888,5297.55,4528.53,-8829.4482421875
1340,1340,34.3409,6700000,15.5254,4960.25,4504.57,-7708.15771484375
1341,1341,33.3417,6705000,15.8768,5038.07,4745.91,-7398.95703125
1342,1342,34.5454,6710000,15.1951,4569.28,4583.75,-8496.82421875
1343,1343,35.497,6715000,16.4186,5236.45,2762.94,-9864.568359375
1344,1344,34.8895,6720000,15.4524,5219.82,4640.55,-8783.3251953125
1345,1345,33.2388,6725000,15.0785,4951.54,4522.86,-7150.86376953125
1346,1346,34.7183,6730000,15.1147,5216.74,4975.01,-8720.7138671875
1347,1347,34.0579,6735000,15.1083,5157.82,4941.07,-8168.0068359375
1348,1348,33.8165,6740000,15.2917,5116.1,5053.61,-7802.50390625
1349,1349,34.4392,6745000,15.2139,5233.25,4004.29,-8626.0615234375
1350,1350,34.995,6750000,14.6718,5257.22,4708.59,-8580.4462890625
1351,1351,35.5615,6755000,15.4275,5208.76,4903.86,-9255.888671875
1352,1352,34.3224,6760000,14.0855,5205.77,4818.07,-8725.1513671875
1353,1353,33.852,6765000,15.5664,5341.52,4867.46,-7693.859375
1354,1354,34.3744,6770000,13.833,4905.49,4638.18,-9157.0322265625
1355,1355,35.1171,6775000,16.0194,4297.89,4784.78,-8298.775390625
1356,1356,35.0058,6780000,14.2197,2355.55,3115.14,-9484.86328125
1357,1357,34.2225,6785000,16.0706,5049.49,4729.8,-7869.095703125
1358,1358,35.3927,6790000,16.0951,4157.22,3142.48,-9359.9599609375
1359,1359,36.4054,6795000,17.5523,4125.5,3919.82,-9977.763671875
1360,1360,34.8977,6800000,17.8377,5036.77,4961.83,-8371.0908203125
1361,1361,35.1698,6805000,18.4113,2522.9,2477.16,-8699.8310546875
1362,1362,35.0462,6810000,18.5326,4915.71,4817.77,-8773.115234375
1363,1363,34.0707,6815000,18.6727,4377.57,4425.97,-8332.5771484375
1364,1364,35.6995,6820000,21.327,3390.52,3999.63,-9000.41796875
1365,1365,36.7854,6825000,26.8856,3106.47,3239.42,-9503.0712890625
1366,1366,35.8327,6830000,25.6388,1660.63,2511.27,-8946.322265625
1367,1367,35.1712,6835000,24.4074,2811.62,3085.14,-9074.6171875
1368,1368,34.2249,6840000,20.1564,3034.77,3239.4,-8595.2490234375
1369,1369,35.9055,6845000,25.8488,2863.59,2456.72,-8769.701171875
1370,1370,34.1873,6850000,17.8518,5190.96,4889.2,-7980.11083984375
1371,1371,34.3937,6855000,18.1877,5202.79,5165.92,-8163.05810546875
1372,1372,35.7697,6860000,25.1797,4986.54,3668.14,-8505.6767578125
1373,1373,39.2101,6865000,15.9112,2025.33,2685.13,-12140.05859375
1374,1374,44.9686,6870000,23.2238,1702.11,1372.39,-12422.3369140625
1375,1375,44.9957,6875000,30.7179,1205.3,1532.77,-11389.3046875
1376,1376,36.5797,6880000,19.279,5147.47,4817.42,-8468.5263671875
1377,1377,37.1634,6885000,18.1995,4891.21,4615.78,-9775.0126953125
1378,1378,36.9093,6890000,17.3139,5019.26,4729.49,-9805.837890625
1379,1379,39.2649,6895000,25.262,358.61,1985.92,-10622.1845703125
1380,1380,35.679,6900000,19.2095,4806.94,4781.4,-8429.701171875
1381,1381,36.2613,6905000,15.0946,5300.01,2800.2,-10022.9130859375
1382,1382,36.1921,6910000,18.4724,5246.82,5105.78,-8294.40625
1383,1383,35.5192,6915000,18.5116,5142.04,5092.08,-8075.21923828125
1384,1384,35.1702,6920000,17.1254,5225.98,4958.95,-8185.42578125
1385,1385,35.3738,6925000,16.6456,5245.75,4942.35,-8214.974609375
1386,1386,35.7868,6930000,17.904,5111.58,4880.0,-8510.884765625
1387,1387,35.8449,6935000,18.1139,5193.29,4917.03,-8318.3916015625
1388,1388,36.3568,6940000,18.8536,5273.85,4684.64,-8807.283203125
1389,1389,35.7345,6945000,18.2299,5400.77,5215.14,-8613.34765625
1390,1390,35.6736,6950000,18.2449,5344.48,5197.08,-8366.427734375
1391,1391,36.6864,6955000,18.2439,4841.04,3604.78,-9800.939453125
1392,1392,36.3975,6960000,19.9923,4340.52,4270.85,-9672.37890625
1393,1393,36.3421,6965000,18.3001,5225.75,4674.46,-9744.1220703125
1394,1394,35.4722,6970000,18.0429,5166.01,4234.89,-9047.333984375
1395,1395,36.2647,6975000,19.6031,5178.48,4435.28,-9066.59375
1396,1396,37.3358,6980000,32.5018,2151.76,2977.97,-11235.171875
1397,1397,36.8961,6985000,25.6995,5221.26,4487.44,-10245.9091796875
1398,1398,36.1264,6990000,20.6849,5055.75,4732.87,-9140.51171875
1399,1399,34.5651,6995000,17.6288,5323.19,5173.58,-8457.7958984375
1400,1400,35.8669,7000000,18.2881,5006.75,4911.52,-8781.1611328125
1401,1401,36.1762,7005000,17.6667,5235.0,4945.43,-8720.9287109375
1402,1402,35.4511,7010000,19.6105,4899.92,4718.88,-9035.7763671875
1403,1403,35.5093,7015000,16.7379,5288.17,5157.84,-8454.939453125
1404,1404,36.0491,7020000,21.5453,5278.64,4529.79,-9412.2255859375
1405,1405,36.1586,7025000,17.268,5260.79,4937.85,-8882.5849609375
1406,1406,36.0514,7030000,20.5685,5296.25,4242.61,-9252.5029296875
1407,1407,35.7458,7035000,19.4698,5145.89,4866.07,-9245.26953125
1408,1408,35.6361,7040000,17.1427,5268.95,4958.65,-8673.15625
1409,1409,35.5598,7045000,17.3468,5319.38,5211.62,-8240.572265625
1410,1410,37.6325,7050000,30.6992,5238.58,4410.92,-11133.9970703125
1411,1411,35.3122,7055000,17.2141,5279.46,4823.96,-8402.4326171875
1412,1412,35.3853,7060000,16.794,5176.57,4995.78,-8654.1826171875
1413,1413,35.026,7065000,17.2539,5302.38,5160.07,-8554.228515625
1414,1414,35.8825,7070000,17.1866,5272.35,5140.91,-8570.8662109375
1415,1415,35.1981,7075000,17.123,5056.6,5119.38,-8720.8291015625
1416,1416,35.4457,7080000,17.0356,5201.35,5151.15,-8397.0322265625
1417,1417,35.4679,7085000,16.7157,5261.35,5180.33,-8289.6953125
1418,1418,34.9598,7090000,16.8759,5161.3,5141.0,-8517.9853515625
1419,1419,34.9334,7095000,15.7739,5191.66,4903.37,-8293.150390625
