Running Update Time,Reward Loss,Running Forward KL,Running Env Steps,Real Sto Return,Itration,Real Det Return,Running Reverse KL
1137,-7169.32275390625,33.4652,5685000,4974.37,1137,5078.68,15.7183
1138,-7063.91796875,33.4594,5690000,4958.21,1138,5052.72,15.6907
1139,-7008.06640625,33.3664,5695000,4950.17,1139,5042.57,15.9896
1140,-7117.228515625,33.6815,5700000,4979.58,1140,5074.68,15.4448
1141,-6955.4091796875,33.1816,5705000,5024.01,1141,5125.8,15.5524
1142,-7197.912109375,33.423,5710000,5019.63,1142,5162.23,15.767
1143,-7198.54833984375,33.2797,5715000,5006.96,1143,5101.57,15.7575
1144,-7306.22265625,33.3596,5720000,5017.37,1144,5164.53,15.5226
1145,-7215.099609375,33.4132,5725000,5035.74,1145,5172.76,15.8671
1146,-7130.51611328125,32.9768,5730000,5032.98,1146,5157.07,16.0414
1147,-7047.9365234375,33.6261,5735000,4914.07,1147,5142.04,15.5049
1148,-7012.34619140625,33.3133,5740000,5011.27,1148,5142.43,15.6424
1149,-7141.24755859375,33.3686,5745000,5044.75,1149,5175.17,15.6474
1150,-7074.6728515625,33.2043,5750000,5051.43,1150,5174.34,15.7987
1151,-7288.5712890625,33.3679,5755000,5086.11,1151,5227.65,15.355
1152,-7411.81640625,33.8918,5760000,5070.93,1152,5222.08,16.0965
1153,-7519.447265625,34.0817,5765000,5048.06,1153,5199.58,16.0704
1154,-7772.69921875,34.1288,5770000,5072.62,1154,5256.08,16.2249
1155,-7560.08837890625,33.8358,5775000,5053.74,1155,5204.39,15.819
1156,-7833.025390625,34.3297,5780000,5028.53,1156,5150.23,15.8912
1157,-7586.1435546875,34.4057,5785000,5017.01,1157,5169.54,15.6502
1158,-7989.87841796875,34.3606,5790000,5043.38,1158,5178.88,16.469
1159,-7965.93798828125,34.5177,5795000,5055.13,1159,5144.49,16.3732
1160,-7887.51806640625,34.6287,5800000,5050.1,1160,5174.83,16.326
1161,-7794.69287109375,34.8098,5805000,5064.32,1161,5159.89,16.737
1162,-7818.6923828125,34.3316,5810000,5046.38,1162,5176.93,16.5983
1163,-8173.03271484375,34.7161,5815000,5024.97,1163,5146.32,16.2005
1164,-7669.87060546875,34.3794,5820000,5037.38,1164,5163.71,16.4487
1165,-8119.77001953125,34.5876,5825000,5027.95,1165,5139.72,16.7932
1166,-7725.93603515625,33.8277,5830000,5056.13,1166,5189.95,15.8182
1167,-7807.70947265625,34.4167,5835000,5060.17,1167,5177.39,16.3216
1168,-7946.75244140625,34.4666,5840000,5059.68,1168,5212.59,16.2421
1169,-7662.1064453125,34.3412,5845000,5058.41,1169,5160.73,15.8665
1170,-8040.09619140625,34.8655,5850000,5016.56,1170,5168.43,16.8249
1171,-7681.8564453125,34.172,5855000,5037.77,1171,5158.45,16.4234
1172,-7908.82666015625,34.225,5860000,5091.66,1172,5203.64,17.1699
1173,-7843.69580078125,34.509,5865000,5061.92,1173,5227.1,16.6913
1174,-7599.3740234375,34.3398,5870000,5069.9,1174,5230.19,16.9899
1175,-7809.15380859375,34.4469,5875000,5031.04,1175,5144.0,17.1106
1176,-8105.48291015625,34.8873,5880000,5064.11,1176,5193.88,17.4766
1177,-7742.7607421875,33.875,5885000,5022.23,1177,5161.99,16.7533
1178,-7881.40673828125,34.7143,5890000,5055.51,1178,5189.44,17.6245
1179,-7838.60693359375,33.9432,5895000,5052.24,1179,5166.12,16.7358
1180,-7929.63916015625,34.3742,5900000,4635.74,1180,4712.44,17.1221
1181,-7396.2490234375,33.8087,5905000,5090.79,1181,5202.51,16.9165
1182,-7141.55078125,33.4872,5910000,5107.42,1182,5213.55,16.9311
1183,-7766.8525390625,34.068,5915000,5076.15,1183,5197.66,16.6289
1184,-7386.884765625,34.0366,5920000,5119.07,1184,5208.19,16.3785
1185,-7302.40966796875,33.601,5925000,4856.55,1185,4971.4,16.0593
1186,-7626.4560546875,33.3161,5930000,4926.04,1186,5087.2,16.662
1187,-7773.203125,33.46,5935000,5031.38,1187,5225.55,16.3079
1188,-7509.17138671875,33.8733,5940000,5077.46,1188,5202.61,15.7332
1189,-7287.140625,33.6998,5945000,4999.12,1189,5087.85,15.1218
1190,-7413.81201171875,33.8126,5950000,5045.03,1190,5106.81,15.7226
1191,-7090.50390625,33.1352,5955000,5076.53,1191,5154.14,15.8305
1192,-6951.50927734375,32.9764,5960000,5031.88,1192,5104.9,15.4072
1193,-7381.8857421875,33.6363,5965000,4996.25,1193,5074.97,15.7799
1194,-7109.537109375,33.2227,5970000,4952.02,1194,5034.99,15.5397
1195,-7018.3828125,33.2777,5975000,5003.27,1195,5082.5,15.7887
1196,-7032.12451171875,32.6449,5980000,5011.85,1196,5096.7,15.4466
1197,-7075.69677734375,33.4842,5985000,5022.93,1197,5085.04,15.766
1198,-7097.71728515625,33.2402,5990000,5077.39,1198,5165.88,15.5999
1199,-6882.59521484375,33.2543,5995000,5071.9,1199,5175.71,15.4869
1200,-6932.67138671875,33.035,6000000,5002.35,1200,5127.0,15.2921
1201,-7152.8583984375,33.0872,6005000,4484.94,1201,5093.64,15.1413
1202,-7070.6708984375,33.2178,6010000,5014.05,1202,5078.96,14.7345
1203,-7095.33984375,33.0628,6015000,4987.16,1203,5053.63,14.6741
1204,-7097.15283203125,33.3587,6020000,5003.27,1204,5082.88,14.7449
1205,-7237.837890625,33.1018,6025000,4960.06,1205,5003.33,14.8353
1206,-7211.13671875,32.2602,6030000,5012.64,1206,5029.81,14.9941
1207,-7598.0859375,33.4484,6035000,5014.44,1207,5037.56,15.8723
1208,-7617.275390625,33.0743,6040000,5039.61,1208,5073.84,16.9605
1209,-11193.87109375,45.8958,6045000,650.49,1209,633.64,29.0766
1210,-8737.806640625,36.2578,6050000,4303.89,1210,5156.95,27.4072
1211,-7181.248046875,33.1782,6055000,4407.42,1211,5211.3,17.1486
1212,-10339.9169921875,53.6738,6060000,-1.54,1212,-0.68,33.484
1213,-8593.046875,40.2105,6065000,2640.22,1213,2823.95,13.8292
1214,-10854.103515625,43.4487,6070000,1021.64,1214,1464.75,39.3242
1215,-8395.0107421875,36.763,6075000,1429.29,1215,1525.81,28.5173
1216,-7690.25048828125,33.2687,6080000,4713.1,1216,4816.06,20.6344
1217,-8149.8984375,33.7624,6085000,4809.49,1217,4878.41,18.1527
1218,-8057.3291015625,33.0268,6090000,4791.27,1218,4841.18,18.852
1219,-8245.60546875,34.4587,6095000,4850.7,1219,5009.23,18.4146
1220,-8222.5615234375,34.1668,6100000,5050.09,1220,5111.51,18.3364
1221,-8430.0263671875,34.5416,6105000,5004.32,1221,5100.41,17.3183
1222,-8216.388671875,34.5478,6110000,4771.08,1222,4636.82,16.9567
1223,-8762.986328125,35.0691,6115000,4405.43,1223,4456.99,19.8882
1224,-7900.642578125,34.1515,6120000,5096.95,1224,5257.34,16.4288
1225,-8863.26171875,34.8231,6125000,5129.53,1225,5245.75,19.5091
1226,-7775.5537109375,33.4395,6130000,5146.83,1226,5263.95,16.8391
1227,-7657.45361328125,33.5885,6135000,5184.15,1227,5301.49,16.6974
1228,-8008.052734375,33.4795,6140000,4683.83,1228,5230.08,17.9298
1229,-7952.69677734375,33.3269,6145000,5121.86,1229,5249.11,16.8989
1230,-7633.01953125,33.6165,6150000,4703.58,1230,5246.15,17.3437
1231,-7677.77294921875,33.1617,6155000,4901.87,1231,5229.19,16.0992
1232,-7719.30419921875,33.3856,6160000,5191.64,1232,5298.62,16.0741
1233,-7727.57421875,33.4976,6165000,5077.17,1233,5175.02,16.6837
1234,-7687.0615234375,33.2402,6170000,5143.55,1234,5247.1,16.1871
1235,-7662.47509765625,33.7185,6175000,5169.51,1235,5276.18,16.3065
1236,-7785.57373046875,33.8612,6180000,5125.75,1236,5243.04,16.1991
1237,-7698.70849609375,33.9477,6185000,5115.79,1237,5250.17,15.7286
1238,-7928.5576171875,34.2647,6190000,5112.52,1238,5237.71,16.3279
1239,-7916.677734375,33.5178,6195000,5096.74,1239,5218.79,15.6549
1240,-7710.1953125,33.8255,6200000,5117.02,1240,5237.61,15.386
1241,-7896.95458984375,33.869,6205000,5085.83,1241,5217.19,16.1362
1242,-7844.09033203125,33.6265,6210000,5085.46,1242,5202.79,16.1996
1243,-7132.66650390625,33.2849,6215000,5025.02,1243,5282.53,16.3177
1244,-9848.568359375,41.0519,6220000,3578.83,1244,3629.34,19.8317
1245,-9920.8759765625,38.7393,6225000,2212.1,1245,1623.7,35.0128
1246,-8141.318359375,34.6802,6230000,4448.87,1246,4840.16,23.4357
1247,-10028.552734375,37.3165,6235000,1935.41,1247,1063.52,31.5247
1248,-7959.052734375,34.8236,6240000,4854.92,1248,5120.98,16.6747
1249,-8082.22216796875,34.0853,6245000,5093.78,1249,5249.9,15.8905
1250,-8271.810546875,34.7577,6250000,5095.38,1250,5248.28,15.8426
1251,-8169.0712890625,34.7917,6255000,5044.43,1251,5158.64,16.483
1252,-8320.5263671875,34.967,6260000,5052.94,1252,5228.39,17.0578
1253,-8188.50537109375,35.0036,6265000,5134.07,1253,5325.5,17.5171
1254,-8097.39111328125,34.9311,6270000,5048.29,1254,5202.38,17.3186
1255,-8054.70947265625,34.7883,6275000,5081.49,1255,5231.02,17.0355
1256,-7937.2529296875,34.3543,6280000,5054.84,1256,5196.04,16.5152
1257,-7973.82958984375,34.7352,6285000,5111.37,1257,5251.47,16.6351
1258,-7824.64013671875,35.1544,6290000,5127.18,1258,5242.02,16.6823
1259,-8015.705078125,34.519,6295000,5106.39,1259,5207.38,16.0074
1260,-7989.251953125,34.2461,6300000,5158.1,1260,5243.92,15.9711
1261,-7993.70458984375,34.4499,6305000,5150.78,1261,5265.7,16.218
1262,-8046.5146484375,34.203,6310000,5173.17,1262,5305.89,16.2441
1263,-8126.0244140625,34.4975,6315000,5153.85,1263,5259.6,16.4852
1264,-7889.54638671875,34.15,6320000,5157.9,1264,5294.95,16.3436
1265,-7847.0947265625,34.1487,6325000,5189.96,1265,5304.81,16.4149
1266,-7824.09765625,33.9203,6330000,5155.34,1266,5295.06,15.9185
1267,-7774.94775390625,33.9258,6335000,5164.83,1267,5285.47,15.8791
1268,-7806.52734375,34.0988,6340000,5009.07,1268,5259.17,15.9309
1269,-7894.01513671875,33.9095,6345000,5117.38,1269,5226.8,15.2275
1270,-7935.744140625,34.8465,6350000,5167.27,1270,5278.04,16.1455
1271,-8206.521484375,34.8737,6355000,5138.35,1271,5255.25,15.8657
1272,-8184.46435546875,34.0992,6360000,5163.97,1272,5263.37,16.0597
1273,-8144.10888671875,34.34,6365000,5121.57,1273,5236.72,16.0396
1274,-8275.994140625,34.3055,6370000,5115.11,1274,5253.13,16.1383
1275,-8164.1123046875,34.8459,6375000,5118.07,1275,5267.46,16.1798
1276,-8108.89990234375,34.6318,6380000,5150.57,1276,5294.9,16.6831
1277,-8355.9189453125,34.6746,6385000,5138.29,1277,5268.46,16.3391
1278,-8103.08447265625,34.4093,6390000,5134.87,1278,5283.11,15.9632
1279,-7913.95166015625,34.4833,6395000,4967.84,1279,5290.33,15.9867
1280,-8115.04931640625,34.6527,6400000,5130.03,1280,5287.9,15.8226
1281,-7768.4814453125,34.0373,6405000,5123.41,1281,5286.49,15.8614
1282,-7788.83349609375,33.9095,6410000,5138.54,1282,5296.43,15.6454
1283,-7889.28564453125,34.6163,6415000,5111.16,1283,5267.9,15.7541
1284,-8017.91650390625,34.5593,6420000,5135.4,1284,5253.93,15.7316
1285,-7703.7607421875,34.0889,6425000,5139.09,1285,5275.79,16.0482
1286,-8265.9638671875,34.3594,6430000,5149.99,1286,5277.01,16.062
1287,-7894.30615234375,34.3198,6435000,5143.59,1287,5269.09,15.9835
1288,-7891.150390625,34.3414,6440000,5116.62,1288,5257.03,16.3219
1289,-8031.4521484375,34.4359,6445000,5147.85,1289,5304.81,16.4114
1290,-8019.27197265625,34.4404,6450000,5126.37,1290,5283.06,16.5247
1291,-8007.1611328125,34.4342,6455000,5126.02,1291,5293.09,16.3649
1292,-7901.0400390625,34.4555,6460000,5132.53,1292,5290.22,16.478
1293,-7836.85888671875,33.9454,6465000,5000.31,1293,5319.27,16.3629
1294,-8003.55322265625,34.63,6470000,5130.51,1294,5290.23,16.466
1295,-7843.9521484375,34.1071,6475000,5135.83,1295,5287.73,16.128
1296,-7687.49658203125,34.2415,6480000,5128.61,1296,5293.67,16.4119
1297,-7775.5107421875,34.2542,6485000,5150.64,1297,5319.27,16.1771
1298,-7951.18994140625,34.1635,6490000,5164.95,1298,5298.91,16.4535
1299,-8065.833984375,34.3411,6495000,5124.06,1299,5257.08,16.587
1300,-8200.32421875,34.5792,6500000,5136.9,1300,5256.64,16.7122
1301,-8166.68896484375,34.6245,6505000,5159.57,1301,5271.92,16.9216
1302,-7836.3798828125,34.2789,6510000,5123.23,1302,5254.36,16.9878
1303,-8100.140625,34.5459,6515000,4952.85,1303,5247.41,16.5974
1304,-7983.08740234375,34.326,6520000,5134.59,1304,5280.77,16.379
1305,-8259.78125,34.6951,6525000,5103.1,1305,5225.74,16.4503
1306,-8075.80859375,34.7863,6530000,5128.71,1306,5232.03,17.554
1307,-8456.6142578125,34.8256,6535000,5103.84,1307,5264.96,16.4031
1308,-8122.42041015625,34.3541,6540000,4763.39,1308,5219.33,15.3038
1309,-7964.78466796875,34.6578,6545000,5115.35,1309,5246.59,16.0127
1310,-7889.45556640625,34.8644,6550000,4906.59,1310,5214.33,15.9297
1311,-8163.51318359375,34.8915,6555000,5105.93,1311,5214.58,15.8705
1312,-8200.462890625,34.7915,6560000,4951.15,1312,5251.7,16.511
1313,-8308.3427734375,34.6954,6565000,4972.25,1313,5198.85,15.5704
1314,-8394.810546875,34.3482,6570000,5032.32,1314,5188.43,15.5882
1315,-8807.130859375,35.9904,6575000,4993.93,1315,5136.26,17.3737
1316,-12848.150390625,52.6355,6580000,250.52,1316,250.31,33.304
1317,-3845.69873046875,53.3147,6585000,42.9,1317,42.91,48.5779
1318,-11909.453125,50.0763,6590000,355.02,1318,453.97,49.6948
1319,-12269.853515625,50.3026,6595000,424.52,1319,429.61,41.9311
1320,-11439.1572265625,46.195,6600000,723.32,1320,731.72,31.7306
1321,-12560.95703125,44.5346,6605000,1480.4,1321,1488.24,39.4892
1322,-10162.8818359375,45.6035,6610000,891.74,1322,921.32,40.9779
1323,-8632.251953125,36.878,6615000,3803.36,1323,4025.55,25.1199
1324,-10509.0390625,40.0136,6620000,1871.86,1324,2336.1,36.4108
1325,-9797.279296875,38.2645,6625000,2642.15,1325,3159.14,26.6221
1326,-9440.1142578125,41.0909,6630000,871.02,1326,654.2,44.1451
1327,-9978.8955078125,39.0594,6635000,1319.39,1327,1654.65,36.93
1328,-9860.84765625,38.846,6640000,1913.92,1328,2431.8,25.4904
1329,-10843.75390625,41.1493,6645000,1039.29,1329,1144.63,34.5554
1330,-8584.498046875,35.6234,6650000,4675.04,1330,4714.69,27.2919
1331,-8253.22265625,35.6622,6655000,4714.11,1331,4771.94,21.4488
1332,-8215.125,34.8878,6660000,4788.66,1332,4883.63,19.5319
1333,-7857.7509765625,41.284,6665000,1048.37,1333,112.49,62.9177
1334,-8414.1025390625,34.6139,6670000,4923.88,1334,5018.78,19.9197
1335,-8606.8154296875,34.1628,6675000,5018.97,1335,5115.01,20.1098
1336,-9152.9296875,34.7555,6680000,4848.29,1336,4978.47,19.355
1337,-9274.12890625,34.7893,6685000,4844.6,1337,4968.49,19.7724
1338,-8294.2119140625,33.8125,6690000,5004.11,1338,5110.04,19.0737
1339,-8390.1513671875,33.8396,6695000,5016.68,1339,5090.7,19.4193
1340,-8235.0576171875,33.7278,6700000,5066.0,1340,5143.51,19.7051
1341,-8050.615234375,34.1537,6705000,5034.16,1341,5139.46,19.5148
1342,-8361.8369140625,34.4396,6710000,5096.38,1342,5176.45,19.8389
1343,-8598.00390625,34.8189,6715000,5082.4,1343,5141.82,19.2151
1344,-8634.6533203125,34.7145,6720000,5085.88,1344,5177.26,19.1574
1345,-8417.9462890625,34.4901,6725000,5089.99,1345,5167.86,18.6411
1346,-8195.962890625,34.9416,6730000,5119.69,1346,5213.46,18.8804
1347,-8216.970703125,34.1272,6735000,5140.8,1347,5204.03,18.4458
1348,-8160.072265625,34.0847,6740000,5145.14,1348,5240.46,18.5551
1349,-8311.9619140625,34.1647,6745000,5144.81,1349,5220.17,18.5638
1350,-8264.5908203125,33.8213,6750000,5117.99,1350,5193.34,18.3001
1351,-8618.4501953125,34.7224,6755000,5094.86,1351,5122.78,18.1904
1352,-8676.41796875,34.562,6760000,5105.66,1352,5137.0,18.4471
1353,-8446.2958984375,34.0671,6765000,5144.53,1353,5216.52,18.4076
1354,-8594.1279296875,34.9767,6770000,5146.1,1354,5242.36,18.1425
1355,-8784.4970703125,34.7867,6775000,5119.03,1355,5189.97,18.2829
1356,-8791.98046875,35.1483,6780000,5072.65,1356,5165.59,18.2166
1357,-8706.505859375,34.5891,6785000,5111.38,1357,5206.06,17.8604
1358,-8980.7392578125,35.1871,6790000,5105.83,1358,5212.2,18.3898
1359,-8784.61328125,34.8261,6795000,5115.89,1359,5206.26,17.8281
1360,-8856.4189453125,34.6295,6800000,5091.9,1360,5154.78,17.3978
1361,-8912.26171875,34.9077,6805000,5101.64,1361,5211.73,17.5882
1362,-8785.328125,34.8449,6810000,5079.14,1362,5160.34,17.6637
1363,-9149.021484375,34.6703,6815000,5081.19,1363,5167.33,17.7881
1364,-8859.029296875,34.6447,6820000,5063.52,1364,5082.48,17.8299
1365,-9062.8603515625,35.6112,6825000,5118.41,1365,5196.96,17.789
1366,-9008.5751953125,35.5368,6830000,5068.26,1366,5040.12,17.8209
1367,-9024.173828125,35.0685,6835000,5101.31,1367,5096.23,17.6387
1368,-9089.3115234375,35.4081,6840000,5082.07,1368,5142.51,17.6346
1369,-9053.2236328125,34.8398,6845000,5068.36,1369,5131.72,17.7922
1370,-8919.93359375,34.6891,6850000,5096.81,1370,5195.71,17.5653
1371,-9019.705078125,35.3579,6855000,5063.74,1371,5138.76,17.4736
1372,-8887.38671875,35.2905,6860000,5060.37,1372,5134.34,17.7416
1373,-9007.80078125,34.8921,6865000,5064.77,1373,5141.69,17.4296
1374,-8924.9423828125,35.0765,6870000,5078.72,1374,5164.18,17.3947
1375,-9031.998046875,34.7338,6875000,5097.68,1375,5163.16,17.5224
1376,-8655.4755859375,34.5503,6880000,5081.33,1376,5151.08,17.9004
1377,-9041.2919921875,34.9295,6885000,5111.54,1377,5198.9,17.4749
1378,-8858.3828125,34.7679,6890000,5097.84,1378,5194.91,17.7857
1379,-8836.1455078125,34.3063,6895000,5089.69,1379,5180.16,17.2457
1380,-8834.904296875,34.9876,6900000,5049.88,1380,5160.41,17.1096
1381,-9005.939453125,34.7063,6905000,5042.98,1381,5143.29,17.5462
1382,-12975.419921875,52.8065,6910000,298.02,1382,282.16,137.8781
1383,-9840.6337890625,50.3333,6915000,348.55,1383,370.71,104.9079
1384,-9662.9775390625,46.2862,6920000,645.04,1384,712.84,85.9899
1385,-9115.064453125,40.1671,6925000,2051.88,1385,2194.37,36.3952
1386,-8695.54296875,35.7051,6930000,2901.98,1386,2938.84,21.9117
1387,-8701.1015625,41.9105,6935000,1945.3,1387,1068.6,31.7842
1388,-9366.4658203125,36.2347,6940000,4676.71,1388,4672.92,21.5711
1389,-8484.0771484375,38.8059,6945000,1577.41,1389,432.4,77.141
1390,-9140.8291015625,36.3313,6950000,5024.25,1390,5142.26,19.9867
1391,-9655.4130859375,37.0836,6955000,4896.7,1391,5065.47,20.6914
1392,-9262.3193359375,35.8946,6960000,5042.71,1392,5170.14,19.1512
1393,-9379.7802734375,36.6819,6965000,5026.76,1393,5196.63,19.2088
1394,-9625.6181640625,37.2053,6970000,4918.58,1394,5092.31,19.0176
1395,-9326.0224609375,36.1676,6975000,5017.46,1395,5109.81,18.3778
1396,-9502.123046875,36.2925,6980000,5022.94,1396,5163.93,18.2992
1397,-9501.6787109375,36.085,6985000,5018.97,1397,5159.17,17.7092
1398,-9405.751953125,35.8588,6990000,5053.07,1398,5194.63,17.7192
1399,-9208.6357421875,35.671,6995000,5062.44,1399,5192.73,17.2136
1400,-9084.92578125,35.4114,7000000,5078.44,1400,5211.72,16.3662
1401,-9185.8369140625,35.1881,7005000,5085.95,1401,5284.78,19.806
1402,-9096.755859375,35.1773,7010000,5044.86,1402,5259.95,16.8555
1403,-8753.57421875,34.8629,7015000,5038.88,1403,5129.58,16.7162
1404,-8801.3359375,34.784,7020000,5069.26,1404,5236.33,16.6975
1405,-8894.8935546875,35.0475,7025000,5105.87,1405,5257.65,16.7352
1406,-8845.728515625,34.7916,7030000,5098.29,1406,5202.77,17.197
1407,-8708.4755859375,35.015,7035000,5036.73,1407,5122.69,16.522
1408,-8475.9345703125,34.7358,7040000,5048.53,1408,5128.91,17.064
1409,-8479.078125,34.6374,7045000,5034.9,1409,5128.12,16.7112
1410,-8496.88671875,34.7315,7050000,5076.21,1410,5160.28,16.8867
1411,-8553.548828125,34.7186,7055000,5079.89,1411,5162.1,16.9196
1412,-8553.4365234375,34.6813,7060000,5067.59,1412,5153.86,16.5929
1413,-8506.1728515625,35.0429,7065000,5051.22,1413,5157.98,16.7016
1414,-8476.73828125,34.6203,7070000,5023.14,1414,5126.73,16.6567
1415,-8461.0205078125,34.7249,7075000,5019.9,1415,5134.66,16.8596
1416,-8865.91796875,34.9547,7080000,5051.28,1416,5164.15,16.9367
1417,-8502.228515625,34.9361,7085000,5057.17,1417,5169.29,16.8285
1418,-8609.2333984375,35.0536,7090000,5047.72,1418,5171.22,17.0532
1419,-8697.4560546875,34.968,7095000,5055.33,1419,5125.44,16.9221
1420,-8685.296875,35.3658,7100000,5086.08,1420,5149.82,17.0226
1421,-8572.857421875,35.2003,7105000,5053.01,1421,5108.23,16.8135
1422,-8874.56640625,35.6048,7110000,5049.3,1422,5123.66,17.2158
1423,-8846.9169921875,35.3774,7115000,5065.69,1423,5145.98,16.9463
1424,-8604.3583984375,35.3587,7120000,5069.45,1424,5129.03,17.3902
1425,-8728.3310546875,35.5197,7125000,5045.83,1425,5104.38,17.3309
1426,-8431.4990234375,35.0506,7130000,5034.72,1426,5110.1,17.1956
1427,-8471.1923828125,34.7782,7135000,5066.41,1427,5113.02,17.1286
1428,-8630.6484375,35.5565,7140000,5020.59,1428,5101.55,17.555
1429,-8551.1015625,34.9934,7145000,4854.82,1429,5094.61,16.9697
1430,-8599.271484375,34.9617,7150000,5059.02,1430,5131.71,17.0602
1431,-8504.8525390625,35.173,7155000,5098.64,1431,5206.13,17.1899
1432,-8528.1611328125,35.4454,7160000,5099.01,1432,5208.59,17.2467
1433,-8653.724609375,35.1282,7165000,5087.06,1433,5170.1,17.4164
1434,-8732.3994140625,35.0527,7170000,5093.4,1434,5169.44,17.5996
1435,-8568.37890625,34.7257,7175000,5112.81,1435,5226.1,17.3214
1436,-8452.982421875,34.5027,7180000,5128.22,1436,5216.05,17.5207
1437,-8629.1279296875,34.9472,7185000,5111.96,1437,5156.95,17.4417
1438,-8648.6875,35.3231,7190000,5105.1,1438,5191.24,17.4144
1439,-8719.1328125,35.6308,7195000,5094.75,1439,5164.42,17.6141
1440,-8707.0986328125,34.4226,7200000,5152.19,1440,5280.36,17.473
1441,-8854.39453125,35.0005,7205000,5139.24,1441,5243.76,17.7799
1442,-9222.6484375,35.7747,7210000,5077.92,1442,5222.85,17.8255
1443,-7304.3671875,51.5171,7215000,171.6,1443,186.04,35.1213
1444,-8217.193359375,44.9084,7220000,995.35,1444,596.25,71.2783
1445,-8956.29296875,47.4031,7225000,422.26,1445,414.86,92.6672
1446,-9693.2333984375,51.7417,7230000,313.42,1446,312.28,25.9371
1447,-9814.193359375,39.2015,7235000,2329.32,1447,1792.01,24.7656
1448,-9263.79296875,36.7886,7240000,4439.01,1448,4853.48,19.5642
1449,-9945.6044921875,38.6792,7245000,4482.54,1449,4677.81,22.3634
1450,-9010.818359375,37.2525,7250000,4453.41,1450,4593.32,24.5426
1451,-9238.310546875,36.6691,7255000,4472.82,1451,4526.56,19.6745
1452,-9286.5244140625,36.296,7260000,4414.0,1452,4884.32,20.1353
1453,-8880.1953125,35.3948,7265000,4596.62,1453,4815.8,17.9416
1454,-8976.0205078125,34.483,7270000,4798.27,1454,4192.08,18.3712
1455,-9335.548828125,35.1194,7275000,5030.19,1455,5085.22,17.7786
1456,-8379.541015625,34.4869,7280000,4886.27,1456,5039.59,16.6938
1457,-8024.91357421875,33.6911,7285000,4780.8,1457,5029.0,16.8252
1458,-7922.01318359375,33.8431,7290000,5042.3,1458,5140.35,16.1708
1459,-7876.2275390625,33.9623,7295000,4994.52,1459,5141.29,15.9984
1460,-7898.53955078125,34.1835,7300000,5058.6,1460,5183.9,16.0377
1461,-8172.22412109375,33.9516,7305000,5126.72,1461,5301.39,16.4844
1462,-8341.8583984375,33.9524,7310000,5123.74,1462,5306.82,16.1954
1463,-8205.595703125,34.2458,7315000,5097.71,1463,5258.36,15.9693
1464,-7937.0625,33.4241,7320000,5113.41,1464,5281.69,16.004
1465,-8118.1171875,33.6754,7325000,5134.35,1465,5264.88,15.7977
1466,-8285.603515625,34.1821,7330000,5104.84,1466,5291.32,15.8395
1467,-8724.7431640625,34.2007,7335000,5118.95,1467,5293.19,16.2433
1468,-8553.0771484375,34.5745,7340000,5111.87,1468,5253.6,16.4791
1469,-8679.34375,34.205,7345000,5092.65,1469,5270.61,16.5491
1470,-8899.138671875,34.4501,7350000,5087.33,1470,5282.55,16.3488
1471,-9080.80078125,34.5716,7355000,5101.81,1471,5245.0,16.4758
1472,-8976.220703125,34.8316,7360000,5090.16,1472,5209.9,16.4087
1473,-8936.970703125,34.7621,7365000,5047.75,1473,5157.53,16.4827
1474,-8584.2685546875,34.745,7370000,5075.54,1474,5164.84,16.4269
1475,-8653.783203125,34.5504,7375000,5019.31,1475,5110.04,16.8061
1476,-8580.3447265625,34.6169,7380000,5079.03,1476,5158.55,16.8614
1477,-8550.5771484375,34.8062,7385000,5081.22,1477,5195.9,16.823
1478,-8671.45703125,34.9431,7390000,5083.79,1478,5164.17,16.734
1479,-8740.9931640625,35.0825,7395000,5079.86,1479,5191.34,16.6046
1480,-8781.8984375,34.9668,7400000,5063.96,1480,5160.62,16.7988
1481,-8642.2763671875,34.5205,7405000,5079.73,1481,5182.75,16.4811
1482,-8708.8154296875,34.7981,7410000,5090.03,1482,5241.87,16.9431
1483,-8595.4130859375,34.8261,7415000,5064.4,1483,5250.16,17.0545
1484,-8692.7001953125,34.3955,7420000,5058.39,1484,5143.48,16.9266
1485,-8886.810546875,34.4652,7425000,5082.58,1485,5259.57,17.0665
1486,-8550.978515625,34.4732,7430000,5064.74,1486,5182.6,16.978
1487,-8590.482421875,34.7011,7435000,5073.07,1487,5243.8,16.8216
1488,-8846.0166015625,34.9451,7440000,5080.08,1488,5249.49,17.2668
1489,-8864.6796875,35.1031,7445000,4953.25,1489,5256.93,16.8703
1490,-8661.1767578125,34.807,7450000,5091.89,1490,5249.25,16.6896
1491,-8627.3310546875,35.2628,7455000,4974.69,1491,5252.04,17.0576
1492,-8521.392578125,34.5752,7460000,5090.83,1492,5265.52,17.0983
1493,-8517.0078125,34.9914,7465000,5098.9,1493,5256.62,17.3713
1494,-8709.529296875,35.169,7470000,5098.37,1494,5280.18,17.287
1495,-8447.115234375,34.9493,7475000,4950.21,1495,5228.37,16.8052
1496,-8415.439453125,34.9918,7480000,5077.49,1496,5254.83,16.9958
1497,-8760.46484375,35.3575,7485000,5083.68,1497,5280.72,17.0399
1498,-8708.7880859375,35.2484,7490000,5093.97,1498,5270.99,17.4338
1499,-8800.6015625,35.0198,7495000,4921.75,1499,5261.18,17.1385
