Itration,Running Forward KL,Real Sto Return,Running Env Steps,Running Update Time,Reward Loss,Running Reverse KL,Real Det Return
1167,43.5086,3923.29,5835000,1167,-71105.5625,18.7435,4038.02
1168,43.3638,3751.46,5840000,1168,-71818.3984375,18.7206,4071.51
1169,43.928,3952.27,5845000,1169,-73143.765625,19.4424,4026.45
1170,43.5385,4026.81,5850000,1170,-72969.8203125,19.5879,4056.76
1171,43.5635,4071.91,5855000,1171,-73812.5546875,20.1345,4113.77
1172,44.1118,3922.63,5860000,1172,-73894.65625,19.7726,4055.24
1173,43.6217,4150.51,5865000,1173,-73033.796875,20.5253,4124.27
1174,43.7303,4093.47,5870000,1174,-73755.1171875,20.1164,4119.89
1175,44.2082,4059.57,5875000,1175,-74972.25,19.749,4022.65
1176,44.5176,4073.84,5880000,1176,-73967.609375,20.8976,4095.21
1177,44.0981,4097.28,5885000,1177,-75427.6796875,20.0722,4175.72
1178,44.077,4096.04,5890000,1178,-73542.40625,20.293,3975.17
1179,44.4335,3925.64,5895000,1179,-74975.4765625,20.5833,4085.18
1180,43.8807,3989.36,5900000,1180,-74432.2421875,19.2935,3869.01
1181,43.4688,4073.38,5905000,1181,-73246.9765625,19.5683,4148.01
1182,43.5189,4043.49,5910000,1182,-73206.953125,18.7446,4075.14
1183,44.0269,3918.5,5915000,1183,-74917.9140625,20.0561,3841.26
1184,44.0641,3985.51,5920000,1184,-73386.984375,19.5815,3962.13
1185,44.044,4015.27,5925000,1185,-74206.34375,19.4269,4065.29
1186,44.1507,3983.43,5930000,1186,-73640.3203125,19.9574,4030.56
1187,44.0914,3823.42,5935000,1187,-73221.7890625,19.2544,4061.92
1188,43.8025,3610.42,5940000,1188,-71892.4296875,20.749,4119.63
1189,43.5819,4107.79,5945000,1189,-73971.875,19.395,4037.26
1190,43.8286,3775.11,5950000,1190,-73586.671875,19.3214,3885.82
1191,43.9091,4024.14,5955000,1191,-73466.90625,18.7211,3968.3
1192,44.5303,3985.4,5960000,1192,-73056.8671875,19.1424,3841.4
1193,43.8712,3949.23,5965000,1193,-73999.9609375,18.3472,3978.64
1194,44.0929,4027.93,5970000,1194,-73184.125,19.0765,4042.61
1195,44.2284,3497.66,5975000,1195,-75463.609375,18.8513,3798.67
1196,44.3281,3878.4,5980000,1196,-75250.7578125,18.1509,3933.51
1197,44.3716,3977.46,5985000,1197,-73473.78125,19.3236,4021.07
1198,44.1303,3752.21,5990000,1198,-73039.453125,19.2238,3200.53
1199,44.6876,3948.35,5995000,1199,-74866.59375,20.7019,3987.86
1200,43.5289,3944.81,6000000,1200,-73188.6796875,18.6857,4015.44
1201,44.0404,4047.19,6005000,1201,-73698.109375,20.0146,4142.44
1202,43.9236,4043.17,6010000,1202,-73399.6640625,19.642,4067.06
1203,43.5229,4036.36,6015000,1203,-73678.6328125,19.8297,3965.9
1204,44.2912,4072.62,6020000,1204,-74333.25,20.6222,4061.96
1205,44.179,4021.07,6025000,1205,-73622.328125,20.832,4087.79
1206,44.1205,3963.67,6030000,1206,-73795.2109375,20.9787,3996.27
1207,44.7327,4051.02,6035000,1207,-74881.46875,21.0306,4029.6
1208,44.4978,3782.44,6040000,1208,-73322.3671875,20.4111,3954.37
1209,44.4123,4032.79,6045000,1209,-74005.7734375,19.917,4038.08
1210,44.5625,3674.09,6050000,1210,-73541.578125,18.2876,3984.49
1211,51.7544,174.81,6055000,1211,-82185.984375,26.4275,160.97
1212,48.3577,463.46,6060000,1212,-80876.25,19.7342,527.11
1213,51.6491,338.43,6065000,1213,-83606.1171875,23.6993,362.16
1214,46.9671,1796.11,6070000,1214,-79393.921875,22.3355,1038.84
1215,44.6545,3584.03,6075000,1215,-75040.0390625,20.3038,3025.05
1216,45.4127,2634.21,6080000,1216,-75118.7265625,20.4109,3496.63
1217,44.4832,3976.27,6085000,1217,-72588.296875,20.8553,3967.58
1218,43.9472,4016.09,6090000,1218,-72918.9765625,21.0548,3991.44
1219,44.0916,4009.46,6095000,1219,-73372.625,21.0881,4003.07
1220,44.3007,4005.52,6100000,1220,-73893.3046875,22.0286,4087.43
1221,44.321,4098.46,6105000,1221,-74183.3125,21.0873,4117.91
1222,43.8063,4055.26,6110000,1222,-73111.1953125,20.9122,4077.97
1223,43.698,4044.27,6115000,1223,-72764.1171875,20.6539,3989.32
1224,44.0758,3979.18,6120000,1224,-73308.59375,20.5678,4068.67
1225,44.3122,4075.85,6125000,1225,-74600.7578125,20.9151,4043.33
1226,44.2737,4032.88,6130000,1226,-74194.734375,21.1717,4096.65
1227,44.087,4004.28,6135000,1227,-73322.953125,20.4807,4052.56
1228,43.7544,3903.33,6140000,1228,-73662.5234375,20.2515,4022.0
1229,44.3354,3979.06,6145000,1229,-73665.1875,20.9835,3975.01
1230,44.5356,3898.94,6150000,1230,-73715.875,20.8369,4057.69
1231,43.6269,4077.13,6155000,1231,-73512.1953125,21.0719,3933.34
1232,44.0413,4137.03,6160000,1232,-74467.2265625,20.0808,3982.86
1233,44.2138,4064.48,6165000,1233,-74485.34375,21.1182,4043.72
1234,44.4944,4106.16,6170000,1234,-73864.265625,21.7193,4038.25
1235,44.4041,3999.9,6175000,1235,-73605.0546875,20.7703,4045.57
1236,44.5644,3871.14,6180000,1236,-72316.4453125,21.6968,4004.04
1237,44.1212,4019.96,6185000,1237,-72771.1484375,20.5643,4063.11
1238,43.9518,4046.92,6190000,1238,-73121.75,20.4863,4049.71
1239,44.112,4066.83,6195000,1239,-73416.203125,20.2797,4071.29
1240,44.2981,4017.43,6200000,1240,-74432.3203125,20.5112,3989.31
1241,44.0983,4013.93,6205000,1241,-74616.3828125,21.2187,3998.97
1242,44.2815,4030.87,6210000,1242,-75245.25,21.0795,4019.82
1243,44.282,3966.44,6215000,1243,-75263.1015625,18.9829,3982.63
1244,43.3741,4101.46,6220000,1244,-73459.34375,19.9345,4082.55
1245,43.8269,4121.34,6225000,1245,-73876.2578125,20.4617,4088.5
1246,44.0568,4021.85,6230000,1246,-73815.46875,18.5905,4048.5
1247,43.7322,4110.72,6235000,1247,-74082.625,19.856,4049.83
1248,44.197,4041.63,6240000,1248,-74877.859375,19.9026,3966.51
1249,43.6273,4079.57,6245000,1249,-73426.453125,19.4522,3992.57
1250,44.0112,4061.65,6250000,1250,-73438.140625,20.1762,4065.88
1251,43.7228,3730.2,6255000,1251,-74985.859375,19.8302,4032.36
1252,44.2991,4087.85,6260000,1252,-73625.8984375,19.9096,4008.07
1253,43.8883,4069.75,6265000,1253,-75393.6796875,20.5747,4061.26
1254,43.387,3945.65,6270000,1254,-74402.0078125,20.3304,4063.39
1255,44.0657,3977.35,6275000,1255,-74488.3046875,20.8705,4032.13
1256,43.3917,4022.26,6280000,1256,-73512.4609375,20.2637,3947.19
1257,43.7927,4007.05,6285000,1257,-75092.828125,20.1481,3952.11
1258,44.3541,3931.93,6290000,1258,-75516.4140625,21.3463,3950.11
1259,43.8626,4023.59,6295000,1259,-75800.4296875,20.5668,3963.7
1260,43.3641,3925.45,6300000,1260,-75213.1953125,20.1441,3968.33
1261,43.4444,4071.25,6305000,1261,-73103.9765625,19.1594,4013.96
1262,43.3471,4057.64,6310000,1262,-74225.5390625,18.9608,3981.53
1263,43.4064,4010.63,6315000,1263,-73789.15625,18.805,3928.3
1264,43.4666,4028.6,6320000,1264,-73638.90625,18.7705,4048.41
1265,43.5087,3985.35,6325000,1265,-74468.484375,19.4144,3915.62
1266,44.0671,4116.55,6330000,1266,-75884.6328125,19.4944,4028.83
1267,43.7366,4010.27,6335000,1267,-75132.890625,19.5722,3862.4
1268,43.3744,3797.37,6340000,1268,-75326.6796875,18.5641,3817.78
1269,43.613,4068.2,6345000,1269,-74525.921875,19.0062,3897.89
1270,43.7215,3980.93,6350000,1270,-75644.6875,17.868,3988.45
1271,43.2402,4037.44,6355000,1271,-74175.453125,18.9945,4070.59
1272,43.4785,3943.23,6360000,1272,-73886.0234375,18.2397,3936.8
1273,43.1586,4116.05,6365000,1273,-73268.8515625,18.9458,3841.22
1274,43.6853,4059.57,6370000,1274,-73531.5078125,18.3605,4046.08
1275,43.4846,4078.21,6375000,1275,-73828.3203125,18.6439,4173.49
1276,44.9923,2084.47,6380000,1276,-78852.7734375,20.866,2013.77
1277,46.6578,1196.62,6385000,1277,-81332.46875,21.7754,1135.79
1278,43.8979,4088.67,6390000,1278,-74099.8671875,19.0029,4079.61
1279,43.4305,4077.85,6395000,1279,-75775.0859375,20.3477,3967.46
1280,43.8102,4099.02,6400000,1280,-74779.1484375,20.2898,4048.52
1281,43.5611,4093.14,6405000,1281,-74690.7734375,20.7357,4102.12
1282,43.6102,3945.69,6410000,1282,-74410.6484375,19.7634,3988.0
1283,43.4783,4121.68,6415000,1283,-75710.8046875,20.8264,4022.58
1284,43.3046,4098.82,6420000,1284,-74691.6015625,20.3977,4061.2
1285,43.5057,4113.95,6425000,1285,-75344.78125,20.0408,3985.43
1286,43.944,4066.14,6430000,1286,-75928.359375,19.4184,3818.94
1287,43.614,3772.51,6435000,1287,-74779.7265625,20.1092,3977.28
1288,43.5625,4043.56,6440000,1288,-75814.1953125,19.0475,3791.86
1289,43.729,4063.89,6445000,1289,-75001.765625,19.9268,4003.74
1290,43.7447,4049.47,6450000,1290,-75118.3984375,19.3182,3892.13
1291,43.9925,3975.68,6455000,1291,-75510.546875,19.7792,3915.11
1292,44.0564,4097.06,6460000,1292,-75848.6875,20.5899,3976.57
1293,43.9822,4160.23,6465000,1293,-76234.546875,21.0627,4053.73
1294,43.5831,4122.54,6470000,1294,-74796.25,20.2397,4079.11
1295,44.1419,4036.79,6475000,1295,-76813.3203125,20.1699,3914.98
1296,43.3856,4115.26,6480000,1296,-74632.4609375,19.4759,4000.17
1297,43.9816,4043.77,6485000,1297,-75814.9375,18.9034,3936.05
1298,43.9765,3778.0,6490000,1298,-75708.234375,19.1818,4046.34
1299,44.2578,3845.11,6495000,1299,-76705.453125,19.6798,4075.32
1300,43.512,3963.62,6500000,1300,-74892.6953125,18.6528,4041.73
1301,44.0174,4070.96,6505000,1301,-76237.734375,19.7013,3881.02
1302,44.1181,4082.14,6510000,1302,-76090.796875,19.6226,4058.48
1303,43.8125,4033.26,6515000,1303,-75143.953125,19.6345,4008.42
1304,43.9833,4034.95,6520000,1304,-75675.1875,19.3378,3914.31
1305,43.8644,4093.22,6525000,1305,-74507.09375,18.9656,4060.23
1306,43.8506,3996.15,6530000,1306,-75866.2890625,19.3671,4031.93
1307,43.84,4051.97,6535000,1307,-75783.1796875,19.2713,3988.38
1308,43.5883,4070.72,6540000,1308,-75340.3671875,19.6182,4035.28
1309,44.0848,4076.67,6545000,1309,-76514.265625,19.4833,4045.93
1310,43.7607,3986.37,6550000,1310,-74260.15625,19.1248,4100.51
1311,43.6053,4096.03,6555000,1311,-74883.9140625,18.6791,4105.88
1312,43.441,4117.0,6560000,1312,-73145.7890625,18.5487,4120.06
1313,43.6132,4055.38,6565000,1313,-75168.375,18.8463,3996.73
1314,43.4773,4061.81,6570000,1314,-74254.1953125,18.0011,3855.65
1315,43.5224,4067.31,6575000,1315,-74696.921875,18.6717,4100.97
1316,43.3286,4134.76,6580000,1316,-74350.828125,18.563,4118.81
1317,43.1788,4098.0,6585000,1317,-74147.0625,18.8877,4104.13
1318,43.6924,4126.8,6590000,1318,-74462.1484375,18.2814,4118.35
1319,43.9136,4029.32,6595000,1319,-73646.1328125,18.3691,4003.36
1320,43.7198,3923.77,6600000,1320,-74415.28125,18.5649,4081.87
1321,43.6496,3989.17,6605000,1321,-73390.546875,18.4916,4095.48
1322,44.6926,2394.22,6610000,1322,-74054.0546875,23.0192,2613.21
1323,46.412,1060.84,6615000,1323,-80961.203125,20.6637,351.95
1324,52.6499,343.14,6620000,1324,-84985.0703125,25.8862,352.8
1325,51.872,348.68,6625000,1325,-84952.6171875,29.9632,357.89
1326,46.1976,1772.1,6630000,1326,-80559.078125,39.7946,3019.72
1327,51.6276,367.87,6635000,1327,-85145.5078125,47.5459,358.39
1328,43.49,3914.7,6640000,1328,-71003.265625,19.0521,3968.51
1329,43.0403,4071.03,6645000,1329,-71219.765625,18.7975,3952.88
1330,43.238,4062.64,6650000,1330,-73723.453125,18.8105,3870.83
1331,43.3055,4146.81,6655000,1331,-71096.8671875,18.9111,4143.4
1332,43.9041,4050.96,6660000,1332,-72471.7109375,18.541,4117.52
1333,42.7122,3923.46,6665000,1333,-72142.125,18.2293,4028.2
1334,43.5247,4148.62,6670000,1334,-73457.390625,18.2002,4133.45
1335,57.0751,-13.98,6675000,1335,-60160.74609375,73.5697,-15.06
1336,55.9607,-31.92,6680000,1336,-61620.6796875,57.3605,-38.4
1337,47.1889,-8.0,6685000,1337,-69630.84375,46.0678,-7.89
1338,43.4938,4102.03,6690000,1338,-72526.96875,19.4975,4028.52
1339,43.5605,4009.79,6695000,1339,-73539.6875,18.9486,3969.46
1340,43.549,4012.43,6700000,1340,-75041.2109375,18.8625,4059.59
1341,43.5632,4039.7,6705000,1341,-75282.03125,18.6951,4086.31
1342,43.4444,4042.85,6710000,1342,-75048.9453125,19.4308,3879.08
1343,43.701,3912.88,6715000,1343,-75633.9140625,19.0254,4121.74
1344,43.6437,4082.74,6720000,1344,-74385.0078125,18.957,4077.25
1345,43.5021,4115.25,6725000,1345,-74603.4609375,18.9367,4082.7
1346,43.4625,4102.08,6730000,1346,-73179.0703125,19.1089,4131.22
1347,43.2856,4075.51,6735000,1347,-73430.359375,18.5999,4077.87
1348,43.7249,4128.61,6740000,1348,-72809.671875,19.2883,4239.14
1349,43.5512,4113.15,6745000,1349,-72966.09375,19.6296,3999.51
1350,43.5628,4098.33,6750000,1350,-74431.375,18.5855,4060.4
1351,43.6991,4085.65,6755000,1351,-74170.2890625,19.2523,4064.41
1352,43.1823,4075.28,6760000,1352,-73362.6796875,18.676,4077.58
1353,43.3985,4084.96,6765000,1353,-74592.8203125,18.6526,4122.81
1354,43.4284,4097.4,6770000,1354,-74891.9140625,18.4037,4125.51
1355,43.8518,4070.24,6775000,1355,-74631.6015625,18.0029,4092.71
1356,43.4636,4106.95,6780000,1356,-74550.578125,18.5656,4148.01
1357,43.855,3045.73,6785000,1357,-75899.4375,17.7284,3456.45
1358,52.1501,386.66,6790000,1358,-80757.2890625,29.5984,381.83
1359,51.8357,318.61,6795000,1359,-86169.7421875,40.1604,306.3
1360,49.9221,309.65,6800000,1360,-86138.4921875,47.3,343.62
1361,50.1789,478.92,6805000,1361,-81434.234375,19.6474,491.76
1362,51.1686,506.14,6810000,1362,-80622.234375,19.6319,565.32
1363,47.1981,1381.53,6815000,1363,-77678.1015625,24.9992,1032.58
1364,44.6462,3436.1,6820000,1364,-74499.3984375,17.9717,3237.62
1365,43.7896,3491.02,6825000,1365,-73960.8671875,18.5335,3556.02
1366,43.8671,3438.47,6830000,1366,-75196.6484375,17.5149,3730.75
1367,43.2411,3936.07,6835000,1367,-74347.6640625,18.124,3999.9
1368,42.6886,3893.27,6840000,1368,-73762.5703125,17.8731,3897.37
1369,43.2763,4030.05,6845000,1369,-75532.0390625,17.9387,3885.06
1370,43.3249,3944.39,6850000,1370,-74229.6796875,18.0036,3949.99
1371,43.1154,4021.92,6855000,1371,-74381.734375,18.1179,3945.65
1372,43.292,4061.08,6860000,1372,-74437.7578125,18.3231,4059.98
1373,43.7329,4077.86,6865000,1373,-75446.9921875,19.5838,4106.17
1374,43.2558,4079.57,6870000,1374,-75218.0703125,19.2145,4120.38
1375,43.3968,3945.87,6875000,1375,-75642.171875,18.2956,4121.32
1376,43.5584,4056.19,6880000,1376,-75625.046875,18.9222,4064.76
1377,43.2952,4098.98,6885000,1377,-74842.4296875,19.4033,4067.96
1378,42.8606,4120.14,6890000,1378,-74783.0390625,19.1051,4098.91
1379,43.5819,4114.39,6895000,1379,-74619.515625,19.4004,4043.12
1380,43.5621,4155.72,6900000,1380,-73826.875,19.3164,4160.34
1381,43.3127,4002.94,6905000,1381,-75008.3984375,18.2924,4151.65
1382,43.4088,4144.16,6910000,1382,-75348.1015625,19.5705,4095.43
1383,43.6701,3982.39,6915000,1383,-74946.2265625,19.3799,4119.86
1384,43.5061,4180.74,6920000,1384,-74305.09375,20.1863,4133.57
1385,43.859,4121.17,6925000,1385,-75548.9375,19.8772,4086.88
1386,43.6621,4162.59,6930000,1386,-76019.21875,19.5382,4153.1
1387,43.5692,4144.95,6935000,1387,-74545.2890625,19.732,4144.62
1388,43.6639,4172.58,6940000,1388,-76049.1171875,19.4804,4116.77
1389,43.5504,4120.75,6945000,1389,-76147.8984375,19.8135,4107.75
1390,43.5611,4146.1,6950000,1390,-76324.5703125,19.5427,4082.69
1391,43.4663,4156.16,6955000,1391,-75927.8828125,20.269,4060.08
1392,43.6314,4176.64,6960000,1392,-75142.25,19.8069,4153.56
1393,43.4145,4151.73,6965000,1393,-74985.1796875,19.3624,4110.95
1394,43.4327,4198.57,6970000,1394,-75936.046875,19.4351,4140.91
1395,43.3018,4188.6,6975000,1395,-76402.5703125,20.2149,4182.15
1396,43.4151,4156.15,6980000,1396,-75206.484375,19.4128,4089.06
1397,43.4069,4108.43,6985000,1397,-76461.3515625,19.9707,3994.55
1398,44.0936,4121.11,6990000,1398,-76854.375,20.1306,4086.34
1399,43.6092,4100.08,6995000,1399,-76607.265625,19.0189,4032.52
1400,43.7039,4101.49,7000000,1400,-76253.8203125,19.7078,3953.84
1401,43.8209,4145.64,7005000,1401,-75884.453125,19.6239,4057.3
1402,43.8813,4146.9,7010000,1402,-76331.578125,19.8787,3985.27
1403,42.9587,4178.95,7015000,1403,-74549.5390625,19.2309,4083.76
1404,43.2579,4163.66,7020000,1404,-74582.71875,19.5067,4123.29
1405,43.1045,4103.81,7025000,1405,-75205.3828125,18.9379,3948.04
1406,43.2212,4133.97,7030000,1406,-76522.765625,19.5586,3963.88
1407,43.0179,4170.31,7035000,1407,-75734.6875,18.9172,4114.27
1408,43.3113,4091.44,7040000,1408,-76351.3125,19.185,3767.83
1409,43.4242,4145.9,7045000,1409,-75616.421875,18.9683,4085.42
1410,43.2933,4181.24,7050000,1410,-75134.578125,19.2233,4148.2
1411,43.1405,4178.75,7055000,1411,-75570.4921875,18.8119,4146.88
1412,43.2464,4154.37,7060000,1412,-75917.25,19.1745,4107.75
1413,43.1774,4073.34,7065000,1413,-75725.7265625,18.6727,4196.97
1414,43.3547,4132.81,7070000,1414,-75866.0703125,19.5722,4047.29
1415,43.5501,4190.87,7075000,1415,-74866.9921875,19.6246,4202.32
1416,43.4618,4155.92,7080000,1416,-76037.6640625,19.0832,4148.81
1417,43.5474,4081.64,7085000,1417,-75015.359375,19.1882,4100.07
1418,43.6974,4093.65,7090000,1418,-75482.15625,18.6093,4111.4
1419,43.6274,4091.42,7095000,1419,-75995.84375,18.6827,4094.73
1420,43.6687,4082.26,7100000,1420,-76437.390625,18.801,4048.08
1421,43.6208,4081.13,7105000,1421,-75439.5546875,18.5164,4080.66
1422,43.5783,4104.77,7110000,1422,-74893.34375,18.1986,4064.39
1423,43.5744,4111.23,7115000,1423,-75463.5078125,18.7713,4106.5
1424,43.7227,4130.68,7120000,1424,-76088.78125,19.1123,4087.44
1425,44.0481,3830.01,7125000,1425,-72136.0390625,21.2981,4168.98
1426,44.0725,3678.74,7130000,1426,-75522.328125,15.7601,4015.5
1427,44.1233,3063.41,7135000,1427,-75326.7109375,17.8577,3541.29
1428,43.6075,4076.44,7140000,1428,-75634.890625,18.7006,4111.38
1429,43.7111,3943.33,7145000,1429,-75101.75,19.3332,4144.77
1430,43.3004,4158.11,7150000,1430,-74384.59375,18.6795,4129.21
1431,43.1017,4153.62,7155000,1431,-75672.6953125,18.1144,4128.33
1432,43.419,4196.31,7160000,1432,-75894.9453125,19.1905,4191.9
1433,43.3767,4131.52,7165000,1433,-75089.109375,18.1731,4136.78
1434,43.5235,4081.52,7170000,1434,-76317.8046875,18.5941,4092.96
1435,43.6983,4131.58,7175000,1435,-75564.15625,19.2169,4161.92
1436,43.5252,4194.23,7180000,1436,-75937.8046875,18.6255,4156.39
1437,43.3767,4149.5,7185000,1437,-76410.0,18.609,4166.02
1438,43.5379,4165.13,7190000,1438,-76745.046875,18.5378,4170.96
1439,43.6724,4139.62,7195000,1439,-75831.5234375,18.661,4142.4
1440,43.6539,4176.04,7200000,1440,-76172.59375,18.6296,4155.74
1441,43.5654,4225.29,7205000,1441,-76578.4921875,19.4073,4229.17
1442,43.493,4154.05,7210000,1442,-75861.5859375,19.1258,4172.85
1443,43.7631,4136.23,7215000,1443,-76585.90625,19.2811,4224.2
1444,44.3188,4143.56,7220000,1444,-76160.34375,20.4474,4220.72
1445,44.1162,4121.36,7225000,1445,-76339.171875,20.4117,4163.23
1446,43.5936,4190.16,7230000,1446,-75913.8046875,20.3763,4242.07
1447,44.1414,4139.84,7235000,1447,-75751.1796875,19.5911,4150.66
1448,43.7385,4162.83,7240000,1448,-75886.65625,19.7239,4187.08
1449,43.9381,4165.09,7245000,1449,-76421.4375,19.7734,4134.58
1450,43.9389,4160.25,7250000,1450,-75930.1015625,19.0275,4199.42
1451,43.3851,4176.74,7255000,1451,-75097.21875,19.6599,4246.49
1452,43.557,4232.61,7260000,1452,-75088.1171875,20.0613,4249.72
1453,43.3008,4157.95,7265000,1453,-75060.671875,19.2642,4162.11
1454,43.3235,4206.45,7270000,1454,-75332.390625,19.7504,4231.42
1455,42.7034,4145.21,7275000,1455,-75323.0859375,17.9824,4143.58
1456,43.4111,4160.86,7280000,1456,-75177.2578125,19.013,4193.78
1457,43.3573,4151.64,7285000,1457,-75796.1796875,19.9183,4150.19
1458,43.2614,4158.11,7290000,1458,-74789.5390625,18.6262,4202.92
1459,43.5156,4162.97,7295000,1459,-75045.7109375,19.9364,4196.5
1460,43.5712,4204.23,7300000,1460,-75524.125,18.492,4237.78
1461,43.3572,4166.7,7305000,1461,-75498.8125,19.1317,4212.36
1462,43.7191,4157.36,7310000,1462,-76112.0625,19.4367,4196.59
1463,43.6593,4179.4,7315000,1463,-76160.0859375,19.2645,4193.49
1464,43.4136,4135.71,7320000,1464,-76252.140625,18.8767,4192.03
1465,44.0407,3274.25,7325000,1465,-76505.3984375,19.4042,3571.8
1466,44.6148,2479.3,7330000,1466,-59843.375,31.7413,2873.72
1467,55.2134,-23.66,7335000,1467,-56951.74609375,42.3387,-21.4
1468,55.0354,-6.49,7340000,1468,-60391.4453125,42.9587,-6.01
1469,43.5549,4009.04,7345000,1469,-72755.203125,19.0602,4162.89
1470,43.5033,4168.37,7350000,1470,-74339.8828125,20.351,4174.76
1471,43.3938,4150.39,7355000,1471,-75773.2421875,20.1691,4184.38
1472,43.7672,4083.04,7360000,1472,-75767.9921875,20.0302,3859.05
1473,43.321,4079.71,7365000,1473,-75836.515625,18.9836,4000.18
1474,43.683,4066.6,7370000,1474,-76550.53125,21.0788,4127.93
1475,43.7277,4024.25,7375000,1475,-76432.875,19.6388,4114.06
1476,43.5453,4095.92,7380000,1476,-76795.59375,19.9405,4084.28
1477,43.3933,4075.31,7385000,1477,-76914.6484375,19.6975,4083.89
1478,43.2262,4121.9,7390000,1478,-76860.6171875,19.5906,4147.05
1479,43.9589,4143.39,7395000,1479,-77683.328125,21.0825,4153.5
1480,43.4818,4130.2,7400000,1480,-76745.8515625,19.9623,4138.17
1481,43.3858,4134.0,7405000,1481,-76954.46875,20.0971,4178.57
1482,43.7989,4148.52,7410000,1482,-77009.53125,19.9525,4154.74
1483,42.7509,4106.25,7415000,1483,-75203.6328125,19.001,4140.38
1484,43.5115,4083.39,7420000,1484,-77132.9375,20.5361,4049.81
1485,43.5291,4098.59,7425000,1485,-75891.2578125,19.6835,4146.78
1486,43.3223,4090.24,7430000,1486,-76689.796875,19.6872,4196.03
1487,43.2891,4175.82,7435000,1487,-77129.6640625,19.87,4049.93
1488,44.4891,3631.86,7440000,1488,-78831.828125,26.3597,4157.5
1489,45.2354,1822.04,7445000,1489,-82353.4296875,31.2281,1081.12
1490,44.9934,1330.84,7450000,1490,-81215.171875,33.151,3185.37
1491,44.6312,2214.57,7455000,1491,-80220.6328125,29.879,1532.89
1492,44.543,3313.94,7460000,1492,-78570.1875,27.396,3845.31
1493,44.2098,3840.38,7465000,1493,-76515.6953125,20.4263,3717.89
1494,43.6422,2549.78,7470000,1494,-74600.09375,19.922,3249.12
1495,44.2588,3143.93,7475000,1495,-74382.140625,23.9438,2947.31
1496,43.1022,4134.88,7480000,1496,-75780.6328125,18.9405,4070.02
1497,43.1189,4110.44,7485000,1497,-76110.1484375,18.9925,4118.64
1498,43.2551,4092.04,7490000,1498,-76883.078125,19.1241,4060.13
1499,43.6621,4055.65,7495000,1499,-77245.2734375,19.1247,4057.72
