Real Det Return,Running Forward KL,Running Reverse KL,Running Update Time,Itration,Real Sto Return,Reward Loss,Running Env Steps
4154.68,44.5298,20.0643,1142,1142,3774.83,-14787.4970703125,5710000
4305.41,44.5123,19.7456,1143,1143,3458.54,-14832.6337890625,5715000
4315.29,43.8969,20.3457,1144,1144,3799.84,-14566.3046875,5720000
4281.33,44.4701,20.4144,1145,1145,4073.05,-14758.447265625,5725000
3877.44,43.9461,20.5016,1146,1146,3362.54,-14754.623046875,5730000
3967.91,44.0898,20.0456,1147,1147,3761.17,-14747.701171875,5735000
4234.82,44.2678,20.1071,1148,1148,3742.84,-14789.8203125,5740000
4234.59,44.1153,20.6843,1149,1149,3793.04,-14811.8779296875,5745000
3789.17,44.3008,19.4269,1150,1150,3704.89,-15032.8720703125,5750000
4076.82,44.3861,20.3299,1151,1151,3171.34,-14743.265625,5755000
3692.77,44.0967,18.7862,1152,1152,3351.16,-15103.67578125,5760000
4263.86,44.4618,18.6352,1153,1153,3274.03,-15062.072265625,5765000
4241.87,44.3038,20.4281,1154,1154,3377.57,-14812.962890625,5770000
4195.13,44.1199,19.2829,1155,1155,3446.53,-14782.013671875,5775000
4021.76,44.1558,19.8766,1156,1156,3794.29,-14848.3818359375,5780000
4090.37,44.0626,20.1729,1157,1157,3991.13,-14811.6171875,5785000
3720.59,44.0726,20.4568,1158,1158,3728.24,-14628.3701171875,5790000
3938.45,43.8896,19.3812,1159,1159,3771.68,-14931.6845703125,5795000
4099.95,43.9605,20.2697,1160,1160,3621.59,-14654.3525390625,5800000
3711.05,44.423,19.5133,1161,1161,3670.03,-14736.4931640625,5805000
4298.77,44.01,20.3812,1162,1162,3998.22,-14788.3896484375,5810000
3923.18,44.1087,21.0538,1163,1163,3823.16,-14756.861328125,5815000
4284.39,44.2181,18.8942,1164,1164,3626.67,-15176.4560546875,5820000
4103.36,44.1041,21.3399,1165,1165,3623.74,-14764.06640625,5825000
3961.93,44.0752,20.0889,1166,1166,3916.02,-14899.720703125,5830000
4239.04,43.8996,19.5572,1167,1167,3691.3,-14977.71484375,5835000
4195.12,44.0901,18.6361,1168,1168,3556.89,-15152.833984375,5840000
4099.4,43.8803,20.1892,1169,1169,3950.66,-14730.0224609375,5845000
4223.52,43.6995,20.0597,1170,1170,3987.82,-14917.7529296875,5850000
4103.85,44.0712,20.2626,1171,1171,4021.91,-15002.794921875,5855000
4298.49,44.0504,20.5841,1172,1172,4209.45,-14925.1689453125,5860000
3876.73,44.5856,18.4168,1173,1173,3852.27,-15536.5078125,5865000
4262.32,43.9194,19.8544,1174,1174,3935.83,-15163.7275390625,5870000
4237.87,43.6359,19.8258,1175,1175,3765.43,-15105.453125,5875000
4208.22,43.6106,19.6736,1176,1176,3999.74,-15074.00390625,5880000
4109.6,43.8935,19.8991,1177,1177,3728.52,-15085.021484375,5885000
4174.85,43.8869,19.5042,1178,1178,3937.1,-15185.9892578125,5890000
4146.79,44.0146,20.2826,1179,1179,4237.32,-15004.248046875,5895000
4180.5,43.8665,20.6711,1180,1180,3976.97,-14929.544921875,5900000
4144.7,43.626,19.034,1181,1181,3786.32,-15220.4365234375,5905000
4334.61,44.266,20.5732,1182,1182,3765.53,-15095.4794921875,5910000
4177.79,44.0252,21.1355,1183,1183,3910.95,-15059.423828125,5915000
4172.18,44.0073,20.0791,1184,1184,3981.69,-15159.8349609375,5920000
4029.5,44.068,21.7475,1185,1185,4146.68,-14960.955078125,5925000
4129.71,44.2182,19.5597,1186,1186,4001.83,-15249.4921875,5930000
4332.14,44.1853,20.2402,1187,1187,3947.7,-15305.2021484375,5935000
4288.13,44.1972,19.433,1188,1188,4148.89,-15496.826171875,5940000
4259.01,44.026,22.2537,1189,1189,4040.93,-14892.5,5945000
4132.22,44.2125,22.6769,1190,1190,3951.23,-14939.203125,5950000
4223.98,44.1758,20.8735,1191,1191,3812.59,-15202.693359375,5955000
4288.3,43.7809,20.9817,1192,1192,4025.07,-14990.787109375,5960000
4344.72,44.4107,21.5576,1193,1193,3704.04,-15200.4697265625,5965000
3826.64,44.1468,20.2466,1194,1194,3868.56,-15410.140625,5970000
4064.85,44.389,20.3536,1195,1195,3629.98,-15417.7724609375,5975000
3761.05,44.2702,19.6861,1196,1196,3641.04,-15345.5751953125,5980000
4022.84,44.045,19.1527,1197,1197,3536.55,-15440.6279296875,5985000
1778.42,45.8434,20.1142,1198,1198,1763.32,-16440.654296875,5990000
718.2,47.8942,28.0159,1199,1199,366.78,-17195.658203125,5995000
3232.48,45.1757,23.8644,1200,1200,2491.41,-16046.39453125,6000000
139.74,47.8571,22.1898,1201,1201,361.48,-10100.8369140625,6005000
3944.9,45.2329,22.2351,1202,1202,3137.27,-15956.6142578125,6010000
4031.98,45.259,22.0705,1203,1203,3215.38,-15823.17578125,6015000
2248.07,45.6487,21.2081,1204,1204,2644.77,-16255.763671875,6020000
3309.48,45.0188,22.6967,1205,1205,2566.41,-15486.41796875,6025000
3948.81,45.7111,25.223,1206,1206,3018.93,-15893.5224609375,6030000
3185.61,45.7444,22.2844,1207,1207,3143.6,-16225.4580078125,6035000
3510.68,44.7314,24.4045,1208,1208,3010.45,-15640.6455078125,6040000
3398.4,45.1554,23.5869,1209,1209,2874.91,-15763.25390625,6045000
3780.29,44.6717,22.3824,1210,1210,3515.28,-15499.4033203125,6050000
3971.72,44.7921,23.9514,1211,1211,3731.0,-15269.8828125,6055000
3362.46,44.6523,22.2837,1212,1212,3676.53,-15495.875,6060000
3126.93,45.0503,25.5576,1213,1213,3304.72,-15634.453125,6065000
33.62,47.7842,22.11,1214,1214,24.95,-15672.9921875,6070000
3423.08,45.7075,21.0242,1215,1215,2390.42,-15699.46875,6075000
3935.05,44.6821,23.7398,1216,1216,3810.95,-15306.62109375,6080000
3518.1,44.9265,24.1357,1217,1217,3392.53,-15790.5615234375,6085000
3523.43,45.1279,21.7371,1218,1218,3319.86,-15612.8828125,6090000
4068.54,44.7087,25.0584,1219,1219,3794.84,-15239.166015625,6095000
3788.48,44.2037,25.0241,1220,1220,3999.4,-15221.521484375,6100000
3505.5,44.3025,22.52,1221,1221,3840.72,-15433.9375,6105000
3904.56,43.9485,21.8378,1222,1222,3854.94,-15264.9345703125,6110000
4166.81,43.8315,21.745,1223,1223,4120.65,-15423.919921875,6115000
4018.56,44.0764,23.1792,1224,1224,3953.67,-15242.3603515625,6120000
3865.35,44.092,21.5503,1225,1225,3598.82,-15332.919921875,6125000
4067.92,44.2387,20.8313,1226,1226,3956.84,-15327.0810546875,6130000
3891.89,43.9366,21.9757,1227,1227,3702.65,-15255.78125,6135000
4137.8,44.2872,22.8261,1228,1228,3814.41,-15579.5595703125,6140000
3969.81,43.7475,22.1873,1229,1229,4119.76,-15208.6201171875,6145000
3997.73,43.8084,22.0411,1230,1230,3798.49,-15375.1142578125,6150000
4165.7,43.8395,20.633,1231,1231,3839.63,-15666.955078125,6155000
4056.83,43.9362,22.1075,1232,1232,4050.45,-15448.416015625,6160000
4189.53,43.8717,22.6334,1233,1233,4197.25,-15150.08984375,6165000
4226.59,44.1615,22.8072,1234,1234,4173.17,-15272.11328125,6170000
4069.28,43.9804,22.6101,1235,1235,3856.19,-15208.7138671875,6175000
4305.62,44.1886,22.0226,1236,1236,3747.83,-15564.525390625,6180000
4203.24,43.9859,22.2776,1237,1237,3944.38,-15294.9482421875,6185000
4015.51,44.2024,22.2726,1238,1238,3846.24,-15273.5576171875,6190000
4251.7,43.9328,21.7225,1239,1239,3984.65,-15381.4501953125,6195000
4303.67,43.8601,21.5653,1240,1240,4174.46,-15521.5927734375,6200000
4309.42,44.1714,21.5289,1241,1241,3652.12,-15477.9716796875,6205000
4271.79,43.9703,20.9028,1242,1242,3785.32,-15567.685546875,6210000
4148.36,43.9916,22.451,1243,1243,4085.83,-15387.513671875,6215000
4275.11,43.8687,20.0017,1244,1244,3710.49,-15672.591796875,6220000
4143.0,44.0,21.8919,1245,1245,3776.26,-15382.5888671875,6225000
4276.33,43.846,22.6795,1246,1246,3890.75,-15338.0322265625,6230000
4179.72,44.1931,22.7218,1247,1247,3872.37,-15420.5419921875,6235000
4278.25,44.1423,21.3094,1248,1248,3951.36,-15499.9658203125,6240000
4277.05,44.3164,22.5694,1249,1249,3780.32,-15556.638671875,6245000
4315.34,43.9605,20.6904,1250,1250,3434.69,-15534.3076171875,6250000
4278.72,43.8989,20.2265,1251,1251,4069.85,-15653.0185546875,6255000
4297.2,43.8539,21.7393,1252,1252,3898.56,-15479.673828125,6260000
4263.83,43.695,21.2757,1253,1253,4219.1,-15480.2470703125,6265000
4278.61,44.0107,21.3388,1254,1254,3933.28,-15520.9443359375,6270000
4275.82,44.0742,21.7108,1255,1255,3763.51,-15510.908203125,6275000
4304.55,43.8886,21.9748,1256,1256,3973.48,-15553.0927734375,6280000
4283.24,43.6957,21.5753,1257,1257,3960.55,-15426.509765625,6285000
4274.52,43.82,21.9495,1258,1258,4059.68,-15501.203125,6290000
4285.95,43.9883,21.2242,1259,1259,3993.72,-15642.7783203125,6295000
4300.31,44.0565,20.8413,1260,1260,3991.73,-15726.6591796875,6300000
4287.9,43.8406,20.722,1261,1261,3731.28,-15787.5712890625,6305000
4193.46,44.0447,20.6078,1262,1262,3667.77,-15815.7041015625,6310000
4320.02,44.1178,20.994,1263,1263,3564.93,-15662.8408203125,6315000
4329.54,43.9851,21.3013,1264,1264,4002.76,-15648.6865234375,6320000
4206.2,43.7449,20.9468,1265,1265,3996.27,-15679.208984375,6325000
4283.27,43.737,20.8309,1266,1266,4157.12,-15633.38671875,6330000
4137.94,43.852,20.5362,1267,1267,4165.77,-15566.296875,6335000
4318.15,43.9981,20.0956,1268,1268,3661.89,-15873.865234375,6340000
4292.08,43.9693,20.6296,1269,1269,3653.97,-15635.7216796875,6345000
4321.32,43.9921,20.6169,1270,1270,4093.02,-15805.9453125,6350000
4309.96,43.9947,20.3588,1271,1271,3767.39,-15864.3212890625,6355000
4254.73,43.6114,20.7711,1272,1272,3526.97,-15658.591796875,6360000
4195.23,43.9131,20.5911,1273,1273,3682.36,-15924.158203125,6365000
4276.84,43.699,20.8464,1274,1274,3917.58,-15739.634765625,6370000
4286.36,43.994,20.958,1275,1275,4108.34,-15907.9111328125,6375000
4288.44,44.0119,21.3497,1276,1276,3878.31,-15845.9814453125,6380000
4286.7,43.9384,20.1329,1277,1277,3779.39,-16021.162109375,6385000
4322.83,44.1549,20.8124,1278,1278,3968.71,-15994.2548828125,6390000
3903.43,44.1163,20.3575,1279,1279,3430.52,-16235.279296875,6395000
4184.12,44.3208,19.8952,1280,1280,3434.7,-16205.724609375,6400000
4265.09,44.2055,18.5723,1281,1281,3512.96,-16243.24609375,6405000
3787.85,44.0326,19.4962,1282,1282,3366.29,-16080.326171875,6410000
1932.36,44.7054,18.1575,1283,1283,3040.88,-16367.3056640625,6415000
3648.57,44.1912,18.8937,1284,1284,3366.03,-16159.2275390625,6420000
4071.83,44.2314,18.5452,1285,1285,2830.69,-16228.5634765625,6425000
3758.73,44.1833,17.9587,1286,1286,3444.13,-16294.279296875,6430000
3731.68,44.2554,18.8414,1287,1287,3315.46,-16509.78125,6435000
4342.3,43.889,17.4029,1288,1288,3228.06,-16371.2353515625,6440000
4313.25,44.0466,17.2916,1289,1289,3412.82,-16382.8388671875,6445000
2127.63,44.3114,19.6375,1290,1290,3181.89,-16089.8173828125,6450000
4153.0,43.8064,18.5885,1291,1291,4208.98,-16065.92578125,6455000
4282.19,44.1399,18.1726,1292,1292,3256.44,-16246.2353515625,6460000
3859.79,43.7294,18.4557,1293,1293,3965.77,-16106.927734375,6465000
4047.1,43.8227,18.2119,1294,1294,3183.12,-16265.9248046875,6470000
3926.45,43.8932,19.1243,1295,1295,3376.38,-16066.478515625,6475000
3186.14,43.8532,18.0483,1296,1296,3187.14,-16281.3779296875,6480000
3130.47,43.8262,16.8308,1297,1297,3196.16,-16433.453125,6485000
2433.52,43.9975,16.8251,1298,1298,2628.92,-16379.21484375,6490000
3966.91,43.9177,17.0837,1299,1299,3105.8,-16418.697265625,6495000
3375.02,43.8491,17.2512,1300,1300,3387.64,-16315.4072265625,6500000
3847.8,43.4832,19.4808,1301,1301,3056.4,-15985.494140625,6505000
3561.23,43.7395,18.2959,1302,1302,3743.14,-16150.046875,6510000
3638.77,43.7452,18.0055,1303,1303,3807.04,-16118.421875,6515000
3667.62,43.9116,17.5963,1304,1304,3191.34,-16341.0341796875,6520000
3934.32,43.8704,16.7983,1305,1305,3625.95,-16285.171875,6525000
3878.14,43.8235,16.8654,1306,1306,3052.78,-16149.830078125,6530000
4061.47,43.656,17.6632,1307,1307,3892.9,-16271.5185546875,6535000
3734.8,43.5573,16.6446,1308,1308,3364.79,-16284.9521484375,6540000
3669.38,43.7445,18.3702,1309,1309,3119.49,-16132.0302734375,6545000
3522.3,44.0873,16.8838,1310,1310,3450.06,-16487.865234375,6550000
3169.22,43.7172,17.8222,1311,1311,3707.19,-16090.970703125,6555000
4150.17,43.761,17.3197,1312,1312,3256.39,-16318.3818359375,6560000
4111.31,43.7757,18.2603,1313,1313,3555.46,-16284.40625,6565000
4231.41,44.0263,17.8176,1314,1314,3839.57,-16310.2109375,6570000
3749.29,44.0532,16.2343,1315,1315,3676.04,-16537.39453125,6575000
3854.84,44.0131,17.7528,1316,1316,3739.84,-16290.4716796875,6580000
4265.65,43.8616,17.9224,1317,1317,3302.01,-16262.046875,6585000
3790.7,43.8598,18.1187,1318,1318,4071.19,-16303.3408203125,6590000
4233.95,44.1062,16.7618,1319,1319,3264.13,-16523.626953125,6595000
4330.23,43.9211,18.3806,1320,1320,3684.38,-16367.7919921875,6600000
4058.28,43.9449,17.8891,1321,1321,3608.11,-16370.7958984375,6605000
4037.13,43.724,18.4751,1322,1322,3940.43,-16214.107421875,6610000
4088.94,43.7152,19.0212,1323,1323,3575.98,-16268.7666015625,6615000
4313.25,43.9199,17.2775,1324,1324,3930.0,-16519.3984375,6620000
4285.64,43.9596,18.0013,1325,1325,3710.2,-16493.283203125,6625000
4322.86,43.6113,18.3709,1326,1326,3491.15,-16387.548828125,6630000
4346.74,43.6117,18.0511,1327,1327,3762.3,-16344.2705078125,6635000
4318.78,43.9886,20.1818,1328,1328,4027.72,-16220.927734375,6640000
4057.03,43.7335,18.0839,1329,1329,3986.65,-16391.818359375,6645000
4331.09,43.7523,19.0612,1330,1330,3471.42,-16258.53125,6650000
4194.06,43.6003,19.2452,1331,1331,3774.55,-16124.7353515625,6655000
4343.59,43.4905,18.582,1332,1332,3741.64,-16304.4130859375,6660000
4170.02,43.7617,16.7129,1333,1333,3641.41,-16429.361328125,6665000
4134.83,43.6931,18.5113,1334,1334,3935.93,-16248.1533203125,6670000
4310.93,43.4566,18.769,1335,1335,4152.71,-16111.8125,6675000
3984.12,43.728,19.951,1336,1336,3619.18,-16184.3466796875,6680000
4317.22,43.4624,18.5085,1337,1337,4237.69,-16188.4345703125,6685000
4260.78,43.3504,19.7406,1338,1338,4057.55,-16046.9287109375,6690000
4357.85,43.6985,17.4844,1339,1339,3554.23,-16540.419921875,6695000
4331.39,43.6667,16.7768,1340,1340,3664.02,-16459.119140625,6700000
4018.04,43.5141,18.3176,1341,1341,3692.46,-16348.1826171875,6705000
4245.36,43.527,18.6152,1342,1342,4117.03,-16363.181640625,6710000
4232.24,43.3907,19.2097,1343,1343,3404.12,-16199.5966796875,6715000
4328.62,43.7524,18.906,1344,1344,3676.27,-16293.517578125,6720000
4247.29,43.8448,19.5468,1345,1345,3578.04,-16290.4892578125,6725000
4314.7,43.4343,19.7469,1346,1346,3895.47,-16304.66796875,6730000
4335.46,43.4418,19.5709,1347,1347,3947.15,-16355.640625,6735000
4154.71,43.6166,17.7393,1348,1348,3430.96,-16502.677734375,6740000
4311.36,43.413,18.1569,1349,1349,3541.81,-16372.9609375,6745000
4320.15,43.7226,17.8486,1350,1350,2707.24,-16398.552734375,6750000
4050.81,43.8387,19.102,1351,1351,3622.98,-16377.435546875,6755000
4321.89,43.7849,18.6244,1352,1352,3976.28,-16482.189453125,6760000
4304.69,43.7123,18.3391,1353,1353,3763.97,-16566.748046875,6765000
4122.3,43.5564,19.7067,1354,1354,3418.62,-16431.841796875,6770000
3938.46,43.6388,18.827,1355,1355,3590.57,-16454.34765625,6775000
3879.27,43.5586,17.6945,1356,1356,3932.49,-16430.98046875,6780000
3657.55,43.6386,17.4649,1357,1357,3592.13,-16595.861328125,6785000
4291.81,43.8188,18.0355,1358,1358,3770.33,-16684.619140625,6790000
4314.93,43.4978,18.5937,1359,1359,3494.4,-16523.296875,6795000
3743.97,43.746,17.7735,1360,1360,3545.72,-16581.07421875,6800000
3943.05,43.9182,18.6616,1361,1361,3727.29,-16523.904296875,6805000
4049.85,43.96,18.1535,1362,1362,3775.37,-16589.6875,6810000
4298.76,43.6174,19.0906,1363,1363,3415.23,-16364.162109375,6815000
4239.05,43.7075,19.2518,1364,1364,3649.07,-16465.671875,6820000
4303.97,43.8334,18.5483,1365,1365,3855.99,-16566.474609375,6825000
4203.76,43.7553,18.5309,1366,1366,3581.1,-16497.525390625,6830000
4264.23,43.6963,18.625,1367,1367,4120.27,-16489.794921875,6835000
4287.32,43.6203,19.3416,1368,1368,4085.41,-16373.23046875,6840000
4296.97,43.6913,19.8255,1369,1369,3755.51,-16570.37890625,6845000
4294.82,43.6529,18.3126,1370,1370,3958.68,-16663.41796875,6850000
4310.03,43.6869,17.9645,1371,1371,3816.36,-16690.8359375,6855000
4183.62,43.423,19.2417,1372,1372,4085.87,-16445.357421875,6860000
4320.93,43.6852,19.2651,1373,1373,3516.53,-16588.833984375,6865000
4184.08,43.3018,18.6876,1374,1374,3799.24,-16426.373046875,6870000
4302.55,43.6598,17.6172,1375,1375,3904.12,-16538.119140625,6875000
4282.2,43.9368,18.2498,1376,1376,3802.86,-16566.001953125,6880000
4290.77,43.7749,18.2527,1377,1377,4053.48,-16477.8046875,6885000
4233.69,43.819,18.5376,1378,1378,4134.66,-16459.3203125,6890000
4273.0,43.8241,17.714,1379,1379,3548.6,-16570.44140625,6895000
4297.79,43.8618,18.7189,1380,1380,3966.51,-16591.98046875,6900000
4276.14,43.8166,17.9304,1381,1381,3765.43,-16616.2109375,6905000
4288.98,43.7407,19.9891,1382,1382,4076.6,-16394.142578125,6910000
4058.92,43.7444,18.4272,1383,1383,3838.94,-16586.001953125,6915000
4128.19,43.7302,19.4918,1384,1384,3617.51,-16489.576171875,6920000
4288.59,43.7593,18.5966,1385,1385,3731.92,-16551.572265625,6925000
4288.46,43.6419,18.5684,1386,1386,4010.25,-16519.990234375,6930000
4142.87,43.8085,18.0679,1387,1387,3829.83,-16512.740234375,6935000
4300.44,44.1626,18.3746,1388,1388,3222.29,-16820.875,6940000
4257.26,43.9288,19.6265,1389,1389,3291.21,-16625.451171875,6945000
4188.16,43.7085,19.468,1390,1390,3779.86,-16699.640625,6950000
4277.01,43.8821,17.5242,1391,1391,3505.06,-16803.66015625,6955000
4070.3,43.5133,18.0219,1392,1392,3282.96,-16821.57421875,6960000
4289.89,43.8254,17.6485,1393,1393,3019.51,-16810.708984375,6965000
3689.53,43.8739,17.7356,1394,1394,3079.84,-16777.068359375,6970000
4318.53,43.9786,19.148,1395,1395,4008.98,-16746.638671875,6975000
4313.7,43.4999,18.9844,1396,1396,3846.72,-16671.337890625,6980000
4274.33,43.7753,19.4291,1397,1397,3578.8,-16708.01953125,6985000
4013.02,43.7656,18.4635,1398,1398,3684.6,-16837.83984375,6990000
4319.78,43.9535,18.3865,1399,1399,3798.68,-16866.392578125,6995000
4323.75,43.763,17.7587,1400,1400,3845.47,-16801.474609375,7000000
4161.1,43.8948,17.2522,1401,1401,3585.67,-16934.984375,7005000
4078.96,43.833,19.9163,1402,1402,3738.38,-16690.12890625,7010000
3426.51,43.7549,17.957,1403,1403,3455.92,-16888.740234375,7015000
3837.77,43.8427,19.0544,1404,1404,3681.7,-16763.783203125,7020000
3709.28,43.721,17.3619,1405,1405,3446.24,-16763.224609375,7025000
4328.26,43.9839,18.2154,1406,1406,3274.82,-16840.365234375,7030000
4232.81,43.7721,20.144,1407,1407,3412.84,-16650.001953125,7035000
4308.31,43.9727,17.142,1408,1408,3581.79,-16931.259765625,7040000
4294.77,43.8102,17.9553,1409,1409,3320.15,-16694.46875,7045000
4318.91,43.8078,17.9677,1410,1410,3902.7,-16849.7421875,7050000
4248.95,43.6797,19.0384,1411,1411,3231.22,-16741.0703125,7055000
4301.0,43.5596,17.599,1412,1412,3288.88,-16971.310546875,7060000
4301.78,43.7044,19.2523,1413,1413,4105.87,-16761.75390625,7065000
4305.71,43.1191,18.9102,1414,1414,3887.05,-16655.728515625,7070000
4321.26,43.4826,18.7444,1415,1415,3674.33,-16747.818359375,7075000
4329.55,43.5308,18.0281,1416,1416,3738.42,-16882.107421875,7080000
4331.44,43.368,16.9345,1417,1417,3423.8,-16753.208984375,7085000
4341.33,43.4175,18.2995,1418,1418,3522.7,-16690.9140625,7090000
4356.37,43.7585,17.6667,1419,1419,3428.62,-16742.724609375,7095000
4253.53,43.4936,18.4261,1420,1420,3656.28,-16754.302734375,7100000
3948.81,43.3144,18.1562,1421,1421,3555.52,-16686.626953125,7105000
4220.8,43.3033,17.6451,1422,1422,3720.11,-16743.48828125,7110000
4172.84,43.759,19.3078,1423,1423,3613.91,-16592.99609375,7115000
4314.23,43.3566,19.5802,1424,1424,3040.8,-16732.201171875,7120000
3836.03,43.5128,18.4371,1425,1425,3911.95,-16630.294921875,7125000
3877.0,44.0256,15.9565,1426,1426,3317.3,-16954.1171875,7130000
4256.62,43.5821,19.3755,1427,1427,3566.88,-16790.048828125,7135000
3721.35,43.6373,16.0772,1428,1428,3711.04,-16947.53125,7140000
4061.18,43.4694,18.0185,1429,1429,3528.44,-16749.779296875,7145000
4249.87,43.6439,17.2661,1430,1430,3337.87,-16778.216796875,7150000
4050.65,43.5197,17.9375,1431,1431,3502.69,-16799.650390625,7155000
4197.46,43.8035,17.0874,1432,1432,3441.74,-16815.10546875,7160000
4152.64,43.5731,18.0306,1433,1433,3167.16,-16730.384765625,7165000
4171.18,43.6841,15.6388,1434,1434,3538.17,-16872.8125,7170000
4279.12,43.9004,18.294,1435,1435,3591.5,-16795.087890625,7175000
4204.04,43.8328,15.8794,1436,1436,3018.65,-16867.224609375,7180000
3973.52,43.7293,15.6073,1437,1437,3396.9,-16909.69140625,7185000
4160.56,43.6606,16.3749,1438,1438,3420.83,-16777.3828125,7190000
4205.39,43.9504,17.1757,1439,1439,3806.87,-16762.634765625,7195000
4103.54,43.6624,17.4141,1440,1440,3782.78,-16796.90625,7200000
3699.06,43.652,18.0954,1441,1441,3585.32,-16600.3671875,7205000
3393.53,43.481,16.7879,1442,1442,3400.13,-16672.91015625,7210000
4175.2,43.5045,16.5397,1443,1443,3432.6,-16782.611328125,7215000
3367.62,43.3978,17.4697,1444,1444,3434.37,-16631.423828125,7220000
4057.19,43.5699,16.5836,1445,1445,3461.44,-16697.220703125,7225000
3913.48,43.7248,17.4149,1446,1446,3293.9,-16709.32421875,7230000
4200.42,43.6643,16.2116,1447,1447,3571.87,-16757.68359375,7235000
4150.89,43.9233,16.1687,1448,1448,3115.22,-16869.57421875,7240000
3944.64,43.5744,15.2746,1449,1449,3082.14,-16713.890625,7245000
4131.67,43.4939,16.1698,1450,1450,3308.34,-16665.078125,7250000
4209.97,43.7166,15.016,1451,1451,2883.89,-16838.455078125,7255000
4139.74,43.8971,16.7219,1452,1452,3511.37,-16812.505859375,7260000
4222.65,43.9453,17.2109,1453,1453,3441.02,-16773.091796875,7265000
4311.32,43.5939,16.2501,1454,1454,3776.0,-16662.951171875,7270000
4052.04,43.4356,18.0412,1455,1455,3446.5,-16641.552734375,7275000
4092.7,43.6439,16.5384,1456,1456,3444.52,-16575.421875,7280000
4079.26,43.6316,17.1588,1457,1457,3564.03,-16802.310546875,7285000
4079.41,43.6105,18.4681,1458,1458,3711.57,-16574.35546875,7290000
4277.35,43.8449,17.3057,1459,1459,3618.07,-16615.076171875,7295000
4212.74,43.8092,17.285,1460,1460,3563.29,-16707.78125,7300000
4293.22,43.6068,16.5947,1461,1461,3529.15,-16720.501953125,7305000
3995.97,43.5856,18.759,1462,1462,3496.3,-16584.419921875,7310000
4121.14,43.7472,17.4921,1463,1463,3886.27,-16700.162109375,7315000
4304.35,43.5823,18.3611,1464,1464,3425.76,-16803.720703125,7320000
4145.03,43.5771,16.1963,1465,1465,3734.25,-16629.732421875,7325000
4317.29,43.9315,17.9421,1466,1466,3445.01,-16738.828125,7330000
3607.92,43.8695,19.3873,1467,1467,3447.28,-16837.689453125,7335000
4311.86,43.7397,18.8136,1468,1468,3739.96,-16668.103515625,7340000
3762.85,43.2937,17.3133,1469,1469,3404.17,-16721.431640625,7345000
3937.86,43.9227,17.1281,1470,1470,3439.1,-16739.798828125,7350000
4056.56,43.7229,17.0358,1471,1471,3606.58,-16833.69140625,7355000
3931.66,43.8826,17.8349,1472,1472,3804.75,-16761.388671875,7360000
4101.17,43.9395,18.2425,1473,1473,3454.04,-16721.625,7365000
4140.8,43.7192,19.0898,1474,1474,3558.14,-16753.619140625,7370000
4044.06,43.3857,18.1708,1475,1475,3289.4,-16771.14453125,7375000
4101.64,43.8212,18.4468,1476,1476,3991.81,-16746.595703125,7380000
4115.73,43.7213,17.3749,1477,1477,3402.15,-16765.3125,7385000
4245.7,43.6564,18.1778,1478,1478,3983.21,-16657.705078125,7390000
3906.72,43.6461,18.4434,1479,1479,3074.58,-16720.435546875,7395000
4274.95,43.939,17.3162,1480,1480,3011.45,-16827.29296875,7400000
4213.28,43.8147,17.3012,1481,1481,3935.86,-16804.03515625,7405000
3979.79,43.9398,18.3432,1482,1482,3248.07,-16836.642578125,7410000
3888.57,43.8929,16.8571,1483,1483,3501.85,-16829.091796875,7415000
4071.86,43.8595,18.2602,1484,1484,3737.56,-16911.3046875,7420000
4078.68,43.8739,19.0352,1485,1485,3496.65,-16900.9140625,7425000
4306.27,43.9107,19.031,1486,1486,3557.7,-16814.81640625,7430000
4238.54,43.9437,17.1897,1487,1487,3560.2,-16969.478515625,7435000
3585.22,43.737,19.5805,1488,1488,3403.81,-16753.306640625,7440000
4067.26,44.0125,18.5036,1489,1489,3501.71,-16859.2890625,7445000
4280.97,44.0213,18.8021,1490,1490,3625.34,-16849.037109375,7450000
3923.28,43.9177,17.0137,1491,1491,3528.05,-16723.59765625,7455000
4187.03,43.8079,18.9651,1492,1492,3436.01,-16895.572265625,7460000
3840.1,43.9253,17.8995,1493,1493,3919.58,-16914.91796875,7465000
3081.72,43.8118,18.3565,1494,1494,3075.37,-16844.45703125,7470000
4294.57,44.1186,18.107,1495,1495,3953.37,-16889.2265625,7475000
4152.08,43.8378,19.3653,1496,1496,3788.92,-16833.923828125,7480000
3845.63,43.8979,19.351,1497,1497,3535.23,-16806.71875,7485000
3898.86,43.8445,16.7247,1498,1498,3386.74,-16751.4765625,7490000
3891.49,43.8939,17.8843,1499,1499,3839.13,-16883.77734375,7495000
