Running Update Time,Running Reverse KL,Real Sto Return,Reward Loss,Running Env Steps,Real Det Return,Itration,Running Forward KL
1140,20.8488,5043.14,-8629.4150390625,5700000,5171.29,1140,33.6598
1141,20.5186,5039.13,-8747.5732421875,5705000,5136.75,1141,34.7993
1142,41.2373,2605.12,-9766.1171875,5710000,1467.38,1142,39.0189
1143,24.0705,3086.36,-7376.5439453125,5715000,3061.17,1143,43.8957
1144,60.4147,392.58,-9381.087890625,5720000,400.85,1144,52.2764
1145,45.3331,1582.12,-10008.28515625,5725000,1510.57,1145,44.0951
1146,33.4875,1424.85,-9979.2666015625,5730000,1327.92,1146,43.9294
1147,18.7201,3531.67,-8071.580078125,5735000,3806.45,1147,39.6885
1148,19.725,3343.37,-9031.890625,5740000,3343.92,1148,37.434
1149,16.0726,3182.39,-9870.9169921875,5745000,2615.83,1149,38.6866
1150,20.6666,2213.88,-10142.677734375,5750000,1697.25,1150,39.2332
1151,19.6007,2966.81,-9956.0771484375,5755000,2914.35,1151,37.1452
1152,34.4066,1793.1,-11417.5224609375,5760000,2487.57,1152,39.1398
1153,16.8543,3565.77,-9429.2470703125,5765000,4342.89,1153,34.6928
1154,20.5452,4481.83,-9065.4990234375,5770000,4794.45,1154,34.5949
1155,24.0516,4071.46,-9350.90234375,5775000,4505.29,1155,35.6057
1156,20.6206,4712.98,-9189.228515625,5780000,4879.2,1156,34.3494
1157,20.1355,4793.34,-9094.1259765625,5785000,4908.38,1157,34.7909
1158,20.4103,4898.3,-9028.291015625,5790000,4987.77,1158,34.4502
1159,18.3824,4813.18,-8661.787109375,5795000,5157.4,1159,33.0841
1160,18.9284,4910.09,-8755.9296875,5800000,5085.8,1160,33.2524
1161,18.6937,4838.59,-8521.3564453125,5805000,5156.74,1161,32.2912
1162,20.4937,5042.23,-9066.2666015625,5810000,5124.37,1162,35.0393
1163,20.1203,5049.24,-8626.3603515625,5815000,5212.15,1163,32.6487
1164,18.9588,5006.39,-8648.1494140625,5820000,5136.47,1164,31.397
1165,20.8548,5051.74,-8780.1357421875,5825000,5190.09,1165,32.9267
1166,18.926,5022.45,-8830.6005859375,5830000,5158.79,1166,32.0893
1167,18.9333,5075.93,-8545.638671875,5835000,5206.94,1167,31.7262
1168,18.7436,5069.06,-8542.78515625,5840000,5220.27,1168,31.5429
1169,18.512,5121.69,-8773.7509765625,5845000,5033.07,1169,31.8922
1170,19.7978,5157.24,-8849.986328125,5850000,5257.54,1170,32.7058
1171,20.056,5143.86,-8740.9970703125,5855000,5280.61,1171,33.0541
1172,20.1209,5167.38,-8716.5625,5860000,5275.53,1172,32.6041
1173,20.797,5121.76,-9060.9423828125,5865000,5215.59,1173,33.8389
1174,21.0966,5181.24,-8956.861328125,5870000,5297.34,1174,34.36
1175,20.9035,5161.95,-9066.6123046875,5875000,5270.5,1175,33.6879
1176,20.951,5084.28,-9069.2880859375,5880000,5209.5,1176,34.4432
1177,20.9891,5126.83,-9055.6435546875,5885000,5202.33,1177,33.7979
1178,21.1507,5127.34,-9141.0029296875,5890000,5178.82,1178,35.0335
1179,20.9131,5136.42,-9058.5009765625,5895000,5193.85,1179,34.8656
1180,21.0218,5106.94,-9040.2607421875,5900000,5207.27,1180,34.0247
1181,20.586,5078.9,-8946.826171875,5905000,5163.37,1181,34.0296
1182,20.9135,5059.33,-9075.8994140625,5910000,5168.66,1182,34.2643
1183,20.9282,5049.73,-9014.5859375,5915000,5149.85,1183,34.0307
1184,20.5437,5070.53,-8998.9833984375,5920000,5137.96,1184,34.5397
1185,21.2558,5051.75,-9155.9677734375,5925000,5118.83,1185,34.9338
1186,20.8347,5067.03,-9077.92578125,5930000,5129.77,1186,34.386
1187,20.7074,5049.26,-8799.5859375,5935000,5120.3,1187,33.7485
1188,20.7951,5068.18,-8894.72265625,5940000,5124.49,1188,33.7539
1189,21.0797,5014.26,-8950.6806640625,5945000,5081.55,1189,33.5764
1190,20.9304,5022.5,-8925.2333984375,5950000,5082.53,1190,34.0401
1191,21.289,5033.75,-9054.0595703125,5955000,5098.28,1191,34.5938
1192,21.0906,4961.06,-9017.2041015625,5960000,5024.41,1192,34.3993
1193,21.2636,4954.18,-9078.7626953125,5965000,5013.37,1193,34.924
1194,21.3462,5031.71,-8933.3076171875,5970000,5096.62,1194,34.0391
1195,21.211,4981.88,-9067.87109375,5975000,5055.37,1195,34.578
1196,21.3969,4988.65,-8928.3447265625,5980000,5046.6,1196,33.8741
1197,21.2647,5005.3,-8955.4462890625,5985000,5063.97,1197,34.4041
1198,20.6621,5007.48,-8945.39453125,5990000,5085.83,1198,33.7365
1199,20.7932,5000.18,-8947.4814453125,5995000,5077.92,1199,34.2031
1200,20.555,5031.57,-9099.384765625,6000000,5097.54,1200,34.1708
1201,20.8788,5031.55,-9021.4013671875,6005000,5096.47,1201,33.8526
1202,21.0514,5059.93,-8902.046875,6010000,5144.34,1202,33.3892
1203,20.4741,5073.98,-8895.173828125,6015000,5159.0,1203,33.3913
1204,20.9411,5061.81,-8891.458984375,6020000,5140.1,1204,33.9242
1205,20.662,5056.74,-9031.6630859375,6025000,5131.31,1205,32.5022
1206,20.3436,5044.1,-9044.15625,6030000,5121.9,1206,33.6166
1207,20.3411,5053.72,-9143.978515625,6035000,5133.19,1207,33.3941
1208,20.3767,5062.96,-9359.09765625,6040000,5155.85,1208,33.9446
1209,20.6183,5053.96,-9327.1748046875,6045000,5108.25,1209,33.8323
1210,20.3192,5071.45,-9286.3369140625,6050000,5165.24,1210,33.4821
1211,21.4523,5038.74,-9171.4111328125,6055000,5131.04,1211,33.8587
1212,20.7258,4998.0,-9134.341796875,6060000,5090.16,1212,33.0286
1213,20.8449,5040.95,-9113.7998046875,6065000,5153.2,1213,32.8793
1214,20.3602,5037.59,-9042.58203125,6070000,5124.4,1214,32.4978
1215,20.9378,5056.74,-9230.7587890625,6075000,5136.9,1215,33.1948
1216,20.9477,5056.83,-9034.05078125,6080000,5152.4,1216,32.6455
1217,20.4423,5071.09,-8990.546875,6085000,5153.31,1217,32.3888
1218,20.6149,5036.52,-9188.966796875,6090000,5142.88,1218,32.4898
1219,20.641,5055.67,-9022.3916015625,6095000,5134.93,1219,32.8753
1220,20.893,5066.04,-9192.5830078125,6100000,5199.59,1220,33.346
1221,20.9775,5010.12,-9136.001953125,6105000,5102.6,1221,33.6942
1222,20.9552,5020.64,-9322.5703125,6110000,5092.75,1222,33.674
1223,20.9169,5003.73,-9133.0947265625,6115000,5079.09,1223,32.6526
1224,21.3241,5029.9,-9245.2607421875,6120000,5130.77,1224,33.9364
1225,21.3642,5015.51,-9038.748046875,6125000,5108.61,1225,33.5634
1226,21.0803,5030.09,-9211.03125,6130000,5113.51,1226,33.6291
1227,21.0004,5038.41,-9160.228515625,6135000,5094.17,1227,33.9129
1228,20.6104,5005.08,-9128.12890625,6140000,5083.47,1228,33.3975
1229,20.8483,5032.94,-9179.5361328125,6145000,5113.14,1229,33.2668
1230,20.9794,5020.81,-9238.5478515625,6150000,5099.09,1230,33.5644
1231,20.8077,5043.46,-9090.87109375,6155000,5149.26,1231,33.7689
1232,20.8471,5020.09,-9093.4111328125,6160000,5154.45,1232,33.3233
1233,129.6247,1232.09,-10629.8291015625,6165000,729.97,1233,42.468
1234,33.5757,72.21,-11953.6015625,6170000,50.14,1234,51.7973
1235,78.2252,-5.65,-12615.08203125,6175000,-5.44,1235,54.8343
1236,21.5275,2913.52,-9726.0810546875,6180000,2802.93,1236,39.2709
1237,15.9299,3172.0,-10080.2783203125,6185000,2843.72,1237,37.967
1238,16.7449,3329.84,-9725.9599609375,6190000,3692.86,1238,37.918
1239,44.9895,1021.8,-10093.5283203125,6195000,1440.4,1239,41.0251
1240,21.144,2444.48,-10036.55859375,6200000,3400.92,1240,36.4717
1241,34.3805,2068.65,-10401.916015625,6205000,1405.06,1241,39.0139
1242,55.2768,-5.01,-10869.8525390625,6210000,-6.47,1242,52.4287
1243,50.2346,2407.55,-10807.380859375,6215000,2555.42,1243,40.7959
1244,24.5989,3623.92,-11121.0107421875,6220000,4218.79,1244,36.5764
1245,30.7286,3170.49,-10905.677734375,6225000,3381.21,1245,37.5464
1246,20.4191,3337.48,-11166.6640625,6230000,3657.42,1246,36.5043
1247,22.1921,4006.38,-10244.8408203125,6235000,4383.76,1247,34.767
1248,19.3792,4011.17,-9921.8232421875,6240000,4424.06,1248,34.5061
1249,18.7069,4132.87,-9553.771484375,6245000,3958.12,1249,34.6537
1250,19.2749,4541.63,-9290.857421875,6250000,4126.03,1250,33.9488
1251,18.7121,4559.0,-9193.8564453125,6255000,4578.41,1251,33.6254
1252,20.6887,4908.98,-8881.359375,6260000,4918.2,1252,33.7778
1253,21.113,4986.65,-8990.234375,6265000,5023.2,1253,33.5032
1254,20.7656,4979.62,-8837.5126953125,6270000,5080.62,1254,32.8017
1255,21.7049,5086.46,-8796.921875,6275000,5130.43,1255,33.3582
1256,21.1241,5030.01,-8936.060546875,6280000,5099.66,1256,32.8173
1257,21.9503,5004.08,-8947.77734375,6285000,5078.36,1257,33.0998
1258,21.8995,5046.57,-8914.8408203125,6290000,5081.94,1258,32.588
1259,21.4142,5026.4,-9038.6328125,6295000,5089.05,1259,32.585
1260,21.4339,5015.65,-9019.3369140625,6300000,5045.23,1260,32.8082
1261,21.4758,5024.86,-9059.9267578125,6305000,5085.41,1261,33.1863
1262,21.1732,4962.59,-9450.6796875,6310000,4986.09,1262,34.861
1263,22.0995,4979.51,-9240.8779296875,6315000,5061.18,1263,33.8913
1264,20.3471,4991.78,-9193.767578125,6320000,5078.49,1264,33.1194
1265,20.3575,4966.07,-9071.787109375,6325000,5096.88,1265,32.2355
1266,20.9501,5007.76,-9169.9443359375,6330000,5085.21,1266,33.2211
1267,21.2708,5013.56,-9369.423828125,6335000,5084.32,1267,33.8389
1268,21.8745,4988.67,-9478.0068359375,6340000,5050.81,1268,34.7162
1269,21.3206,4983.94,-9378.9384765625,6345000,5059.79,1269,33.9155
1270,21.767,4983.16,-9723.5185546875,6350000,5048.93,1270,34.5401
1271,21.6126,4948.13,-9805.830078125,6355000,5040.01,1271,35.0266
1272,21.1939,4987.35,-9378.94921875,6360000,5068.12,1272,33.7218
1273,22.6243,4883.79,-10356.75,6365000,4917.62,1273,38.6001
1274,22.1306,4960.48,-9591.4638671875,6370000,5032.32,1274,35.0244
1275,21.597,4995.25,-9464.294921875,6375000,5039.37,1275,34.5326
1276,23.5946,4852.32,-10388.1884765625,6380000,4887.46,1276,38.74
1277,21.9747,4857.97,-9907.2060546875,6385000,4911.64,1277,35.7399
1278,21.7779,4955.03,-9700.0859375,6390000,5041.6,1278,35.0476
1279,21.8798,4969.8,-9463.25,6395000,5034.03,1279,34.9767
1280,21.8878,4939.65,-9578.87109375,6400000,4985.54,1280,35.2484
1281,22.1149,4979.89,-9478.71484375,6405000,5003.88,1281,35.1863
1282,21.8192,4933.38,-9722.2841796875,6410000,4977.82,1282,35.6845
1283,21.9429,4959.56,-9647.6767578125,6415000,5028.77,1283,35.6059
1284,21.6222,5011.59,-9486.873046875,6420000,5075.62,1284,34.9177
1285,21.2791,4966.06,-9412.1181640625,6425000,5000.13,1285,34.4983
1286,21.5462,4982.68,-9426.4111328125,6430000,5018.02,1286,34.9756
1287,21.9495,4997.96,-9532.236328125,6435000,5069.52,1287,35.2592
1288,21.6105,4983.31,-9507.21484375,6440000,5057.44,1288,35.0123
1289,20.9886,4961.59,-9491.7197265625,6445000,4993.85,1289,34.9956
1290,21.4182,4962.69,-9491.3125,6450000,5012.43,1290,35.853
1291,21.2172,4953.65,-9664.9970703125,6455000,5008.23,1291,35.0134
1292,20.9688,4965.63,-9469.671875,6460000,4997.31,1292,34.6226
1293,20.9874,4947.74,-9477.4091796875,6465000,5019.97,1293,35.5584
1294,20.5595,4942.78,-9473.623046875,6470000,5015.23,1294,34.9829
1295,20.9413,4953.38,-9564.9609375,6475000,5007.07,1295,35.0587
1296,20.3891,4963.25,-9570.9189453125,6480000,5035.14,1296,34.3703
1297,20.2326,4985.63,-9527.853515625,6485000,5063.79,1297,34.0931
1298,20.4889,4958.22,-9435.3740234375,6490000,5009.2,1298,34.1653
1299,21.0838,4936.27,-9655.99609375,6495000,4985.42,1299,35.1462
1300,20.39,4982.8,-9549.78515625,6500000,5030.94,1300,33.7575
1301,20.5649,4984.5,-9498.908203125,6505000,5040.16,1301,34.3202
1302,20.4208,4975.07,-9653.0361328125,6510000,5039.33,1302,34.4636
1303,20.7439,4917.8,-9728.3916015625,6515000,4949.11,1303,35.3017
1304,20.731,4947.22,-9670.4384765625,6520000,4954.94,1304,35.2622
1305,20.6457,4975.88,-9562.7236328125,6525000,5021.81,1305,34.5006
1306,20.717,4916.43,-9793.234375,6530000,4926.86,1306,35.0108
1307,20.885,4965.3,-9616.55078125,6535000,5032.04,1307,35.0851
1308,20.8084,4937.17,-9579.826171875,6540000,4989.74,1308,34.6002
1309,20.7616,4974.93,-9561.7001953125,6545000,5014.12,1309,34.9597
1310,20.0315,5000.03,-9685.740234375,6550000,5074.51,1310,34.288
1311,20.3189,4969.91,-9557.857421875,6555000,5036.76,1311,34.9878
1312,20.362,4936.71,-9536.072265625,6560000,4995.41,1312,34.2919
1313,19.8335,4985.45,-9408.509765625,6565000,5047.28,1313,33.9733
1314,20.6947,4965.09,-9581.5908203125,6570000,5024.4,1314,33.9561
1315,20.5418,4958.67,-9527.3583984375,6575000,5008.23,1315,34.1392
1316,20.8017,4946.86,-9723.833984375,6580000,4950.07,1316,35.1928
1317,20.6806,4941.17,-9682.6435546875,6585000,4972.3,1317,34.7254
1318,20.612,4925.75,-9769.4833984375,6590000,5008.13,1318,34.6548
1319,20.8034,4915.64,-9772.2890625,6595000,4947.98,1319,34.8448
1320,20.7419,4923.49,-9712.8759765625,6600000,4953.58,1320,34.7298
1321,21.1336,4890.12,-9843.6083984375,6605000,4910.24,1321,35.4157
1322,21.0212,4918.76,-9718.1904296875,6610000,4951.03,1322,34.8476
1323,21.7473,4904.31,-9811.1015625,6615000,4931.6,1323,35.4563
1324,20.8299,4919.63,-9898.5419921875,6620000,4964.37,1324,34.5961
1325,20.9781,4912.52,-9718.865234375,6625000,4953.69,1325,35.4001
1326,20.9562,4955.57,-9763.818359375,6630000,4997.99,1326,34.7283
1327,20.8093,4905.88,-9809.47265625,6635000,4947.98,1327,35.0409
1328,20.4249,4878.41,-9813.4716796875,6640000,4895.73,1328,34.6402
1329,21.2697,4894.47,-10029.677734375,6645000,4940.06,1329,35.0603
1330,21.1073,4880.16,-10042.31640625,6650000,4922.91,1330,34.9393
1331,21.335,4899.44,-9965.87890625,6655000,4932.99,1331,35.0179
1332,21.4697,4889.66,-10075.181640625,6660000,4932.86,1332,36.0576
1333,21.3446,4925.3,-9993.4423828125,6665000,4947.52,1333,35.8938
1334,20.9891,4909.71,-9985.11328125,6670000,4930.81,1334,35.0423
1335,21.0935,4927.26,-9904.5419921875,6675000,4982.08,1335,35.4661
1336,20.965,4947.72,-9681.6796875,6680000,5057.09,1336,34.8558
1337,20.963,4896.21,-9985.8427734375,6685000,4933.39,1337,35.1303
1338,20.9741,4915.72,-9908.4052734375,6690000,4991.35,1338,35.7461
1339,20.9946,4666.33,-10079.0068359375,6695000,4961.69,1339,35.5449
1340,21.4109,4875.28,-9989.7607421875,6700000,4950.51,1340,35.926
1341,21.0225,4667.42,-10088.5302734375,6705000,4945.39,1341,35.7052
1342,21.3033,4900.3,-9948.9521484375,6710000,4943.13,1342,35.7748
1343,20.7187,4942.55,-10023.0693359375,6715000,5017.17,1343,35.2715
1344,19.7662,4689.42,-10397.6767578125,6720000,4971.72,1344,35.2438
1345,20.8112,4940.16,-9726.0380859375,6725000,5038.72,1345,35.1278
1346,20.4018,4710.85,-9686.701171875,6730000,5022.15,1346,34.0451
1347,20.919,4642.45,-10057.9443359375,6735000,4930.14,1347,36.04
1348,21.3475,4888.7,-9980.0341796875,6740000,4970.22,1348,35.3114
1349,20.364,4740.36,-9615.0625,6745000,5093.51,1349,34.3976
1350,20.2008,5001.39,-9625.5400390625,6750000,5104.09,1350,34.4566
1351,20.5857,4959.72,-9680.6787109375,6755000,5102.42,1351,34.6938
1352,19.9991,4932.77,-9755.7353515625,6760000,5084.11,1352,34.1392
1353,20.3424,4992.77,-9595.7177734375,6765000,5149.21,1353,34.3556
1354,20.3283,4717.75,-9670.2890625,6770000,5076.64,1354,34.1081
1355,19.4291,4989.92,-9658.669921875,6775000,5111.55,1355,34.3041
1356,19.9874,4531.57,-9761.787109375,6780000,5101.67,1356,34.5905
1357,19.2337,4946.9,-9584.537109375,6785000,5108.1,1357,34.3629
1358,19.0457,4668.2,-9881.26171875,6790000,5100.03,1358,34.8282
1359,19.3544,5051.25,-9358.0107421875,6795000,5184.98,1359,33.5381
1360,19.3486,5031.91,-9495.1748046875,6800000,5218.68,1360,33.8619
1361,18.5517,5027.2,-9587.9365234375,6805000,5150.65,1361,33.6315
1362,18.2605,4921.53,-9993.67578125,6810000,5203.07,1362,34.1368
1363,18.6425,5039.5,-9383.2998046875,6815000,5197.55,1363,33.6332
1364,18.8557,4895.23,-9547.4384765625,6820000,5234.91,1364,34.4263
1365,18.8041,5044.08,-9646.58203125,6825000,5228.78,1365,33.8375
1366,18.7717,4933.32,-9467.45703125,6830000,5284.71,1366,33.5464
1367,17.4367,4759.69,-10096.6591796875,6835000,5158.92,1367,33.5374
1368,18.3789,4963.86,-9596.0810546875,6840000,5174.84,1368,34.0346
1369,18.4031,5003.44,-9453.28515625,6845000,5130.78,1369,33.9156
1370,18.4834,4119.42,-9588.30859375,6850000,5145.36,1370,33.919
1371,19.1807,4952.09,-9591.248046875,6855000,5062.39,1371,33.9072
1372,15.1981,477.22,-14067.5908203125,6860000,177.98,1372,49.3864
1373,13.8999,680.22,-12546.2744140625,6865000,1192.53,1373,37.1261
1374,18.4743,4688.88,-10027.6201171875,6870000,5058.0,1374,34.552
1375,18.4961,4788.14,-10076.970703125,6875000,4939.22,1375,33.4885
1376,20.9423,3433.03,-11722.685546875,6880000,2773.33,1376,35.1167
1377,18.8611,4890.92,-9709.951171875,6885000,4941.58,1377,34.4884
1378,19.177,4871.28,-9669.501953125,6890000,4792.83,1378,33.7043
1379,19.8195,4955.85,-9586.580078125,6895000,5081.38,1379,33.2999
1380,20.2663,4963.52,-9599.2255859375,6900000,5035.99,1380,33.3383
1381,20.4558,4914.16,-9578.4599609375,6905000,4987.18,1381,33.1413
1382,20.0564,4961.82,-9427.7177734375,6910000,5024.32,1382,32.5723
1383,19.7217,4915.32,-9603.4052734375,6915000,4998.48,1383,33.2874
1384,19.2595,4972.71,-9544.767578125,6920000,4958.13,1384,32.956
1385,20.5675,4960.47,-9547.4130859375,6925000,5038.48,1385,33.2077
1386,20.1887,4971.91,-9568.3720703125,6930000,5108.67,1386,32.6372
1387,22.007,4628.46,-10102.43359375,6935000,5071.38,1387,32.8884
1388,20.6234,4929.59,-9772.41015625,6940000,5055.27,1388,33.6839
1389,20.1092,4973.49,-9539.537109375,6945000,5052.88,1389,32.8261
1390,20.1525,4936.37,-9587.7060546875,6950000,5029.75,1390,33.1429
1391,20.1766,4950.18,-9637.19921875,6955000,5094.41,1391,32.763
1392,20.4791,4890.09,-9824.009765625,6960000,4973.37,1392,33.5204
1393,20.1813,4939.37,-9834.1123046875,6965000,5040.05,1393,33.948
1394,20.4972,4906.32,-9735.3896484375,6970000,4985.07,1394,33.8094
1395,19.9998,4856.15,-9791.58984375,6975000,4974.52,1395,33.8044
1396,20.4418,4934.98,-9909.1103515625,6980000,5024.4,1396,33.4949
1397,20.2514,4948.79,-10080.953125,6985000,5035.13,1397,34.1089
1398,20.4873,4919.42,-9805.283203125,6990000,5008.57,1398,33.6585
1399,20.3695,4920.72,-9986.7421875,6995000,4998.41,1399,34.4111
1400,20.3736,4889.07,-9953.919921875,7000000,4963.72,1400,33.5917
1401,20.4734,4885.58,-10082.3359375,7005000,4958.22,1401,34.0524
1402,20.9475,4922.61,-9989.630859375,7010000,5031.88,1402,34.3184
1403,20.9829,4921.36,-10167.10546875,7015000,5020.62,1403,35.1974
1404,21.3333,4878.1,-10064.97265625,7020000,4942.57,1404,35.2259
1405,21.0571,4880.44,-10130.767578125,7025000,4945.95,1405,34.612
1406,20.646,4870.21,-10129.4609375,7030000,4956.53,1406,34.2201
1407,21.1655,4901.66,-10055.275390625,7035000,4994.2,1407,34.7312
1408,20.8237,4884.25,-10098.04296875,7040000,4991.37,1408,34.7249
1409,20.4298,4892.22,-10325.453125,7045000,4994.86,1409,34.2479
1410,20.4982,4902.23,-10085.515625,7050000,5034.97,1410,33.9305
1411,21.1641,4881.63,-10178.314453125,7055000,4969.32,1411,34.167
1412,20.63,4893.91,-10129.6865234375,7060000,5009.1,1412,34.5213
1413,16.7487,3784.2,-11652.826171875,7065000,3789.75,1413,37.0887
1414,22.7362,4542.34,-10174.0478515625,7070000,4588.03,1414,37.4013
1415,19.0907,4381.52,-10655.1396484375,7075000,4454.27,1415,37.4071
1416,20.1492,4562.69,-9754.955078125,7080000,4753.61,1416,34.6538
1417,17.5317,3889.71,-10308.6748046875,7085000,4615.06,1417,35.1364
1418,17.9819,4658.76,-10407.810546875,7090000,4738.17,1418,34.6028
1419,20.9114,4802.94,-9769.6767578125,7095000,4932.01,1419,34.494
1420,19.9106,4656.41,-9890.041015625,7100000,4897.87,1420,33.6391
1421,20.5535,4837.24,-9767.1142578125,7105000,4817.19,1421,34.1578
1422,20.6577,4914.08,-9939.1357421875,7110000,4967.12,1422,33.8786
1423,20.9516,4887.71,-9945.7109375,7115000,4957.54,1423,33.656
1424,21.1291,4920.16,-10017.7421875,7120000,4954.12,1424,33.4763
1425,21.4766,4889.73,-9991.681640625,7125000,4915.89,1425,33.8263
1426,21.202,4885.82,-10206.4228515625,7130000,4909.89,1426,34.599
1427,21.4633,4895.93,-10232.51171875,7135000,4933.46,1427,34.0718
1428,21.6675,4886.84,-10281.326171875,7140000,4964.18,1428,34.7232
1429,22.302,4873.58,-10149.6005859375,7145000,4915.15,1429,35.3319
1430,21.51,4933.98,-10151.8193359375,7150000,4974.6,1430,34.1869
1431,21.5164,4903.8,-10144.25,7155000,4972.83,1431,34.4371
1432,21.7809,4865.54,-10353.185546875,7160000,4900.86,1432,35.53
1433,20.967,4925.12,-10235.6396484375,7165000,4982.22,1433,34.5062
1434,21.1146,4927.92,-10328.7158203125,7170000,4982.64,1434,34.7437
1435,20.8989,4902.9,-10209.9404296875,7175000,4971.14,1435,34.292
1436,20.4528,4933.64,-10192.560546875,7180000,4993.25,1436,33.6202
1437,20.7764,4916.4,-10327.5791015625,7185000,4985.56,1437,34.7496
1438,20.2911,4954.43,-10006.44140625,7190000,5023.89,1438,33.6312
1439,19.6289,4954.99,-10279.0830078125,7195000,4983.6,1439,33.8568
1440,18.5833,4612.5,-10972.869140625,7200000,5007.83,1440,34.8106
1441,21.7727,4867.21,-10347.09765625,7205000,4902.34,1441,35.3197
1442,21.6246,4750.59,-10293.546875,7210000,4771.9,1442,36.6673
1443,21.1718,4858.92,-9969.435546875,7215000,4875.31,1443,35.1762
1444,20.7324,4866.52,-10062.12109375,7220000,4920.35,1444,33.8035
1445,21.4081,4890.71,-10246.8056640625,7225000,4963.29,1445,35.2791
1446,19.9425,4697.99,-10463.1005859375,7230000,4684.72,1446,34.9878
1447,20.0757,4836.2,-10061.3271484375,7235000,4876.47,1447,34.1138
1448,19.7872,4915.05,-10109.263671875,7240000,4929.43,1448,33.7393
1449,18.8728,4964.86,-10081.9365234375,7245000,5043.37,1449,33.5704
1450,18.6524,4963.35,-10091.322265625,7250000,5080.1,1450,33.6408
1451,17.7483,4988.82,-10005.5908203125,7255000,5084.85,1451,32.6285
1452,18.5257,4977.15,-10145.5361328125,7260000,5071.75,1452,33.7071
1453,17.6527,4997.97,-10279.310546875,7265000,5072.05,1453,33.3693
1454,18.1796,4806.76,-10061.49609375,7270000,5020.44,1454,33.1514
1455,17.9847,5019.1,-10169.4052734375,7275000,5072.56,1455,33.7086
1456,18.2087,4834.52,-10139.328125,7280000,5035.83,1456,33.9502
1457,17.479,5045.71,-10722.6103515625,7285000,5082.3,1457,33.436
1458,17.934,5005.32,-10268.78515625,7290000,5061.22,1458,33.6685
1459,17.7415,4868.3,-10207.673828125,7295000,5050.58,1459,33.6996
1460,17.0018,4926.63,-10253.4453125,7300000,5070.37,1460,33.1742
1461,18.0607,4984.79,-10312.2998046875,7305000,5011.73,1461,33.5106
1462,18.1827,4993.65,-10336.4619140625,7310000,5067.55,1462,34.117
1463,17.6434,4983.67,-10159.1337890625,7315000,5000.83,1463,33.7334
1464,17.9906,4960.16,-10413.7880859375,7320000,5005.85,1464,34.0298
1465,18.7579,5001.0,-10521.1923828125,7325000,5062.88,1465,34.3628
1466,17.9221,4975.43,-10332.48828125,7330000,5025.9,1466,34.2178
1467,17.8007,4980.86,-10425.4931640625,7335000,5070.97,1467,33.9834
1468,18.4923,4975.99,-10562.9052734375,7340000,5078.13,1468,33.9499
1469,17.6494,4948.1,-10355.1181640625,7345000,5002.67,1469,33.8288
1470,18.5646,4964.5,-10497.6884765625,7350000,5068.51,1470,34.4818
1471,18.4173,4976.57,-10393.208984375,7355000,5084.63,1471,34.3137
1472,18.2901,5021.87,-10511.580078125,7360000,5098.12,1472,34.0435
1473,18.2718,4991.24,-10387.037109375,7365000,5039.1,1473,33.9454
1474,18.1543,4909.38,-10221.2724609375,7370000,4970.78,1474,33.5319
1475,18.2296,5007.2,-10439.4677734375,7375000,5068.09,1475,33.7265
1476,18.1232,4995.14,-10319.2841796875,7380000,5084.65,1476,34.1822
1477,17.2656,5016.91,-10212.068359375,7385000,5072.04,1477,33.2927
1478,18.6062,4999.83,-10528.0791015625,7390000,5118.17,1478,34.2862
1479,17.8979,4990.94,-10411.453125,7395000,5056.99,1479,33.4759
1480,17.7576,5015.86,-10131.7998046875,7400000,5060.72,1480,33.19
1481,17.2429,5003.41,-10215.021484375,7405000,5012.89,1481,33.5393
1482,18.0706,4733.87,-10181.533203125,7410000,5109.43,1482,33.9415
1483,17.7859,4969.26,-10333.2822265625,7415000,5072.86,1483,33.447
1484,18.045,4962.89,-10404.0283203125,7420000,5066.51,1484,33.9304
1485,18.3512,4983.04,-10345.705078125,7425000,5073.25,1485,34.031
1486,18.0226,4969.53,-10332.611328125,7430000,5105.23,1486,33.6745
1487,18.344,4995.97,-10255.359375,7435000,5089.13,1487,33.77
1488,18.296,4983.29,-10265.8115234375,7440000,5029.42,1488,33.8095
1489,18.097,5018.54,-10263.9208984375,7445000,5059.35,1489,34.0512
1490,18.2245,4995.43,-10071.7900390625,7450000,5075.81,1490,32.9318
1491,18.0009,4903.17,-10266.931640625,7455000,5094.92,1491,33.6023
1492,18.0382,5019.24,-10197.5986328125,7460000,5123.73,1492,33.5515
1493,18.0351,5036.37,-10216.9365234375,7465000,5098.3,1493,33.2646
1494,16.8669,4818.91,-10298.734375,7470000,5140.38,1494,32.8937
1495,17.9011,5007.94,-10202.9501953125,7475000,5092.11,1495,33.2506
1496,17.1945,5045.36,-10129.91796875,7480000,5148.63,1496,32.743
1497,17.4249,4891.17,-10228.6640625,7485000,5107.92,1497,33.0364
1498,17.7198,5005.23,-10146.119140625,7490000,5087.75,1498,32.6205
1499,17.9911,4968.97,-10269.4912109375,7495000,5054.63,1499,33.7442
