Real Det Return,Running Forward KL,Running Env Steps,Real Sto Return,Reward Loss,Itration,Running Reverse KL,Running Update Time
5654.92,37.6353,3820000,5479.67,-7700.57568359375,764,19.8535,764
5665.73,37.6994,3825000,5489.44,-7706.2197265625,765,19.6362,765
5596.63,37.6647,3830000,5475.79,-7704.73193359375,766,19.8489,766
5598.05,37.281,3835000,5460.53,-7616.84716796875,767,19.4385,767
5610.83,37.9105,3840000,5468.12,-7670.3095703125,768,19.6034,768
5667.83,37.7133,3845000,5476.78,-7838.3984375,769,20.1006,769
5531.75,37.2874,3850000,5465.53,-7592.1064453125,770,18.9723,770
5667.76,38.0353,3855000,5527.33,-7769.96142578125,771,20.0423,771
5635.97,37.8119,3860000,5462.21,-7973.4208984375,772,20.3049,772
5649.4,37.7515,3865000,5464.51,-7639.5263671875,773,19.617,773
5590.26,37.189,3870000,5491.47,-7551.5400390625,774,19.4933,774
5618.46,37.879,3875000,5453.07,-7857.59521484375,775,20.0672,775
5660.06,38.0221,3880000,5477.1,-8311.6650390625,776,20.5906,776
5646.13,37.6744,3885000,5505.67,-8208.927734375,777,20.2795,777
5596.66,37.0372,3890000,5507.92,-7959.1171875,778,19.5784,778
5657.26,37.7766,3895000,5536.25,-8065.13134765625,779,19.8978,779
5667.89,37.3659,3900000,5526.05,-7871.5302734375,780,19.5276,780
5675.71,38.3908,3905000,5466.67,-8674.73046875,781,21.2704,781
5691.81,37.4599,3910000,5507.98,-8010.11767578125,782,19.4362,782
5667.21,37.4412,3915000,5523.58,-7921.8349609375,783,19.7569,783
5599.23,37.0879,3920000,5500.43,-7913.55029296875,784,19.395,784
5677.49,37.4216,3925000,5543.06,-8018.33935546875,785,19.91,785
5634.83,37.2721,3930000,5472.35,-8266.3623046875,786,19.7879,786
5627.37,38.0062,3935000,5473.69,-8265.4580078125,787,20.6302,787
5649.04,37.0293,3940000,5531.79,-7936.01513671875,788,19.6911,788
5654.99,37.3972,3945000,5527.57,-7890.88916015625,789,19.4989,789
5641.59,37.4496,3950000,5553.78,-7835.25,790,19.7072,790
5692.09,37.2286,3955000,5559.84,-7915.07421875,791,18.4787,791
5697.61,37.4344,3960000,5519.53,-8044.65380859375,792,19.4623,792
5651.19,37.7818,3965000,5502.58,-8038.03271484375,793,18.9097,793
5631.38,37.2128,3970000,5478.88,-8154.69091796875,794,18.9526,794
5626.91,37.1212,3975000,5523.87,-7964.65673828125,795,19.2351,795
5616.9,37.0368,3980000,5452.15,-8084.708984375,796,19.4193,796
241.94,54.7625,3985000,237.12,-8078.8662109375,797,136.0139,797
43.42,55.4215,3990000,42.94,-7876.3486328125,798,153.4246,798
370.1,50.3719,3995000,325.22,-8930.072265625,799,76.518,799
292.13,51.6348,4000000,285.57,-8034.0234375,800,54.2212,800
294.96,50.7941,4005000,285.68,-7339.20458984375,801,60.9263,801
406.23,49.2225,4010000,376.38,-9144.93359375,802,59.1356,802
315.77,50.8104,4015000,340.42,-9971.998046875,803,88.9955,803
757.49,47.0992,4020000,1059.84,-10572.0087890625,804,63.4762,804
314.12,51.7697,4025000,310.7,-10090.490234375,805,104.9493,805
1493.07,43.451,4030000,1709.92,-10403.681640625,806,47.2971,806
420.38,52.8116,4035000,416.45,-9956.2724609375,807,59.6129,807
739.85,49.3164,4040000,712.16,-9998.27734375,808,170.2804,808
958.04,46.0788,4045000,929.22,-10083.986328125,809,50.5977,809
1247.59,42.5718,4050000,1730.62,-9265.5654296875,810,30.0915,810
2308.67,42.1861,4055000,1863.61,-10060.5,811,16.7826,811
1478.37,46.3414,4060000,1019.95,-9838.2294921875,812,31.8544,812
476.74,46.5641,4065000,585.55,-10172.55859375,813,54.1035,813
4844.36,44.0941,4070000,4669.87,-10099.197265625,814,30.6168,814
4799.11,41.3479,4075000,4964.04,-9611.9326171875,815,26.7876,815
5326.09,41.0851,4080000,5297.16,-9129.185546875,816,28.5283,816
5402.42,41.7177,4085000,5376.67,-8128.98828125,817,27.576,817
5390.99,40.1031,4090000,5376.67,-8106.3193359375,818,25.7681,818
5558.27,39.7516,4095000,5466.76,-8735.4794921875,819,26.4416,819
5529.31,40.4982,4100000,5438.37,-8286.076171875,820,24.577,820
5525.5,39.2417,4105000,5047.85,-8052.90771484375,821,23.835,821
5526.89,39.1064,4110000,5422.97,-7982.216796875,822,23.8754,822
5536.97,38.8387,4115000,5452.59,-7995.8955078125,823,24.8776,823
5457.41,39.4677,4120000,5381.4,-8116.19775390625,824,24.6522,824
5575.93,38.7354,4125000,5380.73,-8225.9638671875,825,23.265,825
5586.99,38.7331,4130000,5475.14,-7946.1025390625,826,23.7775,826
5599.58,38.4253,4135000,5503.86,-8158.13818359375,827,23.7355,827
5606.2,38.7445,4140000,5498.09,-8353.58203125,828,23.7373,828
5637.08,39.248,4145000,5462.07,-8903.6982421875,829,24.385,829
5604.73,39.0155,4150000,5464.94,-9223.8466796875,830,24.6751,830
5662.39,38.9778,4155000,5508.99,-9004.470703125,831,23.7613,831
5622.63,39.0516,4160000,5482.41,-9181.265625,832,23.9523,832
5653.96,39.0855,4165000,5489.77,-9490.646484375,833,23.8399,833
5615.61,38.9167,4170000,5461.57,-9297.291015625,834,23.3101,834
5604.47,38.0965,4175000,5423.18,-9147.3955078125,835,22.7983,835
5627.53,38.3977,4180000,5445.39,-9373.6630859375,836,22.3094,836
5512.87,38.297,4185000,5338.86,-9496.65625,837,22.4756,837
5509.6,38.1285,4190000,5320.64,-9670.2421875,838,22.3148,838
5532.62,38.2809,4195000,5335.75,-9560.8017578125,839,22.8734,839
5623.35,37.7364,4200000,5400.99,-9155.4033203125,840,22.2873,840
5589.45,38.0882,4205000,5349.37,-9339.34375,841,22.233,841
5604.48,37.6079,4210000,5413.64,-9341.2587890625,842,22.3297,842
5572.41,37.7315,4215000,5416.56,-9499.8720703125,843,22.3723,843
5654.03,38.0841,4220000,5453.52,-9425.5419921875,844,22.5525,844
5628.81,37.7188,4225000,5418.77,-9363.1162109375,845,22.3774,845
5667.41,38.0482,4230000,5480.85,-9213.4560546875,846,22.5306,846
5628.44,37.9875,4235000,5463.54,-9269.5009765625,847,22.1439,847
5643.84,38.4508,4240000,5484.83,-9406.9423828125,848,22.7924,848
5687.21,37.7231,4245000,5518.44,-9131.21875,849,22.1982,849
5727.34,37.9147,4250000,5529.16,-8759.12109375,850,21.5518,850
5726.28,38.239,4255000,5525.83,-8911.7373046875,851,22.1061,851
5792.14,37.8839,4260000,5554.36,-8810.4638671875,852,22.157,852
5710.06,38.0057,4265000,5533.32,-8578.2734375,853,21.6535,853
5737.54,37.7015,4270000,5571.85,-8813.041015625,854,21.8303,854
5735.71,38.0832,4275000,5544.01,-8724.216796875,855,21.0151,855
5701.33,37.8474,4280000,5551.73,-8726.39453125,856,21.5568,856
5680.82,38.046,4285000,5533.06,-9005.4013671875,857,22.0045,857
5668.61,38.2579,4290000,5511.94,-9186.44921875,858,21.7302,858
5669.18,38.0319,4295000,5519.34,-9115.82421875,859,21.5332,859
5642.4,38.5903,4300000,5463.36,-9133.2509765625,860,21.6021,860
5651.77,38.5991,4305000,5484.21,-9224.7978515625,861,21.7238,861
5600.03,37.9833,4310000,5453.51,-9275.4892578125,862,21.4531,862
5615.81,38.2087,4315000,5475.9,-9285.7578125,863,21.4125,863
5620.76,38.4025,4320000,5317.89,-9223.669921875,864,21.9581,864
5615.79,38.1714,4325000,5329.7,-9215.0537109375,865,21.6997,865
5593.01,38.3333,4330000,5462.28,-9170.0830078125,866,21.1155,866
5591.35,38.2252,4335000,5465.04,-9078.3212890625,867,21.1137,867
5664.26,38.315,4340000,5495.63,-9063.830078125,868,20.9585,868
5629.4,38.4362,4345000,5492.67,-9153.91015625,869,21.3423,869
5602.74,38.2249,4350000,5326.04,-9240.626953125,870,21.0223,870
5627.68,38.0745,4355000,5314.77,-8887.4580078125,871,20.9202,871
5615.14,37.9755,4360000,5476.81,-8913.833984375,872,20.9258,872
5581.7,38.3089,4365000,5203.39,-9080.58203125,873,20.2886,873
5627.88,37.8303,4370000,5457.82,-8694.9423828125,874,20.6586,874
5632.96,37.8127,4375000,5450.27,-8750.8369140625,875,20.4828,875
5697.26,37.243,4380000,5235.34,-8956.388671875,876,20.0652,876
5580.2,37.5464,4385000,5452.13,-8574.44140625,877,19.7461,877
357.7,50.3808,4390000,366.46,-8274.8291015625,878,30.9016,878
359.38,50.0113,4395000,357.51,-8725.4248046875,879,43.4759,879
4166.01,42.9794,4400000,1485.75,-8609.9033203125,880,60.9641,880
4533.29,40.1769,4405000,4446.59,-9788.3984375,881,22.5489,881
2449.98,39.8966,4410000,2442.84,-9894.6728515625,882,27.6655,882
5425.37,38.2434,4415000,5210.79,-8723.1767578125,883,22.5203,883
5561.44,38.1754,4420000,5392.88,-9391.8203125,884,23.0018,884
5701.75,38.296,4425000,5471.89,-9076.9736328125,885,22.8263,885
5678.0,38.2945,4430000,5449.05,-9421.625,886,23.0732,886
5681.27,38.0541,4435000,5492.33,-9452.6162109375,887,22.6044,887
5627.27,38.0462,4440000,5274.42,-9405.369140625,888,22.4229,888
5680.0,38.566,4445000,5448.05,-9650.0546875,889,22.4688,889
5606.16,39.0162,4450000,5430.37,-9862.140625,890,23.1909,890
5640.27,39.4116,4455000,5427.73,-9828.2099609375,891,23.3642,891
5728.85,38.0383,4460000,5493.93,-9567.1533203125,892,21.9891,892
5787.22,38.3556,4465000,5499.76,-9805.68359375,893,22.477,893
5794.37,38.333,4470000,5508.33,-9801.17578125,894,22.2058,894
5749.4,38.1469,4475000,5510.0,-9480.06640625,895,22.0124,895
5728.86,38.8818,4480000,5491.4,-9919.71484375,896,22.2693,896
5742.06,38.1905,4485000,5511.47,-9595.1923828125,897,21.9532,897
5729.54,38.4303,4490000,5504.86,-9751.1865234375,898,21.6873,898
5717.77,38.7902,4495000,5466.58,-9792.6845703125,899,22.19,899
5662.8,37.7674,4500000,5484.68,-9496.7119140625,900,20.8989,900
5738.65,37.5497,4505000,5540.54,-9342.7763671875,901,21.471,901
5695.74,37.4851,4510000,5509.48,-9379.94921875,902,21.0262,902
5717.49,37.4722,4515000,5398.34,-9115.82421875,903,21.5765,903
5744.81,37.689,4520000,5552.7,-9340.2080078125,904,21.298,904
5768.53,38.3944,4525000,5519.8,-9640.203125,905,21.5751,905
5707.82,37.4538,4530000,5528.67,-9138.03515625,906,20.9933,906
5673.79,37.4365,4535000,5518.71,-8997.240234375,907,21.4967,907
5669.54,37.246,4540000,5535.07,-8938.052734375,908,20.8476,908
5684.74,36.893,4545000,5415.17,-8741.703125,909,20.528,909
5582.48,36.6465,4550000,5494.03,-8716.4111328125,910,20.0651,910
5640.8,37.2288,4555000,5541.44,-8773.4130859375,911,20.2384,911
5660.39,37.2812,4560000,5554.76,-9002.853515625,912,20.6893,912
5647.4,37.341,4565000,5495.54,-8916.603515625,913,20.4168,913
5689.31,37.5978,4570000,5348.06,-9191.6787109375,914,21.0324,914
5663.69,36.7324,4575000,5545.16,-8764.4375,915,20.5993,915
5656.25,37.7568,4580000,5539.83,-8762.5009765625,916,21.1572,916
5654.21,37.1533,4585000,5340.4,-8893.03125,917,21.2452,917
5651.73,36.8496,4590000,5529.06,-8961.5185546875,918,20.5689,918
5650.85,37.0843,4595000,5545.67,-8958.7314453125,919,20.9141,919
5681.0,36.9016,4600000,5574.04,-8863.84375,920,20.118,920
5689.64,36.5099,4605000,5539.36,-8931.490234375,921,20.5639,921
5693.91,37.5593,4610000,5535.18,-9241.30859375,922,20.9428,922
5662.27,37.3987,4615000,5531.22,-9169.052734375,923,21.0593,923
5641.31,37.4168,4620000,5554.54,-8992.3173828125,924,21.2278,924
5636.49,37.6043,4625000,5496.55,-9260.88671875,925,20.8172,925
5653.08,37.9743,4630000,5537.05,-9484.673828125,926,21.1287,926
5663.09,37.4872,4635000,5432.12,-9294.58984375,927,21.3183,927
5587.91,37.6099,4640000,5503.71,-9184.583984375,928,21.6011,928
5587.17,37.4233,4645000,5505.62,-9111.0302734375,929,20.9368,929
5636.38,37.9639,4650000,5522.36,-9295.5322265625,930,21.3237,930
5608.91,37.8964,4655000,5531.8,-9224.2998046875,931,21.2845,931
5593.84,37.8902,4660000,5521.03,-9330.8671875,932,21.0908,932
5602.35,37.6621,4665000,5530.69,-9229.9287109375,933,20.9094,933
5599.12,37.6278,4670000,5427.63,-9058.6181640625,934,21.3145,934
5644.25,38.3727,4675000,5524.52,-9569.0576171875,935,21.1835,935
5661.76,38.3294,4680000,5568.2,-9355.2421875,936,21.6959,936
5627.48,37.7529,4685000,5539.5,-9441.3017578125,937,21.7997,937
5619.11,38.1311,4690000,5538.08,-9388.1572265625,938,21.4797,938
5617.28,38.3183,4695000,5412.62,-9432.3525390625,939,21.6201,939
5598.87,37.9997,4700000,5552.12,-9604.4375,940,21.918,940
5585.4,38.4137,4705000,5506.72,-9630.1435546875,941,22.0684,941
5593.1,37.6315,4710000,5519.03,-9368.330078125,942,21.4512,942
5586.97,37.6518,4715000,5494.82,-9588.3662109375,943,21.7188,943
5629.62,38.2349,4720000,5530.76,-9500.232421875,944,21.7331,944
5578.95,38.5081,4725000,5505.55,-9729.67578125,945,22.0496,945
5626.04,38.2085,4730000,5536.67,-9746.9169921875,946,22.0373,946
5634.87,38.4919,4735000,5545.64,-9744.30078125,947,22.6745,947
5592.77,38.3134,4740000,5529.6,-9770.353515625,948,22.2262,948
5614.8,38.2448,4745000,5538.45,-9859.4150390625,949,22.0783,949
5652.29,38.8928,4750000,5552.98,-9954.5185546875,950,22.7099,950
5592.18,38.6209,4755000,5541.14,-9635.205078125,951,22.3556,951
5619.6,38.6592,4760000,5551.83,-9846.876953125,952,22.4919,952
5657.13,38.2963,4765000,5574.4,-9751.294921875,953,22.1201,953
5663.43,38.3116,4770000,5569.62,-9732.5654296875,954,22.4143,954
5517.15,38.8179,4775000,5472.15,-10204.7763671875,955,23.5313,955
5613.66,39.2761,4780000,5529.14,-9849.552734375,956,23.641,956
5248.81,40.3133,4785000,5172.02,-9683.3955078125,957,27.1388,957
5331.61,40.0833,4790000,5291.62,-9861.376953125,958,23.7385,958
5406.29,39.7115,4795000,5347.69,-10190.947265625,959,23.6132,959
5537.04,38.9642,4800000,5470.13,-10259.7373046875,960,22.9702,960
5619.95,39.132,4805000,5522.91,-10490.482421875,961,23.1528,961
5531.51,38.6504,4810000,5516.47,-10392.9365234375,962,22.6985,962
5659.33,38.6577,4815000,5521.32,-10502.28515625,963,22.5488,963
5673.79,38.456,4820000,5571.2,-10179.42578125,964,22.6289,964
5676.33,38.3579,4825000,5568.01,-10285.3798828125,965,22.4167,965
5682.23,38.1516,4830000,5408.42,-10065.58203125,966,22.645,966
5741.55,37.8541,4835000,5607.66,-9777.0615234375,967,21.9474,967
5765.76,38.1599,4840000,5480.1,-10095.25,968,21.8963,968
5780.53,38.3492,4845000,5400.54,-10222.5625,969,22.1865,969
5767.49,38.3865,4850000,5547.97,-9858.3642578125,970,22.4388,970
5801.72,37.8379,4855000,5639.66,-9652.6796875,971,22.2519,971
5767.54,38.1636,4860000,5612.61,-9776.1865234375,972,22.4579,972
5783.72,38.532,4865000,5599.32,-10075.78515625,973,22.8656,973
5772.48,38.4339,4870000,5594.85,-9964.5986328125,974,22.1644,974
5773.7,38.0462,4875000,5466.65,-9566.955078125,975,22.3782,975
5786.89,37.7526,4880000,5500.12,-9829.892578125,976,21.7426,976
5730.32,37.962,4885000,5613.79,-9374.3896484375,977,21.7013,977
5718.63,37.3127,4890000,5615.26,-9275.8671875,978,21.7423,978
5707.13,37.0411,4895000,5574.71,-9544.27734375,979,21.0426,979
5667.94,37.4927,4900000,5434.27,-9802.341796875,980,20.8942,980
5669.63,37.4227,4905000,5584.92,-9426.1787109375,981,20.9566,981
5654.99,37.054,4910000,5533.43,-9679.2353515625,982,20.6619,982
5667.44,37.4152,4915000,5455.99,-9549.9697265625,983,21.203,983
5590.06,37.3786,4920000,5520.33,-9393.4248046875,984,20.5733,984
5600.4,37.3543,4925000,5525.43,-9628.17578125,985,21.1231,985
5629.61,36.9034,4930000,5541.19,-9679.4189453125,986,20.9914,986
5672.22,37.4826,4935000,5575.39,-10000.3486328125,987,21.5217,987
5634.54,37.5011,4940000,5542.44,-9831.3388671875,988,20.6887,988
5626.7,37.738,4945000,5533.39,-10086.2421875,989,21.179,989
5677.54,37.1213,4950000,5570.01,-9670.349609375,990,21.0969,990
5678.15,37.2948,4955000,5584.25,-9651.35546875,991,21.3192,991
5687.54,37.2514,4960000,5591.61,-9677.8115234375,992,21.486,992
5694.16,37.776,4965000,5573.33,-9967.3505859375,993,21.1573,993
5746.41,36.9083,4970000,5399.0,-9698.7802734375,994,20.4543,994
5706.55,37.1482,4975000,5495.56,-9809.265625,995,21.2388,995
5759.43,37.7893,4980000,5625.71,-9969.1259765625,996,21.9067,996
5740.92,37.6415,4985000,5606.78,-9998.896484375,997,21.4799,997
5755.79,37.778,4990000,5550.63,-9971.125,998,21.9138,998
5703.06,38.2786,4995000,5595.74,-10011.2900390625,999,22.027,999
5756.03,38.5084,5000000,5641.21,-10238.4892578125,1000,22.7582,1000
5677.1,37.8766,5005000,5570.49,-10145.1572265625,1001,22.1566,1001
5757.65,38.4367,5010000,5608.78,-10253.791015625,1002,22.7924,1002
5677.15,38.2601,5015000,5573.23,-9769.6943359375,1003,22.2923,1003
5771.08,37.8871,5020000,5608.5,-10242.3779296875,1004,22.2132,1004
5808.83,38.1854,5025000,5513.49,-10321.41796875,1005,23.1145,1005
5794.22,37.851,5030000,5645.68,-10166.2783203125,1006,22.4935,1006
5791.23,38.2343,5035000,5657.7,-10174.8037109375,1007,22.8415,1007
5732.56,38.1135,5040000,5629.85,-10198.8271484375,1008,22.6547,1008
5722.24,37.8155,5045000,5609.37,-10109.330078125,1009,22.9238,1009
5731.33,37.8821,5050000,5623.37,-10132.244140625,1010,22.6238,1010
5780.91,38.361,5055000,5636.27,-10386.9326171875,1011,22.8979,1011
5741.62,37.7554,5060000,5634.72,-10188.490234375,1012,22.3409,1012
5744.65,37.5324,5065000,5618.21,-10259.7412109375,1013,21.3652,1013
5757.55,37.7646,5070000,5594.43,-10321.0458984375,1014,21.9009,1014
5635.2,37.7877,5075000,5583.35,-10441.0439453125,1015,21.9484,1015
5719.34,37.9802,5080000,5544.98,-10263.2958984375,1016,21.4463,1016
5748.54,37.3978,5085000,5600.54,-10365.2783203125,1017,21.5464,1017
5701.58,37.7964,5090000,5617.98,-10335.4833984375,1018,21.4831,1018
5709.7,37.6338,5095000,5591.31,-10116.40625,1019,21.6809,1019
5677.33,37.6945,5100000,5609.05,-10412.4013671875,1020,21.8422,1020
5717.63,37.7058,5105000,5610.29,-10468.63671875,1021,21.2385,1021
5671.88,37.4513,5110000,5580.37,-10056.5595703125,1022,20.6507,1022
5708.06,37.5899,5115000,5607.09,-10402.18359375,1023,20.6853,1023
5756.54,37.7713,5120000,5467.2,-10900.876953125,1024,20.4747,1024
5717.99,37.3136,5125000,5559.81,-10222.623046875,1025,20.4897,1025
5683.86,36.9896,5130000,5574.59,-10202.6630859375,1026,19.9943,1026
5689.86,37.1333,5135000,5573.51,-10371.9091796875,1027,20.2296,1027
5685.37,37.4501,5140000,5553.11,-10396.9794921875,1028,19.8648,1028
5650.31,37.718,5145000,5547.89,-10582.5859375,1029,20.5964,1029
5627.92,37.0409,5150000,5557.49,-10344.544921875,1030,20.3056,1030
5717.28,37.4442,5155000,5580.73,-10250.333984375,1031,19.3135,1031
5667.79,37.3658,5160000,5553.55,-10543.6533203125,1032,20.2857,1032
5707.95,37.307,5165000,5546.11,-10319.330078125,1033,19.8763,1033
5685.9,37.1903,5170000,5598.93,-10319.888671875,1034,20.397,1034
4772.63,37.485,5175000,5432.39,-10492.98828125,1035,20.0188,1035
2979.11,37.7302,5180000,5359.22,-10849.0888671875,1036,19.2849,1036
4493.83,37.5993,5185000,5070.76,-10955.01171875,1037,19.4495,1037
3098.61,37.5667,5190000,5385.12,-10892.919921875,1038,20.7509,1038
5667.43,37.5022,5195000,5411.54,-10532.6533203125,1039,19.8745,1039
5689.68,37.7764,5200000,5541.48,-10685.4111328125,1040,20.616,1040
5708.04,37.4576,5205000,5171.67,-11017.255859375,1041,19.3868,1041
5738.74,38.1521,5210000,5030.89,-10919.1298828125,1042,20.1174,1042
5509.13,37.6196,5215000,5010.62,-10961.927734375,1043,18.4432,1043
3937.26,38.009,5220000,5025.12,-11075.095703125,1044,19.3114,1044
5733.16,37.6154,5225000,3838.51,-10691.1767578125,1045,18.4118,1045
5606.61,37.7076,5230000,5124.3,-10685.28125,1046,19.9342,1046
5716.67,37.208,5235000,5496.85,-10410.951171875,1047,20.1416,1047
5680.23,37.7357,5240000,5347.42,-10582.41796875,1048,19.6497,1048
4855.57,37.4225,5245000,5226.32,-10642.8515625,1049,18.9907,1049
5765.94,37.4921,5250000,5408.24,-10473.052734375,1050,19.6807,1050
2941.01,38.2554,5255000,4491.0,-11048.8193359375,1051,18.4287,1051
4894.83,38.127,5260000,4660.55,-11304.6806640625,1052,17.464,1052
5720.9,38.35,5265000,5561.03,-10658.4814453125,1053,21.3985,1053
5713.46,38.1464,5270000,5545.32,-10852.701171875,1054,21.1985,1054
5724.92,37.7038,5275000,5284.38,-10438.2802734375,1055,20.916,1055
5678.05,37.9858,5280000,5522.86,-10746.02734375,1056,20.5917,1056
5752.0,37.9551,5285000,4857.97,-10711.7802734375,1057,21.3827,1057
5702.85,37.9222,5290000,5385.9,-10857.974609375,1058,20.5725,1058
5630.12,38.824,5295000,5211.87,-10937.6513671875,1059,21.9069,1059
5724.41,38.3034,5300000,5277.46,-10785.8681640625,1060,21.9753,1060
5676.4,38.3482,5305000,5329.53,-10919.97265625,1061,21.2014,1061
5706.31,38.4571,5310000,5514.37,-10837.2880859375,1062,22.229,1062
5675.28,38.6521,5315000,5487.93,-10952.9931640625,1063,21.1692,1063
5698.43,38.2748,5320000,5105.81,-10929.521484375,1064,21.451,1064
5642.18,38.4302,5325000,5570.14,-10892.19140625,1065,21.5137,1065
5414.71,38.4823,5330000,4990.68,-10902.5634765625,1066,21.9695,1066
5653.57,38.2684,5335000,5351.23,-10942.3603515625,1067,20.9419,1067
5229.68,38.6643,5340000,5493.08,-10984.7587890625,1068,22.0409,1068
5728.87,38.3745,5345000,5605.83,-10990.5380859375,1069,22.484,1069
5704.8,38.2404,5350000,5616.9,-11191.5810546875,1070,21.1913,1070
5677.53,38.4134,5355000,5204.56,-10968.2451171875,1071,22.0537,1071
5628.35,37.9737,5360000,5572.8,-10981.03125,1072,21.7857,1072
5657.33,38.078,5365000,5570.9,-11026.916015625,1073,21.3754,1073
5697.56,38.0457,5370000,5594.79,-10984.7109375,1074,21.9971,1074
5696.62,38.119,5375000,5581.28,-10956.6474609375,1075,21.7312,1075
5651.93,38.0917,5380000,5594.73,-11093.111328125,1076,21.4423,1076
5692.06,38.5406,5385000,5450.45,-11280.720703125,1077,21.273,1077
5681.62,37.901,5390000,5616.56,-10996.765625,1078,21.554,1078
5696.37,38.0258,5395000,5579.5,-11055.4755859375,1079,21.8564,1079
5715.93,37.7824,5400000,5583.75,-10906.6435546875,1080,21.56,1080
5697.54,37.5936,5405000,5523.9,-10801.8984375,1081,21.5061,1081
5662.57,38.0951,5410000,5534.66,-10663.7958984375,1082,21.1356,1082
5674.94,37.7772,5415000,5552.25,-10786.4814453125,1083,21.1249,1083
5682.89,37.8307,5420000,5286.76,-10874.5419921875,1084,21.4663,1084
5667.21,38.0275,5425000,5531.68,-10924.083984375,1085,21.3786,1085
5636.13,37.2829,5430000,5216.78,-10719.626953125,1086,20.6907,1086
5578.62,37.9541,5435000,5494.55,-10959.2529296875,1087,21.0926,1087
5663.81,37.9593,5440000,5505.27,-11086.994140625,1088,21.208,1088
5651.43,37.9011,5445000,5341.36,-11013.734375,1089,21.8712,1089
5577.47,38.4687,5450000,5265.85,-10565.580078125,1090,19.951,1090
5641.33,37.9317,5455000,5395.62,-10914.8388671875,1091,21.2711,1091
5580.38,37.8514,5460000,5508.65,-10621.2919921875,1092,21.1964,1092
5611.73,37.569,5465000,5326.64,-10870.79296875,1093,20.822,1093
5692.11,38.0026,5470000,5561.91,-10819.82421875,1094,22.7264,1094
5628.86,38.1688,5475000,5513.0,-10856.412109375,1095,21.3884,1095
5603.74,38.0002,5480000,5229.53,-11029.857421875,1096,21.7948,1096
5653.26,37.8528,5485000,5515.17,-10862.44921875,1097,21.6468,1097
5660.97,38.4057,5490000,5536.12,-10705.904296875,1098,22.4935,1098
5645.85,37.838,5495000,5529.72,-10656.7177734375,1099,21.2686,1099
5670.77,37.6942,5500000,5579.91,-10571.02734375,1100,21.5039,1100
5726.96,38.2765,5505000,5606.49,-10727.416015625,1101,21.7462,1101
5667.21,38.0145,5510000,5270.37,-10546.7138671875,1102,21.4913,1102
5696.73,37.6081,5515000,5369.72,-10481.298828125,1103,21.9088,1103
5686.76,38.4367,5520000,5553.4,-10827.8681640625,1104,22.0793,1104
5768.88,37.6053,5525000,5608.47,-10518.6181640625,1105,21.4058,1105
5728.92,37.8343,5530000,5375.13,-10143.4267578125,1106,20.1309,1106
5752.74,37.8923,5535000,5559.19,-10680.484375,1107,21.1242,1107
5702.97,37.5302,5540000,5347.38,-10520.83203125,1108,21.4648,1108
49.62,53.5791,5545000,53.71,-7525.58447265625,1109,35.5453,1109
104.72,53.3684,5550000,105.06,-9708.267578125,1110,27.2404,1110
182.33,53.058,5555000,173.15,-10367.7490234375,1111,45.8573,1111
317.01,52.091,5560000,306.9,-9764.2626953125,1112,40.5504,1112
335.33,52.2005,5565000,328.22,-10133.5908203125,1113,53.9745,1113
345.54,53.2569,5570000,347.47,-10416.666015625,1114,46.4644,1114
353.63,51.2488,5575000,350.71,-10878.9384765625,1115,59.6299,1115
1422.86,44.1795,5580000,1265.82,-11431.8603515625,1116,52.5239,1116
554.58,49.2438,5585000,925.63,-11403.1416015625,1117,55.3795,1117
1715.95,43.8469,5590000,2023.44,-11251.7880859375,1118,42.9988,1118
1421.92,42.6412,5595000,1057.23,-11260.251953125,1119,46.4048,1119
1850.98,43.0502,5600000,1544.88,-11046.98828125,1120,45.1949,1120
2020.61,42.5187,5605000,1533.34,-11111.37109375,1121,40.8328,1121
3198.68,41.694,5610000,2985.82,-10847.025390625,1122,33.0392,1122
2238.2,41.6999,5615000,2430.51,-11226.31640625,1123,42.3166,1123
1856.7,42.5119,5620000,1793.4,-11376.908203125,1124,42.6588,1124
1611.66,42.4095,5625000,1865.87,-11708.9423828125,1125,50.2362,1125
3281.06,38.9383,5630000,3499.18,-11469.4453125,1126,29.3012,1126
5373.48,38.3807,5635000,5185.83,-10893.416015625,1127,24.9053,1127
5071.2,39.6189,5640000,4731.52,-10709.5537109375,1128,24.7148,1128
3541.25,39.4164,5645000,4438.34,-11167.49609375,1129,26.6975,1129
5574.7,39.5477,5650000,5343.22,-11541.36328125,1130,25.5806,1130
437.47,42.1422,5655000,1223.99,-12421.6630859375,1131,51.4532,1131
5547.47,41.2315,5660000,5222.31,-12024.4208984375,1132,27.3717,1132
5656.56,40.6323,5665000,5562.37,-11994.4189453125,1133,26.7238,1133
5665.44,40.2842,5670000,5359.15,-11954.1376953125,1134,27.0055,1134
5644.9,40.4121,5675000,4872.35,-11870.7431640625,1135,26.2599,1135
5634.01,40.8365,5680000,5580.92,-11927.4091796875,1136,27.4729,1136
5666.63,41.2149,5685000,5568.69,-12030.12109375,1137,26.625,1137
5654.84,40.2073,5690000,5553.51,-12174.876953125,1138,24.8353,1138
5668.24,39.9793,5695000,5563.45,-12087.9111328125,1139,26.7741,1139
5615.67,40.3937,5700000,5519.4,-12217.236328125,1140,25.7464,1140
5600.67,39.9988,5705000,5535.45,-12021.7001953125,1141,25.6707,1141
