Running Reverse KL,Running Update Time,Running Env Steps,Reward Loss,Running Forward KL,Real Det Return,Real Sto Return,Itration
56.0047,779,3895000,-49496.609375,45.746,1571.46,1521.92,779
53.028,780,3900000,-51526.6953125,45.1452,2503.76,2066.4,780
34.8886,781,3905000,-53614.63671875,43.9466,3994.91,4007.47,781
32.1459,782,3910000,-52760.19140625,44.2845,3548.35,3362.51,782
31.2878,783,3915000,-51225.56640625,44.1676,4167.6,4323.83,783
44.1048,784,3920000,-49417.46875,44.1173,3256.81,2892.93,784
30.491,785,3925000,-52324.65234375,44.2123,4592.04,3584.36,785
28.0981,786,3930000,-52743.77734375,43.5105,4668.06,4392.06,786
28.1069,787,3935000,-53363.22265625,43.2879,4568.39,4662.18,787
28.3971,788,3940000,-55238.296875,43.1353,4696.81,4609.62,788
29.8389,789,3945000,-53217.6484375,44.6883,4679.83,4593.08,789
29.0065,790,3950000,-53714.94921875,43.6436,4770.92,4579.5,790
28.574,791,3955000,-53975.765625,43.604,4780.29,4547.49,791
27.2494,792,3960000,-55106.97265625,44.4494,4780.68,4548.12,792
27.4692,793,3965000,-54474.890625,43.3947,4825.15,4733.97,793
27.5773,794,3970000,-55123.67578125,42.9368,4908.31,4811.41,794
27.4011,795,3975000,-55344.5625,43.3272,4809.2,4749.62,795
27.2815,796,3980000,-56727.296875,43.5823,4786.46,4738.29,796
27.6375,797,3985000,-56225.0,43.9242,4834.53,4775.67,797
27.3157,798,3990000,-56036.703125,43.263,4885.52,4670.54,798
26.4657,799,3995000,-55622.04296875,43.4713,4847.12,4738.59,799
26.0598,800,4000000,-56953.8515625,43.002,4815.43,4701.08,800
26.1086,801,4005000,-56953.890625,42.9824,3609.64,4190.33,801
26.1169,802,4010000,-57073.66796875,42.8401,3981.32,4628.35,802
28.1834,803,4015000,-56800.3984375,42.7635,4438.18,4620.37,803
27.2375,804,4020000,-56137.8046875,42.8231,3824.17,4501.81,804
27.7577,805,4025000,-57752.140625,43.0235,3305.79,4493.13,805
26.7346,806,4030000,-57349.3203125,43.0023,3922.31,4420.3,806
26.1882,807,4035000,-57191.70703125,43.1602,4534.22,4475.62,807
25.9141,808,4040000,-57281.6328125,43.1577,4732.89,4554.09,808
25.3407,809,4045000,-57052.5703125,42.5822,4611.62,4269.3,809
26.6429,810,4050000,-57461.22265625,42.7397,4732.4,4610.65,810
25.7049,811,4055000,-56721.28515625,42.5564,4650.3,4709.98,811
27.5654,812,4060000,-57042.67578125,42.8725,4798.07,4781.09,812
25.3867,813,4065000,-56423.8359375,42.9737,4094.34,4224.31,813
25.4461,814,4070000,-56672.29296875,42.9937,4763.73,4739.68,814
25.8755,815,4075000,-56346.83984375,42.7553,4610.7,4428.89,815
26.0701,816,4080000,-56780.66015625,43.019,4277.06,4674.53,816
25.314,817,4085000,-56402.6171875,42.9677,4336.35,4448.16,817
25.2609,818,4090000,-56849.7734375,43.0225,4746.49,4654.04,818
25.5064,819,4095000,-55768.734375,42.9454,4490.29,4577.45,819
25.8645,820,4100000,-55501.20703125,42.5623,4066.56,4437.26,820
26.2577,821,4105000,-56690.6328125,42.5026,4455.07,4685.77,821
25.5299,822,4110000,-56334.828125,42.7894,4790.51,4706.47,822
25.9235,823,4115000,-57393.89453125,42.5581,4142.23,4600.99,823
26.9219,824,4120000,-57163.61328125,43.2973,4260.58,4214.43,824
27.0378,825,4125000,-57014.34765625,42.5891,4683.64,4157.25,825
25.425,826,4130000,-56577.40625,42.5679,4675.76,4754.86,826
25.4467,827,4135000,-57243.62109375,42.8271,4611.43,4593.25,827
25.8866,828,4140000,-56532.31640625,43.0897,4703.05,4688.81,828
27.3074,829,4145000,-56711.3125,42.7869,4676.64,4444.24,829
25.2181,830,4150000,-56756.0859375,42.9987,4775.77,4524.23,830
26.0899,831,4155000,-57354.28125,43.2722,4501.7,4610.25,831
24.3369,832,4160000,-57212.3984375,42.8728,4019.99,4111.64,832
29.6524,833,4165000,-56691.5546875,43.1193,4502.67,4216.05,833
31.2422,834,4170000,-56668.31640625,43.1984,4315.55,4428.57,834
26.9386,835,4175000,-56791.4375,43.1219,4056.45,4456.79,835
25.7257,836,4180000,-56159.65625,42.8985,4114.25,4246.74,836
27.8049,837,4185000,-57497.28125,43.2429,4318.06,4469.14,837
25.0061,838,4190000,-56826.80078125,43.3353,4093.43,4246.65,838
32.0779,839,4195000,-56921.453125,43.3318,3789.73,4549.41,839
26.6994,840,4200000,-57380.1640625,43.7382,4315.77,4490.86,840
29.9323,841,4205000,-56845.96484375,43.031,4398.81,4616.99,841
27.5183,842,4210000,-56901.34375,43.1281,4654.16,4447.62,842
25.7247,843,4215000,-57117.16796875,43.0011,4437.48,4517.25,843
25.8706,844,4220000,-57180.02734375,43.0174,4702.3,4627.42,844
25.0234,845,4225000,-57777.34375,43.4226,4398.65,4453.13,845
26.8883,846,4230000,-56781.42578125,43.0783,3895.02,4778.75,846
25.7174,847,4235000,-56547.1015625,43.2469,4128.27,4570.84,847
24.1309,848,4240000,-57099.9765625,42.7775,4781.28,4644.01,848
24.2286,849,4245000,-57313.34765625,42.6496,4088.45,4726.3,849
24.1295,850,4250000,-57752.0546875,42.6402,4203.8,4766.14,850
23.7303,851,4255000,-57145.2421875,42.5173,4390.94,4791.65,851
26.6327,852,4260000,-56644.2421875,42.3344,4365.31,4523.17,852
27.4461,853,4265000,-57451.43359375,42.256,4393.1,4698.94,853
25.8383,854,4270000,-57255.015625,42.6107,3926.85,4759.71,854
24.8219,855,4275000,-58175.72265625,42.3374,4170.17,4724.47,855
24.8959,856,4280000,-57730.8984375,42.1374,4358.98,4850.42,856
24.5154,857,4285000,-57267.12109375,42.7085,4058.14,4832.64,857
25.6033,858,4290000,-57308.1953125,42.5052,4387.15,4829.27,858
25.4523,859,4295000,-57912.1171875,42.7436,4002.73,4831.37,859
25.3848,860,4300000,-57314.5625,42.8909,4692.13,4724.79,860
25.8803,861,4305000,-57337.94921875,42.3325,4363.42,4830.3,861
25.4649,862,4310000,-58359.55859375,42.5351,4701.38,4821.49,862
25.3625,863,4315000,-57976.0859375,42.7518,4802.52,4718.74,863
25.4474,864,4320000,-58727.8203125,42.8117,4352.61,4645.11,864
26.6845,865,4325000,-58185.30859375,42.5185,4749.75,4778.03,865
25.7374,866,4330000,-58677.78515625,42.7198,4857.99,4823.89,866
25.392,867,4335000,-57559.64453125,42.7655,4576.25,4809.06,867
25.996,868,4340000,-57340.65625,42.8728,4747.6,4800.9,868
26.648,869,4345000,-59046.7734375,43.1298,4869.3,4824.76,869
26.0647,870,4350000,-58657.3046875,43.0261,4719.05,4806.12,870
25.97,871,4355000,-58969.5546875,42.8973,4860.55,4689.15,871
26.265,872,4360000,-58062.734375,43.1266,4889.14,4838.38,872
25.8934,873,4365000,-58213.22265625,43.0782,4866.65,4822.8,873
28.8697,874,4370000,-58507.8828125,42.6336,4877.12,4814.35,874
25.7073,875,4375000,-58346.70703125,43.0678,4812.55,4597.23,875
26.2368,876,4380000,-59048.48046875,43.3209,4879.92,4822.76,876
25.8434,877,4385000,-58833.47265625,43.1556,4867.81,4814.18,877
25.3433,878,4390000,-58433.0625,42.7273,4857.96,4598.37,878
25.7647,879,4395000,-58964.76171875,42.437,4881.57,4629.8,879
25.9169,880,4400000,-59097.13671875,42.7625,4500.11,4830.7,880
25.6573,881,4405000,-58411.16796875,42.8048,4835.98,4833.26,881
26.1764,882,4410000,-58632.91015625,42.5255,4853.54,4428.39,882
25.2062,883,4415000,-58868.1328125,42.7506,4879.21,4623.51,883
27.109,884,4420000,-58920.50390625,42.6044,4861.31,4824.49,884
24.9227,885,4425000,-58521.09765625,42.2189,4737.49,4804.41,885
27.4137,886,4430000,-59697.203125,42.4275,4688.37,4709.67,886
27.7231,887,4435000,-59206.8984375,42.3068,4855.07,4817.67,887
24.3015,888,4440000,-59234.140625,41.8383,4854.69,4660.25,888
24.6416,889,4445000,-59404.07421875,42.3007,4863.95,4386.87,889
24.4227,890,4450000,-58826.9375,42.2211,4871.22,4838.08,890
24.2026,891,4455000,-58977.66015625,41.8037,4573.05,4677.41,891
31.1549,892,4460000,-59991.125,42.1683,4361.28,4845.82,892
24.1181,893,4465000,-60570.07421875,41.8512,4792.01,4826.51,893
26.5552,894,4470000,-60223.7578125,41.9734,4856.98,4811.91,894
25.8842,895,4475000,-60376.56640625,41.8964,4718.56,4515.55,895
24.7755,896,4480000,-60483.125,42.4473,4856.45,4841.22,896
25.1702,897,4485000,-59844.32421875,42.6678,4892.93,4737.21,897
24.5411,898,4490000,-59755.09765625,42.4753,4877.45,4834.01,898
25.0009,899,4495000,-59430.046875,42.1308,4875.55,4822.94,899
25.2023,900,4500000,-59408.53125,42.5377,4852.32,4832.95,900
24.9379,901,4505000,-61125.58984375,42.4231,4852.08,4836.62,901
24.2393,902,4510000,-60658.515625,42.3257,4853.61,4830.85,902
28.5987,903,4515000,-60330.48046875,42.5118,4764.69,4842.27,903
24.9075,904,4520000,-60465.1875,42.026,4489.92,4835.53,904
27.9351,905,4525000,-60935.6171875,42.8055,4864.46,4860.64,905
25.707,906,4530000,-61201.45703125,42.5842,4887.24,4842.22,906
25.2177,907,4535000,-60519.3359375,42.2393,4727.41,4854.0,907
25.6128,908,4540000,-60050.6640625,42.7238,4879.37,4814.15,908
25.7555,909,4545000,-61140.5390625,42.8659,4889.28,4849.38,909
25.0401,910,4550000,-61775.69140625,42.7526,4858.76,4481.5,910
25.0354,911,4555000,-61431.2265625,42.7413,4892.1,4840.71,911
24.5255,912,4560000,-60960.83984375,42.1838,4872.8,4833.57,912
26.1808,913,4565000,-61678.00390625,42.3425,4847.93,4830.92,913
25.5645,914,4570000,-60742.90234375,42.1413,4572.19,4811.84,914
24.8902,915,4575000,-61226.16796875,42.4189,4879.52,4677.08,915
24.9676,916,4580000,-60014.21484375,42.2606,4821.76,4713.58,916
24.8714,917,4585000,-61253.6875,42.1733,4748.1,4822.66,917
24.9502,918,4590000,-60945.91015625,42.2923,4679.0,4816.29,918
24.3388,919,4595000,-61095.8828125,42.133,4721.81,4807.58,919
26.2807,920,4600000,-61426.78515625,42.8066,4873.64,4847.63,920
25.4179,921,4605000,-61607.52734375,42.2215,4493.56,4845.98,921
24.3202,922,4610000,-61134.4296875,41.5568,4852.76,4847.35,922
25.0006,923,4615000,-60916.62109375,42.2996,4822.41,4824.11,923
24.7208,924,4620000,-60431.69921875,41.935,4839.92,4821.87,924
24.3798,925,4625000,-61686.35546875,41.8792,4680.04,4659.12,925
24.392,926,4630000,-60646.45703125,42.2388,4366.7,4856.17,926
24.7871,927,4635000,-62198.8125,42.2004,4382.34,4654.61,927
24.3721,928,4640000,-60836.7578125,42.0657,4038.35,4798.75,928
24.806,929,4645000,-62037.76171875,42.7672,4656.48,4644.14,929
24.105,930,4650000,-61948.48046875,41.8745,4396.83,4822.27,930
24.7254,931,4655000,-62409.13671875,42.4908,4800.39,4514.53,931
24.5093,932,4660000,-62896.4453125,42.2782,4271.99,4669.51,932
24.3579,933,4665000,-61630.71484375,42.0985,4332.5,4679.05,933
24.4989,934,4670000,-61529.1015625,41.8459,4607.17,4595.68,934
26.8137,935,4675000,-61076.60546875,41.8434,4537.94,4293.74,935
24.5462,936,4680000,-60694.8828125,41.5579,4049.3,4783.22,936
24.2342,937,4685000,-62502.796875,42.0505,4507.4,4673.4,937
24.086,938,4690000,-61398.60546875,41.402,4186.79,4446.62,938
24.8165,939,4695000,-60200.74609375,41.6007,4798.65,4542.16,939
25.7722,940,4700000,-60635.734375,41.9061,4721.89,4723.66,940
24.375,941,4705000,-61393.78515625,41.6842,4274.11,4762.1,941
24.0978,942,4710000,-61780.47265625,42.0182,4770.41,4850.88,942
24.7279,943,4715000,-61752.09375,42.4505,4787.04,4873.47,943
