Running Env Steps,Reward Loss,Real Det Return,Running Update Time,Running Reverse KL,Itration,Real Sto Return,Running Forward KL
5700000,-8641.74609375,5444.55,1140,13.7028,1140,5145.92,31.7688
5705000,-8419.18359375,5422.01,1141,14.3381,1141,5341.61,31.6787
5710000,-8014.3740234375,5442.22,1142,16.0738,1142,5314.01,32.1737
5715000,-7828.982421875,5508.13,1143,14.4873,1143,5153.58,31.0064
5720000,-7870.94775390625,5479.29,1144,14.6563,1144,5238.49,30.6616
5725000,-10383.5078125,5474.94,1145,17.4264,1145,5245.5,34.0698
5730000,-10296.560546875,5468.92,1146,17.0338,1146,5253.88,34.3437
5735000,-9241.033203125,5574.88,1147,16.4267,1147,5137.55,32.8761
5740000,-10220.7177734375,5469.18,1148,17.6783,1148,5044.02,34.4227
5745000,-10438.990234375,5410.11,1149,18.026,1149,5235.22,34.3916
5750000,-10177.0078125,5440.59,1150,17.4413,1150,5252.99,34.4232
5755000,-10233.83203125,5487.29,1151,17.1549,1151,5302.65,34.2412
5760000,-9802.169921875,5484.55,1152,16.9105,1152,5313.87,34.0563
5765000,-10482.677734375,5516.05,1153,17.2215,1153,5297.41,34.1724
5770000,-9693.1953125,5587.75,1154,15.9249,1154,5330.51,32.444
5775000,-9640.28515625,5477.96,1155,16.48,1155,5350.74,33.4675
5780000,-9745.908203125,5561.9,1156,16.6523,1156,5298.06,33.4133
5785000,-10444.82421875,5527.04,1157,17.1726,1157,5271.04,34.0827
5790000,-10624.099609375,5460.6,1158,23.2817,1158,5225.3,35.4813
5795000,-10232.408203125,5396.73,1159,17.0755,1159,5227.21,34.4161
5800000,-10220.5576171875,5504.11,1160,17.0679,1160,5050.12,34.0313
5805000,-10201.8232421875,5492.98,1161,17.105,1161,5298.66,34.0246
5810000,-10073.751953125,5505.01,1162,17.0818,1162,5322.23,33.9736
5815000,-9930.8486328125,5518.92,1163,16.5175,1163,5324.11,33.5551
5820000,-9691.1953125,5546.04,1164,16.2313,1164,5343.61,33.4647
5825000,-9391.6357421875,5595.75,1165,16.7223,1165,5376.69,33.3993
5830000,-9252.708984375,5583.37,1166,16.2869,1166,5368.51,32.8995
5835000,-8936.8642578125,5572.35,1167,16.2513,1167,5416.92,33.6671
5840000,-9469.341796875,5603.56,1168,16.662,1168,5432.73,33.1886
5845000,-9717.7734375,5556.76,1169,17.4239,1169,5364.36,33.6635
5850000,-10484.462890625,5458.93,1170,17.7047,1170,5306.56,35.0495
5855000,-10518.072265625,5529.08,1171,19.8819,1171,5103.69,34.8031
5860000,-10234.8994140625,5561.6,1172,17.5432,1172,5157.54,34.3868
5865000,-9420.349609375,5567.86,1173,16.6269,1173,5371.79,34.0443
5870000,-9693.2734375,5621.95,1174,20.3857,1174,5196.07,35.1571
5875000,-9260.654296875,5573.59,1175,17.2453,1175,5449.13,33.4297
5880000,-9892.826171875,5569.66,1176,18.0253,1176,5412.29,34.5738
5885000,-10197.98046875,5534.76,1177,17.3097,1177,5364.99,34.2489
5890000,-10287.1435546875,5556.21,1178,19.677,1178,5317.72,34.4953
5895000,-9804.93359375,5569.15,1179,17.2031,1179,5395.78,33.5586
5900000,-10019.16796875,5622.37,1180,18.1326,1180,5432.62,33.986
5905000,-9821.1962890625,5590.16,1181,17.9807,1181,5406.86,34.1343
5910000,-9906.05078125,5538.48,1182,17.1894,1182,5343.84,33.6648
5915000,-10181.3486328125,5530.28,1183,17.5841,1183,5321.58,34.6433
5920000,-10311.611328125,5564.89,1184,16.8393,1184,5356.55,33.6388
5925000,-10211.32421875,5498.55,1185,16.9827,1185,5330.12,33.8094
5930000,-10544.095703125,5400.87,1186,17.7724,1186,4748.09,35.1233
5935000,-10450.7080078125,5538.53,1187,16.9182,1187,5252.38,33.9948
5940000,-10606.763671875,5345.53,1188,17.592,1188,5241.88,34.0084
5945000,-10473.7646484375,5480.87,1189,16.764,1189,5261.62,34.0813
5950000,-10484.1376953125,5446.4,1190,17.6168,1190,5291.16,34.4619
5955000,-10372.9150390625,5482.2,1191,16.6318,1191,5339.31,33.4837
5960000,-10107.6025390625,5465.56,1192,16.6599,1192,5338.24,33.5239
5965000,-10405.7578125,5449.13,1193,18.0432,1193,5332.68,34.3565
5970000,-10432.6396484375,5471.66,1194,17.3351,1194,5323.16,33.8324
5975000,-10526.701171875,5475.25,1195,17.2416,1195,5343.85,33.6404
5980000,-10329.2421875,5467.28,1196,16.9346,1196,5310.18,33.7473
5985000,-10320.5322265625,5478.17,1197,17.0207,1197,5336.29,34.1133
5990000,-10241.55078125,5514.42,1198,16.883,1198,5386.94,34.1472
5995000,-10229.974609375,5468.65,1199,16.9843,1199,5122.87,34.1681
6000000,-9852.1611328125,5479.14,1200,16.7383,1200,5369.98,33.8743
6005000,-9521.267578125,5606.28,1201,16.6728,1201,5387.57,33.3315
6010000,-8827.6162109375,5539.57,1202,16.6597,1202,5414.68,32.9547
6015000,-8329.658203125,5457.09,1203,15.3699,1203,5365.73,31.788
6020000,-9362.326171875,5535.23,1204,16.9788,1204,5397.28,33.0549
6025000,-9802.5361328125,5542.61,1205,17.4548,1205,5426.2,33.5273
6030000,-10111.2998046875,5567.79,1206,17.537,1206,5432.36,33.5186
6035000,-9820.138671875,5522.75,1207,17.3913,1207,5435.0,32.886
6040000,-10125.705078125,5493.46,1208,17.7036,1208,5384.54,33.4776
6045000,-10064.2744140625,5500.22,1209,17.3955,1209,5385.33,32.9416
6050000,-9721.0205078125,5480.27,1210,17.5405,1210,5424.99,33.3905
6055000,-9498.24609375,5496.18,1211,17.683,1211,5417.94,33.0489
6060000,-9237.7861328125,5484.08,1212,17.133,1212,5415.1,32.8952
6065000,-9272.5361328125,5485.44,1213,16.698,1213,5425.51,32.3524
6070000,-8752.2392578125,5594.81,1214,16.6828,1214,5425.91,32.0968
6075000,-8197.673828125,5583.88,1215,16.3169,1215,5448.8,31.5997
6080000,-8103.70654296875,5219.73,1216,16.4955,1216,5218.9,31.221
6085000,-7927.23046875,5226.99,1217,16.3898,1217,5082.39,31.8845
6090000,-9334.2490234375,5367.37,1218,16.4621,1218,5335.35,33.1422
6095000,-9090.92578125,5534.03,1219,16.4162,1219,5469.26,32.094
6100000,-8561.376953125,5557.68,1220,16.3912,1220,5436.34,31.8172
6105000,-9063.736328125,5491.69,1221,16.456,1221,5354.91,32.5822
6110000,-9288.0341796875,5354.7,1222,17.0612,1222,5359.94,32.5693
6115000,-9204.8828125,5465.35,1223,17.0396,1223,5365.14,32.6372
6120000,-9293.283203125,5476.73,1224,16.5344,1224,5372.73,32.4587
6125000,-9057.359375,5459.9,1225,17.0118,1225,5355.18,33.5113
6130000,-9317.8056640625,5501.11,1226,16.9217,1226,5402.18,32.7605
6135000,-9086.36328125,5527.94,1227,15.5031,1227,5092.27,33.2888
6140000,-8879.0654296875,5469.03,1228,15.9202,1228,5375.7,32.5434
6145000,-8811.5810546875,5446.62,1229,16.5083,1229,5392.91,32.8083
6150000,-9074.96484375,5515.68,1230,16.8858,1230,5346.98,33.2614
6155000,-9167.451171875,5438.6,1231,17.3131,1231,5422.22,33.6781
6160000,-9396.9267578125,5332.38,1232,16.5963,1232,5370.99,33.1141
6165000,-9256.5849609375,5466.66,1233,17.0465,1233,5363.2,32.8904
6170000,-9682.9873046875,5437.24,1234,17.1868,1234,5347.85,33.294
6175000,-9410.72265625,5362.23,1235,17.2165,1235,5334.91,33.5504
6180000,-9211.783203125,5584.3,1236,16.6482,1236,5480.5,32.7384
6185000,-9567.1318359375,5447.02,1237,17.8177,1237,5418.11,33.7716
6190000,-9207.1376953125,5421.29,1238,16.8038,1238,5359.75,32.7696
6195000,-9172.6904296875,5514.35,1239,16.9137,1239,4879.61,32.6103
6200000,-9268.16796875,5467.14,1240,17.202,1240,5397.57,32.7524
6205000,-9138.1064453125,5568.42,1241,16.3971,1241,5313.65,32.4488
6210000,-9313.9541015625,5563.74,1242,16.6223,1242,5405.94,33.3665
6215000,-9491.43359375,5550.11,1243,16.7963,1243,5419.67,32.7476
6220000,-9196.548828125,5542.01,1244,17.2607,1244,5421.91,33.2387
6225000,-9044.197265625,5536.77,1245,16.843,1245,5403.38,32.9784
6230000,-9080.55078125,5409.45,1246,16.3665,1246,5335.05,32.8448
6235000,-8771.162109375,5538.86,1247,15.7763,1247,5430.75,32.3338
6240000,-8804.3837890625,5540.07,1248,15.4958,1248,5340.91,32.2053
6245000,-9158.6005859375,5592.86,1249,16.1684,1249,5122.4,33.1693
6250000,-9200.5390625,5068.46,1250,15.9771,1250,5109.92,33.0867
6255000,-9253.2978515625,5622.7,1251,15.8759,1251,5237.08,32.9371
6260000,-9192.220703125,5524.83,1252,15.9142,1252,5374.48,32.8349
6265000,-9261.4130859375,5466.68,1253,16.298,1253,5381.45,32.9416
6270000,-9278.0478515625,5533.69,1254,16.3097,1254,5401.86,32.4798
6275000,-8978.275390625,5461.32,1255,16.1311,1255,5215.77,32.0943
6280000,-9255.06640625,5491.82,1256,16.7678,1256,5237.0,32.7944
6285000,-8667.1826171875,5369.02,1257,15.9371,1257,5288.06,32.8044
6290000,-9037.8359375,5431.84,1258,16.7147,1258,5344.75,33.1107
6295000,-9095.8955078125,5479.9,1259,15.5689,1259,5383.32,32.2577
6300000,-9335.4365234375,5435.19,1260,16.8563,1260,5303.18,33.2041
6305000,-8967.0283203125,5454.22,1261,16.2647,1261,5050.97,32.6501
6310000,-8979.75,5452.97,1262,16.9529,1262,5366.85,33.064
6315000,-8762.7763671875,5465.84,1263,17.2492,1263,5112.68,32.7005
6320000,-9717.1396484375,5452.84,1264,17.363,1264,5093.74,33.6144
6325000,-9056.568359375,5429.7,1265,17.1743,1265,5346.34,33.5129
6330000,-8991.9873046875,5474.57,1266,17.272,1266,5385.81,33.6823
6335000,-9115.650390625,5478.24,1267,16.8126,1267,5383.56,33.3911
6340000,-9049.171875,5389.55,1268,16.5096,1268,5361.79,32.6509
6345000,-8663.7607421875,5390.11,1269,16.5295,1269,5355.25,32.4969
6350000,-8421.935546875,5288.9,1270,15.5987,1270,5257.22,31.9634
6355000,-8651.443359375,5078.74,1271,15.6807,1271,4915.52,32.5586
6360000,-8413.685546875,4972.92,1272,14.7757,1272,4780.35,32.7467
6365000,-8130.3671875,5245.49,1273,15.1764,1273,5219.59,31.6391
6370000,-9335.6845703125,5232.8,1274,15.768,1274,5274.48,33.7425
6375000,-9512.830078125,5381.19,1275,15.4081,1275,5248.86,32.7553
6380000,-10076.869140625,5424.85,1276,16.8632,1276,5295.46,33.656
6385000,-9526.7412109375,5379.3,1277,16.064,1277,5256.18,32.9141
6390000,-9428.3984375,5252.93,1278,15.7323,1278,5037.01,33.6771
6395000,-9435.7734375,5174.85,1279,16.2425,1279,4658.52,33.3275
6400000,-9904.623046875,5163.25,1280,14.7959,1280,5143.54,34.0777
6405000,-9933.0107421875,5126.74,1281,16.5744,1281,4182.34,34.0665
6410000,-8923.744140625,5310.19,1282,16.1137,1282,5281.21,32.5377
6415000,-9646.1162109375,5514.02,1283,16.3962,1283,5460.69,33.3714
6420000,-9534.298828125,5374.27,1284,15.3597,1284,5259.69,33.2031
6425000,-10104.5458984375,5329.24,1285,15.2107,1285,5075.41,33.6791
6430000,-10245.560546875,5196.36,1286,17.5968,1286,4440.69,34.1726
6435000,-10427.685546875,5567.6,1287,15.9029,1287,5305.3,34.3942
6440000,-9305.6689453125,5490.74,1288,15.01,1288,5283.19,32.9006
6445000,-9796.134765625,5320.09,1289,14.4716,1289,5033.46,33.6678
6450000,-9632.0087890625,5518.71,1290,15.662,1290,5374.94,33.1926
6455000,-9791.7275390625,5596.9,1291,16.4834,1291,5426.15,33.9126
6460000,-9775.2529296875,5339.06,1292,15.0938,1292,5197.7,33.4464
6465000,-9765.3671875,5452.17,1293,15.3808,1293,5203.77,33.6125
6470000,-9392.439453125,5562.07,1294,16.1675,1294,5373.25,33.217
6475000,-9635.0126953125,5567.24,1295,18.0376,1295,5153.51,33.3146
6480000,-9745.1748046875,5521.96,1296,16.136,1296,4973.05,33.1594
6485000,-9615.8876953125,5484.93,1297,15.7288,1297,5357.43,33.9717
6490000,-9719.71875,5546.36,1298,16.0478,1298,5382.27,33.2067
6495000,-9958.4775390625,5536.98,1299,15.6571,1299,5327.22,33.0581
6500000,-10016.5771484375,5381.73,1300,15.7069,1300,5275.93,33.9003
6505000,-9408.94921875,5473.67,1301,15.2519,1301,5063.51,33.2305
6510000,-9094.9248046875,5311.65,1302,19.9356,1302,3888.0,34.8368
6515000,-9943.7578125,5404.67,1303,15.3795,1303,5332.95,33.2058
6520000,-9727.544921875,5529.96,1304,15.6962,1304,5374.88,33.2588
6525000,-9871.080078125,5386.81,1305,16.0031,1305,5087.08,34.6759
6530000,-9689.478515625,5435.21,1306,16.2889,1306,5106.56,33.9502
6535000,-9315.666015625,5391.66,1307,15.0665,1307,5293.47,33.4925
6540000,-9847.7763671875,5450.04,1308,15.9395,1308,5333.94,33.5576
6545000,-9115.939453125,5542.34,1309,14.6169,1309,5059.65,32.3626
6550000,-8825.23828125,5588.69,1310,15.1302,1310,5377.85,31.9531
6555000,-8522.0234375,5147.36,1311,14.5685,1311,5252.68,32.3961
6560000,-8841.1923828125,5256.15,1312,15.3728,1312,5019.68,33.434
6565000,-8350.1005859375,5079.52,1313,15.4071,1313,5287.71,32.1296
6570000,-8353.025390625,5359.61,1314,15.0777,1314,5273.39,31.381
6575000,-8775.419921875,5310.16,1315,15.1057,1315,5350.23,31.6928
6580000,-8860.1318359375,5390.73,1316,15.5765,1316,5357.61,31.8469
6585000,-8813.478515625,5295.57,1317,14.7379,1317,4304.32,31.9486
6590000,-9574.88671875,5488.14,1318,14.7274,1318,5371.78,32.6614
6595000,-9251.935546875,5492.49,1319,15.3373,1319,5322.54,32.2476
6600000,-9540.25,5469.99,1320,15.2189,1320,5243.61,32.584
6605000,-9447.5478515625,5573.86,1321,15.4098,1321,5317.75,32.4814
6610000,-9197.43359375,5511.69,1322,14.9049,1322,5348.27,31.6284
6615000,-9466.0166015625,5445.45,1323,15.4131,1323,5316.78,32.5238
6620000,-9003.63671875,5380.94,1324,14.482,1324,4986.38,32.7813
6625000,-9103.767578125,5404.19,1325,14.3969,1325,5112.05,32.9601
6630000,-9263.4482421875,5365.0,1326,14.4907,1326,5259.51,33.0114
6635000,-10086.943359375,5518.45,1327,15.9336,1327,5424.07,33.3369
6640000,-9221.4736328125,5521.6,1328,15.8871,1328,5435.56,32.3997
6645000,-9417.556640625,5641.49,1329,15.0846,1329,5454.82,31.6167
6650000,-9918.318359375,5451.36,1330,15.5131,1330,5326.48,32.5772
6655000,-9723.865234375,5432.91,1331,15.8449,1331,5044.35,32.4695
6660000,-9624.9775390625,5553.11,1332,15.2099,1332,4914.49,31.2864
6665000,-9723.3681640625,5420.24,1333,15.6556,1333,5281.7,32.1679
6670000,-9605.5205078125,5393.31,1334,15.2138,1334,5305.14,31.9039
6675000,-9729.830078125,5499.38,1335,16.971,1335,5360.86,33.1548
6680000,-9401.880859375,5364.22,1336,16.0914,1336,5246.04,32.8333
6685000,-11011.1181640625,4130.81,1337,33.7199,1337,4486.06,34.7436
6690000,-9981.8984375,5487.85,1338,22.6605,1338,5103.91,31.7207
6695000,-10094.87890625,5521.43,1339,15.6705,1339,5320.8,32.6418
6700000,-9172.9599609375,5386.85,1340,15.8236,1340,5240.22,33.46
6705000,-10739.9619140625,5040.09,1341,18.2083,1341,5011.95,35.111
6710000,-9657.9765625,5134.18,1342,18.2092,1342,5078.87,36.0683
6715000,-10612.9267578125,5332.55,1343,18.4447,1343,5256.89,34.4037
6720000,-9978.091796875,5231.75,1344,17.8878,1344,5136.08,35.225
6725000,-10530.48828125,5290.61,1345,17.7882,1345,5230.4,33.7756
6730000,-10505.048828125,5382.98,1346,16.7541,1346,5298.24,33.3938
6735000,-10743.1865234375,5490.49,1347,16.7455,1347,5093.03,33.5548
6740000,-10010.9267578125,5281.08,1348,30.9498,1348,3264.96,32.9371
6745000,-9346.0400390625,5455.51,1349,16.2538,1349,5319.72,34.2334
6750000,-10442.3271484375,5398.55,1350,17.3457,1350,5263.22,34.6941
6755000,-10954.267578125,5291.35,1351,17.6523,1351,5125.1,35.1046
6760000,-10475.2080078125,5506.98,1352,15.6783,1352,5356.28,33.1401
6765000,-11026.177734375,5433.42,1353,16.3357,1353,5306.8,34.123
6770000,-10029.5849609375,5484.5,1354,14.8995,1354,5337.93,32.8141
6775000,-10071.0166015625,5455.13,1355,14.3298,1355,5315.51,32.16
6780000,-10981.376953125,5442.61,1356,19.0534,1356,5382.8,34.1196
6785000,-9987.64453125,5360.0,1357,14.0713,1357,5009.4,31.713
6790000,-9384.6162109375,5402.93,1358,15.0531,1358,5260.69,31.9674
6795000,-9949.2421875,5290.66,1359,15.3635,1359,5129.69,32.5332
6800000,-10615.82421875,5411.91,1360,15.6011,1360,5291.04,33.9807
6805000,-10632.341796875,5520.96,1361,15.4063,1361,5375.15,33.3463
6810000,-11314.537109375,5439.28,1362,15.8152,1362,5312.57,34.6206
6815000,-10385.8916015625,5451.72,1363,15.1336,1363,5312.9,33.3787
6820000,-10592.2490234375,5441.26,1364,15.4516,1364,5307.59,32.9651
6825000,-9680.6123046875,5457.67,1365,16.0956,1365,4986.79,33.1986
6830000,-9419.4091796875,5500.22,1366,16.4475,1366,5273.95,32.3017
6835000,-9887.5234375,5308.96,1367,14.533,1367,5279.7,31.8257
6840000,-9304.2568359375,5390.26,1368,15.0731,1368,5030.77,32.2568
6845000,-9252.5439453125,5416.63,1369,15.4442,1369,5323.16,32.1588
6850000,-9741.4853515625,5608.84,1370,15.0502,1370,5441.83,31.801
6855000,-11202.1943359375,5507.81,1371,22.6812,1371,5194.64,34.5046
6860000,-10381.0537109375,5599.52,1372,16.9692,1372,5438.57,33.7996
6865000,-10262.421875,5574.3,1373,16.4471,1373,5271.37,33.8603
6870000,-10745.8271484375,5613.93,1374,17.6126,1374,5403.51,33.7184
6875000,-9860.0390625,5574.12,1375,16.6956,1375,5422.38,32.9077
6880000,-8374.6552734375,5488.13,1376,14.8878,1376,5336.52,31.8163
6885000,-9889.474609375,3030.48,1377,34.6365,1377,2792.73,32.8365
6890000,-9390.123046875,5486.1,1378,16.135,1378,5369.63,32.4843
6895000,-9154.2802734375,5533.85,1379,20.5365,1379,5167.8,31.9002
6900000,-11735.6318359375,176.63,1380,56.5743,1380,3544.25,35.062
6905000,-11637.548828125,1776.25,1381,45.5438,1381,3288.82,34.7694
6910000,-10287.9794921875,5482.95,1382,15.2511,1382,5341.32,33.0155
6915000,-10813.576171875,5439.28,1383,17.6223,1383,5353.26,34.0049
6920000,-10533.5146484375,5365.44,1384,15.779,1384,5331.68,33.4183
6925000,-9368.1357421875,5497.24,1385,14.8525,1385,5391.49,32.739
6930000,-8880.138671875,5425.77,1386,14.0408,1386,5339.68,32.5754
6935000,-8489.8525390625,5427.58,1387,14.2623,1387,5299.49,32.0957
6940000,-8494.716796875,5157.12,1388,14.1689,1388,5040.1,32.274
6945000,-8508.6689453125,5465.74,1389,15.0317,1389,5375.7,33.0228
6950000,-9438.1962890625,5488.87,1390,15.0783,1390,5378.59,33.2774
6955000,-9504.3203125,5539.78,1391,14.7475,1391,5360.69,32.7777
6960000,-9294.509765625,5606.74,1392,14.9066,1392,5432.71,33.0086
6965000,-9129.3349609375,5607.44,1393,14.7698,1393,5460.52,32.5399
6970000,-8553.0576171875,5473.46,1394,15.3664,1394,5215.62,32.5559
6975000,-8768.478515625,5627.78,1395,15.3316,1395,5506.41,32.5873
6980000,-9160.6025390625,5120.64,1396,15.6144,1396,5470.11,32.4932
6985000,-9439.677734375,5558.99,1397,15.2379,1397,5214.84,32.749
6990000,-9363.4228515625,5549.85,1398,13.9692,1398,5440.15,32.3973
6995000,-9436.796875,5602.83,1399,15.1195,1399,5484.35,32.9841
7000000,-10079.580078125,5675.07,1400,16.3264,1400,5237.86,33.4411
7005000,-11453.126953125,5601.55,1401,16.7997,1401,5388.11,34.5584
7010000,-11006.3447265625,5639.51,1402,17.4992,1402,5458.15,35.2492
7015000,-11440.251953125,5526.83,1403,17.5695,1403,5317.66,35.604
7020000,-11004.896484375,5669.97,1404,23.8652,1404,5230.69,34.368
7025000,-10785.7734375,5610.88,1405,15.9816,1405,4782.16,34.5592
7030000,-10262.8544921875,5693.88,1406,16.0362,1406,5472.36,33.9564
7035000,-9485.107421875,5643.08,1407,16.6358,1407,5503.69,32.9738
7040000,-9471.7998046875,5706.94,1408,15.5944,1408,5542.64,32.5269
7045000,-10078.15234375,5585.69,1409,18.4651,1409,4872.48,33.1664
7050000,-9183.9541015625,5618.89,1410,15.3334,1410,5506.35,32.3598
7055000,-9699.6513671875,5792.76,1411,16.766,1411,5588.8,33.1223
7060000,-8770.15625,5737.11,1412,15.2392,1412,4943.85,31.931
7065000,-9862.9072265625,3953.35,1413,26.6578,1413,3679.53,33.2089
7070000,-9090.66015625,5373.64,1414,16.0832,1414,5405.97,34.2194
7075000,-8910.6083984375,4423.12,1415,15.8631,1415,5393.64,32.4493
7080000,-9377.8515625,5608.4,1416,15.7433,1416,5259.96,32.4002
7085000,-9021.494140625,5504.35,1417,16.7282,1417,5083.27,33.2621
7090000,-9758.689453125,5552.67,1418,15.8904,1418,5209.97,33.2486
7095000,-9836.982421875,5451.78,1419,17.0055,1419,5445.83,33.4057
7100000,-9448.4140625,5404.61,1420,16.3803,1420,5463.49,33.1134
7105000,-9504.65625,5090.23,1421,16.2531,1421,5046.06,33.0511
7110000,-9659.9609375,5370.45,1422,16.5349,1422,5425.47,33.2839
7115000,-9791.8427734375,5418.28,1423,15.7982,1423,5371.87,32.8463
7120000,-10707.53515625,5580.03,1424,17.4466,1424,5446.42,33.5771
7125000,-10441.8544921875,5593.64,1425,18.1331,1425,5433.51,34.1664
7130000,-9912.2607421875,5545.49,1426,17.4607,1426,5384.53,33.6935
7135000,-9536.693359375,5495.08,1427,15.9939,1427,5366.05,32.4228
7140000,-9537.419921875,5365.05,1428,16.527,1428,5422.71,32.7705
7145000,-9994.4609375,5659.19,1429,16.6269,1429,5481.32,33.0127
7150000,-9403.400390625,5391.91,1430,15.1526,1430,5383.64,32.174
7155000,-9489.8525390625,5527.36,1431,15.6201,1431,5436.05,32.7536
7160000,-8616.09765625,5397.28,1432,15.0994,1432,5402.23,31.4306
7165000,-7965.36474609375,5526.89,1433,15.4203,1433,5536.18,32.0212
7170000,-10272.1826171875,5586.06,1434,17.2178,1434,5448.12,33.8763
7175000,-10225.775390625,5514.91,1435,16.4101,1435,5207.3,33.2293
7180000,-9910.408203125,5537.38,1436,16.4856,1436,5445.11,33.2538
7185000,-10807.5380859375,5525.95,1437,17.6256,1437,5400.08,34.7946
7190000,-9919.8115234375,5704.24,1438,16.6753,1438,5515.24,33.0435
7195000,-9563.970703125,5660.81,1439,15.8265,1439,5547.06,32.237
7200000,-10006.98828125,5704.5,1440,17.1088,1440,5580.87,32.752
7205000,-9873.16796875,5616.52,1441,17.1574,1441,5557.24,33.0959
7210000,-8473.3876953125,5659.78,1442,15.6046,1442,5537.26,31.2126
7215000,-8635.2060546875,5660.39,1443,16.4845,1443,5571.01,32.043
7220000,-9152.7958984375,5494.73,1444,16.889,1444,5437.63,32.375
7225000,-9977.6640625,5513.11,1445,17.3176,1445,5448.88,32.9164
7230000,-9347.1669921875,5349.73,1446,16.6694,1446,5427.31,32.6543
7235000,-9588.36328125,5554.5,1447,17.1765,1447,5517.6,32.4266
7240000,-9504.248046875,5531.63,1448,16.4004,1448,5459.44,32.6553
7245000,-10497.962890625,5603.87,1449,17.7917,1449,5501.94,34.691
7250000,-10346.560546875,5638.46,1450,16.1887,1450,5434.34,33.1134
7255000,-9322.287109375,5590.21,1451,16.1094,1451,5521.91,32.5782
7260000,-9954.3154296875,5271.22,1452,16.1865,1452,5270.05,33.5318
7265000,-9201.2021484375,5597.08,1453,16.5595,1453,5522.31,32.6036
7270000,-9552.32421875,5246.1,1454,16.0368,1454,5551.24,32.0394
7275000,-9212.0625,5647.17,1455,15.492,1455,5263.68,31.4068
7280000,-8959.8974609375,5667.99,1456,15.8211,1456,5539.03,30.9083
7285000,-8975.8447265625,5611.69,1457,15.3384,1457,5239.89,31.3523
7290000,-8713.6337890625,5588.2,1458,17.511,1458,4744.59,33.3496
7295000,-9939.8876953125,5415.4,1459,15.3595,1459,5508.33,31.9295
7300000,-8846.6142578125,5458.25,1460,15.3057,1460,5357.3,30.7411
7305000,-9659.3291015625,5665.38,1461,16.5875,1461,5374.03,32.3185
7310000,-9910.0380859375,5611.68,1462,15.779,1462,5473.09,32.0298
7315000,-9109.7177734375,5688.37,1463,16.0976,1463,5510.21,32.0889
7320000,-10019.95703125,5658.4,1464,16.9815,1464,5508.02,32.628
7325000,-8967.685546875,5557.5,1465,16.9873,1465,5437.86,32.4167
7330000,-9582.3623046875,5573.22,1466,17.8669,1466,5454.24,33.7282
7335000,-10634.5234375,5573.57,1467,18.1936,1467,5361.32,34.3863
7340000,-9819.2001953125,5480.38,1468,16.8775,1468,5398.7,34.3438
7345000,-9243.654296875,5533.1,1469,16.45,1469,5441.28,33.4386
7350000,-9318.3759765625,5550.88,1470,16.3889,1470,5448.28,33.2151
7355000,-9398.2919921875,5625.33,1471,17.0073,1471,5504.84,32.8976
7360000,-9534.7861328125,5507.89,1472,15.907,1472,5430.38,32.5988
7365000,-10258.5322265625,5589.71,1473,15.3741,1473,5375.84,33.0402
7370000,-9772.2275390625,5519.3,1474,15.7426,1474,5398.16,32.9813
7375000,-9548.5234375,5616.79,1475,16.1304,1475,5470.91,32.7337
7380000,-9496.337890625,5523.81,1476,16.4299,1476,5423.33,33.0378
7385000,-9822.9775390625,5475.8,1477,16.1355,1477,5416.37,32.9042
7390000,-9579.5126953125,5527.0,1478,16.8478,1478,5447.15,33.0149
7395000,-9658.5087890625,5614.38,1479,17.6446,1479,5469.9,33.2571
7400000,-9666.5224609375,5617.77,1480,16.5092,1480,5458.39,33.2209
7405000,-10350.0654296875,5605.06,1481,17.086,1481,5427.36,33.4891
7410000,-10409.8466796875,5605.11,1482,17.4553,1482,5460.54,34.8086
7415000,-9683.9736328125,5665.14,1483,16.9002,1483,5476.98,34.0575
7420000,-9620.462890625,5522.37,1484,16.4606,1484,5355.65,33.4411
7425000,-9741.8994140625,5575.22,1485,15.7274,1485,5409.64,33.5104
7430000,-8810.3388671875,5444.98,1486,15.9486,1486,5407.64,32.2794
7435000,-9027.158203125,5543.0,1487,16.2469,1487,5461.11,32.2716
7440000,-9723.734375,5532.86,1488,16.6309,1488,5377.74,33.0982
7445000,-8443.763671875,5579.31,1489,15.9836,1489,5498.61,32.9286
7450000,-8339.6455078125,5550.13,1490,16.5016,1490,5494.63,32.8252
7455000,-9338.2041015625,5583.43,1491,16.1727,1491,5403.3,33.0667
7460000,-9284.6484375,5637.92,1492,16.3837,1492,5442.23,33.4038
7465000,-8800.578125,5519.07,1493,16.7003,1493,5406.82,33.9065
7470000,-9296.2470703125,5608.75,1494,16.6139,1494,5448.11,34.0378
7475000,-10545.7939453125,5601.71,1495,17.221,1495,5449.92,34.2099
7480000,-10158.58203125,5638.76,1496,18.5265,1496,5498.99,33.997
7485000,-10435.55859375,5689.85,1497,17.6724,1497,5517.15,34.214
7490000,-10619.2626953125,5592.59,1498,22.0912,1498,5234.2,34.9097
7495000,-9882.6064453125,5573.08,1499,17.2203,1499,5449.47,34.1416
