Reward Loss,Running Env Steps,Running Reverse KL,Real Det Return,Running Forward KL,Itration,Running Update Time,Real Sto Return
-11037.5859375,3830000,17.4872,4304.05,43.004,766,766,4130.28
-11059.529296875,3835000,18.0262,4339.87,42.8704,767,767,4013.09
-11243.404296875,3840000,16.6356,4362.15,43.4282,768,768,4121.19
-10993.087890625,3845000,17.496,4268.73,42.7122,769,769,4293.69
-11055.2841796875,3850000,17.9869,4308.48,42.7057,770,770,4142.8
-10527.4814453125,3855000,19.2323,1922.0,45.5517,771,771,1659.82
-10711.654296875,3860000,71.6344,259.07,51.9902,772,772,28.06
-11072.91796875,3865000,18.658,4275.04,43.7165,773,773,3500.69
-11013.8134765625,3870000,19.6132,4304.02,43.1884,774,774,4263.04
-11466.7099609375,3875000,19.6814,4108.71,43.3178,775,775,3960.55
-11264.728515625,3880000,21.3375,4297.39,42.7627,776,776,3789.1
-11183.6513671875,3885000,21.8753,4306.37,42.8374,777,777,4354.23
-11201.189453125,3890000,18.8996,4309.24,42.8228,778,778,3968.53
-11307.9892578125,3895000,18.5938,4313.9,42.612,779,779,3675.09
-11169.73828125,3900000,20.0413,4341.62,42.9742,780,780,4115.07
-11307.4951171875,3905000,20.8783,4337.12,43.0689,781,781,3909.87
-11112.7431640625,3910000,21.6531,4394.32,42.6561,782,782,4163.7
-11363.7275390625,3915000,18.9655,4348.32,43.1956,783,783,3671.23
-11221.5966796875,3920000,21.1876,4072.51,42.9609,784,784,4246.79
-11125.6240234375,3925000,19.7158,4372.12,42.8409,785,785,4394.07
-11322.3818359375,3930000,19.0091,4269.43,43.0189,786,786,4261.66
-11457.77734375,3935000,20.5693,4179.39,43.0203,787,787,4302.12
-11454.62109375,3940000,18.7178,4089.17,42.9572,788,788,4028.42
-11638.517578125,3945000,19.1072,3991.8,42.9355,789,789,4243.33
-11274.89453125,3950000,18.094,3979.91,42.8625,790,790,4153.98
-11758.697265625,3955000,18.4386,4195.36,43.4774,791,791,4034.17
-11630.2509765625,3960000,18.2307,4249.99,42.8719,792,792,3869.41
-11811.212890625,3965000,19.6718,4096.11,43.3753,793,793,4135.91
-11748.314453125,3970000,19.3049,4183.34,43.3965,794,794,4130.28
-11684.1943359375,3975000,19.4047,4149.47,43.5738,795,795,4019.72
-11641.7353515625,3980000,18.6814,4243.73,43.5451,796,796,3915.44
-11597.4609375,3985000,17.6929,4133.35,43.1735,797,797,4246.88
-11386.0615234375,3990000,20.1335,3330.21,43.5802,798,798,3580.83
-11728.4130859375,3995000,17.8402,4121.68,43.0363,799,799,3711.5
-11373.9619140625,4000000,18.8636,4234.96,43.248,800,800,4044.7
-11548.0615234375,4005000,20.2291,4070.84,43.7053,801,801,3831.55
-11458.892578125,4010000,17.992,4353.34,43.0709,802,802,4065.68
-11556.607421875,4015000,20.4626,4115.24,43.7135,803,803,3980.16
-11632.39453125,4020000,18.3423,4273.19,42.7734,804,804,3817.09
-11511.2890625,4025000,21.0398,4056.47,43.4228,805,805,3606.8
-10635.189453125,4030000,18.5504,1933.91,43.718,806,806,2478.51
-10692.4453125,4035000,29.9301,-23.91,52.071,807,807,-20.56
-9388.6533203125,4040000,65.8569,49.64,55.4639,808,808,68.03
-10998.8857421875,4045000,31.269,1975.99,45.4411,809,809,896.15
-11198.8408203125,4050000,36.465,4163.4,44.1257,810,810,3546.61
-11335.6025390625,4055000,26.0243,4076.87,43.8551,811,811,3683.36
-11339.8642578125,4060000,18.4635,4281.56,43.1561,812,812,3790.14
-11294.7021484375,4065000,24.3288,4166.82,43.5849,813,813,3534.53
-11651.1884765625,4070000,24.7141,4182.16,43.6861,814,814,3198.74
-11550.9736328125,4075000,22.8637,3177.73,43.426,815,815,3436.52
-11749.8271484375,4080000,20.575,3874.43,43.5323,816,816,3679.17
-11212.7001953125,4085000,43.7217,3681.36,44.1659,817,817,3101.96
-11588.1787109375,4090000,24.4567,3944.08,43.7425,818,818,3626.12
-11604.578125,4095000,20.7692,4125.61,43.286,819,819,3522.05
-11511.8427734375,4100000,21.4453,3836.44,42.7682,820,820,3905.86
-11712.87890625,4105000,22.4724,3689.52,43.2132,821,821,3668.64
-11353.2607421875,4110000,27.6936,4175.97,42.734,822,822,3287.81
-11503.421875,4115000,21.853,3959.92,43.2566,823,823,4170.68
-11721.78125,4120000,21.6483,4472.04,43.3056,824,824,3368.32
-11732.9384765625,4125000,18.7936,3910.12,43.5768,825,825,4045.86
-11674.0673828125,4130000,20.913,3235.27,43.3978,826,826,3688.25
-11979.701171875,4135000,19.2387,4393.85,43.4644,827,827,4064.58
-11747.208984375,4140000,19.2347,4189.62,43.4357,828,828,4338.73
-11807.6787109375,4145000,18.0711,4427.74,43.1098,829,829,3498.59
-11793.9541015625,4150000,25.4838,3609.21,43.0052,830,830,3609.98
-11751.9130859375,4155000,20.7546,4410.6,43.0039,831,831,4250.43
-11939.46484375,4160000,19.4244,4309.51,43.2775,832,832,4350.54
-11998.630859375,4165000,19.4018,4432.59,43.0859,833,833,4411.17
-11893.3701171875,4170000,18.8775,4426.75,42.9936,834,834,4228.46
-11855.08203125,4175000,19.8585,4392.34,43.2364,835,835,4368.11
-12012.99609375,4180000,24.6295,4427.74,43.3966,836,836,4375.12
-11842.435546875,4185000,19.2465,4452.8,43.1209,837,837,4303.75
-11834.794921875,4190000,19.03,4369.87,43.1857,838,838,4052.64
-11970.1923828125,4195000,20.4309,4440.18,43.3945,839,839,4132.64
-11235.0673828125,4200000,71.4886,3109.41,45.8929,840,840,1400.58
-11992.541015625,4205000,21.6309,4427.13,42.9964,841,841,4062.9
-12192.2080078125,4210000,18.583,4435.55,43.2024,842,842,4391.05
-11978.908203125,4215000,23.8291,4406.2,43.4692,843,843,4303.87
-12172.7685546875,4220000,19.2279,4416.96,43.6223,844,844,4172.34
-11964.1318359375,4225000,19.4208,4419.88,43.155,845,845,4366.23
-12148.287109375,4230000,19.863,4362.54,43.022,846,846,4212.14
-12237.314453125,4235000,19.5139,4376.58,43.236,847,847,4355.13
-11925.658203125,4240000,23.6287,4406.99,43.335,848,848,4417.21
-12169.185546875,4245000,19.4132,4450.18,43.1679,849,849,4284.5
-12304.6953125,4250000,19.1064,4411.73,43.0833,850,850,4369.51
-12199.228515625,4255000,19.473,4429.85,43.3073,851,851,4418.33
-12035.583984375,4260000,18.3259,4447.17,43.0998,852,852,4426.2
-12160.3740234375,4265000,19.4673,4426.99,43.2933,853,853,4310.06
-11965.810546875,4270000,22.5953,4409.49,43.0954,854,854,4293.3
-12295.2822265625,4275000,18.7984,4440.2,43.3355,855,855,4406.03
-12041.44140625,4280000,18.4616,4326.23,43.3588,856,856,4323.81
-11953.3798828125,4285000,18.3043,4454.01,43.093,857,857,4353.01
-11903.283203125,4290000,23.9081,4393.68,44.0827,858,858,3789.68
-12050.955078125,4295000,21.6179,4330.96,44.0103,859,859,4141.97
-12109.36328125,4300000,19.3512,4386.75,43.5183,860,860,4348.79
-12095.8994140625,4305000,18.6399,4435.74,43.157,861,861,4320.81
-12180.845703125,4310000,18.6188,4373.71,43.3705,862,862,4377.05
-12198.73046875,4315000,18.8176,4387.18,43.3461,863,863,4192.27
-12446.0810546875,4320000,18.638,4330.45,43.6183,864,864,4321.5
-12328.037109375,4325000,18.5945,4371.3,43.09,865,865,4348.6
-12174.052734375,4330000,18.9933,4363.55,43.5326,866,866,4330.04
-10084.02734375,4335000,36.2012,-14.81,53.9921,867,867,-14.47
-11659.1640625,4340000,68.6301,895.01,58.522,868,868,894.66
-12014.0458984375,4345000,22.1153,4128.13,43.959,869,869,3706.76
-12519.591796875,4350000,20.4234,4221.78,44.2502,870,870,3975.13
-12018.291015625,4355000,26.4657,4336.47,44.1785,871,871,3618.82
-12225.0654296875,4360000,20.8317,4202.09,43.4702,872,872,4113.96
-12003.2880859375,4365000,20.6694,4232.82,43.6045,873,873,4245.36
-12185.1748046875,4370000,20.8989,4158.09,43.6294,874,874,3936.77
-12430.1845703125,4375000,18.8897,4215.58,43.5905,875,875,4149.09
-12383.763671875,4380000,18.9984,4139.77,42.9495,876,876,4151.26
-12463.6533203125,4385000,19.0993,4275.63,43.2974,877,877,4284.73
-12457.1513671875,4390000,18.4899,4219.1,43.7216,878,878,4197.25
-12404.064453125,4395000,18.101,4300.08,43.2423,879,879,4301.34
-12621.9501953125,4400000,18.0805,4243.15,43.427,880,880,4247.47
-12540.845703125,4405000,18.3015,4291.9,42.8865,881,881,4309.41
-12556.4189453125,4410000,18.0287,4310.12,42.8752,882,882,4325.64
-12462.685546875,4415000,17.6359,4280.31,43.1636,883,883,4269.63
-12574.1806640625,4420000,18.1091,4288.78,43.3785,884,884,4311.48
-12707.345703125,4425000,18.3968,4254.77,43.5592,885,885,4293.38
-12717.1513671875,4430000,17.8545,4188.55,43.5738,886,886,4086.31
-12238.1396484375,4435000,20.3871,4219.88,43.1354,887,887,4082.08
-12416.93359375,4440000,17.8334,4213.5,43.6512,888,888,4248.31
-12277.8828125,4445000,17.9185,3863.45,43.3924,889,889,4009.96
-12589.212890625,4450000,17.8497,4287.77,43.5029,890,890,4172.5
-12207.7841796875,4455000,19.9018,4271.07,43.8498,891,891,4278.55
-12808.7578125,4460000,18.7225,4295.71,43.7313,892,892,4316.23
-12801.1279296875,4465000,17.7702,4349.61,43.3733,893,893,4309.44
-12638.8349609375,4470000,18.2795,4169.69,43.5519,894,894,4317.87
-12665.263671875,4475000,17.9052,4439.29,43.1522,895,895,4325.55
-12492.33203125,4480000,18.1461,4377.0,43.2842,896,896,4388.14
-12565.529296875,4485000,17.7849,4364.31,43.0316,897,897,4389.07
-12728.310546875,4490000,17.5827,4428.72,42.8879,898,898,4415.77
-12719.2861328125,4495000,18.2047,4393.83,42.851,899,899,4368.58
-12554.5595703125,4500000,18.0107,4384.26,43.1403,900,900,4420.51
-12681.8251953125,4505000,17.5121,4470.58,42.8399,901,901,4470.44
-12672.458984375,4510000,17.84,4451.04,43.1993,902,902,4440.19
-12402.8095703125,4515000,17.5634,4371.22,42.9357,903,903,4299.55
-12788.662109375,4520000,18.5135,4337.99,43.6667,904,904,4322.1
-12217.599609375,4525000,17.7806,4415.98,42.8096,905,905,4411.33
-10203.41796875,4530000,28.6744,580.21,46.8651,906,906,796.02
-12548.697265625,4535000,21.2098,463.12,48.7209,907,907,472.85
-11950.7587890625,4540000,27.8219,632.98,47.8271,908,908,596.71
-12205.234375,4545000,43.886,558.46,47.3293,909,909,543.22
-13006.650390625,4550000,23.2527,1951.44,44.5509,910,910,1819.68
-12520.1591796875,4555000,31.6369,2070.5,44.5759,911,911,1750.26
-13165.9267578125,4560000,25.7279,3590.22,44.5288,912,912,3280.69
-12743.8212890625,4565000,26.3,2111.19,43.9132,913,913,3728.98
-12555.2841796875,4570000,39.9273,2085.89,45.2251,914,914,2229.61
-12660.76171875,4575000,32.7086,4397.65,44.1626,915,915,3770.29
-12619.703125,4580000,21.8871,4416.55,43.5378,916,916,4076.34
-12630.3671875,4585000,21.4352,4432.67,43.6145,917,917,4477.11
-12664.9580078125,4590000,22.1707,4371.27,43.8359,918,918,4126.55
-12408.7890625,4595000,23.2364,4432.05,43.4763,919,919,4447.86
-12480.794921875,4600000,21.0166,4454.53,43.5326,920,920,4497.26
-12694.013671875,4605000,21.3248,4415.72,43.7812,921,921,4465.04
-12721.9111328125,4610000,22.8148,4424.51,43.867,922,922,4216.32
-12544.912109375,4615000,22.6396,4399.88,43.6041,923,923,4098.78
-12477.1904296875,4620000,20.6924,4393.16,43.3803,924,924,4423.32
-12594.927734375,4625000,20.772,4406.04,43.6203,925,925,4410.43
-12571.7138671875,4630000,20.8802,4410.42,43.6632,926,926,4361.75
-12580.2431640625,4635000,19.841,4423.25,43.4572,927,927,4422.28
-12425.05859375,4640000,20.1368,4410.97,43.7076,928,928,4429.12
-12557.6650390625,4645000,20.7558,4424.98,43.3155,929,929,4460.22
-12593.494140625,4650000,30.3847,4350.71,44.4137,930,930,3783.09
-12396.40625,4655000,23.7019,4410.41,43.5715,931,931,4215.46
-12467.51171875,4660000,20.6366,4432.59,43.181,932,932,4212.47
-12747.4345703125,4665000,23.5653,4397.24,43.5793,933,933,3986.78
-12549.93359375,4670000,26.6612,4462.37,43.9903,934,934,3813.07
-12357.9658203125,4675000,23.8653,4491.33,43.3926,935,935,4070.46
-12689.455078125,4680000,22.7281,4450.32,43.4958,936,936,4079.76
-12353.814453125,4685000,34.5054,2530.83,44.1458,937,937,3021.37
-12504.19921875,4690000,28.136,4470.76,43.4247,938,938,3415.22
-12680.6884765625,4695000,24.0556,4453.68,43.5074,939,939,4450.96
-12580.7841796875,4700000,20.2163,4430.85,43.3256,940,940,4393.01
-12759.1181640625,4705000,20.2038,4440.23,43.1195,941,941,4430.11
-12653.1845703125,4710000,19.7149,4451.35,43.1313,942,942,4220.79
-12868.158203125,4715000,20.5357,4480.02,43.4548,943,943,4240.81
-12839.7041015625,4720000,20.1127,4428.37,43.2378,944,944,4447.27
-12754.61328125,4725000,19.64,4384.08,43.3577,945,945,4304.21
-12868.7841796875,4730000,19.105,4439.02,43.5392,946,946,4424.82
-12976.9521484375,4735000,19.0332,4471.69,43.0624,947,947,4429.25
-12959.015625,4740000,19.278,4417.0,43.5191,948,948,4390.28
-12860.5517578125,4745000,19.186,4437.82,43.3623,949,949,4417.23
-12706.7666015625,4750000,19.23,4421.38,43.2098,950,950,4256.46
-12748.62109375,4755000,26.9831,4433.64,43.7155,951,951,4041.43
-12842.8671875,4760000,22.8421,4451.98,43.1101,952,952,4103.62
-12577.7763671875,4765000,27.1893,4498.29,43.1503,953,953,4318.83
-12657.298828125,4770000,23.7634,4402.19,43.2384,954,954,3934.16
-12505.8369140625,4775000,37.2323,4519.55,43.8193,955,955,4119.06
-12641.09375,4780000,34.2352,4112.54,43.2196,956,956,3682.65
-12801.57421875,4785000,36.5664,3928.33,44.479,957,957,2266.58
-12824.3515625,4790000,43.8482,2312.27,45.2335,958,958,1758.27
-12555.7060546875,4795000,53.8703,554.48,45.3924,959,959,574.01
-12860.7890625,4800000,36.7515,3337.68,44.3808,960,960,1417.09
-12974.7138671875,4805000,19.7617,2732.33,44.1933,961,961,1724.68
-13246.1787109375,4810000,40.8936,1957.73,45.1388,962,962,1188.06
-13087.9169921875,4815000,34.7536,3098.16,44.0627,963,963,2904.72
-12611.85546875,4820000,19.1894,4463.25,43.056,964,964,4269.92
-12814.447265625,4825000,19.3234,4495.05,43.3061,965,965,4366.23
-12921.8193359375,4830000,19.2541,4363.1,43.3409,966,966,4399.26
-12923.8662109375,4835000,18.4632,4347.74,43.4477,967,967,4381.8
-12968.564453125,4840000,19.3717,4370.24,43.769,968,968,4362.41
-12980.2978515625,4845000,19.8508,4312.84,43.3929,969,969,4323.76
-12790.9755859375,4850000,18.8142,4351.36,43.0737,970,970,4356.18
-12768.78515625,4855000,18.486,4432.41,43.2916,971,971,4030.25
-12864.2236328125,4860000,19.4437,4338.09,43.457,972,972,4376.7
-13107.0654296875,4865000,19.2628,4403.63,43.6635,973,973,4411.13
-12890.4423828125,4870000,19.212,4439.04,43.228,974,974,4460.24
-12969.0625,4875000,18.9743,4402.04,43.3546,975,975,4430.83
-13002.0517578125,4880000,19.137,4489.95,42.7744,976,976,4527.06
-12871.5283203125,4885000,18.7543,4396.53,42.7644,977,977,4434.77
-13082.4111328125,4890000,18.4629,4373.78,43.2134,978,978,4377.77
-13110.119140625,4895000,18.9177,4278.08,43.3208,979,979,4339.02
-12735.578125,4900000,19.4997,4138.59,43.424,980,980,3599.89
-13195.5625,4905000,17.5113,3411.63,43.2598,981,981,3667.82
-13005.45703125,4910000,16.7975,4058.77,43.6745,982,982,3790.5
-13179.7255859375,4915000,17.2233,4255.7,43.0468,983,983,4023.74
-12951.3896484375,4920000,18.383,3984.36,43.251,984,984,4300.34
-12722.0576171875,4925000,18.1153,4385.31,42.8963,985,985,4172.29
-12824.5849609375,4930000,17.8788,4413.13,42.6156,986,986,4467.95
-13238.134765625,4935000,18.5077,3784.86,43.2284,987,987,4333.64
-13091.1396484375,4940000,18.9138,4164.17,43.3889,988,988,4353.08
-12974.2841796875,4945000,18.1997,1865.51,42.5879,989,989,4476.79
-13176.41796875,4950000,19.0345,4521.17,42.8021,990,990,4507.02
-12779.78515625,4955000,18.6761,4539.6,42.6408,991,991,4265.62
-13053.0205078125,4960000,18.426,4507.91,42.7485,992,992,4503.44
-12945.1787109375,4965000,17.9229,4505.9,42.6277,993,993,4313.91
-13102.13671875,4970000,18.9332,4507.73,43.087,994,994,4510.2
-13212.7607421875,4975000,17.8469,4525.7,42.8616,995,995,3977.17
-12931.876953125,4980000,18.4272,4514.08,43.1173,996,996,4304.41
-13407.0986328125,4985000,18.5869,4337.77,43.0637,997,997,3914.61
-13479.388671875,4990000,19.3498,4249.81,43.2768,998,998,4262.02
-13377.0771484375,4995000,18.2931,4394.35,42.7237,999,999,4245.65
-13449.6357421875,5000000,19.0241,4537.28,43.3232,1000,1000,3672.91
-13632.619140625,5005000,19.4626,4504.88,43.19,1001,1001,4500.65
-13775.8515625,5010000,19.0008,4348.43,43.7721,1002,1002,4367.09
-13520.447265625,5015000,19.5138,4383.74,43.2062,1003,1003,4350.76
-13495.060546875,5020000,25.9635,2683.89,44.0192,1004,1004,4177.72
-12486.5478515625,5025000,42.734,-19.5,49.2231,1005,1005,-19.29
-11360.6494140625,5030000,103.3398,-74.4,60.153,1006,1006,-77.17
-11616.1884765625,5035000,56.2857,511.56,48.637,1007,1007,521.25
-13668.9755859375,5040000,21.5857,4342.19,43.3899,1008,1008,4378.49
-13583.3935546875,5045000,19.8816,4383.96,43.6886,1009,1009,4198.68
-13109.1591796875,5050000,18.8356,4497.31,42.7861,1010,1010,4104.99
-13391.693359375,5055000,20.2472,4377.6,43.5394,1011,1011,4395.2
-13408.6455078125,5060000,19.7791,4489.8,43.3941,1012,1012,4442.74
-13450.44140625,5065000,19.8835,4470.35,43.199,1013,1013,4455.19
-13401.830078125,5070000,19.9183,4382.43,43.3335,1014,1014,4305.14
-13689.76171875,5075000,20.8257,4397.41,43.7091,1015,1015,4401.5
-13663.08984375,5080000,21.2687,4461.97,43.5056,1016,1016,4431.35
-13562.318359375,5085000,20.7852,4516.27,43.4698,1017,1017,4489.51
-13504.7421875,5090000,20.721,4488.28,43.1509,1018,1018,4478.54
-13383.8779296875,5095000,20.2584,4507.11,43.3312,1019,1019,4480.87
-13322.6416015625,5100000,20.5436,4495.35,42.9803,1020,1020,4482.82
-13543.9794921875,5105000,20.3456,4434.0,43.3661,1021,1021,4446.25
-13380.314453125,5110000,20.3768,4506.28,43.2733,1022,1022,4465.33
-13326.248046875,5115000,19.4836,4540.17,42.5666,1023,1023,4511.57
-13241.26953125,5120000,19.9356,4476.25,43.1116,1024,1024,4495.51
-13377.2451171875,5125000,19.0951,4535.69,42.9708,1025,1025,4499.96
-13451.5537109375,5130000,19.6527,4496.35,42.9824,1026,1026,4485.39
-13140.83984375,5135000,18.92,4508.95,42.8843,1027,1027,4487.25
-13238.0830078125,5140000,18.7037,4504.14,42.5938,1028,1028,4505.18
-13201.208984375,5145000,18.4735,4482.78,42.8303,1029,1029,4458.12
-13425.6357421875,5150000,19.1132,4445.96,42.8913,1030,1030,4460.64
-13165.466796875,5155000,18.8731,4505.48,42.6567,1031,1031,4492.43
-13153.1796875,5160000,19.9406,4524.94,42.5966,1032,1032,4514.63
-13455.177734375,5165000,19.6696,4416.34,43.1431,1033,1033,4402.02
-13062.6884765625,5170000,19.1997,4561.56,42.6531,1034,1034,4530.01
-13202.732421875,5175000,18.9071,4526.68,42.4059,1035,1035,4479.99
-13300.0009765625,5180000,19.518,4511.82,43.075,1036,1036,4490.67
-13154.9814453125,5185000,18.7312,4557.76,42.2699,1037,1037,4284.6
-13368.158203125,5190000,19.1279,4486.83,42.7692,1038,1038,4480.32
-13142.408203125,5195000,18.3434,4536.67,42.5994,1039,1039,4527.75
-13420.177734375,5200000,18.5895,4542.48,42.777,1040,1040,4498.31
-13169.1298828125,5205000,19.478,4498.9,42.7683,1041,1041,4464.97
-13549.7890625,5210000,19.491,4434.24,42.9997,1042,1042,4452.1
-13203.19921875,5215000,20.2764,4504.61,43.1389,1043,1043,4374.57
-13405.1591796875,5220000,19.7874,4493.18,43.0566,1044,1044,4476.69
-13603.046875,5225000,19.6517,4457.72,42.9354,1045,1045,4500.43
-13427.2275390625,5230000,20.0068,4473.03,43.3014,1046,1046,4439.1
-13651.6796875,5235000,19.4948,4448.59,43.1121,1047,1047,4437.23
-13870.7587890625,5240000,19.1957,4529.59,43.1029,1048,1048,4492.34
-13486.39453125,5245000,18.9461,4485.85,43.0677,1049,1049,4475.92
-13476.38671875,5250000,19.4248,4450.16,43.1483,1050,1050,4426.45
-13584.115234375,5255000,19.4356,4448.29,43.3923,1051,1051,4486.29
-13430.388671875,5260000,19.3848,4475.84,43.2854,1052,1052,4499.14
-13399.1875,5265000,19.1224,4548.07,43.2825,1053,1053,4498.0
-13750.80859375,5270000,19.5626,4507.55,43.3628,1054,1054,4454.86
-13723.6025390625,5275000,19.1633,4496.4,43.1466,1055,1055,4240.8
-13857.8173828125,5280000,20.451,4491.88,43.6835,1056,1056,4427.46
-13496.626953125,5285000,22.5768,4532.84,43.2171,1057,1057,4498.42
-13791.095703125,5290000,20.4558,4389.94,43.6903,1058,1058,4401.59
-13687.556640625,5295000,20.177,4408.74,43.359,1059,1059,4428.4
-13599.357421875,5300000,21.1452,4404.05,43.5597,1060,1060,4413.82
-13720.140625,5305000,20.8049,4479.23,43.164,1061,1061,4482.54
-13682.5693359375,5310000,20.0649,4485.27,43.3316,1062,1062,4505.46
-13484.0849609375,5315000,20.8837,4468.79,43.3339,1063,1063,4297.67
-13823.0859375,5320000,20.2297,4433.79,43.0918,1064,1064,4460.56
-13536.9873046875,5325000,20.5325,4484.53,43.3891,1065,1065,4455.61
-13743.7578125,5330000,19.8701,4305.02,43.3999,1066,1066,4126.33
-13760.2939453125,5335000,19.1834,4336.09,43.8872,1067,1067,3957.15
-12102.8701171875,5340000,96.2951,-36.05,55.6576,1068,1068,243.74
-12434.19921875,5345000,85.6818,-22.52,47.4937,1069,1069,175.92
-13121.302734375,5350000,47.5425,2434.59,44.6285,1070,1070,2076.34
-13378.4541015625,5355000,19.8758,4587.46,42.7507,1071,1071,4574.5
-13438.6650390625,5360000,19.3702,4504.81,43.0059,1072,1072,4516.42
-13771.73046875,5365000,19.7285,4526.11,43.0014,1073,1073,4569.01
-13485.345703125,5370000,19.7798,4508.25,42.7975,1074,1074,4551.03
-13654.1103515625,5375000,19.5657,4431.19,43.0846,1075,1075,4514.29
-13590.8583984375,5380000,20.087,4597.93,43.5102,1076,1076,4561.15
-13558.298828125,5385000,19.217,4566.0,43.1982,1077,1077,4561.27
-13560.810546875,5390000,19.6516,4538.75,42.8029,1078,1078,4573.76
-13690.421875,5395000,22.715,4476.34,43.1706,1079,1079,3437.31
-13611.6689453125,5400000,20.2585,4519.29,43.353,1080,1080,4545.99
-13911.4287109375,5405000,19.6598,4470.25,42.8573,1081,1081,4495.85
-13854.8349609375,5410000,19.3731,4504.66,43.2094,1082,1082,4510.5
-13502.4658203125,5415000,18.8349,4605.18,42.5452,1083,1083,4371.35
-13575.3203125,5420000,19.8542,4478.2,42.9996,1084,1084,4303.85
-13710.609375,5425000,19.2685,4520.66,43.1042,1085,1085,4341.56
-13987.712890625,5430000,19.6936,4428.34,43.2513,1086,1086,4468.12
-13782.859375,5435000,19.9011,4504.84,43.6513,1087,1087,4506.94
-13969.134765625,5440000,21.3888,4432.16,43.6104,1088,1088,4472.61
-13731.359375,5445000,27.8144,4462.66,43.4416,1089,1089,3888.42
-13878.9638671875,5450000,18.9875,4504.9,43.0811,1090,1090,4496.49
-14062.5263671875,5455000,19.9366,4534.9,43.3865,1091,1091,4544.27
-14111.6640625,5460000,20.5535,4481.11,43.5838,1092,1092,4542.04
-13942.123046875,5465000,20.4957,4483.17,43.1375,1093,1093,4494.81
-14024.818359375,5470000,20.7929,4447.73,43.466,1094,1094,4462.56
-13978.681640625,5475000,20.6662,4444.79,43.6111,1095,1095,4472.49
-13958.6376953125,5480000,20.3285,4432.44,43.1724,1096,1096,4476.12
-14052.15625,5485000,20.7934,4303.59,43.4607,1097,1097,4411.99
-14061.23046875,5490000,20.1517,4243.89,43.5666,1098,1098,4274.33
-13992.009765625,5495000,20.6762,4455.32,43.3426,1099,1099,4476.81
-13811.134765625,5500000,20.5933,4446.48,43.5043,1100,1100,4501.92
-13691.1337890625,5505000,20.1491,3901.85,43.0815,1101,1101,4141.22
-13541.1337890625,5510000,19.9451,4539.87,42.6141,1102,1102,4518.26
-13599.3642578125,5515000,19.2176,4503.09,42.9832,1103,1103,4308.22
-13546.7705078125,5520000,19.8288,4462.69,42.8114,1104,1104,4490.57
-13581.962890625,5525000,28.747,4482.97,43.7689,1105,1105,3853.31
-13266.841796875,5530000,20.2194,4530.48,42.902,1106,1106,4557.81
-13513.7763671875,5535000,19.5797,4520.25,43.1569,1107,1107,4324.17
-13374.533203125,5540000,21.5,4541.07,42.8306,1108,1108,3913.5
-13584.3701171875,5545000,20.0892,4458.05,42.9885,1109,1109,4518.25
-12627.64453125,5550000,41.7475,1953.15,45.4953,1110,1110,764.06
-12218.1162109375,5555000,82.8293,-13.03,56.3947,1111,1111,-12.76
-13046.345703125,5560000,64.5841,2510.01,45.8296,1112,1112,1012.6
-13503.4404296875,5565000,19.1586,4544.44,42.9566,1113,1113,4479.87
-13466.15234375,5570000,20.3083,4541.37,42.9203,1114,1114,4311.39
-13673.580078125,5575000,18.9138,4469.04,42.6968,1115,1115,4483.67
-13421.048828125,5580000,19.1764,4513.42,42.571,1116,1116,4521.9
-13543.76171875,5585000,19.7923,4523.76,43.0228,1117,1117,4203.98
-13585.5732421875,5590000,19.8497,4468.94,42.759,1118,1118,4478.71
-13786.0947265625,5595000,18.929,4446.82,42.8615,1119,1119,4446.14
-13819.275390625,5600000,19.8967,4497.92,43.1484,1120,1120,4497.49
-13869.9013671875,5605000,19.7252,4487.89,43.0666,1121,1121,4452.77
-14104.044921875,5610000,19.163,4424.18,43.1195,1122,1122,4422.29
-13971.1474609375,5615000,19.2215,4473.92,43.1715,1123,1123,4416.07
-14062.3916015625,5620000,19.5068,4458.0,43.5208,1124,1124,4475.23
-13937.5400390625,5625000,19.7429,4444.24,43.2387,1125,1125,4283.37
-14139.564453125,5630000,19.7095,4462.03,43.2432,1126,1126,4451.74
-14030.4638671875,5635000,19.8121,4476.38,43.3834,1127,1127,4463.37
-14009.427734375,5640000,20.1127,4415.92,42.8283,1128,1128,4451.76
-14076.08984375,5645000,20.2858,4503.6,43.3631,1129,1129,4509.5
-14122.7890625,5650000,19.1614,4453.83,43.3745,1130,1130,4062.86
-14030.0185546875,5655000,20.2297,4479.03,43.2645,1131,1131,4319.92
-14035.822265625,5660000,20.1234,4446.9,43.0902,1132,1132,4445.8
-13918.3330078125,5665000,20.1994,4502.25,42.9133,1133,1133,4515.68
-13898.353515625,5670000,20.6603,4485.71,43.1677,1134,1134,4532.02
-13875.2705078125,5675000,20.1103,4522.54,42.7543,1135,1135,4510.23
-13826.35546875,5680000,20.5523,4602.72,43.2441,1136,1136,4332.98
-13978.271484375,5685000,21.4551,4500.0,43.3624,1137,1137,4304.44
-14078.0341796875,5690000,19.4763,4514.08,43.0572,1138,1138,4504.81
-14046.4423828125,5695000,19.4869,4485.43,43.1613,1139,1139,4567.94
-13992.376953125,5700000,19.8062,4480.07,43.0903,1140,1140,4508.78
-13842.56640625,5705000,19.9275,4578.46,43.1667,1141,1141,4572.51
-13712.005859375,5710000,20.1651,4573.94,42.7019,1142,1142,4546.95
