Running Env Steps,Running Forward KL,Real Det Return,Running Reverse KL,Reward Loss,Itration,Real Sto Return,Running Update Time
5735000,46.554,5089.25,22.6854,-15657.65234375,1147,5032.35,1147
5740000,45.5643,5078.06,21.9864,-15335.3251953125,1148,5013.24,1148
5745000,44.9938,5069.72,22.1742,-15364.6376953125,1149,5023.21,1149
5750000,45.8252,5093.28,21.7707,-15307.578125,1150,5014.35,1150
5755000,46.0368,5126.51,22.1198,-15523.1474609375,1151,5045.46,1151
5760000,46.0364,5071.7,21.7538,-15249.6240234375,1152,5001.65,1152
5765000,45.2612,5044.64,21.4615,-15354.2998046875,1153,5010.75,1153
5770000,45.7134,5082.27,22.0096,-15387.125,1154,5022.24,1154
5775000,46.1291,5103.63,22.4074,-15526.705078125,1155,5027.06,1155
5780000,46.0618,4999.2,22.5248,-15289.8974609375,1156,5016.93,1156
5785000,46.0639,5001.12,22.3385,-15615.94921875,1157,5019.07,1157
5790000,45.8827,4939.53,23.1207,-15336.44140625,1158,5004.01,1158
5795000,45.8246,4971.58,22.7337,-15764.8505859375,1159,5023.25,1159
5800000,45.7821,5017.71,22.1345,-15638.1201171875,1160,5021.01,1160
5805000,46.1385,5123.98,23.243,-15553.693359375,1161,5055.77,1161
5810000,46.036,5104.87,22.9508,-15674.71484375,1162,5061.36,1162
5815000,45.4303,5100.99,22.3569,-15709.48046875,1163,5037.63,1163
5820000,46.0894,5110.73,23.1564,-15151.2568359375,1164,5021.68,1164
5825000,45.443,5077.91,22.7542,-15125.9892578125,1165,5002.71,1165
5830000,45.6007,5109.47,22.8129,-15305.712890625,1166,5023.55,1166
5835000,46.363,5102.86,23.2804,-15613.2236328125,1167,5111.29,1167
5840000,46.4208,5124.35,22.9191,-15311.68359375,1168,5076.11,1168
5845000,45.858,5137.09,23.076,-15522.609375,1169,5061.54,1169
5850000,45.3636,5095.91,22.6576,-15152.328125,1170,5036.06,1170
5855000,46.1051,5102.3,22.471,-15345.125,1171,5026.27,1171
5860000,45.9212,5040.39,22.8344,-15194.4638671875,1172,5019.69,1172
5865000,45.8268,5142.08,22.9512,-15406.5244140625,1173,5086.99,1173
5870000,46.0354,5051.06,22.9517,-14794.6396484375,1174,5012.63,1174
5875000,45.5825,5149.56,22.4775,-15220.0810546875,1175,5117.1,1175
5880000,45.3004,5056.4,22.0954,-15273.6689453125,1176,5026.67,1176
5885000,45.5234,5097.09,22.373,-14999.2470703125,1177,5052.69,1177
5890000,45.0015,5077.09,22.3316,-15144.3203125,1178,5069.92,1178
5895000,45.4075,5164.87,22.2901,-15236.810546875,1179,5102.9,1179
5900000,46.065,5084.82,22.4213,-15364.662109375,1180,5047.75,1180
5905000,45.388,5052.62,22.3064,-15241.5126953125,1181,5048.52,1181
5910000,45.2493,5025.49,21.6298,-15513.015625,1182,5036.08,1182
5915000,44.6966,5044.61,21.7018,-15128.318359375,1183,5044.61,1183
5920000,45.2106,5118.62,21.6788,-15097.2236328125,1184,5094.61,1184
5925000,44.7253,5039.6,21.5456,-15157.7353515625,1185,5004.86,1185
5930000,45.1214,5001.39,22.3659,-15391.1416015625,1186,5038.51,1186
5935000,45.3939,5005.24,21.4933,-15412.6533203125,1187,4969.16,1187
5940000,45.1467,4974.96,21.3747,-15349.263671875,1188,4999.07,1188
5945000,44.6205,5027.29,20.9749,-15392.7109375,1189,5009.36,1189
5950000,44.5828,5010.32,21.179,-15500.5146484375,1190,4973.2,1190
5955000,45.439,5089.26,21.4199,-15357.0068359375,1191,5046.26,1191
5960000,44.7061,5067.34,21.2591,-15489.8623046875,1192,5027.83,1192
5965000,45.0289,5035.66,21.6336,-15429.830078125,1193,5038.97,1193
5970000,45.2041,4922.13,21.1089,-15526.4736328125,1194,4954.5,1194
5975000,44.8905,5009.19,21.0341,-15484.37109375,1195,5002.35,1195
5980000,44.2895,4995.91,20.6134,-15400.9072265625,1196,4969.08,1196
5985000,44.7217,4988.89,20.8299,-15229.7783203125,1197,4979.72,1197
5990000,45.0184,4949.51,20.7866,-15548.3447265625,1198,4961.82,1198
5995000,44.6279,4951.45,20.8627,-15399.095703125,1199,4979.8,1199
6000000,44.9633,4975.79,21.101,-15483.6884765625,1200,4943.37,1200
6005000,44.8651,4981.74,21.1365,-15420.4296875,1201,5005.55,1201
6010000,44.734,5016.64,20.7961,-15506.2626953125,1202,4984.89,1202
6015000,44.7381,5052.31,21.054,-15248.380859375,1203,5021.44,1203
6020000,44.681,4986.15,20.3866,-15522.2998046875,1204,4982.47,1204
6025000,44.7654,4956.17,21.1958,-15295.888671875,1205,4924.6,1205
6030000,45.1917,5050.66,21.0762,-15421.87890625,1206,4997.35,1206
6035000,45.2473,4968.16,21.3535,-15428.611328125,1207,4998.92,1207
6040000,45.4022,4952.29,21.4025,-15450.125,1208,4976.27,1208
6045000,45.1262,4992.54,21.3213,-15670.1572265625,1209,4984.06,1209
6050000,45.4985,4946.78,21.3944,-15357.8896484375,1210,4948.73,1210
6055000,45.3683,4952.11,21.0659,-15489.0673828125,1211,4975.01,1211
6060000,45.1765,4081.08,20.589,-15310.470703125,1212,4698.47,1212
6065000,45.4785,4578.46,20.8997,-15292.658203125,1213,4837.73,1213
6070000,45.3501,4962.33,21.1822,-15598.3125,1214,4988.72,1214
6075000,45.1852,5045.93,20.8244,-15611.501953125,1215,4791.58,1215
6080000,44.6942,5005.64,19.9258,-15475.7138671875,1216,4997.81,1216
6085000,45.0422,5085.03,21.287,-15591.4716796875,1217,5056.95,1217
6090000,45.8003,5032.66,21.3136,-15408.6669921875,1218,5007.26,1218
6095000,45.5108,4991.46,21.1204,-15548.353515625,1219,5024.29,1219
6100000,45.7608,5047.27,22.2003,-15677.16796875,1220,5081.53,1220
6105000,46.0672,5089.53,22.8419,-15753.9599609375,1221,5090.01,1221
6110000,45.3313,5107.81,22.3194,-15724.8671875,1222,5065.2,1222
6115000,45.3366,5028.67,22.3068,-15895.833984375,1223,5066.95,1223
6120000,45.0997,5137.26,22.0603,-15941.5546875,1224,5094.69,1224
6125000,44.6774,5129.06,21.5097,-15954.6962890625,1225,5076.74,1225
6130000,45.7165,5147.88,21.8279,-15966.6962890625,1226,5072.55,1226
6135000,44.7581,5085.67,20.2036,-15840.2158203125,1227,5034.21,1227
6140000,44.6226,5232.12,21.3411,-15601.0478515625,1228,5121.45,1228
6145000,45.1063,5039.44,21.4174,-15146.642578125,1229,4988.76,1229
6150000,45.1879,5032.9,21.7986,-15061.369140625,1230,4969.66,1230
6155000,44.9274,4875.28,22.041,-15344.9912109375,1231,4904.83,1231
6160000,45.0388,4308.73,20.9396,-15056.2001953125,1232,4572.46,1232
6165000,44.5296,4790.2,22.7185,-15029.103515625,1233,4857.62,1233
6170000,55.6632,-1.3,89.3788,-12856.1455078125,1234,2.39,1234
6175000,52.2911,194.68,59.5712,-11288.732421875,1235,199.6,1235
6180000,51.722,238.69,60.1282,-11479.9638671875,1236,233.98,1236
6185000,52.0419,337.05,59.3905,-11393.060546875,1237,344.11,1237
6190000,49.1013,465.51,49.8504,-12510.30078125,1238,460.47,1238
6195000,46.3629,2095.43,30.5305,-14098.373046875,1239,1376.22,1239
6200000,46.1217,3441.81,26.2963,-14564.0048828125,1240,3348.81,1240
6205000,46.3911,3231.31,25.9054,-13120.369140625,1241,3555.38,1241
6210000,44.6866,3654.52,25.874,-14312.4619140625,1242,3978.13,1242
6215000,46.5445,1991.33,42.0592,-13358.763671875,1243,1926.36,1243
6220000,43.9359,4590.53,26.8496,-14269.3232421875,1244,4243.09,1244
6225000,45.7746,4781.31,24.3251,-14459.259765625,1245,4290.67,1245
6230000,47.3167,4567.0,26.2904,-14700.4912109375,1246,4468.07,1246
6235000,47.3795,4971.15,26.3122,-15900.4501953125,1247,4736.18,1247
6240000,47.188,4801.33,28.4899,-15533.1162109375,1248,4545.45,1248
6245000,47.4322,5194.71,26.6482,-15691.447265625,1249,5029.85,1249
6250000,48.0197,5100.68,27.3848,-15981.4814453125,1250,5035.95,1250
6255000,54.0257,212.65,56.2512,-12830.330078125,1251,210.25,1251
6260000,51.4204,259.29,44.2742,-13773.2197265625,1252,169.44,1252
6265000,52.8534,189.84,58.1742,-16145.43359375,1253,200.83,1253
6270000,49.779,388.47,55.1879,-12363.603515625,1254,397.85,1254
6275000,46.3385,901.97,42.9128,-13142.7421875,1255,865.77,1255
6280000,47.2229,4247.43,31.3318,-13836.033203125,1256,3688.79,1256
6285000,46.3055,4517.85,25.5119,-14021.986328125,1257,4452.91,1257
6290000,46.2791,4770.62,25.8305,-14752.5078125,1258,4731.11,1258
6295000,45.8484,4747.02,25.8646,-14438.4248046875,1259,4639.05,1259
6300000,45.6236,5027.82,24.2731,-15195.2763671875,1260,4877.8,1260
6305000,46.4546,4889.99,24.5591,-15689.603515625,1261,4815.06,1261
6310000,46.1847,4959.9,24.2817,-15715.8466796875,1262,4883.2,1262
6315000,46.3353,4944.05,24.3064,-15957.6552734375,1263,4886.4,1263
6320000,46.4038,4994.23,23.6748,-15945.6884765625,1264,4883.05,1264
6325000,46.2368,4988.92,23.602,-15879.630859375,1265,4922.4,1265
6330000,46.069,4946.85,24.0741,-15725.203125,1266,4857.84,1266
6335000,45.3661,4977.17,23.9223,-15968.744140625,1267,4907.08,1267
6340000,45.5077,5089.12,23.6537,-15820.0771484375,1268,4983.71,1268
6345000,46.0339,5089.35,23.3263,-15771.3056640625,1269,5008.19,1269
6350000,45.9613,5053.27,23.6705,-15923.576171875,1270,4997.31,1270
6355000,45.4607,5002.06,23.4194,-15824.03515625,1271,4991.17,1271
6360000,46.1056,5056.48,23.2626,-15791.1640625,1272,4999.83,1272
6365000,45.9811,5086.24,23.323,-15963.21484375,1273,5020.07,1273
6370000,45.9958,5123.49,22.354,-15698.5947265625,1274,5046.67,1274
6375000,45.7931,5089.61,22.3405,-15901.4814453125,1275,5029.99,1275
6380000,45.5445,5046.11,22.1457,-15623.8369140625,1276,4967.75,1276
6385000,45.452,5091.81,22.2267,-15980.0185546875,1277,5006.09,1277
6390000,45.8615,5121.84,22.408,-15984.8046875,1278,5042.81,1278
6395000,45.3919,5166.23,22.3083,-15834.3330078125,1279,5052.68,1279
6400000,45.3598,5146.42,22.3541,-15745.7138671875,1280,5043.69,1280
6405000,45.3195,5099.25,22.3618,-15516.0380859375,1281,4943.74,1281
6410000,45.462,4980.55,22.5852,-15619.115234375,1282,4967.7,1282
6415000,45.6465,5043.66,22.7271,-15663.2158203125,1283,4970.85,1283
6420000,45.5124,5091.98,22.6548,-15667.462890625,1284,4990.51,1284
6425000,45.5655,5046.46,22.2306,-15800.4794921875,1285,4965.38,1285
6430000,45.4105,5049.7,22.0494,-15673.83984375,1286,4934.36,1286
6435000,45.4483,5051.65,21.9188,-15650.5517578125,1287,4974.18,1287
6440000,46.1612,5081.08,23.0179,-15716.8388671875,1288,4985.75,1288
6445000,45.9092,5014.48,22.3046,-15840.9560546875,1289,4950.04,1289
6450000,45.6107,5108.91,21.9974,-15707.7255859375,1290,4971.18,1290
6455000,45.4369,5144.8,22.2091,-15860.9912109375,1291,5004.7,1291
6460000,45.8501,5025.78,21.9626,-15944.5107421875,1292,4944.18,1292
6465000,45.8196,5023.51,22.2891,-15764.7509765625,1293,4766.98,1293
6470000,45.5897,5086.72,21.9398,-16058.123046875,1294,4985.28,1294
6475000,45.5,5059.63,21.5327,-16008.1787109375,1295,4953.82,1295
6480000,45.3106,5109.51,21.7346,-16054.185546875,1296,4932.79,1296
6485000,45.4476,5030.82,21.8039,-16123.701171875,1297,4929.51,1297
6490000,45.3359,5056.36,22.0705,-16240.384765625,1298,4912.78,1298
6495000,45.5773,5123.53,21.6153,-15913.7841796875,1299,4977.2,1299
6500000,45.2721,5066.17,21.0339,-15854.916015625,1300,4925.8,1300
6505000,44.8893,5013.85,20.5496,-15849.9033203125,1301,4855.77,1301
6510000,45.0898,4999.63,21.1378,-15939.33984375,1302,4878.74,1302
6515000,45.5867,5004.49,20.8688,-15915.9453125,1303,4888.08,1303
6520000,45.5286,5039.62,21.411,-16113.19140625,1304,4957.51,1304
6525000,45.9415,4986.85,21.5744,-16164.814453125,1305,4908.1,1305
6530000,45.9859,5013.18,21.5943,-16092.3349609375,1306,4932.86,1306
6535000,45.8235,5079.47,21.1528,-16120.994140625,1307,4965.1,1307
6540000,45.6879,5090.58,21.5561,-15916.794921875,1308,4989.42,1308
6545000,45.5195,5119.03,21.2491,-15936.4873046875,1309,4974.35,1309
6550000,45.5476,5025.23,21.2251,-15720.0361328125,1310,4849.48,1310
6555000,44.9665,5049.65,21.3718,-15751.4140625,1311,4963.62,1311
6560000,45.5161,5022.68,21.732,-16002.1455078125,1312,4925.3,1312
6565000,46.1687,5027.49,21.6264,-15948.5224609375,1313,4935.52,1313
6570000,45.7419,5036.18,21.2557,-15880.4140625,1314,4937.06,1314
6575000,45.5246,5006.57,20.7181,-15693.869140625,1315,4917.48,1315
6580000,45.9476,5037.26,20.7776,-15703.4814453125,1316,4924.3,1316
6585000,45.6849,5045.52,20.8084,-15773.212890625,1317,4942.78,1317
6590000,45.324,5089.23,20.3503,-15799.296875,1318,4973.64,1318
6595000,45.4128,5012.45,20.927,-15812.25390625,1319,4889.9,1319
6600000,45.7107,5079.35,21.1045,-15884.58984375,1320,4968.45,1320
6605000,45.6407,5034.07,20.8643,-15851.5986328125,1321,4930.12,1321
6610000,45.9071,4960.73,21.2673,-15758.5625,1322,4863.93,1322
6615000,45.1673,5065.75,20.8269,-15858.8251953125,1323,4920.57,1323
6620000,45.235,5050.43,20.6755,-15873.6962890625,1324,4932.97,1324
6625000,45.4517,5076.18,20.6752,-15619.388671875,1325,4830.55,1325
6630000,45.8103,5041.95,20.8761,-16061.7177734375,1326,4957.0,1326
6635000,45.7801,5013.95,21.2879,-15946.984375,1327,4897.77,1327
6640000,46.0894,5096.77,21.4918,-15953.3251953125,1328,4981.96,1328
6645000,45.5208,5090.25,20.864,-15757.1123046875,1329,4961.19,1329
6650000,45.6326,5054.0,21.4479,-15905.1162109375,1330,4914.49,1330
6655000,46.512,5046.8,21.8269,-16071.4912109375,1331,4953.75,1331
6660000,45.4265,5100.52,20.8131,-15776.9287109375,1332,4961.49,1332
6665000,45.6491,4959.32,21.0294,-15787.7119140625,1333,4918.13,1333
6670000,45.864,5063.12,20.8729,-15511.9013671875,1334,4989.25,1334
6675000,45.5944,4987.34,20.4344,-15709.9814453125,1335,4956.06,1335
6680000,46.0602,5101.44,20.9964,-16121.337890625,1336,4992.34,1336
6685000,45.9936,5090.14,20.9217,-15756.107421875,1337,4979.48,1337
6690000,45.7081,5091.74,20.4582,-15646.2705078125,1338,4859.07,1338
6695000,45.4799,5087.54,20.7734,-15496.1015625,1339,4950.62,1339
6700000,45.8751,5020.32,21.1397,-15594.912109375,1340,4888.07,1340
6705000,46.4689,5045.97,21.3123,-15759.2138671875,1341,4924.75,1341
6710000,45.5721,5005.54,20.5989,-15538.509765625,1342,4932.22,1342
6715000,45.0453,4925.18,20.2596,-15413.734375,1343,4871.33,1343
6720000,45.6413,4903.08,20.9563,-15366.9990234375,1344,4822.77,1344
6725000,45.5093,5036.31,20.8781,-15724.052734375,1345,4825.89,1345
6730000,45.7098,4937.07,20.5618,-15682.7529296875,1346,4890.41,1346
6735000,45.2274,4976.8,20.1847,-15643.71484375,1347,4936.72,1347
6740000,45.0422,4971.65,21.0606,-15375.2646484375,1348,4934.82,1348
6745000,45.2372,5008.76,20.5426,-15671.4267578125,1349,4950.39,1349
6750000,44.8405,4941.57,20.5821,-15689.4208984375,1350,4802.01,1350
6755000,45.232,5046.15,20.6745,-15778.3623046875,1351,4800.97,1351
6760000,45.7398,4954.82,21.451,-15644.87109375,1352,4844.52,1352
6765000,45.0322,4974.19,20.8163,-15531.0390625,1353,4721.46,1353
6770000,45.2413,4885.1,21.1015,-15663.7099609375,1354,4931.2,1354
6775000,45.4727,4897.45,20.9638,-15411.4052734375,1355,4879.65,1355
6780000,45.5829,4810.46,20.8991,-15700.1953125,1356,4841.2,1356
6785000,45.5747,4872.04,21.0646,-15495.6513671875,1357,4889.23,1357
6790000,45.8184,4933.18,21.087,-15999.037109375,1358,4967.32,1358
6795000,45.3836,4901.31,20.7594,-15737.08984375,1359,4906.71,1359
6800000,45.7957,4964.57,20.9707,-15746.2177734375,1360,4922.43,1360
6805000,45.4546,5017.22,21.025,-15796.9208984375,1361,4931.75,1361
6810000,45.5218,5034.29,20.9779,-15743.177734375,1362,4973.08,1362
6815000,45.89,5093.59,21.5086,-15564.853515625,1363,4887.63,1363
6820000,45.353,5032.25,20.6049,-15564.2060546875,1364,4785.12,1364
6825000,45.427,5001.48,20.9322,-15761.8759765625,1365,4794.53,1365
6830000,45.4251,5134.14,20.7624,-15629.2421875,1366,4825.62,1366
6835000,45.1445,5041.02,20.9649,-15722.8046875,1367,4777.68,1367
6840000,45.6587,4988.92,21.1831,-15695.1005859375,1368,4934.59,1368
6845000,45.2426,4883.55,20.8795,-15559.2763671875,1369,4684.57,1369
6850000,44.9815,5116.18,20.8572,-15690.810546875,1370,4981.77,1370
6855000,45.3112,5040.51,20.6465,-15611.005859375,1371,4513.04,1371
6860000,44.7705,5117.04,20.5063,-15652.8681640625,1372,4792.25,1372
6865000,44.9878,5057.07,20.3688,-15501.9208984375,1373,4989.41,1373
6870000,45.7937,4928.06,20.5764,-15680.08203125,1374,4703.99,1374
6875000,45.4794,5024.14,20.9929,-15650.1640625,1375,4735.67,1375
6880000,44.9278,5025.17,20.985,-15497.078125,1376,4860.31,1376
6885000,45.0708,4989.32,20.8007,-15558.349609375,1377,4712.18,1377
6890000,45.3632,4964.35,20.7306,-15477.73828125,1378,4673.01,1378
6895000,44.5939,4638.41,20.2908,-14789.076171875,1379,4553.62,1379
6900000,44.5948,5097.85,20.0913,-15716.38671875,1380,4982.2,1380
6905000,45.0024,4874.94,20.6022,-15174.73046875,1381,4778.42,1381
6910000,44.8425,5034.11,20.2695,-15537.8330078125,1382,4784.62,1382
6915000,44.6807,4976.92,20.5074,-15241.2607421875,1383,4935.09,1383
6920000,45.2697,4833.13,20.8814,-15390.119140625,1384,4842.52,1384
6925000,45.4206,4951.37,20.5292,-15493.619140625,1385,4858.32,1385
6930000,45.2897,5034.49,20.6209,-15417.8291015625,1386,4838.77,1386
6935000,44.9351,5063.47,20.3564,-15419.0234375,1387,5014.44,1387
6940000,45.356,4945.52,20.9226,-15312.98046875,1388,4856.03,1388
6945000,45.2246,5021.09,20.3888,-15558.591796875,1389,4953.77,1389
6950000,45.8726,4950.14,20.9477,-15834.0341796875,1390,4955.21,1390
6955000,45.2316,4968.57,20.5602,-15625.876953125,1391,4885.11,1391
6960000,44.677,4886.26,20.6582,-15484.5693359375,1392,4900.99,1392
6965000,45.1368,4881.04,20.8967,-15198.984375,1393,4880.91,1393
6970000,44.887,5002.77,20.0556,-15355.92578125,1394,4907.49,1394
6975000,45.0417,4907.11,20.7052,-15151.9580078125,1395,4856.81,1395
6980000,45.1848,4894.11,20.6152,-15520.2412109375,1396,4867.93,1396
6985000,45.6303,4900.36,20.5934,-15771.2021484375,1397,4862.51,1397
6990000,45.2428,5004.48,20.3208,-15643.9052734375,1398,4864.08,1398
6995000,45.5921,4954.71,20.9174,-15363.4794921875,1399,4853.26,1399
7000000,45.2061,4816.39,20.8035,-14987.9892578125,1400,4797.8,1400
7005000,44.5841,4921.94,19.8369,-15477.5927734375,1401,4865.34,1401
7010000,44.955,5038.42,20.0427,-15228.8203125,1402,4928.3,1402
7015000,45.3909,4944.78,20.3967,-15017.2373046875,1403,4732.98,1403
7020000,45.527,4947.93,20.4336,-14824.888671875,1404,4850.61,1404
7025000,45.5596,4968.15,20.7602,-14932.6875,1405,4859.38,1405
7030000,45.9203,4987.7,21.0515,-15110.7880859375,1406,4911.54,1406
7035000,45.4706,5073.47,20.5408,-15193.4814453125,1407,4882.87,1407
7040000,45.7735,5032.49,20.7303,-15102.1767578125,1408,4921.73,1408
7045000,45.9217,4996.68,20.576,-14963.8525390625,1409,4738.4,1409
7050000,46.2169,5040.56,21.0882,-15193.619140625,1410,4918.83,1410
7055000,45.6507,5001.16,20.7008,-14880.2841796875,1411,4889.2,1411
7060000,45.5878,5051.99,20.9025,-15074.2890625,1412,4702.08,1412
7065000,45.9669,4990.35,20.8448,-15072.2333984375,1413,4799.26,1413
7070000,46.0977,5072.68,20.6913,-15105.3125,1414,4756.88,1414
7075000,45.7749,5012.36,21.2603,-14924.712890625,1415,4853.83,1415
7080000,45.6977,5100.28,20.4948,-15088.4833984375,1416,4895.92,1416
7085000,45.4266,5055.75,20.4765,-15170.7421875,1417,4968.67,1417
7090000,45.9814,5018.68,20.7527,-15245.2470703125,1418,4888.27,1418
7095000,44.9823,5060.09,20.0554,-15221.33984375,1419,4936.59,1419
7100000,45.2324,5020.7,19.775,-15248.50390625,1420,4907.21,1420
7105000,45.5651,5011.46,20.6556,-14947.8955078125,1421,4878.6,1421
7110000,44.7907,5056.82,20.0163,-15072.998046875,1422,4916.82,1422
7115000,45.5357,5096.31,20.2151,-15196.3095703125,1423,4817.7,1423
7120000,45.2488,5014.53,20.2254,-15469.3193359375,1424,4487.24,1424
7125000,45.8353,4993.4,21.0255,-15137.791015625,1425,4805.69,1425
7130000,44.7807,5050.29,19.8572,-15333.8193359375,1426,4808.64,1426
7135000,44.8618,4952.13,19.7653,-15094.322265625,1427,4575.07,1427
7140000,45.6056,4984.37,20.2219,-15206.99609375,1428,4861.39,1428
7145000,45.4531,4904.93,19.9651,-15002.453125,1429,4691.36,1429
7150000,45.8111,4948.94,19.8503,-14898.4111328125,1430,4848.81,1430
7155000,45.691,4992.22,19.913,-15094.5419921875,1431,4707.26,1431
7160000,45.5617,4902.38,20.5097,-15080.48828125,1432,4852.46,1432
7165000,46.2873,4918.25,20.0738,-15120.7041015625,1433,4833.58,1433
7170000,45.3086,4980.26,20.256,-15227.0322265625,1434,4910.01,1434
7175000,45.7232,4890.87,20.4435,-15234.4248046875,1435,4883.7,1435
7180000,45.3247,5000.58,21.0823,-15354.810546875,1436,4912.16,1436
7185000,45.6281,4960.71,20.2401,-15347.8466796875,1437,4878.75,1437
7190000,45.1954,4973.95,19.9856,-15296.1328125,1438,4775.84,1438
7195000,44.4492,4815.91,19.6308,-15210.9609375,1439,4875.63,1439
7200000,45.2719,4948.84,20.1842,-15557.4951171875,1440,4930.15,1440
7205000,44.9883,4907.07,20.2995,-15598.3671875,1441,4909.56,1441
7210000,44.1856,4834.04,19.5354,-15440.9736328125,1442,4892.94,1442
7215000,44.1678,4850.29,19.6317,-15451.990234375,1443,4809.0,1443
7220000,45.1877,5015.52,20.0263,-15653.33984375,1444,4925.25,1444
7225000,44.1906,4828.08,19.1582,-15552.001953125,1445,4894.17,1445
7230000,44.6474,4909.62,19.6079,-15804.33203125,1446,4767.53,1446
7235000,45.6751,1936.76,24.4626,-15513.8857421875,1447,1348.84,1447
7240000,44.8756,3997.25,22.09,-15507.5166015625,1448,2605.75,1448
7245000,46.9823,1422.91,40.4394,-13871.810546875,1449,1419.98,1449
7250000,45.7848,1689.63,28.7169,-16105.470703125,1450,1965.87,1450
7255000,44.9108,4602.17,23.6157,-15774.7841796875,1451,4725.16,1451
7260000,43.457,4771.81,22.19,-15267.076171875,1452,4682.98,1452
7265000,44.1891,5113.21,22.0905,-15896.0634765625,1453,4925.51,1453
7270000,44.5675,5103.04,21.3816,-16020.9638671875,1454,4939.79,1454
7275000,44.8611,4948.01,21.02,-15494.875,1455,4806.67,1455
7280000,46.0226,4935.36,22.1821,-15668.1494140625,1456,4801.25,1456
7285000,45.7074,4938.06,21.7808,-15676.9052734375,1457,4778.53,1457
7290000,45.301,4971.7,21.4474,-15814.3779296875,1458,4838.78,1458
7295000,46.0314,4899.47,21.3163,-15637.3408203125,1459,4826.03,1459
7300000,45.881,4979.37,21.4421,-15820.6357421875,1460,4878.58,1460
7305000,45.4981,4987.79,21.2939,-15928.2890625,1461,4824.79,1461
7310000,45.6136,5036.31,21.3656,-16042.056640625,1462,4868.59,1462
7315000,45.4329,5010.14,21.2419,-15921.8017578125,1463,4808.27,1463
7320000,45.5818,5045.89,21.355,-15886.783203125,1464,4854.96,1464
7325000,45.4725,5005.14,21.2786,-16169.7177734375,1465,4826.08,1465
7330000,45.2199,5085.85,21.4346,-16062.90234375,1466,4852.71,1466
7335000,44.7593,5100.44,20.898,-15915.1201171875,1467,4862.25,1467
7340000,45.2807,5075.12,20.6877,-15574.2626953125,1468,4864.13,1468
7345000,45.7437,5100.0,21.1854,-16128.1435546875,1469,4928.51,1469
7350000,45.0949,5122.42,21.0634,-15880.5869140625,1470,4931.71,1470
7355000,45.578,5079.82,20.9753,-15933.40625,1471,4797.56,1471
7360000,45.7881,5074.46,21.2184,-15915.0205078125,1472,4884.26,1472
7365000,45.7475,5032.92,20.4666,-15746.7666015625,1473,4885.79,1473
7370000,45.5914,5094.81,21.2845,-15925.7373046875,1474,4922.9,1474
7375000,45.8122,5149.18,20.6786,-15865.1005859375,1475,4902.53,1475
7380000,45.2042,5091.17,20.2649,-15857.50390625,1476,4792.77,1476
7385000,45.6473,5110.4,20.5101,-15826.5859375,1477,4920.37,1477
7390000,45.0779,5089.9,20.1196,-15712.4501953125,1478,4922.09,1478
7395000,44.9801,4936.85,20.2776,-15958.158203125,1479,4910.69,1479
7400000,45.1426,4553.97,21.9316,-14789.3857421875,1480,4452.98,1480
7405000,45.2823,4099.04,22.352,-14562.9541015625,1481,4201.98,1481
7410000,45.4198,1508.92,19.629,-15754.8134765625,1482,1570.73,1482
7415000,45.8437,3815.08,24.415,-15670.75,1483,4032.96,1483
7420000,47.7128,3053.71,29.7303,-16443.44921875,1484,2153.94,1484
7425000,45.6586,4584.84,25.0837,-15716.3056640625,1485,3534.96,1485
7430000,45.987,4602.63,24.1897,-16627.74609375,1486,4571.52,1486
7435000,45.0629,4766.07,22.3226,-16004.9365234375,1487,4136.16,1487
7440000,46.7956,4802.53,24.5242,-16247.33203125,1488,4781.52,1488
7445000,45.9892,4880.82,23.101,-16509.806640625,1489,4770.29,1489
7450000,43.8686,4808.94,22.6183,-15854.4921875,1490,4721.63,1490
7455000,44.8041,4958.4,23.5556,-15686.779296875,1491,4855.68,1491
7460000,45.7779,4912.33,22.1546,-16110.6181640625,1492,4781.58,1492
7465000,49.3232,544.68,45.2088,-17554.3671875,1493,549.41,1493
7470000,47.1576,4467.32,23.5249,-15451.322265625,1494,4454.82,1494
7475000,47.6301,4468.07,25.9652,-15416.4453125,1495,3528.57,1495
7480000,47.693,4692.05,26.1931,-16594.9609375,1496,4529.57,1496
7485000,46.8567,4917.23,25.4445,-16256.412109375,1497,4845.31,1497
7490000,44.9867,4939.74,25.3754,-15775.40625,1498,4800.94,1498
7495000,46.0469,5071.18,23.2063,-15057.2197265625,1499,4891.09,1499
