Running Env Steps,Reward Loss,Real Sto Return,Itration,Running Reverse KL,Running Forward KL,Real Det Return,Running Update Time
5725000,-13567.4072265625,4458.38,1145,24.2718,42.1657,4481.6,1145
5730000,-13826.794921875,4443.81,1146,25.6455,42.4779,4290.63,1146
5735000,-13460.609375,4441.47,1147,23.9532,42.5525,4480.8,1147
5740000,-13567.9306640625,4437.65,1148,23.8093,42.3985,4473.72,1148
5745000,-13544.5361328125,4425.54,1149,23.985,42.6651,4469.01,1149
5750000,-13620.5576171875,4463.18,1150,24.0591,42.5371,4486.67,1150
5755000,-13665.2529296875,4458.5,1151,23.9792,42.5256,4484.45,1151
5760000,-13670.064453125,4433.93,1152,24.1537,42.7597,4468.11,1152
5765000,-13568.8671875,4470.93,1153,24.2148,42.6944,4493.96,1153
5770000,-13673.8212890625,4499.09,1154,24.1288,42.4947,4510.39,1154
5775000,-13541.5869140625,4500.51,1155,23.8783,42.5234,4539.79,1155
5780000,-13523.263671875,4470.8,1156,24.1531,42.789,4518.0,1156
5785000,-13495.431640625,4473.18,1157,23.5969,42.4342,4524.83,1157
5790000,-13496.359375,4323.69,1158,25.099,42.5939,4508.82,1158
5795000,-13539.876953125,4459.57,1159,23.7686,42.7959,4521.98,1159
5800000,-13468.6953125,4458.52,1160,23.3911,42.4533,4487.58,1160
5805000,-13601.958984375,4493.88,1161,23.8564,42.2883,4478.49,1161
5810000,-13636.787109375,4302.95,1162,23.0727,42.5212,4514.1,1162
5815000,-13398.869140625,4495.15,1163,22.7105,42.2341,4520.04,1163
5820000,-13459.8193359375,4325.96,1164,22.7911,41.9252,4519.55,1164
5825000,-13729.92578125,4471.0,1165,23.5878,42.3156,4516.8,1165
5830000,-13727.193359375,4488.45,1166,23.8034,42.6711,4504.17,1166
5835000,-13739.75390625,4455.09,1167,23.035,42.5858,4489.49,1167
5840000,-13691.3740234375,4477.64,1168,23.367,42.7801,4510.8,1168
5845000,-13747.8662109375,4498.35,1169,23.2049,42.5099,4524.35,1169
5850000,-13744.4306640625,4494.09,1170,23.2563,42.4242,4507.46,1170
5855000,-13772.96484375,4463.81,1171,23.3214,42.3957,4472.57,1171
5860000,-13898.126953125,4477.46,1172,24.0053,42.5795,4485.95,1172
5865000,-13800.5615234375,4496.45,1173,23.8156,42.8014,4492.48,1173
5870000,-13767.845703125,4461.26,1174,23.7958,42.5803,4451.66,1174
5875000,-13790.1201171875,4468.71,1175,23.556,42.8402,4475.81,1175
5880000,-13750.0263671875,4505.55,1176,24.0086,42.2005,4516.87,1176
5885000,-13721.376953125,4461.56,1177,23.5631,42.5063,4479.68,1177
5890000,-13783.7021484375,4478.51,1178,23.3418,42.3514,4494.74,1178
5895000,-13834.001953125,4507.46,1179,24.0474,42.5134,4521.07,1179
5900000,-13836.6923828125,4493.52,1180,24.0479,42.5354,4504.25,1180
5905000,-13911.068359375,4498.82,1181,23.8343,42.4779,4488.94,1181
5910000,-13986.0625,4507.09,1182,23.7735,42.5298,4540.04,1182
5915000,-13867.0537109375,4504.89,1183,23.8122,42.4222,4486.61,1183
5920000,-13951.716796875,4502.1,1184,24.2088,42.7633,4510.88,1184
5925000,-13992.158203125,4491.53,1185,24.0087,42.5936,4480.64,1185
5930000,-13709.162109375,4481.11,1186,23.5871,42.5443,4460.79,1186
5935000,-13838.4501953125,4502.55,1187,23.5079,42.6099,4500.58,1187
5940000,-13656.8564453125,4496.98,1188,24.053,42.4701,4475.27,1188
5945000,-13531.8359375,4486.11,1189,23.1839,42.5104,4497.88,1189
5950000,-13657.73046875,4463.49,1190,23.54,42.7584,4476.36,1190
5955000,-13682.125,4473.02,1191,23.6352,42.6397,4472.32,1191
5960000,-13797.87109375,4477.15,1192,23.8321,42.8638,4475.42,1192
5965000,-13691.5322265625,4508.56,1193,23.9745,42.8369,4496.37,1193
5970000,-13714.0908203125,4487.67,1194,23.2434,42.7573,4498.93,1194
5975000,-13789.53515625,4531.76,1195,23.3832,42.6529,4552.16,1195
5980000,-13756.8203125,4486.54,1196,23.2808,43.2945,4528.31,1196
5985000,-13739.4755859375,4520.35,1197,23.365,42.5056,4532.2,1197
5990000,-13737.775390625,4508.56,1198,23.4076,43.0506,4545.94,1198
5995000,-13813.697265625,4552.31,1199,23.2924,42.5565,4541.42,1199
6000000,-13807.544921875,4483.83,1200,22.2477,42.7903,4539.31,1200
6005000,-13809.484375,4539.16,1201,22.9993,42.884,4555.98,1201
6010000,-13915.4140625,4494.5,1202,22.9429,43.083,4526.07,1202
6015000,-13883.6396484375,4460.89,1203,22.5533,42.6363,4508.26,1203
6020000,-13974.1708984375,4481.17,1204,22.9766,43.1889,4510.23,1204
6025000,-13961.5703125,4488.33,1205,22.4624,42.8033,4538.27,1205
6030000,-14043.37890625,4494.2,1206,23.3524,42.8856,4509.06,1206
6035000,-13910.173828125,4539.07,1207,22.615,42.8627,4605.32,1207
6040000,-13831.83203125,4485.76,1208,22.2315,42.8328,4513.04,1208
6045000,-13771.2578125,4462.73,1209,22.0989,42.8071,4531.44,1209
6050000,-13558.7509765625,4502.44,1210,21.7813,42.5284,4545.39,1210
6055000,-13766.0556640625,4457.03,1211,21.7328,42.5465,4531.05,1211
6060000,-13958.3037109375,4503.48,1212,22.65,42.8604,4534.78,1212
6065000,-13745.0771484375,4497.74,1213,21.767,42.8261,4555.03,1213
6070000,-13834.0732421875,4472.78,1214,22.1421,42.8709,4518.46,1214
6075000,-13795.255859375,4480.6,1215,21.4983,42.8829,4549.11,1215
6080000,-13755.818359375,4476.3,1216,21.369,42.6384,4544.22,1216
6085000,-13697.0927734375,4250.56,1217,21.3978,42.3516,4537.76,1217
6090000,-13705.7021484375,4447.21,1218,21.1644,42.3414,4500.7,1218
6095000,-13818.51953125,4440.45,1219,21.9908,42.9538,4503.69,1219
6100000,-13731.2353515625,4431.7,1220,22.0266,42.9108,4501.63,1220
6105000,-13824.560546875,4439.84,1221,22.4162,42.7415,4461.61,1221
6110000,-13959.841796875,4448.44,1222,22.4351,42.8868,4504.98,1222
6115000,-13945.1943359375,4453.87,1223,22.1193,42.6283,4510.18,1223
6120000,-13914.4765625,4482.81,1224,22.113,42.6514,4542.7,1224
6125000,-13843.052734375,4440.99,1225,21.9819,42.6545,4503.15,1225
6130000,-13913.0703125,4474.41,1226,22.2054,42.9689,4550.09,1226
6135000,-13758.2734375,4433.43,1227,21.6987,42.9476,4498.43,1227
6140000,-13756.8154296875,4498.8,1228,21.8573,42.7434,4566.87,1228
6145000,-13917.1865234375,4324.73,1229,22.2203,42.7286,4515.15,1229
6150000,-13856.3955078125,4442.47,1230,22.7735,42.7851,4477.96,1230
6155000,-13896.85546875,4494.62,1231,22.5223,42.5658,4510.56,1231
6160000,-13738.8857421875,4455.38,1232,21.8974,42.5988,4526.64,1232
6165000,-13972.2763671875,4498.37,1233,22.095,42.6319,4526.6,1233
6170000,-14110.7802734375,4478.82,1234,22.7969,42.8583,4500.29,1234
6175000,-13884.052734375,4488.16,1235,22.3383,42.6353,4543.87,1235
6180000,-14022.939453125,4511.55,1236,22.2678,42.6958,4552.49,1236
6185000,-13930.2041015625,4522.42,1237,22.4058,42.7194,4570.69,1237
6190000,-14050.7236328125,4493.51,1238,22.6365,43.0483,4532.03,1238
6195000,-14080.7119140625,4523.8,1239,22.5214,42.8667,4564.09,1239
6200000,-14173.328125,4474.35,1240,23.081,43.2493,4516.57,1240
6205000,-14045.69140625,4520.97,1241,22.4181,42.8376,4573.38,1241
6210000,-13954.7255859375,4510.31,1242,22.6551,43.1205,4559.06,1242
6215000,-13982.439453125,4503.73,1243,22.2175,42.7458,4540.55,1243
6220000,-14245.5830078125,4501.92,1244,22.6773,42.9735,4538.43,1244
6225000,-14094.7548828125,4485.15,1245,22.6872,42.788,4568.03,1245
6230000,-14118.33984375,4517.55,1246,22.9112,42.7484,4547.33,1246
6235000,-14028.6787109375,4494.05,1247,22.9126,43.1408,4559.22,1247
6240000,-14020.740234375,4472.12,1248,22.563,42.8278,4508.27,1248
6245000,-14090.515625,4524.39,1249,22.4703,42.4978,4556.55,1249
6250000,-13984.3056640625,4492.83,1250,22.2417,42.8629,4540.4,1250
6255000,-14161.11328125,4513.0,1251,23.2695,42.7212,4565.43,1251
6260000,-14112.0283203125,4496.95,1252,22.6131,42.8173,4552.94,1252
6265000,-14097.568359375,4509.64,1253,22.3793,42.4031,4571.59,1253
6270000,-13991.8974609375,4500.98,1254,21.6329,42.3353,4570.45,1254
6275000,-14092.140625,4454.63,1255,22.2564,42.7646,4544.78,1255
6280000,-14164.0029296875,4511.49,1256,22.73,43.1513,4584.67,1256
6285000,-14169.3955078125,4485.68,1257,22.4815,42.5649,4565.31,1257
6290000,-13974.3330078125,4483.58,1258,21.5848,42.753,4566.12,1258
6295000,-14161.966796875,4490.16,1259,21.9849,42.8385,4538.24,1259
6300000,-14191.58984375,4480.83,1260,22.3312,42.6852,4563.6,1260
6305000,-14310.775390625,4484.59,1261,22.9464,43.2324,4538.27,1261
6310000,-14365.005859375,4532.73,1262,23.4551,43.2944,4608.72,1262
6315000,-14267.236328125,4498.71,1263,22.6713,42.7084,4560.36,1263
6320000,-14326.408203125,4490.5,1264,23.4767,43.1398,4532.98,1264
6325000,-14384.787109375,4499.8,1265,23.3009,42.855,4560.86,1265
6330000,-14383.13671875,4531.07,1266,23.454,42.9679,4602.9,1266
6335000,-14271.439453125,4450.64,1267,22.8345,43.0896,4504.59,1267
6340000,-14252.6435546875,4502.2,1268,23.7287,43.0227,4554.15,1268
6345000,-14343.037109375,4494.16,1269,23.167,43.1049,4573.14,1269
6350000,-14245.3515625,4516.45,1270,23.4785,42.6174,4554.05,1270
6355000,-14411.5302734375,4505.91,1271,23.6004,43.0675,4576.12,1271
6360000,-14388.490234375,4536.85,1272,23.5918,42.7247,4561.72,1272
6365000,-14503.7841796875,4540.33,1273,24.5093,43.0278,4576.0,1273
6370000,-14454.8984375,4477.84,1274,24.5389,43.5954,4549.29,1274
6375000,-14391.095703125,4486.92,1275,23.9188,43.487,4538.21,1275
6380000,-14425.7783203125,4520.28,1276,24.1344,43.4777,4561.42,1276
6385000,-14404.7529296875,4547.38,1277,23.1074,43.1533,4585.76,1277
6390000,-14369.6689453125,4516.69,1278,23.4377,43.4012,4578.66,1278
6395000,-14573.4365234375,4512.78,1279,23.8684,43.323,4560.98,1279
6400000,-14565.6435546875,4527.16,1280,23.5182,43.2887,4559.04,1280
6405000,-14460.0712890625,4538.12,1281,23.4701,42.929,4586.93,1281
6410000,-14584.6826171875,4513.13,1282,23.9213,42.994,4566.34,1282
6415000,-14522.67578125,4521.55,1283,23.6922,43.0063,4568.57,1283
6420000,-14466.548828125,4481.0,1284,23.9616,43.3685,4539.41,1284
6425000,-14501.072265625,4506.63,1285,23.8878,42.9865,4555.52,1285
6430000,-14618.037109375,4528.92,1286,23.8494,43.2351,4574.45,1286
6435000,-14396.888671875,4552.85,1287,23.4024,43.0711,4603.66,1287
6440000,-14496.7265625,4528.01,1288,23.6025,43.0899,4571.41,1288
6445000,-14558.8095703125,4542.42,1289,24.2942,43.2443,4586.95,1289
6450000,-14512.2412109375,4542.12,1290,24.4751,43.3188,4599.99,1290
6455000,-14477.029296875,4536.32,1291,23.7535,42.7216,4597.51,1291
6460000,-14583.8896484375,4554.54,1292,23.6275,42.4358,4608.86,1292
6465000,-14605.6708984375,4530.87,1293,24.67,43.1255,4613.73,1293
6470000,-14603.359375,4516.62,1294,25.086,43.6235,4568.84,1294
6475000,-14632.66796875,4500.79,1295,24.0523,43.098,4564.58,1295
6480000,-14609.4775390625,4537.99,1296,24.0783,42.9405,4604.99,1296
6485000,-14500.1240234375,4536.78,1297,23.7865,43.2501,4581.74,1297
6490000,-14640.287109375,4562.84,1298,24.3123,42.9686,4598.31,1298
6495000,-14685.7197265625,4522.81,1299,24.1697,43.1292,4570.75,1299
6500000,-14708.154296875,4519.01,1300,24.13,43.3258,4569.71,1300
6505000,-14811.3046875,4515.08,1301,24.8757,43.2437,4550.68,1301
6510000,-14564.0771484375,4534.84,1302,23.9236,43.0634,4614.11,1302
6515000,-14571.9267578125,4550.22,1303,23.4382,42.9398,4634.4,1303
6520000,-14590.29296875,4551.93,1304,23.961,43.547,4640.95,1304
6525000,-14571.0322265625,4581.04,1305,23.1388,42.771,4633.88,1305
6530000,-14440.47265625,4579.01,1306,23.179,43.0368,4660.68,1306
6535000,-14414.3486328125,4557.48,1307,22.5986,42.9234,4658.32,1307
6540000,-14508.7666015625,4574.26,1308,22.1598,42.7869,4687.7,1308
6545000,-14446.9765625,4579.0,1309,21.8848,42.6203,4697.97,1309
6550000,-14292.794921875,4595.08,1310,21.3249,42.6171,4704.93,1310
6555000,-14164.5224609375,4384.45,1311,21.2769,42.2299,4730.33,1311
6560000,-14146.1904296875,4583.98,1312,21.5714,42.6058,4733.09,1312
6565000,-14057.4130859375,4426.17,1313,21.1869,42.6048,4696.69,1313
6570000,-14301.169921875,4531.45,1314,21.1648,42.3858,4085.21,1314
6575000,-14191.07421875,4468.13,1315,20.9654,42.0555,4682.3,1315
6580000,-14375.9482421875,4343.37,1316,21.6069,42.1175,3012.93,1316
6585000,-14465.8984375,4043.76,1317,21.4295,41.8723,4475.82,1317
6590000,-14349.9658203125,4448.36,1318,21.0289,42.0769,1905.29,1318
6595000,-14430.2421875,4225.54,1319,21.2941,41.7559,1740.57,1319
6600000,-14190.92578125,3762.7,1320,21.7648,41.8923,3307.46,1320
6605000,-14464.4072265625,3974.71,1321,22.6329,42.6112,3298.87,1321
6610000,-14994.478515625,3785.46,1322,26.049,42.641,1662.61,1322
6615000,-14950.4208984375,3841.99,1323,26.1557,43.0536,2218.31,1323
6620000,-14450.5927734375,4324.6,1324,21.4948,42.8007,2742.23,1324
6625000,-15005.9912109375,4008.95,1325,23.4218,42.9487,3744.24,1325
6630000,-14661.203125,4065.26,1326,22.3922,43.1612,4251.05,1326
6635000,-14812.7861328125,4071.72,1327,22.1838,42.6439,3982.09,1327
6640000,-14768.060546875,4314.97,1328,21.5296,42.7472,4389.74,1328
6645000,-14909.783203125,4272.92,1329,22.388,42.6515,4201.49,1329
6650000,-15162.4443359375,4125.38,1330,24.3581,42.9748,3388.41,1330
6655000,-14985.755859375,3361.01,1331,23.3475,42.9758,2047.66,1331
6660000,-14999.2099609375,3958.39,1332,23.135,42.8952,3979.98,1332
6665000,-14619.396484375,4208.44,1333,21.6401,42.6324,3927.41,1333
6670000,-14757.91015625,4163.08,1334,21.2978,42.5195,4314.08,1334
6675000,-14918.046875,4214.56,1335,22.4106,42.7052,4338.13,1335
6680000,-14721.12890625,4363.28,1336,21.5737,42.6971,4388.94,1336
6685000,-14743.8681640625,4209.94,1337,22.1909,42.7788,4397.42,1337
6690000,-14712.576171875,4024.62,1338,22.0658,42.6679,4517.13,1338
6695000,-14889.2119140625,4405.94,1339,22.2204,42.8669,4555.79,1339
6700000,-14894.3974609375,4491.34,1340,22.5338,42.7284,4537.21,1340
6705000,-14984.103515625,4260.61,1341,23.0576,42.8441,4584.73,1341
6710000,-15078.728515625,4244.2,1342,24.3786,42.9887,4596.55,1342
6715000,-14714.837890625,4319.62,1343,22.1873,42.4322,4599.65,1343
6720000,-14845.509765625,4111.86,1344,22.5394,42.2003,4607.13,1344
6725000,-14952.79296875,4304.76,1345,22.6759,42.6493,4659.45,1345
6730000,-14906.5439453125,4436.78,1346,22.7844,42.9561,4297.72,1346
6735000,-14985.3017578125,4526.05,1347,24.164,43.0487,4403.17,1347
6740000,-14705.30859375,4566.3,1348,23.2871,42.6414,4557.19,1348
6745000,-14653.779296875,4550.42,1349,23.5401,42.9823,4426.1,1349
6750000,-14658.3369140625,4375.63,1350,22.847,42.9736,4413.11,1350
6755000,-14851.1171875,4419.71,1351,23.4433,42.6391,4181.52,1351
6760000,-14815.5126953125,4542.98,1352,22.9717,42.7974,4446.37,1352
6765000,-14675.5849609375,4526.7,1353,23.6148,42.7816,4313.24,1353
6770000,-14812.6240234375,4556.25,1354,23.7309,42.6852,4593.75,1354
6775000,-14690.6328125,4556.05,1355,23.7671,43.2042,4636.9,1355
6780000,-14646.5302734375,4601.83,1356,23.7411,42.7173,4657.92,1356
6785000,-14798.7900390625,4503.59,1357,23.6335,42.6927,4643.9,1357
6790000,-14736.5478515625,4573.2,1358,23.791,42.4983,4647.81,1358
6795000,-14784.4169921875,4569.02,1359,24.1216,42.9261,4639.47,1359
6800000,-14762.1689453125,4568.57,1360,23.3846,42.8023,4629.81,1360
6805000,-14709.83984375,4387.66,1361,23.5609,42.9786,4601.92,1361
6810000,-14706.0947265625,4570.72,1362,23.4369,42.7779,4640.51,1362
6815000,-14672.4033203125,4533.35,1363,23.0701,42.5822,4564.5,1363
6820000,-14530.986328125,4428.9,1364,22.7972,42.6673,4565.37,1364
6825000,-14660.7900390625,4386.13,1365,23.3999,42.9835,4584.31,1365
6830000,-14497.896484375,4568.33,1366,23.4071,42.5037,4607.12,1366
6835000,-14774.626953125,4429.51,1367,23.7108,43.103,4630.05,1367
6840000,-14940.2734375,4538.73,1368,23.7956,42.9978,4641.96,1368
6845000,-15001.7900390625,4554.41,1369,23.6771,43.106,4610.21,1369
6850000,-14825.7060546875,4420.19,1370,22.9008,42.6705,4644.86,1370
6855000,-14616.146484375,4283.61,1371,25.379,43.115,4626.39,1371
6860000,-14798.4501953125,4400.21,1372,24.0925,43.0596,4587.89,1372
6865000,-14824.376953125,4407.47,1373,24.2501,43.269,4650.55,1373
6870000,-14761.8447265625,4521.44,1374,22.9871,43.4272,4665.55,1374
6875000,-14840.4306640625,4538.12,1375,23.6862,43.444,4652.78,1375
6880000,-14817.705078125,4435.54,1376,23.5517,43.1107,4655.41,1376
6885000,-14697.671875,4517.37,1377,23.1744,42.5264,4622.4,1377
6890000,-14774.2783203125,4473.14,1378,22.9408,42.9065,4446.59,1378
6895000,-14804.0751953125,4558.59,1379,24.0621,43.2152,4660.57,1379
6900000,-14738.9755859375,4364.16,1380,24.4386,42.8147,4587.06,1380
6905000,-14725.939453125,4535.66,1381,23.6999,42.9393,4636.79,1381
6910000,-14878.5859375,4523.08,1382,24.3969,43.3649,4622.03,1382
6915000,-14907.0302734375,4512.14,1383,24.2559,43.3137,4596.59,1383
6920000,-14879.3671875,4335.32,1384,23.8625,43.3234,4433.32,1384
6925000,-14814.8857421875,4523.91,1385,23.9123,42.8076,4643.66,1385
6930000,-14951.8642578125,4533.72,1386,24.8149,43.5057,4616.21,1386
6935000,-14894.3447265625,4358.53,1387,23.616,42.876,4336.34,1387
6940000,-14935.0576171875,4395.46,1388,24.5125,43.0377,4656.73,1388
6945000,-14922.1630859375,4544.21,1389,24.0574,43.1188,4324.84,1389
6950000,-14922.5537109375,4247.91,1390,24.2387,43.1133,4343.79,1390
6955000,-14997.1669921875,4335.41,1391,24.1687,43.1545,4598.55,1391
6960000,-14825.3916015625,4537.94,1392,24.2763,42.9592,4467.73,1392
6965000,-14955.7861328125,4030.15,1393,24.6691,42.821,4484.3,1393
6970000,-14844.064453125,4592.78,1394,23.6652,42.6269,4639.7,1394
6975000,-14965.4296875,4555.38,1395,24.7165,42.7984,4515.46,1395
6980000,-14866.07421875,4569.7,1396,24.2368,42.7051,4650.87,1396
6985000,-14833.7060546875,4616.59,1397,24.7621,42.8258,4667.93,1397
6990000,-14851.06640625,4580.66,1398,24.9213,43.3726,4660.56,1398
6995000,-14974.8310546875,4386.47,1399,24.4818,43.0234,4643.18,1399
7000000,-14994.6630859375,4426.54,1400,25.1694,43.4066,4669.8,1400
7005000,-14805.419921875,4589.25,1401,24.6733,42.6829,4608.7,1401
7010000,-14842.4755859375,4324.81,1402,24.5591,42.2359,4640.86,1402
7015000,-14824.4384765625,4235.35,1403,24.336,42.7436,4675.25,1403
7020000,-15201.884765625,4398.21,1404,26.5282,43.0669,4644.34,1404
7025000,-15065.3212890625,4613.94,1405,26.3214,42.4696,4630.59,1405
7030000,-14907.3125,4473.22,1406,24.5825,42.7585,4654.52,1406
7035000,-15016.263671875,4426.7,1407,24.9152,43.1689,2484.67,1407
7040000,-14868.70703125,4518.86,1408,23.9902,42.6258,3719.07,1408
7045000,-15081.416015625,4316.34,1409,25.7511,43.7381,4671.04,1409
7050000,-15121.521484375,4566.13,1410,25.3313,43.6362,4688.6,1410
7055000,-15456.6357421875,4548.89,1411,27.1243,43.7805,4585.36,1411
7060000,-15322.74609375,4585.62,1412,26.2507,43.2591,4633.1,1412
7065000,-15206.8095703125,4585.51,1413,25.9503,43.6326,4671.3,1413
7070000,-15309.0458984375,4538.53,1414,26.1471,43.5881,4610.77,1414
7075000,-15287.4287109375,4433.12,1415,26.1516,43.1897,4456.27,1415
7080000,-15286.525390625,4383.93,1416,24.2517,43.3698,4478.31,1416
7085000,-15904.83203125,998.93,1417,21.4758,46.5466,1447.07,1417
7090000,-14564.41015625,1388.21,1418,30.161,44.861,1559.85,1418
7095000,-16207.203125,1475.96,1419,34.1239,46.1345,1680.19,1419
7100000,-14992.83984375,3530.73,1420,26.5533,43.1174,2940.08,1420
7105000,-15297.9462890625,2650.37,1421,31.1643,43.4289,3095.93,1421
7110000,-15803.7451171875,3781.88,1422,35.4454,44.4226,3829.75,1422
7115000,-15134.107421875,4405.17,1423,27.7194,43.9053,4002.18,1423
7120000,-15354.8447265625,4496.21,1424,29.0566,43.9291,4318.99,1424
7125000,-15255.376953125,4414.61,1425,30.6319,44.8822,4448.6,1425
7130000,-15093.533203125,4370.58,1426,27.6255,43.7085,4565.1,1426
7135000,-15118.9150390625,4225.42,1427,27.229,43.4331,4391.94,1427
7140000,-15101.013671875,4438.61,1428,28.9613,43.4341,4598.39,1428
7145000,-14830.3759765625,4645.68,1429,28.1476,43.1937,4685.35,1429
7150000,-14997.2255859375,4209.32,1430,26.0419,42.8854,4632.45,1430
7155000,-14679.7919921875,4665.79,1431,27.49,42.9028,4547.28,1431
7160000,-14744.4453125,4602.93,1432,27.3708,42.7932,4712.09,1432
7165000,-14771.818359375,4678.5,1433,27.8311,42.8639,4726.76,1433
7170000,-14955.5283203125,4675.51,1434,27.4492,43.0391,4695.54,1434
7175000,-15194.1123046875,4347.42,1435,26.4322,42.8822,4634.74,1435
7180000,-15177.16796875,4271.09,1436,27.2901,42.9982,4427.32,1436
7185000,-15303.5029296875,4307.7,1437,27.386,43.0614,4584.45,1437
7190000,-15086.181640625,4623.13,1438,27.1847,43.9244,4599.9,1438
7195000,-15147.62109375,4389.85,1439,27.6586,43.5687,4600.69,1439
7200000,-15081.1669921875,4450.12,1440,27.7217,43.6415,4639.11,1440
7205000,-15177.9765625,4593.5,1441,27.3663,43.5558,4642.96,1441
7210000,-15108.541015625,4592.52,1442,27.7075,44.0115,4617.69,1442
7215000,-14997.6708984375,4597.64,1443,27.4753,43.4909,4637.14,1443
7220000,-15029.310546875,4611.85,1444,26.4871,42.9887,4665.92,1444
7225000,-15015.95703125,4571.81,1445,26.9565,43.1469,4655.35,1445
7230000,-15261.6064453125,4650.55,1446,27.2342,43.7157,4680.11,1446
7235000,-15287.3291015625,4619.77,1447,28.2148,42.8946,4653.33,1447
7240000,-15232.8740234375,4583.03,1448,26.8456,43.7459,4664.78,1448
7245000,-15154.0009765625,4624.85,1449,26.658,43.5556,4686.29,1449
7250000,-15195.00390625,4447.07,1450,26.4028,43.2591,4722.66,1450
7255000,-15173.8818359375,4638.27,1451,26.4703,43.0949,4685.74,1451
7260000,-15302.314453125,4607.51,1452,26.9046,43.7744,4655.69,1452
7265000,-15244.2958984375,4618.78,1453,26.5227,43.8856,4674.98,1453
7270000,-15229.4208984375,4616.4,1454,26.1378,43.0514,4666.35,1454
7275000,-15152.6123046875,4650.34,1455,25.8428,43.1358,4717.57,1455
7280000,-15170.177734375,4551.52,1456,26.2486,43.1788,4638.63,1456
7285000,-15168.3427734375,4610.6,1457,26.0064,43.1256,4665.98,1457
7290000,-15181.1181640625,4591.38,1458,26.2879,43.0718,4646.53,1458
7295000,-15068.515625,4612.43,1459,26.0503,42.9669,4676.24,1459
7300000,-15149.482421875,4591.81,1460,26.5403,43.5038,4653.94,1460
7305000,-15249.552734375,4581.8,1461,26.7152,43.2683,4619.47,1461
7310000,-15092.4853515625,4637.16,1462,26.6632,42.9073,4689.86,1462
7315000,-15218.7421875,4646.64,1463,27.0262,43.2175,4719.23,1463
7320000,-15154.94140625,4648.03,1464,27.6543,43.6076,4692.89,1464
7325000,-15311.564453125,4619.98,1465,26.9279,43.5629,4652.59,1465
7330000,-15126.322265625,4629.52,1466,26.9312,43.0773,4661.03,1466
7335000,-15107.900390625,4581.18,1467,26.506,42.7529,4670.97,1467
7340000,-15180.658203125,4642.33,1468,26.6262,42.6249,4693.71,1468
7345000,-15048.9541015625,4613.97,1469,26.677,42.8208,4611.15,1469
7350000,-15059.58984375,4647.14,1470,26.9668,42.8507,4679.76,1470
7355000,-15263.16796875,4624.81,1471,27.3404,43.434,4667.3,1471
7360000,-15285.3505859375,4612.86,1472,27.4849,43.2664,4677.49,1472
7365000,-15305.380859375,4611.44,1473,26.2716,42.9246,4630.28,1473
7370000,-15365.08203125,4624.18,1474,26.5177,43.0064,4689.44,1474
7375000,-15240.3310546875,4631.99,1475,26.7716,43.0598,4670.16,1475
7380000,-15302.5703125,4635.62,1476,27.0873,43.6987,4677.74,1476
7385000,-15362.947265625,4638.03,1477,27.3584,43.3625,4689.85,1477
7390000,-15321.84765625,4638.0,1478,26.8802,43.5102,4622.13,1478
7395000,-15327.0244140625,4601.83,1479,26.6151,43.3143,4620.79,1479
7400000,-15288.9765625,4637.51,1480,27.2377,43.3433,4679.47,1480
7405000,-15149.6240234375,4675.81,1481,26.5218,43.1097,4722.97,1481
7410000,-15404.462890625,4631.06,1482,27.4898,43.3368,4678.87,1482
7415000,-15407.642578125,4628.94,1483,26.6681,43.3993,4684.78,1483
7420000,-15202.1240234375,4656.41,1484,26.6644,43.0926,4689.48,1484
7425000,-15263.9248046875,4637.04,1485,27.6284,43.4428,4670.29,1485
7430000,-15414.138671875,4649.29,1486,26.9832,43.5256,4695.58,1486
7435000,-15235.4365234375,4646.39,1487,27.1725,43.3453,4702.67,1487
7440000,-15193.7587890625,4638.3,1488,27.3816,43.4188,4685.72,1488
7445000,-15210.72265625,4591.8,1489,26.491,43.3514,4595.49,1489
7450000,-15153.5361328125,4633.82,1490,26.8216,43.3543,4692.94,1490
7455000,-15157.4072265625,4640.42,1491,26.9028,43.2849,4691.53,1491
7460000,-15050.1201171875,4632.26,1492,26.5079,43.1051,4680.73,1492
7465000,-15199.6826171875,4649.01,1493,27.0483,43.3964,4695.33,1493
7470000,-15181.296875,4631.59,1494,26.8343,43.0837,4670.65,1494
7475000,-15124.4189453125,4667.39,1495,26.8148,43.4234,4714.69,1495
7480000,-15070.134765625,4602.29,1496,26.0187,43.1261,4648.96,1496
7485000,-15114.98046875,4625.38,1497,26.7528,43.1883,4674.71,1497
7490000,-15158.3154296875,4620.08,1498,26.5807,43.156,4683.36,1498
7495000,-15243.5986328125,4621.89,1499,27.1612,43.4069,4663.35,1499
