Reward Loss,Running Forward KL,Real Sto Return,Running Reverse KL,Real Det Return,Itration,Running Env Steps,Running Update Time
-13658.6611328125,41.7496,4466.86,18.4782,4674.36,1144,5720000,1144
-13798.2529296875,41.5351,4034.09,17.9435,4693.3,1145,5725000,1145
-13616.3291015625,41.5028,4589.29,18.3953,4689.77,1146,5730000,1146
-13698.1005859375,41.6687,4486.02,18.1194,4700.15,1147,5735000,1147
-13655.5380859375,41.1486,4398.35,17.7337,4697.78,1148,5740000,1148
-13539.810546875,41.436,4425.74,17.7095,4711.55,1149,5745000,1149
-13715.02734375,41.4564,4608.73,17.4531,4693.73,1150,5750000,1150
-13751.07421875,42.0569,4598.41,18.5437,4677.38,1151,5755000,1151
-13960.626953125,41.3005,4553.79,18.0755,4683.59,1152,5760000,1152
-13716.69921875,41.1533,3994.76,17.644,4730.95,1153,5765000,1153
-13678.2958984375,41.7862,4624.54,17.6326,4692.34,1154,5770000,1154
-13462.1220703125,41.3478,4447.3,17.4425,4695.93,1155,5775000,1155
-13807.4150390625,41.5777,3959.15,18.8032,4716.83,1156,5780000,1156
-13552.72265625,41.374,4179.17,18.1271,4679.85,1157,5785000,1157
-13560.125,41.591,4223.44,18.1514,4702.85,1158,5790000,1158
-13768.5908203125,41.4747,4170.18,18.4542,4692.23,1159,5795000,1159
-13672.6630859375,40.9694,4351.82,18.0771,4702.31,1160,5800000,1160
-13486.013671875,41.0208,4598.9,17.3519,4736.92,1161,5805000,1161
-13661.744140625,41.228,4350.95,18.2397,4323.86,1162,5810000,1162
-13624.498046875,41.5315,4280.27,17.9606,4743.17,1163,5815000,1163
-13500.8740234375,40.8357,4629.95,17.2441,4696.83,1164,5820000,1164
-13741.7509765625,41.4904,3793.69,17.4287,4735.61,1165,5825000,1165
-13551.931640625,41.3652,4646.29,17.8416,4741.49,1166,5830000,1166
-13594.6962890625,41.5952,4457.41,17.8459,4718.44,1167,5835000,1167
-13498.3046875,41.092,4283.52,17.5648,4718.75,1168,5840000,1168
-13762.806640625,42.0442,3981.39,19.603,4722.83,1169,5845000,1169
-13626.54296875,40.9672,4134.92,17.0583,4758.97,1170,5850000,1170
-14097.8720703125,41.8083,4052.46,19.4424,4741.32,1171,5855000,1171
-13753.11328125,41.7214,4673.23,18.0523,4750.57,1172,5860000,1172
-13664.32421875,41.4455,4624.7,18.2886,4733.79,1173,5865000,1173
-13691.1494140625,41.4614,4445.35,18.1251,4699.33,1174,5870000,1174
-13612.9912109375,41.5125,4470.31,17.8656,4757.2,1175,5875000,1175
-13759.2568359375,42.0141,4653.4,19.1205,4739.67,1176,5880000,1176
-13659.849609375,41.6945,4588.98,18.8022,4741.95,1177,5885000,1177
-13957.3955078125,41.7373,4657.61,18.3883,4725.85,1178,5890000,1178
-13863.1904296875,41.5285,4461.51,18.4738,4721.07,1179,5895000,1179
-13765.1591796875,41.0668,4646.37,17.8477,4702.62,1180,5900000,1180
-13729.5361328125,41.632,4408.26,18.3365,4703.31,1181,5905000,1181
-13670.9921875,41.4889,4536.96,18.2207,4743.51,1182,5910000,1182
-13777.9873046875,41.5104,4465.41,18.3484,4725.31,1183,5915000,1183
-13591.6279296875,40.9084,4438.99,17.3513,4727.11,1184,5920000,1184
-13448.966796875,41.3162,4194.24,17.8555,4755.66,1185,5925000,1185
-13485.8154296875,41.1267,4199.35,17.3871,4703.94,1186,5930000,1186
-13562.642578125,41.2601,4432.24,18.2963,4700.42,1187,5935000,1187
-13979.3642578125,42.6095,4678.85,18.8004,4734.95,1188,5940000,1188
-13753.2861328125,41.1931,4282.59,17.9684,4751.04,1189,5945000,1189
-13698.2666015625,41.518,4465.14,18.4835,4710.81,1190,5950000,1190
-13809.2421875,41.8695,4655.81,19.2614,4732.97,1191,5955000,1191
-13862.9150390625,41.6292,4519.45,18.4543,4735.22,1192,5960000,1192
-13930.5087890625,41.2995,4325.58,18.5807,4694.86,1193,5965000,1193
-13899.158203125,41.7501,4379.78,18.693,4736.5,1194,5970000,1194
-13816.9765625,41.4221,4235.52,18.2585,4742.44,1195,5975000,1195
-14178.9267578125,42.2861,4090.28,19.6102,4721.23,1196,5980000,1196
-13944.0615234375,41.066,4477.93,18.2368,4769.42,1197,5985000,1197
-13822.0556640625,41.514,4505.76,19.0397,4749.28,1198,5990000,1198
-13847.287109375,41.3842,4679.78,18.8032,4749.97,1199,5995000,1199
-14125.9443359375,42.0006,4652.03,19.8451,4704.92,1200,6000000,1200
-13801.771484375,41.8911,4306.97,19.1614,4743.07,1201,6005000,1201
-13878.2900390625,41.9546,4642.32,18.7122,4735.92,1202,6010000,1202
-13804.109375,41.999,4629.39,19.1177,4719.36,1203,6015000,1203
-13927.6787109375,41.508,4559.1,18.5139,4740.78,1204,6020000,1204
-13854.8896484375,41.8134,4663.93,18.0896,4759.55,1205,6025000,1205
-14019.755859375,41.7482,4659.87,19.2796,4750.28,1206,6030000,1206
-14115.1279296875,41.6238,4688.87,19.3984,4781.55,1207,6035000,1207
-13912.9833984375,41.3841,4624.85,18.3563,4740.01,1208,6040000,1208
-13940.8291015625,41.4137,4458.11,18.2973,4766.45,1209,6045000,1209
-13977.0927734375,41.8609,4484.94,18.1677,4731.19,1210,6050000,1210
-13970.509765625,41.7249,4300.92,18.0195,4744.37,1211,6055000,1211
-13937.923828125,41.5948,4579.05,18.57,4758.59,1212,6060000,1212
-14030.4580078125,41.7103,4648.56,18.6727,4745.09,1213,6065000,1213
-14039.6328125,41.9688,4444.13,18.4925,4772.36,1214,6070000,1214
-14098.6826171875,42.0248,4515.39,19.1851,4750.24,1215,6075000,1215
-13716.9150390625,41.7813,4446.44,18.043,4757.53,1216,6080000,1216
-13957.3408203125,41.8311,4580.22,18.3544,4750.61,1217,6085000,1217
-13987.9765625,41.5725,4488.68,18.2933,4773.47,1218,6090000,1218
-14059.861328125,41.3627,4675.93,18.476,4768.82,1219,6095000,1219
-14004.802734375,41.7846,4637.39,18.011,4735.33,1220,6100000,1220
-13837.9814453125,41.5582,4700.2,17.7703,4781.14,1221,6105000,1221
-14143.6826171875,42.1125,4479.0,18.8822,4744.79,1222,6110000,1222
-14041.3369140625,41.7057,4675.31,18.9425,4736.63,1223,6115000,1223
-13903.376953125,42.1,4661.42,18.7255,4746.07,1224,6120000,1224
-13950.5771484375,41.8047,4656.5,18.0092,4753.65,1225,6125000,1225
-14080.154296875,41.9051,4703.61,18.9816,4772.18,1226,6130000,1226
-13906.9228515625,41.5927,4712.57,18.4013,4766.37,1227,6135000,1227
-14005.2412109375,42.0533,4668.24,19.0402,4752.13,1228,6140000,1228
-14047.5166015625,42.2524,4615.26,18.5683,4752.06,1229,6145000,1229
-14039.9111328125,42.1211,4662.99,19.0209,4769.74,1230,6150000,1230
-14294.923828125,42.5866,4638.56,20.5084,4741.67,1231,6155000,1231
-14096.30859375,42.0608,4680.35,18.2488,4739.3,1232,6160000,1232
-14007.73046875,41.6818,4518.92,18.457,4761.66,1233,6165000,1233
-14000.013671875,41.5597,4492.29,18.1355,4780.52,1234,6170000,1234
-14172.353515625,42.0256,4611.56,19.1299,4681.23,1235,6175000,1235
-14215.28515625,42.2655,4690.45,19.387,4751.66,1236,6180000,1236
-14109.0908203125,42.1815,4651.18,18.9414,4754.47,1237,6185000,1237
-14025.08984375,42.3338,4643.82,18.5294,4745.72,1238,6190000,1238
-13884.513671875,41.7145,4259.89,18.1088,4779.58,1239,6195000,1239
-14029.6875,41.8602,4663.97,19.0662,4758.38,1240,6200000,1240
-13904.1201171875,41.9972,4658.7,19.3531,4727.64,1241,6205000,1241
-14223.328125,42.4815,4240.34,19.0935,4761.37,1242,6210000,1242
-13866.8232421875,41.8236,4443.09,19.0057,4733.97,1243,6215000,1243
-14203.4296875,41.4713,4471.43,19.2685,4765.46,1244,6220000,1244
-14290.4921875,41.9086,4475.29,19.9023,4781.72,1245,6225000,1245
-14222.1787109375,42.1587,3560.1,19.5017,2963.55,1246,6230000,1246
-14257.5654296875,42.082,4459.38,19.6399,4770.87,1247,6235000,1247
-13885.67578125,41.8741,3582.47,19.9161,4691.19,1248,6240000,1248
-14104.6318359375,41.75,4670.83,18.9514,4765.36,1249,6245000,1249
-14272.3671875,41.655,4682.2,18.8582,4781.13,1250,6250000,1250
-14078.0224609375,41.556,4637.65,18.5717,4717.87,1251,6255000,1251
-14162.6572265625,42.394,4631.08,18.8895,4755.95,1252,6260000,1252
-14217.685546875,42.0635,4152.13,19.1198,4754.53,1253,6265000,1253
-14131.2158203125,42.2738,4372.85,19.0117,4738.83,1254,6270000,1254
-14449.5537109375,42.5249,4424.93,19.716,4776.72,1255,6275000,1255
-14320.87109375,41.76,4266.03,19.0541,4765.4,1256,6280000,1256
-14261.24609375,42.181,4388.63,19.2615,4765.99,1257,6285000,1257
-14497.6826171875,42.3969,4441.64,19.7991,4756.47,1258,6290000,1258
-14571.8193359375,42.1414,4227.67,19.5545,4749.97,1259,6295000,1259
-14448.119140625,42.2294,4657.53,20.9156,4774.75,1260,6300000,1260
-14116.798828125,42.1622,4220.08,19.364,4758.34,1261,6305000,1261
-14405.0927734375,41.2659,4475.11,18.7939,4786.97,1262,6310000,1262
-14313.66015625,41.8119,4458.9,18.4604,4776.58,1263,6315000,1263
-14328.533203125,41.7255,4450.22,18.6396,4784.85,1264,6320000,1264
-14338.2841796875,41.9068,4682.02,18.929,4778.37,1265,6325000,1265
-14337.8974609375,42.0524,4494.39,19.3774,4807.49,1266,6330000,1266
-14460.8017578125,41.9394,4666.01,19.7441,4736.06,1267,6335000,1267
-14186.2900390625,41.5255,4556.33,18.3135,4787.82,1268,6340000,1268
-14296.244140625,42.061,4700.99,19.1662,4755.02,1269,6345000,1269
-14349.7939453125,41.8299,4464.7,18.7757,4770.26,1270,6350000,1270
-14241.3349609375,40.9435,4478.2,18.0779,4772.39,1271,6355000,1271
-14368.1943359375,41.7709,4683.04,18.5604,4769.62,1272,6360000,1272
-14293.48046875,41.8106,4033.59,18.7712,4784.79,1273,6365000,1273
-14355.6376953125,41.9974,4693.83,19.3082,4748.62,1274,6370000,1274
-14052.828125,41.2985,4671.46,18.0986,4807.34,1275,6375000,1275
-14083.6298828125,41.2167,4687.7,18.1332,4762.41,1276,6380000,1276
-14504.9267578125,41.832,4253.3,18.7481,4775.23,1277,6385000,1277
-14199.8916015625,41.5625,4676.03,18.3658,4748.19,1278,6390000,1278
-14277.8583984375,41.7607,4525.9,18.6355,4791.81,1279,6395000,1279
-14286.78125,41.7987,4305.92,18.5339,4789.87,1280,6400000,1280
-14487.4091796875,41.7192,4636.83,19.0961,4781.96,1281,6405000,1281
-14300.369140625,41.4678,4470.4,18.5475,4793.37,1282,6410000,1282
-14304.017578125,41.6455,4445.77,19.3205,4765.14,1283,6415000,1283
-14236.400390625,41.5848,4615.58,18.732,4743.5,1284,6420000,1284
-14352.814453125,42.2358,4250.95,19.4799,4768.28,1285,6425000,1285
-14289.7861328125,41.5427,4358.44,19.624,4758.65,1286,6430000,1286
-14208.177734375,41.6552,4478.48,18.8718,4774.03,1287,6435000,1287
-14068.0107421875,41.7048,4546.18,18.5143,4786.76,1288,6440000,1288
-14070.875,41.5795,4665.54,18.5947,4775.43,1289,6445000,1289
-14251.2666015625,41.8506,4519.3,18.6857,4777.83,1290,6450000,1290
-14136.654296875,41.9546,4524.44,18.5622,4755.68,1291,6455000,1291
-14111.6298828125,41.1774,4679.76,18.0529,4788.51,1292,6460000,1292
-14148.619140625,41.5072,4674.38,18.0331,4777.88,1293,6465000,1293
-14346.4521484375,41.5974,4691.48,18.2647,4807.2,1294,6470000,1294
-14286.4208984375,41.3495,4669.06,18.8198,4778.85,1295,6475000,1295
-14154.9169921875,41.4558,4583.43,18.1833,4793.17,1296,6480000,1296
-14149.66796875,41.4427,4693.75,18.3946,4784.97,1297,6485000,1297
-14209.62890625,41.3467,4482.82,17.9437,4807.22,1298,6490000,1298
-14183.01953125,41.4329,4520.26,18.4398,4781.55,1299,6495000,1299
-14403.826171875,41.7805,4442.06,19.0255,4795.85,1300,6500000,1300
-14289.61328125,41.5829,4422.36,20.1167,4793.51,1301,6505000,1301
-14497.1220703125,42.1164,3854.87,19.4321,4811.72,1302,6510000,1302
-14480.7666015625,41.6341,4515.87,19.0755,4765.63,1303,6515000,1303
-14430.8583984375,41.8624,4655.88,19.0028,4747.07,1304,6520000,1304
-14473.5625,41.5606,4695.04,19.0801,4782.72,1305,6525000,1305
-14539.205078125,42.0215,4693.12,19.4029,4782.99,1306,6530000,1306
-14554.068359375,41.9361,4699.04,19.3658,4791.37,1307,6535000,1307
-14529.21484375,42.0238,4522.51,20.3463,4757.57,1308,6540000,1308
-14601.3486328125,41.3528,4526.93,19.4487,4780.08,1309,6545000,1309
-14650.22265625,41.7012,4475.76,19.8363,4764.64,1310,6550000,1310
-14477.4873046875,41.9885,4306.87,19.2917,4793.88,1311,6555000,1311
-14520.578125,42.0768,4475.01,19.5599,4770.77,1312,6560000,1312
-14495.771484375,41.6702,4502.07,19.1773,4785.73,1313,6565000,1313
-14590.318359375,42.0374,4690.2,19.5181,4769.06,1314,6570000,1314
-14265.1884765625,41.8194,4473.87,18.2814,4793.53,1315,6575000,1315
-14344.5048828125,41.9803,4503.51,18.9727,4761.08,1316,6580000,1316
-14636.4619140625,42.0585,4733.01,19.8878,4809.31,1317,6585000,1317
-14488.6865234375,42.093,4400.89,19.4012,4779.81,1318,6590000,1318
-14557.86328125,42.0392,4422.07,19.5267,4764.32,1319,6595000,1319
-14568.1591796875,41.7731,4687.91,19.6681,4775.53,1320,6600000,1320
-14295.853515625,41.8381,4614.99,18.6647,4804.41,1321,6605000,1321
-14501.2041015625,42.0045,4547.91,19.2365,4792.04,1322,6610000,1322
-14698.171875,41.8121,4535.46,19.5274,4782.07,1323,6615000,1323
-14647.1904296875,41.9584,4712.15,19.8131,4794.87,1324,6620000,1324
-14584.0625,41.7866,4698.23,19.3191,4783.95,1325,6625000,1325
-14697.5498046875,41.976,4725.28,19.6282,4803.66,1326,6630000,1326
-14419.833984375,41.5181,4697.71,19.3118,4784.78,1327,6635000,1327
-14387.27734375,40.9945,4723.92,19.0806,4820.83,1328,6640000,1328
-14341.4306640625,41.1972,4718.18,19.0076,4808.13,1329,6645000,1329
-14539.7490234375,41.4381,4536.92,19.6226,4803.98,1330,6650000,1330
-14514.6328125,41.4713,4495.02,19.7773,4796.85,1331,6655000,1331
-14395.75390625,41.5199,4547.06,19.7799,4815.66,1332,6660000,1332
-14452.1884765625,41.6065,4530.54,20.0309,4827.79,1333,6665000,1333
-14622.244140625,41.4212,4543.19,19.8351,4821.42,1334,6670000,1334
-14763.6513671875,42.024,4605.89,19.9059,4817.79,1335,6675000,1335
-14585.7080078125,42.0033,4700.87,19.5763,4814.37,1336,6680000,1336
-14624.0732421875,42.1384,4722.95,19.4473,4829.39,1337,6685000,1337
-14620.1171875,41.9382,4310.38,18.7842,4808.3,1338,6690000,1338
-14542.26171875,41.4278,4523.34,19.2934,4830.69,1339,6695000,1339
-14541.2734375,41.3043,4712.56,19.4781,4810.55,1340,6700000,1340
-14600.267578125,41.8389,4566.14,19.5319,4821.52,1341,6705000,1341
-14580.623046875,41.1284,4541.13,18.8089,4824.68,1342,6710000,1342
-14562.7919921875,41.6683,4727.76,19.6222,4829.18,1343,6715000,1343
-14685.626953125,41.5063,4707.89,19.5129,4807.69,1344,6720000,1344
-14691.751953125,41.9538,4670.16,20.3786,4757.32,1345,6725000,1345
-14702.5361328125,41.6399,4679.46,19.9756,4790.21,1346,6730000,1346
-14742.7294921875,41.8997,4528.65,20.1806,4788.88,1347,6735000,1347
-14703.9775390625,41.7529,4701.89,19.8707,4798.28,1348,6740000,1348
-14501.55859375,41.3849,4527.43,18.6657,4824.76,1349,6745000,1349
-14494.8076171875,41.8624,4414.82,19.0051,4814.83,1350,6750000,1350
-14385.408203125,41.5815,4386.67,18.9559,4826.78,1351,6755000,1351
-14718.0400390625,41.6352,4728.6,19.83,4809.77,1352,6760000,1352
-14656.9345703125,41.3634,4730.01,19.7426,4819.76,1353,6765000,1353
-14564.13671875,41.2638,4723.42,19.7328,4815.57,1354,6770000,1354
-14636.9091796875,41.9769,4538.83,20.2523,4813.95,1355,6775000,1355
-14775.2802734375,41.8329,4642.73,20.1813,4809.61,1356,6780000,1356
-14491.4404296875,41.404,4726.17,18.8079,4818.29,1357,6785000,1357
-14604.650390625,41.429,4549.94,19.3956,4800.53,1358,6790000,1358
-14459.892578125,41.2702,4721.47,18.4671,4819.23,1359,6795000,1359
-14449.8994140625,41.6229,4723.03,18.7489,4821.06,1360,6800000,1360
-14436.91015625,41.3448,4693.1,18.9708,4803.87,1361,6805000,1361
-14457.99609375,41.2697,4533.75,19.0455,4794.21,1362,6810000,1362
-14390.935546875,41.4262,4554.27,18.1518,4826.76,1363,6815000,1363
-14461.5400390625,41.1875,4456.45,18.7225,4847.16,1364,6820000,1364
-14638.490234375,40.8477,4581.21,19.0735,4856.82,1365,6825000,1365
-14648.2265625,41.2225,4384.81,19.0804,4831.64,1366,6830000,1366
-14738.5732421875,41.1715,4750.52,18.7386,4842.09,1367,6835000,1367
-14580.7744140625,41.5144,4577.96,19.3095,4840.46,1368,6840000,1368
-14754.037109375,41.4124,4318.51,19.5354,4837.04,1369,6845000,1369
-14436.205078125,41.141,4584.63,17.7469,4849.36,1370,6850000,1370
-14711.8037109375,41.1447,4548.67,18.2849,4857.61,1371,6855000,1371
-14514.6279296875,41.4312,4753.5,18.8009,4851.59,1372,6860000,1372
-14625.96484375,41.6619,4604.99,19.0452,4855.49,1373,6865000,1373
-14608.0087890625,41.324,4740.5,18.4993,4852.79,1374,6870000,1374
-14634.8046875,41.4501,4595.73,18.781,4848.47,1375,6875000,1375
-14773.3134765625,41.6121,4734.25,19.1262,4863.72,1376,6880000,1376
-14647.458984375,41.3827,4738.45,18.2783,4847.94,1377,6885000,1377
-14736.5205078125,41.911,4733.15,19.057,4856.77,1378,6890000,1378
-14725.7451171875,41.4232,4715.89,19.3649,4826.53,1379,6895000,1379
-14723.234375,41.4387,4734.11,19.3684,4843.43,1380,6900000,1380
-14532.794921875,41.3198,4652.26,18.6783,4821.81,1381,6905000,1381
-14763.2734375,41.813,4488.32,18.3367,4823.16,1382,6910000,1382
-14778.6328125,41.2865,4739.33,19.1413,4864.23,1383,6915000,1383
-14751.03125,41.753,4746.13,19.3208,4854.14,1384,6920000,1384
-14691.2685546875,41.4289,4726.74,19.0897,4863.88,1385,6925000,1385
-14478.453125,41.0318,4735.27,17.691,4845.88,1386,6930000,1386
-14576.4599609375,41.5388,4741.11,19.1857,4833.23,1387,6935000,1387
-14767.6376953125,41.1722,4750.31,18.655,4854.01,1388,6940000,1388
-14705.5302734375,41.4865,4731.58,18.719,4837.03,1389,6945000,1389
-14918.6474609375,41.7635,4728.67,19.5328,4845.98,1390,6950000,1390
-14524.6376953125,41.4005,4756.66,17.7461,4870.68,1391,6955000,1391
-14844.501953125,41.4182,4223.9,18.9437,4891.8,1392,6960000,1392
-14658.830078125,41.38,4660.28,18.1296,4842.86,1393,6965000,1393
-14815.583984375,41.2252,4589.19,19.1718,4812.69,1394,6970000,1394
-14812.849609375,41.6013,4684.37,19.1324,4818.3,1395,6975000,1395
-14697.9443359375,41.3991,4537.07,18.5679,4817.32,1396,6980000,1396
-14637.861328125,41.1599,4761.58,17.9843,4825.85,1397,6985000,1397
-14628.1220703125,41.3307,4535.52,18.7498,4849.26,1398,6990000,1398
-14735.615234375,40.9162,4742.07,18.9959,4781.7,1399,6995000,1399
-14711.4638671875,41.0625,4317.79,18.5382,4825.93,1400,7000000,1400
-14822.01171875,41.2535,4716.41,18.629,4761.41,1401,7005000,1401
-14441.740234375,41.5262,4390.35,17.9329,4859.39,1402,7010000,1402
-14723.708984375,41.2965,4504.48,18.3389,4780.94,1403,7015000,1403
-14619.53515625,40.7583,4630.55,18.0971,4842.55,1404,7020000,1404
-14848.12109375,41.0818,4745.29,18.1846,4812.79,1405,7025000,1405
-14755.8154296875,40.8879,4759.35,18.2438,4826.28,1406,7030000,1406
-14934.7060546875,41.0356,4712.96,18.658,4758.24,1407,7035000,1407
-14816.775390625,40.9206,4753.92,18.4611,4817.87,1408,7040000,1408
-14782.392578125,41.498,4683.45,18.8866,4815.18,1409,7045000,1409
-14614.69140625,40.5289,4716.72,17.804,4821.19,1410,7050000,1410
-14640.2744140625,41.4319,4103.91,18.294,4860.12,1411,7055000,1411
-14853.1162109375,41.4005,3596.87,18.5918,4846.91,1412,7060000,1412
-14875.53515625,41.5115,4548.56,18.8233,4822.63,1413,7065000,1413
-14792.908203125,41.0026,4457.44,17.5926,4823.68,1414,7070000,1414
-14723.31640625,41.378,4699.45,17.9319,4792.64,1415,7075000,1415
-14918.666015625,41.17,4737.34,18.2808,4840.58,1416,7080000,1416
-14798.2919921875,41.3766,4289.36,17.4384,4815.03,1417,7085000,1417
-14941.248046875,41.2057,4301.71,18.45,4805.71,1418,7090000,1418
-14946.1552734375,41.1822,3790.05,18.2527,4806.15,1419,7095000,1419
-14860.53515625,41.0129,3655.3,17.5371,4849.02,1420,7100000,1420
-14732.6689453125,41.552,4481.44,17.7426,4837.54,1421,7105000,1421
-15063.021484375,41.4114,4359.65,17.7536,4821.84,1422,7110000,1422
-15008.1044921875,41.383,4212.59,17.7508,4817.43,1423,7115000,1423
-14785.3505859375,40.9334,4078.76,17.1232,4798.49,1424,7120000,1424
-14945.6806640625,41.1793,3688.04,17.5732,4807.13,1425,7125000,1425
-15101.318359375,41.292,4593.63,18.2931,4849.01,1426,7130000,1426
-15068.3076171875,41.1987,4511.12,17.7303,4833.29,1427,7135000,1427
-15030.08984375,40.6046,4666.43,17.4761,4802.15,1428,7140000,1428
-14902.193359375,41.1846,4582.07,16.5678,4860.95,1429,7145000,1429
-14682.8837890625,40.9016,4081.61,16.0148,4873.53,1430,7150000,1430
-14597.880859375,40.8633,4387.55,15.6362,4869.23,1431,7155000,1431
-15054.6796875,41.7039,4415.6,18.0172,4841.13,1432,7160000,1432
-14968.244140625,40.9887,4063.68,17.0952,4841.15,1433,7165000,1433
-15009.515625,40.91,4336.89,17.6567,4868.87,1434,7170000,1434
-15007.3779296875,41.402,3642.34,17.614,4795.86,1435,7175000,1435
-15159.4990234375,41.4294,3701.52,18.5923,4823.8,1436,7180000,1436
-15110.529296875,41.1289,4462.99,18.0828,4816.32,1437,7185000,1437
-15288.103515625,41.3788,3991.29,18.8421,4830.18,1438,7190000,1438
-15146.6865234375,41.3385,3615.67,19.2872,4805.56,1439,7195000,1439
-15289.708984375,41.9868,3096.02,20.5165,4075.89,1440,7200000,1440
-15287.59765625,41.3194,4300.05,18.941,4829.1,1441,7205000,1441
-15157.130859375,41.4348,4493.53,19.0706,4827.79,1442,7210000,1442
-15070.154296875,41.4825,4159.69,18.732,4812.91,1443,7215000,1443
-15033.4970703125,41.515,4595.45,18.6321,4813.8,1444,7220000,1444
-15008.2744140625,41.4863,4527.86,18.7011,4817.35,1445,7225000,1445
-14847.8837890625,41.8838,4688.06,18.5744,4649.45,1446,7230000,1446
-15084.5322265625,41.2307,4712.3,18.5621,4760.58,1447,7235000,1447
-15094.6669921875,41.2802,4744.18,18.7427,4817.38,1448,7240000,1448
-14712.23046875,41.1329,4471.2,18.1434,4805.24,1449,7245000,1449
-15103.76953125,41.2748,4548.76,19.3493,4813.83,1450,7250000,1450
-15058.9658203125,41.43,4697.55,18.3522,4766.81,1451,7255000,1451
-14935.3837890625,41.8177,4303.68,18.3929,4755.17,1452,7260000,1452
-15187.3662109375,41.2023,4497.52,18.4289,4806.3,1453,7265000,1453
-15039.8642578125,40.9337,4538.72,18.5085,4766.72,1454,7270000,1454
-15117.3251953125,41.1057,4646.24,18.8946,4789.83,1455,7275000,1455
-14919.841796875,41.2449,4699.71,17.8836,4835.31,1456,7280000,1456
-15274.55859375,41.6563,4762.34,19.2158,4812.42,1457,7285000,1457
-15105.46875,41.0212,4498.02,18.7432,4816.6,1458,7290000,1458
-15295.0263671875,41.6202,4735.96,18.801,4772.33,1459,7295000,1459
-15175.4765625,41.0371,4714.28,18.3204,4762.55,1460,7300000,1460
-15145.3916015625,41.1929,4708.36,17.8357,4780.33,1461,7305000,1461
-15097.01171875,40.7983,4719.29,17.816,4772.48,1462,7310000,1462
-15297.9345703125,40.9922,4501.1,18.5758,4748.47,1463,7315000,1463
-15171.3564453125,40.9571,4342.19,18.2267,4730.15,1464,7320000,1464
-15241.9638671875,41.4862,4608.7,18.6455,4718.03,1465,7325000,1465
-15289.9755859375,41.5599,4700.67,18.8623,4714.0,1466,7330000,1466
-14891.4228515625,40.919,4524.2,17.5633,4772.64,1467,7335000,1467
-15254.5546875,40.8582,4531.28,18.3777,4809.46,1468,7340000,1468
-15191.41015625,41.4445,4551.02,18.1087,4739.57,1469,7345000,1469
-15112.6181640625,40.7573,4723.15,17.6246,4766.41,1470,7350000,1470
-15321.6796875,41.3475,4739.68,18.7858,4838.29,1471,7355000,1471
-15139.6142578125,40.8721,4752.47,17.6089,4802.76,1472,7360000,1472
-15474.0615234375,41.041,4730.43,18.7163,4791.02,1473,7365000,1473
-15381.013671875,40.9063,4698.43,18.0842,4782.74,1474,7370000,1474
-15296.0380859375,40.873,4530.08,17.5915,4792.39,1475,7375000,1475
-15215.9609375,40.8231,4557.04,17.6021,4882.0,1476,7380000,1476
-15310.091796875,41.1769,4726.99,18.4407,4341.8,1477,7385000,1477
-15249.333984375,40.5352,4630.98,18.0688,4806.01,1478,7390000,1478
-15452.15625,41.1868,4107.09,18.4198,4796.17,1479,7395000,1479
-15552.322265625,41.0567,4726.78,18.1576,4770.07,1480,7400000,1480
-15486.3759765625,41.2809,4760.15,18.4234,4776.53,1481,7405000,1481
-15619.2470703125,41.2601,4717.58,18.3158,4751.45,1482,7410000,1482
-15476.634765625,40.9711,4576.55,17.7122,4776.03,1483,7415000,1483
-15538.75,41.195,4528.66,18.3402,4799.47,1484,7420000,1484
-15419.6181640625,41.014,4417.86,18.356,4766.59,1485,7425000,1485
-15536.466796875,40.8375,4513.66,17.9941,4791.67,1486,7430000,1486
-15666.958984375,41.1093,4724.28,18.2944,4767.84,1487,7435000,1487
-15663.7626953125,42.0937,2139.1,18.4446,3731.57,1488,7440000,1488
-15552.07421875,41.3168,4607.88,18.6396,4867.3,1489,7445000,1489
-15695.7109375,41.0541,4563.86,18.3316,4825.75,1490,7450000,1490
-15768.552734375,41.3536,4546.39,17.4244,4849.09,1491,7455000,1491
-15855.634765625,41.1477,4038.3,18.1997,4848.95,1492,7460000,1492
-16106.376953125,42.114,3716.89,18.592,4851.12,1493,7465000,1493
-15753.1015625,40.9266,4770.51,18.0181,4820.75,1494,7470000,1494
-15941.2802734375,41.0743,4397.19,18.3797,4814.64,1495,7475000,1495
-15714.5751953125,40.8213,4589.52,18.3692,4825.7,1496,7480000,1496
-15694.279296875,41.1665,4757.76,18.5962,4805.3,1497,7485000,1497
-15625.73828125,40.8907,4636.46,17.992,4824.21,1498,7490000,1498
-15777.419921875,41.2439,4211.6,18.4951,4807.56,1499,7495000,1499
