Running Forward KL,Running Env Steps,Real Det Return,Itration,Real Sto Return,Running Update Time,Running Reverse KL,Reward Loss
38.9369,3825000,4787.44,765,4833.46,765,22.8025,-6286.5390625
38.5982,3830000,4810.13,766,4887.51,766,23.1681,-6073.16650390625
38.239,3835000,4724.94,767,4796.78,767,20.7794,-5936.72412109375
39.2952,3840000,4692.86,768,4329.28,768,22.143,-6256.39208984375
39.9387,3845000,4672.66,769,4714.98,769,23.591,-6541.759765625
39.4678,3850000,2401.87,770,2431.72,770,33.4905,-6735.671875
38.9575,3855000,4495.09,771,4554.47,771,24.8364,-6325.23193359375
37.5151,3860000,4802.03,772,4845.24,772,23.7132,-6049.96337890625
36.7597,3865000,4737.63,773,4785.31,773,23.6711,-5996.4482421875
40.7066,3870000,1544.94,774,908.11,774,63.1666,-5508.16943359375
38.3835,3875000,3364.17,775,3570.1,775,42.2019,-6011.60888671875
42.1554,3880000,254.58,776,688.34,776,78.1756,-5346.52490234375
38.8427,3885000,4887.89,777,4870.01,777,25.4175,-6444.06689453125
54.6184,3890000,60.71,778,64.81,778,74.8238,-5122.22265625
38.6668,3895000,4901.05,779,4922.38,779,26.3011,-6333.14453125
39.2587,3900000,4783.12,780,4820.01,780,25.5564,-6878.658203125
40.2488,3905000,4732.81,781,4771.34,781,27.7059,-7105.90576171875
40.667,3910000,4935.29,782,4933.46,782,27.0607,-6790.11572265625
40.7783,3915000,4956.4,783,4948.71,783,26.3324,-6910.77001953125
42.1392,3920000,4816.84,784,4806.68,784,26.7919,-6640.79052734375
41.3449,3925000,4856.57,785,4830.0,785,27.0402,-6540.4248046875
41.2815,3930000,4904.77,786,4868.61,786,27.3462,-6823.76171875
40.5784,3935000,4844.5,787,4818.99,787,26.0112,-6936.3759765625
40.1081,3940000,4830.25,788,4843.17,788,26.4835,-6794.01171875
40.2991,3945000,5018.26,789,5006.21,789,26.4132,-7024.04345703125
40.2609,3950000,4980.27,790,4952.14,790,26.9128,-6782.49462890625
40.5146,3955000,4773.26,791,4779.17,791,26.0736,-6757.611328125
39.4001,3960000,4701.28,792,4791.49,792,24.6501,-6438.00537109375
39.0649,3965000,4521.98,793,4588.9,793,25.3862,-6017.93017578125
39.8841,3970000,4792.73,794,4803.37,794,24.416,-6576.90966796875
41.9474,3975000,4851.45,795,4820.08,795,26.8417,-7189.2255859375
40.8281,3980000,4841.18,796,4845.77,796,26.5999,-7114.578125
43.8306,3985000,3235.9,797,2722.81,797,43.0068,-7557.0908203125
45.5932,3990000,776.86,798,734.85,798,44.825,-8739.7548828125
42.993,3995000,3481.32,799,3187.77,799,25.1349,-5911.3427734375
40.1946,4000000,3455.23,800,3996.48,800,23.8066,-7085.81640625
39.2576,4005000,3747.97,801,4172.33,801,25.1123,-6940.724609375
55.3991,4010000,949.07,802,951.28,802,106.5394,-6855.57373046875
55.5379,4015000,81.81,803,87.13,803,62.0075,-4840.2119140625
54.4937,4020000,92.21,804,100.29,804,80.9834,-6991.64697265625
40.7433,4025000,4889.89,805,4686.9,805,24.9076,-7263.89111328125
39.6548,4030000,4927.94,806,4938.25,806,23.6104,-6790.71826171875
39.9575,4035000,4896.02,807,4936.21,807,24.8652,-6999.81591796875
39.3815,4040000,4756.38,808,4775.93,808,24.507,-6670.10302734375
39.0168,4045000,4922.83,809,4886.51,809,24.9127,-6843.548828125
38.0787,4050000,4985.36,810,4976.06,810,23.7644,-6367.6474609375
37.9644,4055000,5065.07,811,4836.6,811,24.4768,-6279.904296875
37.8285,4060000,5119.29,812,5072.73,812,24.4568,-6271.75634765625
38.2313,4065000,3152.78,813,3148.51,813,26.5302,-6782.109375
39.1711,4070000,5110.5,814,4877.33,814,25.7813,-6570.7978515625
39.3967,4075000,4904.08,815,3994.93,815,25.4314,-6880.90869140625
41.1025,4080000,2035.31,816,3555.16,816,31.8284,-8201.8310546875
39.9919,4085000,4829.6,817,3909.43,817,25.3564,-7177.22900390625
38.0438,4090000,4823.94,818,4140.65,818,27.3559,-6945.13623046875
37.2882,4095000,5071.68,819,5006.41,819,21.5765,-6705.45068359375
38.1205,4100000,5035.66,820,4762.45,820,22.8115,-7694.736328125
36.6692,4105000,4881.04,821,4850.07,821,21.343,-6314.78515625
36.6157,4110000,4716.66,822,4540.55,822,21.0942,-6064.126953125
36.5397,4115000,4813.94,823,4532.82,823,20.1504,-6028.15869140625
40.2607,4120000,3134.49,824,2791.43,824,29.8297,-7291.4951171875
36.8456,4125000,4849.85,825,4655.2,825,19.3252,-6305.54150390625
37.3795,4130000,4692.63,826,4327.57,826,30.8273,-7221.240234375
37.6435,4135000,4373.1,827,3364.37,827,28.5279,-7970.2607421875
36.7749,4140000,4898.14,828,4347.79,828,20.5822,-7035.47900390625
35.9073,4145000,5028.14,829,4256.34,829,21.288,-7307.865234375
36.3351,4150000,4964.31,830,4343.32,830,25.4057,-7221.80419921875
37.9344,4155000,4891.87,831,4788.58,831,22.5658,-7514.01171875
37.6698,4160000,3517.64,832,3574.76,832,24.0386,-7370.33935546875
38.2692,4165000,5011.5,833,3533.53,833,32.0124,-7764.63330078125
37.9417,4170000,5037.12,834,4338.57,834,25.3593,-7653.66552734375
43.8369,4175000,1212.04,835,2404.37,835,35.2024,-7871.27197265625
39.9246,4180000,4630.75,836,3223.85,836,29.8568,-7874.4638671875
39.1072,4185000,4880.3,837,4029.72,837,28.0295,-7533.53955078125
38.9875,4190000,2105.33,838,4271.87,838,26.3837,-7741.7001953125
37.1285,4195000,4955.8,839,4698.38,839,23.3963,-6565.595703125
38.0873,4200000,4831.94,840,4835.86,840,20.3272,-7290.5419921875
37.0151,4205000,4924.74,841,4662.51,841,19.1222,-6615.09716796875
37.4055,4210000,4725.59,842,3493.34,842,21.3207,-6624.5625
37.2111,4215000,4848.97,843,3810.98,843,20.7294,-6836.48193359375
38.6877,4220000,2819.32,844,1742.92,844,33.2098,-7977.6337890625
36.2076,4225000,5003.75,845,4940.99,845,19.82,-7051.900390625
35.6471,4230000,4989.85,846,4905.37,846,18.1432,-7171.13037109375
36.9087,4235000,4476.77,847,4430.01,847,23.1826,-7137.59619140625
37.6774,4240000,4848.47,848,4186.02,848,23.9223,-6985.0732421875
37.2917,4245000,4457.36,849,4266.73,849,19.5216,-6484.09814453125
37.2822,4250000,4772.57,850,4445.23,850,19.2354,-6738.662109375
41.4417,4255000,965.79,851,929.47,851,45.9918,-5396.09375
37.1948,4260000,4524.17,852,4089.35,852,19.2784,-6687.216796875
40.8581,4265000,3896.81,853,3297.7,853,32.4857,-7380.2470703125
38.5366,4270000,2719.97,854,3446.52,854,27.2972,-7336.8427734375
40.5299,4275000,4540.66,855,4198.91,855,22.8371,-7287.95556640625
37.8519,4280000,4919.17,856,4679.52,856,22.1468,-7315.79150390625
37.483,4285000,4900.22,857,4812.04,857,21.778,-7270.31982421875
37.5687,4290000,4955.45,858,4890.54,858,24.13,-7432.9404296875
36.3724,4295000,5135.98,859,5035.47,859,20.7904,-7365.13916015625
35.7732,4300000,5126.83,860,4992.12,860,18.3243,-7080.66650390625
35.5658,4305000,5241.26,861,5121.47,861,19.2801,-6995.72021484375
37.1031,4310000,4658.57,862,4599.64,862,17.7573,-7226.017578125
38.3584,4315000,4632.35,863,4251.77,863,18.6509,-7502.99462890625
38.5615,4320000,5121.26,864,4975.39,864,20.9385,-7814.6787109375
38.3555,4325000,4940.81,865,4513.15,865,20.4041,-7820.1728515625
40.1161,4330000,4557.75,866,4573.76,866,22.1344,-7262.55419921875
36.8087,4335000,4815.35,867,4116.57,867,19.8817,-7213.744140625
36.1694,4340000,4899.14,868,4840.62,868,18.9046,-6977.20166015625
37.5414,4345000,4486.07,869,4547.74,869,19.3434,-6956.013671875
37.4543,4350000,4762.25,870,4545.7,870,18.2489,-7069.20263671875
38.5326,4355000,3014.84,871,4226.61,871,22.7289,-7488.2802734375
39.0199,4360000,4912.35,872,4812.52,872,24.5824,-7946.02001953125
38.69,4365000,4974.92,873,4696.7,873,21.035,-7846.595703125
38.5321,4370000,4838.74,874,4479.74,874,20.9349,-7818.78857421875
39.8824,4375000,4648.59,875,4685.92,875,19.9815,-7833.19873046875
37.1167,4380000,5088.17,876,4740.18,876,19.83,-7529.21875
37.757,4385000,4999.49,877,4919.5,877,20.0887,-7314.8701171875
38.6038,4390000,5080.28,878,4869.84,878,19.9063,-7770.52490234375
37.9253,4395000,4734.8,879,4518.39,879,19.2929,-7915.78515625
40.7997,4400000,4335.48,880,4403.48,880,17.8851,-7900.1259765625
40.0183,4405000,4705.17,881,4720.59,881,21.0755,-7547.4345703125
41.3872,4410000,4153.74,882,3377.83,882,23.0339,-7583.255859375
39.6896,4415000,4729.57,883,4515.9,883,24.3899,-8123.24609375
44.1055,4420000,4066.67,884,4108.8,884,27.899,-9806.794921875
40.8864,4425000,4368.12,885,4256.19,885,25.6912,-8716.771484375
41.5692,4430000,4059.25,886,3496.51,886,22.8634,-8507.3974609375
40.8212,4435000,3487.21,887,3206.68,887,25.3299,-8250.1064453125
39.0478,4440000,4777.55,888,4735.24,888,23.959,-7870.73046875
36.6926,4445000,4829.73,889,4745.16,889,21.8782,-6904.5341796875
37.5852,4450000,4662.78,890,4678.81,890,21.6127,-7811.228515625
36.5188,4455000,4727.48,891,4719.96,891,21.3614,-6975.5439453125
37.5914,4460000,4659.42,892,4611.88,892,21.0215,-7471.23583984375
37.4374,4465000,4579.11,893,4550.87,893,19.205,-7848.76123046875
39.2456,4470000,4310.63,894,4416.44,894,20.6979,-8717.0869140625
37.3919,4475000,4711.01,895,4505.18,895,18.9949,-7983.15185546875
37.7425,4480000,4940.03,896,4192.06,896,19.9896,-7876.11279296875
38.2457,4485000,4689.78,897,4160.79,897,19.5448,-8355.6708984375
36.9482,4490000,4728.08,898,4649.05,898,19.368,-8006.802734375
39.5088,4495000,1669.06,899,2465.52,899,19.7694,-8632.6484375
39.4344,4500000,1887.06,900,1734.26,900,20.4312,-8678.0234375
38.331,4505000,4972.39,901,4356.88,901,19.0152,-8207.4931640625
38.0514,4510000,4906.34,902,4354.57,902,20.3637,-7983.138671875
36.2111,4515000,4598.81,903,4349.06,903,20.6235,-7247.865234375
39.8688,4520000,4652.38,904,4618.82,904,20.7682,-8050.83447265625
37.938,4525000,4793.76,905,4724.01,905,20.3843,-7809.06884765625
38.6872,4530000,4801.69,906,4772.41,906,21.2539,-7976.4404296875
39.6144,4535000,4669.09,907,4624.74,907,21.0963,-7653.36572265625
39.2723,4540000,4625.69,908,4650.66,908,20.5875,-7424.681640625
40.7039,4545000,4002.75,909,3975.26,909,24.0193,-7794.57568359375
40.6526,4550000,4527.92,910,2258.66,910,20.6699,-8241.3408203125
56.9908,4555000,972.18,911,926.42,911,69.5821,-6902.73876953125
58.3308,4560000,992.75,912,992.86,912,72.9427,-6980.14111328125
39.2075,4565000,1634.03,913,2340.99,913,37.3692,-7257.47119140625
37.7909,4570000,3952.68,914,3897.06,914,25.1739,-7526.17724609375
38.8325,4575000,4218.86,915,4247.86,915,24.7842,-7834.5673828125
39.1806,4580000,4042.28,916,3923.43,916,24.8261,-7550.265625
40.2658,4585000,3002.7,917,2991.54,917,35.3743,-7513.6640625
39.0837,4590000,3593.35,918,3084.32,918,48.3103,-6659.53857421875
37.8071,4595000,3062.28,919,2804.68,919,20.2225,-8067.13671875
36.7929,4600000,4621.57,920,4176.22,920,22.8763,-7606.62744140625
45.5673,4605000,1327.59,921,1149.28,921,40.0006,-7913.14013671875
42.2266,4610000,3845.35,922,3508.39,922,23.6464,-8674.1201171875
43.1585,4615000,2106.41,923,2380.52,923,50.8711,-6901.3115234375
43.4401,4620000,3591.0,924,2897.58,924,40.2459,-7435.73193359375
40.3456,4625000,3674.14,925,3494.49,925,29.1425,-7541.1044921875
41.5013,4630000,1178.86,926,1202.95,926,34.2656,-8650.251953125
42.4005,4635000,1233.85,927,1925.37,927,30.1186,-8768.8974609375
39.9808,4640000,3482.82,928,2706.36,928,36.2001,-8260.7998046875
38.2238,4645000,4761.27,929,4817.7,929,26.0473,-7220.94482421875
39.0474,4650000,4945.56,930,4668.13,930,24.7912,-7116.81005859375
38.4902,4655000,4836.41,931,4388.61,931,24.785,-6573.76171875
37.4179,4660000,4889.59,932,4769.5,932,23.7493,-6763.029296875
38.3939,4665000,4580.23,933,4524.68,933,24.6343,-7702.57177734375
37.9162,4670000,4789.91,934,4214.25,934,26.3792,-7614.7373046875
40.3749,4675000,1620.27,935,1654.3,935,31.9597,-8488.705078125
41.4833,4680000,1635.81,936,1032.84,936,54.9734,-5837.76220703125
52.8174,4685000,31.11,937,133.55,937,70.5215,-3863.763916015625
42.0786,4690000,724.9,938,1122.47,938,61.5465,-4274.2607421875
38.2915,4695000,4536.22,939,4457.81,939,23.4933,-7275.2421875
38.9118,4700000,5006.0,940,4869.63,940,22.7013,-7273.44873046875
37.1368,4705000,4679.12,941,4500.03,941,19.9329,-7262.4267578125
38.3733,4710000,4663.94,942,4365.42,942,22.572,-7620.162109375
36.3352,4715000,4300.44,943,3666.82,943,19.842,-7182.52587890625
37.873,4720000,4596.05,944,4719.3,944,22.1442,-7502.931640625
38.5778,4725000,4559.48,945,4432.91,945,22.6851,-7053.64697265625
42.1412,4730000,4164.25,946,3778.07,946,26.1988,-7956.744140625
42.2172,4735000,3927.06,947,3954.75,947,22.709,-7333.80908203125
39.7261,4740000,4188.68,948,4045.36,948,21.7869,-7261.57861328125
59.6113,4745000,976.38,949,975.82,949,75.9946,-7902.48291015625
42.9393,4750000,3158.91,950,2722.36,950,32.9477,-9022.7734375
40.9553,4755000,4749.43,951,4382.16,951,22.7079,-7480.7177734375
39.339,4760000,4397.92,952,4424.73,952,23.0214,-7388.16455078125
40.1958,4765000,4562.29,953,4569.1,953,24.5424,-7455.33642578125
41.3942,4770000,1546.75,954,2779.64,954,32.2791,-7934.1162109375
41.7161,4775000,4055.75,955,3754.65,955,26.6276,-8038.205078125
53.9355,4780000,1.15,956,0.96,956,116.6604,-5328.41064453125
52.495,4785000,245.86,957,63.39,957,142.27,-1740.367431640625
51.1176,4790000,774.22,958,506.13,958,72.6439,-5725.42919921875
45.4014,4795000,547.58,959,635.41,959,44.9145,-9300.845703125
42.0624,4800000,4229.03,960,2224.4,960,35.0066,-8507.5361328125
42.9991,4805000,3420.59,961,1582.32,961,36.5795,-8129.95361328125
41.6719,4810000,2297.12,962,1927.76,962,29.0644,-8277.1396484375
59.4515,4815000,990.17,963,990.43,963,70.4166,-8083.009765625
40.7232,4820000,3596.64,964,3679.03,964,25.7596,-8261.2333984375
58.9227,4825000,998.9,965,998.83,965,62.3561,-8140.68212890625
59.9968,4830000,977.18,966,977.21,966,65.4525,-8238.52734375
56.6324,4835000,1149.48,967,998.93,967,66.2766,-7960.15869140625
40.5849,4840000,2805.88,968,3009.18,968,35.9182,-8173.6640625
37.5191,4845000,4339.57,969,4274.11,969,21.4513,-7319.1494140625
38.3902,4850000,4648.39,970,4642.24,970,21.2823,-6833.38037109375
39.1063,4855000,4703.05,971,4719.36,971,20.22,-7444.66259765625
39.5097,4860000,4727.47,972,4531.62,972,22.4332,-7546.791015625
38.137,4865000,4768.97,973,4724.5,973,21.3654,-7464.07080078125
39.0045,4870000,4695.2,974,4689.89,974,23.015,-7925.8232421875
39.175,4875000,4633.42,975,4655.11,975,23.0194,-7286.482421875
38.8518,4880000,4699.46,976,4693.83,976,22.1426,-7845.2744140625
38.6555,4885000,4496.93,977,4544.58,977,20.1521,-7451.56201171875
38.0003,4890000,4261.14,978,4321.42,978,20.9753,-6973.630859375
38.0365,4895000,4638.06,979,4663.1,979,20.7434,-6893.18994140625
38.0917,4900000,4700.54,980,4708.24,980,21.3384,-7028.34326171875
40.1127,4905000,4270.94,981,4334.46,981,20.9455,-7465.92626953125
39.0137,4910000,4320.82,982,4339.87,982,21.0517,-7251.39404296875
36.8107,4915000,4708.85,983,4527.74,983,20.8636,-7222.4052734375
37.083,4920000,4724.01,984,4690.66,984,20.4196,-7279.4375
38.2782,4925000,4725.62,985,4774.79,985,22.9163,-7452.25927734375
39.1906,4930000,4767.42,986,4713.11,986,24.3688,-8087.09521484375
40.9591,4935000,4388.31,987,4325.89,987,23.5759,-8831.333984375
39.8941,4940000,4620.05,988,4555.49,988,23.8848,-8205.2998046875
57.0774,4945000,-5.65,989,-5.79,989,223.101,460.90460205078125
40.9664,4950000,9.76,990,11.23,990,43.2768,-7471.318359375
44.5003,4955000,2701.53,991,1399.53,991,44.5061,-9047.0478515625
39.0258,4960000,4209.88,992,4166.86,992,23.0432,-7487.20947265625
55.3917,4965000,717.96,993,579.67,993,55.1973,-5661.2099609375
40.8832,4970000,4379.81,994,4162.47,994,25.3344,-8249.0439453125
40.12,4975000,2470.52,995,2514.63,995,29.7699,-8443.91796875
40.3975,4980000,4388.85,996,4156.96,996,25.9124,-8147.458984375
42.8996,4985000,3629.72,997,2854.07,997,45.9983,-8994.2333984375
38.7564,4990000,2987.84,998,3253.94,998,25.1139,-8449.4365234375
37.9882,4995000,4788.27,999,4186.02,999,22.584,-8327.564453125
39.6274,5000000,3838.33,1000,2308.54,1000,27.3101,-8810.9462890625
38.8573,5005000,4674.22,1001,4371.28,1001,23.6849,-8511.513671875
38.3118,5010000,4676.66,1002,4539.44,1002,22.3965,-8430.41796875
37.6481,5015000,4811.53,1003,4509.95,1003,19.4189,-8637.634765625
37.7235,5020000,4705.34,1004,4408.11,1004,20.0071,-7809.58544921875
37.0261,5025000,4718.56,1005,4476.97,1005,21.3988,-7882.17822265625
40.9242,5030000,3391.76,1006,3077.01,1006,32.9647,-7596.38427734375
40.8099,5035000,4696.32,1007,4662.72,1007,27.5724,-8600.93359375
40.3068,5040000,4677.47,1008,4471.12,1008,27.2148,-7995.55224609375
42.2246,5045000,2241.39,1009,1493.38,1009,35.7251,-7501.48291015625
42.8144,5050000,3795.85,1010,4328.07,1010,28.0697,-8857.1923828125
39.4325,5055000,3488.77,1011,3382.87,1011,30.3527,-8516.6572265625
44.12,5060000,3589.19,1012,3465.06,1012,26.0418,-8421.9990234375
41.6321,5065000,4309.98,1013,2543.29,1013,42.1239,-9149.384765625
42.5921,5070000,1580.55,1014,1220.86,1014,50.8782,-8962.279296875
39.8701,5075000,2331.31,1015,3098.26,1015,38.87,-8430.7001953125
38.8732,5080000,4865.03,1016,4430.1,1016,26.572,-8080.439453125
37.3276,5085000,4388.28,1017,3244.88,1017,29.1715,-8407.970703125
39.2071,5090000,4826.8,1018,4609.55,1018,31.6931,-8285.5908203125
39.5062,5095000,4737.23,1019,4708.74,1019,28.1119,-8110.62060546875
38.9929,5100000,4779.79,1020,4471.38,1020,27.3355,-7598.80322265625
40.064,5105000,4502.72,1021,3708.54,1021,40.8255,-8662.685546875
40.9938,5110000,4069.77,1022,4110.88,1022,25.3576,-8246.064453125
42.2952,5115000,4056.19,1023,4046.37,1023,24.9667,-8532.357421875
42.6892,5120000,1889.67,1024,2486.38,1024,44.9064,-6571.21142578125
40.169,5125000,4545.29,1025,4497.66,1025,24.6974,-8584.4755859375
39.7208,5130000,4478.73,1026,4419.03,1026,22.8253,-8378.078125
39.1996,5135000,4425.01,1027,4329.67,1027,20.9165,-8039.7509765625
39.9858,5140000,3379.44,1028,2964.98,1028,21.3311,-9055.78125
38.2198,5145000,4599.04,1029,4543.24,1029,19.5106,-8479.57421875
36.7995,5150000,4290.73,1030,4307.89,1030,20.4859,-8229.1630859375
39.2518,5155000,4058.08,1031,3618.67,1031,21.594,-9260.73828125
38.7331,5160000,4588.31,1032,4299.38,1032,20.5008,-8831.9306640625
37.3123,5165000,4556.38,1033,4134.08,1033,20.4078,-8507.4111328125
39.7276,5170000,1666.65,1034,2003.88,1034,37.4032,-8744.775390625
40.5839,5175000,3218.67,1035,3009.24,1035,43.3312,-7995.068359375
37.0359,5180000,4607.87,1036,4233.81,1036,19.0786,-8189.55029296875
38.0432,5185000,3654.74,1037,3599.45,1037,18.4911,-9192.4775390625
37.9046,5190000,4608.96,1038,4089.95,1038,20.8904,-8194.74609375
38.0299,5195000,4504.26,1039,4462.52,1039,21.0951,-8102.5390625
37.3432,5200000,4523.84,1040,4469.49,1040,21.101,-8355.3125
36.0593,5205000,4605.97,1041,4511.21,1041,19.4155,-8040.01318359375
37.3173,5210000,4678.55,1042,3335.0,1042,17.2495,-8512.3671875
37.7744,5215000,4723.41,1043,3281.91,1043,18.9388,-8732.171875
38.2966,5220000,4654.81,1044,4050.06,1044,20.4443,-8916.912109375
38.3436,5225000,4462.81,1045,3262.55,1045,18.2005,-8725.4267578125
39.7211,5230000,2283.69,1046,3101.63,1046,16.8157,-9829.267578125
36.4857,5235000,4625.24,1047,4549.48,1047,19.8262,-8519.6435546875
37.1862,5240000,4626.4,1048,4386.86,1048,19.5832,-8690.9462890625
36.927,5245000,4121.14,1049,4291.39,1049,18.232,-8607.734375
36.7688,5250000,4031.63,1050,4121.53,1050,17.5466,-8567.21875
37.3329,5255000,4403.39,1051,4391.39,1051,18.81,-8894.36328125
37.3334,5260000,3887.03,1052,4338.12,1052,18.2084,-8655.2783203125
40.2301,5265000,4022.14,1053,3981.44,1053,20.7139,-9269.974609375
39.6779,5270000,4185.42,1054,4286.14,1054,21.0733,-9243.5341796875
37.1,5275000,4725.95,1055,4626.85,1055,19.7754,-8914.20703125
41.9876,5280000,3906.92,1056,3917.35,1056,20.6797,-9445.1806640625
35.5039,5285000,4641.9,1057,4559.87,1057,18.8139,-8451.9326171875
37.1194,5290000,4523.44,1058,4373.48,1058,21.6957,-9100.6298828125
37.6705,5295000,4653.27,1059,4603.45,1059,20.2422,-8640.544921875
35.432,5300000,4934.9,1060,4800.49,1060,21.2805,-8472.408203125
38.0893,5305000,4694.75,1061,4535.58,1061,22.6309,-8494.9609375
41.3883,5310000,2936.12,1062,2550.59,1062,31.4142,-9227.4052734375
38.0217,5315000,4376.91,1063,4249.03,1063,22.2093,-8446.5947265625
38.2318,5320000,4307.78,1064,4297.69,1064,23.7372,-8304.2021484375
54.4882,5325000,24.81,1065,80.22,1065,36.9982,-5710.306640625
39.2343,5330000,3306.5,1066,3663.27,1066,23.8416,-7817.416015625
38.9185,5335000,4325.06,1067,4462.15,1067,22.5045,-7725.45361328125
39.008,5340000,4487.39,1068,4525.94,1068,20.9168,-8381.59765625
40.581,5345000,3233.14,1069,3616.13,1069,25.7666,-9018.3466796875
40.8525,5350000,4480.69,1070,4456.99,1070,25.4825,-8512.7314453125
40.6363,5355000,4250.34,1071,4262.48,1071,21.9898,-8805.8369140625
40.3471,5360000,4387.08,1072,4402.38,1072,23.2731,-8585.2138671875
40.7877,5365000,4260.83,1073,4320.26,1073,23.9755,-8576.3955078125
37.7836,5370000,4451.71,1074,4314.84,1074,21.0698,-7924.154296875
38.7994,5375000,4477.57,1075,4389.78,1075,20.7999,-7889.04150390625
38.8263,5380000,4406.91,1076,4297.99,1076,21.8971,-8628.673828125
38.8076,5385000,4338.34,1077,3985.45,1077,20.8078,-8070.57275390625
40.1165,5390000,4309.3,1078,4332.5,1078,19.913,-9184.962890625
40.0053,5395000,4492.49,1079,4443.15,1079,20.5341,-8972.681640625
39.5623,5400000,4575.28,1080,4335.78,1080,22.6306,-8593.90234375
42.3925,5405000,4403.83,1081,4417.65,1081,25.2616,-9638.498046875
38.8164,5410000,4573.75,1082,4546.25,1082,24.6732,-8842.365234375
39.4829,5415000,4643.18,1083,4604.14,1083,25.7823,-9302.4560546875
38.7375,5420000,4518.75,1084,4493.28,1084,21.3612,-8165.365234375
38.89,5425000,4553.14,1085,4480.77,1085,21.6785,-8474.4736328125
37.7792,5430000,4600.64,1086,4533.16,1086,21.1493,-7909.9853515625
38.1406,5435000,4594.05,1087,4554.26,1087,21.016,-7737.09619140625
38.173,5440000,4657.08,1088,4552.16,1088,22.716,-7495.78125
38.0743,5445000,4124.61,1089,3220.75,1089,19.3041,-7807.38623046875
36.2562,5450000,4756.51,1090,4551.93,1090,19.9837,-7237.9873046875
36.7505,5455000,4976.68,1091,4678.01,1091,20.779,-7437.50634765625
36.6184,5460000,4942.4,1092,4733.78,1092,19.6502,-7262.287109375
36.7874,5465000,4796.86,1093,4669.06,1093,19.2076,-7722.7294921875
36.4823,5470000,4953.59,1094,4835.19,1094,18.6929,-7500.24169921875
37.0073,5475000,4811.4,1095,4700.26,1095,17.5844,-7621.0009765625
36.1978,5480000,4853.63,1096,4507.99,1096,16.4522,-7363.51416015625
37.0652,5485000,4733.69,1097,4263.47,1097,17.5413,-8032.3408203125
37.7683,5490000,4567.86,1098,4435.77,1098,18.0551,-7707.1630859375
38.484,5495000,4492.48,1099,4390.65,1099,19.5305,-8277.1513671875
39.9944,5500000,4502.37,1100,4439.39,1100,20.6293,-8753.7861328125
39.1201,5505000,4589.53,1101,4511.24,1101,20.5965,-8174.755859375
38.3831,5510000,4641.29,1102,4384.68,1102,19.1805,-8541.662109375
38.9844,5515000,4501.92,1103,4329.7,1103,19.7374,-8883.9833984375
41.3914,5520000,4238.55,1104,4289.32,1104,20.7019,-9454.8134765625
42.4804,5525000,4172.22,1105,4001.65,1105,22.1707,-9803.6767578125
40.5518,5530000,4376.7,1106,4367.25,1106,21.6791,-9809.8623046875
39.47,5535000,4500.02,1107,4508.89,1107,21.1001,-9379.8671875
40.5707,5540000,4388.92,1108,4392.34,1108,21.8516,-9579.4609375
38.5172,5545000,4563.12,1109,4421.03,1109,20.7964,-9053.3701171875
38.7316,5550000,4627.46,1110,4569.03,1110,20.5224,-8589.2919921875
38.8483,5555000,4665.89,1111,4631.42,1111,21.7361,-8693.0576171875
37.2025,5560000,4510.41,1112,4583.09,1112,18.0293,-8417.4208984375
39.8209,5565000,4388.19,1113,4377.32,1113,22.2062,-8599.7431640625
39.004,5570000,4514.21,1114,4436.42,1114,23.9067,-8332.173828125
39.221,5575000,4529.15,1115,4523.03,1115,23.5934,-8303.7001953125
40.4199,5580000,4444.24,1116,4502.33,1116,22.226,-8753.8291015625
39.0616,5585000,4658.48,1117,4462.79,1117,22.2597,-8588.2666015625
41.0434,5590000,4548.71,1118,4507.47,1118,22.9118,-8610.328125
39.7999,5595000,4714.71,1119,4638.33,1119,23.1102,-8792.08203125
40.1536,5600000,4668.54,1120,4600.39,1120,22.4671,-8511.357421875
39.5355,5605000,4746.02,1121,4670.23,1121,22.2868,-8901.7353515625
38.1453,5610000,4861.7,1122,4688.69,1122,21.9405,-8942.712890625
37.732,5615000,4778.54,1123,4642.61,1123,20.731,-8690.3671875
39.9602,5620000,4582.7,1124,4552.26,1124,22.3517,-9124.2412109375
38.6315,5625000,4635.13,1125,4574.13,1125,21.5404,-9107.6865234375
39.9147,5630000,4533.25,1126,2119.33,1126,26.8235,-8587.4873046875
52.1686,5635000,16.52,1127,13.03,1127,62.6612,-3497.2294921875
40.9475,5640000,4805.97,1128,4349.53,1128,24.0056,-8467.51171875
39.793,5645000,4648.55,1129,4429.39,1129,23.7132,-8436.84375
39.6977,5650000,4776.63,1130,4434.38,1130,27.8298,-8754.69921875
38.4557,5655000,3072.9,1131,3486.51,1131,28.7818,-7680.92041015625
39.4674,5660000,2215.43,1132,2604.32,1132,50.0271,-4254.45751953125
39.1406,5665000,3481.73,1133,4002.46,1133,31.2506,-6978.14453125
38.4548,5670000,4136.7,1134,3744.31,1134,35.9984,-7064.1943359375
38.0404,5675000,4652.21,1135,4530.04,1135,22.6183,-8807.4091796875
37.4483,5680000,4780.1,1136,4456.79,1136,23.0818,-8599.078125
39.0905,5685000,4573.32,1137,4577.35,1137,24.5298,-8779.3642578125
38.7076,5690000,4708.42,1138,4663.5,1138,22.9991,-8498.13671875
37.443,5695000,4792.03,1139,4738.24,1139,22.5194,-8321.8154296875
37.2571,5700000,4822.65,1140,4785.52,1140,22.2413,-8329.3095703125
